date,daily_volume,bin_num,bin_volume,volatility,quote_imbalance
2020-05-13,0.18330266556401315,0.0,0.015998392822913904,0.5288218853721179,0.31145456032008345
2020-05-13,0.18330266556401315,0.041666666666666664,0.14702723426275557,0.00745480538345336,0.6501395216648834
2020-05-13,0.18330266556401315,0.08333333333333333,0.0485964445217768,0.003319203220089499,0.7421518102911979
2020-05-13,0.18330266556401315,0.125,0.036087752712556716,0.0019711277420831567,0.5494387805373557
2020-05-13,0.18330266556401315,0.16666666666666666,0.02099797900155289,0.0043298415366060106,0.47582553352844503
2020-05-13,0.18330266556401315,0.20833333333333331,0.05776869921317475,0.006610518438127651,0.5251069729376898
2020-05-13,0.18330266556401315,0.25,0.051507633276207256,0.0021814365061293252,0.7384922182022439
2020-05-13,0.18330266556401315,0.29166666666666663,0.019995043646029463,0.002225008102646532,0.26395340187710103
2020-05-13,0.18330266556401315,0.3333333333333333,0.008535620047007862,0.0023626694161073543,0.5584047219495177
2020-05-13,0.18330266556401315,0.375,0.03378879427448139,0.002270516269018192,0.4725537720378557
2020-05-13,0.18330266556401315,0.41666666666666663,0.03329681716873328,0.0019206672054568306,0.48182038667766713
2020-05-13,0.18330266556401315,0.4583333333333333,0.018238403608730885,0.002298554746326572,0.7187248207012787
2020-05-13,0.18330266556401315,0.5,0.0061187663044158565,0.001451776617661414,0.43340002837746255
2020-05-13,0.18330266556401315,0.5416666666666666,0.010962023309265717,0.0026931725442675713,0.5612977113488401
2020-05-13,0.18330266556401315,0.5833333333333333,0.0201182442392494,0.006379024365082574,0.7335745875508695
2020-05-13,0.18330266556401315,0.625,0.016517132162787312,0.0026143513901441136,0.7745824753575383
2020-05-13,0.18330266556401315,0.6666666666666666,0.008582778168814535,0.002044296929043153,0.36209226170300596
2020-05-13,0.18330266556401315,0.7083333333333333,0.014878387430005415,0.0027170496373017453,0.8516362223801142
2020-05-13,0.18330266556401315,0.75,0.02254158222358982,0.003602040100119059,0.5474579470231227
2020-05-13,0.18330266556401315,0.7916666666666666,0.00805224929848946,0.0023657475121923255,0.607664072591163
2020-05-13,0.18330266556401315,0.8333333333333333,0.009207623282752955,0.002252224378205491,0.6661908421032715
2020-05-13,0.18330266556401315,0.875,0.008665304881976213,0.002549081578236891,0.4295359160946196
2020-05-13,0.18330266556401315,0.9166666666666666,0.014442174803293687,0.0016182146582133913,0.7716128908689316
2020-05-13,0.18330266556401315,0.9583333333333333,0.018938230136341917,0.0018978100930966435,0.4168963650993624
2020-05-13,0.18330266556401315,1.0,0.0438334742193028,0.0011108980546161848,0.40930859033873906
2020-05-14,0.08881239620588102,0.0,0.009089727978236272,0.6149965900005652,0.524102213754079
2020-05-14,0.08881239620588102,0.041666666666666664,0.05940261023847146,0.00359673329550801,0.5548375886294069
2020-05-14,0.08881239620588102,0.08333333333333333,0.03942418983037885,0.002932374792722565,0.3340445661151795
2020-05-14,0.08881239620588102,0.125,0.021893158048748064,0.0032095562249318103,0.7875043998909773
2020-05-14,0.08881239620588102,0.16666666666666666,0.014949124612715425,0.001610284293318146,0.45461290542660066
2020-05-14,0.08881239620588102,0.20833333333333331,0.01182489904302332,0.0018336694859177436,0.12846236050329768
2020-05-14,0.08881239620588102,0.25,0.009136886100042945,0.0009017733409232252,0.5574885997571262
2020-05-14,0.08881239620588102,0.29166666666666663,0.023284322642044924,0.004575131713024314,0.4993798320292418
2020-05-14,0.08881239620588102,0.3333333333333333,0.014760492125488732,0.0021034034338767134,0.3691525523219861
2020-05-14,0.08881239620588102,0.375,0.00637813597435256,0.002212870313029125,0.8001684056706564
2020-05-14,0.08881239620588102,0.41666666666666663,0.005280059108084172,0.002470391295100361,0.39465462694916936
2020-05-14,0.08881239620588102,0.4583333333333333,0.004704022650215659,0.0013711351836811262,0.7769505725942458
2020-05-14,0.08881239620588102,0.5,0.006224872078480871,0.0010289288100665873,0.7463481539542913
2020-05-14,0.08881239620588102,0.5416666666666666,0.008794989716944564,0.004155496546469581,0.09560281917673269
2020-05-14,0.08881239620588102,0.5833333333333333,0.00979709980533637,0.0016242227048763635,0.592472999561872
2020-05-14,0.08881239620588102,0.625,0.008736042064686223,0.0010390099993180227,0.7480710384654872
2020-05-14,0.08881239620588102,0.6666666666666666,0.011082158624568218,0.0014227388137111926,0.7569670692043353
2020-05-14,0.08881239620588102,0.7083333333333333,0.0035722277268554997,0.0010697862687356063,0.3851887000186564
2020-05-14,0.08881239620588102,0.75,0.015526811604847172,0.001180049032154417,0.5253155352540148
2020-05-14,0.08881239620588102,0.7916666666666666,0.009231202343656292,0.002862276035759242,0.5284324255763277
2020-05-14,0.08881239620588102,0.8333333333333333,0.011176474868181564,0.0015555866915353358,0.3669770313746994
2020-05-14,0.08881239620588102,0.875,0.00910151750868794,0.0011584982545886358,0.8156074512906983
2020-05-14,0.08881239620588102,0.9166666666666666,0.015020687062557051,0.0030305594604400567,0.24153480576654518
2020-05-14,0.08881239620588102,0.9583333333333333,0.019157986983961015,0.0015775973548805215,0.8540868331672518
2020-05-14,0.08881239620588102,1.0,0.05895944178879325,0.0018094583459271486,0.6479329424953286
2020-05-15,0.05943453895639072,0.0,0.003065277917433762,0.5728084671132639,0.4846437843639635
2020-05-15,0.05943453895639072,0.041666666666666664,0.022836320484881528,0.0032813547273001357,0.5886256198978025
2020-05-15,0.05943453895639072,0.08333333333333333,0.0171403267424625,0.0028957314868943854,0.2374727875471711
2020-05-15,0.05943453895639072,0.125,0.015302810526265476,0.0022224585535725503,0.7528138945000817
2020-05-15,0.05943453895639072,0.16666666666666666,0.023162772583088225,0.003392138463364442,0.43889152207522875
2020-05-15,0.05943453895639072,0.20833333333333331,0.006873296253322629,0.002042878319013944,0.5808560812659227
2020-05-15,0.05943453895639072,0.25,0.012048900121605019,0.0024124726142722517,0.28115807194077036
2020-05-15,0.05943453895639072,0.29166666666666663,0.011589108433989956,0.001917132546276103,0.40885652848917337
2020-05-15,0.05943453895639072,0.3333333333333333,0.009325518587269639,0.0009247000089083119,0.8845788488669237
2020-05-15,0.05943453895639072,0.375,0.006837927661967624,0.001593229710474931,0.8197064975903632
2020-05-15,0.05943453895639072,0.41666666666666663,0.012343638382896727,0.001647441992052673,0.4370735981094041
2020-05-15,0.05943453895639072,0.4583333333333333,0.0046804435893123214,0.0025512686311226413,0.30926040359854096
2020-05-15,0.05943453895639072,0.5,0.002605486229818698,0.0016440431901472154,0.2729792406137187
2020-05-15,0.05943453895639072,0.5416666666666666,0.009749941683529698,0.0012068538978612163,0.39308212347215277
2020-05-15,0.05943453895639072,0.5833333333333333,0.006637505644289262,0.0006663732832907399,0.278384195328121
2020-05-15,0.05943453895639072,0.625,0.0073684565322926976,0.0007024377386702554,0.6358608706536175
2020-05-15,0.05943453895639072,0.6666666666666666,0.005588237434090782,0.0007581800098408626,0.30816160723963903
2020-05-15,0.05943453895639072,0.7083333333333333,0.0073684565322926976,0.0006970996212580868,0.3144220316645072
2020-05-15,0.05943453895639072,0.75,0.004880865606990683,0.0006384277332497686,0.07729239469652388
2020-05-15,0.05943453895639072,0.7916666666666666,0.00637813597435256,0.000924578231664317,0.727943506272803
2020-05-15,0.05943453895639072,0.8333333333333333,0.014206384194260322,0.0011148359149479896,0.3435305868513714
