date,daily_volume,bin_num,bin_volume,volatility,quote_imbalance
2020-05-13,1690600.0,0,5300.0,4.842181159596669,0.2548793607786749
2020-05-13,1690600.0,1,99100.0,0.012442492762341377,0.5193423190569862
2020-05-13,1690600.0,2,283200.0,0.03771442221678021,-0.36446476829520175
2020-05-13,1690600.0,3,127600.0,0.006957938144723941,-0.22592901504671614
2020-05-13,1690600.0,4,61700.0,0.006834922252156557,-0.29673971790879927
2020-05-13,1690600.0,5,80900.0,0.020867523270277653,0.2277922086299688
2020-05-13,1690600.0,6,44900.0,0.006860759084875176,0.5047733288651357
2020-05-13,1690600.0,7,47600.0,0.0028012644457395606,-0.3709102923593777
2020-05-13,1690600.0,8,73600.0,0.010517763727102947,-0.09510341817730679
2020-05-13,1690600.0,9,86400.0,0.013117151643569889,0.02826820883311581
2020-05-13,1690600.0,10,69600.0,0.014505195000824544,0.13806922828321544
2020-05-13,1690600.0,11,25200.0,0.004937104414532037,-0.7095247092445867
2020-05-13,1690600.0,12,24200.0,0.0045836776730153505,0.4553364645865097
2020-05-13,1690600.0,13,40800.0,0.00849690653325844,-0.24118012657576182
2020-05-13,1690600.0,14,42000.0,0.00853152303202056,0.10153874531822059
2020-05-13,1690600.0,15,27200.0,0.006718227115047518,0.0910736120517929
2020-05-13,1690600.0,16,24300.0,0.0049174737029337836,-0.15905910071495857
2020-05-13,1690600.0,17,49800.0,0.00658995133649231,0.09569264571188311
2020-05-13,1690600.0,18,50300.0,0.0047285468094953945,0.11024021663366673
2020-05-13,1690600.0,19,37400.0,0.00678466992798888,0.015766861317138642
2020-05-13,1690600.0,20,50600.0,0.003880857939250216,-0.17023149633635187
2020-05-13,1690600.0,21,81200.0,0.006740763713251781,0.06477531774061636
2020-05-13,1690600.0,22,63900.0,0.004665016209792526,0.1528941040199698
2020-05-13,1690600.0,23,100000.0,0.005654550222956734,0.03033825520967201
2020-05-13,1690600.0,24,93800.0,0.005019342431993285,0.21788811411932318
2020-05-14,2276200.0,0,2300.0,4.58280949387413,0.4543826849782762
2020-05-14,2276200.0,1,73200.0,0.014984654727445094,0.2180633015010056
2020-05-14,2276200.0,2,171200.0,0.008179323692948434,0.13342733569020065
2020-05-14,2276200.0,3,85100.0,0.008407126184362027,0.008826211887410347
2020-05-14,2276200.0,4,151100.0,0.007047718047023122,-0.5964244709717105
2020-05-14,2276200.0,5,193100.0,0.008007433617272776,-0.06152255272536318
2020-05-14,2276200.0,6,78900.0,0.005210290272138244,0.1879738231990161
2020-05-14,2276200.0,7,77200.0,0.0065699870629116405,-0.6663434225208856
2020-05-14,2276200.0,8,130100.0,0.007675327651819543,0.24786724761248008
2020-05-14,2276200.0,9,70100.0,0.007583337181025604,0.23219928587521416
2020-05-14,2276200.0,10,90700.0,0.010750410312261647,0.5865068511760836
2020-05-14,2276200.0,11,60600.0,0.00858800873782641,0.1291047872374197
2020-05-14,2276200.0,12,49100.0,0.008207381501496467,-0.026519576745754156
2020-05-14,2276200.0,13,23781.0,0.010583005244260132,0.6745308882858099
2020-05-14,2276200.0,14,21700.0,0.004954497805999506,-0.34472379809642223
2020-05-14,2276200.0,15,69219.0,0.009754483300770956,0.21542347182370394
2020-05-14,2276200.0,16,64300.0,0.0050558676557842805,-0.17737339623651457
2020-05-14,2276200.0,17,67200.0,0.006347990154895958,0.2319118137396824
2020-05-14,2276200.0,18,51700.0,0.005962847940000083,-0.09593309097112218
2020-05-14,2276200.0,19,78800.0,0.004479140087646458,0.4601038277818236
2020-05-14,2276200.0,20,42700.0,0.005035088149780075,-0.10667429075870194
2020-05-14,2276200.0,21,21700.0,0.004647830333737121,0.24536250164207607
2020-05-14,2276200.0,22,62400.0,0.005023980952928145,-0.36000693479696977
2020-05-14,2276200.0,23,102300.0,0.009169562141166116,0.7812176184466983
2020-05-14,2276200.0,24,437700.0,0.010064278723964185,0.08233616219321893
2020-05-15,1829200.0,0,8500.0,4.386512700983474,-0.01785397512479728
2020-05-15,1829200.0,1,66800.0,0.013463630633867655,0.10523568134077091
2020-05-15,1829200.0,2,82000.0,0.007316680192437795,-0.07415846649636251
2020-05-15,1829200.0,3,80200.0,0.012294318094154506,0.5611499040876896
2020-05-15,1829200.0,4,80900.0,0.00695537152008911,-0.059568727045594565
2020-05-15,1829200.0,5,126500.0,0.013070572505498791,0.00162122467942404
2020-05-15,1829200.0,6,74200.0,0.007109284913938137,0.17214823036742513
2020-05-15,1829200.0,7,202800.0,0.013339505607054217,0.2758085996916991
2020-05-15,1829200.0,8,118000.0,0.011050921670452211,-0.4952710426420099
2020-05-15,1829200.0,9,84400.0,0.014326410519220619,0.6946014079162811
2020-05-15,1829200.0,10,28700.0,0.004990834089450885,0.41342736778593814
2020-05-15,1829200.0,11,23800.0,0.0070060152072519005,0.4260778974338209
2020-05-15,1829200.0,12,35100.0,0.008517571227048687,0.1289019805116585
2020-05-15,1829200.0,13,84100.0,0.011361718144759518,0.15346403611982282
2020-05-15,1829200.0,14,49000.0,0.01453710738332741,0.09577855275218786
2020-05-15,1829200.0,15,48300.0,0.006634692061882283,0.033915276050657986
2020-05-15,1829200.0,16,48800.0,0.004342557870404164,0.5650822018904668
2020-05-15,1829200.0,17,53700.0,0.004790701375804536,0.102393851765078
2020-05-15,1829200.0,18,41800.0,0.0072820907817626995,0.2165605165568238
2020-05-15,1829200.0,19,57600.0,0.004889112447380667,0.3161275163577066
2020-05-15,1829200.0,20,30700.0,0.008537841462692687,-0.4661851607603135
2020-05-15,1829200.0,21,33100.0,0.004978066369701373,0.4295597463133703
