,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-06-03,"['章发独树一帜，自创不涨概念股， 服了！' '漳州发展绝对有喜，拿着不放有惊喜'
 '漳州发展，汽车城+环保水务+地产。。当下小商品城，轻纺城，海宁皮革城等地摊经济，']",[],['这家伙只有看大盘站上3000点才有希望3元'],[],[],[],[],['3年国有资产贬值30亿，5.56元的增发价如今赔了一半，是什么利益驱使不搞业绩增'],['这家伙还能留吗？都没涨就知道跟着跌' '发展不了呢'],[],['有地摊货，这漳州发展是什么货啊，按在地板上摩擦的货'],[],[],['同样是汽车十地产，迪马股份己涨停！'],[],[],['你不是地摊货吗？'],[],['快跑[胜利]' '000753'],"['高价增发3年国有资产贬值30亿他不管，担保无业绩敢承担连带责任，这是什么利益驱使' '加仓1.4万手！2.87吃了一大口！'
 '2.87吃多了！要吐8000手！' '真生气了，怎么永远二选一选错呢，看看平潭发展。']",['照进价退货都没人要！看来2.87买高了！庄家亏大了！' '庄家不懂差价好！一意孤行忙拉高！我不敢跟！'],[],[],['漳州地摊货'],[]
2020-06-04,"['我看上你了，看你能把我洗出去不？' '上市20多年的垃圾，3年国有资产贬值30亿，5.56元的增发价硬硬砸到2.8元，'
 '徐开东16年进的，一路补到现在，看来我明天要出手了。' '哈哈哈被我盯上了全仓梭哈了！！！！2块多钱陪你耍'
 '下来几天将大涨，洗盘已结束，主力开始拉升，车上的坐好了' '哈哈哈被我盯上了全仓梭哈了！！！！2块多钱']",['今天下来上车'],[],[],['没成交量，玩个锤子'],[],[],[],[],[],[],[],['会不会突然放量涨停！'],[],[],['你爹啊一分钟1手这他娘收盘了才200手。82过不去' '看了三遍也没说要退市啊？比它退市股量还小？？？？'],['僵尸'],[],[],['是他娘业绩太好了？华天酒店一样的结构。亏损垃圾股涨停了…'],[],['是他娘环保股！不是百货地摊'],[],[],['国有资产3年贬值30亿对国有资产管理有限公司有何影响']
2020-06-05,"['还不如跑了扇贝的獐子岛？？？？？' '漳州地摊大多了，所以她不长不了大高？'
 '漳州发展如果做地摊汽车那有多好，或者他就是做地摊汽车跟拼多多学习…' '真他娘稳？走了']",[],[],[],[],['沒法发展了'],[],[],['3年国有资产贬值30亿，你小股东又能怎样'],['稳跌'],['稳如狗，2分钟没交易[傲]' '脏粥罚斩……活该你赔钱[大笑]'],[],[],[],[],[],['开始向下建仓漳州' '押宝大基建'],['这尿性股就是这样，大盘涨百分之一百分之二这家伙跑不过大盘，大盘稍微跌一跌轻轻松松' '[好困惑] 啥时候可以硬气一点点'],[],[],[],[],[],['最近洗盘洗的有点厉害啊，你要怎么洗法？'],[]
2020-06-08,[],[],"['牛逼' '全靠2.83减了半仓！如今才能心安！' '看来2.78庄家送钱我买回！机会不错先谢过！'
 '很喜欢庄家纠洁2.8！上三卖下二买！差价五分做得起来！']",[],"['稳定时期分批差价！2.83卖！2.78买！实在着急2.8也可买回来！' '怎么回事？2.8也买不到！庄家搞什么呢？'
 '远离股市，更要远离漳州发展']",[],[],[],[],[],['庄家2.8买那么多干嘛呀？还让不让人做差价了！' '漳州怂包  [好困惑]'],['上冲3000点！我们怎么办？'],[],[],[],[],[],[],[],['今天又摧交水费了，4块一方，整个城市居民的用户，秒杀一切题材。'],[],[],['腾飞时刻！你在干嘛？'],[],['玛勒戈壁，扔了[怒][怒]']
2020-06-09,"['想洗盘都洗不出去…………' '垃圾' '漳州发展:第七届董事会2020年第三次临时会议决议公告' '今天为什么没回复，超期了'
 '您好！请问截止6月3号股东人数多少？' '董秘您好，请问贵公司有没有出售可摆地摊的车型？谢谢。' '明继续跌'
 '股行天下！今日大盘上涨！机构王砸闪崩主力割韭菜牛逼，！漳州发展亏损2%！有个词，']",[],[],[],['1分钱涨1个月' '1分钱涨1个月'],['良心企业回购自家股票保值增值，蛀虫企业任其股票亏损贬值'],[],[],[],['要吗就涨上，要吗你就直接咂下来…守在这个位置这么久了有意思吗…………'],['大盘假摔都起来，你是真摔？[胜利]' '漳州垃圾，谁买谁亏' '你要么多跌点我补仓墨迹什么嘛哎！！！！'],['大哥主力能不能网上拉或者往下砸这个位置我不敢加仓！！！'],[],[],[],[],[],['脏粥罚斩[大笑]来一个套一个[围观]'],['垃圾桶里的僵尸'],[],[],[],[],[],[]
2020-06-10,"['狗庄真喔跐，涨一分，跌三毛' '你看看暴风东方长城，再看看这只漳州发展……………' '漳州发展什么时候能出现一位财神爷连拉几个板！[鼓掌]'
 '继续下跌']",[],"['漳州垃圾, 今天能涨2分不?']",['永远跟在平潭发展的P股后面' '我想知道，平潭发展涨停了，000753这个跟屁虫今天跟不跟'],['排好队卖，莫抢'],['今天涨停看看[微笑]'],[],[],['这次还是出货吗？漳州发展000753，老子认了，追你一把，期待涨停红包'],['明天肯定绿，立贴为证'],[],[],[],['平潭下午封板就看你跟不跟'],[],[],[],[],['今天换手率是最近半年最高的了'],['平潭不回封，漳州不上攻。平潭回封概率很大，上方压单并不是很恐怖。10万手，就20'],"['是爷们你就碰一下  年线啊, 真有种']",[],[],[],[]
2020-06-11,"['为啥有人说炒股票要干龙头呢………因为非龙头股票都几把墨迹，墨迹，墨迹，然后大跌…' '哟今天拉了这么多。。。。不是说好的砸盘我加仓么。。。。'
 '垃圾']",[],[],[],[],[],[],[],['漳州不发展了，没前途。'],['平潭又低开高走了' '老大哥拉伸了，你赶紧的拉啊！'],['平潭亏损发展。漳州不发展了'],[],[],[],[],[],[],[],[],[],[],['二个点开始进了[胜利][胜利][胜利]'],['操平潭为主，漳州有利可图介入操作'],['垃圾股' '就这熊样[大笑]国有资产贬值30亿，无责'],[]
2020-06-12,"['基本面：募资多分红少，无形资产5亿，净资产收益率1%' '哈哈哈哈哈哈哈哈哈哈' '洗洗睡。基本面太差，漳州没发展。除非对面回归！'
 '平潭上来了，可以合并了' '看到你们越买越多我就放心了' '基本面：募资17亿，分红2亿；无形资产5亿，ROE低。']",[],[],[],[],['加仓中'],[],['已锁定四个点的利润了[胜利][胜利][胜利]'],[],['中概股壳资源，市值27亿，盘小价低'],['漳州垃圾' '被周线暴打' '落伍平潭发展，漳州发展龙头不保！'],"['就看平潭下周会不会借这利好冲上周线的60日线2.94站上去一马平川，漳州发展也跟' '老二就是老二' '你们漳州还发展吗'
 '000753手握特斯拉销售许可证，加上漳州电商免税区政策，起飞吧！[加油][牛]']",[],['跑了，明天低开'],[],[],"['平潭发展，连续三天放量，今天涨停，是炒平潭岛离岛免税概念，今年5月，福建的中央委'
 '漳州发展，没有任何好概念可以炒作。平潭发展，连续三天放量，今天涨停，是炒平潭岛离']",['鸟毛， 今天还算可以，跟一半也得5个点吧'],[],['今天不涨停，就是拉高出货了，明天就惨了！'],['全靠2.9卖了！不然压力山大！' '绝不可能涨停了！快卖了吧！不然受不了！压力太大！'],['大胆2.89卖！不然来不及！' '这个三块就是一个大坎，过不去呢' '卖出才明智！坚守压力大！' '压单太严重了。'],[],"['多方已弃权！2.88必破！' '追涨悔一生！' '还以为涨停或上3！竟然会收2.83！大失所望！' '庄家神操作！失算！失算！'
 '千万别最后十分冲上3！一天失算踏空半年白忙！']",[]
2020-06-15,['低调的汽车股' '夏章一体化规划出炉，翻三倍可期' '基本面：募资17亿，分红2亿；无形资产5亿，ROE低'],[],[],[],['落袋为安利润达到预期' '回调再入[胜利][胜利][胜利][胜利][胜利]' '上方压力山大'],[],[],[],[],[],[],['脏粥垃圾[大笑]快跑'],['目标价6.5元，你们看看。'],[],[],['2.91想要不敢要！2.93能上也不上！'],[],[],['过了301我就来'],[],[],['都来猜猜这周能突破3元吗'],[],"['福建自贸区+创投概念股，底部横盘半年,放量突破或将复制凯撒文化']",['稳如泰山，后市看涨！']
2020-06-16,"['对话华宝证券研究所所长杨宇：下半年预计还会是高波动市，这类基金产品值得重点关注！' '今天好稳！！！！给主力一个大赞看你今年年报！！！'
 '希望你能够持续，慢慢的把人气引过来！' '这么便宜上三会难吗？'
 '明日个股精选漳州发展（000753）基本面：公司以稳健发展为中心，在运营好旗下水']",[],[],[],[],['脏粥烂骨，速速清仓'],[],['上个3这么难'],['要卖的赶紧卖，要买的别跟人家抢筹码！'],[],['垃圾股，盈利9分，卖了' '老二加油……'],[],[],[],[],[],[],[],[],[],['稳如老狗[鼓掌]'],[],[],['你这个C货'],['出息了']
2020-06-17,"['狗热的守半年成交一次[鼓掌]' '漳州发展:关于为子公司提供担保的公告' '动不动就连带责任担保什么意思。'
 '这垃圾，竟然有这么多人玩，无药可救了' '今天过不了3，娘嬉皮我也不要你了'
 '玩这个票很简单的，只要平潭发展一涨他也会跟着涨点，跑一下短线吃点肉可以的']",[],['徐kd看中的就这么垃圾？'],[],['两个多点利润开始了[胜利][胜利][胜利]' '垃圾'],[],[],['对话华宝证券研究所所长杨宇：下半年预计仍是高波动市，这类基金产品值得重点关注！'],[],[],['拉涨停板[鼓掌][胜利][牛][赚大了][财力][献花]'],[],[],[],[],[],[],[],[],[],[],[],[],['这股票只是来搞笑的吗' '国企董事长好当。不管企业死活。劳一把就走。亏也自己不用赔钱。'],[]
2020-06-18,['主力出货明显，抓紧卖，我今年赚够多了，死等你年报'],[],[],[],[],[],[],[],[],[],[],['比工行走的还心电图'],[],[],[],[],[],[],[],[],[],[],['上方的大缺口打算何时补？'],[],['垃圾']
2020-06-19,"['搞那么多担保别整个违规担保直接ST退市' '28亿的市值走出2800亿的气势[赞][赞]'
 '周期股涨了，你这30E不到的小盘也不涨吗？走的跟工商银行一样。。。']",[],[],[],[],[],[],[],[],[],[],[],[],[],['家电、汽车板块再迎大利好！发展改革委透露了这些大事家电、汽车板块再迎利好！刚刚，'],[],"['LJ, 今天能涨2分不？']",[],[],[],[],[],[],['走啦清仓'],[]
2020-06-22,['漳州发展拟为参股公司兆发地产提供不超1.8亿元担保' '红利什么时候发？'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['历史总是相同上演，担保违规，连续跌停，st暂停上市，面临退市，资产注入，重组上市' '必到1块去走一下，现在高危价位，别参与'],[]
2020-06-23,['我滴乖乖，走出了中国银行的感觉，是不是太把自己当回事了[好困惑]' '上市20多年，股价才2.8元，国有资产严重流失'],[],[],['2.8还不坚守？庄家干什么吃的？' '每股收益三分多！应在三块几！' '2.81可半仓建仓了！大家跟进做差价！'],"['2.81被抢买！空头白忙别人收！' '想要收获大！2.81先半仓！该进就进！' '能有三分利！可助九分胆！2.81快加仓！半仓观望！'
 '一季度都盈利！还有什么可顾虑的！别贪就能赚！' '跟三块比！已在黄金分割线价位！加半仓稳赚！']",[],[],[],[],[],[],[],['如上2.9！上涨不停步！' '2.88大买大发！怎么有那么大卖单？'],['2.87怕死的赶紧出！洗洗干净！坚决上3做大事！' '坚持利益投资！静等上3赚点钱！'],"['热烈庆祝！站稳2.86！' '没有上3大本事！不敢加仓2.88！' '苦练上3好本领！2.86下大本！'
 '我滴乖乖，走出了中石油的味道，是不是太把自己当回事了好困惑' '庄家玩心计！我只看现实！']",[],[],[],[],[],[],['2.85全清仓！不敢想象冲上3！失望至极！'],['2.85已卖光！笑看庄家死守盘！收2.83！'],['难道是新庄来抢筹？优质要优价了？' '打死不过2.89！过了就控不了盘啦！'],[]
2020-06-24,"['走出了2800亿的感觉' '想过节套现？' '牛市已到，我与主力共进退，不见最高点不撤退' '漳州发展20多年，国有资产严重贬值'
 '对漳州发展来说，昨天就是天量了。']",[],[],['如今涨停！放量几何？'],['我不信大家都是！卖了盈利上涨股去买亏损下跌股！不会太久！必大反弹！' '反弹！反弹！'],[],[],[],['稳如泰山！'],[],[],[],[],[],[],[],[],[],[],[],[],[],['2.84清仓！不跟庄家玩了！' '庄家放假不上斑！别想跟庄干一仗！'],['不信庄家神算！我清仓后就涨停！决不容许！' '真好笑！看谁更坚定？'],['吃错了！该吃别的才对！' '这庄盯着我的那几万股哪，我还没卖他就不涨，我现在就卖了。涨。']
2020-06-29,['今天咋了？'],['今天红豆沙！' '今天好股闪亮登场！' '今天秀肌肉！明天收粉丝！'],['好股不怕跌！上涨三成有戏！'],[],['全靠2.82卖一半！不用当心再下2.63了！' '盈利三分惹人醉！跳进陷阱别想出！进了不让出！'],['钱进股市只需一冲动！赚钱到手还会进陷阱！'],['2.84只要买进！就将你套死！看谁敢买？'],[],[],[],['今天还大跌！终于2.82卖对了！坐收差价吧！' '当头打压人吓人！多少豪杰变熊人！兵熊熊一个！庄熊熊半年！'],[],[],[],[],[],[],[],[],[],['已被庄家抛弃！将至2.63！' '庄家不管！下跌2.63！' '而且不出三天！直下2.63！' 'ST在长！盈利的在跌！庄家在抢钱！'],['谁有本事都赚钱！看热闹的闹心！参战的纠心！谁在开心？' '庄家被套2.83！当庄太为难！'],['骗子只能骗一次，5.56元市值砸到2.80元'],[],[]
2020-06-30,['收购水仙牌风油精' '放量上，再缩量，过不过顶看二样，上冲角度要更陡，单笔买量更要强，尢'],[],[],[],[],[],[],[],[],['漳州发展 你是怎么了'],[],[],[],['3分钱玩一天'],[],[],[],[],['你争气点，行不？'],[],[],[],[],[],[]
2020-07-01,['为什么脏州发展不发展？脏州发展真垃圾！小散能否万众一心？死捂着！让庄家自杀自擂！' '哪有什么庄，一分钱玩几个月。地方公司。没人管的'],[],['脏粥罚斩，僵尸股'],[],['低价股已经被市场抛弃了'],[],[],[],['估计大盘到5000 你才会有所反应'],[],['三无。。股'],[],['福建垃圾股' '推荐000753！因为明天还会涨！'],['我的推荐2.83！正在买单！明天继续上涨！'],[],['今天不要涨停！上2.96就行了！留给明天冲上3！大干一场齐欢唱！' '已上3000点！上3正事不可误！'],[],[],[],[],[],[],['压力位在3元附近赶紧买，2.95卖！'],['2.88不冲一下？还怎么坐庄？'],[]
2020-07-02,['严重滞涨，越跌越买！' '今天早上2.83元卖了在2.61元换了平潭发展，我看还可以，平潭发展的换手率以较' '同样是发展，平潭发展好太多'],[],[],['可上茅台揽月，可下漳州发展捉鳖' '一分钱玩一天'],"['据说中报不错，坚定持有！' '2.86成功卖出2000手！哈哈！' '快！2.86还可卖2000手！别等了！' '冲2.9太难！别冒险！'
 '2.88人多卖！2.90上不得！' '庄家不怕众人卖！赚点小钱还会买！庄家精怪！']",['全靠卖了3.86！不然难决择！' '漳州发展丢人现眼'],['福建自贸区概念龙头厦门港务瞬间涨停。带动整个板块龙头冲击涨停，漳州发展跟上龙一。'],['烂骨头'],['庄家不敢冲2.9！先出来又对了！'],[],['冲过2.9！不信你不跟我走！让你跟我一起上3去！'],[],['2.83买的2.86卖2000手！2.88全卖了！' '明天周末！回落2.83再买回！'],['2.88挂卖单！轮换撤单骗筹码！' '现在才急买筹码！晚了点啦！早不听我讲！'],['3.88机会在！可惜大胆者少！' '有价无市！机会白给！' '行情虽好成交少！个个都是鬼精怪！' '虽有心动不行动！庄家大局白布控！'],[],[],[],[],['2.88最高价！卖了不后悔！' '低价你不买！偏买最高价！唯有庄家敢如此！'],['2.88你还买？这是要涨停的节奏！'],[],[],[],[]
2020-07-03,"['高价增发积极，担保并承担责任积极，国有资产严重贬值不影响高薪' '徐开东那么看好漳州发展？！！！不断加仓啊'
 '洞庭湖钓鱼者889907-0222:47股吧网页版关注福建省行政辖区9个地级市福' '厦门港务昨天启动这货今天应有动作。']",['我挂2.95能走就走一波'],['脏粥垃圾[大笑]'],[],[],['和平潭发展是一样的货色'],[],['漳州发展 有毒吧'],[],[],['漳州何是能向上发展'],[],[],[],[],[],['担保有风险，投资脏粥垃圾须谨慎' '好好发展，涨到6元'],['免费讨论操作手法！'],[],['错过一波大行情！就象做了一场白日梦！过后无痕！' '比水洗还干净！'],[],"['还好！还没过2.90！真给面子！' '要是过2.9了！想低价买回就难多了！都不知何时低啦！' '2.90再卖2000手！大发了！'
 '难得2.90多边淡判！期望结局美满！']",['挂单已倒挂！2.90必破！还是大势所趋！人心所向！' '遇见温神了' '顺天则昌逆天则亡。'],[],[]
2020-07-06,['不是发展是缩头乌龟'],[],[],['走走走不留念！下来在买'],['牛市会消灭2元股'],['3.03那个是什么原因的大缺口？一直都不敢上' '这个票怎么就赶不上平潭发展呢？条件比平潭发展好的太多了。'],[],[],[],[],"['我已经很久不想说话了你们快点卖给主力嘛！！！！求求你们了！！！！不然别个不会拉我'
 '我已经很久不想说话了你们快点卖给主力嘛！！！！求求你们了！！！！不然别个不会拉我']",['脏粥僵尸，脏粥垃圾'],[],[],[],[],[],[],['有效突破3.05漳州才有希望，可以走的就走！'],[],[],['亲朋好友和兄弟部队全部山元以下买入漳州发展000753'],[],[],['上证50都涨停了。主力还在想着怎么吸筹']
2020-07-07,"['今天回公布官司进展吗？' 'MACD发出买入信号' '今天3元出完了，感觉有点可惜！'
 '今天从下午1点半开始出货，今天量能还算可以换手10%，早上3元跟进来的以全被套，' '漳州发展:2020年第二次临时股东大会决议公告'
 '漳州发展:2020年第二次临时股东大会法律意见书']",[],[],[],[],[],[],[],[],['3块钱的白菜股'],[],['上午3元买入，下午可能要飞'],[],[],[],[],['3.03抢筹忙！成功加仓待涨！' '不差那一分钱！3.04抢点筹码试一试！一起加油！'],['成功上3！且把一毛以下便宜捡！不捡白不捡！到3.3再抢就迟了点啦！' '准备起飞了吗？'],[],['太温了。这个桩有问题大好时机不飞你想干嘛？睡着了？'],[],[],[],[],[]
2020-07-08,"['想买点不让融资买张江高科了' '癌,S,-----脏粥罚斩' '尊敬的董秘，今年还有送股分红计划！何时能实施。' '墓碑线']",['信心来自大盘持续上涨！有上3.30的理想！3.01巧加仓！' '一毛以下捡便宜！总有不少人赚到差价！铁律！'],"['当下看3块以上太高！马上可见1毛以下真便宜！冲锋号已响起！' '坚守盈利低价股！差价天天赚到手！' '坚守盈利低价股！差价天天赚到手！'
 '新高不断！天天歌唱！']",['三块一二三分，一鼓作气把仓加！' '大家齐心一二三！同心协力同加仓！3.30有理想！' '迟早到4块' '和平潭比，你永远是弟弟'],['要像个男人。' '为啥漳州只配给平潭当小弟呢！'],[],[],[],[],['只要补上缺口，便开启上升模式。'],['大家赶紧出逃，' '这么好的机会赶紧上车'],[],[],[],[],[],[],[],[],[],[],['小平就涨停了你怎么这么浓包'],['有你这股漳州还想发展？'],[],[]
2020-07-09,"['明天汽车板块起飞' '我也套了一年多了，一咬牙，快刀斩乱麻，割了这个老二，买了平潭发展赚钱了' '涨吧！等待你的上涨加油'
 '我在汽车板块等你们来点赞！']",['隔壁平谭又涨停了，欢迎大家来买平潭'],[],['你这庄太春了，浪费了大好时光'],['可以进入'],[],['老二垃圾即将下跌，哥在2.9等着你'],['赶快割肉买平潭，平潭熊市是十足垃圾但牛市是真牛，他不把股价搞上去怎么增发'],[],['给房地产担保‘漳州发展一定完蛋' '来钱了[胜利][胜利][胜利]'],['我们买回了大盘上攻主基调' '疯狂吸钱开始[胜利][胜利][胜利]'],[],[],['真是个煮，给你这么大的风口还不感紧飞'],[],['姓徐的。看你这人只是搞一点小企业。每月存点钱加一点。谁要给你抬轿。'],['死股，[为什么][为什么][为什么]'],['量能跟不上9千万的量能不能走一波' '量能跟不上9千万的量能不能走一波'],[],['轮到煤炭发疯了赶紧跑'],[],[],[],[],['你那S多少了，怎么不涨？' '亏損的平潭发展已經两个漲停了！']
2020-07-10,"['点赞的人在哪里赶紧来给我点赞' '明天大盘再涨牛市确定短期大举进入'
 '一个公司市值,是代表一个商誉信用级别高低。股市的企业是真正的实体,股票涨了,市值' '五年等一回？还不涨涨涨！'
 '哈哈！九阳神功还是木有九阴白骨爪厉害' '我有个想法！海南正在搞自由贸易港！各种免税店火爆了！平潭发展和中国中免签了合约展'
 '贵公司到底是做水利还是汽车']",[],[],[],[],[],['原先漳州平潭是一对，现在平潭乌鸡变凤凰了，漳州小弟也不跟了[滴汗][摊手]'],['000753向亏损股000592致敬'],['怎么还不割肉，买平潭多香'],[],"['大哥涨停了你这做小弟的不能给大哥带绿帽呀' '漳州发展跟平潭发展不是同一个发展？' '5.56元的增发价是不是忽悠'
 '这水平主力大户吃紧了[胜利][胜利][胜利]']",[],[],['涨停涨停涨停涨停涨停涨停涨停涨停' '平潭都涨停了，你还傻呆呆'],[],['万手哥在蓄势[大笑][大笑][大笑]'],['二点以后收点筹码'],['漂亮'],[],[],['识时务者为俊杰，判断正确，做正确的选择。' '下星期吃肉'],[],['MACDKDJ和回调量能非常正常！'],['不断增加利润。[胜利][胜利][胜利]'],['中汽协：中国6月份乘用车销量同比增长1.8% 新能源汽车销量同比下降33%']
2020-07-13,[],[],[],[],[],[],[],[],[],[],['平潭又双叒叕涨停了' '热烈祝贺平潭四涨停'],['那么多人提示风险。我就知道还会涨一波'],['平潭又空中加油了你为什么就这么差劲呢？冲动一下不好吗？'],[],['谁知道之前那个官司的最新进展如何？'],['尾盘涨停'],['有没有发现消息都是叫你，别借钱炒股啊，别加杠杆啊，这跟买房一个道理，不想让你吃肉'],['祝贺脏粥罚斩5.56元高价增发最后一次'],[],[],[],[],[],[],[]
2020-07-14,[],[],['平潭5板了，漳州搞起来'],['平潭发展迎来5连板！漳州发展。你可长点心吧'],['看到平潭发展都觉得涨得恐怖！！'],[],['便泰的漳州不发展'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['股？' '到头了可以回撤了不要装了！'],[],[]
2020-07-15,['调整完毕' '十倍牛股' '近期滞涨就说明中报不如人意！'],[],['此股已废'],['狂跌[大笑][大笑]'],[],[],[],[],[],['继续，昨天卖的，今天就等你下来接回去'],"['垃圾僵尸' '漳州怎么了？发展成这个样子，国有资产严重贬值股东抛售廉价股票' '不拿出一亿的量想突破难！' '玩了，有大利空'
 '往下收集[胜利][胜利][胜利]']",[],[],['漳州有可能走慢牛，平潭那是疯牛'],[],[],[],[],[],[],[],[],[],[],[]
2020-07-16,"['发改委下达中央预算内投资93亿支持各地生态建设《经济参考报》7月15日刊发题为《'
 '发改委下达中央预算内投资93亿支持各地生态建设新华社客户端07-1510:19新']",[],[],[],[],[],[],[],[],[],['买000753才是真正的价值投资'],[],[],[],['杀跌步骤'],[],[],[],['痛下杀手'],[],['此弱势股本轮调整到年线2.88元附近，才会启稳，判断正确'],[],[],['茅台跌与你漳州展何干？S，B跟的紧'],[]
