,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-06-04,['各位散友，把手机横过来看日K线，看到了什么？' '完蛋了'],[],[],[],['重工A看似走势弱于重工H，体现了A股投资者的认知差异，但是市场还是给予了非常正面'],[],[],[],[],[],['30就在眼前哈哈'],[],[],[],[],[],[],[],[],['明天30'],[],['这成交量？！绝对去摆地摊了[想一下]'],[],[],[]
2020-06-05,"['吃进不出，锁仓，主力不动，散户筹码少的叫花子，几呼可以不算，机构庄家的天下！' '好像还没分红'
 '中央政策有变！2020下半年，这些行业将会是发展重点']",[],['茅台的走势！'],[],[],[],['牛啊，拉升很轻松'],[],[],[],[],['日线背离，落袋为安了' '希望公司对下属单位在温州的一家代生产工厂去核查一下，我在哪里待过，发现一些问题，'],[],[],[],['庄家你丫的是掉茅坑里面出不来了吧'],[],[],[],[],[],['尾盘爆拉5%以上，因为周末有利好'],[],[],[]
2020-06-08,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['烂票'],[],[],[],[],[],['大盘跌，重汽涨' '大盘跌，重汽涨'],[],[],['明天涨停哈哈'],['这真的是一只好股']
2020-06-09,['今天卖早了，21.51、21.55就卖完了'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['中国重汽持有，低估。PE只有17倍。一汽解放PE达70倍。'],[],[],[],[],[],[]
2020-06-10,"['还得跌一跌，管住手不急，还有新高' '连续6个十字星的调整，很罕见'
 '重汽的收益已达预期，这周就要清仓取关了，感谢一直支持的小伙伴，祝越来越好！' '[胜利]']",[],['一飞冲天' '使劲加仓'],[],[],[],[],['加油创新高'],['28.25已卖了'],[],['高处不胜寒' '终于达到目标了' '相信小明了吧！中国重汽持有，低估。PE只有17倍。一汽解放PE达70倍。'],[],[],[],[],['距离30不远了。'],[],['我已出，你们玩'],[],[],[],[],[],['走人了耳立！' '威武霸气[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]，明天进军30，时间是收益最好的'],['那个逼63手扔不完么？']
2020-06-11,"['中国重汽盘中最高29.4元，股价创近一年新高' '主升浪在路上' '持股不动' '出货'
 'kdj已连续80以上短期将做顶向下补缺口今天减仓50%明天冲30清仓挂单29.9' '有看好的吗？一起来锁仓' '明年初看60元'
 '中国重汽:2020年6月10日投资者关系活动记录表' '能上100']",[],[],[],[],[],['有多少人昨天卖的今天更高追回举个手' '今天这是奔三的节奏啊'],[],[],[],[],['买点长牛股'],[],['完蛋'],[],[],[],[],[],[],[],[],[],[],[]
2020-06-12,"['中国重汽的生产来不及做，已经满负荷生产，MAN发动机缸体缸盖产能目前月产能可达到' '慢牛的典型代表……错过了好几年……'
 '6月10日，月产第15000辆HOWO轻卡下线仪式在济南轻卡制造部举行，这是HO' '中国重汽:2020年6月10日投资者关系活动记录表'
 '中国重汽:2020年6月11日投资者关系活动记录表']",['牛逼'],['最好的时刻，最好的时间，还在等什么！该补该买大胆点！' '不急抄底，停下来，看清楚再选择'],[],[],['完蛋，追高被套了，咋办[哭]'],[],[],[],[],[],[],[],[],[],['中国重汽持有。PE比一汽解放低很多，一汽解放上方全是500手1000手的抛售出货'],[],[],[],[],[],[],[],[],[]
2020-06-15,[],[],[],['一卖就涨'],[],[],[],['别装了，30赶紧拿下。我已坐稳扶好，准备乘风破浪！' '加仓'],['中国重汽，真正的A股龙头重卡股！秒杀一汽解放。'],['持有一汽解放000800的股票的小伙伴，快乐的抛掉，PE达80倍了，跳水'],[],[],[],[],['30清仓了...一个多月，25%，感恩祝继续新高'],[],['周期股200亿的市值算高吗' '[图片]'],['幕后推手？'],[],['这样的票不会套人，尽管放心了，我今早29.3都加仓了！还没有加速上升，怕毛线啊！'],[],['谢谢重汽，短期再见。'],[],[],[]
2020-06-16,"['中国重汽盘中最高30.18元，股价创近一年新高' '中国重汽:2019年年度权益分派实施公告' '中国重汽2019年度10派5.5元'
 '今天一举突破30。' '中国重汽，20倍PE，持有！比较一汽解放80多倍PE，还是有优势的']",[],[],[],[],[],[],[],['牛逼克撕拉' '这个庄家风格还不够凶狠，看看数据港及西藏药业，差的太多了，不知什么时候会急拉啊！'],[],['明明是强庄股，为什么小散们还不停的抛，难道你们卖了这个可以买到更挣钱的票？那么牛'],['各位高手大神，帮忙看看中国重汽最近盘面走势好弱，尤其今天，，还会上涨吗，要不要先'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-17,['中国重汽盘中最高30.36元，股价连续两日创近一年新高'],[],[],[],[],[],[],[],[],[],['真是庄股' '蔡东不是辞职了吗？怎么还不大涨？[想一下]'],['很强势的股，可惜'],[],[],[],[],[],[],[],[],['重汽的确比一汽牛，又起来了，一汽反下去了'],['星星之火，可以燎原！星星战略部署！'],['五十元' '主力明牌和你玩，你看不懂就不怪别人了！[大笑][大笑][大笑]'],[],[]
2020-06-18,[],['越上越没量，自己扛？'],[],[],[],['你是有多md'],[],[],[],['汽车板块有下跌的需要。钢铁板块启动2天了'],['很强' '你累不累，上来下去，下去上来的，要上就上要下就下'],['预测下一波要破2007记录'],[],[],['中国重汽，30.36元就是高位了！哈哈。'],[],[],[],[],[],[],[],[],[],[]
2020-06-19,[],[],[],['实力不咋地啊！'],[],[],[],[],[],['长牛啊，三一和你都错过'],['重汽昨天站在山顶上，今天都有肉，实力强' '重汽加油最后冲刺，上31' '坚定持有，合适就加仓'],[],['重汽推土机碾压一切重卡车企'],[],[],['黄梁一梦'],['现在主要要稳定在30，再攀高峰'],['抱歉啊，不争气的解放把你拉下来了[兴奋][兴奋]'],[],[],[],[],[],[],['下个礼拜我在买你，我在看看.' '看你拉2个点拉得真辛苦']
2020-06-22,['这个厉害厉害了！' '明天分红，股价上涨的也差不多了！'],[],[],[],[],['[大笑][大笑][大笑]' '这股就是自弹自唱' '这是要跌停的节奏，套死了。'],['今天砸盘有点狠，我怒卖1手，哈哈，一起砸吧砸跌停了'],['散户进来了，开始砸了' '坐等跌到22元'],[],[],"['请问董秘：卖掉的房地产项目收入42亿要并入第二季度会计报表吗？' '请问公司目前工程类重卡订单有多少？谢谢！'
 '上周就告诉大家抓紧跑不跑的下午跌停kdj80以上横盘半个月见顶信号早就该跑今天放']","['坐等回踩30日均线...考虑再买回来？[想一下]' '先出来再说！这他m啥意思' '中国重汽30元已经见顶，看一汽解放就知道了。愉快的观看跳水'
 '崩了，跑吧，要是跌到2600随便买']",[],[],[],"['今天股权确认，坐等红包' '尊敬的客户，中国重汽（000951）2019年度分配方案为：10派5.50元(含' '下来吧，不用装了[微笑]'
 '这垃圾能涨到这么高，一汽解放市场占有率，销量都远超这个，解放看涨30']",[],[],['庄家坐等散户交割少分红[想一下]'],[],[],[],[],['今天出的亲，等于还多亏了两个点，是这么个帐不？[兴奋][兴奋][兴奋][兴奋]['],[]
2020-06-23,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-24,['中国重汽与北斗卫星导航完美结合，实现无人驾驶重卡商业化运行'],['今天找回点颜面，这两天被砸成狗了'],[],[],['中国重汽与北斗卫星导航完美结合，实现无人驾驶重卡商业化运行6月23日上午9：43'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-29,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['商用车企市值排名:一汽解放:494亿中国重汽:562亿(港元)(A股只是子公司，'],[],[],[],['命硬'],[],[],[],[],[]
2020-06-30,[],[],['为什么主力连着出货了一周了？' '今天拉个大阳线就漂亮了'],['厉害' '卦说突破30元还要在往上，持股不多。重汽最高55元！不知道会不会准，对了。给个关'],['好股！强者恒强！35见！'],[],['主力动了'],[],['极速追赶[加油][加油][微笑][赞]'],[],['中国重汽机构抱团自娱自乐，有艽菜不怕输的可以去火中取栗。'],[],[],[],[],[],[],[],[],[],[],[],['趋势太强了' '一汽解放真厉害'],[],['卖飞了都高位死叉了怎么还创新高啊融券继续卖他大头就不信这个邪了坚信技术分析']
2020-07-01,"['感觉明天还会涨！但今天早盘卖了！不知明天有低价位没' '放到月线，明显的对称走势，目标突破前期左侧高点40。祝新重汽在谭总领导下股价走上'
 '中国重汽盘中最高31.31元，股价创近一年新高' '走了，也发一贴，祝留下的发财']",[],[],[],[],[],['中国重汽忽换会计师事务所'],[],[],[],['涨停吧' '走了'],[],[],[],[],[],[],[],[],[],[],[],[],[],['明天涨停，现在抄底']
2020-07-02,['真衰，本来重仓老白干酒，换成这个衰股，郁闷死了。[哭][哭]' '明天收盘应该在30元附近' '牛逼的重汽啊，25看着不敢买，它却到31了。'],[],['17块的时候就不敢买，结果现在要翻倍了' '真的在追赶茅生[赞][赞]'],"['幸亏没追高' '002110.。002413  爆发在即抢筹中' '卖掉就涨，庄家是不是有监控，很多次了' '35很快就会实现！伙计们！'
 '中国重汽真牛，销量不及一汽解放的一半，股价是一汽解放的三倍' '这是什么战术？']",['开盘重仓你了！好好涨！35很快能实现！' '虎头蛇尾真腚颜' '追高要下套了'],[],[],['大家散了吧'],['闪人' '早晨冲这么猛干啥，拿这么久头回见这样的走势' '估计套了一堆人' '下套追高者，这波要坑人！！！！！'],['机构转战卡车龙头一汽解放了'],['跑！' '最后一波上车的机会了，大家冲啊，杀进去' '别信，高位，今天白酒都不稳，你信他？' '靠，完犊子了。'],['大家看我之前的提示，高位诱多这次套住你们半年内无解，散户无解，下午割肉吧，祝你们' '下午还有一波行情，及时出逃，要么拉高，要么持续出逃'],[],[],[],['好股！良心股！不套人！不断新高！下跌就加仓！'],[],['一汽解放大涨' '持有一汽解放000800的股票，快乐的丢绿青蛙，PE达80倍。中国重汽才低PE'],[],[],"['威孚高科000581怎么样？威孚高科000581怎么样？威孚高科000581怎么' '几个庄，有个庄判变了，不统一。'
 '一汽解放不要小明发言，上升缩量，并且是对倒诱多的。中国重汽低PE']",[],[],[],[]
2020-07-03,['明天继续新高！伙计们！' '中国重汽盘中最高32.65元，股价创近一年新高' '40可期' '卖了你就涨，妖股。'],[],[],[],[],['哎，sb，一汽涨那么多'],[],['不听话的现在都鲨彼了，不走跌-10%。大盘见顶继续下杀妥了准备25抄底' '重汽到头了，解放还没开始，转场一汽解放，雄起' '调整一下29接盘'],['一汽解放突破11761188，上升通道打开，重走重汽路线'],['一汽解放走势，复制重汽' '感谢重汽，虽然没有卖到最高点，一路陪伴你，有缘再见了。' '底背离？'],['解放将反超重汽' '早上让大家去买解放不知道多少人过去了' '花旗证券将中国重汽评级上调至买入 目标价升至24.8港元'],['看高到300'],[],[],[],['该歇歇了有那么好吗'],[],[],[],[],['此股能到100，估计20年以后。[俏皮]' '该拉升了'],[],[],[],[]
2020-07-06,['重气解放到底谁老大？？'],[],[],[],[],[],[],[],[],['老师问问你们大盘到3500，你们能挣钱了么？哈哈大盘马上暴跌，你们全凉了。不听老'],"['浪费好行情' '小明同学，眼睛睁大哈，老子们要清仓中国重汽了哦' '行情不对' '刁吖咩啥意思。' '揭开中国重汽“隐秘的角落”'
 '山东重工何以交出“现象级”成绩单' '再洗洗毛都没了']",['跑的样子都那么帅～'],[],[],['垃圾，军工？'],['做的什么孽啊，人家20%，你跌-1%'],[],['洗？跑？'],['小明同学看看绿油油重汽再看看自己头上的9号绿帽，把手里的雪糕砸键盘上了'],[],[],[],[],['我也真倒霉，会买你这种垃圾股'],[]
2020-07-07,['总算还要点脸面红盘收！' '不排除庄家利用大盘牛势时获利了结' '获利了结，净待介入良机'],[],['脸字怎么写？' '又是浪费行情的一天' '运气不好，走了，大牛行情亏了2个点' '结束了。你们不听老师的话[鼓掌][鼓掌][鼓掌]'],[],[],[],[],[],[],[],['今天会创新高吗？[大笑]' '在大基建刺激下，50元的目标'],[],['七月牛市，你个怂货，应该庄家很坑' '垃圾，慢慢玩吧！走了走了。浪费'],[],[],['红3个点'],[],[],[],[],[],[],[],[],[]
2020-07-08,['全仓，明天给点面子涨5个点就满足了！[鼓掌][鼓掌][鼓掌]' '耗不起了，这么好的行情耽误了，止损一个点'],[],[],[],[],['大家都散了吧！汽车不是热点！'],[],['老师实在跟你耗不起了服了你了丢人不？' '垃圾中战斗机。牛市在你这就是坑'],[],[],['牛市之下居然为负，这是要暴雷了' '都散吧不飘不定的也就这样子了'],['[图片]' '目测24块。我再来'],[],[],[],[],[],[],[],['太牛了，大盘越涨他越跌'],[],[],[],['哈哈，谁买这个股可是倒了八辈子霉了，成功的躲过了大牛。成功的躲过了大涨行情。恭喜' '还好上午割肉换成券商股票了，算是没亏！浪费了一天行情。'],['醒醒，大盘3400了']
2020-07-09,"['中字头倒数第一。留你有何用' '出了，耽误不起' '移动平均线系统对于股价有吸引、支撑和阻力作用，吸引作用在股价距离均线系统越远时发'
 '嬴彻科技亮相WAIC 自动驾驶技术和量产连续突破' '出来了，耽误了大行情' '割肉卖出了，耽误了这波行情']",[],['今天32见' '今天涨5%'],['一支穿云箭'],['已经没有劲了，大盘调整时就更不会指望它了'],[],['曾经的潍柴负债，现在潍柴年利润近120亿，重汽下一个潍柴！'],[],['房车挺靠谱'],['哟！又跌了！还好走了！忽然间觉得踏空一点也不难受！难受的是肉被一点点的割！'],['1000万进入就是一个涨停'],['有个性'],[],[],[],[],['你可以拉升了。我出了'],[],[],[],[],[],[],['跑了，留下的吃面！' '贵公司截至目前AMT重卡销量同比增长多少？配装自主AMT产品比例高吗？'],['您好，关于山东重工集团有限公司豁免要约收购贵公司股份相关事宜，目前公司已公告要约']
2020-07-10,['果然卖了就拉升' '这个票这么好，还有这么多人抱怨，那抱怨的人，是不是想天天涨停，不知足，天上下钞票'],[],['又快涨停[大笑][大笑][大笑]'],[],['一支穿云箭[牛]'],['卖了就涨不跟大盘' '你们去看看福田汽车股价吧！人要懂得感恩。' '一汽解放！他就是个棒槌'],[],[],[],[],['小明同学，老子们又要清仓了哈' '今天不对啊怎么高位kdj80以上不跌啊？我得判断是该暴跌了啊，居然反弹了，融券砸'],['汽车整车概念股持续走强 江淮汽车等个股表现活跃'],[],[],[],[],['走的好稳啊' '上车，上车，还能跟一站。[大笑][大笑]'],[],[],[],[],[],[],[],['狗庄' '狗庄']
2020-07-13,"['防汛工作重中之重利好水泥龙头祁连山' '明天能加速了吗' '中国重汽:2020年7月10日投资者关系活动记录表'
 '清仓！清仓！除了龙头，老二都是渣渣何况一个小老三']",[],[],[],['重汽完美错过一波行情'],[],[],['闷声发财[赞]'],['真稳' '买入了[微笑][献花][献花][爱心][爱心]'],[],[],['中国重汽:2020年7月10日投资者关系活动记录表'],[],[],[],[],[],[],[],[],[],[],[],[],['能收到34.18这振奋人心的新高吗?' '我34.08进来站岗的。']
2020-07-14,['大盘不跌它不涨啊' '中国重汽盘中最高34.18元，股价连续两日创近一年新高' '25' '年尾后再回求证：80元'],[],['稳王'],['真带劲，早期预测上30元！可惜没上车，再次预测上45。关注我，看结果，预测从未败'],[],['中国重汽涨2.68% 股价创历史新高' '341股融资余额增幅超5%'],[],[],['不知道现在还有没有人嘲笑我在19元附近买进，并坚定看到40以上' '你这么优秀。你爸一汽解放知道吗？'],[],[],['融资客加仓 中国重汽股价创新高' '差不多到顶了。'],[],[],[],['还是你稳'],['看到了50元'],[],[],[],[],[],['这是龙头吗？'],[],[]
