,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-27,"['太垃圾，狗庄在里头不知道洗多久，再见' '周，日中枢震荡之中，应该高抛低吸操作，而不是长线持有' '打压股价，为了定增价格便宜一点'
 '底部放量十字星，明天重点关注，逢低布局！']",['这个狗怂股[亏大了]'],['天天跌[赞]'],['华策傅老板和董秘，富裕的老板，请维护自己股价，呵护她，不要激进减持！以免造成公司'],['要破6了出了出了' '要破6了出了出了' '还好昨天卖了'],['估计有雷吧，关注好久了，走势异常' '就差跌停了' '6.79全部清仓[卖出][卖出][卖出]'],[],[],['华策、慈文，难兄难弟！面条吃多了，嘴也淡出泡了'],['再不跑渣都没了'],['北向资金一直在出肯定有雷，外面机构消息比我们知道多' '三个和尚没水喝' '割肉出局' '这种走势着实看不懂，改变之前的看法，暂时远离观察。'],['多久前我就说过要做双底当时大家都不信' '周月死叉'],[],[],[],[],['从15年到现在，拿了4年了，没想到这么个。一路下跌。现在爬都爬不出去。' '垃圾股割肉'],['2018年四月也是这样的走势然后从10块跌到6块。格格格格' '受大股东减持影响'],['垃圾股割肉走人买上海电影去' '我虽然亏了，但是我希望这种减持无耻的股票退市，期待那一天早日到来，老子反正随时可'],['大雷赶紧恐慌盘噻咋这么慢呢'],[],[],"['指数涨的时候没有你，指数跌的时候你跟跌。这样的票才是我们空头喜欢的票。前两天好多'
 '预测华谊兄弟万达电影慈文等一大批没用的影视公司会退市。给成长科技股让路']",['大家不急，正常洗盘，命题正式拉升'],['我很失望居然没有人买你都七连阴了怒买500股']
2020-05-28,"['请问公司的证监会提交定向增发申请了吗？宜早不宜晚，抓住行业出清的机会。'
 '公司是不是持有万达电影股票，解禁之后是不是可以卖出变现，大股东公开减持会压制股价'
 '你好，请问截止至2020年5月25日，公司的股东人数是多少？谢谢！' '华策影视:关于股东股份解除质押的公告'
 '网上传言韩国电视台购买了以家人之名版权,请问这比收入算华策影视的吗，若是，是否算'
 '华策大的方向仍然没有变化，周、日中枢震荡。只不过主力利用大盘回调在制造恐慌情绪，' '主跌浪开始了。'
 '很多托出现了。你们懂的。空军集合主跌浪开始了' '公司注册制后会有更多的垃圾公司退市，多年连年不现金分红或小意思应付分红，或连年只']",[],[],['回光返照'],[],['凉凉！'],[],[],[],[],['月线6.65，考验持股的耐心，跌跌不休。' '还好，6:.75，6.81一两走留两手看着'],"['主力進場，趕緊抄底吃肉' '下午涨停' '买不了创业板啊，这个股票比省广还有价值呢，这个是现在和字节跳动签合同呢。'
 '无限期的大C浪下跌来了[哭][哭][哭][亏大了][亏大了][亏大了]' '缴枪吧']",[],[],['华安基金重仓的2只影视股是最弱的2只股票，华策影视、慈文传媒'],[],[],[],[],[],[],[],[],[],['六块多还不建仓？' '在洗裤子就没了']
2020-05-29,"['这是干啥飞机？V型反转吗？' '看看这几年印记传媒乐视网还有许多传媒股在退市的路上'
 '旻禾201804-29来自分享按钮注意以下个股，原理风险！暴风集团GQY视讯亿通' '当代东方长城影视唐德影视也快退市了。影视股呵呵'
 'MD光线太强了还好没做空' '请问上海双创投资中心有无入股？为啥签了协议后没后文了？之前公告的杭州国资委为什么'
 '请问贵司在mcn领域有无业务布局，未来是否会加大力度？' '请公司披露一下关于网红经济这块的布局以及进展'
 '以家人之名#韩国电视台确认买入青春成长治愈剧《以家人之名》播出版权，播出时间待定'
 '请问今年整体剧集价格走势如何？在疫情影响下，公司有何判断？谢谢！'
 '请问咱们股东在哪一天，哪个地方去进行投票？可以支持贵司艺人虞书欣在青春有你C位出'
 '请问目前在腾讯视频播出的暖暖请多指教，3块一集的超前点映，贵司有分成吗' '起飞']",[],['休人呢这叫分红[亏大了][亏大了][亏大了]'],[],[],[],[],['长线可期'],[],[],['买了一点点，感觉会小小拉一波。《以家人之名》不是宋威龙演的么，鲜肉帅哥哎[微笑]'],[],[],[],[],[],[],[],[],['市场永远如此业绩好的太明显都是玩预期'],[],[],['横盘了一天'],['反弹无量'],[]
2020-06-01,['欣欣子出道了' '支持虞书欣' '北向加仓，5月30号正式被纳入msci指数，双底已经做成6月可期'],[],['虞书欣出道了涨起来吧'],[],['又一个踩雷影视股北京文化。影视公司好多雷啊……哈哈哈'],['心存幻想是致命的醒醒'],[],[],[],['哈哈哈涨不动了吧' '影视板块复活可期！'],[],['那个小鲸好烦，一天到晚瞎BB，我最起码不给你们误导把' '为了虞书欣买的股票给我好好涨不要辜负我之前的打投'],[],['为什么那个小球我屏蔽它了，第2天它又冒出来了？'],['7.18压力位，不过减仓'],[],[],[],[],[],[],[],[],[],[]
2020-06-02,"['华策影视:关于高管离职暨变更董事会秘书的公告' '华策影视:第四届董事会第九次会议决议公告' '华策影视:独立董事关于相关事项的独立意见'
 '我发起了一个投票，【#华策影视#6月2日今天华策影视会低开低走吗？】，快来参与投票吧~']",[],[],[],[],[],['短期到顶' '暴风长城都涨了不少，按理说，华策也得跟着有10个20个点的涨幅。再拿一拿。'],[],['股吧好安静！'],[],['7.30可以进么？？' '真难得可以比大部分股强，连关注度都上升了。'],[],[],[],[],[],[],[],[],[],[],[],[],['短顶已到，接下来三天都凉凉'],[]
2020-06-03,"['5月28号买入2000，29号又买2000。今天7.4走了，赚了2000大洋。个' '年线双踩，大局已定，耐心持股即可。'
 '公司和字节跳动有没有合作' '你好，请问截止至2020年06月01日，公司的股东人数是多少？谢谢！'
 '董秘，您好！截止5月29号收盘，股东人数多少？' '请问2020上半年财报什么时候发布？' '是底不反弹反弹不是底'
 '今天6月3日，华策要凉凉吗？']",[],['感觉自己是个' '这个上冲看着像要套人？'],[],[],[],[],[],[],[],[],['机构股稳步上涨[赞]'],['下来吧'],[],[],[],['我发起了一个投票，【#华策影视#近期大华策股价会来几个涨停吗？】，快来参与投票吧~'],['这么弱，主力估计都没兴趣玩。'],[],[],[],[],[],[],[]
2020-06-04,['过7.45跟' '建议明天跌停' '集合竞价疯狂了吗？直接跌停？？'],[],['唐德影视暴风影音和长城都翻倍了。华策影视这只股票确实不行。'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['盘面看，想做多，到资金不跟'],[],['怎么走的这么费劲' '7块5买的能不能长了。'],[],['错过了凯撒文化，我打算紧盯华策影视。虽然是弱了一点，跟着板块喝汤还是可期的。7.'],[],[],['华策影视木有人玩，散了吧']
2020-06-05,['都是多少买的呀' '6月5号还建议买吗' '乐视网退市了影视股退市概率真大'],[],[],[],[],[],['我发起了一个投票，【#华策影视#近期会涨停吗？】，快来参与投票吧~'],[],[],"['早上装B,下午变绿']",[],[],[],[],[],[],[],['等你发觉国家开始重视电影市场的时候，就是华策影视涨停的时候！'],[],['要涨停了，赶紧上车了'],[],[],[],[],[]
2020-06-08,['今日跌停'],[],[],['看不懂，你有啥资格来杀跌'],[],['这是啥玩意儿？跟跌不跟涨哦！' '涨起来'],[],['涨起来' '7.32-7.52区间震' '300133:华策影视年报问询函'],[],[],['过8.14。w形成' '同为影视，你怎么那么优秀'],['7.40卖的，赚了一点，还能跌回去吗？再次跌到7.20吧！'],[],[],[],[],[],[],[],[],['神器尾盘。。。？'],[],[],[],[]
2020-06-09,['7.47已买。就酱。' '上攻无力，还得下来洗'],[],[],['看我手指的方向'],[],[],[],['拿好你的筹码。'],[],[],['净利暴跌795%、商誉减值超8亿元华策影视被深交所问询如果财务造假的股肯定会退市'],['大家好，我是来自华策影视的虞书欣[胜利]' '涨起来'],[],[],[],[],['卖飞了凯撒文化，希望下一个妖股是华策。'],[],[],['两点半'],[],['庄家太缺德！干嘛搞得那么厉害！涨一点！马上压价！要么你跌！要么你涨！真折磨人'],['等吧，传媒大涨，都带不动你！'],[],[]
2020-06-10,"['华策影视/今天进住/有没有股东减持？这么弱' '华策影视是板块中最弱的/无连贯性涨幅的，即没有实力庄主力也'
 '，天天在7.4-7.6之间磨，磨磨磨个锤子啊' '我发起了一个投票，【#华策影视#一个月内会涨停吗？】，快来参与投票吧~'
 '一觉醒来，今天阳光灿烂展开新旅程']",[],[],['7.59走了，不符合心中走势，等你浪两天。'],[],['缺徳'],[],[],[],[],['今天终于看到影视股动了'],['看来是该跌不跌，必有一涨！6月8日晚上，此股被问询函关注，6月9号上午低开1个点' '电影受影响。电视剧没关系啊。买入吧有机会'],[],[],[],[],[],[],['浪里个浪'],[],['长三角国际影视中心项目启动 建成后每年可吸引300家影视相关企业'],[],[],[],['华策影视去年亏15亿遭问询 商誉减值8亿投行东方花旗']
2020-06-11,"['今天，我生日，居然我的三只股票都翻红了，也平均一个点的收益，不错[胜利][胜利]' '长三角国际影视中心开工   开启上海影视业高科技“大戏”'
 '我发起了一个投票，【#华策影视#今天会大涨吗？】，快来参与投票吧~']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['大盘居然崩了'],[],['骗人'],[],[]
2020-06-12,['争做下一个虞书欣？选秀经济爆火，素人却再难出道!' '忽悠你们的多头等着明天打脸吧' '美股重挫，今天要跌停了，赶紧跑'],[],[],['给力'],[],[],[],[],[],[],['下午不跳，那就应该小飞一下'],['股票代码很吉利要升升！'],[],[],[],[],[],[],[],[],[],[],[],[],['涨啊冲啊']
2020-06-15,[],[],[],[],[],[],['影视板块最弱的一只股票被我买到了。'],[],['压力太大！先撤！'],[],[],['吧里好冷，但电视剧很热，影视龙头陪机构跑步进场！'],[],[],['涨停'],[],[],[],[],[],[],[],[],[],[]
2020-06-16,['华策影视商誉减值过高，存“财务洗大澡”嫌疑' '华策影视:关于非公开发行股票申请获得中国证监会受理的公告'],['华策影视22亿元定增申请获证监会受理'],[],[],[],[],['我来了，我看好华策影视，都准备好加仓吧'],[],[],['不得不佩服这些低价增发的大股东。定价百分之八十。给自己留住足够的安全盈利空间，增' '恭喜增发对象大赚。'],['操它m' '你慢慢洗，我慢慢等'],['这次要破5了，增发价4块[胜利]' '再跌跌好上车[加油]' '发行价格不低于发行期首日前20个交易日公司股票均价的80%。'],[],[],[],[],['垃圾堆泼了！'],[],[],['今天的上撬都是诱多' '好多托啊你TM加仓在群什么我前两天就说了跑' '华策影视商誉减值过高存“财务洗大澡”嫌疑'],['有没大佬指点一二' '太缺徳'],['增发成功后就不会维护股价了'],['缺徳'],['哈哈哈跳水了'],[]
2020-06-17,"['[成交][成交][成交][成交][成交]' '定增价4元左右，还要跌' '明天要被爱奇艺带起来了' '这股商誉那么多，感觉财务有问题'
 '明天一碗面' '减持再增发再减持，空手套白狼' '请问截止6月10日收盘公司股东人数是多少，谢谢!'
 '你好，请问截止至2020年06月10日，公司的股东人数是多少？谢谢！' '请问公司是否投资了鲜漫文化和夏天岛工作室两家动漫ip原创公司？'
 '今天传出新闻，腾讯入股爱奇艺，做大做强在线影视视频业务。受消息刺激，美股爱奇艺盘' '明天收盘8.13'
 '看看腾讯视频和爱奇艺合并后就要绞杀其他影视公司' '低价增发就是想摊薄机构成本好出货而已在不拉升股价而又能出货'
 '注册制已经开始，很多中小投资者还稀里糊涂，没有人保护，只有自己保护自己' '明天关注爱奇艺概念股:慈文传媒新文化欢瑞世纪华策影视中文在线等'
 '时隔半年，我又回来了，下午清仓歌华有线，华策已经建仓完毕' '华策和腾讯，爱奇艺都有深度合作' '[图片]'
 '长城影视华录百纳华策影视华谊兄弟光线传媒慈文传媒横店影视唐德影视等这些影视公司已'
 '人气排名从昨天的一千九百多上升到现在的九百多了[赞]继续加油'
 '2020年一季度影视行业盈利“冠军”华策影视，其2019年26.31亿元的主营收' '这个是什么关系不用多说，A股能买的只有华策和慈文']",['我昨天说了，我开始正式入驻华策影视，本人炒股连续三年翻倍，有记录有真相，强烈看多' '昨天拿的开盘7.56卖了，[哭][哭][哭][哭]'],[],[],['翻倍行情开启，抓紧时间上车' '涨停'],['支持[赞][赞][赞]' '今天来个涨停'],[],[],[],[],"['4块增发可怕吗？无底洞阴森森！' '不说这股票与慈文传媒是一家基金公司的吗？慈文已经涨了3块了，这股票才涨了1块。'
 '渤海轮渡7.77元赶紧买']",['股性的股票可千万不要碰.' '股性的股票可千万不要碰.' '华策影视才是真金拭目以待'],['牛逼不管怎么涨'],['牛逼不管怎么涨都能压回到7.60' '尾盘收绿！一地鸡毛垃圾！'],[],['这么多传媒就偏偏买了你' '哈哈哈' '跳水了' '神奇两点半？'],['天线宝宝'],['爱奇艺深度合作的都涨停了！你也快点涨停吧' '垃圾股才有资金关注，鹿港文化一字板就是例子，华策影视你拿着会亏钱吧'],['又套一批' '早上进的都被套了吧[滴汗]' '回调到7.2' '垃圾票' '起飞了，坠落太平洋！'],[],['我发现这票有鬼哦' '今天能走成这样[滴汗][滴汗]'],['定增股怎么可能涨！！会一直打压的！' '垃圾就是垃圾，一地鸡毛' '套了几百个人吧' '垃圾股'],['老梅头上一片绿' '获得亚运会个' '买一次记得一辈子的庄股，其他资金绝对不敢碰的。' '哈哈哈，明天低开5个点，收盘跌停。' '垃圾就是垃圾'],['假阴线已出，可期' '比昨天大跌时流出的资金还要多。这是妥妥的诱多吧？' '今天这个盘压的太牛叉了[亏大了]'],['辛好满仓了，快买进，明天补涨！' '退市股票你们也买，真是服！']
2020-06-18,"['无耻' '可耻' '起飞，没了' '这股存在财务大洗澡可能，弄不好要退市' '狗戳' '马来西亚航空'
 '出品那么多优秀的电视剧，怎么就不涨呢?' '厉害今天能功套住一大片' '今天成功套住一大片' '明天低开低走10个点没了'
 '7.48元本庄强势插入。。。。。水花四溅。' '连咖啡北京地区16家店铺已悄然关闭，仅剩两家仍在正常营业。需要指出的是，这一次关'
 '开盘一次到位，洗搓线加补缺口，厉害[赞]']",[],[],[],['你大爷'],['大哥不给力！！慈文老弟头上也是一片绿！' '你要跌到哪里去？[亏大了][亏大了][亏大了]'],[],"['哥，你不爱奇异吗？[大笑]多头都不出声了' '砸盘也需要成本的，狗庄！！！' '昨天高调进来的那两位，你们还好吗？[大笑]' '完犊子玩意！'
 '昨天买入，今天被套。股友们都分析分析如何操作']",['6.9接超过7.5抛' '任性'],[],[],['这股上市以来从来没涨过，这庄家是个死庄'],[],[],['买买买'],[],[],[],[],[],['卖卖卖，没量'],[],['痛快点！直接跌停！不想阴阴的！'],[],[]
2020-06-19,"['要跌就跌停！我不喜欢你这阴阴的样子！丢人！' '我滴乖乖，我刚看了下公告，几乎全是坚持公告' '厉害，一下子套了这么多人'
 '看样子要3只乌鸦了' '补下面缺口去了' '问题不大，定增4.17' '只知道圈钱'
 '演员张若昀陷1.4亿违约纠纷！“被爹坑了”？刚刚当事人回应了'
 '#华策影视回应张若昀涉1.4亿纠纷#：一切以公告为准】近日，主演过《庆余年》的张' '虞书欣请退团！华策就能涨停'
 '张若昀父子卷入1.44亿违约纠纷 房产也被查封？当事人回应来了'
 '张若昀回应“1.4亿元违约纠纷”：没签过约 未曾收钱！曾是涉事公司股东和法人' '4块' '今天看来要跌停板' '两群演戏的骗来骗去骗']",[],['两群演戏的互骗'],[],[],[],[],[],[],[],[],['学学阿里影业' '定增加减持，玩的真好，殴阳锋'],['该股最近死翘翘！！[为什么][为什么][为什么][为什么][为什么][为什么]['],[],['没戏了割了'],['垃圾桶，卖掉了！'],['定增4.17，厉害'],[],[],[],[],[],[],[],[]
2020-06-22,"['垃圾你是创业板吗？' '中伤' '狗戳' '家庭公司，垮' '注册制之后，一个可能的预期——大多数股票将走向无人问津的穷途末路。'
 '我从来没有见过哪个股票没有跌破定增价位的，某股票定增价是4块' '这消息2个版打不住，恭喜满仓的股民']",['2号乐视网'],[],[],[],[],['惯用的套路9连阴'],[],[],[],['17号追入，今天走了' '放小量了' '现在还有敢买吗？' '这货7连阴9连阴都正常'],['从法律角度来讲，1.44亿大概率拿的回来。法律只认合同是否真实有效。换不换法人，'],['创50有这货，真是垃圾！'],['坐轿的都坐好了，现在就等抬轿的'],[],[],[],[],[],[],[],[],[],['每出消息都是老乡别走' '拭目以待，第二个乐视即将到来'],['记得当时乐视也是这般经历' '等了一周，结果好失望，喋喋不休！']
2020-06-23,"['这股了庄SJL,割肉走了。' '这股怎么事儿？大胆小胆全跑。' '华安基金是干什么吃的？' '这股创历史新高也就三四个月的事，听风者'
 '看了看同花顺和雪球，这个股票基本没人关注了，有点费解。' '一声叹息！被庄家玩死！' '不光定增加减持，还有利空' '跟乐视好兄弟'
 '定增价格守的住吗' '老乡别走' '我滴乖乖，大股东玩命减持，一看公告都是减持公告'
 '唯一一只一季度赢利的影视股（疫情期间业绩还增长，很厉害），走势最差。创业板创4年' '这货财务有问题，不然牛市中不会没人做'
 '拉一个涨停，激活一下人气。']",[],[],[],[],[],['杀猪盘'],['昨天7.25出，7.14接今天7.29出，节奏，还挺好的'],[],['杀zhu盘'],['割了。'],['现在影视公司大量倒闭，能活下去的未来必成大器！' '我靠，这货跟游戏概念，不跟影视概念！'],[],[],[],[],[],[],[],[],['这货四不像' '跟着跟着就不见了'],[],[],[],[]
2020-06-24,"['原来是游戏股[亏大了]' '昨天割肉今天就涨，这庄真不是DX.' '加仓一层' '这个股没有财务问题，今日加仓一层'
 '跟游戏，跟影视，这货跟谁都不行']",[],[],[],[],[],[],[],['暴雷的节奏，融券的肆无忌惮！'],[],[],['又跌' '希望定增价格守的住' '这种烂票涨上去才见鬼' '杀猪盘' '杀猪盘，大家小心'],[],[],[],[],[],[],['你还是从前的那个怂货，没有一丝丝改变，时间--真是考验-种在心中信念？？就要改变' '来吧，傻儿，六块等你'],[],['就这鬼样，还创50'],['高度控盘，厉害'],['没看到小鲸，就不要买[胜利]'],[],['你什么时候雄起我再来捧场！[成交][成交][成交]']
2020-06-29,['好好砸！到6元左右' '华策影视没理由不涨啊！除非利润造假！' '大股东为增发！继续减持打压股价！'],[],[],[],[],['上车！！！'],[],[],[],['买这货光宗耀祖'],['好像老板不想让他下跌了！' '虞书欣'],['市场说了算！减持加增发破7向6！'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-30,"['上周末民生加银基金经理柳世庆就已经通知我基金要分红落袋为安，结合周末美股暴跌以及' '请问截止6月19日收盘公司股东人数是多少，谢谢!'
 '买了用来打新！！！']",[],[],[],[],[],[],[],[],[],[],['跑输创业板原地不动！走人！' '我一直没走，别一惊一乍的瞎喷'],[],[],['看电影人数0'],[],[],[],[],[],['13000家影视企业“消失” 2020年电影行业太难了' '双仙指路！！！'],[],[],[],[]
