,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-27,['厚颜无耻的股东配合庄家，在股票跌了这么多的情况下还发减持消息误导人，会有报应的！'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['万事具备，就差放量上攻'],[],[],[],[],['1.今天发现好多减持的个股都拉出了中阳，难道庄家风格开始转换了。2.深冷这几天的'],[],[]
2020-05-28,[],[],[],[],[],[],[],[],[],[],['我就想看看，以现在的交易量，这些高管六个月减持减不减得完'],[],[],[],[],[],[],[],[],[],[],[],[],[],['做企业，要有一帮具有同样情怀的股东和高管才能永续经营']
2020-05-29,['这股还有多少散户的，聊天的都没几个了啊'],[],[],[],[],[],[],[],[],[],['今天如果能收复失地，我就看好你'],[],[],[],[],[],[],[],[],[],[],[],['这票二十日线都站不上去，估计是真废了，要命的'],[],[]
2020-06-01,[],['今天目标站稳12元就好'],[],[],['要买还得买人气股，不能想着博反弹，省广集团，供销大集这些受资金关注的才是王道'],['这股跌下来就爬不上去了，因赛股份跌了百分之三十五之后立马就拉起来了，，你是啥'],[],[],[],[],['下午涨停'],['继续，象去年同期一样来个涨停版，好减少损失'],[],[],['赚了一点盒饭钱走了，去方大碳素玩了'],[],[],[],[],[],[],[],[],[],[]
2020-06-02,[],[],['这是要起飞的节奏吗？' '横盘还是突破是时候做出抉择了'],[],['突破12.48---12.55元后再看高一线'],[],[],['昨天收盘前减仓一半，遗憾！'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-03,"['1.尾盘跳水是好事，经过今天的试盘，清洗了部分不坚定的筹码，并且明确了中期底部有'
 '为什么深冷的一致行动人高管们不能好好的经营公司/把业绩提振上去/一门心思搞企业/' '担保资金问题以及应收账款问题没有报告是否己解决']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['转发'],[],[],[],[],['都是我的错，我太对不起大家了。第一次中签就是这股，到现在没动过，所以这股才走成这'],[],[],[]
2020-06-04,['二十九卖' '给你一次底部上车的机会？K线站上小均线缩量收非标准的十字星，技术指标也支持。'],[],[],['赶紧跌破12元，我继续做t'],[],[],[],[],[],[],[],[],[],[],[],[],[],['赶紧再来个大宗，把减持解禁的让他们滚蛋'],[],[],[],[],[],[],[]
2020-06-05,['深冷股份:关于实际控制人的一致行动人减持比例超过1%的公告' '深冷股份:关于股东股份减持数量过半的公告' '放量加速'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-08,['这个票到底怎么样'],[],[],[],[],[],[],[],['拿紧手上的票等待主力抬轿，最黑暗的时候都熬过来了'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-09,['骚操作，向上大' '这个票是什么票？好多股吧都在推荐这只。'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['氢能源厚朴都要板了，这货还没睡醒呢，' '今天深冷股份与厚普股份一对比/南辕北辙'],['做同样的产品！同样在四川成都/股价都在低位！厚普股份涨停！深冷股份跌2%！这叫差'],['洗盘力度不大'],[]
2020-06-10,['深冷股份:关于部分限制性股票回购注销完成的公告' '从你上市我中了500股一直不断补仓守到现在，就不信你不会咸鱼翻身'],[],[],['涨的时候不动，跌的时候从不缺席'],[],[],['短线已破位，跑'],['又深又冷'],[],[],['新一轮深冷模式？'],[],[],[],['深冷这30多个月交易下来/主力和散户的成本都在12元/大小非在发行价下面不能减持'],[],[],[],[],['啥也不说了，886您了'],[],[],['这么低的量，这么低的价格，减持要怎么减持？'],[],[]
2020-06-11,"['深冷股份：储气库迎来黄金发展期9日标志着储气库业务向专业化建设与管理迈进一步。' '深冷股份：天然气液化与液体空分工艺包及处理装置的 公司'
 '深冷股份业务英国、印度、印尼、埃及、乍得等国家' '深冷看看别人爱司凯/9元起步轻松涨到26元！只用了十二个交易日！']",[],['已基本调整到位' '深冷的集合竞价这么冷清，什么情况？'],[],[],[],[],[],[],[],[],[],[],[],[],['佛系庄家，悠然自得'],[],[],[],[],[],['我发现每次总能见到稀土板块涨，看到你涨的时候非常少，当然作妖股那段时间不算'],['私幕内部建群前两天提示买入，现在大盘不好正抱团取暖。不能进场了，很危险。'],[],['成交寡淡，加一分钱挂了500股卖单竟然用了10分钟才卖出' '深冷|大盘涨它不涨/创业板涨它不涨！做相同产品的厚普股份涨停它不动！就不涨！但它']
2020-06-12,['深冷股份:分红派息实施公告' '深冷股份这1个半月没涨半分/大盘，创业板且大涨这么多！不知道今天深冷会跌停开盘吗'],[],[],[],['深冷股份2019年度10派0.3元'],[],[],[],[],['今日冲击13元'],[],['深冷为了上市飘亮做了四川广能的业务/结果现在变成一个大雷/2019年报被出保留意'],[],[],[],[],[],[],[],[],[],[],['别的股都在千方百计涨，深冷在想怎样往下钻'],[],['果然还是逃脱不了跌，早盘如此威猛，最后，，，，不想说了' '尾盘出货性质恶劣']
2020-06-15,[],[],[],[],[],[],[],[],[],[],['又要给厚朴提鞋吗？'],['深冷上市以来真会涨！看看所有创业板上市公司从上市之日到现在除了神雾环保/深冷也排'],[],[],[],['出货走势，撤退'],['今天深冷大减持好！该走的抓紧走吧/不留人'],[],[],[],[],[],[],[],['主力对倒动作明显，12元以下全部梭哈买入，和庄家抢筹码']
2020-06-16,[],['已经梭哈，管你怎么折腾'],[],[],[],['快吃泻立停'],[],[],[],[],[],[],[],[],[],[],[],[],['看看别的公司什么题材都大幅度涨/就是深冷最冷！动不动跌一下！涨1%过后跌1.5%'],[],['再不涨就卖了' '再不涨就卖了'],[],[],[],[]
2020-06-17,['深冷代言人（托）：1.我也想涨啊，但是上方套牢压力还是有点大，总要让我震荡消化一' '明白了吧，深冷即心冷。'],[],[],[],['游资开始自救行动了，密切关注。' '转发'],[],[],[],[],[],['增量资金进场'],['10派0.3元，不如不派。没啥影响。'],[],[],['尾盘还是跳水的命' '***'],[],[],[],[],[],[],[],[],[],[]
2020-06-18,['不错'],[],[],[],[],[],['给老子下来，我好加仓，必须12以下'],[],[],[],['深冷太磨叽了，亏本走一半。等它起飞？时间成本真好不起啊！' '该股为什么年报显示是出示保留意见呢？'],['看看这两天会有什么利好消息'],[],[],[],['13.10全天最高价我买出来的[好困惑]' '几手几手的交易，是什么意思？'],[],['无量上涨，没戏！'],[],['还没到两点半就开始跳水了？'],[],['红三兵，要求我们杀入，满仓那种的'],[],[],['快跑，拉高出货！']
2020-06-19,['今天解套了不了筹码，快快离场不然主力没吃饱不会拉升的[牛]'],[],['厚朴牛逼了，你要超过他去'],['今天走势是专门来杀红三兵得'],[],[],[],['又开始减持了'],[],['板块大涨你大绿'],[],[],[],[],['900手的卖单是咋回事？出货还是砸盘？'],[],[],[],['继续涨' '轻舟已过万重山！'],[],[],[],[],[],[]
2020-06-22,[],['甩厚朴八条街'],['火炮调整坐标、弹药装填、10发连射！' '终于起飞了，都不等我回来[亏大了]'],['13.9进了，明天涨停就走' '主力扫单，与庄共舞，'],['大单在后面就是耍流氓'],['拉稀了' '好好涨'],['没有一个大单能涨停？' '603767今日板' '死在14了'],[],['收盘涨幅为0，庄家尾货出完。'],[],['目前筹码锁定良好，底部筹码未松动，试盘动作明显，今日多为短线追涨筹码，明日如果继' '12买，13.8卖'],[],[],['大家和我一起念，深冷深冷，又深又冷'],[],[],[],[],[],[],[],[],[],[],['拉高出货，拜拜' '上影线太长、尾盘涨不上去建议清仓、礼拜三逢低杀入']
2020-06-23,['明天集合竞价给不给个机会跑路啊' '看样子明天是要涨停啊'],[],['大A中的尼古拉，突突突[大笑]'],[],['还以为你是王者归来，原来你叫是个青铜烂铁'],[],[],[],[],[],[],[],[],[],[],[],['加油' '涨停'],[],[],[],[],[],[],[],[]
2020-06-24,['22号那天K线是不是仙人指路，如果是的话开启上攻模式了吧。' '老鸭头，大胆买'],['冲鸭'],['一旦趋势形成，挡也挡不住，强者恒强'],[],['各种大屎多了，看来又的向下了'],[],[],['每次刚长点就会出现一些大屎'],['这个公司泡沫太大，天天想着拿股友的钱去搞他们与公司无关发展的事情，重心不放在技术'],[],[],[],[],[],[],[],['垃圾'],[],[],[],[],[],[],[],[]
2020-06-29,['明天大跌建仓' '买买买，等炒其题材。'],[],[],[],['大盘不妙，我先撤了，突破14.2我再来捧场'],[],[],['基本上都是股东减持的在交易，成交量稀疏，减持也减不了多少'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-30,[],[],[],[],[],[],[],['建议改名，神龟股份' '400万就能涨停，可惜冷的没人关注，废股一个'],[],[],['这货的成交量少的可怜啊！' '开启不要脸模式'],['全股市都在涨，你自己戴个绿帽子合适吗？'],[],['建议改名，，神龟股份'],[],[],['今天主力就没怎么参与'],['深深的冷冷的股票'],[],[],[],[],['60日均线已经翘头上行，说明牛熊转换，可依附60日均线进行波段操作。' '高管们真的很缺钱啊！走啦！不跟穷鬼玩啦！'],[],['4月份前半个月利用内幕大同市签合同大涨/公开之后大跌！可恶']
2020-07-01,['连续几天都无人竞价了，游资也怕减持啊？谁想给无良高管抬价？他们成本才7块钱。要破'],[],[],[],[],['主力又在吓唬人了'],['跑了吗？各位？这种票让公司几个高管玩就行了，解禁了，不破发，不低于7元，小散别玩'],['还有没跑的吗？大股东都快跑，小散还有什么理由做贡献。没跑的，我就想知道，深吗？？'],[],['根本就是没有一点人气'],[],[],[],[],['指数涨的时候你装死，指数跌的时候你装逼'],[],[],[],[],[],[],[],['完美回补跳空缺口，理论上已经走弱，反弹卖出为主。'],[],['厚朴红了，你还在戴绿帽子']
2020-07-02,['以为你会是王者，没想到确是青铜！' '调的有些过分了'],[],[],['准备发射，10点半涨停'],[],[],[],[],[],[],['刚想上一下就被减持砸下来了'],[],[],[],[],['跌不下来了下车早了'],[],[],['股吧好冷清！庄家还在吗？'],[],[],[],['快点吃个伟哥'],[],[]
2020-07-03,[],[],[],[],[],[],['垃圾票真的是很无语啊，弱鸡的狠！'],[],[],['怂货一枚，感觉主力在出货，是不是要做头了'],[],[],[],[],[],[],[],[],[],['买了这样的票我也只能呵呵两声了。'],[],['垃圾总归是垃圾'],[],[],['给我两百万我要涨停它[大笑][大笑][大笑]']
2020-07-06,[],[],[],['涨的时候总跟在厚朴屁股后面'],[],[],[],[],[],[],['破14吧别装逼了'],[],[],['玩意'],[],[],[],[],['买这个垃圾股，又浪费一波好行情！郁闷'],[],[],[],[],['好吧，我已经不指望你了。'],[]
2020-07-07,[],[],[],['浪费行情，'],['氢能源最烂之星'],['每次这货都浪费大好行情'],[],[],[],[],['买了这货感觉错过了一个亿'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-08,['三天大盘暴涨400点，你却纹丝不动' '深冷真的冷/创业板涨它不张/大盘涨它不涨/创业板跌它跌/大盘跌它跌！就是跌/你能'],[],['孙子，几天厚朴多涨你一个板'],[],[],[],[],[],[],[],['垃圾你看看厚朴最近拉你多少'],['大盘这么好都不涨不上去，主力出货明显，这种情况基本上是尾盘杀跌，落袋为安。'],[],[],[],[],['拉高拉稀能换个逼样吗？'],['14.15压力好大，那个孙子在卖'],[],[],['我已顺利在14.13减持完毕'],[],[],['14.15压单的孙子，我叫你一声你敢答应吗？' '看着走势，感觉要一字板逼空行情啊'],['炒股不听专家的得亏钱，听专家的不赚钱。上周我听了专家的空仓等，结果大盘一涨再涨，']
2020-07-09,[],[],['14以上都不能买'],['退市深冷'],[],[],[],['深坑退'],[],['你这两天涨了个茄子'],['指数大涨你连指数都涨不过，只会戴绿帽子'],['有时候仔细想想这股票挺可牛逼得，任你大盘飙升，我纹丝不动，我曾经挣了8万没有卖，'],[],['孙子厚朴涨停了，你装逼吗？' '要脸不'],['无人问茎'],['洗洗更健康'],[],['厚朴拉你两个板了' '大盘短期见顶，见好就收。'],[],[],[],[],[],[],[]
2020-07-10,"['从技术角度分析，遵循物理力量守恒定律，对照万线归一理论，深冷十天内跌至10元附近' '到底能不能突破'
 '任它大盘/创业板/同类公司原普股份等怎么涨！我就不涨/我还要跌！你怎么样！我就能']",['给厚朴提鞋也不配的货'],[],['我又回来避险了'],['上次套牢的太多，就看主力的实力和意向了'],[],[],[],[],[],['自家人这波行情都不让我吃个涨停，太不够意西了'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-13,[],[],[],['还是那句话，14以上不能进，13以下随便进，13-14少进点，放上一年应该肯定起'],[],['目标15.5元' '终于比厚朴硬了'],[],[],[],[],[],[],[],[],[],[],[],[],[],['此股应该不属于创业版，完美的避开了一波大牛市。'],[],[],['量能放不出来很难大涨，先出来冷静一下吧'],[],[]
2020-07-14,['明天若调整则再加仓' '两阳夹一阴多方炮，明天看涨，量能如果有效放大，后市有望加速上涨，如果出现冲高回落'],[],[],['别让厚朴又甩开你'],['厚朴拉起来了，你拉稀了'],[],[],[],[],[],[],[],['庄狗，你看看人家厚朴'],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-15,['拉几公司'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['今天走的还比较强'],[],[],['这又是谁在买，又是谁在卖？'],['火眼识财报之“成都深冷液化设备股份有限公司”']
2020-07-16,['深冷股份:关于公司工商变更完成的公告' '无人问津的股' '燃料电池|上汽集团、中国宝武钢铁集团15日签署全面战略合作框架协议，共同打造“一'],[],[],[],[],[],[],[],[],[],[],['避险股'],[],[],[],[],[],[],[],['浪费时间'],[],[],[],[],[]
2020-07-17,[],['这一天的成交额也太小了'],[],[],[],[],[],[],[],['要死不活的'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-20,[],[],[],[],[],[],[],[],[],[],[],[],[],['好歹比给厚朴硬了'],[],['今天尾盘不涨停的话，估计就不好估计了[赚大了][赚大了][赚大了]'],['借助大盘暴跌顺利洗了一波，很长一段时间股价已经不可能再回14元以下了，虽然我已经'],[],[],[],[],[],[],[],['等明天再突破，明天一字涨停']
2020-07-21,"['继续，不要搞一日游' '悲剧了，手速慢了14.75挂单没有卖出去，感觉明天要凉凉了' '看看明天能突破不'
 '中报业绩预告一直没法，现在有些担心了！']",[],[],[],[],[],[],[],[],[],['缺口必补，不过补完缺口基本要先撤退了'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-22,['明天不突破，就先行闪了哈'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['深冷明天继续跌／／！'],[],[],[],[],[],['14元挡不住' '乌云盖顶吗？前面的高点过不去就要跌下来']
2020-07-23,['16.4没走，你这么快就下来了，继续跌吗？破五日线清仓！'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['这个高管好穷哦。'],[],[],['深冷／上市5年／市值只缩小／不扩大！／！无能／']
2020-07-24,['应该还有一波快速上涨'],[],[],[],[],[],[],['全是小散们自己在战斗，主力是不是睡着了'],[],[],[],['下午跌停'],[],[],['黑洞'],[],[],[],[],[],[],[],[],[],[]
2020-08-05,"['300540:深冷股份关注函' '关注函算是利空吗' '国资委控股重大利好，肯定后续还有重大项目投资，明天一起挂涨停封单追进，一旦突破前'
 '深冷股份：控股股东拟变更为交投实业 将助力公司气体运营业务战略转型' '四川省国资委有望“入主”深冷股份 或将助力公司新能源业务发展'
 '深冷股份冷链小开板']",['说好的牛逼那'],['15.58跟上。放着渡大盘' '这下都不吹了吧？哈哈哈，聪明人太多了不是好事。'],['上，下午拉板'],['倒霉的孩子，扶不起的阿斗' '这是我见过最垃圾的，没有之一'],['重组了一个涨停就扑街了？？？？还以为会有45个涨停[看空][看空][看空][看空' '早上冲进去的' '深冷，没戏了？'],['我坚信氢能源有广阔前景！' '目不识金，它就是未来能源革命的设备先锋！' '主力太小气，胸无大志！'],['深冷股民，眼泪都冻成冰了！' '冷冷清清，忐忐忑忑，深冷庄家太臭！' '无人问津，目不识金？'],['臭庄！抛弃！' '昨天追涨的全部沦陷，不过中线买买买'],['这么坑人，有力度，'],"['不到二十个亿的小盘子，肯定是垃圾股啦，A股里很少见这么小的盘子，没后世' '一百个亿左右的盘子好炒些，再就是五六百个亿妖狐居多，'
 '氢能源，日进斗金的项目' '放心了，这点流通市值，估计1000万就拉涨停了，下午瞬间封板，还在' '今天估计是这几个股东在减持']",['下午冲冲冲' '老想割韭菜去，从未想过齐心协力干上去' '下午强势拉红，我们拭目以待'],['一个小公告就吓成这样？' '公告也没什么啊，就是说明一下'],[],['快跑'],"['拉红了，快跑' '反包成妖' '第三个地天，来了' '哈哈加油' '是要涨停的节奏啊！' '牛逼搞起来' '地天板。卧槽，没买'
 '[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]' '牛逼[鼓掌]' '上个最高峰就是这么走的，跌停板到涨停板再到三个点，这逼庄凶狠'
 '昨天被国立当头一棒，今天看深冷不敢进，好难过' '老铁别走，还有5个板' '过不了前高，如果能过，那这股不得了' '发套套了。还不快接？'
 '这回洗干净了啊！']","['这回洗干净了啊！' '深冷拉起来，快跑，庄股，主力出货' '要出了！' '-6个多点一直犹豫下不下手感觉跑了一个亿' '没拿住，认输'
 '这个庄厉害了' '牛逼了，地天地！厉害了' '玩的惊心动魄哈']",['考，今天还让我顺利做了个t' '今天做T好时光' '这走势是要干嘛' '妖股！' '15.63跑了180手，谁买到的，还我！'],"['感觉炒股和钓鱼差不多，既然知道此处有鱼，上上下下，需要耐心。' '不买不卖！' '把复盘前的洗出去…' '看看人家'
 '今天涨跌9%，到底谁被割了？']","['1.今天的回落是有根据的，因为前面的那座大山堆积了大量套牢盘，要突破首先要大的换'
 '庄家一惊一乍的洗盘模式得了不少筹码，俺就不信，这吗好的重组模式，没有7*8个板' '被套了，艹']",['庄家来去是这招吗，大家看看今天像不像19年4月23日的翻版？' '地天地?！厉害'],[],['神经病主力！' '这个逼装得漂亮' '狗庄太坏了，明天割肉走，再也不碰' '跌进深冷冰窟！不争气的主力！' '他奶奶的成功帮主力拉盘'],['好假，死定了' '拉高出货' '明天低开是肯定的，要不要进去值得想一想' '收盘16.68十字星'],['垃圾主力！抛弃！' '这种情况还是不买了' '太冷了今天高位买入' '6个点进的有没有，还以为能涨停' '洗干净了走的远' '完蛋了！抛！']
2020-08-06,"['今天套一批追高的，明天大概率还是下跌' '走得很猥琐，成不了气候，逢高清仓离场！' '明天低开3个子点' '今天没上榜吗？'
 '这么大振幅，没榜吗?' '辛亏今天没有买，够狠。明天早上抄底了，希望多跌点，反正就喜欢这样的，喜欢脏家狠狠'
 '都觉得涨的时候跌，都觉得跌的时候涨，等你觉得跌的差不多该涨了，你就该给你发套套了' '27号涨停的老鼠仓和获利盘今天一起被洗掉了！'
 '静待花开，炒股不看业绩。' '没有公告吗' '黎巴嫩油库大爆炸，石油天然气暴涨，油储和新能源明天涨停，百分之百利好。' '跌停'
 '上窜下跳，折腾吧' '跌停了，准备抄底']",[],"['守你一年，哈哈' '瓜皮主力，庄！没戏了' '停了5天复盘光补涨也不至于这吗垃圾的，主力真阴险' '啥j82玩意儿' '臭庄！抛弃！'
 '在抄底100手，赌一把']",['16.9？？' '臭庄！不争气！抛弃为好！'],['输入标题弱主臭庄，赶紧抛！'],['羞先人呢！垃圾庄主！' '朋友们，全部抛完！这票没戏！'],['很多人认为会涨，结果'],[],"['波动太大配资不敢碰' '主力借利好已经完成出货，今天逢高出局为宜。' '好垃圾的，不走等着套了' '主力做波段了啊，完蛋'
 '不知道这股停牌过，要知道就不买了，随便就送了8点的面。' '跌停板？？？']",[],['这孙子标准垃圾！' '加油反包！看好你哟！' '转发'],"['15.58，抄你们老底' '看看我的世联行' '目标：19.98。时间：8月7日9:25。'
 '哈哈哈，今天我故意买500被操盘鼠用AI监控到我账户了，诱使操盘鼠压盘计划成功了']",[],['卖出了'],[],[],[],[],['这个庄厉害的很，就是不涨' '压盘的别客气，直接向下砸，谁会嫌筹码便宜啊'],"['全部抛完！' '抄底了，全仓了，今天可能拉升十个点，明天涨停板，爽' '对比爱司凯，翻倍股，感谢庄家控盘打压，今天全仓了抄底，不翻倍不卖'
 '今天最后的机会了，终于满仓，坐等拉升十个点']",[],"['马上要拉了，大盘起来了，坐等吧暴涨' '每次出利好都发套。龙虎棒都什么，感觉还没有我钱多，还龙虎榜' '吃哦低，拉升'
 '抄底，赶快去，晚了就拉' '明天开始连板！']","['看这龙虎榜就搞笑，什么阿猫阿狗都上榜了，感觉还没我钱多，搞得股价天地飞' '卧槽。，怎么不拉了，满仓等你' '涨停板，地天版'
 '孙子底裤露出来了，大胆操底抱筹开妱！' '这两天下跌是属于正常现象，国资委入驻肯定会在一个合理的价位进入资金。']",['广播嗽叭，大胆操底抢筹！干！' '进一个套一个。厉害啊。' '明天补15.16的缺口，再反小幅度反弹'],['捡垃圾了！' '走了、步入调整。' '走了、步入调整。' '这个股票一到18块就暴跌']
