,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-27,[],[],[],[],[],[],[],['居然没人买卖了'],[],[],['这个分红不好拿啊'],[],[],[],[],[],[],[],[],[],[],['真垃圾'],[],[],[]
2020-05-28,['明天下来9.6再买几万股'],[],[],[],[],[],[],[],[],[],['真垃圾，涨半个月的量不够跌一天'],[],[],['要分红却放量下跌，这是对′分红的嘲讽。'],[],[],[],[],['几分钟都成交不了一手，严重控盘自己在被窝里面含着吧'],[],[],[],[],[],[]
2020-05-29,"['MD,这样叫分红吗']",[],[],[],[],['真不要脸，有这样分红的'],[],['旱地拔葱就要开始了。'],[],['为什么呢？'],['有没有大神分析一下。这走势啥情况啊'],[],[],[],[],[],[],[],[],[],[],[],[],[],['9.39元价位买入2万股金龙羽坐等翻倍！']
2020-06-01,[],[],[],[],[],[],[],['银龙股份已经一飞冲天，你这只金龙就是只垃圾'],[],[],[],['割肉半仓，你可以涨了。受不了这么墨迹'],[],[],[],['今天大市大涨，这价位可以入手。'],[],[],[],[],[],['垃圾'],[],[],[]
2020-06-02,['明天上10元后走强…'],[],[],[],[],['新基建～湾区500KV特高压'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['全部斩仓，快逃，离场！[哭]']
2020-06-03,[],[],[],[],[],['真狗垃圾'],['就一万块，你踏马爱拉不拉，我无所谓。放到退休都行。'],[],[],[],[],[],[],['这样的成交量，不如退市算了，还什么行业龙头。'],[],[],[],[],[],[],['幸好离场，大种垃场！[鼓掌]'],[],[],[],[]
2020-06-04,['什么啊，还是深圳本地股' '臭不要脸的，一直跌跌不休[吐血]'],[],[],[],['该票己熊，鉴定完毕。(量己地量，价已滞涨。)'],[],['8625万的流通盘四个小时的交易间，没有2%以上的换手率仍然是死水一潭，没有波澜'],[],[],[],[],['金龙被景顺长城两只基金买了，还有那个明汯私募，看来还是不错的！买点玩玩'],[],[],[],[],['你看东方电缆在看你'],[],[],[],[],[],[],[],[]
2020-06-05,['不要脸，还是深圳本地股' '还不冲，横多久了，艹'],[],[],[],[],[],[],[],[],[],"['昨天买了点，今天有点后悔，确实太弱了，买这种股只能拿来打新股哈哈哈'
 '这是主力还是大户来动作了啊。大单压，恐吓小散？都不怕你跌了，就一万块。不加也不减']",['七月底再来，放着不用问，谁耐得住时间谁就能获胜'],[],[],[],[],[],[],[],['成交有点惨，庄家直接压20万股，都别玩了'],[],[],[],[],[]
2020-06-08,['此处好清静！'],[],[],[],['这样可能会涨停。'],[],[],[],['路漫漫其修远兮，吾将上下而求索。只因股价未到底，远未到达进人时。切记切记！'],[],[],['华泰那三个基金跟景顺两个基金有可能4.15号16号都跑了！哈哈，本来冲着他们买的'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-09,['金龙羽:关于项目中标的进展公告' '几年前的事情，公告有用吗' '什么情况，今天停盘吗？'],[],[],[],[],['你个死垃圾股不ST都没用了'],[],[],[],['12388纪委举报电话，这家公司就是内部操作'],[],[],[],[],[],[],['这个货又在自摸'],[],[],[],[],[],[],[],[]
2020-06-10,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['堵时间了'],[],[]
2020-06-11,['套了2个月了，上面好冷啊，12的在不' '10元'],[],[],[],[],[],[],[],[],[],['垃圾！'],[],[],[],[],[],['等到花都谢了，不知道什么时候能解套'],[],[],[],['9.32买了一点我来接盘了'],['没见过这么垃圾的股'],[],[],[]
2020-06-12,[],['今天一定是上涨的。'],[],['伪装已撕开，獠牙已露出，条件已满足，终于可以砸。无良的公司，原形己毕露。远离！'],[],[],[],[],[],['感觉9也不是铁底'],[],['我前几天买的，突然成交量就下来，哈哈，有点惨！没量有点郁闷'],[],[],[],[],[],[],['这公司是做什么的，不是充电桩的吗，还是做毛线的'],[],[],[],[],[],[]
2020-06-15,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-16,['死股，准备sT'],[],[],[],[],[],[],[],[],[],['今天下午准备建仓，以后越跌越买'],[],[],[],[],[],[],[],[],[],['股价'],['阳痿'],[],[],[]
2020-06-17,['难上，没人看好这公司，生产毛线来的'],['没人玩了，没人玩了'],[],[],[],[],[],[],[],[],[],['差水，看二季度有没有戏' '差水，看二季度有没有戏'],['割肉了，你可以涨了'],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-18,"['我也割肉了，留下各位发财吧' '我也割肉了，留下各位发财吧' '尾市拉高何用意？？？为做线？为了明天低开震荡走V型？一贯的风格！'
 '准备回来！拿不定主意' '死守']",[],[],[],[],[],[],[],[],[],['好'],['就8亿元的流值，9千万股！庄家，赶快拉高起来，直到7月16日，这样，你好、我好、'],[],[],[],[],['有实力的企业赞'],['死守'],[],[],[],[],[],[],[]
2020-06-19,['9.5卖的，早了，不过没办法，买的有点高，先出来，应该还会走！' '错过了！等待下一次机会！' '尾巴翘今日低开老夫来当股东。'],"['亏了，昨天9.42卖了一半22手挣了一千多点，剩下的不卖了拿着。拿着的都发财。' '高开出货赞'
 '一直滞胀，涨个3%就怕要死。[为什么][亏大了]']",[],[],['泰山压顶，标准的拉高出货行情。若今天收阴连续要五个交易日后才能止跌，掂量后再决定'],['高开干吗。' '第二个上海雅仕'],['拉高出套，中招'],[],[],['第二个上海雅仕走势翻版!'],[],['拉高出货，你们快跑，我来接盘了' '玩的假阴真阳，明天拉还是继续调整'],[],[],[],[],[],[],[],[],['今天被套进来了多少？'],[],['缺口已补，何去何从？'],[],['***' '真会玩']
2020-06-22,[],[],[],['赶紧跑，主力急等着收呢' '这都是什么鬼啊' '放量下跌了  此股即将退市  主力夺路而逃  大家不要接盘'],[],['庄家已死！'],[],[],[],[],[],"['主要是近期解禁，不然我肯定看多，主力在建仓，不知道是要配合减持还是怎么的可能要拉'
 '为了减持操弄市场的企业，企业本身也就没有未来可言了。小散户被套的在大股东减持之前']",[],['买买买'],[],[],[],[],[],[],[],[],[],['下来吧，我接盘'],['这股真是个憨憨，不知道上市的初心在哪']
2020-06-23,['起量了！' '今天向上来个“一”字板！' '今天要涨停了'],[],[],['防汛了'],[],[],[],[],[],['什么股票来的，仙股一只'],[],[],[],['连续三天下跌，成交缩倍量！'],[],[],[],[],[],[],[],[],['垃圾'],[],[]
2020-06-24,['中拉稀[俏皮]' '金龙羽:关于股东股份质押公告' '被套的有点深' '一开马上T五元左右见'],[],[],[],[],[],[],[],[],[],['9元附近建仓，快点啊'],['黄河旋风——《女王函》宇宙的权杖 二十一封啟'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-29,['金龙羽:关于股东股份解除质押公告' '充电桩概念要起飞！'],[],['太垃圾了这支股'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['祝留下的兄弟发财，太磨叽了。东方电缆，南洋股份升那么多，金龙羽的表现真的太差劲。'],[]
2020-06-30,[],['大盘大涨，要涨停了快买。'],[],[],[],[],[],[],[],['没什么成交量，'],['底部极度缩量，已经没有了买卖。买买买！' '此股要大涨。'],['哎！这么好的公司，股票玩烂成这样，也是醉了！'],[],[],[],['昨天进的，不让我挣点饭饯，就算你牛B！有种就永远不涨！'],['大盘要冲破3000点了'],[],[],[],[],['事出反常必有妖，就看什么板了。我赌涨昨天又买了点，就算输了我也认'],[],['什么玩意'],[]
2020-07-01,"['没有上涨的欲望和趋势！' '这个垃圾还有希望吗？三个月了，一动不动还亏了几个点'
 '卖位不用再抛恐吓大单了，大盘一跌或下个月解禁自然跌穿9元，继续做同行垃圾渣渣。' '是的，我周围装修公司都用的这电线，怎么股票这么熊？']",[],[],[],['==='],[],[],['一年整亏20%，呵呵，拜拜了！'],[],['拉了'],[],[],[],[],[],[],[],[],[],[],[],[],[],['还没够吗？'],[]
2020-07-02,['买在2600点，套在3000点[牛][牛]'],[],[],[],[],[],[],[],[],[],[],['自作聪明这个点位来耍流氓，搬起石头砸自己的脚。'],[],[],[],[],['割肉换股了，唉浪费了大好行情！'],['金龙羽'],[],[],['买了金龙羽要吐血了！随便一只股都大涨！'],['猛涨2分钱'],['不会有雷吧！'],[],[]
2020-07-03,[],['9.1进9.4卖，这票不中，就这大利润了'],[],['这股也太稳了'],[],[],[],[],[],[],['这个股票是我多年前中的新股，后来一直没有关注，今天来看看，回想一下方面赚的[鼓掌'],[],[],[],[],[],[],[],[],[],[],['弃儿一个'],['散户陪主力坐牢[大笑]'],['呵呵，，，想将散户割韭菜，结果被市场大力打脸。'],[]
2020-07-06,[],['牛市来了，还死不认错。'],[],['只要你不想着整天去割韭菜，在牛市初期大家都是共赢的。何必反着做去被市场打脸呢？'],[],[],[],[],[],[],['满仓获利么么哒，耐心就是胜利' '抓紧时间，战略机会不要错过，市场现在是监管的宽松期。'],[],['加油，看好你！'],[],[],[],[],[],[],['垃圾的本性在这次大盘大涨表露出来了'],[],[],[],[],[]
2020-07-07,"['前期社保撤退了，期待回归！王者荣耀!' '请问董秘，公司什么时候发布二季度业绩？二季度工厂开工率有多少？是否恢复到疫情前的'
 '请问董秘，公司有哪些参股公司，有没有参股新兴行业公司？谢谢！']",[],[],[],['，浪费大好行情[抄底]'],[],['解禁谁给他抬轿子？进来逗闷杀'],[],['今天都没人？'],[],[],['连庄家都割肉了，哈哈9.53元3000手！死股一只，早卖早好！'],[],[],[],[],['大气点，在广东做五金做装修的，有谁不认识这品牌。水电佬都推荐用这牌子电线，不要在'],[],[],[],[],[],[],[],[]
2020-07-08,"['金龙羽老板是实实在在的企业家，不是讲故事的企业，值得信赖的股票，起码不会做假账。' '金龙羽:第二届监事会第二十四次会议决议公告'
 '金龙羽:关于使用短期闲置自有资金购买短期银行保本型理财产品的公告' '金龙羽:第二届董事会第二十四次(临时)会议相关事项独立董事意见'
 '金龙羽:第二届董事会第二十四次(临时)会议决议公告' '就算大盘到6000，这垃圾还是这样，割肉，去证劵博一下'
 '大盘到34∞，这什么公司来的，大盘要回调难道你会涨，是不是业绩出问题，亏本也不能' '贷款回购股票了，理财产品是银行的附加条件，明天开始']",[],[],['万马都起来，你还在这当孙子呢。'],['我割肉了，庄家你可以拉了。'],[],[],['涨没涨多少，学人家调整，这庄真是垃圾。'],[],[],['这个垃圾耽误我一波好行情' '跑'],[],[],[],[],[],[],[],[],[],[],[],[],['靠 这老板发了 解禁碰到牛市，恭喜。'],[]
2020-07-09,"['还好去了证劵，这货，垃圾，证劵赚了8个点' '真的佩服自己的眼光，出了这个垃圾，进了中信'
 '请问公司有闲钱买理财为什么不还清19%的债务？？？无债一身轻安心搞经营。' '这股还被套着，耐心持有中，希望能有好的回报！'
 '金龙羽:关于项目中标的进展公告' '水总这股跟跌不跟涨的？放点好消息出来。' '我卖了这个股票，买的中泰证券，赚了42%.这个股票太垃圾了！']",[],[],[],[],[],[],[],[],['走了，这票完了'],['老板在竞争如此激烈的华南市场，在电缆行业可以风山水起，怎么在资本市场那么受冷落。'],[],['这个股票留意了下，挺有意思，涨不过大盘。'],['哇塞，欧力给'],['稳当稳当买'],['起来了'],[],['不是吧，一波就结束了'],[],[],[],[],[],['10.08买了'],[]
2020-07-10,['金龙羽啊“真龙鱼”！今天把我惊一惊！我中午休息一下，上午挂单10.30元（高挂）' '明天开始上金顶了水兄。'],[],[],[],[],['下跌的盘口'],[],[],[],[],['差点跑了，要不要这么吓唬人[发呆]'],[],[],[],[],[],[],[],[],[],['老话，好品牌，好业绩，就该有个好价格。'],[],[],[],[]
2020-07-13,['7月17解禁下周绝对开始爆跌'],[],[],[],[],[],[],[],[],[],['本周迎近900亿市值解禁潮，IDG拟减持三只松鼠，5股东一年赚120亿'],[],[],[],[],[],[],[],[],[],[],[],['涨是必然的'],[],[]
2020-07-14,['不要担心7.17解禁！潮汕家族企业股权看得比较重不会轻易解禁！再者说解禁后套现需' '这公司就是圈钱，没有价值的。'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['光是公司龙岗厂区的地皮都够市值了，好品牌，好业绩，就该有个好价格！'],[],['起飞咯' '不动了软了'],[]
2020-07-15,"['金龙羽:2020年半年度业绩预告' '金龙羽-2020年半年度业绩预告（07-15)' '三季度利润应该不错，铜价大涨'
 '今天刚进的，套了两个点，这股怎样？' '金龙羽比较内敛务实诚信！有谁相信疫情期间那些公司业绩怎么增长10倍、几倍。当然除'
 '金龙羽:首次公开发行前已发行股份上市流通提示性公告' '感觉明天要砸死了，1元的原始股上市' '业绩符合预期！如果没疫情应该可以增一些！绩优股']",[],['超级利空来了。'],[],['我是金龙羽的忠实者，一百年不变。'],['死气沉沉一片，好企业是经得起考验的。' '今天是根本不可能上去的，不要着急。'],[],[],[],[],['公告重组前重组后就是告诉老子们不买重组股吗？'],[],[],[],[],[],[],[],['砸盘别砸到自己脚啊。'],[],[],[],[],[],[]
2020-07-16,['昨天进的，到目前套了6个多点[哭]' '明天跌停。' '限售股'],[],[],[],[],['不跑啊？那就对不起喽。' '眼瞎了？买这个垃圾[大笑]'],[],[],[],[],['5天总换手40%，这么猛，我赌后面飞天。输了也没事，扛得住[胜利][胜利]'],['奇了怪了，为什么金龙羽会走成这样？几分钟没成交？？？有那位大神能说道说道？？'],[],[],[],[],[],[],[],[],['分时双底'],[],['没人听啊！'],[],[]
2020-07-17,['明天解禁涨停！' '会跌到8.4。' '今天你是主角'],['继续跌啊，玛德' '跌到8块5我再入手'],[],['哪路资金割肉了6千手、呵呵'],['能跑还是跑吧，不会后悔的。'],[],[],[],[],['疯狂地减持'],[],[],[],[],[],[],[],[],[],[],[],[],['出来了一部分，割肉很多，后面持续关注。'],[],[]
2020-07-20,[],[],[],[],[],['金龙羽:被砸到无人敢碰啊！'],['市值五十亿以下的股，都有退市的风险。'],[],[],[],[],[],[],['还留了百分之十的仓位，另外的今天都很表现，你要是不涨，后面再回来买。' '牛逼，死股不动'],[],['干脆直接挂一块钱卖呀，一天天的只压价'],[],[],[],[],[],[],[],[],[]
2020-07-21,['周五买了点，又卖了挣了几百，之前买的继续拿着[胜利][胜利][胜利]'],[],[],['此股之烂，实为平生所仅见'],['此股远远落后指数，浪费行情，严重滞涨股'],[],[],['88垃圾' '闪人'],[],[],['着实让人失望，走吧' '9.82加仓，加高了，现在套了8个多点。'],[],[],[],['金龙羽：无人问津，呵呵' 'cao'],[],[],[],[],[],[],['来一条大阳线'],[],[],[]
2020-07-22,['今天再次加仓，还套不到六个点，什么时候表现下。'],[],['至少还要调整一个月。'],[],[],[],[],[],[],[],[],['今天割肉了一些，买了其它股票。一半留着等庄家启动。'],[],[],['垃圾股啊，你以为你上千亿市值，一分一分的挪窝？'],[],[],[],[],[],['庄家受不了啦'],['有种你永远趴着，嘿嘿' '割肉了 换股了！耗不起时间'],['100'],[],['这股业绩也可以，为啥走成这样！']
2020-07-23,[],[],[],[],[],[],[],['股市风格转换，是时候转到建材这里了'],[],[],[],[],[],[],[],['庄怎么不出来啊？'],['龙陷于田，淡定各位'],['你若盛开，蝴蝶自来。股票不就是这样吗？'],[],['小心雷电[憨笑][憨笑][憨笑]' '马上翻红了'],[],[],[],[],['内循环概念股']
2020-07-24,['金龙羽这么好的品牌为什么不做新能源充电设备呢？'],[],[],[],[],['干实业的不涨，天理难容'],[],[],[],[],['潜龙出海，就在今天，再不买就买不着了'],['这个股挺好的，解禁也不是减持，为什么不涨呢，，是在等时间吧。'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-27,['深圳之夏，又见金龙出来'],[],['使劲砸'],[],[],['这股今年估计没戏了，鉴定完毕'],[],[],['不管了，满仓弄了'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-28,['后面有戏'],[],[],[],['勾庄，谁进来谁头疼'],[],[],[],[],['9.2的目的是什么？'],['9.2是谁出的？？' '8分钟没成交，呵呵疆尸股了！'],[],[],[],[],[],[],[],[],[],[],[],['这只股的成交量贼低，是有人拿着筹码不肯交出来么？'],[],[]
2020-07-29,['尾盘拉起来，就知道是骗人的' '短期看好金龙羽9.37'],[],[],[],[],[],['还在跌？简直是实力坑爹啊！！' '退市吧'],[],[],[],['这只股大概率尾盘突袭，微弱拉升' '大家不要卖了啊！'],[],[],[],['历史低位，还拼命的压单打压！'],[],['两市第一温股《金龙羽》哈哈，谁买谁S！'],[],[],[],[],['巨恶'],['解禁的大股东出来放个，准备减多少！'],[],[]
2020-07-30,['需要调整些时日，半年报定上下。'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['中报预减60%到53%，大家有看好的吗？'],[],[]
2020-07-31,['看看东方电缆，那才是有进取心的企业。' '神股，要加仓明天自己补，还有后劲' '今后的日子会好过了。'],[],['这王八犊子，真怂'],[],[],[],['跟你说再见臭'],[],[],[],[],['纯粹的家族企业'],[],[],['完全被市场遗忘的股票，几分钟都没成交，股东要减持也找不到有人接的，大家都散了吧'],[],[],[],['估计二季度业绩下滑，这股价大股东会减持吗？'],[],[],[],[],[],[]
2020-08-03,[],[],[],[],[],[],[],[],[],[],['9.73基本都割了，后面看看趋势再回来。'],['这股趋势向好，耐心持有，必有回报！'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-08-04,['垃' '今年深圳成立40周年，可能扩容，可能直辖，可能还有40周年大礼包。如此低位的深圳' '明天低开低走，看看我讲得对不对'],[],['这个盘子流动性这么差，都控盘了？'],['董秘，您好！有传言公司正在与深投控股旗下公司洽谈受让10%股份，深投意在推动深圳'],[],[],['金龙羽：公司及股东从未与深投控任何下属企业讨论过拟转让股权事宜' '真是个垃圾可惜被套了没办法'],['真它娘的垃圾股'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-08-05,['减仓减仓' '深圳改革开放周年庆，深圳本地股要来一波了，去年这时这股一个涨停' '大利好'],[],[],[],[],[],['垃圾'],[],[],['很明显，老庄要把《金龙羽〉往死里搞！谁进谁S'],['这股票就这几年情况，真是让相信这个品牌的长线投资者从头输到脚。'],['两市第一恶庄，金龙羽'],[],[],[],[],[],[],[],['死股[囧]'],[],[],['龙游潜水遭虾戏，一朝成名天下知'],[],[]
2020-08-06,"['好在我就5手中签原始股，未抛过也未加仓，就当它没有看笑话，也知道这家公司就一破鞋' '金龙羽:关于部分董事、高管股份减持计划期限届满的公告'
 '1月份以来，最高12元，都不减持1股，连板顶起来。']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['成交太清淡了！'],[],[],[],[],[],[],[],[]
2020-08-07,['这只典型的仙股，谁买谁后悔' '4月26日深圳40周年大庆，深圳扩容，本地股大利好'],[],[],[],[],[],[],[],[],[],['买了100万，目标2O％'],['mmd，老子大前天买的，昨天平局出的，今天反而逆市涨了'],[],[],[],[],[],[],[],[],[],[],[],['满仓获利' '拿住喽，下周火箭发射了'],[]
2020-08-10,"['金庸古龙梁羽生,都是武侠名家，咋就起不来呢']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['只有无能的庄才会偷袭尾盘，明天砸' '可以这样玩？' '今天金龙鱼不错' '100万啊，肥了肥了，阔了阔了']
2020-08-11,"['np' '几个意思？' '明天涨停，我没买' '拉尾盘纯属耍流氓！不大气！明天低开' '嘈，被偷袭了，帐号一下7个点' '成交额才7千万，没量'
 '刚买就拉，什么鬼？明天不会悲剧吧' '这次套得有点久，不过贝兼十个百分点还是比理财轻木公' '靠，下午刚减仓大半你就拉尾盘，垃圾股！'
 '靠，我今天清仓，你尾盘就拉黑' '又是庄股，明天开盘又践踏式夺命狂奔。' '倍量过左锋，涨停急先锋' '为什么拉尾拉的那么厉害'
 '明天实话实说大涨5%以上' '明天冲高跑路[鼓掌][鼓掌]' '这尾盘拉的' '主力很能摆谱，放一个51749手的大单'
 '已获利20％，1百万出清，阔了，挣钱就这么容易']",['目前盈利二三十个点，我就看你玩。' '吃相太难看了，'],[],['金龙鱼' '还真是垃圾票哈哈走了集合'],[],[],[],['才拉一天就迫不急待的出货，看来真是一个没大志没能力的庄。'],['竞价300多万股，主力都跑了！还是之前的社保基金干的'],['，买了一个垃圾，昨天尾盘那些进来的不想赚钱吗' '真'],['主力出逃，11.2的成本还有救吗'],['***'],[],[],['昨天尾盘拉升，今天高开打下来，然后一天的散户行情，大资金真会玩。'],['今天开盘什么情况？？？'],['这盘子控的磨死人'],[],[],[],['的确垃圾'],['耐心等不买' '是不是又喊人接盘？？？'],[],[],[]
2020-08-12,"['真无语，垃圾票' '就是啊，我今天也买入4000股11块2[哭]' '这个阴线不包上，不来这个票了，随便狗庄砸'
 '金龙羽:关于子公司项目中标公告' '金龙羽：下属子公司中标南方电网项目' '整整几个月没动过，炒股十几年没遇到过如此厚颜无耻恶心之极的垃圾股'
 '尾盘买了点，明天低开再加' '唉没有人气的股' '今天怎么走呢[为什么]']","['真恶心' '有没有举报这种垃圾公司' '没有说错一句的，这个股票就是让相信这个品牌的人从头输到脚！' '被狗庄微信私募骗了走了再见'
 '买进，轻轻松赚个一年份理财收益。']",[],[],[],['太凶残了'],[],['没有量气人不'],[],[],['短期赌博长期称重跟随股东'],['金龙10连板涨停，快上车。'],[],[],[],[],[],[],[],['我艹。卖了就拉。这个垃圾阿垃圾'],[],['股民太有才了，我也看见有十连板，大家赶紧上车呀，都能成为亿万富翁的，赶紧上车哦！'],[],[],[]
2020-08-13,['看看东方电缆！这只股票不会做大做强只会薅股民的羊毛！' '金龙羽8月11日晚间发布公告称公司子公司惠州市金龙羽电…'],[],[],[],[],['买了你这垃圾、我也算服了你'],[],[],[],[],[],['我去，我以为我买的是金龙鱼呢，这名字取得'],[],[],['你正垃圾之中的垃圾！'],[],[],[],['这正死鱼！'],[],['收盘也这么稳，那我就买了'],[],[],[],[]
2020-08-14,[],[],[],[],[],[],[],['拉个涨停再打下来，价格没变动并不能活跃气氛'],[],[],['卖了华通垃圾、来买你.不要另我失望啊'],[],[],[],[],['什么时候大涨'],[],[],['9.9的价格2000多手压单，够狠。'],[],[],[],[],[],[]
2020-08-17,['一个地道的上市家族生意！无前途！' '今天啥走势'],['挺好的一个票，为什么不涨啊'],['今天又回9.8'],[],[],[],[],[],[],['快点12吧，成本11.2等得地老天荒'],[],[],['10.05卖了！10.7的成本的啊！一卖了就涨了'],[],[],[],[],[],[],[],[],[],['***'],[],[]
2020-08-18,[],[],['我卖了，你可以拉了，挣了二十多个点，还可以' '小龙龙，待你腾飞哟'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['10.2买了你加油'],[],[],[],[],[],[]
