,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-27,['博深股份:2019年年度权益分派实施公告' '博深股份2019年度10派0.6元'],[],[],[],['谁在卖你赚到钱了吗博深股份'],[],['别装了快涨停[大笑][鼓掌]'],['三四线城市即将开始新建高铁未来可期[大笑][鼓掌]'],[],[],[],['车轱辘马钢涨停了，刹车片不动动吗？'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-05-28,"['尊敬的公司领导，您好！请问泰国子公司目前产销量如何？一季度泰国子公司是否盈利？'
 '董秘你好。关于汶上海纬机车股权什么时候过户？财务报表什么时候合并？谢谢。'
 '尊敬的公司领导您好！请问轨道事业部匝片维修业务今年是否有所增长？有无其他获得订单' '这个票目前来看是底部!凭感觉差不多.挣钱就跑就行了'
 '底部上扬越来越强、上下晃动乐在其中……']",['万手哥马上就来涨停拉升马上开始'],[],['基建高铁龙头股异动拉升马上开始[大笑]'],[],[],[],[],['准备分红了，兄弟们！分了红再跑也不迟、'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-05-29,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['博深正宗疆尸股，卖出为上策，浪费时间啊！'],[],[],[],[],[],[],[],['天天就是一分两分晃悠一天']
2020-06-01,[],[],[],[],['今天大盘大涨，博深一动不动，哈哈！换股为上。耗不起时间'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-02,[],['博深不是今天分红吗？怎么没动静' '基建龙头涨停拉升马上开始[大笑]'],[],[],[],['今天分红，除权除息怎么没有XD'],[],[],[],[],[],[],['今天加入博深僵尸'],[],[],[],[],['开始了[大笑]'],[],[],[],[],[],[],[]
2020-06-03,"['啥时候发公告宣布收购成功啊。这都多久了还没完成。' '博深股份:关于与常州市金牛研磨有限公司重大资产重组限售股份上市流通提示性公告'
 '博深股份:关于收到《中国证监会行政许可申请受理单》的公告'
 '博深股份:东方证券承销保荐有限公司关于公司2017年度发行股份及支付现金购买资产并募集配套资金暨关联交易之限售股解禁的独立财务顾问核查意见'
 '多么安静的股吧 第一弹']",[],[],['有谁知道博深的分红在哪里吗？分红。'],[],[],[],[],[],[],['终于起动了！'],[],['昨天卖了[哭]'],[],[],['启动了。坐稳扶好了'],[],[],[],['半年线啊，冲不过吗'],[],[],[],[],['6.5号，限售解禁。四号也会涨，是不是长好了，然后他们好卖？']
2020-06-04,"['兰州甘南路华泰证券营业部买入' '持有的盆友恭喜了，早上开盘记得及时出货，落袋为安，不要问我为什么' '我也收到信息！此股明天会涨5个点以上'
 '002282明日开盘拉高出货' '有人发消息说明天涨，让进' '明天应该涨停了[献花][赞]'
 '如果明天的拉升出货是真的，就剩下一地鸡毛了，对于博升的铁杆支持者，就是伤感情' '垃圾庄股，最好不要碰']",[],[],[],['博深涨停[赞][献花]'],[],[],['赶紧抢，要秒板了' '人气上来了！' '人气上来了！'],['一起买，来个涨停。轨道基建大利好' '有沒有万手大哥？'],[],['博深涨停' '要起飞了'],['赶紧跑' '有什么利好啊？'],['羡慕你们我前几天卖了' '难道又有内部消息说拉一波让人接盘？？坑了一次又来一次！'],['又在收割了吗？' '开始套人'],['博深涨停'],['发起冲锋'],[],[],[],['人气不足，主力需要拿出点实力来证明。'],[],['轨道交通重大利好，大家留住，别卖了，后面有大波行情，主力进，大家都跟着进，吃肉'],[],['兄弟们加油，拉个涨停' '主力发力啊，来个涨停。'],['中午追高了，感觉明天不好' '坚持了一年多了，割肉走了']
2020-06-05,"['再见博深，还会再会的，兄弟们！' '明日解禁居然还涨' '这个吧里的小散都是短线交易，希望你们能出就出吧，把你们洗掉才能彻底大涨，那些和我'
 '明天晚上停盘，发个公告说收购成功可好？' '走的好漂亮' '就怕像王府井那样特么的一直涨'
 '通知，通知，博深明天10:00准时发射，想吃肉的务必9:30抢筹。' '看见这根线心都碎了' '涨停！！！！' '啥情况，买不到了']",['谁说十点要拉板呢？'],[],['獐子岛都涨停了，你长点脸吧'],[],['走了有种不好的感觉'],['连续上涨了该回调啦'],['不给力'],['给点力！'],[],"['他来了他来了他带着士气走来了' '那个经常喷我的人呢，死哪了？听我的，现在赶紧卖了，不然下星期跌了，可别怪我没提醒'
 '活久见，居然今天有超大单流入。']",['垃圾，长半天，跌两分钟没了'],['很久不说话了，一说成都，燃气没了，这不科学'],[],[],[],[],[],[],[],[],['踏马的，21的本，有生之年能不能回。'],['我丑我先出，我渣，喜欢割禾青！'],[],['赶紧跑' '7.9元把我洗出去了' '韭菜们等着被割吧' '赶紧跑，主力减仓了' '快跑吧']
2020-06-08,['明天开盘就走太高了风险太大[好困惑]' '明天涨停了' '明天必定放量，若不涨停后天必定回调下跌！！！'],[],['卖早了' '是不是今天10点前涨停呀？'],[],['今天可能要涨停了，买买买。。。。[胜利][胜利][胜利][胜利][胜利][胜利]' '本来主力就不强，拉着真累，散户拼命跑，哎。'],['高位大阳线，赶紧跑，跑慢了就被当韭菜割了！' '此股，还要涨，放心持有[胜利][胜利][胜利][胜利][胜利][胜利][胜利]['],['要涨停的节奏'],['上面全是几百手几百手的大单压起的' '主力太弱，套牢散户太多，拉不动，上周五还有超大单，不过好在今天主力还在进至少。'],['见好就收吧，这么小的盘子拉的这么累！'],[],['放好买买买。。。。还要涨涨涨[拜神][拜神][拜神][拜神][拜神][拜神][拜'],['再见吧，再见吧，再见了～～～'],[],[],"['跑了三天九个点' '通知，通知，火箭已升空，前两天接到通知的，今天下午务必撤退，不然后果自负'
 '再见了，从18年4月套到现在，多次做t重仓2万股，最高浮亏近6万，今天感觉长不了']",[],[],['又要完蛋了，主力兜里两个鬼钱要没了' '洗一洗，尾盘拉上去'],['留下的继续挣钱吧！我走了！不想被割，我要反抗' '今天被吧里的托把便宜筹码丢了，气死了，这个低价滞涨股本来当定期存款来着，让吧里的'],[],[],[],[],[],['赶快跑']
2020-06-09,"['博深股份:关于股东进行股票解除质押的公告' '博深股份:关于举行2020年投资者网上集体接待日的公告' '这K线有点怕'
 '低开反包！然后一字板12元见' '在这股上亏了2万，刚割它就拉升，预测这波会拉到10--12元' '高位出利空；涨停板' '主力今天座山观散斗'
 '这么好业绩太棒了，好在还没怎么涨，可惜没有国家背景，我昨天进了点，希望今天能给个']",[],[],[],[],[],['拷，8.5进的'],[],[],[],['大哥，你今天怎么样了' '杀伤力太大了，昨天还没有跑路的，今天是最后的机会了'],['收盘红3个点'],[],[],[],[],[],[],[],[],[],[],['准备暴拉！尾盘偷袭！'],[],[]
2020-06-10,['明天还要跌三到五个点'],[],['垃圾，大垃圾'],[],[],[],[],[],[],[],['广汇汽车上车'],[],[],[],['庄家7元进货，几天时间涨了百分之20，是可以的。没有挣下钱，是我们买的太高。祝大'],[],[],[],[],[],[],[],[],['下方支撑力很强，砸不下来，是不是还得涨？？'],[]
2020-06-11,"['两根支撑?' '我8.35入的，希望能10元见' '博深股份:关于股东进行股票质押的公告'
 '主力6，62进的货还没出完呢，哪有那么快就落下来的。搞不好主力再给来个涨停呢[胜']",[],[],['走势很稳，加油'],[],[],[],[],[],['博深股份-心系股东 共克时艰 做受尊敬的上市公司——2020年河北辖区上市公司'],['等会我要砸盘了先给你们通知一下' '博深不让成交！'],['服了，你牛逼'],[],['今天砸盘有我一份功劳！[想一下]'],[],[],[],[],[],[],[],['空中加油形态，收盘站上5日均线，后期讲开启加速上涨行情。'],[],[],[]
2020-06-12,['抵抗力很顽强'],[],[],[],[],[],[],[],[],[],[],['10日线有较强的支撑，低位买入抢反弹'],[],[],[],[],[],['人气又下来了！' '大盘要红了！你也翻红吧！' '博深真硬，死活不破8元，下方支撑非常给力！！'],[],[],[],[],[],[],[]
2020-06-15,['今天可以拉高出货了吧，高位不涨必定跌'],[],[],[],[],[],[],[],[],[],['雄安，铁路今天强势，你等什么呢'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-16,['庄股'],[],[],[],[],[],[],[],[],[],['你果然靠不住'],[],[],[],[],[],[],[],[],[],[],[],['大盘涨这么多！你还绿的不太好吧'],[],[]
2020-06-17,"['好吧，我出去了，太磨叽了，好股千百支，不必指望你，再见！' '美国7万亿大基建投资，得益于长期北美市场产业布局，博深股份金刚石锯片要畅销了。'
 '听说这个股明天要火？' '我来了' '垃圾，竟然跌了']",[],[],[],[],[],[],[],['逆水行舟，不进则退'],[],[],['典型高控盘庄股，小心崩盘啊！' '[图片]'],[],[],[],[],[],[],[],['8.1元发行价，这股最低价格不能低于8.1元'],[],[],[],[],[]
2020-06-18,['我特么拿着30000你赔了18000，高低不就，等你st取你狗命！在拿你也破不了' '，什么情况，跌停' '启动'],[],[],[],[],[],['没戏了'],['什么玩意'],[],[],['什么东西' '傻庄，你不拉升，怎么可能有人接盘，洗盘又洗不出去人'],['吓唬谁，我带着大部队来搞你' '此股没出根逃命阳线，是很难跌的。'],[],[],[],[],[],[],[],[],[],[],[],['狗庄一个'],[]
2020-06-19,"['大盘涨和你没关系' '狗庄' '在等等' '什么情况' 'cnmd,怎么又是跌停啊！' '连续两天9：15-20之间跌停，啥意思?'
 '干嘛撤单啊，跌停价我收了']",[],[],[],[],[],['今天看你了' '不拉涨停今天就出货'],[],[],[],[],['狗庄一个，哈哈哈'],[],[],[],[],[],[],[],[],[],[],['庄股'],[],[]
2020-06-22,[],[],[],[],[],[],[],[],[],[],['什么情况' '盘子不大呀'],['你就是只王八，稍微动弹动弹，现在也应该在9块钱以上了。你连王八都不如'],[],['在上面横着干嘛？是不是想让散户买筹码出货？'],['大单托盘，小单出货不断'],['斗这个时候了，怎么还有卖的了' '主力高度控盘'],[],[],[],[],[],[],[],[],[]
2020-06-23,"['博深股份:关于股东进行股票质押延期购回的公告' '要开始拉升了'
 '第三浪即将开始，从洗盘风格来看，有点像游资，真拉起来，不出意外半个月可以翻倍，不' '今天没上车的看明天有机会就抓紧上车了'
 '短线价格下压可做多' '这是不是一种横盘无量阴跌出货手法，求高人指点']",[],[],[],[],['k线走势难看了'],[],['快点拉升，拉升全部清仓'],['明天变盘窗口' '天天磨磨唧唧'],[],[],['要大跌'],[],[],[],[],[],['哈哈哈哈'],[],[],[],[],[],[],[]
2020-06-24,['每天竞价都跌停，差点把我吓哭了，哭，哭，哭'],[],[],[],[],[],['一潭死水'],[],[],[],[],[],[],[],[],[],['这几天洗掉不少' '12元的价格怎么办'],['怎么！这个假期有什么利好要公布' '主力，庄家，节日快乐。节前看样子要过快乐端午哇'],['今天是很好的上车机会' '什么时候到12元啊' '笑死我了，我竟然能买到这种垃圾股，是我智商变低了唉。'],[],[],[],[],[],[]
2020-06-29,"['博深股份:第五届董事会第九次会议决议公告' '博深股份:独立董事关于第五届董事会第九次会议相关事项的独立意见'
 '博深股份:关于发行股份及支付现金购买资产并募集配套资金暨关联交易申请文件一次反馈意见之回复'
 '博深股份:同致信德(北京)资产评估有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易申请文件一次反馈意见的回复'
 '博深股份:关于《中国证监会行政许可项目审查一次反馈意见通知书》的回复公告'
 '博深股份:东方证券承销保荐有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易申请文件一次反馈意见的独立核查意见'
 '博深股份:发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(修订稿)摘要'
 '博深股份:国浩律师(北京)事务所关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易之补充法律意见书(一)'
 '博深股份:发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(修订稿)' '博深股份:第五届监事会第八次会议决议公告'
 '博深股份:独立董事关于第五届董事会第九次会议相关事项的事前认可意见'
 '博深股份:东方证券承销保荐有限公司关于公司发行股份及支付现金购买资产并募集配套资金暨关联交易之独立财务顾问报告'
 '博深股份:关于实施2019年度利润分配方案后调整发行股份及支付现金购买资产的发行股份价格及数量的公告'
 '博深股份:中勤万信会计师事务所(特殊普通合伙)关于《中国证监会行政许可项目审查一次反馈意见通知书》(201230号)之反馈意见回复']",['跳空高开，不回补缺口则强，即有效突破长期压制的55周均线，最好涨停。'],[],[],[],[],[],[],[],[],['发行价8.04现价8.5左右如果跌个5％不就是差不多要倒挂发行吗？公司能还出去，'],[],[],[],[],['尽管做得不完美，也尽力给出了一个信号'],['高位发套，快跑'],[],[],[],[],[],[],[],[]
2020-06-30,['明天有没有肉吃？'],[],['破九块！'],['这一波能到13元吗' '吃肉呀'],['又赚足了眼球'],[],[],[],[],[],[],[],[],[],['股性太差，而且没有庄，没有主力。死气沉沉，没有一点生气！没有主力拉升，浮云，到头'],[],['一千万可以拉涨停不过没有庄哈哈哈[围观][围观][围观]'],[],['没有业绩，圈套！'],[],[],[],[],[],[]
2020-07-01,['中意资管完美退出' '明天定结论' '这成交也是没谁了[滴汗]死股一个'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-02,"['这个尾盘就有点扯了！！' '拉啥尾盘啊，这不是撵人嘛' '博深股份明天涨停'
 '公告:公司拟引入华为和腾讯作为战略投资者，另拟增发股份。收购纽约证券交易所。']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-03,"['博深股份:002282博深股份2020年7月2日投资者关系活动记录表' '博深股份:002282博深股份2020年7月2日投资者交流会材料'
 '博深股份:002282博深股份2020年7月2日投资者交流会材料' '博深股份:002282博深股份2020年7月2日投资者关系活动记录表'
 '请问公司从提出购买汶上海纬至今，海纬机车经营状况如何，此期间内海纬机车营收是否有']",[],[],['回调完毕，等待拉升，记住持股不动[爱心]'],[],[],[],[],[],['猥琐小庄，只敢偷偷摸摸，成不了大气'],['主力午觉开始工作'],['恭贺诸股友吃肉，短期内如果大盘回调，该股应该要洗盘了，看情况适当操作吧。'],[],['上方压你嗲干嘛了'],[],[],[],[],[],[],[],[],[],['买这个股真是瞎了眼了'],[]
2020-07-06,[],[],[],[],['起飞在即，请系好安全带'],[],['回调的机率加大，注意风险！'],['今天就这样！有点说不过去[怒][怒]'],[],['你在发梦天吗' '奇葩还回调上了搞得好像涨了很多似的'],['主力现在出货很正常啦，基本上散户都跑外面去吃肉了，主力没肉吃了。'],['坐实垃圾股'],['垃圾庄'],['不要脸'],[],[],['老板，午觉醒了啊！加油'],['人家顺流而上，你逆流而下[怒]'],[],[],[],[],[],['大盘暴涨你还带绿帽子，趴着不起来，要不要脸啊！'],['什么鬼意思？居然绿了。[为什么]']
2020-07-07,"['这特么是哪个孙子开的公司，连续跌三年，现在还绿，怎么这么喜欢绿帽子啊。' '奇葩的票'
 '早上就出了，逃过一劫，这股怎么看都有温州帮的痕迹，有点害怕' '事出反常必有妖'
 '这垃圾货今天竟然下跌出货，买到的朋友错过了几个亿啊，真是倒大霉了，狗庄太可恶了，' '冠盖满京华，斯人独憔悴……'
 '大盘涨了那么多，好像没有你的事？' '有时间去看看天宜上佳11亿要投啥？' '看看天宜上佳11亿要干啥？？？'
 '典型的庄股，看是跟老庄一起吃肉还是吃老庄留下来的肉吧' '开盘就这个逼样']",[],[],[],[],[],['到位了，准备回首掏'],[],['万紫千红一点绿，就你啦' '这个垃圾，清仓，永远不再买这个股票了。'],[],['今天就是大盘救了小散，如果大盘下跌的话老庄会以跌停来出货，毕竟已经赚的够多了'],['一天就出完了！阴跌开始…每次反抽都是离开的机会！切记！'],[],[],[],[],[],['大盘大涨几天，你大跌几天，恶心'],[],[],[],['内在品质决定价格……' '从图形看，今天回调结束………8.7上下'],[],['加了点仓位！不知对错？？？'],[]
2020-07-08,['今天散户又进不少' '本周不要把上周的涨幅跌完就在牛股'],[],[],[],[],[],[],[],[],[],[],['8.7开盘补仓，8.8把昨天买的卖了，做个t安全一点' '最后的回光返照'],[],[],['来根大阳线，把那根阴线吞了'],[],[],[],[],[],[],[],[],[],[]
2020-07-09,"['博深股份:关于中国证监会并购重组审核委员会审核公司发行股份购买资产事项的提示性公告' '博深股份：重组事项近日上会'
 '都没人评论了，公司股票搞成这个样子恶心死了。上不上会也没人理了，自生自灭吧。这么']",[],[],['涨停概率很高'],[],[],[],[],[],[],[],[],[],[],[],[],[],['昨天买的恒邦股份，早盘出了买的你，恒邦涨停了，你倒是真稳，大盘拉你也不涨，大盘回'],[],[],[],[],[],[],[]
2020-07-10,['博深股份:关于中国证监会上市公司并购重组审核委员会工作会议安排的公告'],[],[],[],[],[],[],['人人知道，就是利空，兄弟们，跑吧'],[],[],['重组都不炒，我也是醉了！'],[],[],[],[],[],['不补缺，单要回踩五日线[为什么]'],[],[],[],[],[],[],[],[]
2020-07-13,['周一涨停，重组停牌，' '重组还不冲你们是人？'],[],['看不懂啦'],[],[],[],[],[],['垃圾庄'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['每次偷袭，没力气就不要坐庄。'],[]
2020-07-14,['最后那个2000多手是买还是卖？？？' '最半小时全部是大单抢筹，看来明天要涨停了，后天重组停牌，最后进场机会了。'],[],['明天停牌！'],[],['看着像机构做的票，………' '杀啊'],['庄不抢筹吗？牛市重组，有点想象力！而且海纬不错，重组成功相当于两个博深[胜利]'],[],['这庄吸筹吸得有点猥琐，本来股性不强，交易也不活跃，不敢拉太快，拉快了容易板，这个' '来个柚子抢筹就好了[俏皮]'],[],[],[],[],[],[],[],[],['本来跑了，以为跑错了又接着回来，我靠，这下死定了，明天吃马丢五个点。'],[],[],['涨停来一个，以庆祝明天的停牌……'],[],['[图片]'],[],[],[]
2020-07-16,"['才知道昨天买你什么事都没有了，今天稳稳的跌停按在地板上！' '明天开盘躺跌停板上！100%。' '公告：重组通过，另半年报预增60%'
 '公告：重组通过，另半年报预增60%'
 '博深股份:关于发行股份购买资产事项获得中国证监会上市公司并购重组审核委员会审核有条件通过暨公司股票复牌的公告' '明天开始两个板。利好。。。'
 '开始板了。。。两个' '都没人评论了，可见大家对这个垃圾该有多绝望了' '都没人评论了，可见大家对这个垃圾该有多绝望了'
 '博深股份：发行股份购买资产事项获并购重组委审核通过' '博深股份重组事项获有条件通过' '明天必然补跌，两个地板吧。' '明天等死吧！'
 '明天等死吧' '坑逼玩意，明天大盘肯定暴跌' '[图片]' '3个涨停板' '通过了，请开始你的表演[看多]'
 '高价位重组很有可能是庄家为了出货，小心为好[想一下]' '无耻，躲过昨天的大跌，今天要涨停' '垃圾股' '天底下最垃圾的股票' '什么情况']","['跌停？？？什么情况？' '啥情况。。不是利好吗，咋直接跌停了' '优秀' '利好处尽都不涨就是利空，这股就这鸟性'
 '不得不说现在的奇葩庄想割韭菜想疯了搞个重组成功跌停']",['什么情况' '什么情况？看不懂啦'],['停牌就来个这个？' '真垃圾，通过还跌停' '跌停'],[],['利好兑现是利好吗？[大笑][大笑][大笑][大笑][大笑]今天可以扫货了…'],['没重组成功'],['难受哦出货呢买单太少，收筹码呢卖单太少你说这个庄是不是傻缺？不拉上去怎么手机筹码' '跟波兰周一样，大S冒'],[],[],['大家不要慌，今天是大家最后进场机会，希望别要错过了，明天我开始拉升，目标价68元'],['我是跌停价买的，准备拿一个星期'],[],[],[],['疼，相当疼'],[],[],[],[],[],[],[],['真牛逼，大盘都被你带下来了' '吊个平板' '前期炒的太高起码跌到8考虑考虑入场'],['肯定要拉尾盘' '要退市了']
2020-07-17,"['跌停价入，明天冲高跑路' '主力借大盘大跌打压吸筹，尾盘突袭回到10日线，太狡猾了，不过我就陪你耗到死！' '买了点看看明天能不能涨'
 '这什么意思，跌停板，尾盘突然拉升四个点，什么意思？' '博深收汶上海纬，海纬为复兴号提供刹车片' '明天可以出逃了，拉高出货'
 '明天可以跑路了' '明天跑路了' '泡吧' '就是一个垃圾，明天跌停' '昨天跌停价买的今早开盘就走，利好兑现见利就走']",[],[],[],['垃圾' '原以为停牌重组成功看能不能涨一波，谁想一出来就吃两跌停，现在的股票是不是利好都见' '继续'],['直接跌回所谓的牛市之前价格'],['换手率说明这支股票没几个人碰了' '再来一个跌停可以考虑入' '比大盘差那么多，补涨，当没有重组。'],[],['没人相中'],[],['恭喜跌停' '退市，不要再圈钱了！' '十个跌停我买点' '狗庄继续砸'],[],['自觉退市' '太过分了'],[],[],[],['垃圾早退市'],['自以为是的兄弟，说今天会涨停，停就是停了应该是跌停板了。'],[],[],[],[],[],['[赞][赞][赞]优秀'],[]
2020-07-20,['大跌，形态变坏'],[],[],[],['这支股票得益于全球贸易利好才有机会。疫情之下，根本没有出路'],['庄狗请你来拉一下！我不要被你玩了！亏就亏点！'],[],[],[],[],[],[],[],[],[],[],[],[],[],['吃相很难看'],[],[],[],[],['有研粉末登科不来10个板庆祝一下？']
2020-07-21,[],[],[],[],[],[],[],[],[],[],[],"['博深股份:关于发行股份及支付现金购买资产并募集配套资金暨关联交易报告书的修订说明公告'
 '博深股份:关于发行股份及支付现金购买资产并募集配套资金暨关联交易并购重组委会议审核意见的回复'
 '博深股份:发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(修订稿)'
 '博深股份:东方证券承销保荐有限公司关于《博深股份有限公司关于发行股份及支付现金购买资产并募集配套资金暨关联交易并购重组委会议审核意见的回复》之独立核查意见'
 '博深股份:关于中国证监会上市公司并购重组审核委员会审核意见的回复公告'
 '博深股份:发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(修订稿)摘要' '下午涨停']",[],[],[],['没有交易就没有伤害'],[],[],[],[],[],[],[],['只能送你一句狗庄！'],[]
2020-07-22,[],[],[],['图形完美必有妖' '狗庄'],[],[],[],[],[],[],[],['虽然博起，深入不够'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-23,"['狗庄洗了多少散户' '尽是超大单，明天再洗试试' '等出公告我全出了，让你玩'
 '天宜上佳进了创50。这得有多少被动资金配置？？？？？自己只卖杀车片！没有制动盘！']",[],[],[],[],[],['有人么'],[],[],['超大单不买了，主力太爽了'],['没人'],[],[],[],[],[],[],[],[],[],[],[],['这个股一年只有一次机会，相当于理财，兄弟们、妹妹们'],[],[]
2020-07-24,"['我来看一下大家都是怎么骂你的' '博深股份:关于股东进行股票质押部分购回、补充质押和延期购回的公告' '这股就喜欢拉尾盘'
 '博深股份：实际控制人补充质押129.94万股，累计质押占其持股67.97%']",[],[],[],[],[],[],[],[],[],['补仓，补仓，补仓，重要的事说三遍！！！！！！' '这随便都可以拉涨停，不拉？'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-27,[],[],[],[],[],[],[],[],[],['垃圾恶心002158原来你们股价差不多，现在比你高60%'],[],[],[],[],['都补缺了，能不能不卖了'],['三只松鼠三只鸟'],[],['是喜鹊还是乌鸦？？'],[],[],[],[],['主力在睡觉，要50分左右才过来'],[],[]
2020-07-28,['勃也勃不起来了，完蛋' '万手哥一来，超大单秒封榜' '尊敬的公司领导，您好！请问二季度泰国子公司经营情况如何？是否收到海外疫情影响？谢'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['勃无力'],[],['巨阳入海，放心购买。丄']
2020-07-29,[],[],[],[],[],['臭么，臭'],[],[],[],[],['怀荣，你家里比比红了'],['压盘了，要蓄势待发了'],[],[],[],[],[],[],[],[],[],[],[],[],['庞博你妹的也红了']
2020-07-30,['有研粉末已经申报IPO，上交所已经问询，为什么公司不发布公告呢？公司是有研粉末第' '大盘都重回万亿交易量了都带不动你个混子'],[],[],[],[],[],[],[],[],[],[],['主力慢慢玩，删软件，锁仓，就不信你的钱不要利息！'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-07-31,['尾盘厮杀。。。'],[],[],[],[],['大盘大涨你还翻绿垃圾恶心'],[],[],[],[],[],['今天尾盘还火拼么？'],[],[],[],[],[],[],[],[],[],['大盘大涨你还翻绿，像王八癞皮狗一样趴地下不起来啊'],['准备肉搏'],[],['主力有个信仰，图个吉利，8.88，发发发']
2020-08-03,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-08-04,['这个吧里都没人发言互动了，看来只剩下主力了。。。' '主力表示看不懂，我这么卖力抬没有上车'],['垃圾'],[],[],[],['不陪它玩了'],[],[],[],['我也走了，你自己玩吧'],[],['我也走了，浪费时间'],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-08-05,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-08-06,['待主力再吸收一下筹码，再进攻9.7高地，攻了好几天了，没拿下' '博深股份:关于获得铁路产品认证证书和试用证书的公告' '看不懂了'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['这个突破9.7真难'],[],[],[],['赚了两个点又走了 谢谢主力'],[],[],[],[]
