,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-28,"['退市吧！st金森' '这股也是木业板块？' '今年确实跌的厉害！他家不做家具？' '福建金森:2019年年度股东大会决议公告'
 '福建金森:2019年年度股东大会的法律意见' '福建退市一个了，下一个平谭发展，永安林业，福建金木，全部退市！加油']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['第n次金叉死叉都是。'],[],['看到8元。'],[],[],[],[],[],[],[]
2020-05-29,['都多少年了，还不出个重组的公告啊' '沙尘暴来袭，热点来了'],[],[],[],[],[],[],[],[],[],['这票都没人要吗？好的' '骂也骂不出来，咋个办' '真可怜啊，涨没份，砸盘就有份'],[],[],[],[],['下午破10了'],['已割，祝你倒闭；天天来骂你' '看样子，还要创新低，不入' '真牛逼，砸下来'],['15的本'],[],[],[],[],[],[],[]
2020-06-01,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['顶背离了，要开始拉稀了' '拉高出货，开始回落'],[],[],[],[],[]
2020-06-02,['趋势逆转' '明天高开高走'],[],[],[],[],['涨停' '来电了' '买入快' '主力还想吸筹'],[],[],[],[],[],[],[],[],[],[],['主力大单买入，跟上，涨停'],[],[],[],[],[],['主力流出，小散以为趋势扭转追高，明天跌停板'],['装，加仓，坐等明日拉升'],[]
2020-06-03,['昨日准确预测今日高开高走，已应验。主力围而不歼，收集等码，明日大幅拉升，开启上涨' '今天应该是退下来重新上攻才是。'],['又要装，必须拉升' '加，来了，停'],[],[],['大盘好，都去玩科技了' '我要来砸个跌停了，10万股！' '谁买套谁的股'],[],['假摔，想吸筹没门'],[],[],[],['看看人家福建兴业科技，都快俩板了！和福建的爱迪尔！你特么就是垃圾' '你就是浪费行情的垃圾货' '抓紧退吧！垃圾公司，上市就是个祸害'],[],[],[],[],['垃圾中的战斗机，15的本还能回来吗'],[],['今日洗盘，低点确定，底部抬高，加仓，坐等上拉'],[],[],[],[],[],['明天可能就是低开上攻![微笑]' '明天若是超低开加仓，一定会有汤喝的。'],[]
2020-06-04,['垃圾股！福建板块最垃圾的' '垃圾股！福建板块最垃圾的'],['洗盘充分，涨停'],['强于大盘，持有，加仓'],[],['别装了，你必须往上拉'],[],[],[],[],[],['必须跌到8元' '狐狸尾巴快露出来了' '别扛，下来，直接下来'],['今日10.5大单砸盘，而低点仅低了0.04，迅速拉起，主力对倒吸筹成功，今日低点'],[],[],[],[],[],[],['拉升涨停'],[],[],[],['一季度22万的营业额，还不如一家沙县小吃，管理层们脸不脸红'],[],['这是什么梗，尾盘一直大单买，股份一直下来']
2020-06-05,['冷冷清清' '明天会涨停哦，摆摊需大量餐桌椅凳，需要消耗大量木材。'],[],[],[],[],[],[],[],[],[],[],['这里还有人？'],[],[],[],[],[],['我没割够筹码，让我怎么拉吗，快点交出筹码' '强于大盘，庄家洗盘完成，涨停'],['福建金森-最优秀！'],['压盘吸筹，没门'],['必须拉升涨停'],[],[],[],[]
2020-06-08,[],[],[],[],[],[],[],[],[],['来了，先打个底仓，标记下！'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-09,['我来了！关注' '这股游资主力已经弃庄了死心吧，别搞了' '调整到位，一个月内必有翻翻行情，立帖为证，支持的点赞'],[],[],['狗庄吃个早餐就回下来了' '总是让你挣钱了，挣多，挣少自己拿主意。' '刚刚追进去的，又套上了！'],[],['早上谁不走谁傻！'],[],[],[],[],[],['有些人就是这样，跌的时候又在哪里骂骂咧咧的，涨的时候又在哪里怕这怕那的'],['上了鬼子的当了' '跑的集合哈哈' '大家好[献花]开心每一天[爱心]002679福建金森跌跌不休大半年，今天突然放量'],['大家好[献花]开心每一天[爱心]002679福建金森跌跌不休大半年，今天突然放量' '恬不知耻。'],[],[],[],['上午它是自选股里最牛的，下午成了最弱的[为什么]'],[],[],[],[],[],['一有拖单就要跌'],['没想到啊，高开低走，晕']
2020-06-10,"['我们买的不是股票是基金' '今天进的全活埋了' '好险好险，早晨挂单它涨上去了，然后撤单了，收盘一看呵呵'
 '放倍量，后市看好！兄弟们，主力开始干活了！' '预测明天低开震荡' '烂泥扶不上墙的一只股票狗庄家都看不上'
 '明天可能低开新低跌停，套牢所有！' '这家伙是福建的啊，说不定哪天温州帮会进场也不一定。' '估计今天跌停' '又活埋了一批'
 '昨天一不小心进贼船了，几把。' '真服了自己买那个那个大跌' '跌停']",['耗不过，外面随便一直热点股都能玩，就是不能玩这个，进来就活埋，出去就拉升一点，骗'],['垃圾'],[],['又是大跌开始的节奏，这次得8元了吧'],['平台发展都涨停了。。你还在磨蹭什么？' '己经很好了，有肉吃了，吃完跑了是聪明，不吃想要吃大仓的，水都没吃到。'],['请教，跌到9元再补仓可以吗？'],[],['大坑，做股东了'],[],[],[],[],[],[],[],[],[],[],[],[],['快点跌停吧昨天拉高就是为了活埋' '还得来一个下坡路，估计7元见底，熬的住的发财'],[],[],[]
2020-06-11,['永林000663大股东中国林业进来后，市值可在30亿到150亿之间' '不出意外的话，明天还是低开低走' '横向对比'],[],[],['即将开启，下一个主跌浪' '又是诱多，赶紧跑吧'],[],[],['未来这10天里，金森注定不平凡。。。。万物复苏，疫情好转，家具业红火，坐拥全国最'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-12,['道琼斯昨晚大跌，今天大a也跑不了了，科技股将大跌，金森将开启新一波下跌模式，唉，'],[],[],[],[],[],[],[],['求你跌停'],[],['要拉就快点拉，要砸就快点砸，磨磨唧唧的。' '竟然红了亏大了' '早上以为大跌割肉了' '希望你跌停' '赚个手续飞跑了'],[],[],[],['一大早一半买了你，一半买了友邦吊顶，你还是不如人家'],['我现在是金森的大股东了，不跑了逢低就加仓，逢低就加仓，总有一天我可以进入董事会。' '谁这么大手笔的卖出？'],[],['加油啊'],['攻破10.4我加仓'],[],['庄家来个1000万元就可以涨停了，加油庄家'],[],[],[],[]
2020-06-15,['突破10.67满仓干，不突破不进'],[],[],[],[],['真不是个东西！'],[],['涨了就跑，跌了就买'],[],['十八块钱的本，这辈子螚解套吗？'],['主力都跑了[亏大了]' '挂了10.01' '这是咋了' '啊哈，有套上一批，下午加油破10！'],['逆市砸盘丢筹码，这是出货'],[],[],[],[],[],[],['永艺股份已涨停，金森加把劲[抄底][抄底][抄底][抄底]'],[],[],['这应该是很温柔的回调，而且相当的成功[胜利]。。即将迎来疯狂式暴涨，不在乎是不是'],[],['现在要空仓等机会，目前这价位一点都不好，很有可能创新低，再看看大盘，还是耐心等待'],[]
2020-06-16,[],['随时准备好满仓'],[],['还是你厉害，木业家具板块涨那么多，你纹丝不动，大盘要是跌，你大概率要大跌，很怀疑'],[],['随时涨停[抄底][抄底][抄底][满仓][满仓][满仓][满仓][满仓]'],['马上上车，坐稳了' '马上涨停，快点上车'],['不等你了，已买其他股票，88'],[],[],"['金森应该是财务造假了，金森有造假的传统先例，从未间断过，所有领导都被警告过。'
 '老庄货没出完，新庄还没吃够，还要挖坑，逼老庄吐尽，缩量，筹码正在集中，打不死的小']",[],[],[],[],['我怀疑至少有5个涨停板哈哈哈买了100股碰碰运气'],['感觉这股雷吧' '金森应该没问题。属县办企业。没有必要财务造假。应该会走上一波。'],[],[],['走吧，浪费行情'],[],[],[],[],['尾盘拉升，明天要跌停了']
2020-06-17,[],[],['您好，请问公司5月底和6月10日的股东人数分别是多少？'],[],[],['真他么怪了，死了一样'],[],[],[],[],['有人竟然说不是造假，天大的笑话！'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-18,['真够稳的，跌下来就没上去' '怕金森。。。。呵呵福建特产'],[],[],[],['久盘必跌！'],[],[],[],[],[],['景谷都涨了' '金哥我卖了，你可以涨了'],['拿了很久了，跌跌不休，真心焦！去年买你，也亏，我就是个，还买你[哭]'],[],[],[],['只要财务造假一次就要远离之，做长线的等于送死，最多抢个反弹，即使这样都要小心万分'],[],[],['可以退市了'],[],[],[],[],[],['使劲地往下砸，别说是我砸的，我可不是主力，我只是唱多的空仓小散。']
2020-06-19,['有人出来唱空，说明就要涨了。' '拿一个15年的破事说事，还不是金森的的事。'],[],[],[],[],"['既然唱空不能涨，我只能唱多了，之前我错了，批评我的人说的对，让往事成为往事，我刚'
 '金森要是不涨，我们小散奉陪到底，一起埋葬。加仓！小散们齐心协力全满上！'
 '金森要是不涨，我们小散奉陪到底，一起埋葬。加仓！小散们齐心协力全满上！']",[],['这个公司真的有问题看来有大雷不能碰' '小散们满仓锁仓等一年，气死主力' '我唱多绝不会大跌，大跌我也不卖，锁仓'],[],[],[],['自然林业，必有一涨啥时候不知道，坐等'],[],[],['发现这个股每到8月后就会有一波行情，100%灵验、不知道为何？'],[],[],['出利好了，保护森林，美丽中国，走起'],[],[],[],[],['今天收盘10.13别问我是谁，我在你们这些小破散别想赚钱[大笑]'],[],['一分钱玩一天[加油][加油][加油]']
2020-06-22,['明天涨停'],['每天都高开，然后跌一天'],['久盘必破，快跑快跑！'],[],[],['这绝对有问题了，三个指数都涨到天上去了，他还在往地狱走，二季度会不会爆雷哦'],['庄都不觉得自己脸红'],[],[],[],['你说说这傻有什么过人之处？[微笑]'],[],[],[],[],['破十，增持'],['眼看着木业家具板块要红了，小金必须赶紧绿起来。但这时，我们要敢于满仓，因为明天就'],[],['希望金森7月份能站上一个新台阶，稳在15块23块，才能体现出它的价值！'],[],[],[],[],[],[]
2020-06-23,['几乎企稳了，不看它七七四十九天就会涨了' '好股啊好股' '明天应该会开始一波小的反弹了…' '这个股有雷？'],['大家现在都可以洗洗睡了，下午三点涨停。'],['大家现在都可以洗洗睡了，下午三点涨停。'],[],['好消息，今天小金终于迷途知返，回归到木业家具板块走势，毕竟前段时间脱离了该板块走'],['买点吧不丢人[微笑]' '不知道这傻会不会挖坑啊？[微笑]'],['10万股，我来砸个跌停板'],[],[],[],['赶紧跌停吧' '这股票雷' '都是一手一手的买？[滴汗]'],[],[],[],['抢快满仓'],[],[],['4.14买的，真是个坑[摊手][傲][傲][傲]' '去年年底，今年上半年没有什么收入啊看来雷不小，轻仓看看吧，未来几年看好！'],[],[],['终于割掉啦哈哈' '刚刚10.07吃了1000手，我吃饱了'],[],[],[],['天玲玲地灵灵，11.15快显灵。']
2020-06-24,"['废了' '应该是低位了[牛][满仓][满仓][满仓][满仓][抄底][抄底][抄底][抄底'
 '有些人揣测我有没有小金，这个问题不好回答，抱歉。我只谈谈感言：让我割肉换股？不存' '福建金森收报10.03元，创一年新低'
 '准备去福建旅游一次顺便以股东身份考察一下企业' '九块九包邮来来啦[加油]' '垃圾中的战斗机'
 '超级高度控盘，稀有林业资源，翻五翻不是梦，立帖为证，支持的点赞999' '庄，过节了，能不能让小散吃点肉？']",[],['还有2分，即将跌破10元，以后10元是金森可望不可及的高点'],['唱多多了险，看走眼，还要大跌，跑'],['这可是明显的下跌趋势中，创新低可能性非常大'],['今天要是创了新低那就是背离哈哈有背离就会有转折'],[],['我今天把我最后的10万元私房钱也买进了，大家满仓啊'],[],[],['还能不能行了'],[],[],[],[],['是不是开始挖坑了？'],[],['怎么回事这么好的个股鼓捣出这种贼样子了'],['跌停呀！姑奶奶等满仓'],['伤透心了吧，放心涨不了。下跌趋势中，至少还有10--20%下跌空间'],[],['快点跌下来！'],[],[],[]
2020-06-29,[],[],[],[],['早已满仓等涨停，连私房钱都投进去了' '上周我使劲地喊满仓，你们不听非要割肉，还怼我，真是服了你们了。' '现在满仓也不晚，加紧啊'],[],['这个庄操纵价格的成本有点太低了吧，'],[],[],[],['为什么公司业绩这么差，守着大片的森林，一季度销售仅仅二十三万。是不是国家不让卖材' '这傻是亏损股吗？' '早上就是诱多'],['恭喜各位，又给了你们满仓的机会，机不可失失不再来' '撒哈拉现50年来最大沙尘暴，育林防护应该会有一波炒作行情'],[],[],[],[],[],[],[],[],[],['还要连续大趺，勿入'],[],[],[]
2020-06-30,['福建金森盘中最低9.82元，创一年新低' '明天开始反弹' '坐等8块' '这股这两个月有涨过吗'],[],[],['坐等8块，起码还得跌20%，然后横盘半年，熬得住出众，熬不住出局'],[],['跌到没尽头了。'],"['真是垃圾，这个坑又深又臭！！！[傲][傲][傲]' '哈哈哈，利空消息故意压着不公布股票一直跌还有买快的话这几天会有消息公布，半年'
 '大师尾盘建仓，跟着' '挖坑开始了吧？[傲][傲][傲]']",['太垃圾了' '这股有毒，天天净流出，钝刀磨，没有底，不能玩'],['跌停算了' '主力根本不会给任何人获利出局的机会。想走只能割肉，最后都割的差不多了一根线就上去'],['刚刚抢了一点哈哈'],[],['别说了，先买一成仓位哈！' '9.5之下可以满仓'],[],['停盘了吗？10分钟没有成交量'],['大盘行业今天又大涨了，金森今天又破新低了。'],[],['再见，衰股'],[],[],[],[],[],['要完了，再不抄底真的要完了，最后再次警告各位，赶快抄底！'],[],[]
2020-07-01,['福建金森盘中最低9.74元，连续2日创一年新低' '注册制来了，002679要退市了.信不' '坐等5元' '满仓满仓，听我的发财'],['哥继续砸，看你们能接多少！'],['随便换一只都比它强啊，股友们'],[],[],[],[],[],[],[],"['金色森林' '你就搞点吧不丢人！[傲]' '涨完房地产就涨土地流转哈哈哈' '没人忍得住'
 '心狠手辣一心想独食，大家都别卖看他2个月会不会到12有本事别拉看你能忍多久，股息']",['待会9.73，又是一年新低，没有底' '9.5等你，破9.5开始建仓，来啊！[抄底][抄底][抄底]'],[],[],[],[],[],[],[],['几个月的阴跌让人身心俱惫'],['贵公司是否有重大事件未及时披露'],[],[],['关注1个多月了，每天来看下，果然阴跌模式，看这傻庄吸也吸不到筹码，出也出不了货，'],['预计这两天会有一个跌停板']
2020-07-02,"['再见，真的垃圾亏两万走人' '今天如果不是大盘大涨已经破了9.5，明天大盘回调必破9.3，割肉不甘心不割明知道'
 'cnm一点利好消息也没有，要么来个利空也好低位利空大跌资金杀入也会拉这样阴跌玩蛋' '福建金森盘中最低9.73元，连续3日创一年新低'
 '今天盼明天，明天盼后天看不到希望了' '明天还有新低的，反正劳资就是不卖跌倒这份上了'
 '刚看了下和金森齐名的福建林业三傻的其他两只股：永安林业和平潭发展的K线图，发现走' '12成本何时能回' '差不多了吧，好涨了']",['兄弟们满仓啊！在不满仓我就打死你们！你们太让我失望了，恨铁不成钢啊！'],[],[],[],[],['靠你今天已经很棒了，收盘能保持9.95你就是a股今天最亮的仔'],[],['不管你怎么样，反正我加仓了[大笑]' '冲鸭'],[],['开始拉稀' '10元以下买买买，11元以下千万不要卖，卖了就上当。'],['何时能到9.5元？我还没建仓呢！等我建好仓再涨不行吗？'],[],[],[],[],[],['扶不起的阿斗'],['押盘太严重'],['好久没讲过金森涨停了[赚大了][赚大了]' '假阳就是为了小散抄底，9.5在前面等着呢'],[],[],['没有只跌不涨的股票，你再跌也跌不到哪里去！'],[],[]
2020-07-03,['三星期内会有涨停板[胜利]' '关注，先关注'],[],['本大股东今天正式入驻，同意涨停！followme!'],[],[],['今天就别想着10元以下进货了'],[],[],[],[],[],['这1个月来逆盘而行的股票，就是渣，是实力真渣。除了烧香拜佛之外，跳槽才是自救' '差不多可以发射了'],[],[],[],['11元以下卖的都要拍大腿，骂大娘'],[],[],[],[],[],['赶紧满仓，很快要11元了，你们再不满仓我就全卖了。'],[],[],[]
2020-07-06,['日线底背离。'],['现在还唱空的，你们不觉得可笑吗'],[],[],[],['天天喊你们满仓，你们无动于衷，还顶嘴'],[],[],['最后悔眼瞎买了你，之前挑选很久，其他都长了20%了[傲][傲][傲]'],[],[],[],[],['垃圾股，今天大盘涨到3300了，，才2个点' '真希望来个跌停，好满足你们天天唱空'],['这种垃圾股还有人买'],[],['受不了了，割了你！'],['太耽误行情了金哥'],[],['来一个套一个，敢就进来，杀[大笑]'],['福建金森，总是要爆发的，受疫情影响，沉浸半年多了，现在已经好转，搭上现在的行情快'],['这怂样，大盘暴涨接近6个点，你暴涨接近3个点！'],['我2800手，谁来接啊'],['求求你跌停吧' '卖卖卖，既然大家都不看好他，都卖了，我第一个卖了，清仓'],[]
2020-07-07,['坑货，一走就上扬[困顿]' '红三兵搞起，，至少明天还有涨一天。' '明天要封板了，快点上车' '牛市来了。大家冲啊' '牛市来了，大家冲啊'],[],['什么破鼓'],[],['快跑，今天要跌停'],[],[],[],['牛市来了主力还这么害怕，越洗越没人买。'],[],[],['拿着这傻真难受[摊手][摊手][摊手]' '再不涨，只能说无能的无药可救' '不会大跌，莫慌'],['两市唯一一只绿色的。买。总比踏空好' '别看现在跑不赢大盘，不跟涨，等大盘下跌他绝对跟的比谁都快哈哈'],['真不是一般人熬得住的股票。做假账太牛逼了。' '植树造林，防洪抗灾'],[],['为什么都说这傻是木材販子？真的吗？' '我昨天已清仓，st金森' '我昨天已清仓，st金森'],[],['KDJ钝化了。' '潜伏，没其他好标的了，都涨高了，这个还在筑底中，可以规避大盘风险，也可博取收益' '又是大盘与林业的尾巴'],[],[],[],['最后一班车 看着办吧'],['以前的庄家跑路了现在留下一堆小散严重套牢，新进主力也拿不到筹码，惨呀，没有一两年'],['割肉了割肉了，浪费行情。垃圾'],['难道真的有利空？中期巨亏？']
2020-07-08,"['这个股盘子这么小，就是不涨，' '植树造林为了抗洪救灾行情在后头'
 '这是我看到最奇怪的股，明明已经是历史低位，日周月指标反弹却背离。实际换手率如此之' '多少散户接盘这的，每天都是小单流入'
 '多少散户在这的，点赞，我看到底有多少']",[],['***'],[],[],['平潭发展已涨停，福建金森怎么了'],['今天能涨停'],[],[],[],[],[],['最近洪灾厉害 对林业行业属于利好'],[],[],[],[],[],[],[],[],[],[],[],['明天跌停']
2020-07-09,['明天跌停' '这个垃圾' '涨的太慢了，影响行情' '这傻亏损吗？[摊手]'],[],[],['不涨又骂，涨了不说涨的太慢。。。。哪有股票天天涨，从不绿的？请端正炒股心态，才能' '和你掰掰→_→，祝走好'],['就这样了？别说赚了还不够前期跌的，周一又要大跌。'],[],[],[],[],[],[],['庄在不拉，让外资把低价抢走了，' '，跌停吧'],[],[],['这是要11块的节奏？' '今天又套一批'],[],[],[],[],[],['又套一批，好样的'],[],[],[],['现在是慢涨，快点买进，机会一犹豫就没有了']
2020-07-10,"['农业股都涨它也没怎么涨' '大家好[献花]开心每一天[胜利]002679福建金森[牛]大股东是将乐县财政局持'
 '今天尾盤買入5萬元，明天會不會上漲?[滴汗]' '涨停今日'
 '减持公告：因个人资金需求，本人决定启动减持计划。拟于5个交易日内减持不超过200']",['[怒]瞧瞧平潭发展涨多少了同样的林业，这破股'],[],[],[],[],"['速度卖卖卖' '跌停跌停' '昨天晚上看到俩狗托发的评论早上果断卖了，股票有个规律一般在最低位反弹的股票如果没' '今天不然，星期一跌停'
 '今天不跑，星期一跌停']",[],['不抛弃，不补仓'],['跌停吧，速度跌，别装啦' '目测今天能跌破10块'],['65满上了[滴汗]'],['下午开盘就跌停'],[],['无下限的公司啊。我要举报啊。'],['光托不拉，就是出货'],[],[],['跑路的很多，垃圾货'],[],['大家一起举报这庄，太恶心了，每天砸盘。一共流通盘五个亿，成交一个亿，就为了砸盘'],['人家是高位调整，这是破位调整。' '这傻不是一般的强啊[摊手][摊手][摊手]' '咋办，这么低位都撑不住是有问题的'],[],['风紧扯呼！'],[],[]
2020-07-14,"['今天进了半仓，赚了五个点[鼓掌]，预计这周金森开启拉升阶段了' '美国木业价格暴涨！期货创499美金每千板尺'
 '今年国内国外木材价格暴涨，福建金森要翻倍' '国内木头都暴涨百分之60了，金森了' '这是要打板的节奏啊'
 '周四進的五萬元，周五下跌三個多點，成本10.95，今天賺6個點，明天拉高就跑，別' '只要是唱多，那就是要割韭菜，大跌'
 '涨一点，这么多妖魔鬼怪就出来了，不是好事' '明天还能涨吗？' '14.5本金，有同道中人没，一个涨停撼动不了我出货的决心'
 '看到这么多唱多的，我有点犹豫了，明天再关注吧' '大涨了' '还能连板？' '这么低，今日还是涨停' '今日必定高甚至一字板，洗盘充分' '跌']",[],['11.85入场'],['賺7000，走人' '到头了'],[],['12.8卖了，问题是，12.45有买了一点点'],['加油！'],['这垃圾又套住一批人'],['卖吧，等会就一字板，不一，明天还可以涨，真好' '大盘上的时候不跟，非要在大盘大跌的时候硬拉，吃力不讨好，事倍功半。覆巢之下，岂有'],['主力能不能痛快一点，太磨叽了，要不就跌停，要不就涨磨磨唧唧'],['跌呀' '这个是曾经的牛股'],['明天低开3个点左右，验证一下'],[],[],['马拉个毕，行情好的时候不知道在干嘛，现在这个大盘鸟了，他醒了，早干嘛去了'],[],[],[],[],['14：00点了，请开始你的表演！' '牛逼了'],[],['农业都涨停了，加油！'],['今天再冲一把！' '还有三毛，还有26分钟，加油！[微笑]' '今天被洗出去了的估计好气'],[],['跳空涨停追' '涨停，速度' '12.76卖了，漂亮。祝兄弟们都吃肉' '这还有一个要封板的呢，厉害' '弱中现刚']
2020-07-15,"['卧槽，竟然连板？' '不错不错，继续向上吧' '得瑟一下我的马前炮' '上一只看图说话是星徽精密!' '福建金森:2020年半年度业绩预告公告'
 '福建金森-2020年半年度业绩预告（07-15)' '明天会不会跌停？' '又是尾盘一根放量，庄家干得漂亮'
 '都在说这股业绩不好，业绩好从30跌到10块，能让你买到？' '明天跌停' '明天跌停了，出货出完了，业绩这么差，哈哈哈' '一句话，未经审计。'
 '亏200万感觉按前几年报表数据来说，好像也没那么糟糕，而且看起来这股是季节性的吧' '这么多唱空，明天肯定又是涨停'
 '看业绩的，金健米业有啥业绩？美丽中国，林业改革，森林防护第一股，低位反弹，妖股记' '三连板[大笑]'
 '主力真坏，明天股权登记，今天发布业绩亏损，是走是留' '下探轻仓介入' '跌停']",['出公告你们就得注意了' '中报业绩亏损竞价出了，24.8调仓深物业A' '一半仓位' '跃停？'],['举报：拉两个半发公告，昨天主力都跑了，涉嫌内幕交易！'],['我不认为我是炒股专业户，我只认准企业的本质。金森连板后，来了个中期预告，给小散民' '利用利空庄吸我也吸，今天定会反转涨停'],[],['我昨天进的，今天就给跌停？' '我还会回来的，立贴为证（10.58再回来）[大笑][大笑][大笑]'],[],[],[],[],['这可是一只妖孽什么事也'],['几年前做过金森，今天先做个底仓，'],[],[],"['洗盘洗得太狠了点,把散户都洗出去了让你一个人升天']",[],[],['一首凉凉送给自己，拿着打新吧'],['小抄一波'],['垃圾，走了' '***' '可以了上车'],[],[],[],[],['操']
