,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-06-02,"['走了走了，浪费大行情' '今天太浪费了力元，你NB，bbL。' '定增批文审核过了快3个月为何批文未公告？？'
 '再等我几天，千万不要涨，还要再洗洗更健康']",['庄家不但阳痿还成了僵尸'],['过山车，哈哈走了'],[],['这是没人玩了吗？'],[],[],[],[],[],['大盘大涨你不动，排名都在3干后！' '好厉害的庄，僵尸股还能套这么多散户' '福建板快圣农补涨你也不动，海南板块大涨你也无动于衷。'],[],[],['就问你们服不服，认他大盘涨上天我自岿然不动'],[],[],[],[],[],[],[],[],['这股票根本就没有人买，全是一帮融资盘，全是散户！都等着出货呢！'],[],[]
2020-06-03,['应该40元以上的票硬是走成这样？'],[],[],[],[],[],[],[],[],[],['要退市？'],['垃圾每天波动都没1%'],[],[],[],[],[],[],['不在沉浸中爆发就在沉浸中死亡'],[],[],[],[],[],[]
2020-06-04,['元力股份:关于非公开发行股票获得中国证监会核准批文的公告' '这烂股还有脸增发'],['300174'],['新来的问一下前辈们这算不算摆地摊概念股？木炭？？？'],[],['垃圾货色' '17.80走了，还行！' '草！'],['早泄' '走了' '正如之前说的要涨，今天表扬结束'],['走成这样，太垃圾了，没法玩了'],[],[],[],['买一手玩玩，盈亏不是重点，主要是看着主力很帅'],['烧烤概念'],['追涨杀跌' '与你有缘再见，拜拜！'],[],['还没来得及打开账户这货行情都已经结束了，NND，真TMD快'],['这么好的地摊概念，怎么没人买呢？做最好的烧烤要用最好的炭。'],[],[],[],[],['这个主力真的很好，每次上涨都是卖点，下跌了买点，主力带着赚钱，千万别拉升，容易做'],['没想到冲高跑对了，17以下还可以进。' '太恶心了，创新低了，' '明天吞掉今天所有涨幅，等着看吧'],['拿着你丢脸，抛光木炭，做什么不好，做木炭烧烤有什么作为[卖出][卖出][卖出]'],"['主力做的很好，每一次拉升都可以卖出，每一次下跌都可以买入，操作的很好，别连续拉，'
 '桩做的很好，每一次拉升都可以卖出，每一次下跌都可以买入，别连续拉，我怕卖飞' '这个垃圾，明天大概率调整，走了，过几天再来']",[]
2020-06-05,"['今天17.7元全部清了，明天不知17元还能接回来吗，还是看好他的。'
 '射击之星，飞天之前的最后一次洗盘，明天涨8个点以上，涨停板更好，就看主力这帮' '别意淫了现在烧烤不让用炭！']",[],[],['利好出尽，生活回归原样……！' '这么猥琐的庄家也是少见'],['继续跌，趺停最好，融资客坏的很趺到暴仓！' '这么猥琐的庄也是少见'],['转发'],[],[],['主力为什么要压盘？'],[],[],"['避雷针，又够勾庄砸几天了，十五块能止跌不' '其实我还是挺希望勾庄把股价打到15以下的，有二十个点的猛跌，融资盘大部分就都跑了'
 '这股怎么还不退市']",[],[],[],[],[],[],[],['兄弟们，要进货了'],[],[],[],['太垃圾了，走了，杂中主力必遭报应'],['卖卖卖，垃圾僵尸股']
2020-06-08,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-09,[],[],[],[],[],[],[],[],[],[],['真不想看你这个元力，庄家怎么这么无力，安溪人很多人受骗'],[],[],[],[],[],['又他吗回到3600名了，垃圾，没人气，也没交易了'],[],['真恶心，天天无力，'],[],[],[],[],[],[]
2020-06-10,['南平工业园区活性炭建设项目已经建成投产了' '这股人气低迷的也是够可以的了' '创业板第一僵尸'],[],[],[],[],[],[],[],[],[],['元力股份是创业板吗'],[],[],[],[],[],[],[],[],[],[],[],['创业板指数节节攀升，元力却视若无睹。主力意欲何为？'],['是个锤子板'],[]
2020-06-11,"['元利股份就像买理财产品，一年赚5个点挺好的。万一变妖股还发财' '此股已废，不要幻想。。'
 '重大突破、二氧化硅可使疫苗室温下保存3年元力股份（300174）控股子公司元禾化'
 '定增已经得到通过了，还不开始定增，到底是为什么呢？没人参与定增吗？']",[],[],[],['每天都这比样，不管高开低开，都会砸下来' '再用力点'],['为了增发价，主力也是够恶心的了。。。'],[],[],[],[],[],['看看300132同样南平化股人家的走势元力不害羞！！'],[],[],['今天那一个生口发那个假消息，就是预示了砸盘。'],['没关系，关键时刻，洗洗更好。'],[],[],[],[],[],[],[],[],[]
2020-06-12,"['有种不好的预感' '定增都通过为什么还不定增' '死磕到底！就是一个字“耗”。' '今天的这根阴线有点不大好，这波调整可能比较大'
 '可以买进！' '刚刚不是跌停']",[],['本想15.99挂买单的'],[],[],[],[],[],[],[],[],[],[],[],[],['青松股份化工板块，南平市建阳区，南平市延平区的元力好的反思！'],[],[],['买'],[],[],[],[],[],[]
2020-06-15,['主要看半年报业绩，决定是否好股。' '杠杆资金大幅加仓股曝光！元力股份买入占比高达42.41%'],[],[],[],['能不能跟着创业板指数涨点，元力落后创指很多了！'],[],[],[],['垃圾。' '6.12 杠杆资金的双刃剑！今日融资余额环比增长及减少最多的个股一览'],[],['无力股份连续好几天无法把创业板拉绿，而下午会爆发洪荒之力拉创业板下水'],[],[],['真不要脸了，垃圾'],['小伞会被磨死'],[],[],[],[],[],[],[],[],['看来要有大事发生了'],[]
2020-06-16,['绿了5天' '小三重顶嫌疑，量度跌幅在15-15.50元，观望！现在空头走势，买进也是个亏'],['重大突破，二氧化硅可使疫苗室温下保存3年'],[],['定增价格11元'],['都是化工也是南平股，你看看青松股票，真的元力变无力，还是你们阳痿太厉害了。[大笑'],['要破16的节奏'],[],['真垃圾啊，还好出来了'],['这一天还是来了，意料之中，来个跌停都有可能，跌下来准备加仓吧' '这公司是要被ST了吗'],['无力骨粉' '莫名其妙的大跌，出鬼了！' '今天融资客又要哭了！'],"['好厉害的垃圾，还好跑的快' '什么鸟股，大盘行情这么好，它跌成这样，元力到底是怎么回事，难道老总和庄家真的阳痿'
 '打压价格，为了增发，又能洗盘，一举两得' '跌停跌停跌停，融资盘爆仓了' '被埋了' '割了割了，突破18平台，估计套了不少人，腻害腻害'
 '快砸呀，我还没上车']",['跌到15估计融资盘能回到1个多亿...融资盘亏得多，就算增发20%市值，融资盘这' '最好上车时候，不要怕'],[],['这么多大单砸跌停不好吗？'],['静待大长腿'],[],['是不是为了老鼠仓'],['今天什么原因砸盘？不会踩雷了吧？' '为什么这么跌'],['主力的智商'],['融资盘没耐心了，增发出来也不会很快涨，融资盘很清楚，半年报时间还很久，全市场的机' '静待大长腿'],['明天跌停'],[],['量能放的快赶上涨停板了，'],[],['是不是定增价格比较低？老庄卖点出来买低价的？买元力真的心好累！']
2020-06-17,['绿了6天' '是不是没人参与增发呀，这么久了，增发价还不出来' '不要怂，满仓就是干' '这只票应该是废了' '今天见红就是孙子，'],['连续跌出了什么问题'],['融资盘，快点卖咯，等着杀你们咯' '一波行情就这样被耽误了，哇，无情！'],['与你死杠到底' '下到14，融资盘死一半' '是不是价太高影响定增？'],[],[],[],[],[],[],['10个亿的流动盘就有2个亿的融资在里面，老鼠仓呀。用力砸，让他们爆仓，筹码自然就'],[],[],[],[],[],[],[],[],[],[],['一天下来，平淡无奇，没有跌宕起伏，也没有诡异回旋，但总觉得有一股暗流在悄悄涌动，'],[],[],[]
2020-06-18,['融资盘果然跑了好多，再砸两个跌停板砸到13块钱。我都跑完啦。' '下行空间已开，估计要到14'],[],['又走好了？' '又走好了？'],['有本事啦涨停，我就不信了，14等你' '你能逆大盘？'],[],['大盘拉升个股慢跌，掩人耳目的出货'],['当你飞天时，我只能在远方目送你，为你祝福……'],[],[],['没有多大作为[傲]'],['大盘长元力跌，大盘跌元力长，庄股！' '今天应该有七点'],['融资盘扛不住了，借来几百万硬撑呢。明天再直接砸两个板，把它们尻出来。哈哈哈'],[],['大家都来压单，压死它，明天直接一字黑板'],[],[],[],['坚定等到14元，今天先到16一下'],"['今天估计就在16.4这里晃荡了，明天大盘会来一波像样的下跌坚信14，先在15.2阻击一波' '好多的都在跳水和大笔卖出了，等你'
 '大盘要补缺口，跟着下来吧']",['只买便宜的不买贵的，继续努力'],[],[],['锅盖顶，14是第一目标位'],[],['现在不要接，等14左右开始接']
2020-06-19,['割了就起来，都看跌，看来16以下还有大把机会接回来'],[],['就喜欢你这样随心所意的见样'],[],[],[],[],['今天又怂了'],['放心，不会涨的，增发价还没有出来，还是得拼命压价的' '很遗憾，你就是跌停也没人接盘'],['你是属创业板吗？买你无前途？无力股，浪费大好行情[成交][成交][成交]'],['走了，累了，浪费行情...' '别那么怂行不？'],[],[],[],[],['外面一片红，澈了浪费行情！'],['老庄这一年也没钱赚的'],['元力'],[],[],['要不要脸？占着创业板的岗位做ST岗位的事，而且还没有人家干得好！'],['北向资金都瞧不上你' '大家别进，昨天的高点都到不了，说明还要向下走的'],['吧友们，看看我的指标提示再下手'],[],[]
2020-06-22,['此股只应天上有，落在人间已奢靡！'],[],[],[],[],[],[],[],['每天排名3700多名，也是技术啊，'],[],[],['等16元让人白了头'],[],[],[],['这个，说不准来点刺激给你[大笑][大笑][大笑]'],[],['南平圣农养鸡的比你强，要拉来个干脆点'],[],[],[],[],[],[],[]
2020-06-23,['没人接盘?定增黄了吗？' '真不信16以下还接不到了，明天、最多后天，请不要让我失望，谢谢[大笑][大笑]['],[],[],[],[],[],[],[],[],['主力开始发威，绝不能让股价上17。'],[],[],[],[],['继续对敲砸到16啊，等你等的白了头'],['到16 你就骗成了，我一定上当买入'],[],['压死，开始跌了吧' '买入目标下调到15.3' '现在是诱多'],['诱多无量不可跟进'],[],[],[],['我发的给推后发出这是阴谋' '应该有个随大盘的急跌才对，这换手就是等那个时刻'],[],[]
2020-06-24,['建议定增价格2元' '我看看你今天能不能变态一次'],[],['每次高开都没好事'],[],[],[],[],[],[],[],[],[],['都逃命吧，我就等到15.34元了'],['全世界的股票就是你元力最烂的一只'],['开始对敲骗散户买'],[],[],[],[],[],[],[],[],['就看着你，看你怎么玩，不爆发就算，一旦爆发，那就是火山'],[]
2020-06-29,['转发'],[],[],['元力给力'],['就这熊样' '大盘开始调整了，等它16以下再进吧，先出去了'],['还有头脑不清楚的帮着吃17的筹码啊，真逗' '赶紧高抛，下午跌到起点'],[],[],[],[],[],['又在做T' '都在17很T'],[],[],['又你嘛拉希了' '17块，你们都不卖吗？留着当宝贝？'],[],[],['没前途的'],[],[],[],[],[],[],[]
2020-06-30,['明天5个点的涨幅左右'],[],[],['上不去下不下真烦人'],['来来来，拉起来给你'],[],[],[],[],['相信现在还拿着元力的都是真爱，要不会疯了。高价追高了，对，我就是不信公司电容碳就'],['TTTTTTTTTT全是踢单' '你真的不像创业板，半死不活[空仓]'],[],[],[],[],[],[],[],['这只垃圾何其垃圾'],[],[],[],['下来吧，不用装了16 等你' '装你知道明天大盘开始下行，不用装了，下来吧'],"['假意拉起来一点，还是会在17出货，不用装就在16 等你' '不要在17.3装了，快点打下来'
 '收盘不会高于17.3的。明天周三，大盘下行个股跟上']",['架单不买大家不要上当追高']
2020-07-01,"['玩不过，只好走人，浪费了时间' '受了太多，委屈总是首汽精神不好，难怪了在这个地方总是没有办法平静，虽然其他方面是' '半年报要出了吧'
 '全世界都在涨，明天买点这种不涨的']",[],[],[],[],['起飞严重滞涨，第一目标26！'],['也许会给大家一个惊喜'],[],[],[],['来吧，来的更猛烈些吧，既然已经发疯，就来更疯狂的' '18元买入，不知道怎么样！' '走了，回调再买'],[],[],['哈哈哈，幸好这次醒目，挂了前高走了[大笑]'],[],['既已振翅，何须再寐？八月孕育，一朝冲天！红尘滚滚，江湖相见。'],['18买的恭喜了，高位可以站一段时间了'],[],[],['还是熟悉的配方，熟悉的味道。拉高要知道跑呀。等16.8补回去不香吗？'],[],[],[],[],[]
2020-07-02,['元力股份:关于职工代表监事、监事会主席辞职暨补选职工代表监事的公告' '元力股份:第四届监事会第十七次会议决议公告'],[],[],['继续涨'],[],[],[],['涨停'],['要板的'],[],['涨的不错，18.5加仓！'],['卖了，17.5等你'],[],['15.9被洗出去了，哎'],['刚卖了，完了卖早了' '买入等涨[财力]'],[],['开空仓了'],[],[],[],[],[],[],[],[]
2020-07-03,['个人看法：近期大盘天量天价，历来金融股暴发阶段行情落幕！元力产品大部分是出口，受' '我就想问问定增实施了没有'],['出手，再不买就赶不上车了'],[],[],[],[],[],[],[],[],[],['坐等回踩年线17.50附近，届时满仓融资搞！'],[],[],[],[],[],[],['我来了，50亿资金马上杀到'],[],[],[],[],[],['调整一下']
2020-07-06,"['元力股份:第四届监事会第十八次会议决议公告' '元力股份:2020年限制性股票激励计划首次授予激励对象名单'
 '元力股份:独立董事对相关事项的独立意见(2020/07/06)' '元力股份:股权激励计划自查表'
 '元力股份:2020年限制性股票激励计划实施考核管理办法' '元力股份:2020年限制性股票激励计划(草案)'
 '元力股份:独立董事公开征集委托投票权报告书' '元力股份:2020年限制性股票激励计划(草案)摘要' '元力股份:关于监事辞职的公告'
 '元力股份:关于召开2020年第二次临时股东大会的通知'
 '元力股份:上海荣正投资咨询股份有限公司关于公司2020年限制性股票激励计划(草案)之独立财务顾问报告' '元力股份:2020年半年度业绩预告'
 '元力股份:第四届董事会第十九次会议决议公告' '元力股份:福建武夷律师事务所关于公司2020年限制性股票激励计划的法律意见书'
 '周一放心涨停了' '元力股份：上半年净利润预增20%～40%' '元力股份：上半年净利润同比预增20%—40%'
 '元力股份-2020年半年度业绩预告（07-06)' '主营发展势头良好！这句话含金量最高！' '喜欢做t的小市民要被甩了'
 '人家大户都提前知道信息，我们玩得过人家?下周可能甩货的节奏,短线应该随大盘有调整'
 '公司为本次限制性股票激励计划设置的净利润增长率等级，其中触发值是公司2020-2' '淡定淡定！' '明天是岀仓时机'
 '看激励机制就想到未来股价！' '庄够狠的']",[],[],['今天会不会涨停？'],['看30'],[],[],[],[],[],"['下了车，就不会再给你们机会上车了，这个行情还拼命的卖' '元力股份上半年净利同比预增20%至40%' '低于预期，算是利空'
 '我是看20的拖！我回来了']",[],[],['会收在2020吗？'],[],[],[],[],[],[],[],[],[],[],[]
2020-07-07,"['完了，想跌下去接回来，追不上了' '再涨下去，只能观赏'
 '元力股份:国金证券股份有限公司关于公司创业板非公开发行股票发行过程和认购对象合规性的报告'
 '元力股份:国浩律师(福州)事务所关于公司创业板非公开发行股票发行过程和认购对象合规性之法律意见书'
 '元力股份:创业板非公开发行股票发行情况报告书' '元力股份:验资报告' '元力股份:关于非公开发行股票发行情况报告书的提示性公告'
 '明天开始，结束滑翔，正式起飞。' '不露声色，定增就已经完成了' '先看26' '看好你哦！加油！' '利好兑现，放量就跑']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['太狠了，这庄不考虑我们小三，总得给我们再上车的机会吧'],[],[],[],[],[],[],[],['狗庄'],[]
2020-07-08,"['卖完了，你可以放心涨了' '守了你一年，从头到尾没动过，感谢' '今晚会不会再来两个公告'
 '地产+免税+第七航权+海航随心飞+海南自贸港，知道是哪只牛股吗？随心飞票都抢不到']",[],[],[],[],['本周到25问题不大！'],[],['下了车，不让上了？'],[],[],[],[],[],[],[],[],[],[],[],['坚持拿着等到40，已经拿了14个月了[大笑][大笑][大笑]'],[],[],['废物，大盘这么好都带不动你！明天黑周四'],[],['主力想干啥']
2020-07-09,"['完美' '今天中途下车发现错了，马上重新上车[鼓掌]' '涨停差一分钱是个啥意思呢？'
 '元力股份:关于使用银行承兑汇票支付募投项目款并以募集资金进行等额置换的公告' '元力股份:关于使用暂时闲置募集资金进行现金管理的公告'
 '元力股份:关于增加临时提案暨2020年第二次临时股东大会补充通知的公告'
 '元力股份:国金证券股份有限公司关于公司使用银行承兑汇票支付募投项目款并以募集资金等额置换的核查意见'
 '元力股份:关于以募集资金置换预先已投入募投项目自筹资金的公告' '元力股份:公司章程' '元力股份:公司章程修正案'
 '元力股份:国金证券股份有限公司关于公司继续使用部分闲置募集资金进行现金管理的核查意见' '元力股份:关于变更部分募集资金投资项目实施主体的公告'
 '元力股份:国金证券股份有限公司关于公司变更部分募集资金投资项目实施主体的核查意见'
 '元力股份:国金证券股份有限公司关于公司使用募集资金置换预先投入自筹资金的核查意见' '元力股份:第四届董事会第二十次会议决议公告'
 '元力股份:独立董事对相关事项的独立意见(2020/07/08)' '元力股份:第四届监事会第十九次会议决议公告'
 '元力股份:简式权益变动报告书' '元力股份:股东大会网络投票实施细则' '元力股份盘中最高23.49元，股价创近一年新高' '干得好'
 '元力股份下午断断续续连续拉[献花][献花]' '是利好兑现么？' '这是不想上榜吗？' '很牛很强，不过明天回调，找机会在玩']",[],[],['今天是要逆大盘吗'],[],[],['最后逃命机会了'],[],['先走了，你们发财[赚大了]'],[],[],[],[],['能不能硬一点，' '今天买入，会不会是山顶！'],[],['最后上车的机会'],[],[],['我走了、祝大家发财、根据公司股票走势感觉公司不好'],[],[],[],[],[],['快步入场']
2020-07-10,"['元力股份盘中最高24.17元，股价连续两日创近一年新高' '元力股份:关于新增股份变动报告及上市公告书的提示性公告'
 '元力股份:关于董事、监事和高级管理人员持股情况变动的报告' '元力股份:新增股份变动报告及上市公告书'
 '元力股份:国金证券股份有限公司关于公司创业板非公开发行股票之上市保荐书' '疑问：定增的钱想干嘛？' '汼人真的很少了']",[],[],[],[],[],[],[],[],[],['加仓[加仓]'],['行情结束，都散了吧'],[],['实在看不懂这买卖行情，一个嫌卖的便宜，一个嫌买的贵。清仓，换医药[困顿][困顿]'],[],[],['元力的庄家，实力很一般，' '下山了'],[],['庄家良心啊，知道我高位卖了，还弯下腰来接我[赞]' '主力出货了'],[],[],[],[],[],[]
2020-07-13,['山顶上就是要找最后接棒人。' '去年炒大麻时非常凶！' '上证、创业板及很多个股都起过19年4月份新高了，元力要加把劲！' '最后上车的机会'],[],['大盘涨，这个股为啥跌？高手指点下，'],['[滴汗]这货太猛了'],['卧槽跌懵逼了' '放量了，还不跑' '三只乌鸦，走势坏了'],['满仓' '哎！！裤子破掉'],['完全跌懵逼，稀里糊涂就割了肉'],['弱比啊，垃圾货'],['庄股不好完，澈了外面好票多的是！' '没内容的股票，要么妖要么垃圾'],['金玉良言：牛市千万不买元力股'],"['举报庄家操纵股价人为打压' '你觉着这股没戏，那你就换股操作' '外面彩红飘飘' '移出担保范围，只能卖不能买，怎么回事？' '？'
 '跌停榜见' '哎呦，发生啥大事了' '山顶的朋友，缺氧吗？']","['3000多股票，你表现最好' '元力确实不是好股票，拋了，好股票多的是，运气差碰到了它。' '最好上车机会，加紧，座稳抓住'
 '出货啦，快跑呀！' '这是不是三只乌鸦图形？后市会怎样？要不要走呀？已经亏了好多。' '半天放量下跌，没戏了，周五进的三个点割了']",['进入今天跌幅全A前20名[好困惑]'],['你从哪里来？要回到哪里去？' '今天被这比样的坑了，所有自选票就他跌，还跌那么多'],[],[],[],['今天没戏了，21.63，2000手压单吓唬你爹'],[],['今天能翻红吗' '从此没落，走向ST' '明显在换装'],['吓谁啊?虾肉馅吗？'],[],[],['涨的时候没跟上，跌起来确实急先锋'],[]
2020-07-14,"['IPO审核前瞻 || 蓝盾光电：惊现曾涉猎10多家A股公司的资本玩家袁永刚；芯海科技：实控人曾行贿地方官员，最大客户是“老赖”'
 '不知道明天如何走势，这也太弱了' '别告诉我在洗盘，这只股票人气很低没必要洗盘，如果不是洗盘就是下降趋势了。'
 '发生了什么事？为什么跌成这样了？这是创业板的票吗？' '问一下各位股友今天大盘若下趺此股怎么走[大笑]'
 '别慌，不坚定的走差不多了，休息一下继续上攻' '我看洗盘的概率大一些！因为没有任何理由下跌！'
 '全创业板股票跌幅第三[亏大了]提醒大伙，最近大盘持续向好，大涨连涨的股票多的是，'
 '就是这么强，强者恒强，每天早上根据预警择优买入，剩下的事情只是等它涨停。' '从7月|日开始看看月线大部份股票涨幅都甩过元力几条街'
 '我想拜访下此庄有没有把自己套住，哈哈哈就涨了一点点至于这么跌吗？' '我估计明天龙虎榜买盘金额就达到卖出金额的2倍以上，彻底逆转']",[],[],['可能会有隐藏利空，不然大资金不会跑。'],[],[],[],['狗比这么好的势头中可以4连阴'],[],[],"['怎么只知道跌，不知道跟着指数反弹。。' '弱比，走了，大盘要是调整，你跌的更快' '小单拉，大单砸，都看清楚了，' 'TMD有意思'
 '不要抱有幻想了' '看样子和300680一个走势，还是走人了，，牛市在这浪费时间。']",['擦，原来这是个庄股，各位小心操作' '元就是初始的意思，估计要回到起点'],[],[],[],['这庄跟死狗一样。赶紧都走吧。。。'],['随便翻一只个股今年涨幅都起过这个垃圾'],[],[],['大盘跌，跟着跌，大盘反弹，元力就装死了'],[],[],['没有买单，还会再跌，跌，跌，跌'],['大垃圾'],[]
