,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"['明天拉吗[为什么]G庄[胜利]' '最高价进的[哭][哭][哭]希望明天能吃到肉肉[哭][哭][哭]'
 '有量了，也有价了，怎么办呢？还能回坑里吗？坑里暖和安全！！！' '四川发现特大气田，明天一字涨停' '为什么不涨，怎么这么不讲理？'
 '跑步进场，本周结束15.5元。' '今天满仓干了你，希望不要让我失望，加油' '不是说好了到24的吗？' '我来了，明天给个小赚就行'
 '就差一哆嗦了' '成燃到建设路去问问大通：兄弟你搞什么鬼，今天一开板你封了，也不带上兄弟一起！大通'
 '低位、次新、燃气，053都占了，大通的一字板或将启动这一块，不管是跟风还是反客为'
 '子公司成都千嘉科技有限公司成立于2001年，系国内领先的公用事业领域智能远传抄表' '今天能上15.5突破平台就该起飞了' '要起飞'
 '跌停，快全仓' '跌停，我操' '几个意思？' '大通燃气一字板，自己看着办[傲][傲]' '这是什么情况' '13.29，怎么成交的'
 '快跌停' '上蹿下跳的，涨跌完全没依据，看着大通在买的，就是在赌运气，但是基本面你挺好的，怎']",['早泄' '下跌你是比谁都快' '本来是30元以上的股票，现在却是这个样子。' '来了这是要的图[大笑]'],['这庄有点不厚道了' '这股小游资玩的快进快出' '都能买到的价格就是全套'],"['大胆预测今日收盘价13.29[看空][看空][看空][看空][看空]' '快跑吧，今天要跌回14元以下了' '回调2天'
 '艹，昨天没出，后悔的眼泪哗哗的[哭][哭][哭]' '已经套了快四个月了，这支票是真恶心。']","['立贴为证，今天5个点' '有的请装死，没有的可加入，坑里安全！' '竞价跌停吓到爸爸了，走了[哭]'
 '本来想进来赚台华为，结果亏了台苹果[兴奋][兴奋][兴奋]' '狗庄开盘砸的200万货，唬爹呢']",[],['昨天涨四毛今天立马没了，真的辣鸡' '天然气就买新天然气或深圳燃气，千万别买这个垃圾！！！！！' '大小资金一起砸，终于还是顶不住了'],['这票再便宜都不敢买了' '这只次新股一直没反弹是有原因的，真的很垃圾。没人看得上这只。'],['14.7是个坎坎，几毛几毛的，不够盯盘配镜钱' '被偏爱的有恃无恐，燃气独爱你，估计很多人也是，可就是不争气！新天然气眼巴巴新高，'],[],"['全是托单，另外小单买入，大单砸。牛逼[微笑]' '这孙子' '换天然气了，这垃圾公司没盼头' '孙子啊'
 '管理层太辣鸡没办法，清仓换重庆了，走了不跟你玩了，辣鸡管理层要倒闭' '好弱' '小单拉，大单出，不是好征兆'
 '昨天进来的都知道被骗了！所以疯狂逃跑！必然比昨天幅度大' '千手佬骗人买的吧？' '我想抛，但是感觉他会涨，']","['一股不卖，有本事砸到跌停，尼玛' '又是喝酒吃药行情' '个人的认知是，庄家洗出昨天进的小散，如果下午拉升则印证，庄家砸猛了也是伤散100'
 '今天有托单，看来是不想拉，大伙儿先散了吧[微笑]' '请求一下贴里的大佬，怎样才能那到成燃的分红，我算了一下应该分红可以买一个华为手机']",[],['突然拉升什么意思，让我们高攀不起？' '今天有故事'],['今天有故事' '垃圾，嘉美都涨停了' '我还没进，等着到14来接点货' '割了就涨妈蛋'],['跌倒14元过来接货' '看我前几天推荐的嘉美包装！'],['不要来个突然袭击。'],['跌吧，赶紧出货跌，14元接回来[拜神]' '这垃圾跟次新一点关系都没有吗' '臭不要脸[兴奋][兴奋][兴奋]'],['今天你不火箭发射老子割肉' '燃气板块异动，成都燃气涨停，贵州燃气、深圳燃气跟涨！主力说：做梦！'],['垃圾就是垃圾'],['操盘手就是垃圾货色' '收盘敢不敢红一下' '你接着压，继续出货，千万别涨，兄弟们别的票都赚钱了，回来割你韭菜[拜神]'],['这个股是外省人不爱，四川人不宠，庄家自己感觉良好，几百手就可以随便压着托着，估计'],['说实话你真的有点恶心人，当初交建和你差不多价格，选了你，然后交建翻倍了，。。。。'],['昨天给颗糖今天要你吐血st成燃好样的[大笑][大笑]' '各位老哥还拿这只股票当宝贝？我换其他次新股了，我看了下这只次新是两市唯一一只不涨'],['成都燃气果然热情好客，进来了不留点东西别想走']
2020-05-14,"['终于割肉亏2000，不到10元不进了' '5月7号新燃气涨停，作为次新应该表现，结果大涨1.2个点，被主力玩坏了！'
 '漂亮的洗盘，等着下个星期一的你' '走了，留下的发财！' '佛燃涨停他不跟新燃涨停他不跟大通涨停他不跟艹tmd有句mmp当讲不当讲'
 '今年一季度大家不都宅在家么，为什么业务量反而减少了呢？' '买价18跌到14是走还是留'
 '成都燃气13就是今年底部了，今天调整明天开始放量上涨，次新股暴涨的末班车！！！明' '卖房卖地，买燃气！'
 '最差表现的次新股，竟然跌回上市第一天涨幅44%的里面去了，哈哈垃圾！鉴定完毕！' '今天最后一洗，明天涨停已定。期待后期大好行情来临。'
 '目标20周线' '最垃圾的次新股，没得之一' '今天开始大涨行情，目标回到去年年底价位' '次新行情这股滞涨，这几天补跌这只股要废了'
 '感觉还是14一下买比较合适，再等等[鼓掌][鼓掌]' '这个幅度，真TM没谁了，' '股市绞肉机此股' '唱多的又尴尬了' '让我吃口肉']","['垃圾股' '低开低走[大笑]st成燃加油又离退市快了一步' '大通大哥已经开好局，自己看着办' '大通燃气甩你五条街你个废物'
 '比大通燃气的一坨屎还烂']",['太弱了' '喂，哥们，醒醒，看看大通' '1414接回' 'g庄拼命逃'],"['还要点脸不' '和昨天走势一样，预测收盘价14.25。明天低开建仓买入部分[微笑]' '每次暴跌都是这个线' '没人疼没人爱啊'
 '尼玛，你是不是次新啊[亏大了][亏大了][亏大了]']","['这垃圾，今天公用事业板块涨，它还跌，庄是不是想收筹码多分红' '没见过次新股天天这么多托单，解套的就不要继续持有了[大笑]'
 'g庄看看人家的[空仓][空仓][空仓][空仓][空仓]']",['我想问下各位为啥这个股天天这么多托单？'],['两市唯一一只垃圾次新股被各位买到了，看看其他次新股最近异动疯狂补涨[大笑]'],['炒次新不怕创新高，就怕滞涨反跌的。'],"['次新股大涨了，主力大单进来补5个涨停板正常' '慢慢洗，次新股大涨了，主力大单进来补5个涨停板正常'
 '主力到底要干什么？主力资金臆测：1/吸筹后拉升：在低位，利用很多的小单吃进筹码，' '走了，让桩慢慢吃肉'
 '次新股大涨，下午来个主力补3个涨停板正常']",['今天收，不会公低于1437' '次新股大涨' '没人买，没人卖，只有庄左手倒右手' '低位、次新、燃气，次新股集体涨停板了'],"['拉起来至少补10个涨停板' '次新股大涨了' '公共事业类两会被重视。关乎民生。' '今天收盘必红'
 '次新股爆涨了，大单进来补5个涨停正常，价格超低' '劝大家满仓继续唱多。因为没得高人在。全是散户，逃了吧！' '次新狂涨了'
 '这家公司的股东股本是成都成建设管理有限公司实际控制人是国企。怎么可能机构傻了吧唧'
 '恭喜今天成然不是自选倒数第一了，1你啥时候回13.6跟我说一声，我买']",['回来说一句，真的弱爆了，还好昨天忍痛卖了，其实我一直很看好成燃，希望和买进的大部' '这货没救了，呵呵' '下午跳水，快跑！'],[],[],[],[],['我的成本15.5，满仓，555555，受不了想跑了' '害人的垃圾公司垃圾股票，补一回死一回[哭][哭]'],['尾盘涨停板？次新股大涨了'],['上一次市场选择了神驰机电，这一次，市场选择了嘉美包装，这个垃圾虽然有很多机会，但' '燃佛'],['我发现一个规律，凡是沾着国字头的股，没一只好的'],['散户对散户哈哈'],['上一次主力选择了神驰机电！这一次选择了嘉美包装，不是主力没来，是试盘后抛压太沉重' '早日退市吧坑人'],['哈哈，连石油都不跟了，牛逼。'],['牛逼的很' '早上9点就说了今日收盘价14.25，[微笑]'],[]
2020-05-15,"['废物' '庄家看看佛燃的样都不会，等散户吃饱了，你怎么做庄！' '这股不知道怎么回事，散户特别多，大家散了吧8月前没戏'
 '今天这个畜生也是亏着走的，送送吧，不容易，马上天亮了，别回来！' '603053:成都燃气2019年年度股东大会会议资料'
 '你大爷，两天亏了4个点，我不玩了，明天再跌就割了，主力算你狠' '次新股涨疯了哈哈你还在底部洗盘？'
 '这波macd死叉了行情走完了，等下一波吧，今天清仓了' '大佬们明天破14吗[大笑]'
 '必须破14可能要去13以下才能大涨，各位看观，等着吧！此股必创新低' '还没拉就被大盘打下去了[亏大了]'
 '成都燃气死翘翘的，昨天亏两个点杀进金田铜业，妥妥的一个涨停板，都是次新股，差距怎' '到6元我接。明天大盘大跌。券商砸盘'
 '明天能回14.7我就割了' '天然气飞了，你怎么看' '酝酿越久飞得越高，燃气明天燃起成都雄起，']",['主力的没有继续看戏' '跌停吧[毛估估]g日的'],['什么机吧破公司'],[],[],['买入几个月了一直跌，有本事来个涨停'],['着掉毛 公司拉着大家当股东呢' '你只要上去老夫就拼命的砸你  砸到你蛋蛋疼为止' '菜狗，快跌'],['这个走势形态？'],['有没有可能拉' '不看好的等跌破14元，13.5元再进吧，这烂股估计也涨不上去'],['尼玛！我在这里都能气死'],"['这种股就是废股！提早离场' '有钱啊，都是买盘' '亏损股才会涨，不涨的原因就是业绩太好了' '烂货' '辣鸡公司就是上市骗钱的'
 '走了，留下的发财，要退市']",['买了成都，亏了本金，还错过科技股大涨' '走了，真垃圾' '这垃圾应该被踢出次新板块g日的' '走了去他妈的'],[],['什么拉圾玩意，清仓走人' '在成燃当老板的心理素质顶呱呱[赞]。买过603053股票几乎都咒骂这，还过真的好'],['MP，讨口子公司!' '这垃圾，你还是次新吗'],['这逼已经没人成交量了，几块钱就给他弄个跌停'],['莫搞，割肉算球咯！' '这什么次新啊别的次新都几连板了就你这垃圾成都燃气不涨反到跌证监会应该好好查查'],['买了这个傻子，眼拙' '这个走势，要不大涨，要不就要大跌了' '装死中，一分钱玩一天' '走了！去他m的。动都不动' '织布机一样'],['稳如老' '今天不涨劝各位就要割肉走，KDJ和MACD向下，感觉要大跌节奏' '都把他当垃圾扔了'],['在睡觉打呼噜吗？死屌！' '妈呦，你涨个1个点两个点的要S啊？'],['叫你们走听我的就少亏点了' '尼玛，受不了了，，割了割了' '才上市的时候都说妖，是贵州燃气。。哎，一个次新就这点成交量'],['怕个鸟，越跌越买' '跑啊韭菜们'],['拿来这么就，做T，加仓，还亏十个点，太失望了' '次新涨起来了没戏，次新补跌这股要命'],['没见过这么辣鸡的，反弹不到十个点，又跌了一半' '这样的公司上什么市。老总都是不负责任的。最臭的公司' '垃圾股'],"['肯定出了什么大事，赶紧跑' '都是自己和自己说话的散户！撤吧！' '真是服，随你玩吧，到13.5我补点' '成都的烂货股'
 '不割了，尾盘加仓一半，这钱我不要了，来啊主力看谁赔的多']"
2020-05-18,"['成都燃气目前从技术分析，均线下方，走势很弱，日线级别的KDJ向下，短线者不适参与' '西部大开发，建设石油天然气基地' '大动作'
 '周一一字板涨停[鼓掌][鼓掌][鼓掌]' '明天可能买不到了，' '明天封板[大笑]吃肉肉' '明天必破14.然后我要进去'
 '大家都走了，没人发言。一股0.2445元红利，我真的来了！计划5.20进场抄底，'
 '西部建设人气都冲到前10了，周一肯定一字涨停，成都燃气更名西部燃气，肯定也能也能'
 '西部大建设四川蜀渝板块要炸锅！连板王神驰机电作为重庆次新股代表，下一个重点是成都'
 '成都邛崃市如何“抢抓国家建设川藏铁路重大机遇，力争在川藏通道和成雅合作上有新作为' '尾盘杀爹是惯用的操盘手法，第二天低开高走'
 '西部大开发概念将成为长期题材，初期炒作热度至少一周。' '看着集合竞价还以为要直接涨停呐' '别想了四川路桥才是龙头[大笑]' '垃圾就是垃圾']",['成都燃气要飞升了，快买，大家' '垃圾'],['这货不看你了，' '高开，绿走，速度t' '能不能硬气一回'],[],['上周五我买了金田铜业[微笑]'],['今天涨停我倒立撒尿[大笑][大笑][大笑]'],['早上进来的，给不给做T的机会' '冲鸭，下午秒拉板[胜利][胜利][胜利]'],['成都燃气能不能效仿曾经的贵州燃气妖王啊' '今天收绿垃圾就是垃圾'],[],['成都人会假打哈哈哈哈'],['这股别说还真有戏，但是每次都这么感觉，就是没一次如意的！我觉得吧，这票还是不要期' '买了十天了，哪怕一点动静都没有，还是在亏的状态，'],['不能突破一下匀线拉一回'],['走势，不行啊！原本觉得今天会破14得。'],['就5万块在里面都不让我走？那你就磨死我吧！'],['内部消息成都燃气本月要到25'],[],[],['华夏大成都' '垃圾啊，一个大单都没有，全是我们小散，这叫菜鸡互啄'],['看跌'],['不出意外尾盘变绿' '卖出金田铜业建仓买入成都燃气1万股，跟着我买入吃肉[大笑]'],['连续资金流出的第四天，等周期回来还要俩星期，祝在座的各位不要被洗走'],[],['成都来了就走不了' '牛逼的很' '垃圾'],['补住缺口了' '黑暗吧[大笑]' '我发起了一个投票，【#成都燃气#会跌破发行价吗？】，快来参与投票吧~'],"['本来今天是一阳穿三线的，给主力打到一阴破三线，厉害了。主力你想干什么？'
 '为了低位吃蜀川棒棒足足等了一天，缺口14.11终于等到了，既然大单舍得割肉砸盘，']"
2020-05-19,"['明天涨停[鼓掌]' '到14.11的时候被我拉到18了[大笑]，这个股太磨人了，我来了几次又跑了，今天' '利好来了兄弟们'
 '这个股散户这么多，还要继续向下走。不信走着瞧。14明天必破' '[图片]' '明天看来要涨停了'
 '跌嘛，反正现在仓位才10，这种庄么在下个20个点也不大事，要赚钱，耐不住寂寞怎么' '24的本，啥时候能解套' '如果明天在不涨就清仓'
 '只要稀土有色磁材一动，下一个就轮到燃气，不信走着瞧！哪里都没有蜀川成都风景好，成' '耗到底，坚持不走！！！锁定账户，一年后再看！'
 '历史新高就开始' '蜀山传奇，天剑合璧，成都然起，只争今朝!519']",['好了，今天结束了[胜利][胜利]' '弱'],['18买的还能回本吗' '瘟猪子。看看人家' '收盘变绿收盘价14.02'],['什么也救不了你' '这根猪也向下启动' 'C.N.M要不你跌停吧' '涨吧，17点40下来的，80的仓位'],"['垃圾' '这' '燃气板块现在是各个突破，一个一个上，比如新天然气之后东方，之后大通……，其他的新' '[图片]' '死股'
 '改名成都咽气[大笑][大笑][大笑]' '高开低走都睡觉去吧']",['我发起了一个投票，【#成都燃气#成都燃气是不是在次新股中数一数二垃圾那个】，快来参与投票吧~'],['这股就是高开卖，底开买，T' '你老爸福清能源快涨停了' '很弱啊' '这垃圾股几分钱玩一天比10年老股都稳' '不怕死的快买！！！！'],['哈哈，主力比我急，只有装死，才能坐等主力抬轿！！！'],"['我觉得成都燃气还是看长线，15，17，20都是可破的' '我觉得成都燃气还是看长线，15，17，20都是可破的' '干啥啥不行,吃s第一名']",['那两百万卖单怎么又撤掉了'],"['次新股里面的败类' '这都没成交量了哈哈' '总会涨的，大家耐心点，庄家比我们小散着急。不要在意眼前这点损失，我们要有再拿半年'
 '不是有好多庄托喊着股价能跌到十元吗，有本事恶庄你把股价打到十元看看啊' '说实话这个庄一点不专业，操盘没有一点技术含量[大笑][大笑][大笑]']","['垃圾玩意g日的' '越是牛逼的股涨的越厉害，越是不敢买。买了这个垃圾天天搁这耽误时间' '股票分为两种。' '不绿对不起成都咽气这个名号！'
 '下午开盘马上急拉']",[],[],['今天又是地量，地量见地价' '今天两点半了会发生什么呢[想一下]'],['涨停来了'],['在不拉一板就断气了'],"['什么西部大开发，什么外盘大跌，统统与成都燃气无关。是庄家操控股价？还是这股另类无' '燃气都直线了废物东西还几分钱玩蛋呢'
 '明天抢筹一定要5手、8手、10手、20手的吃货，千万别超过一单30手，今天1.6' '起航' '这一千手' '活活压死']",[],['明天专业方向，不要满仓，不要空仓[胜利]'],['又是完蛋的一天垃圾[大笑]' '2：30开始拉升' '拿了两个多月，每次都感觉有什么消息或者风口联系上，结果过了这么久屁都没放一个'],[],[],['我想哭…' '每天尾盘都跳水废物绿吧[毛估估]'],['这个算是次新吗？次新板块涨了3.7%，这货是不是反应慢半拍啊']
2020-05-20,"['今天和前几天价格笑了[毛估估]垃圾玩意早点退市吧！' '这股吧里就是练葵花宝典的人太多，庄家干不过你们啊' '不破14不得建仓。希望给个机会'
 '没有人气的股票，命不久矣' '耐心持股，今年冬天有机会！' '久横必跌，快要选择方向了' '天然气大涨'
 '大胆预测一下，明天14.20到14.40之间波动，超过一分，我不玩股票' '去年还有人意淫第二个贵州燃气。现在一看。。。呵呵'
 '[鼓掌][鼓掌][鼓掌]' '跌停咋回事？' '又跌停了' '天地板[哭]' '这是跌停的节奏啊' '要跌停了吗？'
 '跌停竞价等会有好戏看了[大笑]' '吓人' '吓我一跳！！' '13块[赞][赞][赞][赞][赞]'
 '庄家有来下人，有本本人跌停封1要手，我马上清空其他票开接' '随时会来一个大阳线，大家准备好子弹，一有动静立马杀入'
 '直接挂跌停价呀[鼓掌][鼓掌][鼓掌][鼓掌]' '这个不是一般的死鱼']",['跌到十四元以下我再买点'],"['几个沙雕又唱多套死你们[大笑][大笑]' '破14了' '这样跌我能怎么办，割肉很痛的我只能装死，还有就是准备资金越跌越买'
 '金田铜11.76元出局，现在就等着成都燃气破位砸盘，低位开始准备分批建仓，主力慢' '我走了，等不起了，一般我割肉了就会涨，各位注意']",[],['这股被散户给买去了涨不了郭彦新大家可以查下他炒股票思特奇亏了几百万最后割肉'],"['建议踢出次新股' '低开可以买做t。' '主力，你赢了，我割了，算你狠。去你大爷' '这票会跟青鸟消防一样，一直跌' '坐等抬轿'
 '我发起了一个投票，【#成都燃气#成都燃气最近有没有至少一个跌停？】，快来参与投票吧~']",['垃圾股洗的干干净净'],['没戏了。' '成都的差劲。卖出走人'],[],['准备拉一波？'],"['筹码太散了洗洗睡吧，刷小聪明会亏钱的' '再见！再也不见！你爱咋咋地了。拜拜，留下的朋友祝你发财！！！' '清仓走了'
 '鸡勃玩意儿，啥也不是！[加油]' '涨的时候没份，跌的时候还是很给力！' '主力在自娱自乐']","['小韭菜以为总会拉升。。。' '这个傻装，筹码迟早被抢光' '底部打压就是耍流氓，筹码迟早被抢光'
 '此股占据稀缺资源和牌照，与中石油合作，筹码迟早被抢光！' '下午进入13元股行列，一周进入12元股行列，一月进几11股元行列，一季度进入10'
 '上面小单，下面大单，典型的下跌形式，建议大家快撤，这种挂单教科书上写了的']",['别急慢慢等[财力][财力]'],['哥走了，你们慢慢玩吧。' '离断气不远了' '坐等拉升'],['2020.5.20号'],['今天拉涨停，筹码都给你' '燃气公司重大利好'],['什么时候轮到燃气板块'],"['恭喜st成燃离退市进啦一步[大笑]' '是新疆板块涨，你别跑偏了[滴汗]' '主为拼命打压，目标是阴跌到七八元，所以跑吧，别呆这里了'
 '几千万就能拉涨停，' '三个涨停']","['起飞了吗' '好久没见过成都燃气涨停的样子了' '火箭发射，要启动了' '你涨停时一定很美' '跟4月2号一样的走势'
 '拉高就要跑。。。太弱了']","['韭菜们能不能不割肉' '拉高买套咯' '慢慢耗，看谁先绷不住。' '再震荡到大盘跌破2800不涨，就满仓买你。'
 '庄家试了下盘，看阻力大不。要是抛压大了就又让你们再等3个月' '一直都是更年期状态，一次比一次落红量少了，估计快绝经了…' '不会吧，诈尸了']","['大爷的，上午该移走3层，靠' '这个要板快买' '这只股可以买了' '尼玛，我是见鬼了' '加油' '赶快卖了 尼玛的 不容易等到你了'
 '咋了，这是，闹妖了？' '涨停，你就是龙头' '别泄气，黄金时间2.30分']","['有本事就涨停，别上串下跳' '这就是早上竞价突然跌停的原因吗' '只剩最后一口气了' '15元到了就全给你，退场，这股最高是15元'
 '阳痿一B' '21块的本，咋办啊']","['你敢赌它就敢给！' '太墨迹，清仓走了[空仓]' '明天涨停' '今天躺进来了多少人？' '被玩了一刀'
 'g日的看看东方环宇再看看你个废物[大笑]' '涨停来了']","['涨停来了' '别卖呀，让主力拉' '你就比新疆的燃气差？告诉新疆燃气，谁才是哥' '点错了卖出去了' '一涨我就拿不住筹码'
 '拉高一点出货福气。。。' '冲击涨停']","['撤退为主' '赶紧跑 这垃圾 一分钱玩一天的' '多亏没卖了'
 '比预估来的晚了3天，不过周期性差几天也正常，不是韭菜早上了，所以少练葵花宝典多练' '涨不停' '全仓杀入'
 '我就是不割，我这几万块钱看能不能挡住你上涨，反正你是次新股' '尾盘抢筹？' '可以追了，放量上攻']"
2020-05-21,"['看看今晚有没有公告啥的。。。' '全仓介入，等待上涨到20元以上。'
 '坐等主力拉涨停[胜利][胜利][胜利]不要被甩下车[赚大了][赚大了][赚大了]' '瞬间追到的四分之一仓位'
 '接下来次新股就靠你了最后一只上场' '这票貌疆撕谷而已啦，只是睡觉了起来转转身跳动跳动，灵符并没有揭掉，别以为会飞。太'
 '我草，说好的砸破14呢？我都挂的14元满仓单，没上到车，不急恰指一算，明天低开低' '忠告：不可贪，短阶段没有大行情，除非晚上有特大利好'
 '跟别的庄家比，这个庄家确实墨迹' '今天终于跑赢大盘，不知是否一日游' '15，17，20，指日可待啊……我还有2.5个点回本，哈哈哈'
 '涨不停，不停涨！' '西部开发清洁能源。' '看来今天进来了不少韭菜，明天镰刀伺候[鼓掌][鼓掌][鼓掌]' '看能吃上肉不'
 '艹，走了你拉起来了' '拿了这么久今天早上被洗出去然后你就开始开飞机nnd' '今天为什么拉升？有什么消息吗'
 '散户看指标，机构看趋势和行业未来，这就是你们买股时的持股原因导致的不坚定，不信任'
 '对大势而言绝对没有大的行情，新基建是政策来抵御本次可能造成的人员失业问题，未来通' '一日游行情，准备明天卖了' '天然气期货大涨'
 '明天第一个涨停，连续7个来了' '明天开始真正的起飞模式' '美股能源板块大涨'
 '拉高抛的小散太缺德了，明明可以破六十均线后患无忧，偏偏你们高位不停抛，六十均线破' '明天继续上' '梦见今天涨停了，爬起来和大家分享一下！'
 '成都燃气：次新股+天然气+西部大开发+今日异动=涨停板[呲牙]' '上有60天线压制，就是过了，也得回抽确认' '天然气今天爆发'
 '今天必然高开！！' '不会真跌停开盘吧' '卧槽，跌停？' '每天都在跌停吓人[滴汗][滴汗][滴汗]' '佛燃涨停，成都咽气跌停[大笑]'
 '佛燃能源资讯05-2022:41股吧网页版国家定调适时放开天然气销售价格产业链齐' '坐等跌停吸吸吸。昨天亏啊。订的14没买到[大笑][大笑]'
 '天然气市场化改革加速行业整合综合能源上市公司将受益来源：证券网业内人士表示，天然' '利用竞价搞心里战术，那个挂跌停的别撤啊。' '如此竞价'
 '成都燃气的盈利点现在本成了乱收费上个月老子燃气费610' '预测，开盘就砸。今天一个字惨，速度跑啊']",['今天拉五个点[胜利][胜利][胜利]' '妖起来！下个贵州燃气'],"['在不涨停我也不走' '加油(•_•)' '上方基本没有套牢盘了，看主力的实力跟掌握筹码的多少了，如果没有问题应该开启上升通'
 '跌停我都补了一倍结果没有成交']",['半年了，总算收益见红了，减仓待调整再进' '主力不动，应该要下来，上升通道打开不拉，磨' '做长线可以吗？'],"['小低开，大高走，放量拉升不好吗？一群小散比，活该被割韭菜！'
 '为什么要卖啊？我真的不知道今天为什么都还有这么多卖的人，脑阔是神的？今天不上4个'
 '离5天线太远，做个高抛低吸，今天15.1出了，明天5日线接回来、']",['是个狠庄，装死横盘这么久，昨天破位14元左右不敢补仓，你牛' '加油！$成都燃气(SH603053)$' '谁压的15.15千手不给主力拉呀'],['主力又开始出货大法了么。' '放量了，把握机会，今天有大阳[胜利][胜利]'],['兄弟们上啊！怕毛啊！没人加一手，不就涨停了吗，' '追不上新天然气了'],"['量比5.1，你倒是来人呀？' '没事，你随便跌了，反正劳资15.15跑了…'
 '不知道你们有没有看日K时K博弈指标，基本都是中户和大户建的楼，刚才让让楼塌的也是']",['人家都说是织毛衣'],"['要启动了的感觉' '这只股最近没有重大利好，不会开盘封涨停，适合做T，建议大家还是高抛低吸！' '日线走平，收盘也就15元左右，今天就这样了！'
 '走了祝留下发财' '派发' '主力太怂了，才拉一天就不敢拉了，一日游真菜，本来想兆驰股份和成然买了成然，你看看'
 '十几天前给你们推荐的嘉美包装和奥普家具都一波了，这个还在阴跌！别幻想了！虽然也跟'
 '早盘主力冲进去那么多，现在居然阳痿了，昨天主力去约妹子了吗' '坑']",['新天然气真牛逼' '必绿无疑' '一日游一日游！昨天进的都跑了！'],['早泄，阳痿' '烂泥坝胡不上墙' '什么玩意啊……量涨价不涨'],[],"['15.09……一进来就挨套[滴汗][滴汗][滴汗]' '哦嚯'
 '说吸筹吧，你横这么长时间了，说出货吧，量才刚上来，完全可以拉高一点。尼玛，啥玩意']",['放量不涨，还下来了是什么意思？' '啥时候能做回一次龙头' '假托单吧？' '大单托底不是低'],['逢拖必跌' '小心被套啊！' '非要到2点才开拉嘛？那我等你。'],['托单必跌！！！！' '主力拉高出货？？？' '明天股东大会打算不开了吗？'],['起飞'],['一阳穿三线，只要大A不作死，赚个快餐钱还是可以的'],['这主力有毛病吧！' '国家定调适时放开天然气销售价格产业链齐备公司竞争力显清燃智库首席信息官表示，中国'],['大盘这样了还装啥子哦，14.50等你，快点下来喽'],[],['赶紧跑路吧' '笑了今天涨停明天涨停[大笑]yy的爽不'],"['昨天告诉你们莫贪心有几个听了，问我14.8保本能到么的今天让你冲高跑路走了么？' '尾盘保本解套清仓'
 '我发起了一个投票，【#成都燃气#成都燃气会不会退市】，快来参与投票吧~' '真怕明天暴跌']"
