,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-27,"['会和强生股份一样强吗？？？' '前面沪股通资金进来做多了一波，短期回调是到位了，二次做头的机会来了，坚定持有必有'
 '价涨量缩，连续二天缩量，短线调整到位了，好事！' 'riits龙头：光大嘉宝！今天估计一字涨停板了！你们都买不到了！'
 '光大嘉宝可是两市唯一纯正的REITs标的，规模、经验无人能比。虽然公司说不涉及基' '怎么来了这么多唱多的？']",[],['这垃圾根本就没人玩[大笑]'],[],['关注300716！@看我历史帖子，拒绝马后炮！！！！！！！！'],[],[],[],['垃圾股，垃圾股，无比垃圾的股票'],[],['加油小宝' '就这垃圾股从来这段时间没有表现，还一直跌。。' '这垃圾股真的恶心呀。。。涨得最少，跌的最狠。。'],"['真是倒霉到家了，概念买对了，股票买错了.....' '上海国企股异动，你还在等什么？' '3.65等你呀[胜利][胜利][胜利]'
 '嘉宝嘉宝价格市值还是小宝宝，他日成长必让人刮目相看' '嘉宝不如上海的申能股份，股价，分红，走势等']",[],[],[],[],['开启了'],[],[],[],['嘉宝主力这个月只有3天净流入为正。净流出3亿多。'],['跑吧，冲高回落，没好'],[],['选错了，止损'],[]
2020-05-28,"['见不得唱多的，明明会跌，觉大喊涨停，恶心死了' '城投公司你救救中程，一年四季伏在底部，伸都伴展一下。'
 '唯一一家REITS概念的房地产公司，大家看好的是概念。静候爆发就好，其他的交给时']",[],[],[],['你能学学人家中迪嘛？'],[],[],[],['每天玩一分钱的垃圾[胜利][胜利]'],['地产私募逆市突围：远洋资本发债18亿，数据地产成新风口'],"['风吹不到的垃圾' '板块轮动不动的都是垃圾' '这1w手能压到跌停价吗[想一下]'
 '你就那个样，也不知道丢人。人气人气不行，股价股价不行。真不是东西' '新一轮阴跌来了' '真的太垃圾的股票了。。天天跌，无比垃圾的股票。。']",['价值回归，每次上涨都是跑路的机会，长期股价也就这样了，甚至还会低' '跌吧使劲跌，等着买呢[鼓掌]'],[],[],[],['价值回归是好事' '有压单是好事'],[],[],[],[],[],[],['买入。决战到底'],['再下来就到3.45了'],[]
2020-05-29,"['使劲跌吧越跌越兴奋。' '600622:光大嘉宝关于控股子公司上海泰琳实业有限公司诉讼进展的公告' '低位利空，猛打猛冲，高位利好，拔腿就跑'
 '2017年9月18日，就上海安赟受让中踞置业、宁波太平洋持有的上海泰琳100%股' '垃圾股，今天来玩一分钱，不能再多[大笑]'
 '被这只股坑惨了。。。就只有阴跌。。。。' '怪自己对这个垃圾股抱有希望，前天3.9左右没跑。。现在天天阴跌什么时候是个头。。']",[],['再是巨量封单 格力地产5连板'],[],[],['光大的公司如此惨淡，还真的如此' '这股到底是怎么了，是散户太多了吗。。。。或许我卖了它就涨了。。'],['最近半年就买了2只股，都是被深套，一个亿维锂能，82的本，拿到5月初卖了，还没回'],['它不具备涨停的理由，没故事' '每天一分钟就一分钱的垃圾[赞]'],[],[],['自选股就这垃圾股翻绿，也是牛逼大发了。。。。。'],['唱多的大哥们呢？看到有人看空就咬人的呢？' '有这样的董秘我也是醉了'],[],['长期阴跌'],[],[],[],['看你海航爷爷又拉起来了'],['下周有行情，！！！！！！看我22号提示的002490！！！'],[],[],['看CR，时机也到了啊'],[],[],['邪了门了，一买光大就跌']
2020-06-01,[],[],[],['[大笑]' '买了就开始织布！[兴奋]'],[],['主力不借大盘，拉一波吗'],[],['浪费时间的垃圾[大笑][大笑]'],['跑不过大盘'],[],['风吹过来一动不动的屎股' '垃圾玩意[胜利][胜利]'],[],[],[],[],['垃圾就是垃圾' '被套的融资盘太多了，不停在割肉' '主力你真是怂，就不能利用大好形势拉一下？就知道忙着出货。'],"['这垃圾股，真的是无比垃圾' '今天是被大盘逼得没法才涨得，要不然还是继续跌。。垃圾中的极品。。' '资金还在流出，都赚到了吗？中迪又雄起了'
 '垃圾就该有垃圾的样，每天就玩一分钱的垃圾']",['最垃圾的股票。。。'],['主力，别演了好不好，六一儿童节，也让我们这些大儿童开心下嘛'],[],"['早泄，三秒哥，无法形容' '一直对光大嘉宝痴心妄想，一买再买，一输再输。'
 '各位麻烦看看嘉宝的历史，涨幅大的时候都不是跟着大盘的。所以别盼着跟大盘']",[],['全仓买入，等待起飞'],['核能核电大涨'],['尾盘拉升的，非奸即盗！']
2020-06-03,"['赚了一万跑了。。。' '感觉还是亏了。' '这票真的恶心透了' '至少还有三个涨停板！' '4.2追了20手'
 '咱也不贪多，投资二万块，几十几百也是赚，一天换一股，不亏就好。' '今天为什么涨停' '需确认' '光大嘉宝23还可以' '光大嘉宝23还可以'
 '没榜，好事' '这个股票最恶心人，建议大家少碰' '海南政策影响的' '蛇头榜呢' '鸡狗板呢'
 '今天的涨停在情理之中，也带有一点偶然，一点点意外' '光大嘉宝，我是长线配置那种，奔着翻几倍。如果短线娱乐的，盈利当然可以随时止盈。长'
 '这垃圾票居然涨停了？亮瞎我的眼[大笑]' '今天追涨停进来了。明天低开就亏两个点就跑。高开三个点，不突破5个点就找机会跑，1'
 '明天如缺口不能突破立马卖出，等到回调4元以下再全仓杀入再看形式以侍高点' '竟然没有龙虎榜' '一根大阳 突破了六根线 有大行情吗'
 '600622看来是“一骑绝尘”小散没机会了' '唯一的Reits' '昨天封板有点硬撑，消耗体力太大']",['今天下午还会拉升的' '半日游' '上午洗洗散户，下午拉升' '假托单，废了废了'],['看看人家海航啊？？' '观察：支持海南发展房REITs，上海还会远吗？'],['海航投资直线拉板，你呢？' '先走，赚少少先走啦'],['今天很多人上套了' '这货创业板的？'],['下跌放量，跑掉一半' '托单太多！赶紧走'],"['这轮行情就叕结束了？' '600622又成功套牢一批昨日跟风盘，我让你做T，其实在给庄家做T。'
 '是不是又要跟5.7的走式一样呀！[哭][哭][哭][哭][哭]']",[],['假托单马上撤了，暴跌开始了，板块也绿了'],['一日游？主力这实力不大行' '今天不会真的像5月7号的走式一样吧！'],['量能还行' '台海核电今天三连板，换台海核电' '吧中有托，韭菜必割！' '张家港还在，做T吧'],['光腚假宝真垃圾' '明显拉高跑了，' '这主力实力确实不行' '下午涨停！' '主力收集筹码，即将暴涨'],[],['尾盘拉升' '不对，应该尾盘涨两三个点没问题'],[],['垃圾' '看看海航吧，真不一样'],[],[],[],['我认眼瞎，看错你了！安静做个韭菜明天割肉走人行了吧！'],['不用看了短期确定没戏' '换台海核电，明天反包。'],['兵败如山倒，墙倒众人推' '看看锦和商业，再看看你' '今天要跌5个点' '随意跌。除非你退市'],['622这垃圾明天再低开直接再破4块[卖出][卖出][卖出][看空][看空][看空'],[],['走了，墨迹']
2020-06-04,"['我就看好房地产信托，你跌我就买，净资产下方都是买入区。' '光腚假宝果然股如其名' '请问公司的核产品能用到核电人造太阳的研究吗'
 '骂董秘就能涨' '龙头' '投资者提问：请问公司的核产品能用到核电人造太阳的研究吗问董秘06-0316:25'
 '上海开发不夜城，夜上海都项目，公司投资的有类似不动产项目吗？' '众多大融城周边可以摆地摊收租金，年大赚亿元，被错杀的地摊概念，稳住‘！'
 '资金风险有点大' '美股涨幅第一房地产']",['观察：吃螃蟹的来了' '每天都大单对倒，是出货还是洗盘？'],['昨天换台海核电的赚钱了吧！'],['快跑再晚走就会套的更深' '被边缘化的AI股'],['怂还是真怂'],['光大嘉宝今天的走势看来下周要腾飞！'],[],[],[],[],['[俏皮][财力]么么摸摸没9哦9' '[护城河][财力][财力][财力][财力]' '阿斗，你该乐中思蜀了，硬起来' '今天可以守住4元吗？'],[],[],[],[],[],[],[],['业绩越来越差，徘徊在亏损的边缘，分红也越来越少！' '全是大单在博弈？这是搞什么事情的，有本事跌破3.98两个均线，跌不破一律按洗盘看'],[],['看到就烦。要跌就快点，不温不火'],['装 继续装' '嘉宝近期三个涨停套住了多少人？压力太大了。'],['中的垃圾'],[],['嘉宝的涨停价位越来越低了，涨高也难了。']
2020-06-05,['目标，5.15'],['周线看今天应该收4.10之上' '谈嘉宝主力' '三只乌鸦赶紧跑吧'],['玩你妹，我撤了，留下的躺好了'],[],[],[],['能否启动关键看点'],['冲一波吧，夺回属于你的高地！！' '从哪里起步，跌回哪里'],[],[],['本来多头的环境被超大单开局砸盘' '连跌这三天，外围大涨' '差你嘉宝的大爷，老子不跟你玩了。'],['看你雄不起来了，跑了跑了！真窝囊'],[],[],['亏四个点，走人'],['现在是黎明前的黑夜！' '今天又是4:03。还不错' '新黄浦，上海房地产板块大涨。' '下午不涨，就砸盘。'],['差不多了，火箭可以发射了[鼓掌]'],[],['上海房地产板块涨停潮，张江高科拉板，国企改革上海凤凰。' '上海周末有大消息'],['量能严重的萎缩，瞄准准！'],[],[],[],[],[]
2020-06-08,['暂且不论该股的官司输赢问题，单是此股的标的估值已经进入超买阶段！前期庄家经过三年'],[],['大垃圾，张江高科都几板了。' '信息就到这里了，收不收就看你们的了。'],['多狗又多了，卖出' '一日游的垃圾'],[],[],[],[],['每次买进就跌，卖出就涨，耽误时间的垃圾' '都在YY'],[],[],['光大嘉宝欺诈销售  良心何在'],[],[],[],[],[],['汇金全部转让光大集团旗下的光大银行股份。'],[],[],[],[],[],[],[]
2020-06-09,"['这种股票类型走势的股票哥见多了，越是这样哥继续持有的信心越大。' '3.5元以下可以适当买些' '再跌一下均线全破现在卖出底位买入'
 '大大的垃圾股。' '今天开盘300375一字板，但没抗过前15分钟，开板没注意，只能4.67扔了。反' '房地产公司今年没机会的！'
 '为解决同业竞争，中国光大控股有限公司承诺不从事房地产私募投资基金管理相关的业务。' '这垃圾股票']",[],[],[],[],[],[],['织布机你好'],['任跌都没得跌了哈，鬼眼将猛瞪发挥！！！'],[],[],[],['关注：002618，600622逢低买入必有厚报'],['今天下午应该是最后的进场机会了'],['此股好像只有韭菜在玩！！！'],[],[],[],[],[],['大盘涨这垃圾不涨，大盘跌就回跌更多'],[],[],[],[]
2020-06-10,['美股内房股概念大涨' '作孽啊!!!'],['房多多涨上天了'],['每天只能涨一个点就卖，跌一个点就买吗，墨迹'],[],[],[],['卖了' '眼睛瞎的了[好困惑]'],[],[],['还可以再跌一点4块一下闭着眼睛吃' '这垃圾一直再倒腾出货'],['观察：连续缩量6天了' '光大嘉宝今天必大涨'],['留下的发财，告辞' '加油' '3.5我来接' '下午必涨' '光大嘉宝必有重大利好要公布'],['单阳不破后期看涨！现在调整已六天，目前短线5日均线和20日均线缓慢下行……明天应' '调整到位了，随时拉板。'],[],[],[],[],['玩这股都是有格局的吗'],[],[],[],['大单如此疯狂跑为何？'],['还没出完货？' '实现了穿头破脚，真难看。'],['394副账户一次性全仓进了，主账户空'],['第一目标3.8第二目标3.5终极目标2.8']
2020-06-11,"['嘉宝主力到底有多少货，真是天天1000多万资金量出逃，无限砸盘真是难受' '早上买你就被套了' '失望，走了'
 '据公司披露的2019年年报来看，光大安石发行的主要是类Relts，而不是真正意义' '600622:光大嘉宝关于中期票据发行结果的公告'
 '董秘大沙币' '光大嘉宝光大嘉宝光andy27777777大嘉宝光大嘉宝光大嘉宝光大嘉宝光大嘉宝'
 '这只垃圾股，友友们今天看好赶紧抛了，再下去只能毒死了']",[],['看这个吊样子今天还能涨吗？'],['今天能涨吗？' '有人说：光大嘉宝今天能涨停板你相信吗？'],['光大嘉宝你今天能涨多少？'],['多狗太多，狗庄又是大单拖往下砸，有大托单赶紧走'],['跌下来像拉稀，要它涨点像便秘[兴奋][兴奋][兴奋]'],['涨一天，爹两周'],[],[],['买了这个股还亏钱，其他几个都涨8个点了汗' '不是人操作的'],[],[],[],[],[],['非常恶劣的主力'],[],['暴涨即将开始' '明天一个涨停板'],[],['跌跟大盘走?'],[],[],[],[]
2020-06-12,"['幸亏早卖了，拉几' '无良 光大嘉宝' '备好资金准备扫货！' '这是单阳不破么？' '明天开盘就给你们涨停板看看！' '价值回归中，耐心等'
 '您好，董秘，贵公司光大集团为光大嘉宝的实际控制人，据天眼查显示，中国光大控股穿透' '此董秘适合在我的公司干，年薪一万'
 '此股严重低估，随便一个大融城不动产身价也不止50亿，股价应该20以上才符合估值，' '嘉宝，嘉宝，家中珠宝！' '那还怎么赚钱哦']",['跌吧，直接跌停'],['谁买光大嘉宝谁倒霉'],['下午翻红' '今天全仓' '几个小阴吃不掉一个阳线这套路又让多少韭菜上车了想不被割太难了主力收割方法很多总有' '涨一天跌半个月太难了'],[],['谁买光大嘉宝谁完蛋'],['不要买，跌停了' '董秘来我工地搬砖，我给你开年薪2万[想一下][想一下]'],['嘉宝你今天能不能有个起色！'],[],[],[],['无良嘉宝'],[],['随时要拉了'],[],['涨跌我管不了，持仓时间我却能管，不到十元以上我不出，庄家奈我何，嘉宝我看好你长期'],[],[],[],[],['低于5元上车机会不多了。'],[],[],['开始砸'],[]
2020-06-15,['今天跌8%以上' '今天要跌8%以上'],[],[],[],[],[],[],[],[],[],['缩量，均线粘合，又到了时间窗口了，这周的方向很重要了。' '乃妈，一卖就涨'],[],[],[],['没有庄家在嘉宝中' '能腾飞吗？'],[],['突然创造一个奇迹涨停板'],[],[],[],['2点30分后拉个涨停板'],[],['租金到了，今天刚好补仓，哈哈哈' '谢谢，这次能买600股，牛'],[],[]
2020-06-16,['T'],[],['今天要涨停板'],['今天必大涨'],['突然来个涨停板'],[],[],[],[],[],[],['海航投资要疯，一个概念'],[],[],[],[],[],['真会磨人，把一个涨停吃下肚了，还不努力干活。你这意思把大家气走，好拉到8.5元。'],['唱多的傻X 那么多怎么涨！'],['都想着涨停，那么涨停的理由呢？' '实在是涨不动呀'],[],[],['突然来个大满贯'],[],['大盘都飙不过，你就作吧！']
2020-06-17,"['等七月上旬' '您好董秘，公司自从2018年始股价就一路下跌，目前仍是破净股，公司是否考虑引进战'
 '我来了，然后有没有同甘共苦的道友啊？我准备明天进场']",[],[],['今天目标站上十日均线……'],[],[],[],[],[],[],['持续下跌，上涨难，前几天的涨停是咋涨的，难道我买了缘故' '跌停了'],[],[],[],[],[],[],[],[],[],[],[],['真有钱啊'],[],['今天稳住4.0明天就有戏']
2020-06-18,"['尾盘异动，啥情况？我都没上车' '有谁能懂嘉宝？？？' '今天肿么回事？' '大家好，我又回来陪大家站岗了[兴奋]' '贵公司什么时候分红'
 '今天的大宝应该值得期待！']",['不探3.66元，不会上行'],['你昨天涨你今天还能涨吗？笑话'],[],['千万别买会跌停的。' '你今天不板就不是人干的' '光大光空安宇真会很怂马？？？'],['622又骗人的节奏吗？垃圾东西……[成交][成交][成交]'],[],[],[],[],['这个走向' '下午分时再放一次量，明天就有戏了' '万亿让利最终利好地产。昨天3.98买入，今早4.12没卖还是太贪婪了。所以安慰自'],['又要开始表演了'],[],[],['又压盘'],[],[],[],[],[],[],['2.30分后见分晓'],['套死一大批，3.90见[赚大了]'],['两个多点的空间倒来倒去真的有利润吗？' '机构卖，散戶买。'],[]
2020-06-19,"['仙人指路' '3.73卖了，等待3.6以下接回' '滚' '宝宝历史上，只要在4元下方，就是大底部，10/12元，就是大顶部。'
 '今日图形为标准利剑出此鞘，预计后市将剑舞九天！' '沙币董秘']",['今天收盘4.05'],['[微笑]，我的成本是4.1。我会赚0.7再跑[大笑]'],[],['今天能突然涨一次吗？'],[],['怎么回事啊？天天绿帽子'],['只配对你麻辣，神马玩意' '扶不起的阿斗，走了' '三十六计，走为上计！' '又要开始洗了，底部加仓'],[],['跟跌不跟涨的东西'],[],[],[],[],[],[],['买点正大光明'],[],['别整天盼着622庄家拉升，关键是有没有庄的问题。这么好的大盘环境有庄的票难道不借'],"['一共17000手压着这股不会涨的都散了吧买热门股去' '快上车！' '不把散户折磨个死去活来，就是没动作'
 '目前为止全卖10共25000手压着']",[],['大盘2970了你继续装犊子'],['卖1-10，共有24000手压着怎么涨' '600622垃圾垃圾垃圾'],['能不能涨一次？' '光大证券都涨停了，这么这没有动静？？？'],['磨叽']
2020-06-22,"['明天该大涨了' '又是平静的一周明天先看3.95尾盘收3.8，下周最低会回到3.48附近'
 '不出意外的话今天又要套一大批人，可怜可叹啊[大笑]']",[],[],[],[],['上面2.5万手压着，别抱有希望了不会涨的。一会就会跌到3.95尾盘收3.7[傲]'],['上攻无力了，一会还要跌回来。' '哈哈你们又要浪费一天行情，大盘冲3000点，光大依旧4元踏步。等大盘一跌3.7必'],[],[],['就见一只空狗不停吠，为什么呢？'],"['此股到了最闹心的时候，也就是反转的概率比较大的时候' '走了，浪费行情' '这股是不是中报有雷？怎么走成这样'
 '真相往往掌握在极少数人手里，说出来，偏偏很多人不愿相信。为什么呢？']",['拉几' '托太多，说真相还被怼。本周3.7的位置不变。'],[],[],[],[],[],['大盘翻绿，嘉宝请开始你的砸盘[胜利]'],[],[],[],[],[],[],[]
2020-06-23,"['才跌这点？明天继续跌[胜利]这周任务就是砸砸砸[胜利][胜利][胜利]' '5.10.20均线拐头向上，盲目看空就是股市的垃圾'
 '截止目前卖方累计30000手压着，能涨？这股废了，未来必定戴帽。这周还是那话先看' '明天涨停启动'
 '还有人人看涨停？我看呐，还是明天跌停百分百可能性大点[胜利]' '董秘不骂能股是不能涨啊'
 '各位托都下班了？还是我这小小散户勤劳，这股要出事！逃！' '概念板块里面还没有Reits这个板块' '割了，搭不起时间！'
 '业绩下滑，官司缠身，大资金逃离，各种托轮流唱高，嘉宝能涨起来？本周看3.7下周看'
 '注册时长没超过我的都没资格评论我，教育你们这些小辈我还嫌累呢！[胜利][胜利]反'
 '呵呵，嘉宝的主力是真恶啊，隔一段时间就得逼疯一个，这不又疯了一个' '再抱怨也没用，今天还是跌[胜利]' '美好的一天从嘉宝大跌开始[大笑]'
 '各位托！上班了上班了！今天又是大跌的一天，买就是买套！']",['3.97到了，比预期的晚了一点[胜利]后面3.9-3.7也不远了'],['什么公司啊，这么垃圾' '你怎么这么垃圾！？！' '别说我没提醒你们呐！看3.9马上到！后面3.7也不远了[胜利]'],['凉了，今天又萎了' '垃圾了我的菏泽建哥，去你马' '你他娘的还真是个'],['拉几' '什么屁股走人了。'],['主力稳稳控盘，作弄散户'],['马上启动了，别下车'],[],[],[],"['快卖！快卖！墨迹不涨的最后结果就是还要跌！3.7真的会到！后面3.5也不是没有可' '嘉宝能涨，太阳都是从西边出来了'
 '再说句你们不愿听的，这周3.9必破' '看了下光大的位置，3.8有点支撑，3.9是一定会破的']",['这样子前天卖还没错，真的太垃圾了' '满仓干' '真是拉几清仓了。'],[],['下午继续，大盘绿起来！嘉宝跌起来[大笑]'],[],[],['为啥要割肉，我真搞不明白，准备买跌的更狠的股吗？？'],[],['别看什么指标均线啦！我就说一点，奉节减仓是习惯，6月底是没结果的。左右手互换做点'],['都说，大盘会绿，嘉宝会先到3.9，怎么就这么多人不信呢！下探3.7真不是开玩笑的'],[],[],['3.9轻轻松松到了，后面3.7是不是也快了呢'],['我发起了一个投票，【#光大嘉宝#相信这周跌破3.9选1，相信能守住3.9的选2】，快来参与投票吧~'],[]
2020-06-24,"['一个穷得只有钱和地的公司，卖的是萝卜价，还在讨价还价！[大笑]' '我都不明白，4元以下为什么这么多人卖的，大盘这个点位，有必要吗？'
 '明天继续，大盘涨，嘉宝跌破3.9' '请问贵公司分红的具体日期是什么？是否还未确定分红日期？请董秘直接回答问题，勿顾左' '加油吧，宝宝'
 '明天嘉宝跌停板' '启动在即' '沙币董秘' '22:03美国5月新屋销售环比16.6%，预期2.7%，前值0.6%。'
 '消费退潮，银行地产金融启动' 'REITs龙头股' '今天继续绿色收尾[胜利]' '友情提示渣打银行开始加仓了[大笑]' '今天看你嘉宝表现了'
 '6月23日，港资持股量1104万股，占流通A股比例为0.74%，较上一交易日上涨']",['去3.7元是大概率' '怎么能这么垃圾'],[],['银行启动了，地产还会远吗'],[],['你就差一个大跌我再买进去' '光大证券  光大地产'],[],['快进，要涨停。' '抓紧追吧，洗盘结束了！！！！'],['开始3.9到4元的玩游戏' '友情提示票拿好了。节后一个月估摸着要来一波了[鼓掌]'],"['真的佩服主力逆势操作的勇气，大盘大涨他洗盘洗不出，大盘下跌他拉升，拉不动。不知道'
 '摸了3.88，买了点浮动筹码[胜利]，现在潜水。未来5元大家再见[胜利]']",['3.88收集了一点浮动筹码[鼓掌]谢谢了各位，现在潜水，5元再见[胜利]' '4.06的市场平均成本，在目前价位换筹不会成功。'],['姐个人股票看法，光大嘉宝基本断定后市将拉升，及时买入吧'],[],[],['光大系股票走势都不行。嘉宝比银行股还低，太呆滞了。'],[],[],[],[],['不能涨停吗？'],[],[],['我们那疙瘩老梁就是二笔的意思！你们知道么？'],[],['下周再看看你，今天控制好手，保持空仓不动摇[胜利][胜利][胜利]']
2020-06-29,"['600622:光大嘉宝2020年第三次临时股东大会材料' '600622:光大嘉宝第十届董事会第二次(临时)会议决议公告'
 '600622:光大嘉宝:被担保人上海安赟投资有限公司基本情况及最近一期财务报表'
 '600622:光大嘉宝独立董事关于第十届董事会第二次(临时)会议相关事项的事后独立意见'
 '600622:光大嘉宝:被担保人上海泰琳实业有限公司基本情况及最近一期财务报表'
 '600622:光大嘉宝:被担保人昆山嘉宝网尚置业有限公司基本情况及最近一期财务报表'
 '600622:光大嘉宝董事会审计和风险管理委员会关于昆山嘉宝网尚置业有限公司对外融资暨关联交易并由公司为其提供担保的审核意见'
 '600622:光大嘉宝关于召开2020年第三次临时股东大会的通知'
 '600622:光大嘉宝关于光大安石虹桥中心项目对外融资并由公司为其提供担保的公告'
 '600622:光大嘉宝关于昆山嘉宝网尚置业有限公司对外融资暨关联交易并由公司为其提供担保的公告'
 '600622:光大嘉宝独立董事关于第十届董事会第二次(临时)会议相关事项的事前认可意见']",['6月24日，港资持股量位1214万股，较上一交易日上涨9.46%。港资连续第4日'],[],[],['搞毛线，拉机'],[],['风轻轻地吹，嘉宝你轻轻地跌！'],[],['观察：峰会将至，期待破局'],[],['主力洗盘很高明[胜利][胜利][胜利]' '三阴刚一阳又出阴，八会吧？！杀低！！' '就这5个月的月K咋跌？！6月K需最后两天周一二大涨哦'],[],[],[],[],['这价还有人卖，搞不懂！'],[],[],[],['赚钱不跑等着被套吗？'],[],['垃圾'],['跌停了'],[],[]
2020-06-30,"['一发公告就跌天天发公告就是为了跌' '明天一涨停，多少资金会跟呢。' '转发'
 '22:08机构评美国5月成屋签约销售指数月率：美国房产经纪协会NAR公布数据显示']",[],[],[],[],[],[],[],[],[],['暴风雨来临前的宁静' '还趴着？' '弱势个股，不亏走了，去看看热点'],['垃圾退市股'],[],[],['没见过这么垃圾的！' '中迪已经板了'],[],[],['中迪已板了' '今天庄家不干活啊' '买了一个假地产股[亏大了][亏大了][亏大了]'],[],[],['垃圾'],['中迪涨停电子城也快了，你还不跟？'],[],[],[]
2020-07-01,"['调整到位了，要涨了' '看涨孕线的两根K线影线越短，他的反转信号更可靠，第二根K线是阳线的反转信号更强烈'
 '发改委联合发布《关于推进基础设施领域不动产投资信托基金（REITs）试点相关工作'
 '董秘您好！从嘉宝股份到光大嘉宝，这么些年来，公司主业及转型路上在上海生机盎然的嘉' '转发' '下调再贷款，再贴现利率'
 '遂古大哥走了吗？没走看到了回复一下我呗，我没信心了！多谢' '看涨至7元！' '换董秘，回答问题只会复制粘贴，高薪喂狗'
 '开盘无脑买入，不翻倍不走']",[],['嘉宝主力稳稳操盘' '绿地都两个板了！'],['地产股异动[想一下]送大盘上3000[困顿]'],[],[],[],['年线死压，无量，行业差。今天再留长上影的话，就会跌到下一平台。'],[],['嘉宝要休养生息' '600622雄起啊！'],['看看中迪，嘉宝真墨迹' '诱多出货，'],"['老子一卖就涨' '4.13的本，解套卖了。逃离622这个垃圾票，从此再也不碰它了……'
 '4.08买入今天大盘上3000点房地产和核电行业今天很强势嘉宝目前位置较低买入套' '祝好！' '那么清晰的孕线反转' '上午融资加了点仓']",['沙币dongm光大银行都要涨停了'],['垃圾，竟然变成了僵尸' '被狗庄骗进来了，哎！'],['墨迹，你看你们光大家的另外两个兄弟，不丢人吗？'],[],['看本家兄弟' '被骗进来了，现在任由狗庄宰割'],['某脊骨老凉3.7元，股价无見连人都没了！[微笑]'],[],['私募牛   可以买'],['今天可能涨停'],[],[],['千手哥上'],['都怪我，我一买狗庄就不拉反砸' '狗庄把一手好牌糟蹋的稀烂']
2020-07-02,"['明天一字版' '尾盘有个6000多手的卖单，看来明天不妙' '明天开盘比谁跑的快'
 '爽！3.88潜伏今天4.14走咯！下次再找机会再唱空收集浮动筹码[胜利][胜利]' '转发'
 '由REITs行业研究作为唯一战略支持单位的“第四届中国房地产资产证券化与REIT'
 '这董秘一付官腔，三千点股价还是破净，居然毫无羞愧之心，建议罢免。' '竟然起来了']",[],['今天目标4.3不服来辩[想一下]让空狗踏空吧'],['你跑了吗 我坚持看看'],['人家都在继续涨，你涨一天就出货？'],['我过两天又能买500股了，哈哈哈，真好' '游资股不会拉一个板就跑了'],['这也是个人才[亏大了]' '嘉宝废了'],[],[],['还欠我们一个涨停板' '市场轮动地产正当时，这个时候还不发力？'],"['干不过年线的死股，昨天不服的那几个感受如何。地产股热气一过，嘉宝再跌到下一台阶。' '开拉' '同样的上海地产股，你跟上实的差距有那么大？'
 '内盘大于外盘股价不跌   为什么  是什么意思' '我资金下午到位，等等我，老乡[拜神][拜神][拜神]']",[],[],['拜拜了嘉宝，终于卖出了。' '刚刚进入15600股，开始起飞吧414的本' '涨起来'],['大宝啥时候涨停？' '大宝啥时候涨停' '你到底是个什么品种的垃圾'],[],['私募牛  今天锁仓'],['光大系最近再股市抢尽了风头[赞]'],['等待千手哥到来'],[],[],['都张不过大盘股董秘辞职吧' '哪个彪子用10000手挂在4.2' '2.50决定走留'],['把董秘赶下台这股票就能还' '***'],['砸的真凶无语快走吧！' '无脑的董秘加港股通这根搅屎棍嘉宝无出头之日'],['没有千手买单 可以抛了' '现在不会上5块了只会在4.20左右往下走了，太浪费时间更无能为力了悲哀']
2020-07-03,['不只是随便说说。' '转发' '最近光大证券连续大涨，甚至今天连光大银行盘中都涨停，网上有人猜测说光大集团会整体' '强势确立，近期补缺。'],['卖飞了'],[],[],['坐轿爽吗？' '我凑，卖飞了…' '有光大难道会不硬？'],['又起了一只，此起彼伏哈哈'],"['大哥，稳住啊，上方还有缺口，补了再回调，最高点买的[亏大了]' '马上涨停'
 '发现那些群老师的套路，涨到快5个点喊大家买，拉涨停，然后价格上去他一抛，大家被套' '至少三个涨停']",['封不上去'],['下午必绿！' '解套了要不要走'],['414进的走了' '一直在出货，感觉被忽悠了' '一直在出货，感觉被忽悠了' '加油'],['出货状态，下午翻绿' '天线宝宝，废了'],"['天线宝宝，废了' '差一点就高位冲进去了，后面感觉不对劲，就忍住了'
 '蕴酿这么久，终于发力，接下来短线出局，突破或突破不了压力，都要回调一阵。就喜欢这' '这换手我有点害怕了啊' '垃圾股补涨'
 '3.8的成本，我是不是应该走了？' '昨天走早了' '放心大胆的干吧，美国今天休市，周末只有利好，没有利空。']",[],[],['庄没力，资金不够？'],['方'],[],['有谁买了证券的，今天早上没有敢买，下星期怕打脸' '兄弟们，我走了。盈利12个点。高位震荡，先落袋了。' '赶紧跌吧，这股真不行，亏惨了'],[],['赚一点就跑否则被套。'],['今日收盘价4.55，立贴为证！不服来辩！' '但愿'],['今天解套[哭]'],[],['有压盘缺不往下打这是好事，压着吸筹，6个点是最佳位置' '今天进的，周一全部活埋，最少低开5个点'],['下礼拜一开盘暴跌[微笑]']
