date,daily_volume,bin_num,bin_volume,quote_imbalance,part_volatility,volatility
2021-03-25,846509300,16,13888600,0.35421186708682617,1.0820656633518287e-05,0.0027506144605944256
2021-03-25,846509300,17,23943800,0.841114949459297,2.446710974796216e-05,0.0030039565464494568
2021-03-25,846509300,18,19448200,0.2838444069018195,2.446710974796216e-05,0.0033322675207441343
2021-03-25,846509300,19,17965682,0.15123934163382494,1.0892198100043768e-05,0.0031085383217822507
2021-03-25,846509300,20,38151000,0.33376973084781153,2.4547993031159967e-05,0.003339066956573556
2021-03-25,846509300,21,39803221,0.5756663807854294,1.0964451421089666e-05,0.003115826023491032
2021-03-25,846509300,22,44386633,0.14998231175538984,1.1000847982038373e-05,0.0027687903494872683
2021-03-25,846509300,23,25482455,-0.17462793558983147,1.0964451421089666e-05,0.0027695626203932404
2021-03-25,846509300,24,41678252,-0.041895576403217685,2.4629278054347963e-05,0.002771294747137497
2021-03-26,938721864,0,3218300,-0.4627341701115329,0.0,
2021-03-26,938721864,1,59122000,0.15721872469051595,6.729727201661681e-05,
2021-03-26,938721864,2,40639500,0.3712373058523802,4.3425591606174645e-05,
2021-03-26,938721864,3,60235141,-0.29912869393720354,0.00021733487081908182,
2021-03-26,938721864,4,49801982,-0.5517187686844262,6.663964059144008e-05,0.006069741217918777
2021-03-26,938721864,5,26979800,-0.5335278036545542,6.620656049756372e-05,0.006558670773495125
2021-03-26,938721864,6,29470400,-0.22543735519269958,2.3756809460545343e-05,0.0051619653940825315
2021-03-26,938721864,7,24459910,-0.67329790736872,2.3756809460545343e-05,0.004814947099323326
2021-03-26,938721864,8,20699625,-0.8759116140640204,2.3756809460545343e-05,0.0051559881593342734
2021-03-26,938721864,9,13985940,0.6700824063943136,1.0575734154251697e-05,0.004516777497205613
2021-03-26,938721864,10,11835653,0.10807085044697189,1.0575734154251697e-05,0.0042091787940533275
2021-03-26,938721864,11,29244147,-0.7063565144594038,4.216592290695003e-05,0.004603922204086164
2021-03-26,938721864,12,18238400,-0.7017070359283876,1.0507282860437658e-05,0.0036268077020646483
2021-03-26,938721864,13,40229440,-0.8571768832130553,2.3526905303607417e-05,0.003625066811234943
2021-03-26,938721864,14,9415500,-0.2074374754372092,1.0473306160927373e-05,0.003325786747382845
2021-03-26,938721864,15,12360601,-0.5889220924008163,1.0473306160927373e-05,0.0030023928379954235
2021-03-26,938721864,16,39653600,-0.5272114116325952,4.162359780535128e-05,0.0027506144605944256
2021-03-26,938721864,17,43169470,0.6132829280287926,2.322552175172126e-05,0.0030039565464494568
2021-03-26,938721864,18,89379362,-0.5443976373189896,0.00012484264625606617,0.0033322675207441343
2021-03-26,938721864,19,49080808,-0.5443407567262954,2.2784190050574515e-05,0.0031085383217822507
2021-03-26,938721864,20,52052776,0.18183357660720123,2.2711859060345114e-05,0.003339066956573556
2021-03-26,938721864,21,41076481,-0.09359782707203022,2.2711859060345114e-05,0.003115826023491032
2021-03-26,938721864,22,33942756,-0.39073714319923497,4.0440975133287966e-05,0.0027687903494872683
2021-03-26,938721864,23,57142290,-0.2270795381925655,4.0440975133287966e-05,0.0027695626203932404
2021-03-26,938721864,24,83287982,-0.2529698131118814,2.2568226569997015e-05,0.002771294747137497
2021-03-29,666332182,0,5451800,0.42860614024756866,0.0,
2021-03-29,666332182,1,146690800,-0.06898960970715091,0.0003537909686872831,
2021-03-29,666332182,2,79942505,-0.304888256625245,0.00015723527968207015,
2021-03-29,666332182,3,49632042,-0.09757204004315517,0.0001220988797503619,
2021-03-29,666332182,4,52606290,-0.29040514234275644,0.0002480107471959357,0.006069741217918777
2021-03-29,666332182,5,20645624,-0.2770519516924163,6.151543268514436e-05,0.006558670773495125
2021-03-29,666332182,6,23873982,-0.24556883858790055,3.980561590924105e-05,0.0051619653940825315
2021-03-29,666332182,7,16752147,-0.2873046831315133,2.242595230876578e-05,0.004814947099323326
2021-03-29,666332182,8,20514600,0.14662384106723456,3.9680341780270744e-05,0.0051559881593342734
2021-03-29,666332182,9,17448321,0.274564499064641,3.9555658107519154e-05,0.004516777497205613
2021-03-29,666332182,10,10992079,0.33336412917223496,2.2355319168802768e-05,0.0042091787940533275
2021-03-29,666332182,11,21221824,-0.0799270125077782,3.9931484228577416e-05,0.004603922204086164
2021-03-29,666332182,12,14033500,-0.3816632701843301,2.2568226569997015e-05,0.0036268077020646483
2021-03-29,666332182,13,18361842,0.6066765131877572,2.2568226569997015e-05,0.003625066811234943
2021-03-29,666332182,14,27656876,-0.45710348764271397,6.328984406964542e-05,0.003325786747382845
2021-03-29,666332182,15,23788410,-0.08858214731116404,2.292989249070284e-05,0.0030023928379954235
2021-03-29,666332182,16,14173000,-0.0634486194512903,1.017479449035273e-05,0.0027506144605944256
2021-03-29,666332182,17,14923700,-0.3575712668001716,1.0207327840660409e-05,0.0030039565464494568
2021-03-29,666332182,18,12030532,-0.058453472708436746,2.2856867123556477e-05,0.0033322675207441343
2021-03-29,666332182,19,7705900,-0.4995337005134077,1.0110192675000503e-05,0.0031085383217822507
2021-03-29,666332182,20,12951100,0.3893990487627605,4.0440975133287966e-05,0.003339066956573556
2021-03-29,666332182,21,10775318,0.23527726196472803,2.539643302865586e-06,0.003115826023491032
2021-03-29,666332182,22,10477581,-0.5516293614712553,1.0110192675000503e-05,0.0027687903494872683
2021-03-29,666332182,23,14611900,0.5170821306875529,1.0110192675000503e-05,0.0027695626203932404
2021-03-29,666332182,24,19070509,0.27050719180455984,1.014241643071954e-05,0.002771294747137497
2021-03-30,694098691,0,2133435,0.09399600736747718,2.5075723460748644e-06,
2021-03-30,694098691,1,47066320,0.6202732053865352,0.0001612540187699682,
2021-03-30,694098691,2,78442694,-0.2412255290240118,0.0004238094833260232,
2021-03-30,694098691,3,37094316,-0.024903379749866405,6.209852013116173e-05,
2021-03-30,694098691,4,27017372,0.12477067174754304,4.0185018523052526e-05,0.006069741217918777
2021-03-30,694098691,5,21834000,-0.4811977868080417,6.268993745109515e-05,0.006558670773495125
2021-03-30,694098691,6,78762700,-0.36434318970434254,0.00012095059765348784,0.0051619653940825315
2021-03-30,694098691,7,34776352,-0.1832045481376512,2.2076097534697963e-05,0.004814947099323326
2021-03-30,694098691,8,44879082,0.07911469775712344,2.2076097534697963e-05,0.0051559881593342734
2021-03-30,694098691,9,17730118,0.27781078219858196,2.221505032639003e-05,0.004516777497205613
2021-03-30,694098691,10,19928611,-0.31712106419443337,3.9555658107519154e-05,0.0042091787940533275
2021-03-30,694098691,11,22288294,-0.1951882855863622,3.930804734024473e-05,0.004603922204086164
2021-03-30,694098691,12,22093100,-0.35804744772235425,2.2076097534697963e-05,0.0036268077020646483
2021-03-30,694098691,13,54866000,-0.5620211971532444,6.0940519413240516e-05,0.003625066811234943
2021-03-30,694098691,14,30465137,0.31928532347930016,3.881975019515235e-05,0.003325786747382845
2021-03-30,694098691,15,17539689,-0.1427902109598474,2.2007109519036992e-05,0.0030023928379954235
2021-03-30,694098691,16,14058000,-0.22220990287155157,9.82696355015845e-06,0.0027506144605944256
2021-03-30,694098691,17,14773000,0.23332134190951348,9.857841707710069e-06,0.0030039565464494568
2021-03-30,694098691,18,17114286,0.27060820088376475,2.2285019205399198e-05,0.0033322675207441343
2021-03-30,694098691,19,14665363,0.013995258922319478,2.2355319168802768e-05,0.0031085383217822507
2021-03-30,694098691,20,10721558,0.05842679949613154,2.2355319168802768e-05,0.003339066956573556
2021-03-30,694098691,21,10287680,-0.5035662021876693,9.920036241203013e-06,0.003115826023491032
2021-03-30,694098691,22,14644200,0.0865208934471596,9.88886563174649e-06,0.0027687903494872683
2021-03-30,694098691,23,14052832,-0.3435408451466343,9.88886563174649e-06,0.0027695626203932404
2021-03-30,694098691,24,26864552,-0.5081285423683999,9.88886563174649e-06,0.002771294747137497
2021-03-31,459819167,0,4986000,-0.036750884379987796,1.232595164407831e-32,
2021-03-31,459819167,1,52873510,0.11678488951532164,0.00015972912604076536,
2021-03-31,459819167,2,37292770,-0.27285142772960125,8.984658695579947e-05,
2021-03-31,459819167,3,31580600,0.1851911377484522,0.0001224852762567438,
2021-03-31,459819167,4,19958263,0.41767730936421504,4.0185018523052526e-05,0.006069741217918777
2021-03-31,459819167,5,8911101,0.510317115907289,1.004620416733708e-05,0.006558670773495125
2021-03-31,459819167,6,31358499,0.8085121779616851,4.0440975133287966e-05,0.0051619653940825315
2021-03-31,459819167,7,33700755,-0.17593555964770452,2.292989249070284e-05,0.004814947099323326
2021-03-31,459819167,8,11765086,-0.16529487581336064,2.2856867123556477e-05,0.0051559881593342734
2021-03-31,459819167,9,18579396,0.41135998156020515,2.292989249070284e-05,0.004516777497205613
2021-03-31,459819167,10,11862643,-0.3428597866343812,2.292989249070284e-05,0.0042091787940533275
2021-03-31,459819167,11,11842200,-0.2741322535360542,1.014241643071954e-05,0.004603922204086164
2021-03-31,459819167,12,7078900,0.04119251827397074,1.017479449035273e-05,0.0036268077020646483
2021-03-31,459819167,13,15150721,-0.16773095856200215,2.292989249070284e-05,0.003625066811234943
2021-03-31,459819167,14,29382099,0.06467018429487306,4.109166866446662e-05,0.003325786747382845
2021-03-31,459819167,15,11574500,0.04298256971909576,2.3151080737517118e-05,0.0030023928379954235
2021-03-31,459819167,16,14789700,0.4223552944950875,1.0272864399906429e-05,0.0027506144605944256
2021-03-31,459819167,17,7566901,0.44024098715838217,2.56410201621757e-06,0.0030039565464494568
2021-03-31,459819167,18,10592600,0.04182912645514854,4.0829519743057333e-05,0.0033322675207441343
2021-03-31,459819167,19,10975700,0.5494374309995812,2.292989249070284e-05,0.0031085383217822507
2021-03-31,459819167,20,11867314,0.5107638631775476,1.0240017476299477e-05,0.003339066956573556
2021-03-31,459819167,21,9528001,0.06858397925219387,1.0240017476299477e-05,0.003115826023491032
2021-03-31,459819167,22,11848000,-0.6508522705487354,1.0207327840660409e-05,0.0027687903494872683
2021-03-31,459819167,23,22201303,-0.5295489347672064,2.292989249070284e-05,0.0027695626203932404
2021-03-31,459819167,24,22552605,0.16077270551003245,1.017479449035273e-05,0.002771294747137497
2021-04-01,469138670,0,3051600,-0.15317758622703687,0.0,
2021-04-01,469138670,1,58339923,0.28236104048892435,0.00016489816252066456,
2021-04-01,469138670,2,48536798,0.4007620319343003,6.514215211980404e-05,
2021-04-01,469138670,3,24952588,-0.493078286931353,4.122369091192842e-05,
2021-04-01,469138670,4,23559621,0.22065869790160353,2.3076997041706992e-05,0.006069741217918777
2021-04-01,469138670,5,15686937,0.28493710501519587,1.0272864399906429e-05,0.006558670773495125
2021-04-01,469138670,6,19323152,-0.12187435266688883,4.0829519743057333e-05,0.0051619653940825315
2021-04-01,469138670,7,13536479,-0.6999805961579868,4.096027962246128e-05,0.004814947099323326
2021-04-01,469138670,8,10466400,0.24523124509167213,2.3003268381097575e-05,0.0051559881593342734
2021-04-01,469138670,9,8694898,0.6201412439387858,1.0272864399906429e-05,0.004516777497205613
2021-04-01,469138670,10,7373279,0.2780289039461216,2.5723334816001658e-06,0.0042091787940533275
2021-04-01,469138670,11,21258778,0.060001077119211446,4.135635044022169e-05,0.004603922204086164
2021-04-01,469138670,12,14090627,0.5322486059865313,2.337548496020097e-05,0.0036268077020646483
2021-04-01,469138670,13,12064545,-0.2414756911457555,1.0372359046127634e-05,0.003625066811234943
2021-04-01,469138670,14,10594946,0.4695076963437742,1.0405845310176322e-05,0.003325786747382845
2021-04-01,469138670,15,16702300,-0.21116015316081224,2.337548496020097e-05,0.0030023928379954235
2021-04-01,469138670,16,19861903,0.8049848407011949,2.3451011813503056e-05,0.0027506144605944256
2021-04-01,469138670,17,29116286,-0.23095417580490876,2.3526905303607417e-05,0.0030039565464494568
2021-04-01,469138670,18,11668714,0.828564621158859,2.3451011813503056e-05,0.0033322675207441343
2021-04-01,469138670,19,13816486,0.051142319103576805,4.162359780535128e-05,0.0031085383217822507
2021-04-01,469138670,20,14554800,0.0025601878464424164,1.0372359046127634e-05,0.003339066956573556
2021-04-01,469138670,21,14627300,0.147758315353379,1.0405845310176322e-05,0.003115826023491032
2021-04-01,469138670,22,14704411,-0.48569185235362694,2.330032238590255e-05,0.0027687903494872683
2021-04-01,469138670,23,16033518,0.1368612397848077,1.030586962216541e-05,0.0027695626203932404
2021-04-01,469138670,24,26522381,0.34651371448030077,1.0272864399906429e-05,0.002771294747137497
2021-04-02,862348216,0,5168300,0.5616855780750177,0.0,
2021-04-02,862348216,1,58367384,-0.013571803525912762,4.069938501561475e-05,
2021-04-02,862348216,2,49053033,0.39963258428001536,0.0001260469344847305,
2021-04-02,862348216,3,36549154,-0.125092436808546,2.337548496020097e-05,
2021-04-02,862348216,4,21572860,-0.33431002866384857,1.0405845310176322e-05,0.006069741217918777
2021-04-02,862348216,5,13798000,-0.3650659137823421,4.135635044022169e-05,0.006558670773495125
2021-04-02,862348216,6,13539785,0.35811369451454633,1.0339034161896741e-05,0.0051619653940825315
2021-04-02,862348216,7,15328557,-0.027208598862947013,4.135635044022169e-05,0.004814947099323326
2021-04-02,862348216,8,21769818,-0.06215668134758029,2.3076997041706992e-05,0.0051559881593342734
2021-04-02,862348216,9,33303377,-0.5196457367929052,6.369457855209679e-05,0.004516777497205613
2021-04-02,862348216,10,59794000,-0.3357512608701414,4.031269211544631e-05,0.0042091787940533275
2021-04-02,862348216,11,32392647,-0.2960162935175027,4.031269211544631e-05,0.004603922204086164
2021-04-02,862348216,12,26800772,0.029403278625394023,4.031269211544631e-05,0.0036268077020646483
2021-04-02,862348216,13,53318730,-0.385986867006101,0.00012287350987908946,0.003625066811234943
2021-04-02,862348216,14,65921841,0.18161053012751152,6.190323987212305e-05,0.003325786747382845
2021-04-02,862348216,15,61405722,-0.2114751838484619,3.930804734024473e-05,0.0030023928379954235
2021-04-02,862348216,16,73566593,0.1957817945605402,6.132289426986536e-05,0.0027506144605944256
2021-04-02,862348216,17,31086712,-0.18014130137949202,9.857841707710069e-06,0.0030039565464494568
2021-04-02,862348216,18,22416993,-0.050473666143999694,9.88886563174649e-06,0.0033322675207441343
2021-04-02,862348216,19,18356122,-0.2801670650639535,9.920036241203013e-06,0.0031085383217822507
2021-04-02,862348216,20,22747100,0.021690049808309075,2.221505032639003e-05,0.003339066956573556
2021-04-02,862348216,21,25173841,-0.330701807812883,2.221505032639003e-05,0.003115826023491032
2021-04-02,862348216,22,34732903,-0.3470966186126701,2.2145410455999225e-05,0.0027687903494872683
2021-04-02,862348216,23,27626751,-0.49182141183066425,9.857841707710069e-06,0.0027695626203932404
2021-04-02,862348216,24,38557221,-0.3262461432260916,9.857841707710069e-06,0.002771294747137497
2021-04-06,797200669,0,15899900,-0.4167900777814125,2.407433673697625e-06,
2021-04-06,797200669,1,126164100,0.24025711791730603,0.0001557669045785029,
2021-04-06,797200669,2,49812128,0.33264912441199906,3.9555658107519154e-05,
2021-04-06,797200669,3,70228845,-0.22477571811685512,0.00019806979762827876,
2021-04-06,797200669,4,75522129,0.3444427811078551,6.075067175148883e-05,0.006069741217918777
2021-04-06,797200669,5,28480020,-0.4302594675270878,2.1938444381517612e-05,0.006558670773495125
2021-04-06,797200669,6,35124049,-0.3977252041450695,2.187010011042643e-05,0.0051619653940825315
2021-04-06,797200669,7,69467804,0.08789731853644797,3.86990975856607e-05,0.004814947099323326
2021-04-06,797200669,8,31297280,-0.0892708152052868,2.1938444381517612e-05,0.0051559881593342734
2021-04-06,797200669,9,20379600,0.12272386926013422,2.2007109519036992e-05,0.004516777497205613
2021-04-06,797200669,10,11659899,-0.7311865755383107,9.765640894601972e-06,0.0042091787940533275
2021-04-06,797200669,11,22581401,-0.3772199632055905,6.132289426986536e-05,0.004603922204086164
2021-04-06,797200669,12,13810070,0.6475558205453267,9.857841707710069e-06,0.0036268077020646483
