date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[7050.0, 7050.0, 7050.0, 0.0065, 7050.0, 31.8817, -0.4086]","[94500.0, 101550.0, 50775.0, 0.0866, 94500.0, 0.1695, 0.1788]","[40515.0, 142065.0, 47355.0, 0.0371, 40515.0, 0.037, -0.5647]","[43650.0, 185715.0, 59555.0, 0.04, 43650.0, 0.0559, -0.5204]","[32200.0, 217915.0, 38788.3333, 0.0295, 32200.0, 0.0359, 0.7254]","[72335.0, 290250.0, 49395.0, 0.0663, 72335.0, 0.1645, 0.5366]","[36100.0, 326350.0, 46878.3333, 0.0331, 36100.0, 0.028, 0.673]","[48034.0, 374384.0, 52156.3333, 0.044, 48034.0, 0.0613, -0.4123]","[24800.0, 399184.0, 36311.3333, 0.0227, 24800.0, 0.0184, -0.6401]","[35400.0, 434584.0, 36078.0, 0.0324, 35400.0, 0.0387, -0.2931]","[36300.0, 470884.0, 32166.6667, 0.0333, 36300.0, 0.0283, -0.6394]","[24900.0, 495784.0, 32200.0, 0.0228, 24900.0, 0.03, 0.3021]","[14350.0, 510134.0, 25183.3333, 0.0131, 14350.0, 0.068, -0.2421]","[27700.0, 537834.0, 22316.6667, 0.0254, 27700.0, 0.0468, -0.1778]","[50620.0, 588454.0, 30890.0, 0.0464, 50620.0, 0.1328, -0.2191]","[36376.0, 624830.0, 38232.0, 0.0333, 36376.0, 0.0674, -0.0665]","[36799.0, 661629.0, 41265.0, 0.0337, 36799.0, 0.0674, -0.0722]","[23608.0, 685237.0, 32261.0, 0.0216, 23608.0, 0.0333, -0.5329]","[32900.0, 718137.0, 31102.3333, 0.0301, 32900.0, 0.0371, -0.3128]","[33500.0, 751637.0, 30002.6667, 0.0307, 33500.0, 0.0611, -0.246]","[39203.0, 790840.0, 35201.0, 0.0359, 39203.0, 0.0466, 0.1536]","[100100.0, 890940.0, 57601.0, 0.0917, 100100.0, 0.0835, 0.1877]","[68900.0, 959840.0, 69401.0, 0.0631, 68900.0, 0.0601, 0.1397]","[63399.0, 1023239.0, 77466.3333, 0.0581, 63399.0, 0.0305, -0.3298]","[68234.0, 1091473.0, 66844.3333, 0.0625, 68234.0, 0.0137, -0.1519]"
2020-05-14,"[14500.0, 14500.0, 14500.0, 0.0049, 7050.0, 30.8316, -0.173]","[534150.0, 548650.0, 274325.0, 0.1034, 94500.0, 0.8749, 0.1352]","[522198.0, 1070848.0, 356949.3333, 0.0773, 40515.0, 0.1857, -0.0728]","[504110.0, 1574958.0, 520152.6667, 0.0767, 43650.0, 0.2362, 0.2549]","[185200.0, 1760158.0, 403836.0, 0.0356, 32200.0, 0.0849, 0.0679]","[234205.0, 1994363.0, 307838.3333, 0.0595, 72335.0, 0.2199, 0.3788]","[309276.0, 2303639.0, 242893.6667, 0.0513, 36100.0, 0.082, -0.1108]","[197000.0, 2500639.0, 246827.0, 0.0442, 48034.0, 0.1039, -0.0748]","[116411.0, 2617050.0, 207562.3333, 0.0245, 24800.0, 0.0703, -0.0601]","[120975.0, 2738025.0, 144795.3333, 0.0298, 35400.0, 0.0981, 0.1921]","[70300.0, 2808325.0, 102562.0, 0.0245, 36300.0, 0.0388, 0.0861]","[176242.0, 2984567.0, 122505.6667, 0.0312, 24900.0, 0.1774, -0.5466]","[115260.0, 3099827.0, 120600.6667, 0.0195, 14350.0, 0.0704, 0.14]","[115099.0, 3214926.0, 135533.6667, 0.0256, 27700.0, 0.3232, -0.0885]","[107825.0, 3322751.0, 112728.0, 0.0353, 50620.0, 0.0374, -0.5659]","[121275.0, 3444026.0, 114733.0, 0.0303, 36376.0, 0.0748, 0.3415]","[78931.0, 3522957.0, 102677.0, 0.0257, 36799.0, 0.0454, 0.1953]","[49600.0, 3572557.0, 83268.6667, 0.0164, 23608.0, 0.0315, -0.0186]","[73400.0, 3645957.0, 67310.3333, 0.0233, 32900.0, 0.072, -0.0035]","[72800.0, 3718757.0, 65266.6667, 0.0235, 33500.0, 0.1099, -0.0805]","[62300.0, 3781057.0, 69500.0, 0.025, 39203.0, 0.0708, 0.3138]","[52200.0, 3833257.0, 62433.3333, 0.0517, 100100.0, 0.034, 0.2547]","[133700.0, 3966957.0, 82733.3333, 0.0466, 68900.0, 0.0972, 0.053]","[169350.0, 4136307.0, 118416.6667, 0.0481, 63399.0, 0.0771, -0.404]","[306300.0, 4442607.0, 203116.6667, 0.0657, 68234.0, 0.1109, 0.2899]"
2020-05-15,"[17000.0, 17000.0, 17000.0, 0.0053, 7050.0, 28.1191, 0.2582]","[297448.0, 314448.0, 157224.0, 0.1056, 94500.0, 0.3055, -0.3763]","[137222.0, 451670.0, 150556.6667, 0.0685, 40515.0, 0.1335, -0.1599]","[162494.0, 614164.0, 199054.6667, 0.0712, 43650.0, 0.2133, 0.3225]","[161663.0, 775827.0, 153793.0, 0.0436, 32200.0, 0.0766, 0.1327]","[80850.0, 856677.0, 135002.3333, 0.0496, 72335.0, 0.176, -0.2725]","[105683.0, 962360.0, 116065.3333, 0.0472, 36100.0, 0.1172, -0.2418]","[67888.0, 1030248.0, 84807.0, 0.0378, 48034.0, 0.0846, -0.1485]","[30489.0, 1060737.0, 68020.0, 0.0201, 24800.0, 0.0661, 0.5779]","[103164.0, 1163901.0, 67180.3333, 0.0326, 35400.0, 0.0926, 0.2546]","[48615.0, 1212516.0, 60756.0, 0.0223, 36300.0, 0.0551, -0.1827]","[86587.0, 1299103.0, 79455.3333, 0.0315, 24900.0, 0.09, 0.4297]","[68495.0, 1367598.0, 67899.0, 0.0215, 14350.0, 0.0471, 0.3796]","[134992.0, 1502590.0, 96691.3333, 0.0337, 27700.0, 0.1417, 0.2277]","[64669.0, 1567259.0, 89385.3333, 0.0315, 50620.0, 0.1043, 0.3635]","[85986.0, 1653245.0, 95215.6667, 0.0308, 36376.0, 0.0805, 0.4008]","[109598.0, 1762843.0, 86751.0, 0.0307, 36799.0, 0.047, 0.3411]","[207639.0, 1970482.0, 134407.6667, 0.0365, 23608.0, 0.1293, 0.1735]","[76422.0, 2046904.0, 131219.6667, 0.025, 32900.0, 0.0568, 0.1077]","[96437.0, 2143341.0, 126832.6667, 0.0276, 33500.0, 0.043, -0.0191]","[105123.0, 2248464.0, 92660.6667, 0.0296, 39203.0, 0.0383, 0.3542]","[79245.0, 2327709.0, 93601.6667, 0.0442, 100100.0, 0.0454, 0.0904]","[97931.0, 2425640.0, 94099.6667, 0.0431, 68900.0, 0.0574, 0.5338]","[117249.0, 2542889.0, 98141.6667, 0.0465, 63399.0, 0.0494, 0.6592]","[163294.0, 2706183.0, 126158.0, 0.0639, 68234.0, 0.0505, -0.0093]"
2020-05-18,"[14100.0, 14100.0, 14100.0, 0.0054, 7050.0, 31.2805, 0.3862]","[184373.0, 198473.0, 99236.5, 0.1063, 94500.0, 0.2168, -0.1056]","[204390.0, 402863.0, 134287.6667, 0.0888, 40515.0, 0.2065, 0.5904]","[124169.0, 527032.0, 170977.3333, 0.0777, 43650.0, 0.3165, -0.0453]","[48400.0, 575432.0, 125653.0, 0.0416, 32200.0, 0.1039, 0.6254]","[34900.0, 610332.0, 69156.3333, 0.0331, 72335.0, 0.0902, 0.3427]","[40300.0, 650632.0, 41200.0, 0.0427, 36100.0, 0.0952, 0.624]","[41171.0, 691803.0, 38790.3333, 0.0297, 48034.0, 0.1223, 0.2516]","[104776.0, 796579.0, 62082.3333, 0.0293, 24800.0, 0.4146, 0.4943]","[90200.0, 886779.0, 78715.6667, 0.0362, 35400.0, 0.1719, 0.3498]","[96000.0, 982779.0, 96992.0, 0.0266, 36300.0, 0.0381, 0.2787]","[64151.0, 1046930.0, 83450.3333, 0.0342, 24900.0, 0.0741, 0.3631]","[53817.0, 1100747.0, 71322.6667, 0.0257, 14350.0, 0.0714, -0.2684]","[116700.0, 1217447.0, 78222.6667, 0.044, 27700.0, 0.0987, -0.2911]","[135200.0, 1352647.0, 101905.6667, 0.0377, 50620.0, 0.2387, 0.119]","[58100.0, 1410747.0, 103333.3333, 0.029, 36376.0, 0.0822, -0.0721]","[61100.0, 1471847.0, 84800.0, 0.0292, 36799.0, 0.0774, 0.0151]","[46500.0, 1518347.0, 55233.3333, 0.0367, 23608.0, 0.0516, -0.0763]","[116100.0, 1634447.0, 74566.6667, 0.0335, 32900.0, 0.1718, 0.1343]","[98700.0, 1733147.0, 87100.0, 0.0332, 33500.0, 0.0923, 0.1537]","[40700.0, 1773847.0, 85166.6667, 0.0241, 39203.0, 0.065, 0.1491]","[72300.0, 1846147.0, 70566.6667, 0.0253, 100100.0, 0.0383, 0.5945]","[84400.0, 1930547.0, 65800.0, 0.0356, 68900.0, 0.1348, 0.2447]","[72200.0, 2002747.0, 76300.0, 0.0387, 63399.0, 0.0895, 0.0865]","[77807.0, 2080554.0, 78135.6667, 0.0556, 68234.0, 0.062, 0.02]"
2020-05-19,"[8800.0, 8800.0, 8800.0, 0.0067, 7050.0, 30.8254, 0.1172]","[106200.0, 115000.0, 57500.0, 0.0947, 94500.0, 0.285, -0.0632]","[65447.0, 180447.0, 60149.0, 0.0672, 40515.0, 0.1619, -0.2764]","[45122.0, 225569.0, 72256.3333, 0.052, 43650.0, 0.1565, -0.4131]","[86807.0, 312376.0, 65792.0, 0.051, 32200.0, 0.2019, 0.43]","[52774.0, 365150.0, 61567.6667, 0.0297, 72335.0, 0.0892, 0.055]","[34329.0, 399479.0, 57970.0, 0.0287, 36100.0, 0.0534, -0.5862]","[26981.0, 426460.0, 38028.0, 0.0222, 48034.0, 0.0987, 0.5194]","[87643.0, 514103.0, 49651.0, 0.0441, 24800.0, 0.1932, 0.0451]","[49737.0, 563840.0, 54787.0, 0.0405, 35400.0, 0.1873, 0.6893]","[37009.0, 600849.0, 58129.6667, 0.0313, 36300.0, 0.1127, -0.5537]","[22562.0, 623411.0, 36436.0, 0.027, 24900.0, 0.0541, -0.1784]","[23009.0, 646420.0, 27526.6667, 0.0232, 14350.0, 0.0468, 0.0079]","[42946.0, 689366.0, 29505.6667, 0.0469, 27700.0, 0.1346, 0.3077]","[23978.0, 713344.0, 29977.6667, 0.0361, 50620.0, 0.0942, -0.3378]","[38227.0, 751571.0, 35050.3333, 0.0302, 36376.0, 0.0531, 0.6634]","[40687.0, 792258.0, 34297.3333, 0.0342, 36799.0, 0.1061, 0.0302]","[58495.0, 850753.0, 45803.0, 0.0487, 23608.0, 0.1598, 0.5015]","[27200.0, 877953.0, 42127.3333, 0.0353, 32900.0, 0.0577, 0.118]","[45919.0, 923872.0, 43871.3333, 0.04, 33500.0, 0.0963, 0.0258]","[31965.0, 955837.0, 35028.0, 0.0281, 39203.0, 0.0408, 0.246]","[62231.0, 1018068.0, 46705.0, 0.0381, 100100.0, 0.057, 0.058]","[103723.0, 1121791.0, 65973.0, 0.0534, 68900.0, 0.0169, -0.2088]","[47450.0, 1169241.0, 71134.6667, 0.0388, 63399.0, 0.0108, -0.1175]","[71624.0, 1240865.0, 74265.6667, 0.0518, 68234.0, 0.0945, 0.1004]"
2020-05-20,"[3000.0, 3000.0, 3000.0, 0.0055, 7050.0, 33.6583, -0.2824]","[70270.0, 73270.0, 36635.0, 0.0797, 94500.0, 0.1784, 0.1263]","[88441.0, 161711.0, 53903.6667, 0.0776, 40515.0, 0.3556, 0.015]","[40132.0, 201843.0, 66281.0, 0.0444, 43650.0, 0.1855, 0.2871]","[76094.0, 277937.0, 68222.3333, 0.0545, 32200.0, 0.2558, -0.4636]","[43141.0, 321078.0, 53122.3333, 0.0331, 72335.0, 0.1118, 0.4713]","[53891.0, 374969.0, 57708.6667, 0.0323, 36100.0, 0.1422, -0.5349]","[52582.0, 427551.0, 49871.3333, 0.0301, 48034.0, 0.0998, -0.1466]","[57300.0, 484851.0, 54591.0, 0.058, 24800.0, 0.0472, -0.1197]","[38909.0, 523760.0, 49597.0, 0.0398, 35400.0, 0.0496, -0.1675]","[35791.0, 559551.0, 44000.0, 0.0364, 36300.0, 0.0965, 0.12]","[34220.0, 593771.0, 36306.6667, 0.0269, 24900.0, 0.0495, 0.4639]","[42880.0, 636651.0, 37630.3333, 0.028, 14350.0, 0.0395, 0.3617]","[44853.0, 681504.0, 40651.0, 0.0441, 27700.0, 0.1024, 0.0889]","[31954.0, 713458.0, 39895.6667, 0.038, 50620.0, 0.0358, 0.3063]","[40000.0, 753458.0, 38935.6667, 0.0319, 36376.0, 0.0931, 0.3147]","[21400.0, 774858.0, 31118.0, 0.0273, 36799.0, 0.0714, 0.0525]","[23200.0, 798058.0, 28200.0, 0.0303, 23608.0, 0.0377, 0.4089]","[50274.0, 848332.0, 31624.6667, 0.0414, 32900.0, 0.1253, -0.0183]","[29400.0, 877732.0, 34291.3333, 0.0372, 33500.0, 0.028, 0.5524]","[45497.0, 923229.0, 41723.6667, 0.0291, 39203.0, 0.1188, -0.1335]","[31600.0, 954829.0, 35499.0, 0.038, 100100.0, 0.054, -0.0985]","[48945.0, 1003774.0, 42014.0, 0.0565, 68900.0, 0.0657, -0.1549]","[34100.0, 1037874.0, 38215.0, 0.0348, 63399.0, 0.0737, 0.2436]","[43227.0, 1081101.0, 42090.6667, 0.045, 68234.0, 0.062, -0.1703]"
2020-05-21,"[3927.0, 3927.0, 3927.0, 0.0043, 14500.0, 28.2945, 0.2322]","[81065.0, 84992.0, 42496.0, 0.0719, 534150.0, 0.1666, -0.1891]","[93490.0, 178482.0, 59494.0, 0.0699, 522198.0, 0.1442, -0.4324]","[54200.0, 232682.0, 76251.6667, 0.039, 504110.0, 0.1132, -0.1191]","[44100.0, 276782.0, 63930.0, 0.0586, 185200.0, 0.0961, -0.3568]","[25521.0, 302303.0, 41273.6667, 0.0343, 234205.0, 0.0875, 0.0978]","[66949.0, 369252.0, 45523.3333, 0.0438, 309276.0, 0.043, -0.1084]","[51850.0, 421102.0, 48106.6667, 0.0373, 197000.0, 0.1498, -0.4076]","[54000.0, 475102.0, 57599.6667, 0.0557, 116411.0, 0.0755, 0.1358]","[27900.0, 503002.0, 44583.3333, 0.0328, 120975.0, 0.065, 0.4673]","[40674.0, 543676.0, 40858.0, 0.0319, 70300.0, 0.0595, -0.3275]","[31978.0, 575654.0, 33517.3333, 0.0252, 176242.0, 0.0783, -0.1904]","[33578.0, 609232.0, 35410.0, 0.0284, 115260.0, 0.0304, -0.3861]","[114147.0, 723379.0, 59901.0, 0.0559, 115099.0, 0.1861, -0.2659]","[54057.0, 777436.0, 67260.6667, 0.0308, 107825.0, 0.1356, -0.2817]","[50955.0, 828391.0, 73053.0, 0.0362, 121275.0, 0.0637, 0.1762]","[33100.0, 861491.0, 46037.3333, 0.0264, 78931.0, 0.0559, 0.4144]","[28926.0, 890417.0, 37660.3333, 0.0306, 49600.0, 0.0353, -0.7061]","[29800.0, 920217.0, 30608.6667, 0.0308, 73400.0, 0.0945, -0.201]","[68100.0, 988317.0, 42275.3333, 0.0396, 72800.0, 0.0506, 0.0131]","[40144.0, 1028461.0, 46014.6667, 0.0334, 62300.0, 0.0929, -0.311]","[41400.0, 1069861.0, 49881.3333, 0.0375, 52200.0, 0.0771, 0.6303]","[58400.0, 1128261.0, 46648.0, 0.0586, 133700.0, 0.0569, -0.0034]","[46600.0, 1174861.0, 48800.0, 0.0357, 169350.0, 0.0913, -0.2786]","[70723.0, 1245584.0, 58574.3333, 0.0515, 306300.0, 0.1504, 0.1373]"
2020-05-22,"[6700.0, 6700.0, 6700.0, 0.003, 17000.0, 30.4702, -0.3558]","[208271.4, 214971.4, 107485.7, 0.0748, 297448.0, 0.4579, -0.2186]","[100400.0, 315371.4, 105123.8, 0.0674, 137222.0, 0.2081, -0.0512]","[74700.0, 390071.4, 127790.4667, 0.0382, 162494.0, 0.1124, 0.5649]","[83000.0, 473071.4, 86033.3333, 0.0478, 161663.0, 0.1413, -0.1082]","[86800.0, 559871.4, 81500.0, 0.0332, 80850.0, 0.132, 0.4395]","[80150.0, 640021.4, 83316.6667, 0.0466, 105683.0, 0.1214, -0.1303]","[56125.0, 696146.4, 74358.3333, 0.0386, 67888.0, 0.1234, -0.0761]","[72800.0, 768946.4, 69691.6667, 0.0431, 30489.0, 0.1277, 0.5091]","[44500.0, 813446.4, 57808.3333, 0.0262, 103164.0, 0.0901, -0.1368]","[65200.0, 878646.4, 60833.3333, 0.0318, 48615.0, 0.1497, -0.0752]","[22900.0, 901546.4, 44200.0, 0.0226, 86587.0, 0.0519, -0.4173]","[77300.0, 978846.4, 55133.3333, 0.0339, 68495.0, 0.11, 0.0904]","[81000.0, 1059846.4, 60400.0, 0.0566, 134992.0, 0.0649, 0.3851]","[59503.341, 1119349.741, 72601.1137, 0.0333, 64669.0, 0.0736, 0.6567]","[77700.0, 1197049.741, 72734.447, 0.0377, 85986.0, 0.0867, -0.7522]","[159305.0, 1356354.741, 98836.1137, 0.0395, 109598.0, 0.0849, -0.1554]","[72899.0, 1429253.741, 103301.3333, 0.0259, 207639.0, 0.0565, -0.3714]","[87003.341, 1516257.082, 106402.447, 0.0366, 76422.0, 0.0351, -0.0697]","[111135.0, 1627392.082, 90345.7803, 0.0441, 96437.0, 0.0632, -0.0834]","[137355.3, 1764747.382, 111831.2137, 0.0455, 105123.0, 0.0541, -0.4961]","[85579.3, 1850326.682, 111356.5333, 0.0337, 79245.0, 0.0533, -0.35]","[111850.0, 1962176.682, 111594.8667, 0.0476, 97931.0, 0.0368, 0.337]","[87466.0, 2049642.682, 94965.1, 0.0362, 117249.0, 0.0249, 0.29]","[158201.055, 2207843.737, 119172.3517, 0.0561, 163294.0, 0.1465, -0.3454]"
2020-05-25,"[15393.445, 15393.445, 15393.445, 0.0059, 14100.0, 29.3118, 0.2655]","[158400.0, 173793.445, 86896.7225, 0.0922, 184373.0, 0.2923, -0.2899]","[58200.0, 231993.445, 77331.1483, 0.0545, 204390.0, 0.2678, 0.0819]","[106600.0, 338593.445, 107733.3333, 0.0521, 124169.0, 0.1757, 0.4646]","[90700.0, 429293.445, 85166.6667, 0.0467, 48400.0, 0.2065, 0.4137]","[59900.0, 489193.445, 85733.3333, 0.0347, 34900.0, 0.1018, 0.0196]","[40800.0, 529993.445, 63800.0, 0.0401, 40300.0, 0.1473, -0.2057]","[27300.0, 557293.445, 42666.6667, 0.0291, 41171.0, 0.0595, -0.0338]","[48800.0, 606093.445, 38966.6667, 0.0375, 104776.0, 0.1125, -0.0638]","[28557.0, 634650.445, 34885.6667, 0.0212, 90200.0, 0.0284, 0.2649]","[9000.0, 643650.445, 28785.6667, 0.0229, 96000.0, 0.0448, -0.7865]","[30000.0, 673650.445, 22519.0, 0.0194, 64151.0, 0.0442, 0.032]","[39500.0, 713150.445, 26166.6667, 0.0304, 53817.0, 0.0774, -0.3785]","[25200.0, 738350.445, 31566.6667, 0.049, 116700.0, 0.0245, -0.3248]","[16600.0, 754950.445, 27100.0, 0.0275, 135200.0, 0.0257, -0.5485]","[42600.0, 797550.445, 28133.3333, 0.0359, 58100.0, 0.0811, 0.1593]","[47305.0, 844855.445, 35501.6667, 0.0446, 61100.0, 0.0492, 0.0206]","[12700.0, 857555.445, 34201.6667, 0.0219, 46500.0, 0.0378, -0.4515]","[16800.0, 874355.445, 25601.6667, 0.0253, 116100.0, 0.0431, 0.01]","[29500.0, 903855.445, 19666.6667, 0.0423, 98700.0, 0.0292, 0.0879]","[20300.0, 924155.445, 22200.0, 0.0365, 40700.0, 0.04, 0.1291]","[28500.0, 952655.445, 26100.0, 0.031, 72300.0, 0.055, 0.5622]","[183992.2, 1136647.645, 77597.4, 0.0779, 84400.0, 0.2354, -0.3211]","[105375.741, 1242023.386, 105955.9803, 0.0517, 72200.0, 0.1327, 0.3519]","[109669.0, 1351692.386, 133012.3137, 0.0699, 77807.0, 0.0975, -0.1187]"
2020-05-26,"[7300.0, 7300.0, 7300.0, 0.0058, 8800.0, 30.1168, 0.3584]","[105293.0, 112593.0, 56296.5, 0.0849, 106200.0, 0.2191, -0.0876]","[46972.0, 159565.0, 53188.3333, 0.0359, 65447.0, 0.0856, -0.3171]","[158923.441, 318488.441, 103729.4803, 0.0593, 45122.0, 0.3436, 0.1882]","[73619.0, 392107.441, 93171.4803, 0.045, 86807.0, 0.0936, -0.1818]","[183792.818, 575900.259, 138778.4197, 0.053, 52774.0, 0.2783, -0.0162]","[62068.0, 637968.259, 106493.2727, 0.0306, 34329.0, 0.0649, -0.3622]","[79721.0, 717689.259, 108527.2727, 0.0261, 26981.0, 0.1142, 0.2364]","[75797.1, 793486.359, 72528.7, 0.0334, 87643.0, 0.0697, -0.163]","[35571.0, 829057.359, 63696.3667, 0.0186, 49737.0, 0.059, -0.1312]","[28886.0, 857943.359, 46751.3667, 0.016, 37009.0, 0.0726, 0.3527]","[33186.0, 891129.359, 32547.6667, 0.0154, 22562.0, 0.0604, 0.3954]","[39859.0, 930988.359, 33977.0, 0.0269, 23009.0, 0.0789, 0.0886]","[88779.1, 1019767.459, 53941.3667, 0.0306, 42946.0, 0.1501, -0.0292]","[85100.0, 1104867.459, 71246.0333, 0.0247, 23978.0, 0.1258, 0.4155]","[161972.4, 1266839.859, 111950.5, 0.0444, 38227.0, 0.2243, -0.1026]","[93900.0, 1360739.859, 113657.4667, 0.0485, 40687.0, 0.0624, 0.1849]","[55675.741, 1416415.6, 103849.3803, 0.0217, 58495.0, 0.1584, -0.1195]","[179640.559, 1596056.159, 109738.7667, 0.0418, 27200.0, 0.2077, -0.3514]","[54258.0, 1650314.159, 96524.7667, 0.0315, 45919.0, 0.1321, 0.6262]","[33256.0, 1683570.159, 89051.5197, 0.0303, 31965.0, 0.0461, 0.218]","[69184.0, 1752754.159, 52232.6667, 0.0294, 62231.0, 0.1301, -0.0672]","[149786.7, 1902540.859, 84075.5667, 0.0827, 103723.0, 0.1157, 0.4279]","[149048.2, 2051589.059, 122672.9667, 0.0595, 47450.0, 0.0623, 0.5794]","[389151.0, 2440740.059, 229328.6333, 0.1041, 71624.0, 0.1757, 0.3861]"
