date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-07-02,"[4100.0, 4100.0, 4100.0, 0.0018, 1600.0, 5.3342, -0.4989]","[180800.0, 184900.0, 92450.0, 0.0747, 101500.0, 0.0396, -0.7327]","[145400.0, 330300.0, 110100.0, 0.045, 198600.0, 0.0126, 0.0642]","[110900.0, 441200.0, 145700.0, 0.0237, 119200.0, 0.01, 0.6813]","[117600.0, 558800.0, 124633.3333, 0.0395, 45800.0, 0.0117, 0.0913]","[95500.0, 654300.0, 108000.0, 0.0288, 39884.0, 0.0078, -0.4526]","[56400.0, 710700.0, 89833.3333, 0.0195, 41500.0, 0.0056, -0.1721]","[155558.6, 866258.6, 102486.2, 0.0539, 65300.0, 0.0071, -0.1544]","[103500.0, 969758.6, 105152.8667, 0.0272, 30600.0, 0.0052, 0.6955]","[103800.0, 1073558.6, 120952.8667, 0.0235, 22000.0, 0.0069, -0.3979]","[96700.0, 1170258.6, 101333.3333, 0.031, 37000.0, 0.0069, -0.0381]","[78848.0, 1249106.6, 93116.0, 0.0267, 53100.0, 0.0092, 0.2872]","[91000.0, 1340106.6, 88849.3333, 0.0325, 27200.0, 0.0066, -0.0498]","[121400.0, 1461506.6, 97082.6667, 0.0372, 33700.0, 0.0071, 0.0118]","[278606.6, 1740113.2, 163668.8667, 0.0463, 19800.0, 0.0391, 0.2602]","[391500.0, 2131613.2, 263835.5333, 0.0603, 83900.0, 0.0165, -0.5825]","[157800.0, 2289413.2, 275968.8667, 0.0316, 60200.0, 0.0095, -0.1559]","[131000.0, 2420413.2, 226766.6667, 0.0601, 99472.4, 0.023, -0.1462]","[101400.0, 2521813.2, 130066.6667, 0.0406, 70900.0, 0.0065, 0.4461]","[38500.0, 2560313.2, 90300.0, 0.028, 46500.0, 0.0096, -0.7042]","[131500.0, 2691813.2, 90466.6667, 0.035, 58600.0, 0.0134, 0.0756]","[77248.0, 2769061.2, 82416.0, 0.03, 45200.0, 0.0049, -0.4622]","[115000.0, 2884061.2, 107916.0, 0.0189, 82140.3, 0.0046, -0.5158]","[186400.0, 3070461.2, 126216.0, 0.0739, 178093.328, 0.0089, 0.2779]","[503979.3, 3574440.5, 268459.7667, 0.1105, 289600.0, 0.0231, -0.4275]"
2020-07-03,"[7300.0, 7300.0, 7300.0, 0.001, 4000.0, 4.9535, 0.1399]","[355800.0, 363100.0, 181550.0, 0.0635, 157000.0, 0.0205, 0.3479]","[401241.1, 764341.1, 254780.3667, 0.0525, 64400.0, 0.0257, 0.0459]","[331700.0, 1096041.1, 362913.7, 0.041, 88800.0, 0.0132, -0.2582]","[228024.0, 1324065.1, 320321.7, 0.0377, 96400.0, 0.0154, 0.0931]","[398782.7, 1722847.8, 319502.2333, 0.0469, 68417.0, 0.0237, 0.2584]","[566410.6, 2289258.4, 397739.1, 0.0547, 58600.0, 0.0253, -0.1649]","[219600.0, 2508858.4, 394931.1, 0.0472, 132183.0, 0.0193, -0.3344]","[120600.0, 2629458.4, 302203.5333, 0.0278, 42800.0, 0.0118, -0.6099]","[132500.0, 2761958.4, 157566.6667, 0.0267, 58800.0, 0.0145, 0.2417]","[132000.0, 2893958.4, 128366.6667, 0.0333, 60300.0, 0.0097, -0.2052]","[44300.0, 2938258.4, 102933.3333, 0.0229, 57400.0, 0.0089, -0.7052]","[72300.0, 3010558.4, 82866.6667, 0.0315, 64800.0, 0.0103, 0.1873]","[66500.0, 3077058.4, 61033.3333, 0.0338, 25100.0, 0.0175, -0.6302]","[54300.0, 3131358.4, 64366.6667, 0.0371, 31684.0, 0.0074, -0.5978]","[49600.0, 3180958.4, 56800.0, 0.0567, 18700.0, 0.0062, 0.3773]","[101400.0, 3282358.4, 68433.3333, 0.0286, 51100.0, 0.0123, 0.2513]","[153100.0, 3435458.4, 101366.6667, 0.0592, 18700.0, 0.0168, -0.0817]","[165400.0, 3600858.4, 139966.6667, 0.0294, 43200.0, 0.0059, 0.2566]","[149100.0, 3749958.4, 155866.6667, 0.0258, 31100.0, 0.008, 0.1564]","[134300.0, 3884258.4, 149600.0, 0.0297, 138500.0, 0.0074, 0.4264]","[150000.0, 4034258.4, 144466.6667, 0.0328, 52300.0, 0.019, -0.308]","[102800.0, 4137058.4, 129033.3333, 0.0225, 69200.0, 0.0087, -0.4111]","[196200.0, 4333258.4, 149666.6667, 0.0509, 103416.0, 0.0095, 0.2542]","[349875.8, 4683134.2, 216291.9333, 0.1068, 392865.872, 0.0101, -0.2544]"
2020-07-06,"[33572.4, 33572.4, 33572.4, 0.0022, 4300.0, 5.1725, -0.5098]","[526700.0, 560272.4, 280136.2, 0.0633, 149000.0, 0.0288, 0.0433]","[580409.5, 1140681.9, 380227.3, 0.0654, 108200.0, 0.0397, 0.1725]","[714056.4, 1854738.3, 607055.3, 0.0625, 74300.0, 0.0314, -0.4305]","[225400.0, 2080138.3, 506621.9667, 0.0362, 117984.0, 0.0128, -0.0171]","[247700.0, 2327838.3, 395718.8, 0.0472, 42500.0, 0.0132, 0.2726]","[251584.0, 2579422.3, 241561.3333, 0.0556, 39000.0, 0.0117, -0.2116]","[410765.5, 2990187.8, 303349.8333, 0.0466, 20500.0, 0.0142, -0.2527]","[187490.0, 3177677.8, 283279.8333, 0.0257, 65200.0, 0.0068, -0.6647]","[195300.0, 3372977.8, 264518.5, 0.0269, 83065.5, 0.0086, 0.3852]","[176400.0, 3549377.8, 186396.6667, 0.0255, 51200.0, 0.0068, -0.2311]","[105900.0, 3655277.8, 159200.0, 0.0147, 79700.0, 0.0058, -0.0562]","[303900.0, 3959177.8, 195400.0, 0.0258, 121970.2, 0.0119, 0.166]","[751484.0, 4710661.8, 387094.6667, 0.0461, 46800.0, 0.0668, -0.1066]","[688858.6, 5399520.4, 581414.2, 0.0574, 25400.0, 0.0276, -0.2282]","[514962.0, 5914482.4, 651768.2, 0.0607, 50800.0, 0.0395, 0.1919]","[304400.0, 6218882.4, 502740.2, 0.0341, 13500.0, 0.036, -0.4405]","[289084.0, 6507966.4, 369482.0, 0.0347, 14300.0, 0.012, 0.2176]","[201400.0, 6709366.4, 264961.3333, 0.0293, 13700.0, 0.0102, -0.1761]","[167500.0, 6876866.4, 219328.0, 0.0209, 24100.0, 0.0079, 0.027]","[220611.0, 7097477.4, 196503.6667, 0.0307, 158510.3, 0.0065, -0.388]","[215789.0, 7313266.4, 201300.0, 0.0265, 74248.0, 0.007, -0.0772]","[258735.0, 7572001.4, 231711.6667, 0.0284, 34848.0, 0.0091, 0.1184]","[314200.0, 7886201.4, 262908.0, 0.0439, 61700.0, 0.0077, 0.1736]","[437693.1, 8323894.5, 336876.0333, 0.0894, 123552.0, 0.0054, 0.2165]"
2020-07-07,"[38279.3, 38279.3, 38279.3, 0.0032, 6600.0, 4.1637, -0.2672]","[1061417.088, 1099696.388, 549848.194, 0.0825, 171448.0, 0.0317, -0.1744]","[955817.0, 2055513.388, 685171.1293, 0.0843, 98600.0, 0.0553, -0.208]","[468200.0, 2523713.388, 828478.0293, 0.0681, 29600.0, 0.0211, 0.418]","[388442.312, 2912155.7, 604153.104, 0.0384, 84600.0, 0.0372, -0.2542]","[346500.0, 3258655.7, 401047.4373, 0.0501, 47900.0, 0.0127, -0.3833]","[213184.0, 3471839.7, 316042.104, 0.0576, 24100.0, 0.0156, 0.2512]","[192127.0, 3663966.7, 250603.6667, 0.0386, 105000.0, 0.009, -0.2925]","[172800.0, 3836766.7, 192703.6667, 0.022, 37700.0, 0.0095, 0.3983]","[176500.0, 4013266.7, 180475.6667, 0.0232, 29400.0, 0.0085, -0.124]","[180614.0, 4193880.7, 176638.0, 0.0226, 33400.0, 0.0228, -0.1299]","[332600.0, 4526480.7, 229904.6667, 0.0187, 32400.0, 0.0245, -0.257]","[138900.0, 4665380.7, 217371.3333, 0.022, 28684.0, 0.0102, -0.1288]","[288400.0, 4953780.7, 253300.0, 0.0446, 38100.0, 0.0182, 0.1464]","[558472.3, 5512253.0, 328590.7667, 0.0504, 61600.0, 0.0221, 0.1939]","[1255113.7, 6767366.7, 700662.0, 0.0668, 33500.0, 0.0615, -0.1997]","[643000.0, 7410366.7, 818862.0, 0.0412, 48100.0, 0.0396, 0.6109]","[223000.0, 7633366.7, 707037.9, 0.03, 55200.0, 0.0107, 0.4277]","[231700.0, 7865066.7, 365900.0, 0.0277, 107686.2, 0.0122, 0.6142]","[255500.0, 8120566.7, 236733.3333, 0.026, 59900.0, 0.0146, 0.2448]","[375196.0, 8495762.7, 287465.3333, 0.0311, 69700.0, 0.0258, -0.0714]","[232800.0, 8728562.7, 287832.0, 0.0272, 36700.0, 0.0383, -0.2796]","[188500.0, 8917062.7, 265498.6667, 0.0241, 17600.0, 0.0097, -0.0027]","[347886.2, 9264948.9, 256395.4, 0.0384, 173300.0, 0.0188, 0.0886]","[552400.0, 9817348.9, 362928.7333, 0.0612, 134200.0, 0.0264, 0.3014]"
2020-07-08,"[28200.0, 28200.0, 28200.0, 0.0039, 400.0, 4.4892, -0.3202]","[712948.2, 741148.2, 370574.1, 0.09, 145300.0, 0.0678, 0.129]","[462000.0, 1203148.2, 401049.4, 0.077, 71000.0, 0.0248, 0.3847]","[398600.0, 1601748.2, 524516.0667, 0.0629, 47800.0, 0.0327, 0.2051]","[485200.0, 2086948.2, 448600.0, 0.0446, 71500.0, 0.0433, -0.1064]","[173200.0, 2260148.2, 352333.3333, 0.0297, 65800.0, 0.023, 0.4191]","[212500.0, 2472648.2, 290300.0, 0.0271, 62300.0, 0.014, 0.0975]","[223487.1, 2696135.3, 203062.3667, 0.0333, 116486.2, 0.0249, 0.1722]","[162700.0, 2858835.3, 199562.3667, 0.0209, 64948.0, 0.0169, -0.27]","[631834.2, 3490669.5, 339340.4333, 0.043, 51800.0, 0.0678, -0.0876]","[315000.0, 3805669.5, 369844.7333, 0.0277, 101352.0, 0.0139, 0.2034]","[172300.0, 3977969.5, 373044.7333, 0.0235, 84800.0, 0.0152, 0.319]","[106600.0, 4084569.5, 197966.6667, 0.0218, 122200.0, 0.0123, 0.444]","[177600.0, 4262169.5, 152166.6667, 0.0481, 120910.3, 0.0167, 0.1763]","[148100.0, 4410269.5, 144100.0, 0.0534, 49200.0, 0.0134, 0.1121]","[169800.0, 4580069.5, 165166.6667, 0.0711, 113700.0, 0.0162, 0.6671]","[193600.0, 4773669.5, 170500.0, 0.0429, 45300.0, 0.0148, -0.175]","[139500.0, 4913169.5, 167633.3333, 0.0256, 246500.0, 0.0178, -0.0486]","[280300.0, 5193469.5, 204466.6667, 0.0289, 55900.0, 0.0149, 0.3875]","[266900.0, 5460369.5, 228900.0, 0.0277, 79400.0, 0.0127, -0.5562]","[228584.0, 5688953.5, 258594.6667, 0.0321, 53600.0, 0.0125, 0.5804]","[185500.0, 5874453.5, 226994.6667, 0.0251, 101979.0, 0.0063, -0.677]","[284100.0, 6158553.5, 232728.0, 0.0299, 30200.0, 0.0091, 0.3953]","[344000.0, 6502553.5, 271200.0, 0.0403, 133600.0, 0.0132, 0.2981]","[725688.7, 7228242.2, 451262.9, 0.0697, 238000.0, 0.0138, -0.2511]"
2020-07-09,"[54693.1, 54693.1, 54693.1, 0.0039, 4100.0, 3.3916, 0.4477]","[4120721.3, 4175414.4, 2087707.2, 0.1632, 180800.0, 0.1547, -0.1384]","[2229114.0, 6404528.4, 2134842.8, 0.1047, 145400.0, 0.135, -0.0592]","[1001700.0, 7406228.4, 2450511.7667, 0.0572, 110900.0, 0.0405, 0.3237]","[528200.0, 7934428.4, 1253004.6667, 0.0476, 117600.0, 0.0354, 0.4802]","[556472.4, 8490900.8, 695457.4667, 0.0325, 95500.0, 0.0238, 0.2783]","[773700.0, 9264600.8, 619457.4667, 0.0347, 56400.0, 0.0526, -0.1953]","[411600.0, 9676200.8, 580590.8, 0.0262, 155558.6, 0.0327, -0.0015]","[399800.0, 10076000.8, 528366.6667, 0.0225, 103500.0, 0.0367, 0.2314]","[155800.0, 10231800.8, 322400.0, 0.0387, 103800.0, 0.013, 0.5463]","[254600.0, 10486400.8, 270066.6667, 0.0265, 96700.0, 0.043, -0.1756]","[225100.0, 10711500.8, 211833.3333, 0.0244, 78848.0, 0.0135, -0.2417]","[126800.0, 10838300.8, 202166.6667, 0.0125, 91000.0, 0.0257, -0.0362]","[503765.5, 11342066.3, 285221.8333, 0.0295, 121400.0, 0.0282, 0.0073]","[230300.0, 11572366.3, 286955.1667, 0.0311, 278606.6, 0.0414, -0.5323]","[225176.0, 11797542.3, 319747.1667, 0.0556, 391500.0, 0.0285, 0.0666]","[184500.0, 11982042.3, 213325.3333, 0.035, 157800.0, 0.0067, 0.4829]","[232900.0, 12214942.3, 214192.0, 0.0193, 131000.0, 0.011, 0.2492]","[282124.0, 12497066.3, 233174.6667, 0.0272, 101400.0, 0.0393, 0.2568]","[233300.0, 12730366.3, 249441.3333, 0.0263, 38500.0, 0.0112, -0.3]","[251076.0, 12981442.3, 255500.0, 0.029, 131500.0, 0.0296, -0.2924]","[168041.0, 13149483.3, 217472.3333, 0.0203, 77248.0, 0.0185, -0.4973]","[428483.0, 13577966.3, 282533.3333, 0.0293, 115000.0, 0.0347, -0.0242]","[461651.0, 14039617.3, 352725.0, 0.0382, 186400.0, 0.014, 0.052]","[535093.0, 14574710.3, 475075.6667, 0.0645, 503979.3, 0.0127, 0.339]"
2020-07-10,"[64986.2, 64986.2, 64986.2, 0.005, 7300.0, 3.71, 0.1829]","[1616748.1, 1681734.3, 840867.15, 0.1881, 355800.0, 0.1299, 0.4698]","[634562.0, 2316296.3, 772098.7667, 0.0962, 401241.1, 0.0344, -0.1929]","[348030.0, 2664326.3, 866446.7, 0.0544, 331700.0, 0.0255, 0.0799]","[480000.0, 3144326.3, 487530.6667, 0.0525, 228024.0, 0.0151, 0.114]","[354670.0, 3498996.3, 394233.3333, 0.0341, 398782.7, 0.031, 0.3218]","[403338.0, 3902334.3, 412669.3333, 0.0427, 566410.6, 0.0152, -0.2685]","[707597.0, 4609931.3, 488535.0, 0.0464, 219600.0, 0.0322, 0.1777]","[604326.1, 5214257.4, 571753.7, 0.0394, 120600.0, 0.0326, 0.1172]","[181762.0, 5396019.4, 497895.0333, 0.0396, 132500.0, 0.0289, -0.2071]","[116300.0, 5512319.4, 300796.0333, 0.0247, 132000.0, 0.0109, -0.0233]","[177300.0, 5689619.4, 158454.0, 0.0198, 44300.0, 0.019, 0.5721]","[81300.0, 5770919.4, 124966.6667, 0.0109, 72300.0, 0.022, 0.6131]","[143100.0, 5914019.4, 133900.0, 0.0251, 66500.0, 0.0131, 0.4838]","[161000.0, 6075019.4, 128466.6667, 0.0182, 54300.0, 0.0132, -0.2471]","[121784.0, 6196803.4, 141961.3333, 0.0176, 49600.0, 0.0112, -0.4312]","[140900.0, 6337703.4, 141228.0, 0.0185, 101400.0, 0.0072, -0.2007]","[334140.0, 6671843.4, 198941.3333, 0.0244, 153100.0, 0.0146, 0.1682]","[147900.0, 6819743.4, 207646.6667, 0.025, 165400.0, 0.0092, -0.3553]","[210200.0, 7029943.4, 230746.6667, 0.0256, 149100.0, 0.0236, 0.3429]","[319100.0, 7349043.4, 225733.3333, 0.0283, 134300.0, 0.0325, 0.1734]","[288700.0, 7637743.4, 272666.6667, 0.0233, 150000.0, 0.0274, -0.4551]","[275400.0, 7913143.4, 294400.0, 0.0333, 102800.0, 0.0298, -0.0745]","[417465.0, 8330608.4, 327188.3333, 0.0422, 196200.0, 0.021, 0.1664]","[512200.0, 8842808.4, 401688.3333, 0.065, 349875.8, 0.0145, 0.0858]"
2020-07-13,"[30200.0, 30200.0, 30200.0, 0.005, 33572.4, 4.9474, -0.4198]","[614000.0, 644200.0, 322100.0, 0.181, 526700.0, 0.0623, 0.2999]","[623748.0, 1267948.0, 422649.3333, 0.1011, 580409.5, 0.0377, -0.0796]","[266400.0, 1534348.0, 501382.6667, 0.0472, 714056.4, 0.0227, 0.1344]","[233200.0, 1767548.0, 374449.3333, 0.04, 225400.0, 0.0133, -0.1055]","[303103.0, 2070651.0, 267567.6667, 0.0388, 247700.0, 0.0165, -0.5014]","[214200.0, 2284851.0, 250167.6667, 0.0419, 251584.0, 0.01, 0.4743]","[457789.0, 2742640.0, 325030.6667, 0.0553, 410765.5, 0.0495, 0.3153]","[484300.0, 3226940.0, 385429.6667, 0.0523, 187490.0, 0.0408, -0.1672]","[200300.0, 3427240.0, 380796.3333, 0.0188, 195300.0, 0.0191, 0.0702]","[221300.0, 3648540.0, 301966.6667, 0.0195, 176400.0, 0.0235, 0.0555]","[149600.0, 3798140.0, 190400.0, 0.0181, 105900.0, 0.0106, 0.4779]","[212378.0, 4010518.0, 194426.0, 0.0149, 303900.0, 0.0211, 0.2916]","[405100.0, 4415618.0, 255692.6667, 0.0339, 751484.0, 0.0184, 0.056]","[345700.0, 4761318.0, 321059.3333, 0.0259, 688858.6, 0.0106, -0.059]","[354100.0, 5115418.0, 368300.0, 0.0246, 514962.0, 0.0194, 0.112]","[201600.0, 5317018.0, 300466.6667, 0.018, 304400.0, 0.0177, -0.1887]","[236736.0, 5553754.0, 264145.3333, 0.0279, 289084.0, 0.0129, -0.3542]","[239700.0, 5793454.0, 226012.0, 0.0221, 201400.0, 0.0113, 0.0296]","[280100.0, 6073554.0, 252178.6667, 0.025, 167500.0, 0.0113, 0.0944]","[231600.0, 6305154.0, 250466.6667, 0.0275, 220611.0, 0.0177, 0.2088]","[440962.0, 6746116.0, 317554.0, 0.0333, 215789.0, 0.016, -0.0607]","[229800.0, 6975916.0, 300787.3333, 0.0298, 258735.0, 0.0153, 0.4974]","[271000.0, 7246916.0, 313920.6667, 0.0377, 314200.0, 0.0068, -0.3674]","[686400.0, 7933316.0, 395733.3333, 0.0604, 437693.1, 0.008, 0.1388]"
2020-07-14,"[50700.0, 50700.0, 50700.0, 0.006, 38279.3, 5.0326, 0.5419]","[715124.0, 765824.0, 382912.0, 0.1185, 1061417.088, 0.0366, -0.1158]","[530152.0, 1295976.0, 431992.0, 0.0737, 955817.0, 0.0447, -0.2976]","[574000.0, 1869976.0, 606425.3333, 0.0498, 468200.0, 0.0236, 0.3337]","[268100.0, 2138076.0, 457417.3333, 0.0398, 388442.312, 0.0101, 0.0008]","[701500.0, 2839576.0, 514533.3333, 0.0572, 346500.0, 0.0337, -0.2041]","[303200.0, 3142776.0, 424266.6667, 0.0377, 213184.0, 0.0083, -0.1805]","[777800.0, 3920576.0, 594166.6667, 0.0804, 192127.0, 0.0503, 0.4055]","[230800.0, 4151376.0, 437266.6667, 0.0534, 172800.0, 0.039, 0.6436]","[107700.0, 4259076.0, 372100.0, 0.02, 176500.0, 0.0193, 0.5778]","[171203.0, 4430279.0, 169901.0, 0.0213, 180614.0, 0.0095, -0.1512]","[101100.0, 4531379.0, 126667.6667, 0.0175, 332600.0, 0.02, 0.3091]","[130700.0, 4662079.0, 134334.3333, 0.0178, 138900.0, 0.0257, 0.0303]","[120300.0, 4782379.0, 117366.6667, 0.0278, 288400.0, 0.0371, -0.4221]","[91400.0, 4873779.0, 114133.3333, 0.0246, 558472.3, 0.0154, 0.4196]","[214200.0, 5087979.0, 141966.6667, 0.029, 1255113.7, 0.0186, 0.2815]","[239900.0, 5327879.0, 181833.3333, 0.0244, 643000.0, 0.016, 0.267]","[424600.0, 5752479.0, 292900.0, 0.0414, 223000.0, 0.0385, 0.0051]","[488199.9, 6240678.9, 384233.3, 0.0373, 231700.0, 0.0261, -0.164]","[210800.0, 6451478.9, 374533.3, 0.029, 255500.0, 0.0189, -0.2738]","[118800.0, 6570278.9, 272599.9667, 0.027, 375196.0, 0.0402, -0.2362]","[127800.0, 6698078.9, 152466.6667, 0.0351, 232800.0, 0.0281, -0.051]","[199700.0, 6897778.9, 148766.6667, 0.0289, 188500.0, 0.0065, 0.4341]","[211600.0, 7109378.9, 179700.0, 0.0365, 347886.2, 0.008, -0.2506]","[402700.0, 7512078.9, 271333.3333, 0.066, 552400.0, 0.0322, -0.3471]"
2020-07-15,"[17900.0, 17900.0, 17900.0, 0.0045, 28200.0, 5.8933, 0.5096]","[509800.0, 527700.0, 263850.0, 0.086, 712948.2, 0.067, -0.1831]","[589284.0, 1116984.0, 372328.0, 0.0827, 462000.0, 0.0407, 0.2457]","[389100.0, 1506084.0, 496061.3333, 0.0584, 398600.0, 0.0356, -0.305]","[218500.0, 1724584.0, 398961.3333, 0.0339, 485200.0, 0.0118, 0.1733]","[276200.0, 2000784.0, 294600.0, 0.0593, 173200.0, 0.0298, 0.0548]","[351800.0, 2352584.0, 282166.6667, 0.0421, 212500.0, 0.0254, 0.3125]","[266600.0, 2619184.0, 298200.0, 0.0686, 223487.1, 0.0344, -0.1125]","[599700.0, 3218884.0, 406033.3333, 0.0641, 162700.0, 0.0305, 0.2191]","[132600.0, 3351484.0, 332966.6667, 0.0206, 631834.2, 0.0294, 0.2255]","[185200.0, 3536684.0, 305833.3333, 0.0272, 315000.0, 0.0351, 0.1831]","[237262.0, 3773946.0, 185020.6667, 0.024, 172300.0, 0.0154, 0.5849]","[208200.0, 3982146.0, 210220.6667, 0.0264, 106600.0, 0.0337, -0.212]","[108900.0, 4091046.0, 184787.3333, 0.0284, 177600.0, 0.0122, 0.0068]","[141300.0, 4232346.0, 152800.0, 0.0265, 148100.0, 0.0144, -0.3266]","[130089.0, 4362435.0, 126763.0, 0.0317, 169800.0, 0.0107, 0.7736]","[134400.0, 4496835.0, 135263.0, 0.0266, 193600.0, 0.0109, 0.1582]","[97300.0, 4594135.0, 120596.3333, 0.0342, 139500.0, 0.0132, 0.1636]","[122500.0, 4716635.0, 118066.6667, 0.0386, 280300.0, 0.0302, 0.1877]","[168700.0, 4885335.0, 129500.0, 0.0305, 266900.0, 0.0371, -0.4289]","[87300.0, 4972635.0, 126166.6667, 0.0199, 228584.0, 0.0251, -0.2609]","[83000.0, 5055635.0, 113000.0, 0.0288, 185500.0, 0.0181, 0.6792]","[173900.0, 5229535.0, 114733.3333, 0.0282, 284100.0, 0.0078, 0.6778]","[320000.0, 5549535.0, 192300.0, 0.0387, 344000.0, 0.0186, -0.1268]","[416411.0, 5965946.0, 303437.0, 0.07, 725688.7, 0.0298, 0.2512]"
2020-07-16,"[5700.0, 5700.0, 5700.0, 0.0036, 54693.1, 5.871, 0.5473]","[488200.0, 493900.0, 246950.0, 0.0906, 4120721.3, 0.0318, -0.4044]","[274600.0, 768500.0, 256166.6667, 0.0736, 2229114.0, 0.0504, 0.3484]","[208800.0, 977300.0, 323866.6667, 0.0602, 1001700.0, 0.0246, -0.0254]","[152500.0, 1129800.0, 211966.6667, 0.0336, 528200.0, 0.0261, -0.2382]","[152300.0, 1282100.0, 171200.0, 0.0561, 556472.4, 0.0159, 0.5253]","[363800.0, 1645900.0, 222866.6667, 0.0558, 773700.0, 0.0177, 0.2748]","[190200.0, 1836100.0, 235433.3333, 0.0613, 411600.0, 0.0272, -0.0026]","[62400.0, 1898500.0, 205466.6667, 0.0476, 399800.0, 0.0195, -0.1785]","[52200.0, 1950700.0, 101600.0, 0.0154, 155800.0, 0.0105, 0.3908]","[43800.0, 1994500.0, 52800.0, 0.0207, 254600.0, 0.0063, 0.4258]","[89500.0, 2084000.0, 61833.3333, 0.0233, 225100.0, 0.0067, -0.0388]","[220948.0, 2304948.0, 118082.6667, 0.0312, 126800.0, 0.0108, 0.0154]","[83100.0, 2388048.0, 131182.6667, 0.0166, 503765.5, 0.0088, 0.1804]","[90600.0, 2478648.0, 131549.3333, 0.0176, 230300.0, 0.0182, -0.2369]","[179000.0, 2657648.0, 117566.6667, 0.0279, 225176.0, 0.0173, 0.4383]","[514241.0, 3171889.0, 261280.3333, 0.0502, 184500.0, 0.0452, 0.3775]","[141500.0, 3313389.0, 278247.0, 0.0331, 232900.0, 0.0178, -0.0334]","[114800.0, 3428189.0, 256847.0, 0.0357, 282124.0, 0.0092, 0.1791]","[158100.0, 3586289.0, 138133.3333, 0.0286, 233300.0, 0.0204, -0.6377]","[255624.1, 3841913.1, 176174.7, 0.0261, 251076.0, 0.02, 0.3849]","[395872.4, 4237785.5, 269865.5, 0.035, 168041.0, 0.0407, -0.2337]","[488700.0, 4726485.5, 380065.5, 0.049, 428483.0, 0.1026, 0.0948]","[266748.0, 4993233.5, 383773.4667, 0.0439, 461651.0, 0.0405, -0.4154]","[355600.0, 5348833.5, 370349.3333, 0.0633, 535093.0, 0.0262, 0.1733]"
2020-07-17,"[20600.0, 20600.0, 20600.0, 0.0031, 64986.2, 4.8071, -0.3311]","[336063.0, 356663.0, 178331.5, 0.0872, 1616748.1, 0.0527, 0.2599]","[331400.0, 688063.0, 229354.3333, 0.0779, 634562.0, 0.0532, 0.1578]","[445500.0, 1133563.0, 370987.6667, 0.0722, 348030.0, 0.0422, 0.4169]","[499499.0, 1633062.0, 425466.3333, 0.0637, 480000.0, 0.0518, -0.1353]","[200684.0, 1833746.0, 381894.3333, 0.0418, 354670.0, 0.0161, 0.2941]","[128600.0, 1962346.0, 276261.0, 0.0531, 403338.0, 0.0108, -0.2195]","[108900.0, 2071246.0, 146061.3333, 0.0359, 707597.0, 0.0167, 0.698]","[135401.0, 2206647.0, 124300.3333, 0.0488, 604326.1, 0.0195, 0.4661]","[87100.0, 2293747.0, 110467.0, 0.018, 181762.0, 0.0227, 0.0899]","[127300.0, 2421047.0, 116600.3333, 0.0238, 116300.0, 0.0297, 0.2514]","[90900.0, 2511947.0, 101766.6667, 0.0265, 177300.0, 0.0288, 0.45]","[96900.0, 2608847.0, 105033.3333, 0.0336, 81300.0, 0.0278, -0.0993]","[119200.0, 2728047.0, 102333.3333, 0.0213, 143100.0, 0.0496, -0.2574]","[95900.0, 2823947.0, 104000.0, 0.0216, 161000.0, 0.0086, 0.7377]","[91200.0, 2915147.0, 102100.0, 0.0261, 121784.0, 0.0199, -0.1581]","[87000.0, 3002147.0, 91366.6667, 0.0469, 140900.0, 0.0118, -0.3077]","[129000.0, 3131147.0, 102400.0, 0.0251, 334140.0, 0.0187, -0.3473]","[48300.0, 3179447.0, 88100.0, 0.0181, 147900.0, 0.0075, 0.0967]","[64100.0, 3243547.0, 80466.6667, 0.0247, 210200.0, 0.0116, 0.1535]","[93100.0, 3336647.0, 68500.0, 0.0286, 319100.0, 0.0397, 0.0597]","[87937.0, 3424584.0, 81712.3333, 0.0367, 288700.0, 0.0123, -0.2873]","[100363.0, 3524947.0, 93800.0, 0.0486, 275400.0, 0.0079, 0.4245]","[158500.0, 3683447.0, 115600.0, 0.0478, 417465.0, 0.0189, 0.6345]","[279837.0, 3963284.0, 179566.6667, 0.069, 512200.0, 0.0199, -0.3415]"
