date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[2700.0, 2700.0, 2700.0, 0.0017, 2700.0, 3.0425, -0.2504]","[119800.0, 122500.0, 61250.0, 0.0771, 119800.0, 0.0096, 0.6469]","[100000.0, 222500.0, 74166.6667, 0.0643, 100000.0, 0.0053, -0.4547]","[88000.0, 310500.0, 102600.0, 0.0566, 88000.0, 0.0049, 0.0117]","[59000.0, 369500.0, 82333.3333, 0.0379, 59000.0, 0.0053, -0.5795]","[67000.0, 436500.0, 71333.3333, 0.0431, 67000.0, 0.0067, 0.6116]","[47400.0, 483900.0, 57800.0, 0.0305, 47400.0, 0.0083, -0.6572]","[60400.0, 544300.0, 58266.6667, 0.0388, 60400.0, 0.01, -0.1691]","[11400.0, 555700.0, 39733.3333, 0.0073, 11400.0, 0.0036, 0.1478]","[61600.0, 617300.0, 44466.6667, 0.0396, 61600.0, 0.0099, -0.4136]","[23400.0, 640700.0, 32133.3333, 0.0151, 23400.0, 0.0048, -0.1487]","[13900.0, 654600.0, 32966.6667, 0.0089, 13900.0, 0.005, 0.0418]","[18700.0, 673300.0, 18666.6667, 0.012, 18700.0, 0.005, -0.3506]","[21900.0, 695200.0, 18166.6667, 0.0141, 21900.0, 0.0041, -0.1232]","[33900.0, 729100.0, 24833.3333, 0.0218, 33900.0, 0.0089, -0.2915]","[34400.0, 763500.0, 30066.6667, 0.0221, 34400.0, 0.0045, 0.4411]","[102900.0, 866400.0, 57066.6667, 0.0662, 102900.0, 0.0172, 0.5706]","[122500.0, 988900.0, 86600.0, 0.0788, 122500.0, 0.0067, -0.2706]","[85400.0, 1074300.0, 103600.0, 0.0549, 85400.0, 0.0061, 0.4367]","[90000.0, 1164300.0, 99300.0, 0.0579, 90000.0, 0.0124, -0.3993]","[92500.0, 1256800.0, 89300.0, 0.0595, 92500.0, 0.0068, 0.6048]","[52900.0, 1309700.0, 78466.6667, 0.034, 52900.0, 0.005, -0.0248]","[66400.0, 1376100.0, 70600.0, 0.0427, 66400.0, 0.0046, -0.1596]","[41800.0, 1417900.0, 53700.0, 0.0269, 41800.0, 0.0075, -0.2156]","[136900.0, 1554800.0, 81700.0, 0.088, 136900.0, 0.0087, 0.3546]"
2020-05-14,"[25400.0, 25400.0, 25400.0, 0.0121, 2700.0, 3.1428, -0.3194]","[133100.0, 158500.0, 79250.0, 0.0976, 119800.0, 0.015, -0.0856]","[35000.0, 193500.0, 64500.0, 0.0477, 100000.0, 0.0112, 0.3171]","[56100.0, 249600.0, 74733.3333, 0.0532, 88000.0, 0.0076, -0.5041]","[37300.0, 286900.0, 42800.0, 0.0355, 59000.0, 0.0079, 0.3543]","[56600.0, 343500.0, 50000.0, 0.0467, 67000.0, 0.0101, 0.5708]","[30259.0, 373759.0, 41386.3333, 0.0287, 47400.0, 0.0048, 0.3207]","[41641.0, 415400.0, 42833.3333, 0.0379, 60400.0, 0.0087, 0.3631]","[16759.0, 432159.0, 29553.0, 0.0111, 11400.0, 0.0048, 0.4529]","[17200.0, 449359.0, 25200.0, 0.0274, 61600.0, 0.0038, 0.8332]","[29900.0, 479259.0, 21286.3333, 0.0208, 23400.0, 0.0202, 0.205]","[23000.0, 502259.0, 23366.6667, 0.0147, 13900.0, 0.0042, 0.3412]","[19700.0, 521959.0, 24200.0, 0.0148, 18700.0, 0.005, -0.3954]","[27100.0, 549059.0, 23266.6667, 0.0191, 21900.0, 0.007, 0.1259]","[22000.0, 571059.0, 22933.3333, 0.0207, 33900.0, 0.0091, -0.3629]","[52000.0, 623059.0, 33700.0, 0.0341, 34400.0, 0.0025, -0.162]","[22100.0, 645159.0, 32033.3333, 0.0429, 102900.0, 0.0061, -0.1981]","[13200.0, 658359.0, 29100.0, 0.0453, 122500.0, 0.005, -0.6986]","[16500.0, 674859.0, 17266.6667, 0.0348, 85400.0, 0.0055, 0.1087]","[48600.0, 723459.0, 26100.0, 0.0505, 90000.0, 0.005, 0.4207]","[20450.0, 743909.0, 28516.6667, 0.0388, 92500.0, 0.0054, -0.5048]","[51700.0, 795609.0, 40250.0, 0.04, 52900.0, 0.0057, 0.0909]","[66700.0, 862309.0, 46283.3333, 0.051, 66400.0, 0.0048, 0.4977]","[57200.0, 919509.0, 58533.3333, 0.0388, 41800.0, 0.0044, 0.4882]","[206800.0, 1126309.0, 110233.3333, 0.1358, 136900.0, 0.006, 0.4045]"
2020-05-15,"[900.0, 900.0, 900.0, 0.0084, 2700.0, 3.3143, -0.4181]","[128300.0, 129200.0, 64600.0, 0.1074, 119800.0, 0.0159, -0.004]","[58600.0, 187800.0, 62600.0, 0.0511, 100000.0, 0.0081, -0.3532]","[49700.0, 237500.0, 78866.6667, 0.0519, 88000.0, 0.0057, 0.3105]","[41000.0, 278500.0, 49766.6667, 0.0372, 59000.0, 0.0089, -0.0668]","[19200.0, 297700.0, 36633.3333, 0.0374, 67000.0, 0.0118, 0.5078]","[99000.0, 396700.0, 53066.6667, 0.0518, 47400.0, 0.0157, -0.4137]","[48200.0, 444900.0, 55466.6667, 0.0412, 60400.0, 0.005, -0.1622]","[18100.0, 463000.0, 55100.0, 0.0134, 11400.0, 0.0071, 0.403]","[21100.0, 484100.0, 29133.3333, 0.0253, 61600.0, 0.0056, 0.1632]","[48100.0, 532200.0, 29100.0, 0.0297, 23400.0, 0.0059, -0.7983]","[62800.0, 595000.0, 44000.0, 0.0305, 13900.0, 0.01, -0.3936]","[7900.0, 602900.0, 39600.0, 0.0124, 18700.0, 0.0044, -0.3423]","[95900.0, 698800.0, 55533.3333, 0.0443, 21900.0, 0.0142, 0.0325]","[19800.0, 718600.0, 41200.0, 0.0203, 33900.0, 0.0065, 0.4018]","[33000.0, 751600.0, 49566.6667, 0.0336, 34400.0, 0.0054, -0.2899]","[17500.0, 769100.0, 23433.3333, 0.0344, 102900.0, 0.005, 0.5964]","[16400.0, 785500.0, 22300.0, 0.0356, 122500.0, 0.004, 0.1513]","[10500.0, 796000.0, 14800.0, 0.0267, 85400.0, 0.0048, -0.4097]","[13900.0, 809900.0, 13600.0, 0.0383, 90000.0, 0.005, 0.2826]","[37900.0, 847800.0, 20766.6667, 0.0384, 92500.0, 0.0048, -0.1325]","[20100.0, 867900.0, 23966.6667, 0.0333, 52900.0, 0.0086, 0.4549]","[40900.0, 908800.0, 32966.6667, 0.0475, 66400.0, 0.004, 0.415]","[29700.0, 938500.0, 30233.3333, 0.0357, 41800.0, 0.0077, -0.1086]","[72700.0, 1011200.0, 47766.6667, 0.1145, 136900.0, 0.0046, -0.3935]"
2020-05-18,"[8600.0, 8600.0, 8600.0, 0.0095, 2700.0, 3.1628, 0.182]","[200000.0, 208600.0, 104300.0, 0.1208, 119800.0, 0.0099, 0.0231]","[102600.0, 311200.0, 103733.3333, 0.0497, 100000.0, 0.0074, 0.5474]","[74700.0, 385900.0, 125766.6667, 0.0476, 88000.0, 0.0055, 0.7742]","[105300.0, 491200.0, 94200.0, 0.0451, 59000.0, 0.0122, -0.1727]","[44800.0, 536000.0, 74933.3333, 0.0318, 67000.0, 0.0084, 0.4569]","[55300.0, 591300.0, 68466.6667, 0.0524, 47400.0, 0.0082, -0.2224]","[62600.0, 653900.0, 54233.3333, 0.0405, 60400.0, 0.0045, -0.6059]","[46700.0, 700600.0, 54866.6667, 0.0201, 11400.0, 0.0063, -0.4277]","[16100.0, 716700.0, 41800.0, 0.0152, 61600.0, 0.0061, -0.2509]","[162800.0, 879500.0, 75200.0, 0.0565, 23400.0, 0.0237, -0.1931]","[152100.0, 1031600.0, 110333.3333, 0.0572, 13900.0, 0.0075, -0.9056]","[60000.0, 1091600.0, 124966.6667, 0.0202, 18700.0, 0.0054, -0.3787]","[49800.0, 1141400.0, 87300.0, 0.0494, 21900.0, 0.0084, 0.7749]","[56900.0, 1198300.0, 55566.6667, 0.0242, 33900.0, 0.0061, 0.4942]","[70400.0, 1268700.0, 59033.3333, 0.04, 34400.0, 0.0062, 0.4171]","[12700.0, 1281400.0, 46666.6667, 0.0148, 102900.0, 0.0045, -0.0129]","[58600.0, 1340000.0, 47233.3333, 0.0208, 122500.0, 0.0044, 0.1335]","[55200.0, 1395200.0, 42166.6667, 0.0191, 85400.0, 0.0052, 0.5648]","[36600.0, 1431800.0, 50133.3333, 0.0261, 90000.0, 0.0, -0.1209]","[40100.0, 1471900.0, 43966.6667, 0.0264, 92500.0, 0.0059, 0.594]","[47200.0, 1519100.0, 41300.0, 0.0312, 52900.0, 0.0056, 0.2351]","[60100.0, 1579200.0, 49133.3333, 0.045, 66400.0, 0.0067, 0.4559]","[55900.0, 1635100.0, 54400.0, 0.0376, 41800.0, 0.0079, 0.295]","[69800.0, 1704900.0, 61933.3333, 0.0988, 136900.0, 0.0106, 0.0788]"
2020-05-19,"[2500.0, 2500.0, 2500.0, 0.0023, 2700.0, 3.3955, -0.5183]","[119600.0, 122100.0, 61050.0, 0.0977, 119800.0, 0.008, 0.2984]","[158800.0, 280900.0, 93633.3333, 0.061, 100000.0, 0.0137, -0.0085]","[219550.0, 500450.0, 165983.3333, 0.0609, 88000.0, 0.0102, -0.5006]","[175300.0, 675750.0, 184550.0, 0.058, 59000.0, 0.0106, 0.1309]","[53700.0, 729450.0, 149516.6667, 0.0224, 67000.0, 0.0046, -0.0453]","[102000.0, 831450.0, 110333.3333, 0.0574, 47400.0, 0.0065, -0.3694]","[225300.0, 1056750.0, 127000.0, 0.0588, 60400.0, 0.0077, 0.6285]","[68100.0, 1124850.0, 131800.0, 0.0244, 11400.0, 0.0048, -0.5955]","[56700.0, 1181550.0, 116700.0, 0.0178, 61600.0, 0.0054, -0.0487]","[44600.0, 1226150.0, 56466.6667, 0.0538, 23400.0, 0.0047, 0.8398]","[35500.0, 1261650.0, 45600.0, 0.0553, 13900.0, 0.0043, -0.01]","[74000.0, 1335650.0, 51366.6667, 0.0244, 18700.0, 0.007, -0.119]","[50500.0, 1386150.0, 53333.3333, 0.0482, 21900.0, 0.0072, -0.7196]","[49400.0, 1435550.0, 57966.6667, 0.0244, 33900.0, 0.0072, 0.4188]","[48800.0, 1484350.0, 49566.6667, 0.0313, 34400.0, 0.0075, -0.2483]","[64000.0, 1548350.0, 54066.6667, 0.017, 102900.0, 0.0013, 0.1839]","[11700.0, 1560050.0, 41500.0, 0.0185, 122500.0, 0.005, -0.4157]","[28300.0, 1588350.0, 34666.6667, 0.0181, 85400.0, 0.0049, -0.5731]","[18400.0, 1606750.0, 19466.6667, 0.0142, 90000.0, 0.005, -0.428]","[50800.0, 1657550.0, 32500.0, 0.0273, 92500.0, 0.0048, -0.0366]","[135600.0, 1793150.0, 68266.6667, 0.0343, 52900.0, 0.0052, 0.0459]","[183551.0, 1976701.0, 123317.0, 0.0503, 66400.0, 0.0058, 0.2374]","[263700.0, 2240401.0, 194283.6667, 0.0567, 41800.0, 0.0089, -0.1955]","[204700.0, 2445101.0, 217317.0, 0.0655, 136900.0, 0.0073, -0.0235]"
2020-05-20,"[3200.0, 3200.0, 3200.0, 0.0028, 2700.0, 3.4051, -0.1353]","[100700.0, 103900.0, 51950.0, 0.0794, 119800.0, 0.0138, 0.1478]","[82500.0, 186400.0, 62133.3333, 0.0614, 100000.0, 0.005, 0.2066]","[91100.0, 277500.0, 91433.3333, 0.0663, 88000.0, 0.0057, -0.4876]","[90000.0, 367500.0, 87866.6667, 0.066, 59000.0, 0.0075, 0.6749]","[58000.0, 425500.0, 79700.0, 0.0299, 67000.0, 0.0074, 0.0922]","[102800.0, 528300.0, 83600.0, 0.0492, 47400.0, 0.0103, 0.2347]","[94300.0, 622600.0, 85033.3333, 0.0654, 60400.0, 0.0052, -0.3306]","[45300.0, 667900.0, 80800.0, 0.0292, 11400.0, 0.0031, 0.1607]","[23600.0, 691500.0, 54400.0, 0.0165, 61600.0, 0.0046, 0.5562]","[34100.0, 725600.0, 34333.3333, 0.046, 23400.0, 0.0063, 0.5484]","[17300.0, 742900.0, 25000.0, 0.0387, 13900.0, 0.005, 0.352]","[45500.0, 788400.0, 32300.0, 0.0327, 18700.0, 0.008, 0.6101]","[79800.0, 868200.0, 47533.3333, 0.0357, 21900.0, 0.005, 0.4124]","[20100.0, 888300.0, 48466.6667, 0.0227, 33900.0, 0.0082, -0.0285]","[6400.0, 894700.0, 35433.3333, 0.0219, 34400.0, 0.0048, 0.3898]","[35900.0, 930600.0, 20800.0, 0.0198, 102900.0, 0.007, 0.2748]","[30600.0, 961200.0, 24300.0, 0.0204, 122500.0, 0.0081, 0.1305]","[21600.0, 982800.0, 29366.6667, 0.0198, 85400.0, 0.0043, -0.1765]","[25200.0, 1008000.0, 25800.0, 0.0157, 90000.0, 0.0093, -0.2862]","[64000.0, 1072000.0, 36933.3333, 0.03, 92500.0, 0.005, 0.0137]","[26700.0, 1098700.0, 38633.3333, 0.0341, 52900.0, 0.0096, -0.2034]","[20500.0, 1119200.0, 37066.6667, 0.0417, 66400.0, 0.0067, 0.52]","[197200.0, 1316400.0, 81466.6667, 0.0939, 41800.0, 0.0147, -0.3953]","[80900.0, 1397300.0, 99533.3333, 0.0609, 136900.0, 0.0044, -0.2518]"
2020-05-21,"[1800.0, 1800.0, 1800.0, 0.0017, 25400.0, 3.4246, 0.2785]","[53400.0, 55200.0, 27600.0, 0.0569, 133100.0, 0.0086, 0.1978]","[45300.0, 100500.0, 33500.0, 0.0554, 35000.0, 0.0063, 0.4165]","[26700.0, 127200.0, 41800.0, 0.0599, 56100.0, 0.0073, 0.3284]","[45900.0, 173100.0, 39300.0, 0.0596, 37300.0, 0.006, 0.4343]","[47859.0, 220959.0, 40153.0, 0.036, 56600.0, 0.0064, 0.1814]","[10200.0, 231159.0, 34653.0, 0.0416, 30259.0, 0.005, 0.0255]","[54100.0, 285259.0, 37386.3333, 0.07, 41641.0, 0.005, -0.1312]","[48702.0, 333961.0, 37667.3333, 0.0352, 16759.0, 0.0074, -0.5269]","[33000.0, 366961.0, 45267.3333, 0.0236, 17200.0, 0.004, -0.5527]","[37600.0, 404561.0, 39767.3333, 0.0259, 29900.0, 0.005, -0.3401]","[25900.0, 430461.0, 32166.6667, 0.017, 23000.0, 0.005, -0.3902]","[32400.0, 462861.0, 31966.6667, 0.031, 19700.0, 0.0066, 0.1242]","[40000.0, 502861.0, 32766.6667, 0.0383, 27100.0, 0.0076, -0.3032]","[21300.0, 524161.0, 31233.3333, 0.0181, 22000.0, 0.005, 0.2348]","[51600.0, 575761.0, 37633.3333, 0.0242, 52000.0, 0.005, 0.5743]","[78900.0, 654661.0, 50600.0, 0.0417, 22100.0, 0.0068, -0.0581]","[26800.0, 681461.0, 52433.3333, 0.0172, 13200.0, 0.0045, 0.4013]","[23700.0, 705161.0, 43133.3333, 0.0164, 16500.0, 0.0049, 0.5977]","[44000.0, 749161.0, 31500.0, 0.0221, 48600.0, 0.0046, 0.3415]","[62500.0, 811661.0, 43400.0, 0.0416, 20450.0, 0.0052, 0.1925]","[39200.0, 850861.0, 48566.6667, 0.037, 51700.0, 0.0081, -0.6354]","[43700.0, 894561.0, 48466.6667, 0.0434, 66700.0, 0.0058, -0.5407]","[92000.0, 986561.0, 58300.0, 0.1115, 57200.0, 0.0032, 0.3701]","[89700.0, 1076261.0, 75133.3333, 0.075, 206800.0, 0.0059, 0.007]"
2020-05-22,"[1300.0, 1300.0, 1300.0, 0.0017, 900.0, 3.6217, -0.1691]","[60000.0, 61300.0, 30650.0, 0.0571, 128300.0, 0.01, -0.141]","[92300.0, 153600.0, 51200.0, 0.0591, 58600.0, 0.0121, 0.1169]","[91100.0, 244700.0, 81133.3333, 0.0551, 49700.0, 0.0095, 0.4884]","[29900.0, 274600.0, 71100.0, 0.0439, 41000.0, 0.0094, 0.5435]","[206000.0, 480600.0, 109000.0, 0.0853, 19200.0, 0.0476, 0.0189]","[38500.0, 519100.0, 91466.6667, 0.0383, 99000.0, 0.0117, 0.3024]","[22500.0, 541600.0, 89000.0, 0.0454, 48200.0, 0.0094, 0.4251]","[27900.0, 569500.0, 29633.3333, 0.0336, 18100.0, 0.0102, -0.1593]","[6700.0, 576200.0, 19033.3333, 0.0177, 21100.0, 0.0049, 0.5181]","[7900.0, 584100.0, 14166.6667, 0.022, 48100.0, 0.0063, 0.7552]","[29600.0, 613700.0, 14733.3333, 0.0203, 62800.0, 0.0103, -0.1147]","[8800.0, 622500.0, 15433.3333, 0.0233, 7900.0, 0.0034, -0.0554]","[85600.0, 708100.0, 41333.3333, 0.055, 95900.0, 0.0052, 0.2909]","[25600.0, 733700.0, 40000.0, 0.0184, 19800.0, 0.005, 0.576]","[61200.0, 794900.0, 57466.6667, 0.0343, 33000.0, 0.0084, 0.6111]","[18100.0, 813000.0, 34966.6667, 0.038, 17500.0, 0.005, 0.7182]","[15000.0, 828000.0, 31433.3333, 0.0197, 16400.0, 0.0098, 0.291]","[32600.0, 860600.0, 21900.0, 0.0215, 10500.0, 0.0075, 0.1012]","[32500.0, 893100.0, 26700.0, 0.0286, 13900.0, 0.0093, 0.11]","[14000.0, 907100.0, 26366.6667, 0.0385, 37900.0, 0.0047, 0.3836]","[22300.0, 929400.0, 22933.3333, 0.0246, 20100.0, 0.0048, 0.4848]","[40400.0, 969800.0, 25566.6667, 0.0295, 40900.0, 0.0187, 0.441]","[84600.0, 1054400.0, 49100.0, 0.0988, 29700.0, 0.0108, 0.0352]","[156900.0, 1211300.0, 93966.6667, 0.0903, 72700.0, 0.0115, -0.0198]"
2020-05-25,"[11600.0, 11600.0, 11600.0, 0.0048, 8600.0, 3.2635, -0.0298]","[130600.0, 142200.0, 71100.0, 0.0766, 200000.0, 0.0208, -0.0288]","[99100.0, 241300.0, 80433.3333, 0.0724, 102600.0, 0.0108, 0.0412]","[56500.0, 297800.0, 95400.0, 0.0522, 74700.0, 0.0049, -0.1553]","[66100.0, 363900.0, 73900.0, 0.0445, 105300.0, 0.0081, 0.7391]","[19800.0, 383700.0, 47466.6667, 0.0781, 44800.0, 0.0036, 0.1724]","[24400.0, 408100.0, 36766.6667, 0.0219, 55300.0, 0.0027, 0.4814]","[58100.0, 466200.0, 34100.0, 0.0423, 62600.0, 0.0077, 0.4662]","[60400.0, 526600.0, 47633.3333, 0.0429, 46700.0, 0.0069, 0.4564]","[31000.0, 557600.0, 49833.3333, 0.0224, 16100.0, 0.0076, 0.4354]","[13600.0, 571200.0, 35000.0, 0.0183, 162800.0, 0.0064, 0.7135]","[25900.0, 597100.0, 23500.0, 0.0248, 152100.0, 0.0039, 0.0498]","[29500.0, 626600.0, 23000.0, 0.0223, 60000.0, 0.0074, -0.2014]","[13580.0, 640180.0, 22993.3333, 0.0405, 49800.0, 0.0041, -0.436]","[20800.0, 660980.0, 21293.3333, 0.0206, 56900.0, 0.0042, 0.1883]","[44200.0, 705180.0, 26193.3333, 0.0475, 70400.0, 0.0065, -0.2361]","[23600.0, 728780.0, 29533.3333, 0.0373, 12700.0, 0.0058, 0.1294]","[35400.0, 764180.0, 34400.0, 0.0242, 58600.0, 0.0049, 0.2689]","[6400.0, 770580.0, 21800.0, 0.0184, 55200.0, 0.0051, 0.4067]","[24900.0, 795480.0, 22233.3333, 0.0309, 36600.0, 0.0048, 0.4939]","[22500.0, 817980.0, 17933.3333, 0.0307, 40100.0, 0.0047, 0.6499]","[18700.0, 836680.0, 22033.3333, 0.0245, 47200.0, 0.0046, 0.3107]","[25700.0, 862380.0, 22300.0, 0.0332, 60100.0, 0.0049, 0.7369]","[51100.0, 913480.0, 31833.3333, 0.0688, 55900.0, 0.005, -0.1476]","[87100.0, 1000580.0, 54633.3333, 0.1, 69800.0, 0.0227, 0.1934]"
2020-05-26,"[6200.0, 6200.0, 6200.0, 0.0051, 2500.0, 3.2635, -0.3157]","[198151.0, 204351.0, 102175.5, 0.0887, 119600.0, 0.0211, 0.55]","[28900.0, 233251.0, 77750.3333, 0.0626, 158800.0, 0.0071, 0.7331]","[99000.0, 332251.0, 108683.6667, 0.0582, 219550.0, 0.0097, 0.0305]","[70000.0, 402251.0, 65966.6667, 0.0404, 175300.0, 0.002, 0.4016]","[47000.0, 449251.0, 72000.0, 0.0701, 53700.0, 0.0061, -0.1022]","[32400.0, 481651.0, 49800.0, 0.0234, 102000.0, 0.0068, -0.0297]","[8600.0, 490251.0, 29333.3333, 0.0268, 225300.0, 0.005, 0.2112]","[40800.0, 531051.0, 27266.6667, 0.0337, 68100.0, 0.0039, 0.352]","[10800.0, 541851.0, 20066.6667, 0.0137, 56700.0, 0.005, -0.5703]","[19100.0, 560951.0, 23566.6667, 0.0095, 44600.0, 0.0049, 0.3398]","[58800.0, 619751.0, 29566.6667, 0.0253, 35500.0, 0.0076, 0.5601]","[135300.0, 755051.0, 71066.6667, 0.0318, 74000.0, 0.011, -0.3903]","[40500.0, 795551.0, 78200.0, 0.0339, 50500.0, 0.0069, -0.7154]","[63900.0, 859451.0, 79900.0, 0.0232, 49400.0, 0.0073, -0.11]","[44500.0, 903951.0, 49633.3333, 0.038, 48800.0, 0.0089, -0.2556]","[34200.0, 938151.0, 47533.3333, 0.0178, 64000.0, 0.0049, -0.2631]","[7100.0, 945251.0, 28600.0, 0.0169, 11700.0, 0.0049, -0.6066]","[36000.0, 981251.0, 25766.6667, 0.0163, 28300.0, 0.0071, 0.3143]","[67600.0, 1048851.0, 36900.0, 0.027, 18400.0, 0.005, -0.5649]","[125100.0, 1173951.0, 76233.3333, 0.0294, 50800.0, 0.0071, -0.3361]","[65400.0, 1239351.0, 86033.3333, 0.0218, 135600.0, 0.0053, -0.1998]","[732000.0, 1971351.0, 307500.0, 0.1255, 183551.0, 0.0277, 0.2972]","[180800.0, 2152151.0, 326066.6667, 0.0665, 263700.0, 0.0072, -0.503]","[152700.0, 2304851.0, 355166.6667, 0.0943, 204700.0, 0.0079, -0.0005]"
