date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[40700.0, 40700.0, 40700.0, 0.0096, 40700.0, 8.8177, 0.3347]","[567200.0, 607900.0, 303950.0, 0.134, 567200.0, 0.1406, 0.1148]","[501709.0, 1109609.0, 369869.6667, 0.1186, 501709.0, 0.156, -0.1313]","[159791.0, 1269400.0, 409566.6667, 0.0378, 159791.0, 0.0744, -0.0286]","[287000.0, 1556400.0, 316166.6667, 0.0678, 287000.0, 0.0591, -0.2285]","[122502.0, 1678902.0, 189764.3333, 0.0289, 122502.0, 0.0183, -0.1744]","[79409.0, 1758311.0, 162970.3333, 0.0188, 79409.0, 0.0451, -0.5515]","[124400.0, 1882711.0, 108770.3333, 0.0294, 124400.0, 0.0346, -0.0409]","[145100.0, 2027811.0, 116303.0, 0.0343, 145100.0, 0.0711, -0.3318]","[104900.0, 2132711.0, 124800.0, 0.0248, 104900.0, 0.0372, -0.0001]","[95700.0, 2228411.0, 115233.3333, 0.0226, 95700.0, 0.0284, 0.3474]","[85100.0, 2313511.0, 95233.3333, 0.0201, 85100.0, 0.0374, 0.0243]","[92200.0, 2405711.0, 91000.0, 0.0218, 92200.0, 0.0171, -0.3445]","[130300.0, 2536011.0, 102533.3333, 0.0308, 130300.0, 0.0303, -0.0336]","[121000.0, 2657011.0, 114500.0, 0.0286, 121000.0, 0.0225, -0.1436]","[147500.0, 2804511.0, 132933.3333, 0.0349, 147500.0, 0.0307, 0.1444]","[232800.0, 3037311.0, 167100.0, 0.055, 232800.0, 0.0632, -0.2437]","[169100.0, 3206411.0, 183133.3333, 0.04, 169100.0, 0.0399, 0.0562]","[72874.0, 3279285.0, 158258.0, 0.0172, 72874.0, 0.0328, 0.3731]","[81600.0, 3360885.0, 107858.0, 0.0193, 81600.0, 0.0258, 0.0276]","[97200.0, 3458085.0, 83891.3333, 0.023, 97200.0, 0.0283, -0.3205]","[203200.0, 3661285.0, 127333.3333, 0.048, 203200.0, 0.034, 0.2858]","[167712.0, 3828997.0, 156037.3333, 0.0396, 167712.0, 0.0259, 0.5531]","[181700.0, 4010697.0, 184204.0, 0.0429, 181700.0, 0.0368, 0.4714]","[220870.0, 4231567.0, 190094.0, 0.0522, 220870.0, 0.0537, -0.0254]"
2020-05-14,"[13900.0, 13900.0, 13900.0, 0.0064, 40700.0, 9.2842, -0.201]","[276700.0, 290600.0, 145300.0, 0.0988, 567200.0, 0.0961, -0.2331]","[217700.0, 508300.0, 169433.3333, 0.0843, 501709.0, 0.0452, 0.0446]","[329540.0, 837840.0, 274646.6667, 0.0567, 159791.0, 0.051, 0.5008]","[294450.0, 1132290.0, 280563.3333, 0.0677, 287000.0, 0.0306, -0.1133]","[532852.0, 1665142.0, 385614.0, 0.0756, 122502.0, 0.0596, 0.1874]","[190085.0, 1855227.0, 339129.0, 0.0312, 79409.0, 0.0708, 0.2871]","[185926.0, 2041153.0, 302954.3333, 0.036, 124400.0, 0.1107, 0.2479]","[129300.0, 2170453.0, 168437.0, 0.032, 145100.0, 0.0378, 0.1198]","[148500.0, 2318953.0, 154575.3333, 0.0294, 104900.0, 0.0309, -0.1764]","[120300.0, 2439253.0, 132700.0, 0.0251, 95700.0, 0.0349, -0.0546]","[71700.0, 2510953.0, 113500.0, 0.0183, 85100.0, 0.0392, -0.1258]","[92200.0, 2603153.0, 94733.3333, 0.0215, 92200.0, 0.0154, 0.3157]","[115998.0, 2719151.0, 93299.3333, 0.0287, 130300.0, 0.0292, -0.5019]","[119300.0, 2838451.0, 109166.0, 0.028, 121000.0, 0.0404, -0.2221]","[98200.0, 2936651.0, 111166.0, 0.0287, 147500.0, 0.0381, -0.1279]","[107201.0, 3043852.0, 108233.6667, 0.0398, 232800.0, 0.0285, -0.0294]","[132205.0, 3176057.0, 112535.3333, 0.0352, 169100.0, 0.0465, 0.0794]","[102140.0, 3278197.0, 113848.6667, 0.0203, 72874.0, 0.0349, 0.4097]","[91228.0, 3369425.0, 108524.3333, 0.0201, 81600.0, 0.0301, 0.3477]","[165199.0, 3534624.0, 119522.3333, 0.0304, 97200.0, 0.0341, 0.2842]","[195400.0, 3730024.0, 150609.0, 0.0464, 203200.0, 0.0315, 0.1158]","[230100.0, 3960124.0, 196899.6667, 0.0462, 167712.0, 0.0239, 0.4471]","[193988.0, 4154112.0, 206496.0, 0.0437, 181700.0, 0.022, 0.0503]","[202700.0, 4356812.0, 208929.3333, 0.0494, 220870.0, 0.0398, 0.0637]"
2020-05-15,"[21700.0, 21700.0, 21700.0, 0.0061, 40700.0, 11.1833, 0.2694]","[300313.0, 322013.0, 161006.5, 0.0913, 567200.0, 0.0652, -0.0755]","[283300.0, 605313.0, 201771.0, 0.0802, 501709.0, 0.0894, -0.4313]","[179200.0, 784513.0, 254271.0, 0.053, 159791.0, 0.0581, -0.1746]","[149400.0, 933913.0, 203966.6667, 0.0578, 287000.0, 0.0531, -0.5405]","[114300.0, 1048213.0, 147633.3333, 0.0601, 122502.0, 0.0223, 0.3484]","[199400.0, 1247613.0, 154366.6667, 0.0377, 79409.0, 0.0308, -0.1971]","[317700.0, 1565313.0, 210466.6667, 0.051, 124400.0, 0.0293, -0.6096]","[74800.0, 1640113.0, 197300.0, 0.0277, 145100.0, 0.022, -0.2412]","[163648.0, 1803761.0, 185382.6667, 0.0335, 104900.0, 0.0456, 0.0362]","[184200.0, 1987961.0, 140882.6667, 0.0324, 95700.0, 0.0241, 0.2347]","[59517.0, 2047478.0, 135788.3333, 0.0172, 85100.0, 0.0201, 0.4248]","[48017.0, 2095495.0, 97244.6667, 0.0184, 92200.0, 0.0318, -0.0189]","[136011.0, 2231506.0, 81181.6667, 0.0307, 130300.0, 0.0296, 0.1647]","[71182.0, 2302688.0, 85070.0, 0.0247, 121000.0, 0.0226, -0.1131]","[65160.0, 2367848.0, 90784.3333, 0.0247, 147500.0, 0.0169, 0.5714]","[185900.0, 2553748.0, 107414.0, 0.0423, 232800.0, 0.0361, -0.4269]","[204900.0, 2758648.0, 151986.6667, 0.0408, 169100.0, 0.0344, 0.1805]","[148200.0, 2906848.0, 179666.6667, 0.0261, 72874.0, 0.0275, -0.3861]","[131300.0, 3038148.0, 161466.6667, 0.0246, 81600.0, 0.0763, -0.5364]","[212400.0, 3250548.0, 163966.6667, 0.0383, 97200.0, 0.084, -0.2368]","[189747.0, 3440295.0, 177815.6667, 0.0471, 203200.0, 0.0304, 0.0574]","[174152.0, 3614447.0, 192099.6667, 0.0456, 167712.0, 0.0567, -0.0814]","[129408.0, 3743855.0, 164435.6667, 0.0401, 181700.0, 0.0329, -0.3245]","[182872.0, 3926727.0, 162144.0, 0.0484, 220870.0, 0.0433, 0.3486]"
2020-05-18,"[16200.0, 16200.0, 16200.0, 0.0043, 40700.0, 10.5491, 0.2772]","[291194.0, 307394.0, 153697.0, 0.072, 567200.0, 0.0991, -0.2217]","[408000.0, 715394.0, 238464.6667, 0.0762, 501709.0, 0.0713, -0.1286]","[209400.0, 924794.0, 302864.6667, 0.0587, 159791.0, 0.0351, -0.2381]","[98095.0, 1022889.0, 238498.3333, 0.0437, 287000.0, 0.0191, -0.2163]","[89000.0, 1111889.0, 132165.0, 0.0582, 122502.0, 0.0295, 0.0885]","[205158.0, 1317047.0, 130751.0, 0.0493, 79409.0, 0.0565, -0.2839]","[88920.0, 1405967.0, 127692.6667, 0.0489, 124400.0, 0.05, 0.6271]","[93400.0, 1499367.0, 129159.3333, 0.0244, 145100.0, 0.0134, 0.5504]","[149600.0, 1648967.0, 110640.0, 0.0383, 104900.0, 0.0229, -0.3171]","[98300.0, 1747267.0, 113766.6667, 0.0334, 95700.0, 0.0372, 0.0919]","[81000.0, 1828267.0, 109633.3333, 0.0176, 85100.0, 0.0178, -0.2328]","[35400.0, 1863667.0, 71566.6667, 0.0142, 92200.0, 0.0123, -0.1465]","[119200.0, 1982867.0, 78533.3333, 0.0308, 130300.0, 0.0134, -0.3258]","[152100.0, 2134967.0, 102233.3333, 0.0284, 121000.0, 0.0224, 0.4029]","[212000.0, 2346967.0, 161100.0, 0.0315, 147500.0, 0.0319, -0.0688]","[184712.0, 2531679.0, 182937.3333, 0.0401, 232800.0, 0.038, -0.3622]","[73601.0, 2605280.0, 156771.0, 0.0339, 169100.0, 0.0196, -0.4232]","[108909.0, 2714189.0, 122407.3333, 0.0299, 72874.0, 0.024, 0.2644]","[92252.0, 2806441.0, 91587.3333, 0.0262, 81600.0, 0.0267, 0.3481]","[118800.0, 2925241.0, 106653.6667, 0.041, 97200.0, 0.0281, 0.2743]","[75151.0, 3000392.0, 95401.0, 0.0376, 203200.0, 0.0126, -0.5825]","[108228.0, 3108620.0, 100726.3333, 0.0418, 167712.0, 0.0353, -0.4534]","[352600.0, 3461220.0, 178659.6667, 0.0565, 181700.0, 0.0412, -0.1222]","[368279.0, 3829499.0, 276369.0, 0.0631, 220870.0, 0.0508, -0.8015]"
2020-05-19,"[15300.0, 15300.0, 15300.0, 0.004, 40700.0, 11.0287, 0.2027]","[254400.0, 269700.0, 134850.0, 0.0632, 567200.0, 0.0379, 0.2553]","[382400.0, 652100.0, 217366.6667, 0.0782, 501709.0, 0.0908, -0.1079]","[194200.0, 846300.0, 277000.0, 0.0429, 159791.0, 0.0427, 0.0862]","[280200.0, 1126500.0, 285600.0, 0.0349, 287000.0, 0.0377, 0.2158]","[521500.0, 1648000.0, 331966.6667, 0.0429, 122502.0, 0.0874, 0.531]","[549900.0, 2197900.0, 450533.3333, 0.0616, 79409.0, 0.0256, 0.5105]","[727700.0, 2925600.0, 599700.0, 0.0702, 124400.0, 0.0392, -0.1228]","[320000.0, 3245600.0, 532533.3333, 0.0301, 145100.0, 0.0376, -0.2198]","[212200.0, 3457800.0, 419966.6667, 0.0373, 104900.0, 0.0262, 0.2009]","[166400.0, 3624200.0, 232866.6667, 0.0323, 95700.0, 0.0264, -0.3049]","[125500.0, 3749700.0, 168033.3333, 0.0182, 85100.0, 0.0236, 0.4739]","[105800.0, 3855500.0, 132566.6667, 0.0123, 92200.0, 0.0303, 0.6712]","[273900.0, 4129400.0, 168400.0, 0.0353, 130300.0, 0.0435, 0.629]","[125823.0, 4255223.0, 168507.6667, 0.0254, 121000.0, 0.0369, 0.5038]","[189700.0, 4444923.0, 196474.3333, 0.0332, 147500.0, 0.0359, 0.0057]","[278100.0, 4723023.0, 197874.3333, 0.0454, 232800.0, 0.0919, -0.0725]","[169300.0, 4892323.0, 212366.6667, 0.032, 169100.0, 0.0541, 0.0267]","[155900.0, 5048223.0, 201100.0, 0.0297, 72874.0, 0.0423, 0.5638]","[245800.0, 5294023.0, 190333.3333, 0.0312, 81600.0, 0.0477, 0.1264]","[187100.0, 5481123.0, 196266.6667, 0.0375, 97200.0, 0.0316, -0.3752]","[174100.0, 5655223.0, 202333.3333, 0.0311, 203200.0, 0.028, 0.5895]","[259100.0, 5914323.0, 206766.6667, 0.0368, 167712.0, 0.0311, -0.1083]","[220200.0, 6134523.0, 217800.0, 0.0524, 181700.0, 0.0218, -0.0186]","[707672.0, 6842195.0, 395657.3333, 0.0821, 220870.0, 0.0404, -0.0846]"
2020-05-20,"[17900.0, 17900.0, 17900.0, 0.003, 40700.0, 9.5928, -0.2494]","[480700.0, 498600.0, 249300.0, 0.0605, 567200.0, 0.1362, 0.1718]","[421300.0, 919900.0, 306633.3333, 0.0741, 501709.0, 0.0251, 0.5742]","[300400.0, 1220300.0, 400800.0, 0.0419, 159791.0, 0.0316, -0.0449]","[363819.0, 1584119.0, 361839.6667, 0.0394, 287000.0, 0.0474, 0.4454]","[460542.0, 2044661.0, 374920.3333, 0.055, 122502.0, 0.0504, -0.0351]","[365046.0, 2409707.0, 396469.0, 0.0619, 79409.0, 0.0461, -0.264]","[98500.0, 2508207.0, 308029.3333, 0.0479, 124400.0, 0.0452, 0.2932]","[86500.0, 2594707.0, 183348.6667, 0.0278, 145100.0, 0.0236, -0.2008]","[178300.0, 2773007.0, 121100.0, 0.0318, 104900.0, 0.0309, 0.2498]","[228500.0, 3001507.0, 164433.3333, 0.0275, 95700.0, 0.0299, 0.1084]","[108708.0, 3110215.0, 171836.0, 0.0183, 85100.0, 0.0233, 0.2401]","[85600.0, 3195815.0, 140936.0, 0.0123, 92200.0, 0.0162, 0.4863]","[173346.0, 3369161.0, 122551.3333, 0.0319, 130300.0, 0.0387, 0.0223]","[191000.0, 3560161.0, 149982.0, 0.0284, 121000.0, 0.025, 0.4975]","[98900.0, 3659061.0, 154415.3333, 0.0324, 147500.0, 0.0387, 0.3801]","[306596.5, 3965657.5, 198832.1667, 0.0442, 232800.0, 0.0414, 0.5662]","[220300.0, 4185957.5, 208598.8333, 0.0251, 169100.0, 0.0342, 0.5979]","[244700.0, 4430657.5, 257198.8333, 0.0287, 72874.0, 0.0343, -0.0774]","[553682.2, 4984339.7, 339560.7333, 0.0462, 81600.0, 0.026, 0.1742]","[324832.5, 5309172.2, 374404.9, 0.0348, 97200.0, 0.0398, -0.0193]","[882937.3, 6192109.5, 587150.6667, 0.0569, 203200.0, 0.0288, 0.431]","[277958.6, 6470068.1, 495242.8, 0.0352, 167712.0, 0.031, 0.2715]","[153480.0, 6623548.1, 438125.3, 0.0487, 181700.0, 0.0256, 0.2769]","[410912.8, 7034460.9, 280783.8, 0.086, 220870.0, 0.026, 0.2384]"
2020-05-21,"[24700.0, 24700.0, 24700.0, 0.0035, 13900.0, 9.1054, 0.2265]","[839426.3, 864126.3, 432063.15, 0.0993, 276700.0, 0.1562, -0.4768]","[512600.0, 1376726.3, 458908.7667, 0.0777, 217700.0, 0.0692, -0.4575]","[278000.0, 1654726.3, 543342.1, 0.0449, 329540.0, 0.0327, -0.4224]","[155800.0, 1810526.3, 315466.6667, 0.0428, 294450.0, 0.0426, -0.1677]","[100538.0, 1911064.3, 178112.6667, 0.0549, 532852.0, 0.0238, 0.1576]","[97562.0, 2008626.3, 117966.6667, 0.0515, 190085.0, 0.0138, -0.3353]","[206100.0, 2214726.3, 134733.3333, 0.0559, 185926.0, 0.0277, -0.3015]","[113700.0, 2328426.3, 139120.6667, 0.0284, 129300.0, 0.0375, -0.2038]","[51895.0, 2380321.3, 123898.3333, 0.0227, 148500.0, 0.0106, -0.0116]","[135600.0, 2515921.3, 100398.3333, 0.0293, 120300.0, 0.0311, 0.17]","[110500.0, 2626421.3, 99331.6667, 0.0197, 71700.0, 0.029, 0.3489]","[38102.0, 2664523.3, 94734.0, 0.0121, 92200.0, 0.0187, 0.4373]","[84698.0, 2749221.3, 77766.6667, 0.028, 115998.0, 0.0305, 0.1216]","[82472.0, 2831693.3, 68424.0, 0.0215, 119300.0, 0.0134, 0.6885]","[145028.0, 2976721.3, 104066.0, 0.025, 98200.0, 0.0217, 0.4551]","[187176.3, 3163897.6, 138225.4333, 0.0424, 107201.0, 0.0297, 0.4609]","[92500.0, 3256397.6, 141568.1, 0.0258, 132205.0, 0.0244, 0.0618]","[93500.0, 3349897.6, 124392.1, 0.0263, 102140.0, 0.0152, 0.7695]","[159700.0, 3509597.6, 115233.3333, 0.0504, 91228.0, 0.0338, 0.3617]","[177100.0, 3686697.6, 143433.3333, 0.038, 165199.0, 0.0261, -0.1674]","[126800.0, 3813497.6, 154533.3333, 0.06, 195400.0, 0.0185, -0.3289]","[142200.0, 3955697.6, 148700.0, 0.0367, 230100.0, 0.0221, 0.2889]","[258500.0, 4214197.6, 175833.3333, 0.0377, 193988.0, 0.0314, -0.1172]","[150700.0, 4364897.6, 183800.0, 0.0655, 202700.0, 0.0349, -0.1931]"
2020-05-22,"[15700.0, 15700.0, 15700.0, 0.0038, 21700.0, 8.9578, 0.3264]","[547291.0, 562991.0, 281495.5, 0.1233, 300313.0, 0.074, -0.0199]","[174100.0, 737091.0, 245697.0, 0.0707, 283300.0, 0.0673, 0.0599]","[189300.0, 926391.0, 303563.6667, 0.0481, 179200.0, 0.038, 0.2452]","[114800.0, 1041191.0, 159400.0, 0.0368, 149400.0, 0.0492, 0.305]","[136600.0, 1177791.0, 146900.0, 0.0386, 114300.0, 0.0408, 0.0766]","[147200.0, 1324991.0, 132866.6667, 0.0345, 199400.0, 0.0407, -0.0585]","[148700.0, 1473691.0, 144166.6667, 0.0303, 317700.0, 0.0293, -0.0481]","[88700.0, 1562391.0, 128200.0, 0.0187, 74800.0, 0.0248, 0.189]","[60302.0, 1622693.0, 99234.0, 0.0164, 163648.0, 0.0087, 0.4504]","[54000.0, 1676693.0, 67667.3333, 0.0248, 184200.0, 0.0197, 0.6434]","[76100.0, 1752793.0, 63467.3333, 0.0186, 59517.0, 0.0168, 0.7583]","[76600.0, 1829393.0, 68900.0, 0.0121, 48017.0, 0.0229, 0.8505]","[209700.0, 2039093.0, 120800.0, 0.0286, 136011.0, 0.0538, 0.0425]","[145600.0, 2184693.0, 143966.6667, 0.025, 71182.0, 0.0269, 0.3576]","[206900.0, 2391593.0, 187400.0, 0.0295, 65160.0, 0.0192, -0.51]","[101400.0, 2492993.0, 151300.0, 0.0356, 185900.0, 0.0167, 0.6006]","[72800.0, 2565793.0, 127033.3333, 0.0223, 204900.0, 0.0211, -0.4064]","[147200.0, 2712993.0, 107133.3333, 0.0285, 148200.0, 0.0547, 0.0015]","[182720.0, 2895713.0, 134240.0, 0.0506, 131300.0, 0.046, 0.4531]","[146600.0, 3042313.0, 158840.0, 0.0387, 212400.0, 0.0353, -0.3817]","[227800.0, 3270113.0, 185706.6667, 0.0667, 189747.0, 0.0431, 0.7053]","[256800.0, 3526913.0, 210400.0, 0.0411, 174152.0, 0.0363, 0.0774]","[613797.0, 4140710.0, 366132.3333, 0.0678, 129408.0, 0.0406, 0.3696]","[872674.5, 5013384.5, 581090.5, 0.089, 182872.0, 0.0655, 0.1014]"
2020-05-25,"[8600.0, 8600.0, 8600.0, 0.0033, 16200.0, 10.5532, -0.4361]","[904007.0, 912607.0, 456303.5, 0.136, 291194.0, 0.1896, 0.5232]","[693347.0, 1605954.0, 535318.0, 0.0779, 408000.0, 0.2047, 0.1136]","[477875.0, 2083829.0, 691743.0, 0.0526, 209400.0, 0.1273, 0.3966]","[296400.0, 2380229.0, 489207.3333, 0.0312, 98095.0, 0.0477, 0.0211]","[434400.0, 2814629.0, 402891.6667, 0.0338, 89000.0, 0.1028, 0.3129]","[329100.0, 3143729.0, 353300.0, 0.0302, 205158.0, 0.0711, 0.105]","[197500.0, 3341229.0, 320333.3333, 0.0334, 88920.0, 0.0311, -0.0856]","[268500.0, 3609729.0, 265033.3333, 0.0251, 93400.0, 0.0713, 0.7506]","[359900.0, 3969629.0, 275300.0, 0.0221, 149600.0, 0.0287, 0.1223]","[255000.0, 4224629.0, 294466.6667, 0.024, 98300.0, 0.0388, 0.7697]","[263600.0, 4488229.0, 292833.3333, 0.0238, 81000.0, 0.021, 0.3113]","[251700.0, 4739929.0, 256766.6667, 0.0179, 35400.0, 0.0303, 0.3593]","[282500.0, 5022429.0, 265933.3333, 0.0315, 119200.0, 0.0294, 0.1567]","[308800.0, 5331229.0, 281000.0, 0.0281, 152100.0, 0.0289, -0.0119]","[268300.0, 5599529.0, 286533.3333, 0.0354, 212000.0, 0.0552, 0.1032]","[358600.0, 5958129.0, 311900.0, 0.0351, 184712.0, 0.0562, 0.2332]","[423000.0, 6381129.0, 349966.6667, 0.0285, 73601.0, 0.0458, 0.6406]","[424600.0, 6805729.0, 402066.6667, 0.0336, 108909.0, 0.0743, 0.5078]","[301700.0, 7107429.0, 383100.0, 0.0362, 92252.0, 0.0565, 0.4388]","[321200.0, 7428629.0, 349166.6667, 0.0359, 118800.0, 0.0212, 0.5457]","[243700.0, 7672329.0, 288866.6667, 0.0344, 75151.0, 0.0468, 0.3145]","[242228.0, 7914557.0, 269042.6667, 0.0374, 108228.0, 0.0456, 0.4293]","[300400.0, 8214957.0, 262109.3333, 0.0723, 352600.0, 0.0895, -0.506]","[277601.0, 8492558.0, 273409.6667, 0.0804, 368279.0, 0.0744, 0.4427]"
2020-05-26,"[37200.0, 37200.0, 37200.0, 0.0034, 15300.0, 8.7724, 0.0637]","[481701.0, 518901.0, 259450.5, 0.0985, 254400.0, 0.0868, 0.0032]","[290701.0, 809602.0, 269867.3333, 0.0549, 382400.0, 0.0742, 0.0612]","[155400.0, 965002.0, 309267.3333, 0.0399, 194200.0, 0.0426, 0.8377]","[256600.0, 1221602.0, 234233.6667, 0.0335, 280200.0, 0.0497, 0.3325]","[151800.0, 1373402.0, 187933.3333, 0.0345, 521500.0, 0.0391, 0.5022]","[144081.0, 1517483.0, 184160.3333, 0.0307, 549900.0, 0.0448, 0.4449]","[149902.0, 1667385.0, 148594.3333, 0.0259, 727700.0, 0.0503, 0.1225]","[220000.0, 1887385.0, 171327.6667, 0.0286, 320000.0, 0.0543, 0.2497]","[104281.0, 1991666.0, 158061.0, 0.0239, 212200.0, 0.0201, 0.2684]","[137562.0, 2129228.0, 153947.6667, 0.0212, 166400.0, 0.026, 0.1962]","[243473.0, 2372701.0, 161772.0, 0.0289, 125500.0, 0.0451, 0.6328]","[170721.0, 2543422.0, 183918.6667, 0.0244, 105800.0, 0.0352, 0.5671]","[106800.0, 2650222.0, 173664.6667, 0.0309, 273900.0, 0.0394, 0.2546]","[160023.0, 2810245.0, 145848.0, 0.0307, 125823.0, 0.0363, -0.4406]","[98200.0, 2908445.0, 121674.3333, 0.0297, 189700.0, 0.0164, 0.3346]","[226100.0, 3134545.0, 161441.0, 0.0333, 278100.0, 0.0372, 0.3266]","[149200.0, 3283745.0, 157833.3333, 0.0297, 169300.0, 0.029, 0.354]","[163401.0, 3447146.0, 179567.0, 0.0355, 155900.0, 0.0286, 0.0072]","[173500.0, 3620646.0, 162033.6667, 0.0336, 245800.0, 0.0288, 0.6975]","[303827.752, 3924473.752, 213576.2507, 0.0392, 187100.0, 0.063, 0.5131]","[201960.0, 4126433.752, 226429.2507, 0.0359, 174100.0, 0.0279, 0.4541]","[421397.504, 4547831.256, 309061.752, 0.0499, 259100.0, 0.0393, 0.1075]","[740753.948, 5288585.204, 454703.8173, 0.0936, 220200.0, 0.0763, 0.0571]","[738199.0, 6026784.204, 633450.1507, 0.1097, 707672.0, 0.0526, 0.0398]"
