date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[97300.0, 97300.0, 97300.0, 0.0155, 97300.0, 1.1637, 0.1791]","[306000.0, 403300.0, 201650.0, 0.0487, 306000.0, 0.0075, 0.5911]","[74052.0, 477352.0, 159117.3333, 0.0118, 74052.0, 0.005, 0.2295]","[78600.0, 555952.0, 152884.0, 0.0125, 78600.0, 0.0054, 0.7465]","[43300.0, 599252.0, 65317.3333, 0.0069, 43300.0, 0.005, 0.7203]","[58000.0, 657252.0, 59966.6667, 0.0092, 58000.0, 0.0047, 0.7576]","[90800.0, 748052.0, 64033.3333, 0.0145, 90800.0, 0.003, 0.0534]","[161600.0, 909652.0, 103466.6667, 0.0257, 161600.0, 0.0053, -0.0042]","[730200.0, 1639852.0, 327533.3333, 0.1162, 730200.0, 0.0099, 0.4461]","[384700.0, 2024552.0, 425500.0, 0.0612, 384700.0, 0.0059, 0.0648]","[859000.0, 2883552.0, 657966.6667, 0.1367, 859000.0, 0.0102, 0.4441]","[354400.0, 3237952.0, 532700.0, 0.0564, 354400.0, 0.0062, 0.7005]","[252000.0, 3489952.0, 488466.6667, 0.0401, 252000.0, 0.0048, 0.0122]","[397000.0, 3886952.0, 334466.6667, 0.0632, 397000.0, 0.0052, 0.3664]","[143100.0, 4030052.0, 264033.3333, 0.0228, 143100.0, 0.0049, -0.5681]","[287600.0, 4317652.0, 275900.0, 0.0458, 287600.0, 0.0055, -0.3007]","[87100.0, 4404752.0, 172600.0, 0.0139, 87100.0, 0.0043, -0.3664]","[169200.0, 4573952.0, 181300.0, 0.0269, 169200.0, 0.0, -0.3814]","[179577.0, 4753529.0, 145292.3333, 0.0286, 179577.0, 0.0041, -0.009]","[119000.0, 4872529.0, 155925.6667, 0.0189, 119000.0, 0.0032, 0.092]","[217000.0, 5089529.0, 171859.0, 0.0345, 217000.0, 0.0047, 0.2565]","[160800.0, 5250329.0, 165600.0, 0.0256, 160800.0, 0.0034, 0.3449]","[289740.0, 5540069.0, 222513.3333, 0.0461, 289740.0, 0.0051, -0.5032]","[326460.0, 5866529.0, 259000.0, 0.052, 326460.0, 0.0035, 0.4698]","[416473.0, 6283002.0, 344224.3333, 0.0663, 416473.0, 0.0034, 0.4071]"
2020-05-14,"[23800.0, 23800.0, 23800.0, 0.0114, 97300.0, 1.2976, -0.3595]","[201200.0, 225000.0, 112500.0, 0.0556, 306000.0, 0.0037, 0.2074]","[309192.0, 534192.0, 178064.0, 0.0538, 74052.0, 0.005, 0.6722]","[56902.0, 591094.0, 189098.0, 0.0151, 78600.0, 0.0039, -0.4877]","[150900.0, 741994.0, 172331.3333, 0.0268, 43300.0, 0.0026, -0.6175]","[149200.0, 891194.0, 119000.6667, 0.0278, 58000.0, 0.005, 0.9061]","[272502.0, 1163696.0, 190867.3333, 0.0495, 90800.0, 0.0085, 0.1797]","[445300.0, 1608996.0, 289000.6667, 0.0819, 161600.0, 0.0059, -0.1726]","[600.0, 1609596.0, 239467.3333, 0.0582, 730200.0, 0.0, -0.1652]","[58700.0, 1668296.0, 168200.0, 0.0397, 384700.0, 0.0048, 0.8442]","[20800.0, 1689096.0, 26700.0, 0.0716, 859000.0, 0.0034, -0.5048]","[91400.0, 1780496.0, 56966.6667, 0.0424, 354400.0, 0.0049, 0.392]","[28200.0, 1808696.0, 46800.0, 0.0244, 252000.0, 0.0, 0.4147]","[41847.0, 1850543.0, 53815.6667, 0.0381, 397000.0, 0.0027, 0.4552]","[32900.0, 1883443.0, 34315.6667, 0.0165, 143100.0, 0.0048, -0.0079]","[128100.0, 2011543.0, 67615.6667, 0.0428, 287600.0, 0.0045, -0.5185]","[52453.0, 2063996.0, 71151.0, 0.0151, 87100.0, 0.0042, 0.7507]","[35100.0, 2099096.0, 71884.3333, 0.0189, 169200.0, 0.0057, -0.1342]","[110147.0, 2209243.0, 65900.0, 0.0314, 179577.0, 0.0047, -0.6132]","[96300.0, 2305543.0, 80515.6667, 0.0244, 119000.0, 0.0022, 0.5948]","[280100.0, 2585643.0, 162182.3333, 0.0607, 217000.0, 0.001, -0.4204]","[176151.0, 2761794.0, 184183.6667, 0.0401, 160800.0, 0.003, -0.5943]","[23500.0, 2785294.0, 159917.0, 0.0267, 289740.0, 0.0048, -0.4924]","[100700.0, 2885994.0, 100117.0, 0.0416, 326460.0, 0.0028, -0.4976]","[338300.0, 3224294.0, 154166.6667, 0.0856, 416473.0, 0.005, -0.3789]"
2020-05-15,"[1500.0, 1500.0, 1500.0, 0.0077, 97300.0, 1.2835, -0.0589]","[328700.0, 330200.0, 165100.0, 0.0602, 306000.0, 0.0059, -0.0346]","[192400.0, 522600.0, 174200.0, 0.0494, 74052.0, 0.0036, 0.3343]","[101100.0, 623700.0, 207400.0, 0.0172, 78600.0, 0.005, -0.0357]","[59600.0, 683300.0, 117700.0, 0.0221, 43300.0, 0.0029, 0.2037]","[137300.0, 820600.0, 99333.3333, 0.0282, 58000.0, 0.0031, 0.6089]","[77800.0, 898400.0, 91566.6667, 0.0385, 90800.0, 0.003, 0.5138]","[105600.0, 1004000.0, 106900.0, 0.062, 161600.0, 0.0052, -0.4753]","[16200.0, 1020200.0, 66533.3333, 0.0399, 730200.0, 0.005, -0.3886]","[154800.0, 1175000.0, 92200.0, 0.0374, 384700.0, 0.0039, 0.4921]","[6400.0, 1181400.0, 59133.3333, 0.0482, 859000.0, 0.0045, 0.6605]","[3800.0, 1185200.0, 55000.0, 0.0285, 354400.0, 0.0051, 0.5291]","[113100.0, 1298300.0, 41100.0, 0.0243, 252000.0, 0.0046, -0.7399]","[129700.0, 1428000.0, 82200.0, 0.0345, 397000.0, 0.005, -0.6385]","[89000.0, 1517000.0, 110600.0, 0.0173, 143100.0, 0.005, -0.6641]","[36400.0, 1553400.0, 85033.3333, 0.0311, 287600.0, 0.0042, -0.5488]","[112400.0, 1665800.0, 79266.6667, 0.018, 87100.0, 0.0049, -0.6913]","[158000.0, 1823800.0, 102266.6667, 0.0237, 169200.0, 0.0045, -0.6278]","[202100.0, 2025900.0, 157500.0, 0.0352, 179577.0, 0.005, -0.7422]","[270100.0, 2296000.0, 210066.6667, 0.0353, 119000.0, 0.004, -0.3795]","[525300.0, 2821300.0, 332500.0, 0.0775, 217000.0, 0.0022, -0.1264]","[39500.0, 2860800.0, 278300.0, 0.0295, 160800.0, 0.0064, 0.1172]","[171700.0, 3032500.0, 245500.0, 0.0299, 289740.0, 0.005, -0.0265]","[292700.0, 3325200.0, 167966.6667, 0.0484, 326460.0, 0.005, -0.709]","[1406400.0, 4731600.0, 623600.0, 0.1561, 416473.0, 0.0141, -0.4973]"
2020-05-18,"[94300.0, 94300.0, 94300.0, 0.0097, 97300.0, 1.2068, 0.343]","[354300.0, 448600.0, 224300.0, 0.0709, 306000.0, 0.0036, 0.3217]","[277000.0, 725600.0, 241866.6667, 0.0666, 74052.0, 0.0056, -0.0506]","[241800.0, 967400.0, 291033.3333, 0.0314, 78600.0, 0.0064, -0.374]","[383500.0, 1350900.0, 300766.6667, 0.049, 43300.0, 0.0042, 0.0942]","[184038.0, 1534938.0, 269779.3333, 0.0391, 58000.0, 0.0029, -0.4787]","[450270.0, 1985208.0, 339269.3333, 0.0679, 90800.0, 0.0052, -0.4435]","[261300.0, 2246508.0, 298536.0, 0.0734, 161600.0, 0.005, 0.1346]","[186051.0, 2432559.0, 299207.0, 0.0154, 730200.0, 0.0043, -0.244]","[215293.0, 2647852.0, 220881.3333, 0.0334, 384700.0, 0.0035, -0.7581]","[81900.0, 2729752.0, 161081.3333, 0.0088, 859000.0, 0.0072, -0.1807]","[60800.0, 2790552.0, 119331.0, 0.0143, 354400.0, 0.0047, 0.6108]","[46700.0, 2837252.0, 63133.3333, 0.0144, 252000.0, 0.005, 0.5718]","[32700.0, 2869952.0, 46733.3333, 0.016, 397000.0, 0.0049, 0.5195]","[57700.0, 2927652.0, 45700.0, 0.0141, 143100.0, 0.004, 0.3551]","[260449.0, 3188101.0, 116949.6667, 0.0356, 287600.0, 0.0022, 0.0474]","[116800.0, 3304901.0, 144983.0, 0.0222, 87100.0, 0.0045, -0.6562]","[109653.0, 3414554.0, 162300.6667, 0.0231, 169200.0, 0.0049, -0.64]","[93947.0, 3508501.0, 106800.0, 0.0328, 179577.0, 0.0032, 0.6362]","[51000.0, 3559501.0, 84866.6667, 0.0329, 119000.0, 0.005, 0.21]","[79300.0, 3638801.0, 74749.0, 0.072, 217000.0, 0.0, 0.0085]","[139400.0, 3778201.0, 89900.0, 0.0316, 160800.0, 0.003, 0.8906]","[73400.0, 3851601.0, 97366.6667, 0.0201, 289740.0, 0.0057, 0.0914]","[409900.0, 4261501.0, 207566.6667, 0.0622, 326460.0, 0.0046, 0.447]","[116578.0, 4378079.0, 199959.3333, 0.1429, 416473.0, 0.0042, -0.0077]"
2020-05-19,"[8300.0, 8300.0, 8300.0, 0.0077, 97300.0, 1.2929, -0.282]","[178600.0, 186900.0, 93450.0, 0.0587, 306000.0, 0.0048, 0.4005]","[120200.0, 307100.0, 102366.6667, 0.0404, 74052.0, 0.0031, -0.136]","[20300.0, 327400.0, 106366.6667, 0.0265, 78600.0, 0.005, -0.3019]","[270900.0, 598300.0, 137133.3333, 0.0464, 43300.0, 0.0062, 0.0331]","[437500.0, 1035800.0, 242900.0, 0.0447, 58000.0, 0.0047, 0.246]","[335220.0, 1371020.0, 347873.3333, 0.0558, 90800.0, 0.008, -0.6218]","[93200.0, 1464220.0, 288640.0, 0.0318, 161600.0, 0.0062, 0.2094]","[16000.0, 1480220.0, 148140.0, 0.0161, 730200.0, 0.0047, 0.3624]","[110800.0, 1591020.0, 73333.3333, 0.0326, 384700.0, 0.0034, 0.5511]","[60000.0, 1651020.0, 62266.6667, 0.0096, 859000.0, 0.0054, -0.6601]","[2014402.0, 3665422.0, 728400.6667, 0.1015, 354400.0, 0.0116, -0.5464]","[493000.0, 4158422.0, 855800.6667, 0.0352, 252000.0, 0.0061, -0.7461]","[284500.0, 4442922.0, 930634.0, 0.0253, 397000.0, 0.0048, 0.139]","[269400.0, 4712322.0, 348966.6667, 0.0236, 143100.0, 0.0043, 0.7834]","[86400.0, 4798722.0, 213433.3333, 0.0265, 287600.0, 0.0029, 0.0686]","[175900.0, 4974622.0, 177233.3333, 0.0252, 87100.0, 0.0047, 0.3612]","[36900.0, 5011522.0, 99733.3333, 0.0212, 169200.0, 0.005, 0.4802]","[125600.0, 5137122.0, 112800.0, 0.0274, 179577.0, 0.0039, -0.9124]","[153200.0, 5290322.0, 105233.3333, 0.0303, 119000.0, 0.0079, -0.1613]","[155500.0, 5445822.0, 144766.6667, 0.0505, 217000.0, 0.0, 0.5768]","[88500.0, 5534322.0, 132400.0, 0.0176, 160800.0, 0.0043, -0.966]","[163000.0, 5697322.0, 135666.6667, 0.0255, 289740.0, 0.0028, -0.0219]","[253052.0, 5950374.0, 168184.0, 0.064, 326460.0, 0.0074, -0.5655]","[1003600.0, 6953974.0, 473217.3333, 0.1561, 416473.0, 0.0063, -0.3676]"
2020-05-20,"[6400.0, 6400.0, 6400.0, 0.008, 97300.0, 1.2627, 0.1784]","[195900.0, 202300.0, 101150.0, 0.0494, 306000.0, 0.0055, 0.2493]","[147400.0, 349700.0, 116566.6667, 0.0373, 74052.0, 0.004, 0.223]","[189600.0, 539300.0, 177633.3333, 0.0328, 78600.0, 0.0053, 0.7703]","[306800.0, 846100.0, 214600.0, 0.0639, 43300.0, 0.0042, 0.7106]","[379300.0, 1225400.0, 291900.0, 0.0619, 58000.0, 0.005, -0.0926]","[1252251.0, 2477651.0, 646117.0, 0.1391, 90800.0, 0.0054, 0.2509]","[119200.0, 2596851.0, 583583.6667, 0.0328, 161600.0, 0.0059, 0.8621]","[159300.0, 2756151.0, 510250.3333, 0.0262, 730200.0, 0.0022, -0.4435]","[76300.0, 2832451.0, 118266.6667, 0.0271, 384700.0, 0.005, -0.0464]","[218500.0, 3050951.0, 151366.6667, 0.0246, 859000.0, 0.0018, 0.4494]","[153402.0, 3204353.0, 149400.6667, 0.1121, 354400.0, 0.0035, -0.7494]","[32800.0, 3237153.0, 134900.6667, 0.0295, 252000.0, 0.005, -0.607]","[14102.0, 3251255.0, 66768.0, 0.0171, 397000.0, 0.0033, 0.1769]","[57100.0, 3308355.0, 34667.3333, 0.0214, 143100.0, 0.005, 0.2112]","[161600.0, 3469955.0, 77600.6667, 0.0354, 287600.0, 0.0038, 0.6594]","[44500.0, 3514455.0, 87733.3333, 0.0205, 87100.0, 0.0041, 0.493]","[25800.0, 3540255.0, 77300.0, 0.0119, 169200.0, 0.005, 0.1446]","[37000.0, 3577255.0, 35766.6667, 0.0158, 179577.0, 0.0033, -0.0118]","[45900.0, 3623155.0, 36233.3333, 0.0145, 119000.0, 0.0041, 0.0508]","[499400.0, 4122555.0, 194100.0, 0.0489, 217000.0, 0.0059, 0.3788]","[69200.0, 4191755.0, 204833.3333, 0.0198, 160800.0, 0.0049, 0.6131]","[55700.0, 4247455.0, 208100.0, 0.0173, 289740.0, 0.005, 0.6704]","[218473.0, 4465928.0, 114457.6667, 0.0588, 326460.0, 0.0039, 0.9068]","[238663.0, 4704591.0, 170945.3333, 0.0739, 416473.0, 0.0072, -0.39]"
2020-05-21,"[29400.0, 29400.0, 29400.0, 0.004, 23800.0, 1.2769, -0.3303]","[443800.0, 473200.0, 236600.0, 0.0697, 201200.0, 0.0091, 0.0968]","[89900.0, 563100.0, 187700.0, 0.0258, 309192.0, 0.005, 0.1158]","[90600.0, 653700.0, 208100.0, 0.0241, 56902.0, 0.0036, 0.0593]","[305986.0, 959686.0, 162162.0, 0.0673, 150900.0, 0.006, -0.1632]","[15400.0, 975086.0, 137328.6667, 0.0495, 149200.0, 0.0035, 0.4737]","[117700.0, 1092786.0, 146362.0, 0.1173, 272502.0, 0.0038, 0.7646]","[62700.0, 1155486.0, 65266.6667, 0.0196, 445300.0, 0.0046, -0.321]","[26700.0, 1182186.0, 69033.3333, 0.0149, 600.0, 0.0048, -0.0007]","[137200.0, 1319386.0, 75533.3333, 0.0253, 58700.0, 0.005, 0.0582]","[20500.0, 1339886.0, 61466.6667, 0.0205, 20800.0, 0.005, 0.18]","[37100.0, 1376986.0, 64933.3333, 0.1114, 91400.0, 0.0033, 0.0222]","[21100.0, 1398086.0, 26233.3333, 0.0282, 28200.0, 0.0039, 0.0468]","[69800.0, 1467886.0, 42666.6667, 0.0221, 41847.0, 0.0018, 0.3522]","[223700.0, 1691586.0, 104866.6667, 0.0408, 32900.0, 0.0027, 0.3248]","[102700.0, 1794286.0, 132066.6667, 0.0265, 128100.0, 0.0021, 0.4345]","[248500.0, 2042786.0, 191633.3333, 0.038, 52453.0, 0.0017, 0.5587]","[49500.0, 2092286.0, 133566.6667, 0.0089, 35100.0, 0.0049, 0.1105]","[36000.0, 2128286.0, 111333.3333, 0.0125, 110147.0, 0.0, -0.2544]","[61301.0, 2189587.0, 48933.6667, 0.0171, 96300.0, 0.0, -0.4489]","[120699.0, 2310286.0, 72666.6667, 0.0557, 280100.0, 0.004, 0.4934]","[87200.0, 2397486.0, 89733.3333, 0.0184, 176151.0, 0.0044, 0.2847]","[338663.0, 2736149.0, 182187.3333, 0.0478, 23500.0, 0.0037, -0.8659]","[172400.0, 2908549.0, 199421.0, 0.046, 100700.0, 0.0042, -0.6161]","[221700.0, 3130249.0, 244254.3333, 0.0886, 338300.0, 0.005, -0.4846]"
2020-05-22,"[12300.0, 12300.0, 12300.0, 0.0045, 1500.0, 1.2482, -0.5037]","[283700.0, 296000.0, 148000.0, 0.0824, 328700.0, 0.0067, -0.338]","[202800.0, 498800.0, 166266.6667, 0.0352, 192400.0, 0.005, 0.2251]","[177742.0, 676542.0, 221414.0, 0.0364, 101100.0, 0.005, 0.2427]","[21480.0, 698022.0, 134007.3333, 0.0559, 59600.0, 0.0043, 0.4281]","[148800.0, 846822.0, 116007.3333, 0.0397, 137300.0, 0.0042, 0.2043]","[85700.0, 932522.0, 85326.6667, 0.1077, 77800.0, 0.005, 0.1761]","[213100.0, 1145622.0, 149200.0, 0.0311, 105600.0, 0.0048, -0.6749]","[447900.0, 1593522.0, 248900.0, 0.0478, 16200.0, 0.0055, -0.6108]","[291000.0, 1884522.0, 317333.3333, 0.0419, 154800.0, 0.0037, -0.4061]","[159000.0, 2043522.0, 299300.0, 0.0296, 6400.0, 0.0037, -0.3149]","[335000.0, 2378522.0, 261666.6667, 0.04, 3800.0, 0.0074, -0.4123]","[47200.0, 2425722.0, 180400.0, 0.0081, 113100.0, 0.005, 0.4693]","[58100.0, 2483822.0, 146766.6667, 0.0128, 129700.0, 0.0041, 0.2435]","[88600.0, 2572422.0, 64633.3333, 0.0345, 89000.0, 0.0048, -0.2156]","[725900.0, 3298322.0, 290866.6667, 0.0769, 36400.0, 0.0063, -0.1059]","[58200.0, 3356522.0, 290900.0, 0.034, 112400.0, 0.0054, -0.9367]","[53900.0, 3410422.0, 279333.3333, 0.0111, 158000.0, 0.0049, -0.6408]","[53000.0, 3463422.0, 55033.3333, 0.0104, 202100.0, 0.0032, -0.6589]","[16300.0, 3479722.0, 41066.6667, 0.011, 270100.0, 0.0047, -0.1579]","[58600.0, 3538322.0, 42633.3333, 0.0526, 525300.0, 0.005, 0.0412]","[354100.0, 3892422.0, 143000.0, 0.0408, 39500.0, 0.0044, -0.2897]","[243500.0, 4135922.0, 218733.3333, 0.0583, 171700.0, 0.0047, -0.4876]","[116400.0, 4252322.0, 238000.0, 0.0426, 292700.0, 0.0049, 0.4245]","[187900.0, 4440222.0, 182600.0, 0.0546, 1406400.0, 0.003, 0.5239]"
2020-05-25,"[5900.0, 5900.0, 5900.0, 0.005, 94300.0, 1.1854, -0.2956]","[203522.0, 209422.0, 104711.0, 0.0999, 354300.0, 0.0053, -0.7668]","[88000.0, 297422.0, 99140.6667, 0.0384, 277000.0, 0.004, 0.1588]","[289200.0, 586622.0, 193574.0, 0.0675, 241800.0, 0.0058, 0.4853]","[106494.0, 693116.0, 161231.3333, 0.0506, 383500.0, 0.0015, -0.1743]","[123200.0, 816316.0, 172964.6667, 0.0318, 184038.0, 0.0077, 0.7826]","[29600.0, 845916.0, 86431.3333, 0.0235, 450270.0, 0.0024, -0.8096]","[54500.0, 900416.0, 69100.0, 0.0311, 261300.0, 0.0036, -0.2578]","[71300.0, 971716.0, 51800.0, 0.0475, 186051.0, 0.005, 0.5281]","[74000.0, 1045716.0, 66600.0, 0.0479, 215293.0, 0.0048, -0.2043]","[38600.0, 1084316.0, 61300.0, 0.0201, 81900.0, 0.005, 0.1976]","[61600.0, 1145916.0, 58066.6667, 0.0386, 60800.0, 0.0034, 0.0311]","[12800.0, 1158716.0, 37666.6667, 0.0078, 46700.0, 0.0, 0.571]","[254500.0, 1413216.0, 109633.3333, 0.051, 32700.0, 0.0054, -0.3618]","[50400.0, 1463616.0, 105900.0, 0.0382, 57700.0, 0.0026, 0.0915]","[20900.0, 1484516.0, 108600.0, 0.0687, 260449.0, 0.005, -0.0698]","[14040.0, 1498556.0, 28446.6667, 0.033, 116800.0, 0.0046, -0.0591]","[80760.0, 1579316.0, 38566.6667, 0.0218, 109653.0, 0.0033, -0.3021]","[43500.0, 1622816.0, 46100.0, 0.0145, 93947.0, 0.0046, -0.5931]","[43021.0, 1665837.0, 55760.3333, 0.0144, 51000.0, 0.004, 0.2274]","[38200.0, 1704037.0, 41573.6667, 0.0231, 79300.0, 0.0046, -0.0705]","[59300.0, 1763337.0, 46840.3333, 0.045, 139400.0, 0.0048, -0.3971]","[105000.0, 1868337.0, 67500.0, 0.0705, 73400.0, 0.0045, 0.2123]","[29400.0, 1897737.0, 64566.6667, 0.0316, 409900.0, 0.0045, -0.1021]","[265879.0, 2163616.0, 133426.3333, 0.0787, 116578.0, 0.0057, -0.3438]"
2020-05-26,"[11700.0, 11700.0, 11700.0, 0.0027, 8300.0, 1.3906, 0.3034]","[504800.0, 516500.0, 258250.0, 0.0881, 178600.0, 0.0111, -0.3826]","[136800.0, 653300.0, 217766.6667, 0.0384, 120200.0, 0.0036, -0.0061]","[166800.0, 820100.0, 269466.6667, 0.0696, 20300.0, 0.0042, 0.2089]","[29500.0, 849600.0, 111033.3333, 0.0201, 270900.0, 0.005, 0.0133]","[164300.0, 1013900.0, 120200.0, 0.0417, 437500.0, 0.0058, -0.3275]","[199400.0, 1213300.0, 131066.6667, 0.025, 335220.0, 0.0048, 0.3278]","[232900.0, 1446200.0, 198866.6667, 0.0407, 93200.0, 0.0052, -0.7552]","[184100.0, 1630300.0, 205466.6667, 0.0575, 16000.0, 0.0057, 0.6419]","[192000.0, 1822300.0, 203000.0, 0.0467, 110800.0, 0.0051, -0.8167]","[124600.0, 1946900.0, 166900.0, 0.0266, 60000.0, 0.0038, 0.2875]","[105700.0, 2052600.0, 140766.6667, 0.0421, 2014402.0, 0.003, 0.3281]","[64900.0, 2117500.0, 98400.0, 0.0101, 493000.0, 0.0035, -0.5014]","[117700.0, 2235200.0, 96100.0, 0.0518, 284500.0, 0.0049, -0.7604]","[61400.0, 2296600.0, 81333.3333, 0.0187, 269400.0, 0.0047, -0.8748]","[40700.0, 2337300.0, 73266.6667, 0.0606, 86400.0, 0.0071, 0.247]","[109700.0, 2447000.0, 70600.0, 0.0142, 175900.0, 0.0047, 0.6125]","[68400.0, 2515400.0, 72933.3333, 0.0213, 36900.0, 0.0057, -0.8887]","[63000.0, 2578400.0, 80366.6667, 0.0151, 125600.0, 0.005, -0.4326]","[8300.0, 2586700.0, 46566.6667, 0.0084, 153200.0, 0.005, -0.5275]","[123900.0, 2710600.0, 65066.6667, 0.019, 155500.0, 0.0028, -0.0333]","[83000.0, 2793600.0, 71733.3333, 0.0415, 88500.0, 0.0052, -0.8895]","[127100.0, 2920700.0, 111333.3333, 0.0434, 163000.0, 0.0047, -0.6358]","[1332116.0, 4252816.0, 514072.0, 0.1067, 253052.0, 0.0098, -0.339]","[500700.0, 4753516.0, 653305.3333, 0.0902, 1003600.0, 0.0065, -0.5734]"
