date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[44979.0, 44979.0, 44979.0, 0.0022, 44979.0, 2.4416, 0.0413]","[2786621.0, 2831600.0, 1415800.0, 0.1355, 2786621.0, 0.0361, 0.338]","[1707638.0, 4539238.0, 1513079.3333, 0.0831, 1707638.0, 0.0181, 0.3692]","[1696180.0, 6235418.0, 2063479.6667, 0.0825, 1696180.0, 0.015, 0.3688]","[985971.0, 7221389.0, 1463263.0, 0.048, 985971.0, 0.0142, 0.2763]","[1449500.0, 8670889.0, 1377217.0, 0.0705, 1449500.0, 0.0139, 0.4015]","[1045436.0, 9716325.0, 1160302.3333, 0.0508, 1045436.0, 0.0096, 0.4837]","[481891.0, 10198216.0, 992275.6667, 0.0234, 481891.0, 0.0108, 0.7378]","[358600.0, 10556816.0, 628642.3333, 0.0174, 358600.0, 0.0089, 0.3051]","[188428.0, 10745244.0, 342973.0, 0.0092, 188428.0, 0.0068, -0.1495]","[557072.0, 11302316.0, 368033.3333, 0.0271, 557072.0, 0.0132, 0.332]","[209600.0, 11511916.0, 318366.6667, 0.0102, 209600.0, 0.0063, -0.3837]","[540555.0, 12052471.0, 435742.3333, 0.0263, 540555.0, 0.016, -0.1927]","[573821.0, 12626292.0, 441325.3333, 0.0279, 573821.0, 0.013, -0.0142]","[438000.0, 13064292.0, 517458.6667, 0.0213, 438000.0, 0.0077, 0.2689]","[611129.0, 13675421.0, 540983.3333, 0.0297, 611129.0, 0.0085, 0.0738]","[565500.0, 14240921.0, 538209.6667, 0.0275, 565500.0, 0.0129, -0.1078]","[469300.0, 14710221.0, 548643.0, 0.0228, 469300.0, 0.0071, -0.1774]","[416900.0, 15127121.0, 483900.0, 0.0203, 416900.0, 0.0077, 0.4555]","[389562.0, 15516683.0, 425254.0, 0.0189, 389562.0, 0.007, -0.4528]","[661272.0, 16177955.0, 489244.6667, 0.0322, 661272.0, 0.009, 0.1711]","[995612.0, 17173567.0, 682148.6667, 0.0484, 995612.0, 0.0155, -0.3717]","[1308657.0, 18482224.0, 988513.6667, 0.0637, 1308657.0, 0.0088, 0.2356]","[1162000.0, 19644224.0, 1155423.0, 0.0565, 1162000.0, 0.0099, 0.4819]","[914993.0, 20559217.0, 1128550.0, 0.0445, 914993.0, 0.0125, -0.2823]"
2020-05-14,"[47000.0, 47000.0, 47000.0, 0.002, 44979.0, 2.3596, -0.3759]","[1737086.0, 1784086.0, 892043.0, 0.1007, 2786621.0, 0.0292, 0.1438]","[885567.0, 2669653.0, 889884.3333, 0.0583, 1707638.0, 0.01, -0.1044]","[782252.0, 3451905.0, 1134968.3333, 0.0561, 1696180.0, 0.0125, -0.1954]","[447284.0, 3899189.0, 705034.3333, 0.0325, 985971.0, 0.011, 0.2048]","[637256.0, 4536445.0, 622264.0, 0.0473, 1449500.0, 0.0153, -0.1409]","[228000.0, 4764445.0, 437513.3333, 0.0297, 1045436.0, 0.0076, 0.1529]","[277165.0, 5041610.0, 380807.0, 0.017, 481891.0, 0.0072, -0.2223]","[2119840.0, 7161450.0, 875001.6667, 0.0489, 358600.0, 0.05, 0.1295]","[513400.0, 7674850.0, 970135.0, 0.0143, 188428.0, 0.0101, 0.0145]","[441900.0, 8116750.0, 1025046.6667, 0.0219, 557072.0, 0.0096, -0.1811]","[884300.0, 9001050.0, 613200.0, 0.0219, 209600.0, 0.0099, -0.4168]","[1301026.0, 10302076.0, 875742.0, 0.0378, 540555.0, 0.0218, 0.3686]","[4105216.0, 14407292.0, 2096847.3333, 0.0918, 573821.0, 0.0327, 0.1315]","[2647773.0, 17055065.0, 2684671.6667, 0.0608, 438000.0, 0.0228, 0.3066]","[527600.0, 17582665.0, 2426863.0, 0.0249, 611129.0, 0.0083, 0.2926]","[1164500.0, 18747165.0, 1446624.3333, 0.0358, 565500.0, 0.0128, -0.0372]","[786000.0, 19533165.0, 826033.3333, 0.0263, 469300.0, 0.0108, -0.6184]","[718200.0, 20251365.0, 889566.6667, 0.0237, 416900.0, 0.0148, -0.2742]","[927600.0, 21178965.0, 810600.0, 0.0271, 389562.0, 0.0121, -0.3246]","[862900.0, 22041865.0, 836233.3333, 0.0324, 661272.0, 0.0131, -0.4431]","[745400.0, 22787265.0, 845300.0, 0.0383, 995612.0, 0.015, -0.3045]","[1064163.0, 23851428.0, 890821.0, 0.052, 1308657.0, 0.0129, -0.2352]","[1089100.0, 24940528.0, 966221.0, 0.0489, 1162000.0, 0.0118, -0.4737]","[1443224.0, 26383752.0, 1198829.0, 0.0496, 914993.0, 0.0171, -0.2414]"
2020-05-15,"[111109.0, 111109.0, 111109.0, 0.0032, 44979.0, 2.6063, -0.0051]","[1581691.0, 1692800.0, 846400.0, 0.0941, 2786621.0, 0.0175, 0.6438]","[2366300.0, 4059100.0, 1353033.3333, 0.0792, 1707638.0, 0.0199, 0.6695]","[1306226.0, 5365326.0, 1751405.6667, 0.0596, 1696180.0, 0.0135, 0.3264]","[760828.0, 6126154.0, 1477784.6667, 0.0346, 985971.0, 0.0143, -0.0203]","[1097900.0, 7224054.0, 1054984.6667, 0.0503, 1449500.0, 0.0181, 0.2608]","[598000.0, 7822054.0, 818909.3333, 0.03, 1045436.0, 0.014, -0.0011]","[486000.0, 8308054.0, 727300.0, 0.0196, 481891.0, 0.0078, 0.6102]","[816189.0, 9124243.0, 633396.3333, 0.0465, 358600.0, 0.0078, 0.3826]","[2285223.0, 11409466.0, 1195804.0, 0.0485, 188428.0, 0.0212, 0.2224]","[366100.0, 11775566.0, 1155837.3333, 0.0209, 557072.0, 0.0112, -0.026]","[558839.0, 12334405.0, 1070054.0, 0.0241, 209600.0, 0.0128, -0.672]","[284500.0, 12618905.0, 403146.3333, 0.03, 540555.0, 0.0087, 0.3195]","[404252.0, 13023157.0, 415863.6667, 0.0681, 573821.0, 0.0085, 0.3944]","[334660.0, 13357817.0, 341137.3333, 0.0463, 438000.0, 0.0142, 0.2572]","[414843.0, 13772660.0, 384585.0, 0.0236, 611129.0, 0.0106, -0.541]","[430520.0, 14203180.0, 393341.0, 0.0312, 565500.0, 0.0063, -0.3219]","[563931.0, 14767111.0, 469764.6667, 0.0271, 469300.0, 0.0119, 0.6762]","[417500.0, 15184611.0, 470650.3333, 0.0229, 416900.0, 0.0076, 0.1132]","[241914.0, 15426525.0, 407781.6667, 0.0222, 389562.0, 0.0077, 0.6683]","[458677.0, 15885202.0, 372697.0, 0.0294, 661272.0, 0.0071, 0.5163]","[290539.0, 16175741.0, 330376.6667, 0.0305, 995612.0, 0.0069, 0.2471]","[1119767.0, 17295508.0, 622994.3333, 0.0537, 1308657.0, 0.0237, 0.2624]","[1224554.0, 18520062.0, 878286.6667, 0.0535, 1162000.0, 0.0134, 0.1016]","[1042769.0, 19562831.0, 1129030.0, 0.0508, 914993.0, 0.0065, 0.065]"
2020-05-18,"[124400.0, 124400.0, 124400.0, 0.0055, 44979.0, 2.3147, 0.0007]","[2131577.0, 2255977.0, 1127988.5, 0.1001, 2786621.0, 0.029, 0.0217]","[1260100.0, 3516077.0, 1172025.6667, 0.0818, 1707638.0, 0.0174, -0.3158]","[494094.0, 4010171.0, 1295257.0, 0.044, 1696180.0, 0.0272, 0.041]","[1160641.0, 5170812.0, 971611.6667, 0.0465, 985971.0, 0.0305, -0.6456]","[387767.0, 5558579.0, 680834.0, 0.0361, 1449500.0, 0.0082, -0.289]","[396502.0, 5955081.0, 648303.3333, 0.0226, 1045436.0, 0.0091, 0.2064]","[671423.0, 6626504.0, 485230.6667, 0.0279, 481891.0, 0.0158, -0.1256]","[222613.0, 6849117.0, 430179.3333, 0.046, 358600.0, 0.0076, 0.2578]","[275600.0, 7124717.0, 389878.6667, 0.052, 188428.0, 0.01, 0.2016]","[145421.0, 7270138.0, 214544.6667, 0.0153, 557072.0, 0.0046, -0.1739]","[220701.0, 7490839.0, 213907.3333, 0.026, 209600.0, 0.0077, 0.1192]","[215754.0, 7706593.0, 193958.6667, 0.0265, 540555.0, 0.0124, -0.0909]","[639855.0, 8346448.0, 358770.0, 0.0741, 573821.0, 0.0101, -0.1468]","[336800.0, 8683248.0, 397469.6667, 0.0472, 438000.0, 0.0091, 0.3242]","[490225.0, 9173473.0, 488960.0, 0.0255, 611129.0, 0.007, 0.2158]","[416200.0, 9589673.0, 414408.3333, 0.032, 565500.0, 0.0071, 0.3486]","[353455.0, 9943128.0, 419960.0, 0.028, 469300.0, 0.005, -0.6595]","[703032.0, 10646160.0, 490895.6667, 0.0331, 416900.0, 0.0074, -0.1985]","[367405.0, 11013565.0, 474630.6667, 0.0247, 389562.0, 0.0096, -0.2924]","[428806.0, 11442371.0, 499747.6667, 0.029, 661272.0, 0.0072, -0.1064]","[292100.0, 11734471.0, 362770.3333, 0.0214, 995612.0, 0.0067, 0.1634]","[859659.0, 12594130.0, 526855.0, 0.0532, 1308657.0, 0.0098, 0.5432]","[801641.0, 13395771.0, 651133.3333, 0.0539, 1162000.0, 0.0125, -0.2973]","[485160.0, 13880931.0, 715486.6667, 0.0477, 914993.0, 0.0095, 0.243]"
2020-05-19,"[93026.0, 93026.0, 93026.0, 0.0061, 44979.0, 2.384, 0.3805]","[1956283.0, 2049309.0, 1024654.5, 0.1048, 2786621.0, 0.0306, -0.0593]","[1794100.0, 3843409.0, 1281136.3333, 0.095, 1707638.0, 0.0121, 0.4396]","[2534242.0, 6377651.0, 2094875.0, 0.0686, 1696180.0, 0.0219, -0.3973]","[2689938.0, 9067589.0, 2339426.6667, 0.0775, 985971.0, 0.0213, 0.3785]","[948100.0, 10015689.0, 2057426.6667, 0.0409, 1449500.0, 0.0132, 0.4863]","[441060.0, 10456749.0, 1359699.3333, 0.0257, 1045436.0, 0.0121, -0.4406]","[595140.0, 11051889.0, 661433.3333, 0.0325, 481891.0, 0.02, -0.745]","[801560.0, 11853449.0, 612586.6667, 0.0302, 358600.0, 0.009, -0.158]","[379900.0, 12233349.0, 592200.0, 0.0507, 188428.0, 0.0103, -0.7199]","[738418.0, 12971767.0, 639959.3333, 0.0198, 557072.0, 0.0194, -0.5314]","[412921.0, 13384688.0, 510413.0, 0.0204, 209600.0, 0.0143, -0.2139]","[375309.0, 13759997.0, 508882.6667, 0.0151, 540555.0, 0.0118, -0.3653]","[528917.0, 14288914.0, 439049.0, 0.0295, 573821.0, 0.016, -0.2811]","[387792.0, 14676706.0, 430672.6667, 0.0191, 438000.0, 0.0076, 0.0027]","[378218.0, 15054924.0, 431642.3333, 0.024, 611129.0, 0.0073, -0.6535]","[1522610.0, 16577534.0, 762873.3333, 0.0381, 565500.0, 0.0149, 0.2302]","[695280.0, 17272814.0, 865369.3333, 0.0276, 469300.0, 0.011, 0.0122]","[1720873.0, 18993687.0, 1312921.0, 0.0474, 416900.0, 0.0298, -0.0343]","[722500.0, 19716187.0, 1046217.6667, 0.0228, 389562.0, 0.0117, 0.3629]","[801580.0, 20517767.0, 1081651.0, 0.029, 661272.0, 0.011, -0.3482]","[593300.0, 21111067.0, 705793.3333, 0.02, 995612.0, 0.0102, 0.1773]","[1204424.0, 22315491.0, 866434.6667, 0.0561, 1308657.0, 0.0108, -0.3134]","[1016300.0, 23331791.0, 938008.0, 0.054, 1162000.0, 0.0152, 0.0369]","[1142900.0, 24474691.0, 1121208.0, 0.045, 914993.0, 0.0074, -0.2968]"
2020-05-20,"[63309.0, 63309.0, 63309.0, 0.0056, 44979.0, 2.7789, -0.0578]","[1636691.0, 1700000.0, 850000.0, 0.1129, 2786621.0, 0.0198, 0.1346]","[1967910.0, 3667910.0, 1222636.6667, 0.0969, 1707638.0, 0.0224, -0.1875]","[2247300.0, 5915210.0, 1950633.6667, 0.0946, 1696180.0, 0.0163, 0.0929]","[517960.0, 6433170.0, 1577723.3333, 0.0756, 985971.0, 0.023, -0.3642]","[412716.0, 6845886.0, 1059325.3333, 0.0311, 1449500.0, 0.0095, -0.3764]","[526800.0, 7372686.0, 485825.3333, 0.0268, 1045436.0, 0.0111, 0.1581]","[459228.0, 7831914.0, 466248.0, 0.0341, 481891.0, 0.0139, 0.1624]","[213800.0, 8045714.0, 399942.6667, 0.0208, 358600.0, 0.0071, 0.2723]","[205581.0, 8251295.0, 292869.6667, 0.0162, 188428.0, 0.008, 0.6663]","[504828.0, 8756123.0, 308069.6667, 0.0244, 557072.0, 0.0151, 0.1369]","[261481.0, 9017604.0, 323963.3333, 0.0165, 209600.0, 0.0144, -0.538]","[193600.0, 9211204.0, 319969.6667, 0.0144, 540555.0, 0.0118, -0.759]","[500100.0, 9711304.0, 318393.6667, 0.0333, 573821.0, 0.0146, 0.426]","[309900.0, 10021204.0, 334533.3333, 0.02, 438000.0, 0.0116, 0.508]","[206400.0, 10227604.0, 338800.0, 0.0214, 611129.0, 0.0113, -0.4863]","[290300.0, 10517904.0, 268866.6667, 0.037, 565500.0, 0.0129, -0.537]","[291400.0, 10809304.0, 262700.0, 0.0242, 469300.0, 0.0072, -0.2962]","[584432.0, 11393736.0, 388710.6667, 0.0529, 416900.0, 0.0163, -0.1459]","[474018.0, 11867754.0, 449950.0, 0.0288, 389562.0, 0.0097, -0.0171]","[865700.0, 12733454.0, 641383.3333, 0.0398, 661272.0, 0.014, -0.0632]","[290719.0, 13024173.0, 543479.0, 0.0213, 995612.0, 0.0123, 0.1044]","[907700.0, 13931873.0, 688039.6667, 0.0565, 1308657.0, 0.0168, -0.3564]","[649200.0, 14581073.0, 615873.0, 0.047, 1162000.0, 0.0097, 0.5518]","[956100.0, 15537173.0, 837666.6667, 0.0477, 914993.0, 0.0077, -0.5236]"
2020-05-21,"[67800.0, 67800.0, 67800.0, 0.0042, 47000.0, 2.7393, -0.2721]","[832870.0, 900670.0, 450335.0, 0.0815, 1737086.0, 0.0251, -0.1024]","[684500.0, 1585170.0, 528390.0, 0.0829, 885567.0, 0.0219, 0.1766]","[827800.0, 2412970.0, 781723.3333, 0.1023, 782252.0, 0.0217, 0.0368]","[262300.0, 2675270.0, 591533.3333, 0.054, 447284.0, 0.0108, 0.2141]","[599700.0, 3274970.0, 563266.6667, 0.036, 637256.0, 0.0181, 0.2874]","[280300.0, 3555270.0, 380766.6667, 0.0239, 228000.0, 0.0097, -0.2031]","[291593.0, 3846863.0, 390531.0, 0.0249, 277165.0, 0.0086, 0.4147]","[345507.0, 4192370.0, 305800.0, 0.0237, 2119840.0, 0.0123, 0.3502]","[290900.0, 4483270.0, 309333.3333, 0.0165, 513400.0, 0.0175, 0.7674]","[268000.0, 4751270.0, 301469.0, 0.0272, 441900.0, 0.0122, 0.6072]","[224900.0, 4976170.0, 261266.6667, 0.0166, 884300.0, 0.008, 0.0281]","[889800.0, 5865970.0, 460900.0, 0.0303, 1301026.0, 0.0245, -0.2485]","[309600.0, 6175570.0, 474766.6667, 0.0253, 4105216.0, 0.0197, -0.5546]","[223700.0, 6399270.0, 474366.6667, 0.0172, 2647773.0, 0.0119, 0.4055]","[588800.0, 6988070.0, 374033.3333, 0.0235, 527600.0, 0.0215, -0.0059]","[656500.0, 7644570.0, 489666.6667, 0.0425, 1164500.0, 0.0138, -0.1178]","[832153.3, 8476723.3, 692484.4333, 0.0354, 786000.0, 0.0156, 0.3635]","[733200.0, 9209923.3, 740617.7667, 0.0533, 718200.0, 0.0102, 0.2172]","[804746.456, 10014669.756, 790033.252, 0.0391, 927600.0, 0.0184, -0.2236]","[1081497.0, 11096166.756, 873147.8187, 0.0551, 862900.0, 0.0113, 0.2616]","[805300.0, 11901466.756, 897181.152, 0.0334, 745400.0, 0.016, 0.1491]","[505999.0, 12407465.756, 797598.6667, 0.0479, 1064163.0, 0.0081, 0.3287]","[573300.0, 12980765.756, 628199.6667, 0.0414, 1089100.0, 0.009, 0.4058]","[1088303.0, 14069068.756, 722534.0, 0.0619, 1443224.0, 0.0193, -0.0775]"
2020-05-22,"[61629.0, 61629.0, 61629.0, 0.0044, 111109.0, 2.5569, 0.1018]","[959000.0, 1020629.0, 510314.5, 0.0765, 1581691.0, 0.0192, -0.3966]","[861335.0, 1881964.0, 627321.3333, 0.0778, 2366300.0, 0.0194, -0.0816]","[985300.0, 2867264.0, 935211.6667, 0.09, 1306226.0, 0.0173, 0.1125]","[458800.0, 3326064.0, 768478.3333, 0.0277, 760828.0, 0.0145, -0.3409]","[543300.0, 3869364.0, 662466.6667, 0.0353, 1097900.0, 0.0119, -0.0964]","[381100.0, 4250464.0, 461066.6667, 0.0265, 598000.0, 0.0065, -0.5289]","[1162496.4, 5412960.4, 695632.1333, 0.0429, 486000.0, 0.0137, 0.2012]","[378900.0, 5791860.4, 640832.1333, 0.0213, 816189.0, 0.014, 0.3508]","[632600.0, 6424460.4, 724665.4667, 0.0256, 2285223.0, 0.0128, -0.1654]","[509700.0, 6934160.4, 507066.6667, 0.0287, 366100.0, 0.0096, -0.0447]","[451500.0, 7385660.4, 531266.6667, 0.0211, 558839.0, 0.0153, 0.2287]","[531725.0, 7917385.4, 497641.6667, 0.0372, 284500.0, 0.0135, -0.141]","[418165.0, 8335550.4, 467130.0, 0.0275, 404252.0, 0.0138, -0.2017]","[608600.0, 8944150.4, 519496.6667, 0.0257, 334660.0, 0.0115, 0.3121]","[884600.0, 9828750.4, 637121.6667, 0.0383, 414843.0, 0.0104, -0.1664]","[245900.0, 10074650.4, 579700.0, 0.0273, 430520.0, 0.0106, 0.2179]","[340600.0, 10415250.4, 490366.6667, 0.0336, 563931.0, 0.0104, -0.1634]","[748600.0, 11163850.4, 445033.3333, 0.0468, 417500.0, 0.0214, -0.4294]","[614000.0, 11777850.4, 567733.3333, 0.0431, 241914.0, 0.0116, 0.3947]","[339000.0, 12116850.4, 567200.0, 0.0518, 458677.0, 0.0103, 0.142]","[406800.0, 12523650.4, 453266.6667, 0.0345, 290539.0, 0.0158, -0.7374]","[486200.0, 13009850.4, 410666.6667, 0.0424, 1119767.0, 0.0123, 0.3088]","[704100.0, 13713950.4, 532366.6667, 0.0434, 1224554.0, 0.0101, -0.1874]","[1082900.0, 14796850.4, 757733.3333, 0.0707, 1042769.0, 0.0316, 0.249]"
2020-05-25,"[52250.0, 52250.0, 52250.0, 0.0039, 124400.0, 2.6732, 0.4213]","[1264650.0, 1316900.0, 658450.0, 0.0637, 2131577.0, 0.0205, 0.1831]","[953480.0, 2270380.0, 756793.3333, 0.0525, 1260100.0, 0.0323, 0.2935]","[758900.0, 3029280.0, 992343.3333, 0.0552, 494094.0, 0.011, 0.7796]","[1958538.782, 4987818.782, 1223639.594, 0.0511, 1160641.0, 0.0411, 0.2678]","[2980431.697, 7968250.479, 1899290.1597, 0.0791, 387767.0, 0.0481, -0.7304]","[1982051.4, 9950301.879, 2307007.293, 0.0502, 396502.0, 0.0241, -0.482]","[837629.0, 10787930.879, 1933370.699, 0.0479, 671423.0, 0.0126, -0.0041]","[671700.0, 11459630.879, 1163793.4667, 0.0286, 222613.0, 0.0222, -0.6332]","[313600.0, 11773230.879, 607643.0, 0.0267, 275600.0, 0.0126, -0.2448]","[421000.0, 12194230.879, 468766.6667, 0.0253, 145421.0, 0.016, -0.5039]","[282900.0, 12477130.879, 339166.6667, 0.0205, 220701.0, 0.0069, 0.0821]","[352454.0, 12829584.879, 352118.0, 0.0393, 215754.0, 0.0167, 0.2888]","[211400.0, 13040984.879, 282251.3333, 0.0205, 639855.0, 0.0123, 0.037]","[97100.0, 13138084.879, 220318.0, 0.0207, 336800.0, 0.0071, 0.5249]","[197200.0, 13335284.879, 168566.6667, 0.0374, 490225.0, 0.0143, 0.193]","[255161.0, 13590445.879, 183153.6667, 0.0256, 416200.0, 0.0085, 0.7315]","[577000.0, 14167445.879, 343120.3333, 0.0376, 353455.0, 0.0196, 0.1585]","[348900.0, 14516345.879, 393687.0, 0.0404, 703032.0, 0.0164, -0.7873]","[185600.0, 14701945.879, 370500.0, 0.0362, 367405.0, 0.0083, -0.3544]","[327800.0, 15029745.879, 287433.3333, 0.039, 428806.0, 0.0084, -0.2638]","[564610.2, 15594356.079, 359336.7333, 0.0382, 292100.0, 0.0169, -0.5524]","[590800.0, 16185156.079, 494403.4, 0.0334, 859659.0, 0.0151, -0.2199]","[553700.0, 16738856.079, 569703.4, 0.0392, 801641.0, 0.0103, -0.7346]","[2142938.0, 18881794.079, 1095812.6667, 0.088, 485160.0, 0.019, -0.1203]"
2020-05-26,"[41300.0, 41300.0, 41300.0, 0.0028, 93026.0, 2.52, -0.1404]","[1371200.0, 1412500.0, 706250.0, 0.0609, 1956283.0, 0.019, 0.3545]","[1400800.0, 2813300.0, 937766.6667, 0.0536, 1794100.0, 0.0163, 0.099]","[2810800.0, 5624100.0, 1860933.3333, 0.0703, 2534242.0, 0.0235, -0.2488]","[625000.0, 6249100.0, 1612200.0, 0.0526, 2689938.0, 0.0074, 0.4579]","[1066938.7, 7316038.7, 1500912.9, 0.078, 948100.0, 0.0173, -0.1326]","[566965.0, 7883003.7, 752967.9, 0.0506, 441060.0, 0.0106, 0.3944]","[792233.0, 8675236.7, 808712.2333, 0.0508, 595140.0, 0.0094, 0.5367]","[1307563.285, 9982799.985, 888920.4283, 0.0366, 801560.0, 0.0255, -0.0484]","[780465.0, 10763264.985, 960087.095, 0.0294, 379900.0, 0.0091, 0.6777]","[487359.0, 11250623.985, 858462.4283, 0.0249, 738418.0, 0.0057, 0.3301]","[801082.0, 12051705.985, 689635.3333, 0.0251, 412921.0, 0.0134, -0.0388]","[628546.0, 12680251.985, 638995.6667, 0.026, 375309.0, 0.0141, 0.3041]","[872374.679, 13552626.664, 767334.2263, 0.0239, 528917.0, 0.0132, 0.0314]","[643029.0, 14195655.664, 714649.893, 0.0234, 387792.0, 0.0112, -0.402]","[600600.0, 14796255.664, 705334.5597, 0.0308, 378218.0, 0.0113, 0.0512]","[568391.0, 15364646.664, 604006.6667, 0.0171, 1522610.0, 0.0086, 0.35]","[619800.0, 15984446.664, 596263.6667, 0.0255, 695280.0, 0.009, 0.3518]","[783500.0, 16767946.664, 657230.3333, 0.0327, 1720873.0, 0.0081, 0.7057]","[1998100.0, 18766046.664, 1133800.0, 0.0418, 722500.0, 0.0146, 0.4188]","[1662222.521, 20428269.185, 1481274.1737, 0.034, 801580.0, 0.0089, 0.0013]","[1834986.0, 22263255.185, 1831769.507, 0.0418, 593300.0, 0.0128, -0.1536]","[1301220.0, 23564475.185, 1599476.1737, 0.0375, 1204424.0, 0.0123, -0.5582]","[1449644.8, 25014119.985, 1528616.9333, 0.0436, 1016300.0, 0.0197, 0.0789]","[1946456.0, 26960575.985, 1565773.6, 0.0863, 1142900.0, 0.0174, 0.3195]"
