date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[55800.0, 55800.0, 55800.0, 0.0065, 55800.0, 1.5878, -0.3749]","[510600.0, 566400.0, 283200.0, 0.0593, 510600.0, 0.0068, -0.3383]","[369900.0, 936300.0, 312100.0, 0.0429, 369900.0, 0.0053, 0.0539]","[196400.0, 1132700.0, 358966.6667, 0.0228, 196400.0, 0.0029, -0.3435]","[108600.0, 1241300.0, 224966.6667, 0.0126, 108600.0, 0.0042, -0.4527]","[178800.0, 1420100.0, 161266.6667, 0.0208, 178800.0, 0.0063, 0.7036]","[459800.0, 1879900.0, 249066.6667, 0.0534, 459800.0, 0.0051, 0.3675]","[105300.0, 1985200.0, 247966.6667, 0.0122, 105300.0, 0.005, 0.5152]","[281100.0, 2266300.0, 282066.6667, 0.0326, 281100.0, 0.0049, -0.2779]","[199100.0, 2465400.0, 195166.6667, 0.0231, 199100.0, 0.0045, 0.0792]","[366500.0, 2831900.0, 282233.3333, 0.0426, 366500.0, 0.0041, 0.1277]","[86000.0, 2917900.0, 217200.0, 0.01, 86000.0, 0.0047, 0.1231]","[104300.0, 3022200.0, 185600.0, 0.0121, 104300.0, 0.0046, 0.358]","[105900.0, 3128100.0, 98733.3333, 0.0123, 105900.0, 0.0041, 0.617]","[284200.0, 3412300.0, 164800.0, 0.033, 284200.0, 0.0064, -0.3152]","[483400.0, 3895700.0, 291166.6667, 0.0561, 483400.0, 0.0073, -0.7732]","[304200.0, 4199900.0, 357266.6667, 0.0353, 304200.0, 0.0047, -0.7395]","[524000.0, 4723900.0, 437200.0, 0.0608, 524000.0, 0.0047, -0.485]","[754700.0, 5478600.0, 527633.3333, 0.0876, 754700.0, 0.0059, -0.5208]","[196400.0, 5675000.0, 491700.0, 0.0228, 196400.0, 0.0037, -0.3539]","[849905.0, 6524905.0, 600335.0, 0.0987, 849905.0, 0.0069, -0.0856]","[577100.0, 7102005.0, 541135.0, 0.067, 577100.0, 0.0047, 0.3213]","[399800.0, 7501805.0, 608935.0, 0.0464, 399800.0, 0.0048, -0.2096]","[639188.0, 8140993.0, 538696.0, 0.0742, 639188.0, 0.0056, -0.5758]","[471812.0, 8612805.0, 503600.0, 0.0548, 471812.0, 0.0072, 0.4941]"
2020-05-14,"[73400.0, 73400.0, 73400.0, 0.0078, 55800.0, 1.3395, 0.3142]","[222600.0, 296000.0, 148000.0, 0.0434, 510600.0, 0.0051, 0.4878]","[338600.0, 634600.0, 211533.3333, 0.0425, 369900.0, 0.0057, 0.4218]","[237133.0, 871733.0, 266111.0, 0.0261, 196400.0, 0.0062, -0.3193]","[918700.0, 1790433.0, 498144.3333, 0.0632, 108600.0, 0.0102, -0.5762]","[782600.0, 2573033.0, 646144.3333, 0.0589, 178800.0, 0.0061, 0.476]","[90800.0, 2663833.0, 597366.6667, 0.0323, 459800.0, 0.0078, -0.248]","[246700.0, 2910533.0, 373366.6667, 0.0214, 105300.0, 0.005, -0.8811]","[80100.0, 2990633.0, 139200.0, 0.0213, 281100.0, 0.0049, 0.015]","[142400.0, 3133033.0, 156400.0, 0.0204, 199100.0, 0.005, 0.1077]","[191900.0, 3324933.0, 138133.3333, 0.0332, 366500.0, 0.0073, -0.7643]","[316000.0, 3640933.0, 216766.6667, 0.0246, 86000.0, 0.0048, 0.3066]","[80400.0, 3721333.0, 196100.0, 0.011, 104300.0, 0.005, 0.589]","[32500.0, 3753833.0, 142966.6667, 0.0082, 105900.0, 0.0049, 0.7955]","[347900.0, 4101733.0, 153600.0, 0.0381, 284200.0, 0.0042, 0.8456]","[557667.0, 4659400.0, 312689.0, 0.0626, 483400.0, 0.0061, -0.2069]","[277400.0, 4936800.0, 394322.3333, 0.0348, 304200.0, 0.0056, -0.6225]","[47800.0, 4984600.0, 294289.0, 0.0334, 524000.0, 0.005, 0.5614]","[139700.0, 5124300.0, 154966.6667, 0.0525, 754700.0, 0.005, 0.2681]","[338600.0, 5462900.0, 175366.6667, 0.0324, 196400.0, 0.0058, 0.3452]","[674500.0, 6137400.0, 384266.6667, 0.0911, 849905.0, 0.0046, -0.866]","[407300.0, 6544700.0, 473466.6667, 0.0587, 577100.0, 0.0043, 0.2868]","[268100.0, 6812800.0, 449966.6667, 0.0398, 399800.0, 0.005, 0.3244]","[318100.0, 7130900.0, 331166.6667, 0.0568, 639188.0, 0.005, 0.0701]","[938600.0, 8069500.0, 508266.6667, 0.0855, 471812.0, 0.005, 0.1772]"
2020-05-15,"[41900.0, 41900.0, 41900.0, 0.0071, 55800.0, 1.3832, -0.0929]","[1810315.0, 1852215.0, 926107.5, 0.1093, 510600.0, 0.0102, -0.205]","[263800.0, 2116015.0, 705338.3333, 0.04, 369900.0, 0.0045, -0.4552]","[253600.0, 2369615.0, 775905.0, 0.0286, 196400.0, 0.0055, 0.2422]","[113200.0, 2482815.0, 210200.0, 0.0472, 108600.0, 0.0048, 0.0065]","[67500.0, 2550315.0, 144766.6667, 0.0422, 178800.0, 0.0036, 0.1561]","[82290.0, 2632605.0, 87663.3333, 0.0252, 459800.0, 0.005, -0.2986]","[146700.0, 2779305.0, 98830.0, 0.0208, 105300.0, 0.0053, -0.4649]","[59300.0, 2838605.0, 96096.6667, 0.0168, 281100.0, 0.0043, -0.2718]","[50200.0, 2888805.0, 85400.0, 0.0158, 199100.0, 0.0046, -0.35]","[134500.0, 3023305.0, 81333.3333, 0.0281, 366500.0, 0.0041, -0.3064]","[211700.0, 3235005.0, 132133.3333, 0.0258, 86000.0, 0.0063, -0.5228]","[222100.0, 3457105.0, 189433.3333, 0.0172, 104300.0, 0.0044, -0.0242]","[292800.0, 3749905.0, 242200.0, 0.0184, 105900.0, 0.0048, -0.4849]","[522600.0, 4272505.0, 345833.3333, 0.0486, 284200.0, 0.0076, 0.4101]","[138500.0, 4411005.0, 317966.6667, 0.0479, 483400.0, 0.0044, 0.2723]","[68500.0, 4479505.0, 243200.0, 0.0263, 304200.0, 0.0046, -0.1379]","[384300.0, 4863805.0, 197100.0, 0.0393, 524000.0, 0.005, 0.5628]","[321400.0, 5185205.0, 258066.6667, 0.0492, 754700.0, 0.0074, -0.1149]","[41600.0, 5226805.0, 249100.0, 0.0234, 196400.0, 0.005, 0.0224]","[328300.0, 5555105.0, 230433.3333, 0.0753, 849905.0, 0.0045, 0.7171]","[147300.0, 5702405.0, 172400.0, 0.0457, 577100.0, 0.0058, 0.6778]","[303000.0, 6005405.0, 259533.3333, 0.04, 399800.0, 0.0044, -0.1079]","[482200.0, 6487605.0, 310833.3333, 0.0593, 639188.0, 0.006, 0.5428]","[1027507.0, 7515112.0, 604235.6667, 0.1026, 471812.0, 0.006, 0.2144]"
2020-05-18,"[64600.0, 64600.0, 64600.0, 0.0075, 55800.0, 1.5499, -0.1671]","[597200.0, 661800.0, 330900.0, 0.1139, 510600.0, 0.0084, 0.3099]","[778390.0, 1440190.0, 480063.3333, 0.0575, 369900.0, 0.0069, 0.2166]","[426700.0, 1866890.0, 600763.3333, 0.0385, 196400.0, 0.006, 0.2406]","[155800.0, 2022690.0, 453630.0, 0.0493, 108600.0, 0.0047, -0.506]","[157100.0, 2179790.0, 246533.3333, 0.0417, 178800.0, 0.0032, -0.2126]","[88800.0, 2268590.0, 133900.0, 0.011, 459800.0, 0.0038, 0.2052]","[355500.0, 2624090.0, 200466.6667, 0.0312, 105300.0, 0.0049, -0.2122]","[77600.0, 2701690.0, 173966.6667, 0.0091, 281100.0, 0.004, 0.4332]","[157300.0, 2858990.0, 196800.0, 0.0145, 199100.0, 0.0046, 0.4377]","[234600.0, 3093590.0, 156500.0, 0.0235, 366500.0, 0.0052, -0.1768]","[43100.0, 3136690.0, 145000.0, 0.0242, 86000.0, 0.0046, -0.1522]","[330500.0, 3467190.0, 202733.3333, 0.0267, 104300.0, 0.005, -0.6123]","[199000.0, 3666190.0, 190866.6667, 0.0225, 105900.0, 0.0043, -0.6024]","[173100.0, 3839290.0, 234200.0, 0.0446, 284200.0, 0.0037, -0.5004]","[161400.0, 4000690.0, 177833.3333, 0.0358, 483400.0, 0.0044, -0.2024]","[203500.0, 4204190.0, 179333.3333, 0.0228, 304200.0, 0.0062, -0.9032]","[307400.0, 4511590.0, 224100.0, 0.0316, 524000.0, 0.0044, -0.7331]","[106500.0, 4618090.0, 205800.0, 0.0244, 754700.0, 0.005, -0.7444]","[723500.0, 5341590.0, 379133.3333, 0.0454, 196400.0, 0.0078, 0.1974]","[269407.0, 5610997.0, 366469.0, 0.0534, 849905.0, 0.005, 0.1869]","[146000.0, 5756997.0, 379635.6667, 0.0293, 577100.0, 0.0048, -0.2074]","[871693.0, 6628690.0, 429033.3333, 0.0602, 399800.0, 0.0073, -0.4862]","[870807.0, 7499497.0, 629500.0, 0.0701, 639188.0, 0.0065, 0.6216]","[650527.0, 8150024.0, 797675.6667, 0.111, 471812.0, 0.0062, 0.6775]"
2020-05-19,"[151300.0, 151300.0, 151300.0, 0.0115, 55800.0, 1.3323, 0.4086]","[372500.0, 523800.0, 261900.0, 0.122, 510600.0, 0.0046, -0.5021]","[305400.0, 829200.0, 276400.0, 0.0577, 369900.0, 0.0045, -0.5743]","[539700.0, 1368900.0, 405866.6667, 0.0537, 196400.0, 0.0062, -0.7487]","[634700.0, 2003600.0, 493266.6667, 0.0408, 108600.0, 0.0029, 0.5255]","[85775.0, 2089375.0, 420058.3333, 0.0134, 178800.0, 0.005, 0.3543]","[245000.0, 2334375.0, 321825.0, 0.0186, 459800.0, 0.006, -0.4383]","[231300.0, 2565675.0, 187358.3333, 0.0318, 105300.0, 0.005, -0.7191]","[211500.0, 2777175.0, 229266.6667, 0.0156, 281100.0, 0.0041, 0.4933]","[315500.0, 3092675.0, 252766.6667, 0.0233, 199100.0, 0.0043, -0.8872]","[120000.0, 3212675.0, 215666.6667, 0.0211, 366500.0, 0.005, 0.7674]","[115600.0, 3328275.0, 183700.0, 0.0165, 86000.0, 0.005, 0.3314]","[101300.0, 3429575.0, 112300.0, 0.0281, 104300.0, 0.0046, 0.2973]","[312969.0, 3742544.0, 176623.0, 0.0356, 105900.0, 0.005, 0.0181]","[178455.0, 3920999.0, 197574.6667, 0.0385, 284200.0, 0.0047, 0.1591]","[630000.0, 4550999.0, 373808.0, 0.042, 483400.0, 0.0061, -0.8543]","[387100.0, 4938099.0, 398518.3333, 0.0293, 304200.0, 0.0047, 0.4577]","[204300.0, 5142399.0, 407133.3333, 0.0391, 524000.0, 0.0047, 0.6536]","[533501.0, 5675900.0, 374967.0, 0.0434, 754700.0, 0.0031, 0.4145]","[386899.0, 6062799.0, 374900.0, 0.0494, 196400.0, 0.0062, -0.8935]","[190400.0, 6253199.0, 370266.6667, 0.0344, 849905.0, 0.0049, -0.9592]","[215700.0, 6468899.0, 264333.0, 0.0225, 577100.0, 0.0047, -0.8518]","[131700.0, 6600599.0, 179266.6667, 0.0552, 399800.0, 0.0036, -0.7648]","[220100.0, 6820699.0, 189166.6667, 0.0672, 639188.0, 0.0034, -0.8848]","[367300.0, 7187999.0, 239700.0, 0.0892, 471812.0, 0.0048, -0.7451]"
2020-05-20,"[19400.0, 19400.0, 19400.0, 0.0107, 55800.0, 1.4777, -0.2954]","[262600.0, 282000.0, 141000.0, 0.0551, 510600.0, 0.0049, 0.3602]","[417800.0, 699800.0, 233266.6667, 0.0674, 369900.0, 0.0054, -0.1486]","[246900.0, 946700.0, 309100.0, 0.0551, 196400.0, 0.0051, 0.7366]","[109300.0, 1056000.0, 258000.0, 0.0414, 108600.0, 0.0052, -0.2743]","[332900.0, 1388900.0, 229700.0, 0.0274, 178800.0, 0.0049, -0.61]","[772900.0, 2161800.0, 405033.3333, 0.0545, 459800.0, 0.003, -0.1676]","[150700.0, 2312500.0, 418833.3333, 0.033, 105300.0, 0.0049, -0.3712]","[493090.0, 2805590.0, 472230.0, 0.0382, 281100.0, 0.005, 0.0147]","[579200.0, 3384790.0, 407663.3333, 0.0507, 199100.0, 0.0048, 0.5498]","[103100.0, 3487890.0, 391796.6667, 0.0204, 366500.0, 0.0034, 0.1452]","[132400.0, 3620290.0, 271566.6667, 0.0139, 86000.0, 0.0048, 0.1923]","[189600.0, 3809890.0, 141700.0, 0.0279, 104300.0, 0.0076, 0.5487]","[138700.0, 3948590.0, 153566.6667, 0.0297, 105900.0, 0.005, 0.195]","[71100.0, 4019690.0, 133133.3333, 0.019, 284200.0, 0.005, 0.1098]","[488200.0, 4507890.0, 232666.6667, 0.0608, 483400.0, 0.0056, -0.2234]","[305900.0, 4813790.0, 288400.0, 0.0419, 304200.0, 0.0048, -0.1925]","[48100.0, 4861890.0, 280733.3333, 0.0245, 524000.0, 0.0037, -0.1113]","[129600.0, 4991490.0, 161200.0, 0.0357, 754700.0, 0.0049, -0.3226]","[84000.0, 5075490.0, 87233.3333, 0.0518, 196400.0, 0.0049, -0.49]","[240300.0, 5315790.0, 151300.0, 0.0321, 849905.0, 0.005, 0.2634]","[99200.0, 5414990.0, 141166.6667, 0.021, 577100.0, 0.005, 0.3249]","[76900.0, 5491890.0, 138800.0, 0.0457, 399800.0, 0.0048, 0.2541]","[542600.0, 6034490.0, 239566.6667, 0.0736, 639188.0, 0.0034, 0.7072]","[482400.0, 6516890.0, 367300.0, 0.0683, 471812.0, 0.0055, -0.0452]"
2020-05-21,"[25200.0, 25200.0, 25200.0, 0.0095, 73400.0, 1.3621, 0.2026]","[356302.0, 381502.0, 190751.0, 0.0519, 222600.0, 0.005, -0.4777]","[401200.0, 782702.0, 260900.6667, 0.0594, 338600.0, 0.0047, -0.3968]","[316200.0, 1098902.0, 357900.6667, 0.0565, 237133.0, 0.0054, -0.3286]","[346798.0, 1445700.0, 354732.6667, 0.0557, 918700.0, 0.0049, 0.195]","[177202.0, 1622902.0, 280066.6667, 0.0316, 782600.0, 0.0041, 0.0525]","[37000.0, 1659902.0, 187000.0, 0.0531, 90800.0, 0.005, -0.2924]","[194300.0, 1854202.0, 136167.3333, 0.03, 246700.0, 0.005, 0.3909]","[196800.0, 2051002.0, 142700.0, 0.0467, 80100.0, 0.0055, -0.6578]","[102000.0, 2153002.0, 164366.6667, 0.0503, 142400.0, 0.005, -0.4277]","[80600.0, 2233602.0, 126466.6667, 0.0156, 191900.0, 0.005, -0.269]","[217300.0, 2450902.0, 133300.0, 0.0251, 316000.0, 0.0058, 0.4432]","[81200.0, 2532102.0, 126366.6667, 0.0192, 80400.0, 0.005, 0.5833]","[313100.0, 2845202.0, 203866.6667, 0.0402, 32500.0, 0.0051, 0.263]","[217900.0, 3063102.0, 204066.6667, 0.0249, 347900.0, 0.005, 0.7345]","[30000.0, 3093102.0, 187000.0, 0.056, 557667.0, 0.0046, 0.4246]","[55300.0, 3148402.0, 101066.6667, 0.0369, 277400.0, 0.0047, 0.2978]","[241193.0, 3389595.0, 108831.0, 0.0263, 47800.0, 0.0044, 0.2137]","[94500.0, 3484095.0, 130331.0, 0.037, 139700.0, 0.0026, -0.1298]","[335707.0, 3819802.0, 223800.0, 0.0422, 338600.0, 0.0043, 0.7334]","[102700.0, 3922502.0, 177635.6667, 0.0272, 674500.0, 0.0044, 0.1689]","[837733.0, 4760235.0, 425380.0, 0.0649, 407300.0, 0.0061, -0.4381]","[138500.0, 4898735.0, 359644.3333, 0.0183, 268100.0, 0.0049, 0.0677]","[246000.0, 5144735.0, 407411.0, 0.0526, 318100.0, 0.0049, -0.0655]","[455100.0, 5599835.0, 279866.6667, 0.0688, 938600.0, 0.005, -0.0605]"
2020-05-22,"[27600.0, 27600.0, 27600.0, 0.0032, 41900.0, 1.4165, -0.2475]","[289900.0, 317500.0, 158750.0, 0.0421, 1810315.0, 0.0076, 0.0628]","[665300.0, 982800.0, 327600.0, 0.0623, 263800.0, 0.0098, -0.0449]","[854700.0, 1837500.0, 603300.0, 0.0534, 253600.0, 0.007, 0.2431]","[255900.0, 2093400.0, 591966.6667, 0.0328, 113200.0, 0.0048, -0.4142]","[102500.0, 2195900.0, 404366.6667, 0.0302, 67500.0, 0.005, 0.4082]","[525700.0, 2721600.0, 294700.0, 0.0552, 82290.0, 0.0071, 0.4204]","[691100.0, 3412700.0, 439766.6667, 0.037, 146700.0, 0.0065, -0.3608]","[235200.0, 3647900.0, 484000.0, 0.043, 59300.0, 0.005, 0.4425]","[566700.0, 4214600.0, 497666.6667, 0.0502, 50200.0, 0.0064, -0.2396]","[453300.0, 4667900.0, 418400.0, 0.0217, 134500.0, 0.0051, -0.27]","[572000.0, 5239900.0, 530666.6667, 0.0344, 211700.0, 0.0069, -0.4906]","[173100.0, 5413000.0, 399466.6667, 0.019, 222100.0, 0.0034, 0.2249]","[1017600.0, 6430600.0, 587566.6667, 0.0518, 292800.0, 0.0117, 0.1084]","[807600.0, 7238200.0, 666100.0, 0.0373, 522600.0, 0.0057, -0.3572]","[1067000.0, 8305200.0, 964066.6667, 0.0541, 138500.0, 0.0067, -0.4703]","[539600.0, 8844800.0, 804733.3333, 0.0328, 68500.0, 0.0064, 0.608]","[385900.0, 9230700.0, 664166.6667, 0.0267, 384300.0, 0.0048, 0.7631]","[329200.0, 9559900.0, 418233.3333, 0.0207, 321400.0, 0.0039, 0.2475]","[486700.0, 10046600.0, 400600.0, 0.0368, 41600.0, 0.0099, 0.2557]","[393600.0, 10440200.0, 403166.6667, 0.0285, 328300.0, 0.0038, 0.07]","[355400.0, 10795600.0, 411900.0, 0.064, 147300.0, 0.0052, 0.4897]","[536600.0, 11332200.0, 428533.3333, 0.0259, 303000.0, 0.0057, 0.2952]","[691200.0, 12023400.0, 527733.3333, 0.0601, 482200.0, 0.005, 0.3515]","[981964.0, 13005364.0, 736588.0, 0.0769, 1027507.0, 0.0062, -0.1727]"
2020-05-25,"[84100.0, 84100.0, 84100.0, 0.0071, 64600.0, 1.3092, -0.1856]","[860000.0, 944100.0, 472050.0, 0.079, 597200.0, 0.0131, -0.6049]","[475200.0, 1419300.0, 473100.0, 0.0688, 778390.0, 0.0103, -0.3621]","[162600.0, 1581900.0, 499266.6667, 0.0502, 426700.0, 0.0059, 0.2498]","[158200.0, 1740100.0, 265333.3333, 0.0365, 155800.0, 0.0065, 0.1824]","[185700.0, 1925800.0, 168833.3333, 0.024, 157100.0, 0.0046, 0.2546]","[90364.0, 2016164.0, 144754.6667, 0.021, 88800.0, 0.0046, 0.024]","[326136.0, 2342300.0, 200733.3333, 0.0484, 355500.0, 0.0052, -0.2825]","[223900.0, 2566200.0, 213466.6667, 0.0309, 77600.0, 0.0043, -0.6791]","[113500.0, 2679700.0, 221178.6667, 0.0272, 157300.0, 0.0044, -0.4236]","[146700.0, 2826400.0, 161366.6667, 0.025, 234600.0, 0.0055, -0.2082]","[533764.0, 3360164.0, 264654.6667, 0.0588, 43100.0, 0.0091, -0.3451]","[195500.0, 3555664.0, 291988.0, 0.0207, 330500.0, 0.0073, -0.4257]","[167700.0, 3723364.0, 298988.0, 0.0545, 199000.0, 0.0062, -0.7767]","[141900.0, 3865264.0, 168366.6667, 0.042, 173100.0, 0.0051, 0.7476]","[34300.0, 3899564.0, 114633.3333, 0.0311, 161400.0, 0.004, 0.4601]","[150600.0, 4050164.0, 108933.3333, 0.0259, 203500.0, 0.0067, 0.2403]","[178000.0, 4228164.0, 120966.6667, 0.0347, 307400.0, 0.0049, 0.1963]","[68300.0, 4296464.0, 132300.0, 0.0181, 106500.0, 0.0048, 0.3826]","[327800.0, 4624264.0, 191366.6667, 0.0516, 723500.0, 0.005, -0.66]","[100400.0, 4724664.0, 165500.0, 0.0221, 269407.0, 0.0052, 0.3504]","[113300.0, 4837964.0, 180500.0, 0.0656, 146000.0, 0.005, 0.1806]","[233300.0, 5071264.0, 149000.0, 0.0357, 871693.0, 0.0064, 0.1044]","[199100.0, 5270364.0, 181900.0, 0.044, 870807.0, 0.0026, 0.4506]","[422900.0, 5693264.0, 285100.0, 0.077, 650527.0, 0.0071, 0.0004]"
2020-05-26,"[35000.0, 35000.0, 35000.0, 0.0071, 151300.0, 1.2928, 0.2054]","[320500.0, 355500.0, 177750.0, 0.0713, 372500.0, 0.0054, -0.2427]","[275400.0, 630900.0, 210300.0, 0.0565, 305400.0, 0.0059, -0.3668]","[412500.0, 1043400.0, 336133.3333, 0.0488, 539700.0, 0.0053, -0.0505]","[1057600.0, 2101000.0, 581833.3333, 0.0603, 634700.0, 0.0061, -0.4124]","[244100.0, 2345100.0, 571400.0, 0.0238, 85775.0, 0.0053, -0.1847]","[206901.0, 2552001.0, 502867.0, 0.0275, 245000.0, 0.0049, -0.2623]","[428200.0, 2980201.0, 293067.0, 0.0548, 231300.0, 0.0044, -0.4742]","[168300.0, 3148501.0, 267800.3333, 0.0262, 211500.0, 0.0031, 0.565]","[103000.0, 3251501.0, 233166.6667, 0.0255, 315500.0, 0.0046, 0.0965]","[154300.0, 3405801.0, 141866.6667, 0.0267, 120000.0, 0.0043, 0.1841]","[143600.0, 3549401.0, 133633.3333, 0.0519, 115600.0, 0.004, 0.4863]","[166800.0, 3716201.0, 154900.0, 0.0229, 101300.0, 0.0052, -0.3985]","[150200.0, 3866401.0, 153533.3333, 0.0422, 312969.0, 0.0049, -0.1832]","[100600.0, 3967001.0, 139200.0, 0.0332, 178455.0, 0.0046, -0.0893]","[113800.0, 4080801.0, 121533.3333, 0.0341, 630000.0, 0.0045, -0.1361]","[90809.0, 4171610.0, 101736.3333, 0.0265, 387100.0, 0.0037, 0.1536]","[478000.0, 4649610.0, 227536.3333, 0.0404, 204300.0, 0.0049, -0.5376]","[180900.0, 4830510.0, 249903.0, 0.02, 533501.0, 0.005, -0.1125]","[385400.0, 5215910.0, 348100.0, 0.0479, 386899.0, 0.0034, 0.6374]","[486700.0, 5702610.0, 351000.0, 0.0364, 190400.0, 0.0054, -0.692]","[635600.0, 6338210.0, 502566.6667, 0.0425, 215700.0, 0.0057, -0.3444]","[518400.0, 6856610.0, 546900.0, 0.0492, 131700.0, 0.0042, -0.2766]","[239502.0, 7096112.0, 464500.6667, 0.0394, 220100.0, 0.0042, -0.0796]","[833500.0, 7929612.0, 530467.3333, 0.085, 367300.0, 0.0054, -0.5432]"
