date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[2200.0, 2200.0, 2200.0, 0.0011, 2200.0, 5.8795, -0.1838]","[116500.0, 118700.0, 59350.0, 0.0575, 116500.0, 0.026, -0.0585]","[170900.0, 289600.0, 96533.3333, 0.0843, 170900.0, 0.0433, -0.0631]","[63100.0, 352700.0, 116833.3333, 0.0311, 63100.0, 0.0174, 0.4269]","[44600.0, 397300.0, 92866.6667, 0.022, 44600.0, 0.0178, 0.4265]","[85300.0, 482600.0, 64333.3333, 0.0421, 85300.0, 0.0152, 0.0338]","[25200.0, 507800.0, 51700.0, 0.0124, 25200.0, 0.0121, 0.295]","[68900.0, 576700.0, 59800.0, 0.034, 68900.0, 0.0102, 0.5816]","[60000.0, 636700.0, 51366.6667, 0.0296, 60000.0, 0.0247, 0.1733]","[42800.0, 679500.0, 57233.3333, 0.0211, 42800.0, 0.015, -0.0842]","[44300.0, 723800.0, 49033.3333, 0.0219, 44300.0, 0.0136, -0.1045]","[93700.0, 817500.0, 60266.6667, 0.0462, 93700.0, 0.0237, -0.1519]","[27000.0, 844500.0, 55000.0, 0.0133, 27000.0, 0.0102, -0.7217]","[47700.0, 892200.0, 56133.3333, 0.0235, 47700.0, 0.0151, 0.0515]","[25700.0, 917900.0, 33466.6667, 0.0127, 25700.0, 0.0092, -0.1953]","[49600.0, 967500.0, 41000.0, 0.0245, 49600.0, 0.0133, 0.24]","[88500.0, 1056000.0, 54600.0, 0.0437, 88500.0, 0.0207, 0.4955]","[14500.0, 1070500.0, 50866.6667, 0.0072, 14500.0, 0.0102, 0.5021]","[73100.0, 1143600.0, 58700.0, 0.0361, 73100.0, 0.0239, -0.3282]","[60300.0, 1203900.0, 49300.0, 0.0298, 60300.0, 0.0194, 0.1333]","[58400.0, 1262300.0, 63933.3333, 0.0288, 58400.0, 0.0171, 0.4913]","[102900.0, 1365200.0, 73866.6667, 0.0508, 102900.0, 0.0162, -0.3922]","[191840.0, 1557040.0, 117713.3333, 0.0947, 191840.0, 0.0134, 0.0886]","[132710.0, 1689750.0, 142483.3333, 0.0655, 132710.0, 0.0146, 0.2599]","[336700.0, 2026450.0, 220416.6667, 0.1662, 336700.0, 0.0173, 0.4436]"
2020-05-14,"[600.0, 600.0, 600.0, 0.0007, 2200.0, 5.8542, -0.5529]","[227900.0, 228500.0, 114250.0, 0.0756, 116500.0, 0.0466, -0.2116]","[152000.0, 380500.0, 126833.3333, 0.0734, 170900.0, 0.0143, -0.3537]","[318800.0, 699300.0, 232900.0, 0.0811, 63100.0, 0.0296, -0.5678]","[73500.0, 772800.0, 181433.3333, 0.0261, 44600.0, 0.0161, -0.3336]","[126000.0, 898800.0, 172766.6667, 0.047, 85300.0, 0.0174, -0.4531]","[210400.0, 1109200.0, 136633.3333, 0.0495, 25200.0, 0.0161, 0.1024]","[50500.0, 1159700.0, 128966.6667, 0.0274, 68900.0, 0.0209, -0.1022]","[31200.0, 1190900.0, 97366.6667, 0.0212, 60000.0, 0.0125, 0.0188]","[56500.0, 1247400.0, 46066.6667, 0.0222, 42800.0, 0.0115, -0.1989]","[14300.0, 1261700.0, 34000.0, 0.0139, 44300.0, 0.0124, 0.096]","[48672.0, 1310372.0, 39824.0, 0.0331, 93700.0, 0.0143, -0.0148]","[56320.0, 1366692.0, 39764.0, 0.0182, 27000.0, 0.0153, -0.6383]","[52200.0, 1418892.0, 52397.3333, 0.0225, 47700.0, 0.0139, -0.2495]","[53100.0, 1471992.0, 53873.3333, 0.0173, 25700.0, 0.0115, 0.2817]","[42000.0, 1513992.0, 49100.0, 0.0209, 49600.0, 0.01, -0.0221]","[52600.0, 1566592.0, 49233.3333, 0.0327, 88500.0, 0.0097, -0.159]","[59800.0, 1626392.0, 51466.6667, 0.0159, 14500.0, 0.0072, 0.7013]","[29100.0, 1655492.0, 47166.6667, 0.024, 73100.0, 0.006, -0.1717]","[238870.0, 1894362.0, 109256.6667, 0.064, 60300.0, 0.0256, 0.5221]","[135230.0, 2029592.0, 134400.0, 0.0422, 58400.0, 0.014, -0.0985]","[102600.0, 2132192.0, 158900.0, 0.0465, 102900.0, 0.0106, -0.5009]","[33400.0, 2165592.0, 90410.0, 0.0542, 191840.0, 0.0104, -0.0065]","[65000.0, 2230592.0, 67000.0, 0.0461, 132710.0, 0.0133, 0.6609]","[200100.0, 2430692.0, 99500.0, 0.1242, 336700.0, 0.0085, 0.2334]"
2020-05-15,"[1600.0, 1600.0, 1600.0, 0.0006, 2200.0, 4.9915, -0.3027]","[243040.0, 244640.0, 122320.0, 0.0767, 116500.0, 0.0341, -0.3391]","[210610.0, 455250.0, 151750.0, 0.0717, 170900.0, 0.0392, -0.2876]","[63800.0, 519050.0, 172483.3333, 0.061, 63100.0, 0.0133, -0.0988]","[152020.0, 671070.0, 142143.3333, 0.0338, 44600.0, 0.0267, -0.0983]","[52565.0, 723635.0, 89461.6667, 0.037, 85300.0, 0.0165, -0.4324]","[57400.0, 781035.0, 87328.3333, 0.0392, 25200.0, 0.0088, 0.2359]","[134020.0, 915055.0, 81328.3333, 0.0327, 68900.0, 0.0093, -0.238]","[231200.0, 1146255.0, 140873.3333, 0.0391, 60000.0, 0.021, -0.4677]","[218700.0, 1364955.0, 194640.0, 0.0384, 42800.0, 0.0147, -0.613]","[35300.0, 1400255.0, 161733.3333, 0.0131, 44300.0, 0.0107, -0.8201]","[59400.0, 1459655.0, 104466.6667, 0.0285, 93700.0, 0.0167, 0.0708]","[296882.0, 1756537.0, 130527.3333, 0.0442, 27000.0, 0.0358, 0.3675]","[184800.0, 1941337.0, 180360.6667, 0.035, 47700.0, 0.0342, -0.126]","[93720.0, 2035057.0, 191800.6667, 0.0216, 25700.0, 0.0218, -0.7359]","[58900.0, 2093957.0, 112473.3333, 0.0203, 49600.0, 0.0097, -0.2601]","[112700.0, 2206657.0, 88440.0, 0.0339, 88500.0, 0.0212, -0.5439]","[90600.0, 2297257.0, 87400.0, 0.0204, 14500.0, 0.0281, -0.1784]","[35700.0, 2332957.0, 79666.6667, 0.0199, 73100.0, 0.0108, -0.6345]","[52000.0, 2384957.0, 59433.3333, 0.0483, 60300.0, 0.0142, -0.5956]","[156600.0, 2541557.0, 81433.3333, 0.0451, 58400.0, 0.0397, -0.2202]","[55240.0, 2596797.0, 87946.6667, 0.037, 102900.0, 0.0338, -0.7865]","[150450.0, 2747247.0, 120763.3333, 0.0524, 191840.0, 0.0088, -0.4452]","[169750.0, 2916997.0, 125146.6667, 0.0491, 132710.0, 0.0122, 0.5537]","[169682.0, 3086679.0, 163294.0, 0.1011, 336700.0, 0.0082, 0.3529]"
2020-05-18,"[14900.0, 14900.0, 14900.0, 0.0027, 2200.0, 5.1632, 0.3869]","[206200.0, 221100.0, 110550.0, 0.0909, 116500.0, 0.0485, -0.1353]","[76800.0, 297900.0, 99300.0, 0.056, 170900.0, 0.0149, 0.2577]","[165750.0, 463650.0, 149583.3333, 0.0774, 63100.0, 0.0277, -0.1047]","[52500.0, 516150.0, 98350.0, 0.035, 44600.0, 0.0078, -0.8175]","[84300.0, 600450.0, 100850.0, 0.0366, 85300.0, 0.0205, 0.1722]","[41400.0, 641850.0, 59400.0, 0.0418, 25200.0, 0.0168, -0.7776]","[68400.0, 710250.0, 64700.0, 0.0325, 68900.0, 0.0173, -0.5639]","[75200.0, 785450.0, 61666.6667, 0.0414, 60000.0, 0.011, 0.3612]","[31500.0, 816950.0, 58366.6667, 0.0365, 42800.0, 0.0108, 0.5255]","[17300.0, 834250.0, 41333.3333, 0.0086, 44300.0, 0.0063, 0.0363]","[42100.0, 876350.0, 30300.0, 0.0199, 93700.0, 0.011, 0.3774]","[25800.0, 902150.0, 28400.0, 0.044, 27000.0, 0.0106, 0.2456]","[41300.0, 943450.0, 36400.0, 0.0338, 47700.0, 0.0121, 0.3891]","[16700.0, 960150.0, 27933.3333, 0.0201, 25700.0, 0.0068, 0.7146]","[62100.0, 1022250.0, 40033.3333, 0.0222, 49600.0, 0.0075, 0.3436]","[36000.0, 1058250.0, 38266.6667, 0.0252, 88500.0, 0.0072, 0.5137]","[33800.0, 1092050.0, 43966.6667, 0.0235, 14500.0, 0.0053, -0.314]","[66780.0, 1158830.0, 45526.6667, 0.0187, 73100.0, 0.0103, 0.6364]","[134620.0, 1293450.0, 78400.0, 0.0602, 60300.0, 0.0253, 0.0455]","[157450.0, 1450900.0, 119616.6667, 0.061, 58400.0, 0.0108, -0.2432]","[64600.0, 1515500.0, 118890.0, 0.0305, 102900.0, 0.008, 0.2431]","[165700.0, 1681200.0, 129250.0, 0.0477, 191840.0, 0.027, -0.4191]","[147500.0, 1828700.0, 125933.3333, 0.0511, 132710.0, 0.0091, -0.3274]","[229730.0, 2058430.0, 180976.6667, 0.083, 336700.0, 0.0128, -0.4364]"
2020-05-19,"[7600.0, 7600.0, 7600.0, 0.0037, 2200.0, 5.0087, 0.3311]","[155300.0, 162900.0, 81450.0, 0.0831, 116500.0, 0.0321, 0.1951]","[208280.0, 371180.0, 123726.6667, 0.0666, 170900.0, 0.0285, 0.0543]","[29300.0, 400480.0, 130960.0, 0.0381, 63100.0, 0.0199, 0.5796]","[101200.0, 501680.0, 112926.6667, 0.0402, 44600.0, 0.0249, 0.5083]","[56900.0, 558580.0, 62466.6667, 0.0279, 85300.0, 0.0075, 0.3988]","[32500.0, 591080.0, 63533.3333, 0.0178, 25200.0, 0.0168, 0.8243]","[24600.0, 615680.0, 38000.0, 0.0293, 68900.0, 0.0185, 0.7007]","[38200.0, 653880.0, 31766.6667, 0.0429, 60000.0, 0.0116, -0.2524]","[97500.0, 751380.0, 53433.3333, 0.0434, 42800.0, 0.0126, -0.4054]","[190100.0, 941480.0, 108600.0, 0.0353, 44300.0, 0.0454, -0.2299]","[34600.0, 976080.0, 107400.0, 0.0184, 93700.0, 0.0257, -0.2052]","[37700.0, 1013780.0, 87466.6667, 0.0419, 27000.0, 0.0103, -0.2522]","[50000.0, 1063780.0, 40766.6667, 0.0342, 47700.0, 0.0108, -0.722]","[22500.0, 1086280.0, 36733.3333, 0.0162, 25700.0, 0.0088, 0.1812]","[33900.0, 1120180.0, 35466.6667, 0.0215, 49600.0, 0.0054, 0.1424]","[22900.0, 1143080.0, 26433.3333, 0.0215, 88500.0, 0.0086, -0.3937]","[101600.0, 1244680.0, 52800.0, 0.0306, 14500.0, 0.0179, -0.0738]","[67100.0, 1311780.0, 63866.6667, 0.0248, 73100.0, 0.0104, 0.3327]","[25470.0, 1337250.0, 64723.3333, 0.0313, 60300.0, 0.0062, 0.1764]","[40600.0, 1377850.0, 44390.0, 0.0485, 58400.0, 0.009, -0.2492]","[144840.0, 1522690.0, 70303.3333, 0.0383, 102900.0, 0.0255, -0.157]","[217320.0, 1740010.0, 134253.3333, 0.0758, 191840.0, 0.0158, 0.6056]","[231500.0, 1971510.0, 197886.6667, 0.0771, 132710.0, 0.0191, -0.4627]","[239100.0, 2210610.0, 229306.6667, 0.0916, 336700.0, 0.0097, -0.5572]"
2020-05-20,"[3100.0, 3100.0, 3100.0, 0.004, 2200.0, 5.2389, 0.5026]","[189000.0, 192100.0, 96050.0, 0.083, 116500.0, 0.0272, -0.4872]","[181053.0, 373153.0, 124384.3333, 0.0689, 170900.0, 0.0148, -0.1317]","[56700.0, 429853.0, 142251.0, 0.0391, 63100.0, 0.0146, 0.0155]","[99900.0, 529753.0, 112551.0, 0.0376, 44600.0, 0.0174, 0.1208]","[124800.0, 654553.0, 93800.0, 0.0395, 85300.0, 0.0165, -0.2128]","[73540.0, 728093.0, 99413.3333, 0.0218, 25200.0, 0.0088, -0.1063]","[44500.0, 772593.0, 80946.6667, 0.0209, 68900.0, 0.0116, 0.2511]","[80900.0, 853493.0, 66313.3333, 0.0291, 60000.0, 0.0086, 0.399]","[23700.0, 877193.0, 49700.0, 0.0231, 42800.0, 0.0183, 0.0551]","[80000.0, 957193.0, 61533.3333, 0.0425, 44300.0, 0.0232, -0.7303]","[166200.0, 1123393.0, 89966.6667, 0.035, 93700.0, 0.0144, 0.2654]","[249100.0, 1372493.0, 165100.0, 0.0443, 27000.0, 0.0224, -0.1545]","[111200.0, 1483693.0, 175500.0, 0.0296, 47700.0, 0.015, -0.637]","[33000.0, 1516693.0, 131100.0, 0.0107, 25700.0, 0.0053, -0.3446]","[31570.0, 1548263.0, 58590.0, 0.0195, 49600.0, 0.0116, -0.6653]","[33100.0, 1581363.0, 32556.6667, 0.0139, 88500.0, 0.0114, -0.1302]","[15900.0, 1597263.0, 26856.6667, 0.023, 14500.0, 0.0184, -0.0674]","[37700.0, 1634963.0, 28900.0, 0.0261, 73100.0, 0.0118, 0.5229]","[145400.0, 1780363.0, 66333.3333, 0.0458, 60300.0, 0.0229, -0.3117]","[134100.0, 1914463.0, 105733.3333, 0.0502, 58400.0, 0.0178, -0.5691]","[73885.0, 1988348.0, 117795.0, 0.0425, 102900.0, 0.009, -0.3219]","[105770.0, 2094118.0, 104585.0, 0.0742, 191840.0, 0.0124, -0.5822]","[158860.0, 2252978.0, 112838.3333, 0.0808, 132710.0, 0.0128, -0.4156]","[155903.0, 2408881.0, 140177.6667, 0.0948, 336700.0, 0.0206, -0.2719]"
2020-05-21,"[5800.0, 5800.0, 5800.0, 0.0023, 600.0, 4.8593, 0.0827]","[147300.0, 153100.0, 76550.0, 0.0679, 227900.0, 0.0121, 0.3558]","[259000.0, 412100.0, 137366.6667, 0.0886, 152000.0, 0.0219, -0.6246]","[254700.0, 666800.0, 220333.3333, 0.0439, 318800.0, 0.0204, -0.0965]","[262070.0, 928870.0, 258590.0, 0.0616, 73500.0, 0.0167, 0.383]","[176400.0, 1105270.0, 231056.6667, 0.0477, 126000.0, 0.0142, 0.1108]","[83300.0, 1188570.0, 173923.3333, 0.0254, 210400.0, 0.0085, -0.2519]","[27900.0, 1216470.0, 95866.6667, 0.0133, 50500.0, 0.008, -0.5237]","[21310.0, 1237780.0, 44170.0, 0.0196, 31200.0, 0.0069, 0.0622]","[34000.0, 1271780.0, 27736.6667, 0.0222, 56500.0, 0.0055, -0.1654]","[39300.0, 1311080.0, 31536.6667, 0.0446, 14300.0, 0.0085, -0.5462]","[17200.0, 1328280.0, 30166.6667, 0.0304, 48672.0, 0.0083, -0.018]","[64600.0, 1392880.0, 40366.6667, 0.0482, 56320.0, 0.0147, 0.5277]","[27900.0, 1420780.0, 36566.6667, 0.0264, 52200.0, 0.0089, -0.5554]","[44100.0, 1464880.0, 45533.3333, 0.0134, 53100.0, 0.0111, -0.208]","[52000.0, 1516880.0, 41333.3333, 0.0159, 42000.0, 0.0053, -0.0305]","[156800.0, 1673680.0, 84300.0, 0.0275, 52600.0, 0.0152, -0.0369]","[62500.0, 1736180.0, 90433.3333, 0.0253, 59800.0, 0.012, -0.3272]","[18650.0, 1754830.0, 79316.6667, 0.0176, 29100.0, 0.0071, -0.5815]","[212300.0, 1967130.0, 97816.6667, 0.0503, 238870.0, 0.0258, 0.3002]","[179300.0, 2146430.0, 136750.0, 0.0469, 135230.0, 0.0155, -0.0417]","[102200.0, 2248630.0, 164600.0, 0.0448, 102600.0, 0.0071, 0.2402]","[67200.0, 2315830.0, 116233.3333, 0.0557, 33400.0, 0.0052, 0.104]","[157100.0, 2472930.0, 108833.3333, 0.0764, 65000.0, 0.0065, 0.2256]","[212110.0, 2685040.0, 145470.0, 0.084, 200100.0, 0.0116, -0.0236]"
2020-05-22,"[16100.0, 16100.0, 16100.0, 0.0032, 1600.0, 4.5943, -0.1933]","[256300.0, 272400.0, 136200.0, 0.0769, 243040.0, 0.0185, -0.0711]","[199450.0, 471850.0, 157283.3333, 0.0824, 210610.0, 0.0184, -0.7419]","[152290.0, 624140.0, 202680.0, 0.0587, 63800.0, 0.0135, -0.0401]","[87600.0, 711740.0, 146446.6667, 0.0574, 152020.0, 0.0089, 0.4107]","[48800.0, 760540.0, 96230.0, 0.0453, 52565.0, 0.0093, 0.2834]","[66160.0, 826700.0, 67520.0, 0.0289, 57400.0, 0.0159, -0.61]","[69670.0, 896370.0, 61543.3333, 0.0184, 134020.0, 0.0163, -0.3304]","[25530.0, 921900.0, 53786.6667, 0.0171, 231200.0, 0.0114, 0.2946]","[31670.0, 953570.0, 42290.0, 0.0115, 218700.0, 0.0087, 0.0917]","[38630.0, 992200.0, 31943.3333, 0.0208, 35300.0, 0.0111, 0.3986]","[31400.0, 1023600.0, 33900.0, 0.0291, 59400.0, 0.0111, -0.6393]","[18300.0, 1041900.0, 29443.3333, 0.0448, 296882.0, 0.0091, 0.3098]","[138500.0, 1180400.0, 62733.3333, 0.0364, 184800.0, 0.0288, 0.0508]","[201200.0, 1381600.0, 119333.3333, 0.0355, 93720.0, 0.0176, 0.6156]","[280600.0, 1662200.0, 206766.6667, 0.0463, 58900.0, 0.0169, -0.0341]","[106570.0, 1768770.0, 196123.3333, 0.0375, 112700.0, 0.0186, -0.3797]","[83060.0, 1851830.0, 156743.3333, 0.0205, 90600.0, 0.0147, -0.7637]","[67200.0, 1919030.0, 85610.0, 0.016, 35700.0, 0.0079, 0.017]","[49300.0, 1968330.0, 66520.0, 0.0527, 52000.0, 0.0092, 0.4121]","[91610.0, 2059940.0, 69370.0, 0.0524, 156600.0, 0.0221, 0.1146]","[74200.0, 2134140.0, 71703.3333, 0.0323, 55240.0, 0.0117, 0.1236]","[115800.0, 2249940.0, 93870.0, 0.0376, 150450.0, 0.0103, -0.8679]","[125400.0, 2375340.0, 105133.3333, 0.0574, 169750.0, 0.0198, -0.666]","[259100.0, 2634440.0, 166766.6667, 0.0807, 169682.0, 0.0107, -0.0387]"
2020-05-25,"[8400.0, 8400.0, 8400.0, 0.0042, 14900.0, 4.7251, -0.0282]","[191000.0, 199400.0, 99700.0, 0.0828, 206200.0, 0.0325, 0.1168]","[120900.0, 320300.0, 106766.6667, 0.0777, 76800.0, 0.0159, -0.6091]","[320800.0, 641100.0, 210900.0, 0.1047, 165750.0, 0.0658, -0.5393]","[179200.0, 820300.0, 206966.6667, 0.0737, 52500.0, 0.0413, -0.1542]","[146600.0, 966900.0, 215533.3333, 0.0527, 84300.0, 0.0307, -0.3601]","[110500.0, 1077400.0, 145433.3333, 0.0373, 41400.0, 0.0155, -0.4398]","[57700.0, 1135100.0, 104933.3333, 0.022, 68400.0, 0.0173, 0.14]","[71500.0, 1206600.0, 79900.0, 0.0179, 75200.0, 0.0129, -0.3534]","[54400.0, 1261000.0, 61200.0, 0.0174, 31500.0, 0.0195, 0.3777]","[58452.0, 1319452.0, 61450.6667, 0.0196, 17300.0, 0.0156, -0.4821]","[38300.0, 1357752.0, 50384.0, 0.0125, 42100.0, 0.0159, -0.1321]","[20800.0, 1378552.0, 39184.0, 0.0138, 25800.0, 0.0109, -0.623]","[33900.0, 1412452.0, 31000.0, 0.0267, 41300.0, 0.0106, 0.012]","[31100.0, 1443552.0, 28600.0, 0.0362, 16700.0, 0.01, -0.6116]","[99800.0, 1543352.0, 54933.3333, 0.0587, 62100.0, 0.0311, -0.3762]","[53200.0, 1596552.0, 61366.6667, 0.0419, 36000.0, 0.0097, -0.1431]","[27300.0, 1623852.0, 60100.0, 0.0229, 33800.0, 0.018, -0.1455]","[18170.0, 1642022.0, 32890.0, 0.0139, 66780.0, 0.005, 0.3433]","[27700.0, 1669722.0, 24390.0, 0.0372, 134620.0, 0.0078, -0.1323]","[31200.0, 1700922.0, 25690.0, 0.0391, 157450.0, 0.0107, 0.2539]","[28282.0, 1729204.0, 29060.6667, 0.0268, 64600.0, 0.0102, 0.5496]","[53000.0, 1782204.0, 37494.0, 0.0319, 165700.0, 0.0062, -0.4247]","[69600.0, 1851804.0, 50294.0, 0.0471, 147500.0, 0.0066, -0.3149]","[134214.5, 1986018.5, 85604.8333, 0.0816, 229730.0, 0.0198, 0.2379]"
2020-05-26,"[0.0, 0.0, 0.0, 0.0034, 7600.0, 0.0, 0.1462]","[473844.8, 473844.8, 236922.4, 0.13, 155300.0, 0.0754, 0.0673]","[172900.0, 646744.8, 215581.6, 0.0694, 208280.0, 0.0134, -0.2321]","[263200.0, 909944.8, 303314.9333, 0.1095, 29300.0, 0.0302, -0.4004]","[186300.0, 1096244.8, 207466.6667, 0.0669, 101200.0, 0.0159, -0.1374]","[88700.0, 1184944.8, 179400.0, 0.043, 56900.0, 0.0166, -0.356]","[127100.0, 1312044.8, 134033.3333, 0.0445, 32500.0, 0.0118, 0.1182]","[68100.0, 1380144.8, 94633.3333, 0.0279, 24600.0, 0.009, -0.6952]","[43200.0, 1423344.8, 79466.6667, 0.0212, 38200.0, 0.0116, -0.0755]","[75200.0, 1498544.8, 62166.6667, 0.0235, 97500.0, 0.0084, -0.1833]","[71200.0, 1569744.8, 63200.0, 0.0245, 190100.0, 0.0149, -0.6454]","[15600.0, 1585344.8, 54000.0, 0.0126, 34600.0, 0.0099, -0.2914]","[33800.0, 1619144.8, 40200.0, 0.0105, 37700.0, 0.0072, -0.4304]","[73102.0, 1692246.8, 40834.0, 0.0333, 50000.0, 0.0096, -0.2535]","[54200.0, 1746446.8, 53700.6667, 0.0382, 22500.0, 0.0066, 0.7008]","[59400.0, 1805846.8, 62234.0, 0.0605, 33900.0, 0.0089, -0.0028]","[25500.0, 1831346.8, 46366.6667, 0.0259, 22900.0, 0.006, -0.1101]","[21400.0, 1852746.8, 35433.3333, 0.018, 101600.0, 0.0058, 0.6406]","[24200.0, 1876946.8, 23700.0, 0.0149, 67100.0, 0.0092, 0.0125]","[33750.0, 1910696.8, 26450.0, 0.0156, 25470.0, 0.0151, 0.0341]","[38300.0, 1948996.8, 32083.3333, 0.0221, 40600.0, 0.0101, -0.0004]","[22300.0, 1971296.8, 31450.0, 0.0172, 144840.0, 0.0101, -0.07]","[32900.0, 2004196.8, 31166.6667, 0.0281, 217320.0, 0.006, 0.3054]","[152700.0, 2156896.8, 69300.0, 0.0487, 231500.0, 0.0121, 0.0693]","[254751.7, 2411648.5, 146783.9, 0.0905, 239100.0, 0.0146, -0.0055]"
