date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-06-24,"[6250.0, 6250.0, 6250.0, 0.0053, 3500.0, 5.5023, -0.4007]","[316850.0, 323100.0, 161550.0, 0.1635, 317686.2, 0.0608, -0.1339]","[143200.0, 466300.0, 155433.3333, 0.1008, 140600.0, 0.0578, 0.2312]","[181500.0, 647800.0, 213850.0, 0.0673, 61200.0, 0.0463, -0.1869]","[170700.0, 818500.0, 165133.3333, 0.0474, 245944.8, 0.026, -0.1927]","[61700.0, 880200.0, 137966.6667, 0.0261, 127800.0, 0.0113, -0.6297]","[30500.0, 910700.0, 87633.3333, 0.0268, 65700.0, 0.0192, -0.1793]","[30900.0, 941600.0, 41033.3333, 0.0825, 68800.0, 0.0215, 0.245]","[74400.0, 1016000.0, 45266.6667, 0.0426, 83500.0, 0.0113, 0.2369]","[52000.0, 1068000.0, 52433.3333, 0.0235, 8800.0, 0.016, -0.3823]","[35000.0, 1103000.0, 53800.0, 0.02, 10700.0, 0.013, 0.6056]","[29000.0, 1132000.0, 38666.6667, 0.0123, 11000.0, 0.0136, 0.6384]","[21700.0, 1153700.0, 28566.6667, 0.01, 17250.0, 0.0146, 0.8049]","[111900.0, 1265600.0, 54200.0, 0.024, 19300.0, 0.0318, 0.1883]","[28100.0, 1293700.0, 53900.0, 0.0109, 26150.0, 0.0139, 0.308]","[66300.0, 1360000.0, 68766.6667, 0.0193, 60600.0, 0.0143, 0.5284]","[49500.0, 1409500.0, 47966.6667, 0.0382, 31000.0, 0.0129, -0.2178]","[63300.0, 1472800.0, 59700.0, 0.029, 26822.0, 0.023, 0.2957]","[104500.0, 1577300.0, 72433.3333, 0.0373, 35100.0, 0.0187, 0.6373]","[59000.0, 1636300.0, 75600.0, 0.0221, 27912.0, 0.0074, -0.0446]","[61900.0, 1698200.0, 75133.3333, 0.0239, 19600.0, 0.0149, 0.5346]","[74200.0, 1772400.0, 65033.3333, 0.0387, 18100.0, 0.0343, -0.0249]","[71500.0, 1843900.0, 69200.0, 0.0362, 39200.0, 0.0345, -0.2139]","[55900.0, 1899800.0, 67200.0, 0.0361, 43000.0, 0.0115, -0.4106]","[98300.0, 1998100.0, 75233.3333, 0.0563, 137202.0, 0.0344, -0.1717]"
2020-06-29,"[1200.0, 1200.0, 1200.0, 0.0034, 2400.0, 7.2153, -0.2985]","[165851.0, 167051.0, 83525.5, 0.1318, 87700.0, 0.0724, -0.3149]","[117551.0, 284602.0, 94867.3333, 0.0665, 69100.0, 0.0916, 0.4648]","[32000.0, 316602.0, 105134.0, 0.0505, 97100.0, 0.0438, 0.0517]","[36100.0, 352702.0, 61883.6667, 0.045, 85500.0, 0.0347, 0.0016]","[82950.0, 435652.0, 50350.0, 0.038, 32500.0, 0.0245, 0.2595]","[30100.0, 465752.0, 49716.6667, 0.0197, 86300.0, 0.0248, -0.2008]","[41500.0, 507252.0, 51516.6667, 0.0673, 55950.0, 0.015, 0.8897]","[23900.0, 531152.0, 31833.3333, 0.0367, 88050.0, 0.012, 0.6012]","[5700.0, 536852.0, 23700.0, 0.0205, 198950.757, 0.0087, -0.3203]","[60900.0, 597752.0, 30166.6667, 0.0311, 161700.0, 0.027, 0.484]","[47500.0, 645252.0, 38033.3333, 0.0221, 267500.0, 0.0247, 0.322]","[8300.0, 653552.0, 38900.0, 0.0091, 148450.0, 0.0167, -0.2685]","[21200.0, 674752.0, 25666.6667, 0.0275, 82500.0, 0.0124, -0.6204]","[61052.0, 735804.0, 30184.0, 0.0258, 47000.0, 0.0293, 0.3705]","[14700.0, 750504.0, 32317.3333, 0.0214, 70000.0, 0.0217, -0.6509]","[9600.0, 760104.0, 28450.6667, 0.0358, 46450.0, 0.0155, -0.0345]","[14100.0, 774204.0, 12800.0, 0.0301, 25500.0, 0.0189, 0.1111]","[22300.0, 796504.0, 15333.3333, 0.0399, 27800.0, 0.0103, -0.4511]","[13800.0, 810304.0, 16733.3333, 0.0225, 58300.0, 0.0062, 0.6164]","[28000.0, 838304.0, 21366.6667, 0.0277, 27202.0, 0.0083, -0.1607]","[138250.0, 976554.0, 60016.6667, 0.0734, 23400.0, 0.0246, 0.0255]","[49100.0, 1025654.0, 71783.3333, 0.0451, 62101.0, 0.005, -0.1066]","[31100.0, 1056754.0, 72816.6667, 0.0381, 74486.2, 0.0106, -0.1298]","[116851.0, 1173605.0, 65683.6667, 0.0712, 73200.0, 0.0315, 0.2599]"
2020-06-30,"[0.0, 0.0, 0.0, 0.0014, 3100.0, 0.0, 0.2017]","[63500.0, 63500.0, 31750.0, 0.1268, 115550.0, 1.5501, -0.2163]","[26100.0, 89600.0, 29866.6667, 0.0683, 123900.0, 0.0223, -0.128]","[41500.0, 131100.0, 43700.0, 0.0569, 152050.0, 0.0127, -0.4304]","[38200.0, 169300.0, 35266.6667, 0.0549, 43100.0, 0.0161, -0.1706]","[44026.0, 213326.0, 41242.0, 0.0525, 22800.0, 0.0226, -0.3365]","[13700.0, 227026.0, 31975.3333, 0.0194, 114800.0, 0.0194, 0.6652]","[25700.0, 252726.0, 27808.6667, 0.0278, 50691.0, 0.0065, 0.7042]","[25800.0, 278526.0, 21733.3333, 0.0301, 32300.0, 0.0085, 0.2671]","[20200.0, 298726.0, 23900.0, 0.0188, 51800.0, 0.0096, 0.0294]","[18600.0, 317326.0, 21533.3333, 0.031, 52700.0, 0.0111, 0.188]","[32000.0, 349326.0, 23600.0, 0.0318, 58907.0, 0.0166, -0.3957]","[19901.0, 369227.0, 23500.3333, 0.0144, 25500.0, 0.0243, 0.3636]","[25700.0, 394927.0, 25867.0, 0.0355, 46808.6, 0.0113, -0.5381]","[22200.0, 417127.0, 22600.3333, 0.0314, 28750.0, 0.0174, 0.5362]","[24900.0, 442027.0, 24266.6667, 0.0258, 61086.2, 0.0181, 0.1189]","[15600.0, 457627.0, 20900.0, 0.0176, 91650.0, 0.0092, -0.0739]","[7500.0, 465127.0, 16000.0, 0.0177, 184193.1, 0.008, 0.4978]","[24100.0, 489227.0, 15733.3333, 0.0339, 147793.1, 0.0067, 0.6521]","[33400.0, 522627.0, 21666.6667, 0.0279, 130900.0, 0.011, 0.0474]","[45600.0, 568227.0, 34366.6667, 0.0375, 51900.0, 0.0065, 0.5314]","[48900.0, 617127.0, 42633.3333, 0.0723, 65800.0, 0.0074, 0.3779]","[21300.0, 638427.0, 38600.0, 0.0349, 42000.0, 0.0137, 0.5079]","[21100.0, 659527.0, 30433.3333, 0.0271, 171451.0, 0.0136, 0.0625]","[129400.0, 788927.0, 57266.6667, 0.1043, 66400.0, 0.022, 0.7164]"
2020-07-01,"[0.0, 0.0, 0.0, 0.0003, 26458.6, 0.0, 0.3364]","[100000.0, 100000.0, 50000.0, 0.1037, 945654.4, 0.0439, 0.3066]","[76000.0, 176000.0, 58666.6667, 0.067, 811966.7, 0.0416, -0.2574]","[78000.0, 254000.0, 84666.6667, 0.0498, 311100.0, 0.0122, -0.2032]","[47800.0, 301800.0, 67266.6667, 0.0406, 152600.0, 0.0261, 0.1273]","[42751.0, 344551.0, 56183.6667, 0.0549, 140417.2, 0.0157, 0.0116]","[38300.0, 382851.0, 42950.3333, 0.0257, 188074.1, 0.0091, 0.0844]","[20200.0, 403051.0, 33750.3333, 0.0287, 324100.0, 0.0165, 0.0446]","[23500.0, 426551.0, 27333.3333, 0.0247, 152100.0, 0.0135, -0.0874]","[36426.0, 462977.0, 26708.6667, 0.021, 55500.0, 0.0194, -0.279]","[19450.0, 482427.0, 26458.6667, 0.0309, 74600.0, 0.012, 0.1606]","[12550.0, 494977.0, 22808.6667, 0.0307, 44202.0, 0.0144, 0.6168]","[8500.0, 503477.0, 13500.0, 0.0133, 39250.0, 0.0051, 0.3642]","[46151.0, 549628.0, 22400.3333, 0.0306, 30050.0, 0.0077, 0.2989]","[78824.0, 628452.0, 44491.6667, 0.0502, 29200.0, 0.0204, 0.68]","[44700.0, 673152.0, 56558.3333, 0.028, 25800.0, 0.0164, 0.4696]","[35000.0, 708152.0, 52841.3333, 0.0197, 61500.0, 0.0104, 0.0999]","[94500.0, 802652.0, 58066.6667, 0.0353, 35300.0, 0.0232, 0.6618]","[21050.0, 823702.0, 50183.3333, 0.0228, 45300.0, 0.0101, -0.0238]","[50450.0, 874152.0, 55333.3333, 0.0331, 42400.0, 0.0202, -0.0598]","[45401.0, 919553.0, 38967.0, 0.0407, 49200.0, 0.01, 0.122]","[95450.0, 1015003.0, 63767.0, 0.0883, 54600.0, 0.0233, 0.0762]","[23850.0, 1038853.0, 54900.3333, 0.03, 60475.0, 0.0158, 0.2196]","[35450.0, 1074303.0, 51583.3333, 0.0283, 82500.0, 0.0131, -0.387]","[45200.0, 1119503.0, 34833.3333, 0.1013, 219332.0, 0.0114, -0.1319]"
2020-07-02,"[500.0, 500.0, 500.0, 0.0001, 18900.0, 6.9666, -0.3581]","[87800.0, 88300.0, 44150.0, 0.0753, 299750.0, 0.0233, 0.3443]","[73150.0, 161450.0, 53816.6667, 0.0492, 86800.0, 0.0115, -0.1018]","[73600.0, 235050.0, 78183.3333, 0.0564, 104400.0, 0.0241, -0.2637]","[78651.0, 313701.0, 75133.6667, 0.0471, 58600.0, 0.0367, 0.2275]","[43050.0, 356751.0, 65100.3333, 0.0405, 39000.0, 0.0139, 0.1568]","[29000.0, 385751.0, 50233.6667, 0.0234, 56700.0, 0.0122, 0.7616]","[7250.0, 393001.0, 26433.3333, 0.0184, 473168.9, 0.0064, 0.4935]","[8400.0, 401401.0, 14883.3333, 0.0197, 164500.0, 0.0045, 0.6135]","[67199.0, 468600.0, 27616.3333, 0.0337, 96250.0, 0.0253, -0.3407]","[262373.4, 730973.4, 112657.4667, 0.0694, 75200.0, 0.1084, 0.3206]","[125500.0, 856473.4, 151690.8, 0.0439, 35100.0, 0.025, -0.6342]","[32000.0, 888473.4, 139957.8, 0.0177, 29000.0, 0.0153, -0.3375]","[29500.0, 917973.4, 62333.3333, 0.0309, 26800.0, 0.0131, 0.6848]","[16100.0, 934073.4, 25866.6667, 0.0363, 35500.0, 0.0122, 0.0725]","[56100.0, 990173.4, 33900.0, 0.0358, 57500.0, 0.011, -0.4554]","[81953.0, 1072126.4, 51384.3333, 0.0344, 232943.1, 0.0232, 0.358]","[128786.2, 1200912.6, 88946.4, 0.0587, 146205.0, 0.0484, -0.4977]","[63400.0, 1264312.6, 91379.7333, 0.0299, 151800.0, 0.0341, -0.7712]","[26400.0, 1290712.6, 72862.0667, 0.0347, 82300.0, 0.0133, 0.2014]","[35700.0, 1326412.6, 41833.3333, 0.0404, 88700.0, 0.0093, 0.544]","[48500.0, 1374912.6, 36866.6667, 0.0594, 204300.0, 0.017, -0.7748]","[40200.0, 1415112.6, 41466.6667, 0.0246, 180708.0, 0.0084, -0.858]","[26700.0, 1441812.6, 38466.6667, 0.0251, 187450.0, 0.0044, -0.3434]","[125772.4, 1567585.0, 64224.1333, 0.0949, 203057.0, 0.0121, -0.013]"
2020-07-03,"[3200.0, 3200.0, 3200.0, 0.0009, 6250.0, 6.4063, 0.0]","[106250.0, 109450.0, 54725.0, 0.0753, 316850.0, 0.0529, 0.474]","[167100.0, 276550.0, 92183.3333, 0.0804, 143200.0, 0.0549, -0.189]","[28151.0, 304701.0, 100500.3333, 0.046, 181500.0, 0.0257, 0.526]","[41100.0, 345801.0, 78783.6667, 0.0413, 170700.0, 0.0128, 0.1889]","[56400.0, 402201.0, 41883.6667, 0.0361, 61700.0, 0.0356, -0.1751]","[33900.0, 436101.0, 43800.0, 0.0261, 30500.0, 0.0162, -0.6461]","[57100.0, 493201.0, 49133.3333, 0.022, 30900.0, 0.0163, 0.1697]","[32000.0, 525201.0, 41000.0, 0.0169, 74400.0, 0.0102, 0.0515]","[90900.0, 616101.0, 60000.0, 0.0481, 52000.0, 0.0486, -0.4213]","[28751.0, 644852.0, 50550.3333, 0.0689, 35000.0, 0.0149, -0.1358]","[39449.0, 684301.0, 53033.3333, 0.0404, 29000.0, 0.0116, -0.2102]","[15651.0, 699952.0, 27950.3333, 0.0133, 21700.0, 0.0301, -0.5827]","[10200.0, 710152.0, 21766.6667, 0.0226, 111900.0, 0.0106, -0.2922]","[23600.0, 733752.0, 16483.6667, 0.0329, 28100.0, 0.0195, -0.0151]","[8700.0, 742452.0, 14166.6667, 0.0274, 66300.0, 0.0045, -0.1348]","[16300.0, 758752.0, 16200.0, 0.032, 49500.0, 0.0109, 0.3687]","[24700.0, 783452.0, 16566.6667, 0.0618, 63300.0, 0.0066, -0.3237]","[63900.0, 847352.0, 34966.6667, 0.0359, 104500.0, 0.0179, -0.2247]","[64600.0, 911952.0, 51066.6667, 0.037, 59000.0, 0.0115, 0.2412]","[62100.0, 974052.0, 63533.3333, 0.0368, 61900.0, 0.0121, -0.3887]","[24300.0, 998352.0, 50333.3333, 0.0449, 74200.0, 0.0058, 0.0707]","[38700.0, 1037052.0, 41700.0, 0.0254, 71500.0, 0.0086, 0.0105]","[66200.0, 1103252.0, 43066.6667, 0.033, 55900.0, 0.0102, 0.3035]","[214986.2, 1318238.2, 106628.7333, 0.0946, 98300.0, 0.0165, -0.1621]"
2020-07-06,"[0.0, 0.0, 0.0, 0.0009, 1200.0, 0.0, 0.6923]","[184551.0, 184551.0, 92275.5, 0.0744, 165851.0, 1.4974, 0.1613]","[52800.0, 237351.0, 79117.0, 0.0661, 117551.0, 0.0238, 0.3068]","[77900.0, 315251.0, 105083.6667, 0.035, 32000.0, 0.0169, -0.4418]","[81202.0, 396453.0, 70634.0, 0.0398, 36100.0, 0.0176, -0.4444]","[158500.0, 554953.0, 105867.3333, 0.0482, 82950.0, 0.0122, -0.8437]","[205472.4, 760425.4, 148391.4667, 0.0469, 30100.0, 0.0439, 0.2095]","[49500.0, 809925.4, 137824.1333, 0.0237, 41500.0, 0.0162, -0.0481]","[67800.0, 877725.4, 107590.8, 0.0205, 23900.0, 0.0118, -0.2563]","[39100.0, 916825.4, 52133.3333, 0.0434, 5700.0, 0.0155, -0.2852]","[71200.0, 988025.4, 59366.6667, 0.0742, 60900.0, 0.0066, -0.7282]","[35650.0, 1023675.4, 48650.0, 0.0422, 47500.0, 0.0073, 0.2081]","[28201.0, 1051876.4, 45017.0, 0.0152, 8300.0, 0.0042, 0.2136]","[164404.0, 1216280.4, 76085.0, 0.0346, 21200.0, 0.0183, 0.7179]","[169904.931, 1386185.331, 120836.6437, 0.036, 61052.0, 0.04, -0.6438]","[94396.0, 1480581.331, 142901.6437, 0.0289, 14700.0, 0.0298, -0.1989]","[77950.0, 1558531.331, 114083.6437, 0.0337, 9600.0, 0.0222, 0.0826]","[52200.0, 1610731.331, 74848.6667, 0.0418, 14100.0, 0.015, 0.1875]","[43700.0, 1654431.331, 57950.0, 0.0365, 22300.0, 0.017, -0.5641]","[49601.0, 1704032.331, 48500.3333, 0.0297, 13800.0, 0.0265, 0.2311]","[52400.0, 1756432.331, 48567.0, 0.0315, 28000.0, 0.016, 0.0703]","[50600.0, 1807032.331, 50867.0, 0.0244, 138250.0, 0.0119, 0.3965]","[35733.0, 1842765.331, 46244.3333, 0.0239, 49100.0, 0.013, -0.1208]","[144886.269, 1987651.6, 77073.0897, 0.0451, 31100.0, 0.0248, 0.0299]","[142900.0, 2130551.6, 107839.7563, 0.1035, 116851.0, 0.0124, -0.1872]"
2020-07-07,"[0.0, 0.0, 0.0, 0.0008, 0.0, 0.0, 0.402]","[369742.2, 369742.2, 184871.1, 0.1035, 63500.0, 0.0925, -0.0153]","[295431.8, 665174.0, 221724.6667, 0.0887, 26100.0, 0.0884, -0.2888]","[114300.0, 779474.0, 259824.6667, 0.0341, 41500.0, 0.0249, 0.2561]","[54600.0, 834074.0, 154777.2667, 0.0302, 38200.0, 0.0162, 0.1122]","[60100.0, 894174.0, 76333.3333, 0.0468, 44026.0, 0.0298, 0.3408]","[50300.0, 944474.0, 55000.0, 0.0472, 13700.0, 0.0207, -0.2255]","[35400.0, 979874.0, 48600.0, 0.0268, 25700.0, 0.0148, 0.6548]","[98086.2, 1077960.2, 61262.0667, 0.0314, 25800.0, 0.0212, 0.0929]","[54200.0, 1132160.2, 62562.0667, 0.0361, 20200.0, 0.0258, -0.3312]","[48000.0, 1180160.2, 66762.0667, 0.0246, 18600.0, 0.0079, 0.7566]","[77804.0, 1257964.2, 60001.3333, 0.0256, 32000.0, 0.0337, 0.1142]","[74546.0, 1332510.2, 66783.3333, 0.018, 19901.0, 0.0112, -0.0427]","[157350.0, 1489860.2, 103233.3333, 0.0486, 25700.0, 0.0129, 0.508]","[75250.0, 1565110.2, 102382.0, 0.0423, 22200.0, 0.0212, -0.4046]","[52000.0, 1617110.2, 94866.6667, 0.0237, 24900.0, 0.0192, 0.4439]","[120401.7, 1737511.9, 82550.5667, 0.0319, 15600.0, 0.013, 0.2348]","[72250.0, 1809761.9, 81550.5667, 0.0237, 7500.0, 0.0141, -0.4315]","[57600.0, 1867361.9, 83417.2333, 0.0304, 24100.0, 0.0094, 0.6814]","[61700.0, 1929061.9, 63850.0, 0.0321, 33400.0, 0.0109, 0.0216]","[205000.0, 2134061.9, 108100.0, 0.0504, 45600.0, 0.0204, 0.0279]","[71400.0, 2205461.9, 112700.0, 0.0233, 48900.0, 0.0185, -0.0505]","[113000.0, 2318461.9, 129800.0, 0.03, 21300.0, 0.0143, 0.156]","[99701.7, 2418163.6, 94700.5667, 0.0523, 21100.0, 0.0109, -0.231]","[161300.0, 2579463.6, 124667.2333, 0.0976, 129400.0, 0.0297, 0.0658]"
2020-07-08,"[1700.0, 1700.0, 1700.0, 0.0002, 0.0, 7.1318, 0.2923]","[97306.0, 99006.0, 49503.0, 0.0901, 100000.0, 0.0449, 0.0151]","[78993.1, 177999.1, 59333.0333, 0.0574, 76000.0, 0.0269, -0.1668]","[210400.0, 388399.1, 128899.7, 0.0561, 78000.0, 0.0513, 0.4937]","[74800.0, 463199.1, 121397.7, 0.0301, 47800.0, 0.0245, 0.5387]","[73700.0, 536899.1, 119633.3333, 0.0428, 42751.0, 0.0119, -0.1408]","[45300.0, 582199.1, 64600.0, 0.0449, 38300.0, 0.0264, 0.5677]","[71100.0, 653299.1, 63366.6667, 0.0222, 20200.0, 0.0293, 0.1517]","[38200.0, 691499.1, 51533.3333, 0.0286, 23500.0, 0.0101, 0.6197]","[37400.0, 728899.1, 48900.0, 0.0183, 36426.0, 0.0057, 0.0809]","[23300.0, 752199.1, 32966.6667, 0.0206, 19450.0, 0.0072, -0.1449]","[59500.0, 811699.1, 40066.6667, 0.0239, 12550.0, 0.0091, -0.3392]","[92500.0, 904199.1, 58433.3333, 0.0268, 8500.0, 0.0247, 0.0563]","[217932.8, 1122131.9, 123310.9333, 0.0762, 46151.0, 0.0314, 0.094]","[133831.0, 1255962.9, 148087.9333, 0.0548, 78824.0, 0.0213, -0.1852]","[141001.0, 1396963.9, 164254.9333, 0.041, 44700.0, 0.026, -0.6902]","[46599.0, 1443562.9, 107143.6667, 0.0342, 35000.0, 0.0107, -0.0728]","[23100.0, 1466662.9, 70233.3333, 0.0207, 94500.0, 0.007, 0.2254]","[25850.0, 1492512.9, 31849.6667, 0.0179, 21050.0, 0.0062, -0.5065]","[34850.0, 1527362.9, 27933.3333, 0.0206, 50450.0, 0.0067, 0.2028]","[136051.7, 1663414.6, 65583.9, 0.0535, 45401.0, 0.0247, 0.523]","[261458.2, 1924872.8, 144119.9667, 0.0533, 95450.0, 0.0371, 0.174]","[233783.7, 2158656.5, 210431.2, 0.0525, 23850.0, 0.0146, -0.2044]","[125150.0, 2283806.5, 206797.3, 0.0529, 35450.0, 0.0097, -0.1196]","[124949.0, 2408755.5, 161294.2333, 0.0605, 45200.0, 0.0193, -0.1428]"
2020-07-09,"[3000.0, 3000.0, 3000.0, 0.0006, 500.0, 5.1449, 0.3785]","[326150.0, 329150.0, 164575.0, 0.0986, 87800.0, 0.0626, 0.827]","[211400.0, 540550.0, 180183.3333, 0.0733, 73150.0, 0.0541, -0.1237]","[129293.1, 669843.1, 222281.0333, 0.0587, 73600.0, 0.022, 0.1515]","[176100.0, 845943.1, 172264.3667, 0.0376, 78651.0, 0.0181, -0.274]","[167600.0, 1013543.1, 157664.3667, 0.0372, 43050.0, 0.0218, 0.4766]","[128300.0, 1141843.1, 157333.3333, 0.0275, 29000.0, 0.0158, -0.5113]","[76400.0, 1218243.1, 124100.0, 0.0232, 7250.0, 0.0086, -0.3581]","[56950.0, 1275193.1, 87216.6667, 0.0245, 8400.0, 0.011, 0.0838]","[33500.0, 1308693.1, 55616.6667, 0.016, 67199.0, 0.0101, -0.4952]","[84500.0, 1393193.1, 58316.6667, 0.0191, 262373.4, 0.0236, 0.6905]","[29400.0, 1422593.1, 49133.3333, 0.0217, 125500.0, 0.0158, 0.1438]","[24400.0, 1446993.1, 46100.0, 0.0252, 32000.0, 0.007, 0.4261]","[270950.0, 1717943.1, 108250.0, 0.0815, 29500.0, 0.0427, 0.262]","[257082.7, 1975025.8, 184144.2333, 0.0577, 16100.0, 0.0386, 0.3808]","[183944.0, 2158969.8, 237325.5667, 0.0473, 56100.0, 0.0359, -0.1628]","[115900.0, 2274869.8, 185642.2333, 0.0353, 81953.0, 0.0358, -0.2045]","[99300.0, 2374169.8, 133048.0, 0.0239, 128786.2, 0.0303, -0.1339]","[92206.0, 2466375.8, 102468.6667, 0.0216, 63400.0, 0.0233, -0.0916]","[51700.0, 2518075.8, 81068.6667, 0.0187, 26400.0, 0.0104, -0.0018]","[112900.0, 2630975.8, 85602.0, 0.0583, 35700.0, 0.0266, -0.4725]","[45200.0, 2676175.8, 69933.3333, 0.0506, 48500.0, 0.0347, 0.0414]","[63800.0, 2739975.8, 73966.6667, 0.0543, 40200.0, 0.0371, -0.384]","[65200.0, 2805175.8, 58066.6667, 0.0377, 26700.0, 0.0299, -0.0511]","[104300.0, 2909475.8, 77766.6667, 0.0501, 125772.4, 0.0103, 0.011]"
2020-07-10,"[11000.0, 11000.0, 11000.0, 0.002, 3200.0, 5.7555, 0.2603]","[271200.0, 282200.0, 141100.0, 0.0866, 106250.0, 0.0616, 0.0683]","[223200.0, 505400.0, 168466.6667, 0.0646, 167100.0, 0.0418, 0.3289]","[334000.0, 839400.0, 276133.3333, 0.088, 28151.0, 0.0814, 0.3471]","[163300.0, 1002700.0, 240166.6667, 0.0521, 41100.0, 0.0393, 0.464]","[81001.0, 1083701.0, 192767.0, 0.0401, 56400.0, 0.0293, -0.6242]","[123850.0, 1207551.0, 122717.0, 0.0373, 33900.0, 0.0365, -0.3573]","[182850.0, 1390401.0, 129233.6667, 0.0427, 57100.0, 0.0193, -0.2709]","[171300.0, 1561701.0, 159333.3333, 0.0344, 32000.0, 0.0554, 0.4311]","[62950.0, 1624651.0, 139033.3333, 0.0173, 90900.0, 0.0425, 0.762]","[62800.0, 1687451.0, 99016.6667, 0.0212, 28751.0, 0.0221, -0.0749]","[76500.0, 1763951.0, 67416.6667, 0.0217, 39449.0, 0.0095, 0.3629]","[40000.0, 1803951.0, 59766.6667, 0.0209, 15651.0, 0.0257, 0.6154]","[25300.0, 1829251.0, 47266.6667, 0.0645, 10200.0, 0.0138, 0.2184]","[22900.0, 1852151.0, 29400.0, 0.051, 23600.0, 0.0194, -0.1043]","[9900.0, 1862051.0, 19366.6667, 0.0419, 8700.0, 0.0104, 0.7917]","[28500.0, 1890551.0, 20433.3333, 0.0235, 16300.0, 0.0092, -0.2512]","[33600.0, 1924151.0, 24000.0, 0.019, 24700.0, 0.0169, 0.0847]","[13570.0, 1937721.0, 25223.3333, 0.0159, 63900.0, 0.023, -0.4217]","[44700.0, 1982421.0, 30623.3333, 0.0166, 64600.0, 0.0126, -0.2274]","[16300.0, 1998721.0, 24856.6667, 0.0339, 62100.0, 0.0073, -0.2783]","[29800.0, 2028521.0, 30266.6667, 0.0453, 24300.0, 0.0206, -0.2188]","[66400.0, 2094921.0, 37500.0, 0.0484, 38700.0, 0.03, -0.1318]","[217900.0, 2312821.0, 104700.0, 0.0536, 66200.0, 0.0501, -0.0191]","[212000.0, 2524821.0, 165433.3333, 0.0572, 214986.2, 0.0241, 0.4534]"
2020-07-13,"[12800.0, 12800.0, 12800.0, 0.0039, 0.0, 5.3294, 0.1711]","[272200.0, 285000.0, 142500.0, 0.1187, 184551.0, 0.0873, 0.1356]","[120000.0, 405000.0, 135000.0, 0.0738, 52800.0, 0.0346, 0.1503]","[156993.1, 561993.1, 183064.3667, 0.0852, 77900.0, 0.0328, -0.21]","[57100.0, 619093.1, 111364.3667, 0.0513, 81202.0, 0.0247, 0.394]","[192482.7, 811575.8, 135525.2667, 0.0621, 158500.0, 0.0587, -0.2392]","[71750.0, 883325.8, 107110.9, 0.0431, 205472.4, 0.0302, 0.2564]","[42500.0, 925825.8, 102244.2333, 0.04, 49500.0, 0.0072, -0.5578]","[52050.0, 977875.8, 55433.3333, 0.0379, 67800.0, 0.0205, 0.0023]","[53050.0, 1030925.8, 49200.0, 0.021, 39100.0, 0.0095, -0.411]","[34550.0, 1065475.8, 46550.0, 0.0238, 71200.0, 0.014, -0.0785]","[25250.0, 1090725.8, 37616.6667, 0.0177, 35650.0, 0.0106, -0.5913]","[30501.0, 1121226.8, 30100.3333, 0.0132, 28201.0, 0.0183, 0.0472]","[36100.0, 1157326.8, 30617.0, 0.0404, 164404.0, 0.0162, -0.0658]","[56200.0, 1213526.8, 40933.6667, 0.0419, 169904.931, 0.0177, -0.0432]","[48100.0, 1261626.8, 46800.0, 0.0304, 94396.0, 0.0084, -0.061]","[40503.0, 1302129.8, 48267.6667, 0.0238, 77950.0, 0.0102, 0.3284]","[126933.819, 1429063.619, 71845.6063, 0.0371, 52200.0, 0.0563, 0.2648]","[69500.0, 1498563.619, 78978.9397, 0.024, 43700.0, 0.0353, 0.6402]","[73200.0, 1571763.619, 89877.9397, 0.0241, 49601.0, 0.014, -0.4926]","[38800.0, 1610563.619, 60500.0, 0.0216, 52400.0, 0.0139, -0.6254]","[36300.0, 1646863.619, 49433.3333, 0.0152, 50600.0, 0.0078, -0.663]","[59500.0, 1706363.619, 44866.6667, 0.026, 35733.0, 0.0212, -0.3516]","[72600.0, 1778963.619, 56133.3333, 0.0484, 144886.269, 0.0178, -0.2063]","[212100.0, 1991063.619, 114733.3333, 0.0754, 142900.0, 0.0187, -0.039]"
