date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[5300.0, 5300.0, 5300.0, 0.0031, 5300.0, 4.8422, 0.2549]","[99100.0, 104400.0, 52200.0, 0.0586, 99100.0, 0.0124, 0.5193]","[283200.0, 387600.0, 129200.0, 0.1675, 283200.0, 0.0377, -0.3645]","[127600.0, 515200.0, 169966.6667, 0.0755, 127600.0, 0.007, -0.2259]","[61700.0, 576900.0, 157500.0, 0.0365, 61700.0, 0.0068, -0.2967]","[80900.0, 657800.0, 90066.6667, 0.0479, 80900.0, 0.0209, 0.2278]","[44900.0, 702700.0, 62500.0, 0.0266, 44900.0, 0.0069, 0.5048]","[47600.0, 750300.0, 57800.0, 0.0282, 47600.0, 0.0028, -0.3709]","[73600.0, 823900.0, 55366.6667, 0.0435, 73600.0, 0.0105, -0.0951]","[86400.0, 910300.0, 69200.0, 0.0511, 86400.0, 0.0131, 0.0283]","[69600.0, 979900.0, 76533.3333, 0.0412, 69600.0, 0.0145, 0.1381]","[25200.0, 1005100.0, 60400.0, 0.0149, 25200.0, 0.0049, -0.7095]","[24200.0, 1029300.0, 39666.6667, 0.0143, 24200.0, 0.0046, 0.4553]","[40800.0, 1070100.0, 30066.6667, 0.0241, 40800.0, 0.0085, -0.2412]","[42000.0, 1112100.0, 35666.6667, 0.0248, 42000.0, 0.0085, 0.1015]","[27200.0, 1139300.0, 36666.6667, 0.0161, 27200.0, 0.0067, 0.0911]","[24300.0, 1163600.0, 31166.6667, 0.0144, 24300.0, 0.0049, -0.1591]","[49800.0, 1213400.0, 33766.6667, 0.0295, 49800.0, 0.0066, 0.0957]","[50300.0, 1263700.0, 41466.6667, 0.0298, 50300.0, 0.0047, 0.1102]","[37400.0, 1301100.0, 45833.3333, 0.0221, 37400.0, 0.0068, 0.0158]","[50600.0, 1351700.0, 46100.0, 0.0299, 50600.0, 0.0039, -0.1702]","[81200.0, 1432900.0, 56400.0, 0.048, 81200.0, 0.0067, 0.0648]","[63900.0, 1496800.0, 65233.3333, 0.0378, 63900.0, 0.0047, 0.1529]","[100000.0, 1596800.0, 81700.0, 0.0592, 100000.0, 0.0057, 0.0303]","[93800.0, 1690600.0, 85900.0, 0.0555, 93800.0, 0.005, 0.2179]"
2020-05-14,"[2300.0, 2300.0, 2300.0, 0.0021, 5300.0, 4.5828, 0.4544]","[73200.0, 75500.0, 37750.0, 0.0454, 99100.0, 0.015, 0.2181]","[171200.0, 246700.0, 82233.3333, 0.1214, 283200.0, 0.0082, 0.1334]","[85100.0, 331800.0, 109833.3333, 0.0564, 127600.0, 0.0084, 0.0088]","[151100.0, 482900.0, 135800.0, 0.0514, 61700.0, 0.007, -0.5964]","[193100.0, 676000.0, 143100.0, 0.0663, 80900.0, 0.008, -0.0615]","[78900.0, 754900.0, 141033.3333, 0.0306, 44900.0, 0.0052, 0.188]","[77200.0, 832100.0, 116400.0, 0.031, 47600.0, 0.0066, -0.6663]","[130100.0, 962200.0, 95400.0, 0.0503, 73600.0, 0.0077, 0.2479]","[70100.0, 1032300.0, 92466.6667, 0.041, 86400.0, 0.0076, 0.2322]","[90700.0, 1123000.0, 96966.6667, 0.0405, 69600.0, 0.0108, 0.5865]","[60600.0, 1183600.0, 73800.0, 0.0208, 25200.0, 0.0086, 0.1291]","[49100.0, 1232700.0, 66800.0, 0.0179, 24200.0, 0.0082, -0.0265]","[23781.0, 1256481.0, 44493.6667, 0.0173, 40800.0, 0.0106, 0.6745]","[21700.0, 1278181.0, 31527.0, 0.0172, 42000.0, 0.005, -0.3447]","[69219.0, 1347400.0, 38233.3333, 0.0232, 27200.0, 0.0098, 0.2154]","[64300.0, 1411700.0, 51739.6667, 0.0213, 24300.0, 0.0051, -0.1774]","[67200.0, 1478900.0, 66906.3333, 0.0295, 49800.0, 0.0063, 0.2319]","[51700.0, 1530600.0, 61066.6667, 0.0262, 50300.0, 0.006, -0.0959]","[78800.0, 1609400.0, 65900.0, 0.0284, 37400.0, 0.0045, 0.4601]","[42700.0, 1652100.0, 57733.3333, 0.0243, 50600.0, 0.005, -0.1067]","[21700.0, 1673800.0, 47733.3333, 0.0288, 81200.0, 0.0046, 0.2454]","[62400.0, 1736200.0, 42266.6667, 0.0326, 63900.0, 0.005, -0.36]","[102300.0, 1838500.0, 62133.3333, 0.052, 100000.0, 0.0092, 0.7812]","[437700.0, 2276200.0, 200800.0, 0.1239, 93800.0, 0.0101, 0.0823]"
2020-05-15,"[8500.0, 8500.0, 8500.0, 0.0029, 5300.0, 4.3865, -0.0179]","[66800.0, 75300.0, 37650.0, 0.0424, 99100.0, 0.0135, 0.1052]","[82000.0, 157300.0, 52433.3333, 0.0959, 283200.0, 0.0073, -0.0742]","[80200.0, 237500.0, 76333.3333, 0.0522, 127600.0, 0.0123, 0.5611]","[80900.0, 318400.0, 81033.3333, 0.049, 61700.0, 0.007, -0.0596]","[126500.0, 444900.0, 95866.6667, 0.0673, 80900.0, 0.0131, 0.0016]","[74200.0, 519100.0, 93866.6667, 0.0339, 44900.0, 0.0071, 0.1721]","[202800.0, 721900.0, 134500.0, 0.0576, 47600.0, 0.0133, 0.2758]","[118000.0, 839900.0, 131666.6667, 0.0551, 73600.0, 0.0111, -0.4953]","[84400.0, 924300.0, 135066.6667, 0.0427, 86400.0, 0.0143, 0.6946]","[28700.0, 953000.0, 77033.3333, 0.0322, 69600.0, 0.005, 0.4134]","[23800.0, 976800.0, 45633.3333, 0.0182, 25200.0, 0.007, 0.4261]","[35100.0, 1011900.0, 29200.0, 0.0184, 24200.0, 0.0085, 0.1289]","[84100.0, 1096000.0, 47666.6667, 0.0269, 40800.0, 0.0114, 0.1535]","[49000.0, 1145000.0, 56066.6667, 0.0204, 42000.0, 0.0145, 0.0958]","[48300.0, 1193300.0, 60466.6667, 0.0243, 27200.0, 0.0066, 0.0339]","[48800.0, 1242100.0, 48700.0, 0.0231, 24300.0, 0.0043, 0.5651]","[53700.0, 1295800.0, 50266.6667, 0.0294, 49800.0, 0.0048, 0.1024]","[41800.0, 1337600.0, 48100.0, 0.0251, 50300.0, 0.0073, 0.2166]","[57600.0, 1395200.0, 51033.3333, 0.0294, 37400.0, 0.0049, 0.3161]","[30700.0, 1425900.0, 43366.6667, 0.0218, 50600.0, 0.0085, -0.4662]","[33100.0, 1459000.0, 40466.6667, 0.0252, 81200.0, 0.005, 0.4296]","[53000.0, 1512000.0, 38933.3333, 0.0314, 63900.0, 0.0056, 0.6696]","[195700.0, 1707700.0, 93933.3333, 0.0704, 100000.0, 0.0171, -0.4149]","[121500.0, 1829200.0, 123400.0, 0.1047, 93800.0, 0.0078, 0.3756]"
2020-05-18,"[4100.0, 4100.0, 4100.0, 0.0024, 5300.0, 5.0761, -0.4149]","[80400.0, 84500.0, 42250.0, 0.0331, 99100.0, 0.026, -0.1656]","[131600.0, 216100.0, 72033.3333, 0.0567, 283200.0, 0.0204, 0.3437]","[223100.0, 439200.0, 145033.3333, 0.0554, 127600.0, 0.0208, -0.0354]","[78400.0, 517600.0, 144366.6667, 0.0468, 61700.0, 0.0066, -0.3552]","[96100.0, 613700.0, 132533.3333, 0.0635, 80900.0, 0.011, 0.1957]","[65200.0, 678900.0, 79900.0, 0.0334, 44900.0, 0.006, 0.8249]","[125900.0, 804800.0, 95733.3333, 0.0642, 47600.0, 0.0066, 0.7047]","[260400.0, 1065200.0, 150500.0, 0.0736, 73600.0, 0.0348, 0.2592]","[184400.0, 1249600.0, 190233.3333, 0.0491, 86400.0, 0.0186, 0.0493]","[99200.0, 1348800.0, 181333.3333, 0.0311, 69600.0, 0.0038, 0.2218]","[66000.0, 1414800.0, 116533.3333, 0.0216, 25200.0, 0.0056, -0.1583]","[343600.0, 1758400.0, 169600.0, 0.0572, 24200.0, 0.0347, -0.3051]","[36400.0, 1794800.0, 148666.6667, 0.0234, 40800.0, 0.0132, 0.2311]","[29500.0, 1824300.0, 136500.0, 0.0159, 42000.0, 0.0146, -0.2288]","[45500.0, 1869800.0, 37133.3333, 0.0247, 27200.0, 0.0042, -0.1023]","[61700.0, 1931500.0, 45566.6667, 0.0261, 24300.0, 0.0054, -0.3473]","[49200.0, 1980700.0, 52133.3333, 0.0259, 49800.0, 0.0106, -0.4725]","[27300.0, 2008000.0, 46066.6667, 0.0187, 50300.0, 0.0069, -0.0305]","[61500.0, 2069500.0, 46000.0, 0.0298, 37400.0, 0.0075, -0.1854]","[52700.0, 2122200.0, 47166.6667, 0.0185, 50600.0, 0.0047, 0.0421]","[67600.0, 2189800.0, 60600.0, 0.0178, 81200.0, 0.0097, 0.1613]","[171200.0, 2361000.0, 97166.6667, 0.0405, 63900.0, 0.0085, 0.5791]","[134900.0, 2495900.0, 124566.6667, 0.0678, 100000.0, 0.0111, -0.083]","[130100.0, 2626000.0, 145400.0, 0.1028, 93800.0, 0.007, 0.4485]"
2020-05-19,"[14900.0, 14900.0, 14900.0, 0.0048, 5300.0, 4.0382, 0.3822]","[128000.0, 142900.0, 71450.0, 0.0461, 99100.0, 0.0123, 0.1106]","[217200.0, 360100.0, 120033.3333, 0.0719, 283200.0, 0.0384, 0.1057]","[308300.0, 668400.0, 217833.3333, 0.1001, 127600.0, 0.0201, 0.4243]","[59900.0, 728300.0, 195133.3333, 0.0358, 61700.0, 0.005, 0.6314]","[66900.0, 795200.0, 145033.3333, 0.0477, 80900.0, 0.0188, -0.0933]","[53300.0, 848500.0, 60033.3333, 0.0317, 44900.0, 0.0081, 0.5648]","[28000.0, 876500.0, 49400.0, 0.0581, 47600.0, 0.0049, -0.3203]","[53000.0, 929500.0, 44766.6667, 0.0644, 73600.0, 0.012, -0.4365]","[57200.0, 986700.0, 46066.6667, 0.0494, 86400.0, 0.0063, 0.2772]","[69300.0, 1056000.0, 59833.3333, 0.0307, 69600.0, 0.0099, -0.5283]","[31600.0, 1087600.0, 52700.0, 0.0186, 25200.0, 0.0067, 0.3911]","[53500.0, 1141100.0, 51466.6667, 0.0599, 24200.0, 0.0047, -0.4194]","[78300.0, 1219400.0, 54466.6667, 0.0345, 40800.0, 0.0067, -0.7816]","[19800.0, 1239200.0, 50533.3333, 0.0163, 42000.0, 0.0076, -0.0974]","[29700.0, 1268900.0, 42600.0, 0.0201, 27200.0, 0.0057, 0.5417]","[18500.0, 1287400.0, 22666.6667, 0.0202, 24300.0, 0.0046, 0.1113]","[114000.0, 1401400.0, 54066.6667, 0.0372, 49800.0, 0.0117, 0.4235]","[13500.0, 1414900.0, 48666.6667, 0.0136, 50300.0, 0.0045, 0.0152]","[72900.0, 1487800.0, 66800.0, 0.0318, 37400.0, 0.0104, -0.1983]","[59000.0, 1546800.0, 48466.6667, 0.0232, 50600.0, 0.0119, 0.079]","[54400.0, 1601200.0, 62100.0, 0.0247, 81200.0, 0.0078, -0.275]","[24200.0, 1625400.0, 45866.6667, 0.0359, 63900.0, 0.0129, -0.6111]","[38900.0, 1664300.0, 39166.6667, 0.06, 100000.0, 0.0092, -0.567]","[133300.0, 1797600.0, 65466.6667, 0.0634, 93800.0, 0.0083, 0.0003]"
2020-05-20,"[1300.0, 1300.0, 1300.0, 0.0036, 5300.0, 4.3416, -0.1563]","[212100.0, 213400.0, 106700.0, 0.0797, 99100.0, 0.0227, -0.3057]","[33800.0, 247200.0, 82400.0, 0.0643, 283200.0, 0.0113, 0.2579]","[47400.0, 294600.0, 97766.6667, 0.0957, 127600.0, 0.0169, 0.1721]","[55100.0, 349700.0, 45433.3333, 0.033, 61700.0, 0.0114, -0.0867]","[68337.0, 418037.0, 56945.6667, 0.0394, 80900.0, 0.0164, 0.0178]","[45300.0, 463337.0, 56245.6667, 0.0279, 44900.0, 0.009, -0.047]","[102100.0, 565437.0, 71912.3333, 0.0432, 47600.0, 0.0096, -0.6385]","[209500.0, 774937.0, 118966.6667, 0.0881, 73600.0, 0.0232, -0.3035]","[140300.0, 915237.0, 150633.3333, 0.0643, 86400.0, 0.0247, 0.7116]","[55600.0, 970837.0, 135133.3333, 0.0374, 69600.0, 0.0094, -0.1481]","[21100.0, 991937.0, 72333.3333, 0.0188, 25200.0, 0.0089, -0.2919]","[37100.0, 1029037.0, 37933.3333, 0.0615, 24200.0, 0.0105, 0.1566]","[46300.0, 1075337.0, 34833.3333, 0.0291, 40800.0, 0.0143, -0.3035]","[23300.0, 1098637.0, 35566.6667, 0.0124, 42000.0, 0.0068, -0.3157]","[36000.0, 1134637.0, 35200.0, 0.0191, 27200.0, 0.0086, 0.2088]","[24200.0, 1158837.0, 27833.3333, 0.0165, 24300.0, 0.008, 0.5529]","[22900.0, 1181737.0, 27700.0, 0.0323, 49800.0, 0.0103, -0.364]","[22400.0, 1204137.0, 23166.6667, 0.0108, 50300.0, 0.0041, -0.0581]","[44600.0, 1248737.0, 29966.6667, 0.031, 37400.0, 0.0054, 0.6793]","[61800.0, 1310537.0, 42933.3333, 0.031, 50600.0, 0.0068, -0.3597]","[22100.0, 1332637.0, 42833.3333, 0.0234, 81200.0, 0.0059, -0.3757]","[60100.0, 1392737.0, 48000.0, 0.0392, 63900.0, 0.0099, -0.6358]","[54800.0, 1447537.0, 45666.6667, 0.0362, 100000.0, 0.0164, -0.495]","[96900.0, 1544437.0, 70600.0, 0.0621, 93800.0, 0.0075, -0.4097]"
2020-05-21,"[3400.0, 3400.0, 3400.0, 0.0038, 2300.0, 4.6664, 0.4613]","[75600.0, 79000.0, 39500.0, 0.0855, 73200.0, 0.0226, 0.3351]","[82500.0, 161500.0, 53833.3333, 0.065, 171200.0, 0.0161, -0.2004]","[97200.0, 258700.0, 85100.0, 0.0879, 85100.0, 0.0179, -0.3036]","[122800.0, 381500.0, 100833.3333, 0.0489, 151100.0, 0.0123, -0.0388]","[139700.0, 521200.0, 119900.0, 0.0567, 193100.0, 0.0111, -0.2745]","[52100.0, 573300.0, 104866.6667, 0.0307, 78900.0, 0.0062, 0.6451]","[29300.0, 602600.0, 73700.0, 0.0334, 77200.0, 0.0204, 0.2811]","[31500.0, 634100.0, 37633.3333, 0.0617, 130100.0, 0.0094, 0.0742]","[71000.0, 705100.0, 43933.3333, 0.0559, 70100.0, 0.0077, 0.3675]","[40600.0, 745700.0, 47700.0, 0.0334, 90700.0, 0.0059, 0.1258]","[42600.0, 788300.0, 51400.0, 0.0194, 60600.0, 0.0093, -0.3747]","[40800.0, 829100.0, 41333.3333, 0.0265, 49100.0, 0.0049, -0.4645]","[67500.0, 896600.0, 50300.0, 0.0388, 23781.0, 0.0118, 0.4021]","[42500.0, 939100.0, 50266.6667, 0.0177, 21700.0, 0.0048, 0.1621]","[56600.0, 995700.0, 55533.3333, 0.0252, 69219.0, 0.0097, 0.1584]","[88900.0, 1084600.0, 62666.6667, 0.0274, 64300.0, 0.0068, 0.0351]","[52600.0, 1137200.0, 66033.3333, 0.0372, 67200.0, 0.0089, 0.0911]","[38100.0, 1175300.0, 59866.6667, 0.0154, 51700.0, 0.0082, -0.5854]","[35900.0, 1211200.0, 42200.0, 0.0307, 78800.0, 0.0067, 0.1244]","[53700.0, 1264900.0, 42566.6667, 0.0356, 42700.0, 0.0062, -0.0775]","[49800.0, 1314700.0, 46466.6667, 0.0254, 21700.0, 0.0053, -0.1409]","[65600.0, 1380300.0, 56366.6667, 0.0313, 62400.0, 0.0092, 0.5846]","[131500.0, 1511800.0, 82300.0, 0.0468, 102300.0, 0.0055, -0.5075]","[66300.0, 1578100.0, 87800.0, 0.0596, 437700.0, 0.005, 0.1049]"
2020-05-22,"[4400.0, 4400.0, 4400.0, 0.0017, 8500.0, 4.8833, -0.2668]","[57900.0, 62300.0, 31150.0, 0.0712, 66800.0, 0.0133, 0.6851]","[84300.0, 146600.0, 48866.6667, 0.0384, 82000.0, 0.019, 0.3494]","[115100.0, 261700.0, 85766.6667, 0.0495, 80200.0, 0.0077, 0.36]","[112700.0, 374400.0, 104033.3333, 0.0561, 80900.0, 0.0125, 0.2531]","[296100.0, 670500.0, 174633.3333, 0.0924, 126500.0, 0.016, 0.1638]","[125800.0, 796300.0, 178200.0, 0.0412, 74200.0, 0.0143, 0.2614]","[149737.0, 946037.0, 190545.6667, 0.0525, 202800.0, 0.0086, 0.2982]","[67900.0, 1013937.0, 114479.0, 0.0629, 118000.0, 0.0119, -0.2555]","[17100.0, 1031037.0, 78245.6667, 0.0481, 84400.0, 0.0063, -0.384]","[25400.0, 1056437.0, 36800.0, 0.0247, 28700.0, 0.0054, -0.0307]","[29700.0, 1086137.0, 24066.6667, 0.0184, 23800.0, 0.0066, 0.2099]","[35400.0, 1121537.0, 30166.6667, 0.0224, 35100.0, 0.0115, 0.707]","[45200.0, 1166737.0, 36766.6667, 0.0316, 84100.0, 0.0035, -0.3532]","[157300.0, 1324037.0, 79300.0, 0.0396, 49000.0, 0.0109, 0.2196]","[146500.0, 1470537.0, 116333.3333, 0.0435, 48300.0, 0.0187, 0.7738]","[55500.0, 1526037.0, 119766.6667, 0.033, 48800.0, 0.015, 0.1002]","[41400.0, 1567437.0, 81133.3333, 0.0228, 53700.0, 0.0086, -0.4001]","[81100.0, 1648537.0, 59333.3333, 0.0261, 41800.0, 0.0049, 0.1915]","[73500.0, 1722037.0, 65333.3333, 0.0291, 57600.0, 0.0127, -0.2415]","[29500.0, 1751537.0, 61366.6667, 0.0295, 30700.0, 0.0081, -0.5113]","[87200.0, 1838737.0, 63400.0, 0.0295, 33100.0, 0.0101, 0.0996]","[48600.0, 1887337.0, 55100.0, 0.0347, 53000.0, 0.0089, 0.028]","[68900.0, 1956237.0, 68233.3333, 0.0508, 195700.0, 0.0072, 0.3546]","[95900.0, 2052137.0, 71133.3333, 0.0505, 121500.0, 0.0103, 0.0952]"
2020-05-25,"[3700.0, 3700.0, 3700.0, 0.0021, 4100.0, 4.6263, 0.5525]","[446100.0, 449800.0, 224900.0, 0.1062, 80400.0, 0.0732, -0.2624]","[184000.0, 633800.0, 211266.6667, 0.0644, 131600.0, 0.0159, 0.1736]","[81000.0, 714800.0, 237033.3333, 0.0539, 223100.0, 0.0125, -0.5852]","[175600.0, 890400.0, 146866.6667, 0.076, 78400.0, 0.0098, 0.0442]","[73500.0, 963900.0, 110033.3333, 0.0909, 96100.0, 0.0193, -0.3327]","[43000.0, 1006900.0, 97366.6667, 0.0392, 65200.0, 0.0085, 0.2725]","[11700.0, 1018600.0, 42733.3333, 0.0326, 125900.0, 0.0099, -0.4515]","[41600.0, 1060200.0, 32100.0, 0.0252, 260400.0, 0.0183, -0.0876]","[14600.0, 1074800.0, 22633.3333, 0.0204, 184400.0, 0.0071, -0.7091]","[19100.0, 1093900.0, 25100.0, 0.0162, 99200.0, 0.0071, 0.3399]","[36000.0, 1129900.0, 23233.3333, 0.0203, 66000.0, 0.0045, -0.1201]","[32000.0, 1161900.0, 29033.3333, 0.0202, 343600.0, 0.0051, -0.4183]","[28100.0, 1190000.0, 32033.3333, 0.0267, 36400.0, 0.0054, -0.3145]","[57300.0, 1247300.0, 39133.3333, 0.0449, 29500.0, 0.0084, -0.4277]","[13700.0, 1261000.0, 33033.3333, 0.0382, 45500.0, 0.005, -0.627]","[132900.0, 1393900.0, 67966.6667, 0.0519, 61700.0, 0.0226, 0.17]","[39900.0, 1433800.0, 62166.6667, 0.0251, 49200.0, 0.0053, -0.0937]","[48500.0, 1482300.0, 73766.6667, 0.03, 27300.0, 0.0072, 0.3277]","[18800.0, 1501100.0, 35733.3333, 0.0229, 61500.0, 0.0063, 0.0036]","[40000.0, 1541100.0, 35766.6667, 0.0234, 52700.0, 0.006, 0.2539]","[40600.0, 1581700.0, 33133.3333, 0.032, 67600.0, 0.0077, -0.3083]","[33900.0, 1615600.0, 38166.6667, 0.0279, 171200.0, 0.0068, -0.3536]","[52600.0, 1668200.0, 42366.6667, 0.0485, 134900.0, 0.0072, 0.3511]","[172600.0, 1840800.0, 86366.6667, 0.0608, 130100.0, 0.0119, -0.4809]"
2020-05-26,"[9600.0, 9600.0, 9600.0, 0.0032, 14900.0, 4.3513, -0.3597]","[141300.0, 150900.0, 75450.0, 0.1171, 128000.0, 0.0213, -0.4901]","[108900.0, 259800.0, 86600.0, 0.0677, 217200.0, 0.0125, -0.2376]","[27900.0, 287700.0, 92700.0, 0.0387, 308300.0, 0.0077, -0.3586]","[123900.0, 411600.0, 86900.0, 0.0737, 59900.0, 0.0185, -0.0863]","[202900.0, 614500.0, 118233.3333, 0.1, 66900.0, 0.0154, 0.2201]","[68200.0, 682700.0, 131666.6667, 0.0412, 53300.0, 0.0071, -0.2328]","[119700.0, 802400.0, 130266.6667, 0.0492, 28000.0, 0.0068, 0.1047]","[190200.0, 992600.0, 126033.3333, 0.0547, 53000.0, 0.0153, -0.3074]","[23700.0, 1016300.0, 111200.0, 0.0099, 57200.0, 0.0087, -0.11]","[86600.0, 1102900.0, 100166.6667, 0.0241, 69300.0, 0.0139, -0.4684]","[87600.0, 1190500.0, 65966.6667, 0.028, 31600.0, 0.0155, -0.3372]","[30800.0, 1221300.0, 68333.3333, 0.0174, 53500.0, 0.0049, 0.1944]","[21100.0, 1242400.0, 46500.0, 0.0164, 78300.0, 0.0134, 0.3996]","[50300.0, 1292700.0, 34066.6667, 0.0455, 19800.0, 0.0078, 0.0151]","[34000.0, 1326700.0, 35133.3333, 0.0327, 29700.0, 0.0048, -0.2794]","[14000.0, 1340700.0, 32766.6667, 0.0357, 18500.0, 0.0041, 0.0047]","[32800.0, 1373500.0, 26933.3333, 0.0202, 114000.0, 0.0051, -0.3911]","[27600.0, 1401100.0, 24800.0, 0.0272, 13500.0, 0.005, 0.0778]","[79000.0, 1480100.0, 46466.6667, 0.0304, 72900.0, 0.0049, -0.2101]","[26400.0, 1506500.0, 44333.3333, 0.0171, 59000.0, 0.0035, 0.4192]","[33700.0, 1540200.0, 46366.6667, 0.0279, 54400.0, 0.0068, -0.4598]","[78900.0, 1619100.0, 46333.3333, 0.029, 24200.0, 0.007, -0.4349]","[62700.0, 1681800.0, 58433.3333, 0.0326, 38900.0, 0.0098, -0.1571]","[70200.0, 1752000.0, 70600.0, 0.0602, 133300.0, 0.0049, 0.1324]"
