date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[0.0, 4117702.0, 4117702.0, 1372567.3333, 0.0356, 4117702.0, 0.0149, 0.3825, 0.0]","[0.0, 3237088.0, 7354790.0, 2451596.6667, 0.028, 3237088.0, 0.0103, -0.0611, -1.0]","[0.0, 1545000.0, 8899790.0, 2966596.6667, 0.0134, 1545000.0, 0.0073, -0.4412, -1.0]","[0.0, 779100.0, 9678890.0, 1853729.3333, 0.0067, 779100.0, 0.0063, -0.3751, -1.0]","[0.0, 1374564.0, 11053454.0, 1232888.0, 0.0119, 1374564.0, 0.0063, -0.0325, 1.0]","[0.0, 1932636.0, 12986090.0, 1362100.0, 0.0167, 1932636.0, 0.011, 0.3937, -1.0]","[0.0, 1386470.0, 14372560.0, 1564556.6667, 0.012, 1386470.0, 0.0074, 0.7249, -1.0]","[0.0, 815400.0, 15187960.0, 1378168.6667, 0.0071, 815400.0, 0.0064, 0.3508, -1.0]","[0.0, 1051430.0, 16239390.0, 1084433.3333, 0.0091, 1051430.0, 0.0065, 0.6156, -1.0]","[0.0, 1122300.0, 17361690.0, 996376.6667, 0.0097, 1122300.0, 0.0048, -0.1953, -1.0]","[0.0, 2222600.0, 19584290.0, 1465443.3333, 0.0192, 2222600.0, 0.0115, -0.1921, 0.0]","[0.0, 1505700.0, 21089990.0, 1616866.6667, 0.013, 1505700.0, 0.0064, -0.5665, -1.0]","[0.0, 1394015.0, 22484005.0, 1707438.3333, 0.0121, 1394015.0, 0.0089, 0.216, 0.0]","[0.0, 1153864.0, 23637869.0, 1351193.0, 0.01, 1153864.0, 0.008, -0.5703, -1.0]","[0.0, 2590080.0, 26227949.0, 1712653.0, 0.0224, 2590080.0, 0.0062, -0.1398, 0.0]","[0.0, 1739445.0, 27967394.0, 1827796.3333, 0.0151, 1739445.0, 0.0066, 0.0765, -1.0]","[0.0, 508123.0, 28475517.0, 1612549.3333, 0.0044, 508123.0, 0.0066, 0.4577, 0.0]","[0.0, 593500.0, 29069017.0, 947022.6667, 0.0051, 593500.0, 0.0063, 0.8029, 0.0]","[0.0, 910820.0, 29979837.0, 670814.3333, 0.0079, 910820.0, 0.0041, 0.4018, -1.0]","[0.0, 1754692.0, 31734529.0, 1086337.3333, 0.0152, 1754692.0, 0.0124, 0.4723, 0.0]","[0.0, 458900.0, 32193429.0, 1041470.6667, 0.004, 458900.0, 0.005, -0.3532, -1.0]","[0.0, 1364997.0, 33558426.0, 1192863.0, 0.0118, 1364997.0, 0.0057, -0.3457, -1.0]","[0.0, 1658700.0, 35217126.0, 1160865.6667, 0.0144, 1658700.0, 0.0061, 0.526, -1.0]","[0.0, 3287880.0, 38505006.0, 2103859.0, 0.0285, 3287880.0, 0.0073, 0.4862, -1.0]"
2020-05-14,"[-1.6299, 3042100.0, 3042100.0, 1014033.3333, 0.0588, 4117702.0, 0.0149, 0.591, 0.0]","[-1.6299, 4009200.0, 7051300.0, 2350433.3333, 0.0586, 3237088.0, 0.0265, 0.0305, 1.0]","[-1.6299, 2588100.0, 9639400.0, 3213133.3333, 0.0331, 1545000.0, 0.0113, 0.1558, 0.0]","[-1.6299, 7781706.0, 17421106.0, 4793002.0, 0.0661, 779100.0, 0.0133, -0.2129, 0.0]","[-1.6299, 2597400.0, 20018506.0, 4322402.0, 0.0317, 1374564.0, 0.0138, 0.1539, -1.0]","[-1.6299, 1773800.0, 21792306.0, 4050968.6667, 0.0303, 1932636.0, 0.0108, 0.7634, -1.0]","[-1.6299, 1096432.0, 22888738.0, 1822544.0, 0.0204, 1386470.0, 0.0057, -0.0349, 0.0]","[-1.6299, 901000.0, 23789738.0, 1257077.3333, 0.0139, 815400.0, 0.0071, -0.067, 0.0]","[-1.6299, 3272300.0, 27062038.0, 1756577.3333, 0.0341, 1051430.0, 0.0167, -0.0749, -1.0]","[-1.6299, 3057300.0, 30119338.0, 2410200.0, 0.033, 1122300.0, 0.0098, 0.1644, -1.0]","[-1.6299, 742757.0, 30862095.0, 2357452.3333, 0.0249, 2222600.0, 0.0065, -0.6987, 0.0]","[-1.6299, 774473.0, 31636568.0, 1524843.3333, 0.0189, 1505700.0, 0.0105, -0.223, 0.0]","[-1.6299, 717643.0, 32354211.0, 744957.6667, 0.0175, 1394015.0, 0.0108, 0.4314, 0.0]","[-1.6299, 874350.0, 33228561.0, 788822.0, 0.0167, 1153864.0, 0.0052, 0.1607, -1.0]","[-1.6299, 997000.0, 34225561.0, 862997.6667, 0.03, 2590080.0, 0.0086, -0.1283, 0.0]","[-1.6299, 545300.0, 34770861.0, 805550.0, 0.0192, 1739445.0, 0.0102, -0.4266, -1.0]","[-1.6299, 442400.0, 35213261.0, 661566.6667, 0.0078, 508123.0, 0.0055, 0.2156, 0.0]","[-1.6299, 1169041.0, 36382302.0, 718913.6667, 0.0141, 593500.0, 0.0067, 0.3713, 0.0]","[-1.6299, 612400.0, 36994702.0, 741280.3333, 0.0126, 910820.0, 0.0055, 0.1915, -1.0]","[-1.6299, 1281790.0, 38276492.0, 1021077.0, 0.025, 1754692.0, 0.0058, -0.1641, -1.0]","[-1.6299, 830560.0, 39107052.0, 908250.0, 0.0103, 458900.0, 0.0095, -0.0355, 0.0]","[-1.6299, 953170.0, 40060222.0, 1021840.0, 0.0191, 1364997.0, 0.0072, -0.202, 0.0]","[-1.6299, 1031700.0, 41091922.0, 938476.6667, 0.0222, 1658700.0, 0.0051, 0.7532, 0.0]","[-1.6299, 2618973.0, 43710895.0, 1534614.3333, 0.0484, 3287880.0, 0.0055, 0.2255, 0.0]"
2020-05-15,"[-0.16, 3010457.0, 3010457.0, 1003485.6667, 0.0929, 4117702.0, 0.0104, -0.2723, -1.0]","[-0.16, 2406189.0, 5416646.0, 1805548.6667, 0.0858, 3237088.0, 0.0055, 0.2179, 0.0]","[-0.16, 1442900.0, 6859546.0, 2286515.3333, 0.0495, 1545000.0, 0.006, -0.1732, 0.0]","[-0.16, 1284380.0, 8143926.0, 1711156.3333, 0.0806, 779100.0, 0.0093, 0.426, -1.0]","[-0.16, 1101800.0, 9245726.0, 1276360.0, 0.0442, 1374564.0, 0.0059, -0.092, 1.0]","[-0.16, 902500.0, 10148226.0, 1096226.6667, 0.0405, 1932636.0, 0.0063, 0.4337, -1.0]","[-0.16, 670600.0, 10818826.0, 891633.3333, 0.028, 1386470.0, 0.0052, 0.4567, -1.0]","[-0.16, 920995.0, 11739821.0, 831365.0, 0.0244, 815400.0, 0.0083, -0.1652, -1.0]","[-0.16, 518835.0, 12258656.0, 703476.6667, 0.0399, 1051430.0, 0.0056, 0.5618, 0.0]","[-0.16, 1051265.0, 13309921.0, 830365.0, 0.0449, 1122300.0, 0.0073, -0.2391, -1.0]","[-0.16, 365500.0, 13675421.0, 645200.0, 0.029, 2222600.0, 0.0048, -0.0004, -1.0]","[-0.16, 671600.0, 14347021.0, 696121.6667, 0.0265, 1505700.0, 0.0043, 0.3782, 0.0]","[-0.16, 1126800.0, 15473821.0, 721300.0, 0.0303, 1394015.0, 0.0056, 0.546, 0.0]","[-0.16, 827705.0, 16301526.0, 875368.3333, 0.026, 1153864.0, 0.0066, 0.8766, -1.0]","[-0.16, 1171980.0, 17473506.0, 1042161.6667, 0.0433, 2590080.0, 0.0062, 0.0074, 0.0]","[-0.16, 770805.0, 18244311.0, 923496.6667, 0.0279, 1739445.0, 0.005, -0.2005, -1.0]","[-0.16, 794700.0, 19039011.0, 912495.0, 0.0168, 508123.0, 0.0054, -0.3676, -1.0]","[-0.16, 1020615.0, 20059626.0, 862040.0, 0.0256, 593500.0, 0.0069, 0.5403, -1.0]","[-0.16, 771600.0, 20831226.0, 862305.0, 0.0213, 910820.0, 0.0053, 0.178, -1.0]","[-0.16, 896700.0, 21727926.0, 896305.0, 0.0351, 1754692.0, 0.0059, 0.3613, -1.0]","[-0.16, 755400.0, 22483326.0, 807900.0, 0.0189, 458900.0, 0.0047, 0.4359, -1.0]","[-0.16, 1493100.0, 23976426.0, 1048400.0, 0.036, 1364997.0, 0.0076, 0.3129, -1.0]","[-0.16, 2067622.0, 26044048.0, 1438707.3333, 0.0456, 1658700.0, 0.006, 0.0913, -1.0]","[-0.16, 3391760.0, 29435808.0, 2317494.0, 0.0868, 3287880.0, 0.0065, -0.3369, -1.0]"
2020-05-18,"[0.5469, 4157000.0, 4157000.0, 1385666.6667, 0.0884, 4117702.0, 0.0224, 0.4626, -1.0]","[0.5469, 3675024.0, 7832024.0, 2610674.6667, 0.0854, 3237088.0, 0.016, 0.0805, 0.0]","[0.5469, 7439873.0, 15271897.0, 5090632.3333, 0.0918, 1545000.0, 0.0218, 0.0226, 0.0]","[0.5469, 2101869.0, 17373766.0, 4405588.6667, 0.0896, 779100.0, 0.0082, 0.6033, -1.0]","[0.5469, 1437930.0, 18811696.0, 3659890.6667, 0.0431, 1374564.0, 0.0089, 0.2663, 0.0]","[0.5469, 930600.0, 19742296.0, 1490133.0, 0.0307, 1932636.0, 0.005, -0.1171, 0.0]","[0.5469, 2690370.0, 22432666.0, 1686300.0, 0.0361, 1386470.0, 0.0111, 0.609, -1.0]","[0.5469, 5474350.0, 27907016.0, 3031773.3333, 0.0583, 815400.0, 0.0314, -0.3441, -1.0]","[0.5469, 1232100.0, 29139116.0, 3132273.3333, 0.0401, 1051430.0, 0.0054, -0.0267, 0.0]","[0.5469, 787100.0, 29926216.0, 2497850.0, 0.0411, 1122300.0, 0.0074, 0.2512, -1.0]","[0.5469, 203869.0, 30130085.0, 741023.0, 0.0113, 2222600.0, 0.0075, -0.5032, -1.0]","[0.5469, 585631.0, 30715716.0, 525533.3333, 0.0179, 1505700.0, 0.0061, 0.4177, -1.0]","[0.5469, 558800.0, 31274516.0, 449433.3333, 0.0224, 1394015.0, 0.0063, 0.8677, -1.0]","[0.5469, 370800.0, 31645316.0, 505077.0, 0.0188, 1153864.0, 0.0047, 0.4185, -1.0]","[0.5469, 304300.0, 31949616.0, 411300.0, 0.0232, 2590080.0, 0.0045, 0.3918, -1.0]","[0.5469, 455097.0, 32404713.0, 376732.3333, 0.0163, 1739445.0, 0.005, -0.5367, 0.0]","[0.5469, 439503.0, 32844216.0, 399633.3333, 0.0157, 508123.0, 0.004, 0.7222, -1.0]","[0.5469, 559590.0, 33403806.0, 484730.0, 0.0247, 593500.0, 0.005, 0.2047, -1.0]","[0.5469, 1013310.0, 34417116.0, 670801.0, 0.021, 910820.0, 0.0051, -0.262, -1.0]","[0.5469, 849400.0, 35266516.0, 807433.3333, 0.0263, 1754692.0, 0.0076, -0.1037, -1.0]","[0.5469, 1067325.0, 36333841.0, 976678.3333, 0.0229, 458900.0, 0.0048, 0.187, -1.0]","[0.5469, 1549975.0, 37883816.0, 1155566.6667, 0.0358, 1364997.0, 0.0084, 0.8255, -1.0]","[0.5469, 3897487.0, 41781303.0, 2171595.6667, 0.0605, 1658700.0, 0.0063, -0.1973, -1.0]","[0.5469, 2712669.0, 44493972.0, 2720043.6667, 0.0787, 3287880.0, 0.0128, -0.1883, 0.0]"
2020-05-19,"[2.1716, 11567942.0, 11567942.0, 3855980.6667, 0.1434, 4117702.0, 0.0416, -0.5109, -1.0]","[2.1716, 5876558.0, 17444500.0, 5814833.3333, 0.0945, 3237088.0, 0.0137, 0.4374, -1.0]","[2.1716, 1822690.0, 19267190.0, 6422396.6667, 0.0844, 1545000.0, 0.0072, 0.2692, -1.0]","[2.1716, 1698500.0, 20965690.0, 3132582.6667, 0.0418, 779100.0, 0.005, -0.3628, 0.0]","[2.1716, 2466880.0, 23432570.0, 1996023.3333, 0.0399, 1374564.0, 0.0072, -0.7887, -1.0]","[2.1716, 6595400.0, 30027970.0, 3586926.6667, 0.0618, 1932636.0, 0.0161, 0.1622, 0.0]","[2.1716, 2145929.0, 32173899.0, 3736069.6667, 0.0423, 1386470.0, 0.015, -0.0039, -1.0]","[2.1716, 1644800.0, 33818699.0, 3462043.0, 0.0626, 815400.0, 0.0075, -0.1416, -1.0]","[2.1716, 687682.0, 34506381.0, 1492803.6667, 0.0198, 1051430.0, 0.0083, -0.2273, -1.0]","[2.1716, 1885920.0, 36392301.0, 1406134.0, 0.0305, 1122300.0, 0.0159, -0.0263, -1.0]","[2.1716, 925151.0, 37317452.0, 1166251.0, 0.0119, 2222600.0, 0.0083, 0.0429, -1.0]","[2.1716, 436100.0, 37753552.0, 1082390.3333, 0.0149, 1505700.0, 0.005, 0.0054, 0.0]","[2.1716, 806300.0, 38559852.0, 722517.0, 0.0224, 1394015.0, 0.0062, 0.0808, -1.0]","[2.1716, 816900.0, 39376752.0, 686433.3333, 0.0177, 1153864.0, 0.005, 0.0727, -1.0]","[2.1716, 547967.0, 39924719.0, 723722.3333, 0.0193, 2590080.0, 0.0061, 0.5069, 0.0]","[2.1716, 706383.0, 40631102.0, 690416.6667, 0.0169, 1739445.0, 0.005, 0.0071, -1.0]","[2.1716, 798300.0, 41429402.0, 684216.6667, 0.0177, 508123.0, 0.0047, -0.345, 0.0]","[2.1716, 460600.0, 41890002.0, 655094.3333, 0.0189, 593500.0, 0.0048, -0.4964, 0.0]","[2.1716, 509400.0, 42399402.0, 589433.3333, 0.0198, 910820.0, 0.0049, 0.6498, -1.0]","[2.1716, 838400.0, 43237802.0, 602800.0, 0.0222, 1754692.0, 0.0113, 0.0187, 0.0]","[2.1716, 324500.0, 43562302.0, 557433.3333, 0.0187, 458900.0, 0.0049, 0.0603, -1.0]","[2.1716, 1414117.0, 44976419.0, 859005.6667, 0.0381, 1364997.0, 0.0078, 0.3324, -1.0]","[2.1716, 1590241.0, 46566660.0, 1109619.3333, 0.0634, 1658700.0, 0.0059, 0.1258, -1.0]","[2.1716, 2759744.0, 49326404.0, 1921367.3333, 0.0774, 3287880.0, 0.0051, -0.227, -1.0]"
2020-05-20,"[-0.7987, 4770600.0, 4770600.0, 1590200.0, 0.152, 4117702.0, 0.0116, -0.009, 0.0]","[-0.7987, 2848400.0, 7619000.0, 2539666.6667, 0.0927, 3237088.0, 0.0097, 0.3282, -1.0]","[-0.7987, 2548897.0, 10167897.0, 3389299.0, 0.0909, 1545000.0, 0.0049, -0.2082, -1.0]","[-0.7987, 2896700.0, 13064597.0, 2764665.6667, 0.0532, 779100.0, 0.0099, -0.4118, -1.0]","[-0.7987, 1787994.0, 14852591.0, 2411197.0, 0.0435, 1374564.0, 0.0043, 0.1, -1.0]","[-0.7987, 2143794.5, 16996385.5, 2276162.8333, 0.0707, 1932636.0, 0.009, 0.579, -1.0]","[-0.7987, 1345500.0, 18341885.5, 1759096.1667, 0.0467, 1386470.0, 0.005, 0.5181, -1.0]","[-0.7987, 766500.0, 19108385.5, 1418598.1667, 0.059, 815400.0, 0.0099, -0.3219, -1.0]","[-0.7987, 681200.0, 19789585.5, 931066.6667, 0.02, 1051430.0, 0.0045, -0.0039, 0.0]","[-0.7987, 1034300.0, 20823885.5, 827333.3333, 0.0279, 1122300.0, 0.0076, 0.31, -1.0]","[-0.7987, 1440900.0, 22264785.5, 1052133.3333, 0.0207, 2222600.0, 0.0053, -0.2041, -1.0]","[-0.7987, 801775.7, 23066561.2, 1092325.2333, 0.0145, 1505700.0, 0.0054, -0.1947, 0.0]","[-0.7987, 778979.0, 23845540.2, 1007218.2333, 0.0166, 1394015.0, 0.006, -0.0855, -1.0]","[-0.7987, 1467300.0, 25312840.2, 1016018.2333, 0.0214, 1153864.0, 0.0088, -0.1967, 0.0]","[-0.7987, 1289700.0, 26602540.2, 1178659.6667, 0.0175, 2590080.0, 0.0104, -0.2996, 0.0]","[-0.7987, 516600.0, 27119140.2, 1091200.0, 0.0128, 1739445.0, 0.004, -0.8916, 0.0]","[-0.7987, 1191412.0, 28310552.2, 999237.3333, 0.0194, 508123.0, 0.009, 0.1892, -1.0]","[-0.7987, 601000.0, 28911552.2, 769670.6667, 0.0127, 593500.0, 0.0058, 0.6638, 0.0]","[-0.7987, 619888.0, 29531440.2, 804100.0, 0.0166, 910820.0, 0.0053, 0.814, 0.0]","[-0.7987, 1093600.0, 30625040.2, 771496.0, 0.0218, 1754692.0, 0.0076, 0.2292, 0.0]","[-0.7987, 659100.0, 31284140.2, 790862.6667, 0.0161, 458900.0, 0.004, 0.4672, 0.0]","[-0.7987, 836700.0, 32120840.2, 863133.3333, 0.0287, 1364997.0, 0.0108, 0.022, 0.0]","[-0.7987, 749617.0, 32870457.2, 748472.3333, 0.0467, 1658700.0, 0.0085, -0.1016, -1.0]","[-0.7987, 4358022.85, 37228480.05, 1981446.6167, 0.078, 3287880.0, 0.0256, -0.5881, 0.0]"
2020-05-21,"[-0.6064, 2681400.0, 2681400.0, 893800.0, 0.1485, 3042100.0, 0.0115, 0.2899, -1.0]","[-0.6064, 3643665.76, 6325065.76, 2108355.2533, 0.1028, 4009200.0, 0.0123, -0.4556, -1.0]","[-0.6064, 1362900.0, 7687965.76, 2562655.2533, 0.0492, 2588100.0, 0.0073, -0.5116, 0.0]","[-0.6064, 1271375.0, 8959340.76, 2092646.92, 0.0505, 7781706.0, 0.0108, -0.3598, 0.0]","[-0.6064, 861000.0, 9820340.76, 1165091.6667, 0.0416, 2597400.0, 0.0052, -0.2207, 0.0]","[-0.6064, 555900.0, 10376240.76, 896091.6667, 0.0695, 1773800.0, 0.0048, -0.1711, -1.0]","[-0.6064, 794800.0, 11171040.76, 737233.3333, 0.0347, 1096432.0, 0.0057, 0.1189, 0.0]","[-0.6064, 467900.0, 11638940.76, 606200.0, 0.0228, 901000.0, 0.0035, -0.367, 1.0]","[-0.6064, 898735.0, 12537675.76, 720478.3333, 0.02, 3272300.0, 0.006, 0.0019, -1.0]","[-0.6064, 1011990.0, 13549665.76, 792875.0, 0.0324, 3057300.0, 0.0063, 0.5891, -1.0]","[-0.6064, 1144829.0, 14694494.76, 1018518.0, 0.031, 742757.0, 0.0053, 0.6988, -1.0]","[-0.6064, 725771.0, 15420265.76, 960863.3333, 0.0176, 774473.0, 0.0051, 0.8487, 0.0]","[-0.6064, 1681262.0, 17101527.76, 1183954.0, 0.0298, 717643.0, 0.0048, 0.6542, -1.0]","[-0.6064, 1592338.0, 18693865.76, 1333123.6667, 0.0351, 874350.0, 0.0065, 0.1719, 0.0]","[-0.6064, 871120.0, 19564985.76, 1381573.3333, 0.0242, 997000.0, 0.0046, 0.1549, 0.0]","[-0.6064, 1123180.0, 20688165.76, 1195546.0, 0.021, 545300.0, 0.0049, 0.4516, -1.0]","[-0.6064, 1178310.0, 21866475.76, 1057536.6667, 0.0282, 442400.0, 0.0064, 0.5529, -1.0]","[-0.6064, 1683000.0, 23549475.76, 1328163.3333, 0.0258, 1169041.0, 0.0077, 0.486, -1.0]","[-0.6064, 1318690.0, 24868165.76, 1393333.3333, 0.0226, 612400.0, 0.0099, 0.5484, -1.0]","[-0.6064, 1532600.0, 26400765.76, 1511430.0, 0.0313, 1281790.0, 0.0067, -0.0048, -1.0]","[-0.6064, 919600.0, 27320365.76, 1256963.3333, 0.0176, 830560.0, 0.0064, 0.041, 0.0]","[-0.6064, 1454600.0, 28774965.76, 1302266.6667, 0.032, 953170.0, 0.0062, 0.6351, -1.0]","[-0.6064, 1501341.0, 30276306.76, 1291847.0, 0.0329, 1031700.0, 0.0067, -0.2383, -1.0]","[-0.6064, 2065400.0, 32341706.76, 1673780.3333, 0.079, 2618973.0, 0.006, 0.1655, 0.0]"
2020-05-22,"[-0.6754, 2545600.0, 2545600.0, 848533.3333, 0.0961, 3010457.0, 0.0125, 0.7823, -1.0]","[-0.6754, 3263513.5, 5809113.5, 1936371.1667, 0.096, 2406189.0, 0.0216, -0.1819, 0.0]","[-0.6754, 1579455.0, 7388568.5, 2462856.1667, 0.0528, 1442900.0, 0.0062, -0.4235, -1.0]","[-0.6754, 1181400.0, 8569968.5, 2008122.8333, 0.051, 1284380.0, 0.0078, 0.1733, 0.0]","[-0.6754, 2472300.0, 11042268.5, 1744385.0, 0.0499, 1101800.0, 0.0128, -0.1319, -1.0]","[-0.6754, 2561200.0, 13603468.5, 2071633.3333, 0.0508, 902500.0, 0.008, 0.624, -1.0]","[-0.6754, 877400.0, 14480868.5, 1970300.0, 0.0291, 670600.0, 0.0061, 0.4407, -1.0]","[-0.6754, 804500.0, 15285368.5, 1414366.6667, 0.0198, 920995.0, 0.007, 0.3513, 0.0]","[-0.6754, 2023213.5, 17308582.0, 1235037.8333, 0.0358, 518835.0, 0.0111, 0.2664, 0.0]","[-0.6754, 725535.0, 18034117.0, 1184416.1667, 0.027, 1051265.0, 0.0104, -0.5268, -1.0]","[-0.6754, 455840.0, 18489957.0, 1068196.1667, 0.0293, 365500.0, 0.0064, -0.1765, 0.0]","[-0.6754, 445440.0, 18935397.0, 542271.6667, 0.0192, 671600.0, 0.0061, -0.0314, -1.0]","[-0.6754, 535960.0, 19471357.0, 479080.0, 0.0297, 1126800.0, 0.0073, -0.4661, -1.0]","[-0.6754, 634450.0, 20105807.0, 538616.6667, 0.036, 827705.0, 0.0049, -0.0645, -1.0]","[-0.6754, 1399144.0, 21504951.0, 856518.0, 0.0347, 1171980.0, 0.0081, -0.3353, 0.0]","[-0.6754, 395300.0, 21900251.0, 809631.3333, 0.0202, 770805.0, 0.0057, 0.1382, -1.0]","[-0.6754, 523100.0, 22423351.0, 772514.6667, 0.0281, 794700.0, 0.0056, 0.3709, -1.0]","[-0.6754, 2449949.26, 24873300.26, 1122783.0867, 0.0475, 1020615.0, 0.0129, 0.6804, 0.0]","[-0.6754, 1144956.0, 26018256.26, 1372668.42, 0.0307, 771600.0, 0.0057, -0.6641, -1.0]","[-0.6754, 1883117.0, 27901373.26, 1826007.42, 0.0446, 896700.0, 0.0091, -0.3376, -1.0]","[-0.6754, 1335190.0, 29236563.26, 1454421.0, 0.0289, 755400.0, 0.0091, 0.0791, -1.0]","[-0.6754, 823500.0, 30060063.26, 1347269.0, 0.0308, 1493100.0, 0.0069, 0.3915, -1.0]","[-0.6754, 1403300.0, 31463363.26, 1187330.0, 0.0364, 2067622.0, 0.01, 0.441, 0.0]","[-0.6754, 1513500.0, 32976863.26, 1246766.6667, 0.0756, 3391760.0, 0.0095, 0.543, 0.0]"
2020-05-25,"[-0.0312, 1749580.0, 1749580.0, 583193.3333, 0.0979, 4157000.0, 0.0151, 0.127, -1.0]","[-0.0312, 1732128.0, 3481708.0, 1160569.3333, 0.1146, 3675024.0, 0.0114, -0.4518, 1.0]","[-0.0312, 1287203.0, 4768911.0, 1589637.0, 0.0627, 7439873.0, 0.0085, -0.1983, -1.0]","[-0.0312, 422559.0, 5191470.0, 1147296.6667, 0.0358, 2101869.0, 0.0062, -0.5933, 0.0]","[-0.0312, 612641.0, 5804111.0, 774134.3333, 0.0494, 1437930.0, 0.0094, -0.6595, 0.0]","[-0.0312, 302900.0, 6107011.0, 446033.3333, 0.0393, 930600.0, 0.0049, -0.1593, 0.0]","[-0.0312, 526600.0, 6633611.0, 480713.6667, 0.0305, 2690370.0, 0.0073, -0.3891, 0.0]","[-0.0312, 258900.0, 6892511.0, 362800.0, 0.0195, 5474350.0, 0.0066, 0.0722, -1.0]","[-0.0312, 237100.0, 7129611.0, 340866.6667, 0.0357, 1232100.0, 0.0065, -0.4195, 0.0]","[-0.0312, 203800.0, 7333411.0, 233266.6667, 0.0229, 787100.0, 0.0039, -0.5953, 1.0]","[-0.0312, 209200.0, 7542611.0, 216700.0, 0.0217, 203869.0, 0.0049, -0.1238, 0.0]","[-0.0312, 239000.0, 7781611.0, 217333.3333, 0.0181, 585631.0, 0.005, -0.1793, 0.0]","[-0.0312, 252198.0, 8033809.0, 233466.0, 0.0292, 558800.0, 0.0051, -0.5014, 0.0]","[-0.0312, 168100.0, 8201909.0, 219766.0, 0.0271, 370800.0, 0.005, 0.6041, -1.0]","[-0.0312, 202100.0, 8404009.0, 207466.0, 0.0283, 304300.0, 0.0047, 0.006, 0.0]","[-0.0312, 334899.0, 8738908.0, 235033.0, 0.0241, 455097.0, 0.0065, 0.3883, -1.0]","[-0.0312, 493802.0, 9232710.0, 343600.3333, 0.03, 439503.0, 0.0065, 0.7309, 1.0]","[-0.0312, 439600.0, 9672310.0, 422767.0, 0.0533, 559590.0, 0.0078, -0.5299, 0.0]","[-0.0312, 678405.0, 10350715.0, 537269.0, 0.0424, 1013310.0, 0.0106, -0.0461, -1.0]","[-0.0312, 360900.0, 10711615.0, 492968.3333, 0.044, 849400.0, 0.008, -0.3085, 0.0]","[-0.0312, 255234.0, 10966849.0, 431513.0, 0.0295, 1067325.0, 0.0048, -0.2261, 0.0]","[-0.0312, 342781.0, 11309630.0, 319638.3333, 0.032, 1549975.0, 0.0065, -0.7852, -1.0]","[-0.0312, 435219.0, 11744849.0, 344411.3333, 0.0407, 3897487.0, 0.0053, 0.7807, 0.0]","[-0.0312, 1363644.0, 13108493.0, 713881.3333, 0.0713, 2712669.0, 0.0062, -0.2442, 0.0]"
2020-05-26,"[-0.6474, 1111606.0, 1111606.0, 370535.3333, 0.0917, 11567942.0, 0.0075, -0.2825, -1.0]","[-0.6474, 796720.0, 1908326.0, 636108.6667, 0.0924, 5876558.0, 0.0061, -0.5234, 0.0]","[-0.6474, 475950.0, 2384276.0, 794758.6667, 0.0579, 1822690.0, 0.005, -0.3496, 0.0]","[-0.6474, 735600.0, 3119876.0, 669423.3333, 0.0369, 1698500.0, 0.0051, -0.7261, 0.0]","[-0.6474, 560700.0, 3680576.0, 590750.0, 0.0514, 2466880.0, 0.0043, 0.4853, -1.0]","[-0.6474, 499010.0, 4179586.0, 598436.6667, 0.0432, 6595400.0, 0.0052, 0.5153, 0.0]","[-0.6474, 283020.0, 4462606.0, 447576.6667, 0.0277, 2145929.0, 0.0049, -0.7608, 0.0]","[-0.6474, 313290.0, 4775896.0, 365106.6667, 0.0208, 1644800.0, 0.0042, 0.8649, 0.0]","[-0.6474, 115920.0, 4891816.0, 237410.0, 0.0287, 687682.0, 0.0049, 0.6166, 0.0]","[-0.6474, 159610.0, 5051426.0, 196273.3333, 0.0156, 1885920.0, 0.005, -0.4776, 0.0]","[-0.6474, 204320.0, 5255746.0, 159950.0, 0.0139, 925151.0, 0.0039, -0.5424, -1.0]","[-0.6474, 144900.0, 5400646.0, 169610.0, 0.0134, 436100.0, 0.0049, -0.4836, 0.0]","[-0.6474, 742369.0, 6143015.0, 363863.0, 0.0262, 806300.0, 0.005, -0.3076, 0.0]","[-0.6474, 333700.0, 6476715.0, 406989.6667, 0.0171, 816900.0, 0.005, -0.6889, 1.0]","[-0.6474, 5041102.499, 11517817.499, 2039057.1663, 0.1166, 547967.0, 0.0358, 0.4353, 0.0]","[-0.6474, 854600.0, 12372417.499, 2076467.4997, 0.029, 706383.0, 0.0059, -0.1911, 0.0]","[-0.6474, 1764813.0, 14137230.499, 2553505.1663, 0.0519, 798300.0, 0.0126, 0.3864, 0.0]","[-0.6474, 467559.0, 14604789.499, 1028990.6667, 0.045, 460600.0, 0.0054, -0.446, 0.0]","[-0.6474, 478200.0, 15082989.499, 903524.0, 0.0381, 509400.0, 0.0042, 0.4086, 0.0]","[-0.6474, 319600.0, 15402589.499, 421786.3333, 0.0344, 838400.0, 0.005, 0.1092, 0.0]","[-0.6474, 222500.0, 15625089.499, 340100.0, 0.0243, 324500.0, 0.0049, -0.3933, 0.0]","[-0.6474, 189500.0, 15814589.499, 243866.6667, 0.0207, 1414117.0, 0.0047, -0.5013, 0.0]","[-0.6474, 676141.0, 16490730.499, 362713.6667, 0.0383, 1590241.0, 0.0056, -0.2427, -1.0]","[-0.6474, 779899.0, 17270629.499, 548513.3333, 0.065, 2759744.0, 0.0057, -0.2552, 0.0]"
