date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-07-21,"[0.1844, 955042.6, 955042.6, 318347.5333, 0.1216, 715124.0, 0.0668, -0.1223, 0.0]","[0.1844, 458744.8, 1413787.4, 471262.4667, 0.0739, 530152.0, 0.0638, 0.5054, 0.0]","[0.1844, 327200.0, 1740987.4, 580329.1333, 0.0733, 574000.0, 0.0099, 0.2173, 0.0]","[0.1844, 316800.0, 2057787.4, 367581.6, 0.075, 268100.0, 0.0199, -0.1126, -1.0]","[0.1844, 136800.0, 2194587.4, 260266.6667, 0.0353, 701500.0, 0.0233, -0.1506, 0.0]","[0.1844, 130800.0, 2325387.4, 194800.0, 0.0386, 303200.0, 0.0257, 0.3343, 0.0]","[0.1844, 241400.0, 2566787.4, 169666.6667, 0.034, 777800.0, 0.0283, 0.047, -1.0]","[0.1844, 202172.4, 2768959.8, 191457.4667, 0.0468, 230800.0, 0.018, 0.2718, -1.0]","[0.1844, 191100.0, 2960059.8, 211557.4667, 0.0281, 107700.0, 0.0168, 0.1871, 0.0]","[0.1844, 111348.0, 3071407.8, 168206.8, 0.0269, 171203.0, 0.0307, 0.1286, -1.0]","[0.1844, 51500.0, 3122907.8, 117982.6667, 0.0169, 101100.0, 0.0193, 0.2884, 0.0]","[0.1844, 23000.0, 3145907.8, 61949.3333, 0.013, 130700.0, 0.0079, 0.1902, 0.0]","[0.1844, 35500.0, 3181407.8, 36666.6667, 0.0203, 120300.0, 0.0089, -0.0711, 0.0]","[0.1844, 47500.0, 3228907.8, 35333.3333, 0.0184, 91400.0, 0.0066, 0.1505, 0.0]","[0.1844, 93700.0, 3322607.8, 58900.0, 0.0224, 214200.0, 0.0191, -0.0067, 0.0]","[0.1844, 74600.0, 3397207.8, 71933.3333, 0.024, 239900.0, 0.009, -0.2095, 0.0]","[0.1844, 70200.0, 3467407.8, 79500.0, 0.0258, 424600.0, 0.0186, -0.2278, 0.0]","[0.1844, 104000.0, 3571407.8, 82933.3333, 0.0177, 488199.9, 0.0157, 0.5458, 1.0]","[0.1844, 101500.0, 3672907.8, 91900.0, 0.0181, 210800.0, 0.0251, -0.0397, 0.0]","[0.1844, 247072.4, 3919980.2, 150857.4667, 0.0319, 118800.0, 0.0364, 0.5532, 0.0]","[0.1844, 147093.1, 4067073.3, 165221.8333, 0.0321, 127800.0, 0.0354, -0.193, -1.0]","[0.1844, 155600.0, 4222673.3, 183255.1667, 0.0758, 199700.0, 0.0175, -0.5787, 1.0]","[0.1844, 224351.7, 4447025.0, 175681.6, 0.0568, 211600.0, 0.0237, -0.1205, -1.0]","[0.1844, 222800.0, 4669825.0, 200917.2333, 0.0735, 402700.0, 0.0174, 0.0618, -1.0]"
2020-07-22,"[-0.4563, 385800.0, 385800.0, 128600.0, 0.1198, 509800.0, 0.0733, -0.3775, 0.0]","[-0.4563, 193900.0, 579700.0, 193233.3333, 0.0592, 589284.0, 0.0269, 0.3622, 0.0]","[-0.4563, 119600.0, 699300.0, 233100.0, 0.0439, 389100.0, 0.0316, -0.0451, 0.0]","[-0.4563, 167600.0, 866900.0, 160366.6667, 0.0443, 218500.0, 0.0161, 0.4644, -1.0]","[-0.4563, 222648.0, 1089548.0, 169949.3333, 0.0336, 276200.0, 0.0404, -0.2346, 1.0]","[-0.4563, 269000.0, 1358548.0, 219749.3333, 0.0462, 351800.0, 0.0156, -0.3602, 0.0]","[-0.4563, 229200.0, 1587748.0, 240282.6667, 0.0406, 266600.0, 0.016, -0.033, 1.0]","[-0.4563, 98700.0, 1686448.0, 198966.6667, 0.0422, 599700.0, 0.0153, -0.284, 0.0]","[-0.4563, 283368.7, 1969816.7, 203756.2333, 0.0403, 132600.0, 0.0211, -0.0737, 0.0]","[-0.4563, 355256.1, 2325072.8, 245774.9333, 0.0406, 185200.0, 0.0207, 0.2674, -1.0]","[-0.4563, 162100.0, 2487172.8, 266908.2667, 0.0204, 237262.0, 0.0227, 0.1285, 0.0]","[-0.4563, 76100.0, 2563272.8, 197818.7, 0.0101, 208200.0, 0.0114, -0.1667, 0.0]","[-0.4563, 100800.0, 2664072.8, 113000.0, 0.0172, 108900.0, 0.0144, 0.184, -1.0]","[-0.4563, 151500.0, 2815572.8, 109466.6667, 0.0207, 141300.0, 0.0081, 0.4104, 0.0]","[-0.4563, 90700.0, 2906272.8, 114333.3333, 0.021, 130089.0, 0.0139, -0.2354, 0.0]","[-0.4563, 190200.0, 3096472.8, 144133.3333, 0.0297, 134400.0, 0.0207, 0.2666, 0.0]","[-0.4563, 211900.0, 3308372.8, 164266.6667, 0.0295, 97300.0, 0.0141, -0.0049, 0.0]","[-0.4563, 84500.0, 3392872.8, 162200.0, 0.0194, 122500.0, 0.0068, 0.0824, 0.0]","[-0.4563, 133200.0, 3526072.8, 143200.0, 0.0218, 168700.0, 0.0069, -0.0177, -1.0]","[-0.4563, 200000.0, 3726072.8, 139233.3333, 0.0378, 87300.0, 0.0085, 0.3813, 0.0]","[-0.4563, 148228.0, 3874300.8, 160476.0, 0.0348, 83000.0, 0.0058, -0.1763, 0.0]","[-0.4563, 240772.0, 4115072.8, 196333.3333, 0.0839, 173900.0, 0.023, -0.0766, 0.0]","[-0.4563, 299100.0, 4414172.8, 229366.6667, 0.064, 320000.0, 0.0191, 0.2028, -1.0]","[-0.4563, 426000.0, 4840172.8, 321957.3333, 0.0792, 416411.0, 0.0134, 0.344, 0.0]"
2020-07-23,"[0.7798, 651800.0, 651800.0, 217266.6667, 0.1316, 488200.0, 0.022, 0.0556, -1.0]","[0.7798, 452128.0, 1103928.0, 367976.0, 0.0717, 274600.0, 0.0149, 0.1137, 0.0]","[0.7798, 671293.1, 1775221.1, 591740.3667, 0.0696, 208800.0, 0.0459, -0.3067, -1.0]","[0.7798, 533900.0, 2309121.1, 552440.3667, 0.0644, 152500.0, 0.0322, 0.118, 0.0]","[0.7798, 546524.1, 2855645.2, 583905.7333, 0.056, 152300.0, 0.032, 0.2871, -1.0]","[0.7798, 441000.0, 3296645.2, 507141.3667, 0.0528, 363800.0, 0.0497, 0.2909, -1.0]","[0.7798, 293900.0, 3590545.2, 427141.3667, 0.0497, 190200.0, 0.0256, -0.0213, 0.0]","[0.7798, 131800.0, 3722345.2, 288900.0, 0.0287, 62400.0, 0.0127, -0.1853, -1.0]","[0.7798, 299186.2, 4021531.4, 241628.7333, 0.0501, 52200.0, 0.0232, 0.2712, -1.0]","[0.7798, 139300.0, 4160831.4, 190095.4, 0.0403, 43800.0, 0.0261, -0.1473, 0.0]","[0.7798, 53300.0, 4214131.4, 163928.7333, 0.0179, 89500.0, 0.0179, -0.1602, -1.0]","[0.7798, 53100.0, 4267231.4, 81900.0, 0.0099, 220948.0, 0.0092, 0.039, -1.0]","[0.7798, 185000.0, 4452231.4, 97133.3333, 0.0199, 83100.0, 0.0222, 0.0844, 0.0]","[0.7798, 70100.0, 4522331.4, 102733.3333, 0.0178, 90600.0, 0.0398, 0.3909, -1.0]","[0.7798, 104100.0, 4626431.4, 119733.3333, 0.0188, 179000.0, 0.0179, 0.3388, 0.0]","[0.7798, 96300.0, 4722731.4, 90166.6667, 0.0239, 514241.0, 0.0149, -0.0278, 0.0]","[0.7798, 72500.0, 4795231.4, 90966.6667, 0.0237, 141500.0, 0.0108, 0.002, 0.0]","[0.7798, 105400.0, 4900631.4, 91400.0, 0.0192, 114800.0, 0.0076, 0.0119, 0.0]","[0.7798, 91600.0, 4992231.4, 89833.3333, 0.0216, 158100.0, 0.0068, -0.3571, 0.0]","[0.7798, 81400.0, 5073631.4, 92800.0, 0.036, 255624.1, 0.0145, 0.3898, 1.0]","[0.7798, 119800.0, 5193431.4, 97600.0, 0.0275, 395872.4, 0.0324, -0.0969, -1.0]","[0.7798, 94800.0, 5288231.4, 98666.6667, 0.0331, 488700.0, 0.0218, 0.2457, 0.0]","[0.7798, 116800.0, 5405031.4, 110466.6667, 0.0432, 266748.0, 0.0131, 0.395, 0.0]","[0.7798, 482824.0, 5887855.4, 231474.6667, 0.0726, 355600.0, 0.0068, -0.0113, -1.0]"
2020-07-24,"[-1.9331, 237900.0, 237900.0, 79300.0, 0.0802, 336063.0, 0.0356, -0.2158, 0.0]","[-1.9331, 121900.0, 359800.0, 119933.3333, 0.0475, 331400.0, 0.0205, 0.1629, 0.0]","[-1.9331, 154100.0, 513900.0, 171300.0, 0.0571, 445500.0, 0.0247, 0.2106, 0.0]","[-1.9331, 50300.0, 564200.0, 108766.6667, 0.0453, 499499.0, 0.0098, -0.0517, -1.0]","[-1.9331, 138200.0, 702400.0, 114200.0, 0.056, 200684.0, 0.0128, -0.3753, 0.0]","[-1.9331, 99900.0, 802300.0, 96133.3333, 0.0505, 128600.0, 0.0131, 0.555, 0.0]","[-1.9331, 95500.0, 897800.0, 111200.0, 0.0392, 108900.0, 0.0121, -0.2818, -1.0]","[-1.9331, 75886.2, 973686.2, 90428.7333, 0.0196, 135401.0, 0.0207, -0.681, -1.0]","[-1.9331, 118200.0, 1091886.2, 96528.7333, 0.0448, 87100.0, 0.0113, -0.2093, 0.0]","[-1.9331, 122300.0, 1214186.2, 105462.0667, 0.041, 127300.0, 0.0152, 0.2866, -1.0]","[-1.9331, 171100.0, 1385286.2, 137200.0, 0.0262, 90900.0, 0.0198, 0.0295, -1.0]","[-1.9331, 191600.0, 1576886.2, 161666.6667, 0.0217, 96900.0, 0.0248, 0.014, -1.0]","[-1.9331, 396465.5, 1973351.7, 253055.1667, 0.0453, 119200.0, 0.0291, 0.099, -1.0]","[-1.9331, 173900.0, 2147251.7, 253988.5, 0.0267, 95900.0, 0.0166, 0.1626, 0.0]","[-1.9331, 88300.0, 2235551.7, 219555.1667, 0.0184, 91200.0, 0.0098, -0.6167, 0.0]","[-1.9331, 108600.0, 2344151.7, 123600.0, 0.0262, 87000.0, 0.0116, -0.2648, 0.0]","[-1.9331, 316100.0, 2660251.7, 171000.0, 0.041, 129000.0, 0.0659, 0.0333, -1.0]","[-1.9331, 979813.7, 3640065.4, 468171.2333, 0.0808, 48300.0, 0.0493, -0.1502, 1.0]","[-1.9331, 273100.0, 3913165.4, 523004.5667, 0.0336, 64100.0, 0.0257, -0.1702, 1.0]","[-1.9331, 209900.0, 4123065.4, 487604.5667, 0.0332, 93100.0, 0.0382, -0.0463, 0.0]","[-1.9331, 153787.0, 4276852.4, 212262.3333, 0.0278, 87937.0, 0.0361, 0.0421, 1.0]","[-1.9331, 90100.0, 4366952.4, 151262.3333, 0.0283, 100363.0, 0.03, -0.2347, 0.0]","[-1.9331, 91800.0, 4458752.4, 111895.6667, 0.0337, 158500.0, 0.0172, -0.2955, 0.0]","[-1.9331, 273041.0, 4731793.4, 151647.0, 0.0759, 279837.0, 0.0162, 0.2597, 0.0]"
2020-07-27,"[3.9, 436400.0, 436400.0, 145466.6667, 0.0911, 418200.0, 0.0659, 0.2105, 0.0]","[3.9, 429379.3, 865779.3, 288593.1, 0.071, 219000.0, 0.042, 0.3852, 0.0]","[3.9, 110400.0, 976179.3, 325393.1, 0.0583, 204900.0, 0.0148, -0.1833, -1.0]","[3.9, 132200.0, 1108379.3, 223993.1, 0.0451, 169400.0, 0.0216, -0.6998, 0.0]","[3.9, 120700.0, 1229079.3, 121100.0, 0.051, 142800.0, 0.0886, 0.4988, -1.0]","[3.9, 94700.0, 1323779.3, 115866.6667, 0.0401, 306500.0, 0.0333, 0.0178, 0.0]","[3.9, 69400.0, 1393179.3, 94933.3333, 0.0293, 126200.0, 0.0438, -0.3512, -1.0]","[3.9, 110900.0, 1504079.3, 91666.6667, 0.0223, 349700.0, 0.0303, 0.2347, 1.0]","[3.9, 51148.0, 1555227.3, 77149.3333, 0.0297, 119000.0, 0.0222, -0.076, 0.0]","[3.9, 65000.0, 1620227.3, 75682.6667, 0.0221, 136900.0, 0.0218, -0.0826, 0.0]","[3.9, 22200.0, 1642427.3, 46116.0, 0.017, 92299.0, 0.0075, 0.0993, 0.0]","[3.9, 65400.0, 1707827.3, 50866.6667, 0.0221, 53201.0, 0.0307, 0.2825, 0.0]","[3.9, 120700.0, 1828527.3, 69433.3333, 0.0488, 128400.0, 0.0119, -0.4396, 0.0]","[3.9, 64300.0, 1892827.3, 83466.6667, 0.0217, 115100.0, 0.0223, -0.0757, -1.0]","[3.9, 84387.0, 1977214.3, 89795.6667, 0.0194, 133900.0, 0.0352, 0.2154, -1.0]","[3.9, 168200.0, 2145414.3, 105629.0, 0.0275, 188800.0, 0.0256, 0.1995, 0.0]","[3.9, 83000.0, 2228414.3, 111862.3333, 0.0335, 164900.0, 0.0246, 0.0598, 0.0]","[3.9, 168700.0, 2397114.3, 139966.6667, 0.0895, 102800.0, 0.016, 0.3416, 0.0]","[3.9, 391224.1, 2788338.4, 214308.0333, 0.058, 90500.0, 0.0724, 0.1931, 1.0]","[3.9, 256900.0, 3045238.4, 272274.7, 0.0415, 106100.0, 0.0201, -0.5377, 0.0]","[3.9, 121000.0, 3166238.4, 256374.7, 0.028, 235948.0, 0.0109, -0.3257, 0.0]","[3.9, 161500.0, 3327738.4, 179800.0, 0.0256, 938798.5, 0.0181, -0.4628, 0.0]","[3.9, 289400.0, 3617138.4, 190633.3333, 0.0379, 457063.0, 0.0382, -0.558, 0.0]","[3.9, 265400.0, 3882538.4, 238766.6667, 0.0694, 566900.0, 0.0083, -0.1953, 0.0]"
2020-07-28,"[1.339, 306000.0, 306000.0, 102000.0, 0.0916, 955042.6, 0.0327, -0.1154, 0.0]","[1.339, 197900.0, 503900.0, 167966.6667, 0.0696, 458744.8, 0.0143, -0.2024, 0.0]","[1.339, 133200.0, 637100.0, 212366.6667, 0.0366, 327200.0, 0.0088, 0.1648, 1.0]","[1.339, 99448.0, 736548.0, 143516.0, 0.0271, 316800.0, 0.0141, 0.0085, 0.0]","[1.339, 129200.0, 865748.0, 120616.0, 0.0359, 136800.0, 0.0382, -0.3728, -1.0]","[1.339, 86200.0, 951948.0, 104949.3333, 0.0257, 130800.0, 0.0066, 0.0611, -1.0]","[1.339, 111837.9, 1063785.9, 109079.3, 0.0264, 241400.0, 0.0165, 0.1786, -1.0]","[1.339, 55500.0, 1119285.9, 84512.6333, 0.0217, 202172.4, 0.0104, -0.1861, -1.0]","[1.339, 50699.0, 1169984.9, 72678.9667, 0.0189, 191100.0, 0.0093, 0.2653, 0.0]","[1.339, 86501.0, 1256485.9, 64233.3333, 0.0248, 111348.0, 0.0131, -0.2263, -1.0]","[1.339, 55900.0, 1312385.9, 64366.6667, 0.0208, 51500.0, 0.0125, 0.3247, 0.0]","[1.339, 87000.0, 1399385.9, 76467.0, 0.0297, 23000.0, 0.0119, -0.3229, -1.0]","[1.339, 196433.2, 1595819.1, 113111.0667, 0.0623, 35500.0, 0.0178, 0.2757, 0.0]","[1.339, 76700.0, 1672519.1, 120044.4, 0.0271, 47500.0, 0.0196, -0.7003, 0.0]","[1.339, 110793.1, 1783312.2, 127975.4333, 0.027, 93700.0, 0.0347, -0.148, 0.0]","[1.339, 144200.0, 1927512.2, 110564.3667, 0.0397, 74600.0, 0.0235, -0.4393, 0.0]","[1.339, 111584.0, 2039096.2, 122192.3667, 0.043, 70200.0, 0.0112, -0.5594, 0.0]","[1.339, 176384.0, 2215480.2, 144056.0, 0.1051, 104000.0, 0.0261, -0.0579, 0.0]","[1.339, 80300.0, 2295780.2, 122756.0, 0.0626, 101500.0, 0.019, -0.1411, -1.0]","[1.339, 53100.0, 2348880.2, 103261.3333, 0.0433, 247072.4, 0.0104, 0.2659, 0.0]","[1.339, 45000.0, 2393880.2, 59466.6667, 0.0267, 147093.1, 0.0095, 0.0063, 0.0]","[1.339, 72535.0, 2466415.2, 56878.3333, 0.0291, 155600.0, 0.0105, 0.6129, 0.0]","[1.339, 120052.0, 2586467.2, 79195.6667, 0.046, 224351.7, 0.0111, 0.2558, 0.0]","[1.339, 140209.0, 2726676.2, 110932.0, 0.0592, 222800.0, 0.0215, -0.2789, 0.0]"
2020-07-29,"[-1.6232, 161600.0, 161600.0, 53866.6667, 0.0925, 385800.0, 0.0427, 0.1508, 0.0]","[-1.6232, 104600.0, 266200.0, 88733.3333, 0.0724, 193900.0, 0.016, -0.4325, 0.0]","[-1.6232, 120600.0, 386800.0, 128933.3333, 0.0389, 119600.0, 0.0139, -0.3873, 1.0]","[-1.6232, 79483.0, 466283.0, 101561.0, 0.0322, 167600.0, 0.0101, -0.1235, 0.0]","[-1.6232, 54500.0, 520783.0, 84861.0, 0.0321, 222648.0, 0.0134, -0.1569, 0.0]","[-1.6232, 183400.0, 704183.0, 105794.3333, 0.0386, 269000.0, 0.0187, -0.5764, -1.0]","[-1.6232, 64200.0, 768383.0, 100700.0, 0.0266, 229200.0, 0.0111, 0.1348, 0.0]","[-1.6232, 120800.0, 889183.0, 122800.0, 0.0294, 98700.0, 0.0106, -0.4524, 0.0]","[-1.6232, 132400.0, 1021583.0, 105800.0, 0.025, 283368.7, 0.0081, 0.4681, 0.0]","[-1.6232, 70700.0, 1092283.0, 107966.6667, 0.0238, 355256.1, 0.0098, -0.1867, -1.0]","[-1.6232, 80100.0, 1172383.0, 94400.0, 0.0175, 162100.0, 0.0098, 0.1373, 1.0]","[-1.6232, 62300.0, 1234683.0, 71033.3333, 0.023, 76100.0, 0.0075, -0.2095, 0.0]","[-1.6232, 120158.6, 1354841.6, 87519.5333, 0.0474, 100800.0, 0.0178, 0.4369, 1.0]","[-1.6232, 51800.0, 1406641.6, 78086.2, 0.0205, 151500.0, 0.019, 0.2007, 0.0]","[-1.6232, 82300.0, 1488941.6, 84752.8667, 0.0297, 90700.0, 0.0084, 0.1085, 0.0]","[-1.6232, 89700.0, 1578641.6, 74600.0, 0.0418, 190200.0, 0.006, -0.0576, -1.0]","[-1.6232, 95300.0, 1673941.6, 89100.0, 0.0311, 211900.0, 0.0074, 0.4782, 0.0]","[-1.6232, 115739.0, 1789680.6, 100246.3333, 0.0486, 84500.0, 0.008, -0.1758, 0.0]","[-1.6232, 395369.5, 2185050.1, 202136.1667, 0.0864, 133200.0, 0.0444, 0.0939, 1.0]","[-1.6232, 153800.0, 2338850.1, 221636.1667, 0.0453, 200000.0, 0.0097, 0.1873, 0.0]","[-1.6232, 116700.0, 2455550.1, 221956.5, 0.0286, 148228.0, 0.0057, -0.0559, -1.0]","[-1.6232, 128600.0, 2584150.1, 133033.3333, 0.0367, 240772.0, 0.0109, 0.1601, -1.0]","[-1.6232, 203301.0, 2787451.1, 149533.6667, 0.0616, 299100.0, 0.0076, -0.3985, 0.0]","[-1.6232, 277200.0, 3064651.1, 203033.6667, 0.0701, 426000.0, 0.0065, 0.2103, 0.0]"
2020-07-30,"[-0.8462, 220100.0, 220100.0, 73366.6667, 0.0772, 651800.0, 0.0122, -0.3, -1.0]","[-0.8462, 215283.0, 435383.0, 145127.6667, 0.0573, 452128.0, 0.0144, 0.2778, 0.0]","[-0.8462, 201517.0, 636900.0, 212300.0, 0.0497, 671293.1, 0.0302, -0.143, -1.0]","[-0.8462, 174083.0, 810983.0, 196961.0, 0.0384, 533900.0, 0.0102, -0.4632, 0.0]","[-0.8462, 69565.0, 880548.0, 148388.3333, 0.0287, 546524.1, 0.0155, 0.0469, -1.0]","[-0.8462, 107600.0, 988148.0, 117082.6667, 0.0413, 441000.0, 0.0101, -0.2447, 0.0]","[-0.8462, 156735.0, 1144883.0, 111300.0, 0.0365, 293900.0, 0.0113, 0.5404, -1.0]","[-0.8462, 109600.0, 1254483.0, 124645.0, 0.031, 131800.0, 0.0071, 0.7315, 0.0]","[-0.8462, 61200.0, 1315683.0, 109178.3333, 0.0268, 299186.2, 0.0121, 0.4562, 0.0]","[-0.8462, 106365.0, 1422048.0, 92388.3333, 0.029, 139300.0, 0.0155, -0.0786, -1.0]","[-0.8462, 73100.0, 1495148.0, 80221.6667, 0.0229, 53300.0, 0.0108, 0.0439, 0.0]","[-0.8462, 33600.0, 1528748.0, 71021.6667, 0.0208, 53100.0, 0.0106, 0.2936, 0.0]","[-0.8462, 234644.2, 1763392.2, 113781.4, 0.0607, 185000.0, 0.0275, -0.3474, 0.0]","[-0.8462, 237458.0, 2000850.2, 168567.4, 0.039, 70100.0, 0.0273, 0.452, -1.0]","[-0.8462, 103000.0, 2103850.2, 191700.7333, 0.0329, 104100.0, 0.0113, -0.5849, 0.0]","[-0.8462, 117400.0, 2221250.2, 152619.3333, 0.0392, 96300.0, 0.0114, -0.1892, -1.0]","[-0.8462, 101500.0, 2322750.2, 107300.0, 0.0342, 72500.0, 0.0087, 0.2323, 0.0]","[-0.8462, 82200.0, 2404950.2, 100366.6667, 0.0424, 105400.0, 0.0061, -0.1294, 0.0]","[-0.8462, 110900.0, 2515850.2, 98200.0, 0.064, 91600.0, 0.0092, 0.1856, 0.0]","[-0.8462, 116400.0, 2632250.2, 103166.6667, 0.035, 81400.0, 0.024, -0.6107, 0.0]","[-0.8462, 98000.0, 2730250.2, 108433.3333, 0.0281, 119800.0, 0.0126, -0.3659, 1.0]","[-0.8462, 238000.0, 2968250.2, 150800.0, 0.0469, 94800.0, 0.0308, 0.3733, -1.0]","[-0.8462, 90100.0, 3058350.2, 142033.3333, 0.0459, 116800.0, 0.0114, 0.188, -1.0]","[-0.8462, 246600.0, 3304950.2, 191566.6667, 0.0722, 482824.0, 0.0118, 0.0959, 0.0]"
2020-07-31,"[7.125, 204800.0, 204800.0, 68266.6667, 0.0614, 237900.0, 0.0266, 0.0881, -1.0]","[7.125, 260100.0, 464900.0, 154966.6667, 0.0606, 121900.0, 0.0225, -0.4393, -1.0]","[7.125, 127900.0, 592800.0, 197600.0, 0.047, 154100.0, 0.0234, -0.4205, 1.0]","[7.125, 128100.0, 720900.0, 172033.3333, 0.0398, 50300.0, 0.0219, 0.0523, 0.0]","[7.125, 73900.0, 794800.0, 109966.6667, 0.0208, 138200.0, 0.0096, -0.0944, 0.0]","[7.125, 194651.424, 989451.424, 132217.1413, 0.0514, 99900.0, 0.0169, 0.3923, -1.0]","[7.125, 131900.0, 1121351.424, 133483.808, 0.0367, 95500.0, 0.0082, 0.6981, 0.0]","[7.125, 178900.0, 1300251.424, 168483.808, 0.0431, 75886.2, 0.018, 0.2307, 0.0]","[7.125, 186200.0, 1486451.424, 165666.6667, 0.0403, 118200.0, 0.0118, 0.3565, -1.0]","[7.125, 321682.5, 1808133.924, 228927.5, 0.0525, 122300.0, 0.0382, 0.3583, -1.0]","[7.125, 127900.0, 1936033.924, 211927.5, 0.0296, 171100.0, 0.0377, 0.4126, -1.0]","[7.125, 26900.0, 1962933.924, 158827.5, 0.013, 191600.0, 0.005, 0.5205, 0.0]","[7.125, 27200.0, 1990133.924, 60666.6667, 0.0396, 396465.5, 0.0207, -0.163, -1.0]","[7.125, 85500.0, 2075633.924, 46533.3333, 0.0386, 173900.0, 0.0188, -0.5978, 0.0]","[7.125, 35800.0, 2111433.924, 49500.0, 0.0231, 88300.0, 0.0098, 0.1721, 0.0]","[7.125, 45900.0, 2157333.924, 55733.3333, 0.0265, 108600.0, 0.0129, 0.062, 1.0]","[7.125, 38500.0, 2195833.924, 40066.6667, 0.0247, 316100.0, 0.0074, 0.3938, 1.0]","[7.125, 72600.0, 2268433.924, 52333.3333, 0.0286, 979813.7, 0.0165, 0.079, 1.0]","[7.125, 56700.0, 2325133.924, 55933.3333, 0.0602, 273100.0, 0.012, 0.0695, -1.0]","[7.125, 195793.1, 2520927.024, 108364.3667, 0.0492, 209900.0, 0.0105, 0.1983, -1.0]","[7.125, 123900.0, 2644827.024, 125464.3667, 0.0357, 153787.0, 0.0077, 0.161, -1.0]","[7.125, 120064.0, 2764891.024, 146585.7, 0.0507, 90100.0, 0.0158, -0.1885, -1.0]","[7.125, 141700.0, 2906591.024, 128554.6667, 0.0462, 91800.0, 0.0141, -0.3617, 0.0]","[7.125, 243300.0, 3149891.024, 168354.6667, 0.0808, 273041.0, 0.0198, -0.4989, 0.0]"
2020-08-03,"[-0.0231, 389680.0, 389680.0, 129893.3333, 0.0666, 436400.0, 0.0136, -0.6332, 0.0]","[-0.0231, 379900.0, 769580.0, 256526.6667, 0.0714, 429379.3, 0.0229, 0.1959, 0.0]","[-0.0231, 248717.0, 1018297.0, 339432.3333, 0.0483, 110400.0, 0.0192, -0.1235, 0.0]","[-0.0231, 132883.0, 1151180.0, 253833.3333, 0.0389, 132200.0, 0.0096, -0.0364, 0.0]","[-0.0231, 139500.0, 1290680.0, 173700.0, 0.023, 120700.0, 0.0072, 0.5213, -1.0]","[-0.0231, 102200.0, 1392880.0, 124861.0, 0.0374, 94700.0, 0.0129, -0.5344, -1.0]","[-0.0231, 140500.0, 1533380.0, 127400.0, 0.0379, 69400.0, 0.009, 0.1097, 0.0]","[-0.0231, 171100.0, 1704480.0, 137933.3333, 0.0399, 110900.0, 0.0101, -0.415, 0.0]","[-0.0231, 159300.0, 1863780.0, 156966.6667, 0.0352, 51148.0, 0.0083, -0.1693, 0.0]","[-0.0231, 204600.0, 2068380.0, 178333.3333, 0.0567, 65000.0, 0.0105, -0.063, -1.0]","[-0.0231, 217117.0, 2285497.0, 193672.3333, 0.0335, 22200.0, 0.0111, -0.033, 0.0]","[-0.0231, 132300.0, 2417797.0, 184672.3333, 0.0139, 65400.0, 0.0078, -0.0038, 1.0]","[-0.0231, 150193.1, 2567990.1, 166536.7, 0.0353, 120700.0, 0.0108, -0.0985, -1.0]","[-0.0231, 119365.5, 2687355.6, 133952.8667, 0.0399, 64300.0, 0.0078, -0.0544, 0.0]","[-0.0231, 757837.576, 3445193.176, 342465.392, 0.0583, 84387.0, 0.102, 0.0257, 0.0]","[-0.0231, 535716.424, 3980909.6, 470973.1667, 0.0479, 168200.0, 0.023, 0.3678, -1.0]","[-0.0231, 199900.0, 4180809.6, 497818.0, 0.026, 83000.0, 0.015, -0.3425, 0.0]","[-0.0231, 101800.0, 4282609.6, 279138.808, 0.0219, 168700.0, 0.0077, -0.0899, 0.0]","[-0.0231, 156800.0, 4439409.6, 152833.3333, 0.0263, 391224.1, 0.013, -0.0965, -1.0]","[-0.0231, 91900.0, 4531309.6, 116833.3333, 0.0378, 256900.0, 0.0055, -0.0282, 0.0]","[-0.0231, 117100.0, 4648409.6, 121933.3333, 0.0298, 121000.0, 0.0116, -0.1932, 0.0]","[-0.0231, 112600.0, 4761009.6, 107200.0, 0.0433, 161500.0, 0.0061, -0.1671, -1.0]","[-0.0231, 228400.0, 4989409.6, 152700.0, 0.0374, 289400.0, 0.0057, 0.0913, 0.0]","[-0.0231, 735554.5, 5724964.1, 358851.5, 0.0934, 265400.0, 0.0243, 0.0638, 0.0]"
