date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[1.0, 1.0243, 1.0243, 1.0243, -0.1263, 1.0243, -0.1293, 0.8529, 0.0]","[1.0, 0.2634, 1.2878, 0.6439, -0.0325, 0.2634, -0.1713, 0.943, 0.0]","[1.0, 0.2554, 1.5431, 0.5144, -0.0315, 0.2554, -0.1785, 0.9421, -1.0]","[1.0, -0.2455, 1.2977, 0.0911, 0.0303, -0.2455, -0.1804, 0.6745, 0.0]","[1.0, 0.0814, 1.379, 0.0304, -0.01, 0.0814, -0.181, 1.0365, -1.0]","[1.0, -0.2035, 1.1755, -0.1225, 0.0251, -0.2035, -0.1911, 1.2743, 0.0]","[1.0, -0.601, 0.5745, -0.241, 0.0741, -0.601, -0.1883, 2.0094, -1.0]","[1.0, -0.6879, -0.1134, -0.4975, 0.0848, -0.6879, -0.1927, 0.7576, -1.0]","[1.0, -0.8079, -0.9213, -0.6989, 0.0996, -0.8079, -0.1977, -0.5573, 0.0]","[1.0, -0.5479, -1.4692, -0.6813, 0.0675, -0.5479, -0.1828, 0.8357, -1.0]","[1.0, -0.793, -2.2622, -0.7163, 0.0978, -0.793, -0.1988, -1.2346, 0.0]","[1.0, -0.5596, -2.8218, -0.6335, 0.069, -0.5596, -0.1761, -0.6822, 0.0]","[1.0, -0.5361, -3.3579, -0.6296, 0.0661, -0.5361, -0.1833, -0.166, 0.0]","[1.0, -0.6319, -3.9898, -0.5759, 0.0779, -0.6319, -0.1956, 0.653, 0.0]","[1.0, -0.5098, -4.4996, -0.5593, 0.0628, -0.5098, -0.1937, 0.0888, 0.0]","[1.0, -0.542, -5.0416, -0.5612, 0.0668, -0.542, -0.1835, -0.4367, 0.0]","[1.0, -0.6098, -5.6515, -0.5539, 0.0752, -0.6098, -0.197, -0.6379, 0.0]","[1.0, -0.6468, -6.2983, -0.5995, 0.0797, -0.6468, -0.1955, 1.1929, -1.0]","[1.0, -0.6661, -6.9643, -0.6409, 0.0821, -0.6661, -0.1972, -1.4347, 0.0]","[1.0, -0.4745, -7.4388, -0.5958, 0.0585, -0.4745, -0.1925, 0.3703, 0.0]","[1.0, -0.2387, -7.6775, -0.4597, 0.0294, -0.2387, -0.1773, -1.2, -1.0]","[1.0, -0.0179, -7.6954, -0.2437, 0.0022, -0.0179, -0.193, 0.5568, 0.0]","[1.0, -0.1213, -7.8167, -0.126, 0.015, -0.1213, -0.1905, 1.2691, 0.0]","[1.0, -0.2955, -8.1123, -0.1449, 0.0364, -0.2955, -0.1844, -0.9413, 0.0]"
2020-05-14,"[-0.0016, 0.2842, 0.2842, 0.2842, -0.0986, 1.0243, -0.1453, 0.2911, 0.0]","[-0.0016, -0.3163, -0.0321, -0.016, 0.0232, 0.2634, -0.1901, -0.4268, 0.0]","[-0.0016, -0.3891, -0.4212, -0.1404, 0.0328, 0.2554, -0.1844, -0.6901, 0.0]","[-0.0016, -0.6254, -1.0466, -0.4436, 0.0932, -0.2455, -0.188, 0.4675, -1.0]","[-0.0016, -0.4914, -1.538, -0.502, 0.0563, 0.0814, -0.1779, -0.5324, 0.0]","[-0.0016, -0.78, -2.318, -0.6323, 0.1099, -0.2035, -0.1958, 0.3175, 0.0]","[-0.0016, -0.7453, -3.0633, -0.6722, 0.1301, -0.601, -0.1968, -0.7677, 0.0]","[-0.0016, 0.5541, -2.5092, -0.3237, -0.0268, -0.6879, -0.0967, 0.2498, 0.0]","[-0.0016, -0.5787, -3.0879, -0.2566, 0.122, -0.8079, -0.1901, -0.0829, 0.0]","[-0.0016, -0.6292, -3.7171, -0.2179, 0.1123, -0.5479, -0.1911, -0.6488, -1.0]","[-0.0016, -0.3172, -4.0343, -0.5084, 0.0885, -0.793, -0.1905, -1.3305, 0.0]","[-0.0016, -0.0233, -4.0576, -0.3232, 0.0374, -0.5596, -0.1627, 0.9415, 0.0]","[-0.0016, 1.9542, -2.1034, 0.5379, -0.2109, -0.5361, -0.1372, 0.2556, -1.0]","[-0.0016, 0.9264, -1.1769, 0.9524, -0.0767, -0.6319, -0.1603, 0.7621, 0.0]","[-0.0016, -0.5687, -1.7457, 0.7706, 0.1024, -0.5098, -0.1941, 0.7217, 0.0]","[-0.0016, -0.1196, -1.8653, 0.0794, 0.0483, -0.542, -0.1837, -0.2325, 0.0]","[-0.0016, -0.3865, -2.2518, -0.3583, 0.0858, -0.6098, -0.1883, -1.9136, 0.0]","[-0.0016, -0.4343, -2.6861, -0.3135, 0.0941, -0.6468, -0.1791, -0.918, 0.0]","[-0.0016, -0.2866, -2.9727, -0.3692, 0.0768, -0.6661, -0.1853, -1.0639, 0.0]","[-0.0016, -0.3323, -3.305, -0.3511, 0.0707, -0.4745, -0.1829, -1.4066, 0.0]","[-0.0016, -0.4151, -3.7201, -0.3447, 0.0665, -0.2387, -0.1785, -1.0055, 0.0]","[-0.0016, -0.1903, -3.9105, -0.3126, 0.0249, -0.0179, -0.1833, -0.8052, 0.0]","[-0.0016, -0.1728, -4.0832, -0.2594, 0.029, -0.1213, -0.186, -1.4951, 0.0]","[-0.0016, 0.077, -4.0062, -0.0954, 0.0086, -0.2955, -0.1736, -0.823, 0.0]"
2020-05-15,"[-0.0498, 0.1746, 0.1746, 0.1746, -0.0723, 1.0243, -0.1726, 1.7376, 0.0]","[-0.0498, 0.7279, 0.9025, 0.4513, -0.0119, 0.2634, -0.1672, 1.8118, 0.0]","[-0.0498, -0.0196, 0.8829, 0.2943, 0.0226, 0.2554, -0.182, 0.8195, -1.0]","[-0.0498, -0.4043, 0.4787, 0.1013, 0.0773, -0.2455, -0.1802, -0.1836, 0.0]","[-0.0498, -0.1665, 0.3121, -0.1968, 0.0438, 0.0814, -0.1712, 0.6296, 0.0]","[-0.0498, -0.5191, -0.207, -0.3633, 0.0928, -0.2035, -0.1809, -0.1279, 0.0]","[-0.0498, -0.5981, -0.805, -0.4279, 0.1092, -0.601, -0.1954, 1.6403, 0.0]","[-0.0498, -0.3652, -1.1702, -0.4941, -0.0041, -0.6879, -0.1953, 0.9818, 0.0]","[-0.0498, 0.6708, -0.4995, -0.0975, 0.0561, -0.8079, -0.164, 0.5184, 0.0]","[-0.0498, -0.6826, -1.1821, -0.1257, 0.1005, -0.5479, -0.1874, -0.2, 0.0]","[-0.0498, -0.5467, -1.7288, -0.1862, 0.0795, -0.793, -0.1836, -2.0688, 0.0]","[-0.0498, -0.7402, -2.469, -0.6565, 0.0528, -0.5596, -0.1932, 0.7994, 0.0]","[-0.0498, -0.6557, -3.1247, -0.6475, -0.1159, -0.5361, -0.1937, 1.0161, -1.0]","[-0.0498, -0.7048, -3.8295, -0.7002, -0.0246, -0.6319, -0.1804, 0.6192, 0.0]","[-0.0498, -0.6482, -4.4777, -0.6696, 0.0927, -0.5098, -0.1887, -1.6898, 0.0]","[-0.0498, -0.6372, -5.1149, -0.6634, 0.0562, -0.542, -0.1989, -1.056, 0.0]","[-0.0498, -0.5431, -5.658, -0.6095, 0.0776, -0.6098, -0.1858, 1.8311, -1.0]","[-0.0498, -0.6464, -6.3043, -0.6089, 0.087, -0.6468, -0.1959, 0.2026, 0.0]","[-0.0498, -0.7702, -7.0745, -0.6532, 0.0802, -0.6661, -0.1956, 1.8085, -1.0]","[-0.0498, -0.6173, -7.6919, -0.678, 0.0704, -0.4745, -0.197, 1.3686, -1.0]","[-0.0498, -0.7359, -8.4278, -0.7078, 0.072, -0.2387, -0.1974, 0.5901, 0.0]","[-0.0498, -0.1511, -8.5789, -0.5015, 0.0223, -0.0179, -0.1582, 0.6342, -1.0]","[-0.0498, -0.0772, -8.6561, -0.3214, 0.0223, -0.1213, -0.1823, 0.1692, 0.0]","[-0.0498, -0.2054, -8.8616, -0.1446, 0.0135, -0.2955, -0.1983, 0.0634, -1.0]"
2020-05-18,"[-1.0109, 0.5624, 0.5624, 0.5624, -0.0448, 1.0243, -0.1457, -0.062, 0.0]","[-1.0109, -0.0522, 0.5102, 0.2551, 0.0003, 0.2634, -0.1728, -1.0383, 0.0]","[-1.0109, -0.5924, -0.0821, -0.0274, 0.0484, 0.2554, -0.15, -0.0061, 0.0]","[-1.0109, -0.1223, -0.2044, -0.2556, 0.0704, -0.2455, -0.1423, -1.9924, 0.0]","[-1.0109, -0.6673, -0.8718, -0.4607, 0.0644, 0.0814, -0.1944, -0.9606, 0.0]","[-1.0109, -0.6612, -1.5329, -0.4836, 0.1015, -0.2035, -0.1924, 0.4722, 0.0]","[-1.0109, -0.4673, -2.0002, -0.5986, 0.0966, -0.601, -0.1766, -0.4881, 0.0]","[-1.0109, -0.7838, -2.784, -0.6374, -0.0121, -0.6879, -0.1957, 0.6209, 0.0]","[-1.0109, -0.7464, -3.5305, -0.6658, 0.0422, -0.8079, -0.1903, 0.4585, 0.0]","[-1.0109, -0.8382, -4.3687, -0.7895, 0.0997, -0.5479, -0.2029, -0.6279, -1.0]","[-1.0109, -0.7851, -5.1539, -0.7899, 0.0673, -0.793, -0.1956, 0.22, 0.0]","[-1.0109, -0.7886, -5.9425, -0.804, 0.0502, -0.5596, -0.1845, -0.3876, 0.0]","[-1.0109, -0.4896, -6.4321, -0.6878, -0.1253, -0.5361, -0.19, -0.5493, -1.0]","[-1.0109, -0.7033, -7.1353, -0.6605, -0.0324, -0.6319, -0.1922, 0.8131, 0.0]","[-1.0109, -0.5951, -7.7304, -0.596, 0.0871, -0.5098, -0.1973, 0.4994, 0.0]","[-1.0109, -0.6473, -8.3777, -0.6485, 0.0507, -0.542, -0.1969, 0.8836, 0.0]","[-1.0109, -0.6915, -9.0692, -0.6446, 0.0705, -0.6098, -0.2019, -2.0325, 0.0]","[-1.0109, -0.445, -9.5142, -0.5946, 0.072, -0.6468, -0.1963, -0.699, 0.0]","[-1.0109, -0.6817, -10.1959, -0.6061, 0.0705, -0.6661, -0.1911, -0.9706, -1.0]","[-1.0109, -0.6384, -10.8343, -0.5884, 0.0674, -0.4745, -0.1967, -0.4325, 0.0]","[-1.0109, -0.7348, -11.5691, -0.685, 0.0812, -0.2387, -0.198, 0.348, 0.0]","[-1.0109, -0.3346, -11.9037, -0.5692, 0.0302, -0.0179, -0.1907, 1.4466, 0.0]","[-1.0109, -0.3755, -12.2791, -0.4816, 0.027, -0.1213, -0.1843, -0.9849, 0.0]","[-1.0109, -0.5987, -12.8778, -0.4362, 0.0168, -0.2955, -0.1915, 0.578, -1.0]"
2020-05-19,"[0.0259, 0.4388, 0.4388, 0.4388, -0.0483, 1.0243, -0.1421, -0.2962, 0.0]","[0.0259, 0.3244, 0.7632, 0.3816, -0.0461, 0.2634, -0.1854, 1.1469, 0.0]","[0.0259, 0.8464, 1.6096, 0.5365, -0.0363, 0.2554, -0.1625, -1.274, 0.0]","[0.0259, 0.9562, 2.5657, 0.709, -0.0408, -0.2455, -0.1639, 0.9702, 1.0]","[0.0259, -0.2722, 2.2935, 0.5101, 0.0404, 0.0814, -0.1827, 1.282, 0.0]","[0.0259, -0.6298, 1.6638, 0.0181, 0.0756, -0.2035, -0.1853, -1.3993, 0.0]","[0.0259, -0.5211, 1.1427, -0.4743, 0.0668, -0.601, -0.1669, -2.2799, 0.0]","[0.0259, -0.3755, 0.7671, -0.5088, 0.0573, -0.6879, -0.1926, -0.5819, 0.0]","[0.0259, -0.6729, 0.0943, -0.5232, 0.0357, -0.8079, -0.1896, -2.2072, 0.0]","[0.0259, -0.4201, -0.3258, -0.4895, 0.0734, -0.5479, -0.1681, -1.6621, 0.0]","[0.0259, -0.6496, -0.9754, -0.5808, 0.0811, -0.793, -0.1801, -0.7434, -1.0]","[0.0259, -0.6761, -1.6515, -0.5819, 0.0901, -0.5596, -0.1861, -1.1815, 0.0]","[0.0259, -0.5678, -2.2193, -0.6312, 0.0725, -0.5361, -0.1762, -0.938, 0.0]","[0.0259, -0.6673, -2.8866, -0.6371, 0.086, -0.6319, -0.1958, -0.117, 0.0]","[0.0259, -0.6741, -3.5607, -0.6364, 0.0815, -0.5098, -0.1964, -2.0151, 0.0]","[0.0259, 0.133, -3.4277, -0.4028, 0.0325, -0.542, -0.1789, 0.5412, 0.0]","[0.0259, -0.4505, -3.8782, -0.3305, 0.0662, -0.6098, -0.1879, -0.0895, 0.0]","[0.0259, 0.2728, -3.6054, -0.0149, 0.0189, -0.6468, -0.1439, -0.2241, 0.0]","[0.0259, -0.4313, -4.0367, -0.203, 0.0733, -0.6661, -0.1862, 0.925, 0.0]","[0.0259, -0.3755, -4.4122, -0.178, 0.063, -0.4745, -0.1879, -1.132, 0.0]","[0.0259, -0.5224, -4.9346, -0.4431, 0.079, -0.2387, -0.1897, 0.388, 0.0]","[0.0259, -0.0914, -5.0261, -0.3298, 0.02, -0.0179, -0.1884, -1.0313, 0.0]","[0.0259, -0.2241, -5.2501, -0.2793, 0.0265, -0.1213, -0.1781, -0.0181, 0.0]","[0.0259, -0.1348, -5.385, -0.1501, 0.0316, -0.2955, -0.1964, -0.9833, 0.0]"
2020-05-20,"[1.0239, 0.2134, 0.2134, 0.2134, -0.0478, 1.0243, -0.1674, 0.2645, 0.0]","[1.0239, 0.447, 0.6604, 0.3302, -0.0315, 0.2634, -0.1613, -0.6671, 0.0]","[1.0239, 0.644, 1.3044, 0.4348, -0.0555, 0.2554, -0.1755, 0.1439, 0.0]","[1.0239, -0.5755, 0.7289, 0.1718, -0.0396, -0.2455, -0.1597, -1.1782, 0.0]","[1.0239, -0.6497, 0.0791, -0.1938, 0.0527, 0.0814, -0.1915, -1.2136, 0.0]","[1.0239, -0.5693, -0.4902, -0.5982, 0.0724, -0.2035, -0.1878, 0.3326, -1.0]","[1.0239, -0.6169, -1.1071, -0.612, 0.062, -0.601, -0.1812, 0.3449, 0.0]","[1.0239, -0.79, -1.8971, -0.6587, 0.0661, -0.6879, -0.1969, 0.663, 0.0]","[1.0239, -0.7958, -2.6929, -0.7343, 0.0837, -0.8079, -0.1949, 1.8026, 0.0]","[1.0239, -0.5848, -3.2777, -0.7235, 0.0644, -0.5479, -0.1783, 0.2713, 0.0]","[1.0239, -0.7564, -4.0341, -0.7123, 0.0821, -0.793, -0.1799, -1.6812, -1.0]","[1.0239, -0.8043, -4.8384, -0.7151, 0.0852, -0.5596, -0.1859, -2.3203, 0.0]","[1.0239, -0.5881, -5.4265, -0.7163, 0.0646, -0.5361, -0.1794, 1.1076, 0.0]","[1.0239, -0.7222, -6.1487, -0.7049, 0.0801, -0.6319, -0.1864, 1.3446, 0.0]","[1.0239, -0.7952, -6.944, -0.7019, 0.0798, -0.5098, -0.1872, -1.5314, 0.0]","[1.0239, -0.7361, -7.68, -0.7512, 0.0296, -0.542, -0.1834, -1.6781, 0.0]","[1.0239, -0.7353, -8.4153, -0.7555, 0.0668, -0.6098, -0.1967, -0.9816, 0.0]","[1.0239, -0.5286, -8.944, -0.6667, 0.0097, -0.6468, -0.1756, -0.5467, 0.0]","[1.0239, -0.6065, -9.5505, -0.6235, 0.0617, -0.6661, -0.1909, -0.1742, 0.0]","[1.0239, -0.3303, -9.8808, -0.4885, 0.0492, -0.4745, -0.1809, -0.3077, 0.0]","[1.0239, -0.7358, -10.6165, -0.5575, 0.0724, -0.2387, -0.1849, 0.1772, 0.0]","[1.0239, -0.3007, -10.9172, -0.4556, 0.0229, -0.0179, -0.1743, -1.1557, 0.0]","[1.0239, -0.483, -11.4002, -0.5065, 0.0374, -0.1213, -0.191, 1.4713, 0.0]","[1.0239, -0.2665, -11.6667, -0.3501, 0.0315, -0.2955, -0.1957, -1.6393, 0.0]"
2020-05-21,"[-1.0035, -0.3534, -0.3534, -0.3534, -0.024, 0.2842, -0.1549, -0.4211, 0.0]","[-1.0035, -0.4581, -0.8115, -0.4058, -0.0208, -0.3163, -0.1623, 0.3861, 0.0]","[-1.0035, -0.357, -1.1685, -0.3895, -0.0614, -0.3891, -0.163, -0.0182, 0.0]","[-1.0035, -0.7558, -1.9244, -0.5236, -0.0229, -0.6254, -0.1883, 0.4944, 0.0]","[-1.0035, -0.5179, -2.4422, -0.5436, 0.049, -0.4914, -0.1712, 0.7067, 0.0]","[-1.0035, -0.7431, -3.1854, -0.6723, 0.0747, -0.78, -0.1908, -0.7123, 0.0]","[-1.0035, -0.7352, -3.9205, -0.6654, 0.0692, -0.7453, -0.1935, 1.0749, 0.0]","[-1.0035, -0.6971, -4.6177, -0.7251, 0.0641, 0.5541, -0.1848, 0.8882, 0.0]","[-1.0035, -0.7356, -5.3533, -0.7226, 0.0837, -0.5787, -0.1727, 2.0951, 0.0]","[-1.0035, -0.7518, -6.1051, -0.7282, 0.0624, -0.6292, -0.185, 1.6315, 0.0]","[-1.0035, -0.7822, -6.8873, -0.7565, 0.0823, -0.3172, -0.1949, -0.0435, 0.0]","[-1.0035, -0.3133, -7.2006, -0.6158, 0.0731, -0.0233, -0.1563, -0.8437, 0.0]","[-1.0035, -0.7225, -7.923, -0.606, 0.0709, 1.9542, -0.1676, -1.7291, 0.0]","[-1.0035, -0.783, -8.7061, -0.6063, 0.0825, 0.9264, -0.1858, 1.0482, 0.0]","[-1.0035, -0.5256, -9.2316, -0.677, 0.0782, -0.5687, -0.1633, -0.142, -1.0]","[-1.0035, -0.4778, -9.7095, -0.5955, 0.0253, -0.1196, -0.1814, -0.4655, 0.0]","[-1.0035, -0.354, -10.0634, -0.4524, 0.0582, -0.3865, -0.177, 0.9267, 0.0]","[-1.0035, -0.4237, -10.4872, -0.4185, 0.0093, -0.4343, -0.1897, 0.5034, 0.0]","[-1.0035, -0.3733, -10.8604, -0.3837, 0.0538, -0.2866, -0.1706, -0.7716, -1.0]","[-1.0035, -0.1781, -11.0386, -0.325, 0.0374, -0.3323, -0.1871, 0.6319, -1.0]","[-1.0035, -0.3729, -11.4114, -0.3081, 0.0631, -0.4151, -0.1762, 0.3065, 0.0]","[-1.0035, -0.584, -11.9954, -0.3783, 0.0296, -0.1903, -0.1947, 0.8262, 0.0]","[-1.0035, -0.5365, -12.5319, -0.4978, 0.0417, -0.1728, -0.1924, 1.0489, 0.0]","[-1.0035, -0.1733, -12.7052, -0.4313, 0.0205, 0.077, -0.1684, -0.3489, 0.0]"
2020-05-22,"[0.0049, -0.2645, -0.2645, -0.2645, 0.0104, 0.1746, -0.1688, -1.272, 0.0]","[0.0049, -0.3334, -0.5979, -0.2989, 0.0084, 0.7279, -0.1684, -0.3609, 0.0]","[0.0049, -0.246, -0.8438, -0.2813, -0.0023, -0.0196, -0.1731, 0.2007, 0.0]","[0.0049, -0.6172, -1.4611, -0.3989, 0.0532, -0.4043, -0.1797, -1.1109, 0.0]","[0.0049, -0.5577, -2.0187, -0.4736, 0.0474, -0.1665, -0.1857, -0.4036, 0.0]","[0.0049, -0.672, -2.6908, -0.6156, 0.0541, -0.5191, -0.1984, -1.6547, 0.0]","[0.0049, -0.121, -2.8118, -0.4502, 0.0402, -0.5981, -0.1815, 0.4574, 0.0]","[0.0049, -0.6736, -3.4853, -0.4889, 0.0593, -0.3652, -0.181, 0.89, 0.0]","[0.0049, -0.4947, -3.98, -0.4298, 0.0556, 0.6708, -0.1836, -0.6032, -1.0]","[0.0049, -0.5813, -4.5614, -0.5832, 0.0523, -0.6826, -0.1911, -0.254, -1.0]","[0.0049, -0.6224, -5.1838, -0.5661, 0.0592, -0.5467, -0.1778, 0.5367, 0.0]","[0.0049, -0.5658, -5.7496, -0.5899, 0.0467, -0.7402, -0.182, -0.5328, 0.0]","[0.0049, -0.6459, -6.3955, -0.6114, 0.0534, -0.6557, -0.1813, -0.7084, 0.0]","[0.0049, -0.5116, -6.9071, -0.5744, 0.0552, -0.7048, -0.1867, 0.7781, 0.0]","[0.0049, -0.317, -7.224, -0.4915, 0.0452, -0.6482, -0.1893, -0.6062, 0.0]","[0.0049, -0.7674, -7.9914, -0.532, 0.0546, -0.6372, -0.1887, 0.5055, 0.0]","[0.0049, -0.7006, -8.692, -0.595, 0.0495, -0.5431, -0.1893, -0.5976, 0.0]","[0.0049, -0.4129, -9.1049, -0.627, 0.0375, -0.6464, -0.1636, -1.3668, 0.0]","[0.0049, -0.5078, -9.6127, -0.5404, 0.041, -0.7702, -0.1865, 1.0169, 0.0]","[0.0049, -0.7017, -10.3144, -0.5408, 0.0333, -0.6173, -0.1896, 0.286, 0.0]","[0.0049, -0.6539, -10.9683, -0.6211, 0.0487, -0.7359, -0.1767, -2.2578, 0.0]","[0.0049, -0.5979, -11.5662, -0.6512, 0.0403, -0.1511, -0.1849, 0.7685, 0.0]","[0.0049, -0.4443, -12.0105, -0.5654, 0.04, -0.0772, -0.1899, -0.6668, 0.0]","[0.0049, -0.1771, -12.1876, -0.4064, 0.017, -0.2054, -0.1397, 0.5955, 0.0]"
2020-05-25,"[-0.9926, -0.049, -0.049, -0.049, 0.0183, 0.5624, -0.1657, 0.405, 0.0]","[-0.9926, -0.2684, -0.3174, -0.1587, 0.0308, -0.0522, -0.138, 0.7242, 0.0]","[-0.9926, -0.4056, -0.723, -0.241, 0.0306, -0.5924, -0.1878, 2.1303, 0.0]","[-0.9926, 0.4404, -0.2826, -0.0779, 0.0209, -0.1223, -0.1175, 0.6499, 0.0]","[-0.9926, 1.161, 0.8784, 0.3986, -0.0128, -0.6673, -0.1013, -2.2375, 0.0]","[-0.9926, 0.457, 1.3354, 0.6861, 0.0215, -0.6612, -0.1572, -1.5189, 0.0]","[-0.9926, -0.3501, 0.9853, 0.4226, 0.0351, -0.4673, -0.1843, -0.1367, -1.0]","[-0.9926, -0.4671, 0.5182, -0.1201, 0.0535, -0.7838, -0.1618, -1.9565, 0.0]","[-0.9926, -0.7196, -0.2015, -0.5123, 0.0586, -0.7464, -0.1842, -0.8329, 0.0]","[-0.9926, -0.6439, -0.8454, -0.6102, 0.0587, -0.8382, -0.1761, -1.5825, -1.0]","[-0.9926, -0.7413, -1.5866, -0.7016, 0.0641, -0.7851, -0.1975, 0.1127, 0.0]","[-0.9926, -0.6922, -2.2789, -0.6925, 0.0485, -0.7886, -0.1745, 0.7105, 0.0]","[-0.9926, -0.7917, -3.0706, -0.7417, 0.065, -0.4896, -0.1848, -0.0177, 0.0]","[-0.9926, -0.8723, -3.9429, -0.7854, 0.0658, -0.7033, -0.197, 1.3935, 0.0]","[-0.9926, -0.8017, -4.7446, -0.8219, 0.0512, -0.5951, -0.1802, 0.4336, 0.0]","[-0.9926, -0.7608, -5.5055, -0.8116, 0.0608, -0.6473, -0.1938, 1.9911, 0.0]","[-0.9926, -0.5339, -6.0394, -0.6988, 0.0476, -0.6915, -0.1677, 0.3336, 0.0]","[-0.9926, -0.6947, -6.7341, -0.6632, 0.0473, -0.445, -0.1753, -2.4021, 0.0]","[-0.9926, -0.8099, -7.544, -0.6795, 0.0527, -0.6817, -0.1941, -1.1498, 0.0]","[-0.9926, -0.7096, -8.2536, -0.7381, 0.0493, -0.6384, -0.1939, -0.8878, -1.0]","[-0.9926, -0.5426, -8.7963, -0.6874, 0.0471, -0.7348, -0.174, -1.7227, 0.0]","[-0.9926, -0.5242, -9.3204, -0.5921, 0.0505, -0.3346, -0.1783, -0.7608, 0.0]","[-0.9926, -0.5503, -9.8707, -0.539, 0.0459, -0.3755, -0.1896, -2.2498, 0.0]","[-0.9926, 0.5704, -9.3003, -0.168, -0.0111, -0.5987, -0.1692, -0.4727, 0.0]"
2020-05-26,"[0.0085, 0.0262, 0.0262, 0.0262, 0.0066, 0.4388, -0.1692, 0.9007, -1.0]","[0.0085, 0.0471, 0.0732, 0.0366, 0.0144, 0.3244, -0.1756, 0.1615, -1.0]","[0.0085, 1.0414, 1.1146, 0.3715, -0.0753, 0.8464, -0.1587, -0.8444, 0.0]","[0.0085, -0.5, 0.6146, 0.1961, 0.0475, 0.9562, -0.1964, 1.1998, -1.0]","[0.0085, -0.1884, 0.4262, 0.1177, -0.0089, -0.2722, -0.1731, -0.5084, -1.0]","[0.0085, -0.541, -0.1148, -0.4098, 0.0522, -0.6298, -0.1889, 1.016, -1.0]","[0.0085, -0.3821, -0.4969, -0.3705, 0.0513, -0.5211, -0.1917, 1.4277, -1.0]","[0.0085, -0.0187, -0.5156, -0.3139, 0.0369, -0.3755, -0.154, -0.2647, 0.0]","[0.0085, -0.3904, -0.906, -0.2637, 0.0755, -0.6729, -0.1923, 1.8357, 0.0]","[0.0085, -0.5971, -1.5031, -0.3354, 0.0943, -0.4201, -0.2003, 0.83, 0.0]","[0.0085, -0.3759, -1.8789, -0.4545, 0.0784, -0.6496, -0.1822, -0.2369, -1.0]","[0.0085, -0.4975, -2.3765, -0.4902, 0.0864, -0.6761, -0.1806, 0.7549, 0.0]","[0.0085, -0.3256, -2.7021, -0.3997, 0.0762, -0.5678, -0.1826, -0.0339, 0.0]","[0.0085, -0.4873, -3.1894, -0.4368, 0.0904, -0.6673, -0.1873, -1.2876, 0.0]","[0.0085, -0.5172, -3.7066, -0.4434, 0.0854, -0.6741, -0.1872, 0.0232, 0.0]","[0.0085, -0.54, -4.2466, -0.5148, 0.0983, 0.133, -0.1934, 0.8875, 0.0]","[0.0085, -0.5037, -4.7503, -0.5203, 0.085, -0.4505, -0.1924, 0.8928, -1.0]","[0.0085, -0.3883, -5.1386, -0.4773, 0.0722, 0.2728, -0.1945, 1.9165, -1.0]","[0.0085, 0.4683, -4.6703, -0.1412, -0.0005, -0.4313, -0.1795, 1.0867, 0.0]","[0.0085, 0.2314, -4.4389, 0.1038, 0.0232, -0.3755, -0.1928, -0.121, -1.0]","[0.0085, 0.3532, -4.0856, 0.351, 0.0046, -0.5224, -0.1836, -0.5691, 0.0]","[0.0085, -0.0232, -4.1088, 0.1872, 0.0373, -0.0914, -0.1849, -1.7396, -1.0]","[0.0085, 0.0815, -4.0273, 0.1372, 0.0243, -0.2241, -0.1675, 0.1034, 0.0]","[0.0085, 0.4319, -3.5954, 0.1634, -0.0556, -0.1348, -0.1729, 0.7995, -1.0]"
