date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[0.0, 235800.0, 235800.0, 78600.0, 0.0312, 235800.0, 0.0535, 0.1587, 0.0]","[0.0, 198140.0, 433940.0, 144646.6667, 0.0262, 198140.0, 0.0568, -0.3872, 0.0]","[0.0, 116400.0, 550340.0, 183446.6667, 0.0154, 116400.0, 0.0362, 0.1394, 0.0]","[0.0, 145700.0, 696040.0, 153413.3333, 0.0192, 145700.0, 0.0368, -0.1255, 0.0]","[0.0, 98180.0, 794220.0, 120093.3333, 0.013, 98180.0, 0.029, 0.4778, 0.0]","[0.0, 168760.0, 962980.0, 137546.6667, 0.0223, 168760.0, 0.033, -0.2228, 0.0]","[0.0, 50200.0, 1013180.0, 105713.3333, 0.0066, 50200.0, 0.023, 0.3498, 0.0]","[0.0, 61380.0, 1074560.0, 93446.6667, 0.0081, 61380.0, 0.018, -0.103, 0.0]","[0.0, 99080.0, 1173640.0, 70220.0, 0.0131, 99080.0, 0.0139, -0.1464, 0.0]","[0.0, 108200.0, 1281840.0, 89553.3333, 0.0143, 108200.0, 0.0256, 0.3497, 0.0]","[0.0, 37300.0, 1319140.0, 81526.6667, 0.0049, 37300.0, 0.0192, 0.7017, 0.0]","[0.0, 20000.0, 1339140.0, 55166.6667, 0.0026, 20000.0, 0.0102, 0.1847, 0.0]","[0.0, 45600.0, 1384740.0, 34300.0, 0.006, 45600.0, 0.0123, 0.0149, 0.0]","[0.0, 204420.0, 1589160.0, 90006.6667, 0.027, 204420.0, 0.0355, -0.0518, 0.0]","[0.0, 158500.0, 1747660.0, 136173.3333, 0.0209, 158500.0, 0.0119, -0.4826, 0.0]","[0.0, 140500.0, 1888160.0, 167806.6667, 0.0186, 140500.0, 0.0227, -0.2299, 0.0]","[0.0, 43800.0, 1931960.0, 114266.6667, 0.0058, 43800.0, 0.0245, -0.6497, 0.0]","[0.0, 15800.0, 1947760.0, 66700.0, 0.0021, 15800.0, 0.0138, -0.1577, 0.0]","[0.0, 65900.0, 2013660.0, 41833.3333, 0.0087, 65900.0, 0.016, 0.2744, 0.0]","[0.0, 25400.0, 2039060.0, 35700.0, 0.0034, 25400.0, 0.0119, -0.4772, 0.0]","[0.0, 59500.0, 2098560.0, 50266.6667, 0.0079, 59500.0, 0.0104, 0.5863, 0.0]","[0.0, 134300.0, 2232860.0, 73066.6667, 0.0177, 134300.0, 0.0179, -0.295, 0.0]","[0.0, 137200.0, 2370060.0, 110333.3333, 0.0181, 137200.0, 0.0189, 0.1822, 0.0]","[0.0, 153100.0, 2523160.0, 141533.3333, 0.0202, 153100.0, 0.0075, -0.3477, 0.0]"
2020-05-14,"[2.0, 487000.0, 487000.0, 162333.3333, 0.074, 235800.0, 0.0605, -0.2439, 0.0]","[2.0, 280200.0, 767200.0, 255733.3333, 0.0509, 198140.0, 0.0275, -0.1584, 0.0]","[2.0, 101000.0, 868200.0, 289400.0, 0.0243, 116400.0, 0.0215, -0.0018, 0.0]","[2.0, 329060.0, 1197260.0, 236753.3333, 0.0482, 145700.0, 0.0297, -0.0831, 0.0]","[2.0, 277500.0, 1474760.0, 235853.3333, 0.0374, 98180.0, 0.0407, -0.2115, 0.0]","[2.0, 434481.0, 1909241.0, 347013.6667, 0.0606, 168760.0, 0.0521, 0.2442, 0.0]","[2.0, 142999.0, 2052240.0, 284993.3333, 0.0192, 50200.0, 0.0264, 0.1521, 0.0]","[2.0, 163400.0, 2215640.0, 246960.0, 0.0225, 61380.0, 0.014, -0.245, 0.0]","[2.0, 44000.0, 2259640.0, 116799.6667, 0.017, 99080.0, 0.0099, -0.0517, 0.0]","[2.0, 69600.0, 2329240.0, 92333.3333, 0.0204, 108200.0, 0.0088, -0.6409, 0.0]","[2.0, 58480.0, 2387720.0, 57360.0, 0.0101, 37300.0, 0.018, -0.1141, 0.0]","[2.0, 53000.0, 2440720.0, 60360.0, 0.0073, 20000.0, 0.0194, 0.6243, 0.0]","[2.0, 263020.0, 2703740.0, 124833.3333, 0.0292, 45600.0, 0.017, -0.1593, 0.0]","[2.0, 96700.0, 2800440.0, 137573.3333, 0.0355, 204420.0, 0.0189, -0.0738, 0.0]","[2.0, 94900.0, 2895340.0, 151540.0, 0.0293, 158500.0, 0.0098, 0.002, 0.0]","[2.0, 87693.0, 2983033.0, 93097.6667, 0.0263, 140500.0, 0.0136, 0.2049, 0.0]","[2.0, 72100.0, 3055133.0, 84897.6667, 0.0121, 43800.0, 0.0096, -0.0366, -1.0]","[2.0, 75400.0, 3130533.0, 78397.6667, 0.0087, 15800.0, 0.0257, -0.2497, 0.0]","[2.0, 87500.0, 3218033.0, 78333.3333, 0.0164, 65900.0, 0.0252, 0.0755, 0.0]","[2.0, 108800.0, 3326833.0, 90566.6667, 0.0129, 25400.0, 0.014, 0.2287, 0.0]","[2.0, 51000.0, 3377833.0, 82433.3333, 0.0124, 59500.0, 0.0215, -0.3106, 0.0]","[2.0, 31880.0, 3409713.0, 63893.3333, 0.0205, 134300.0, 0.0157, -0.4503, 0.0]","[2.0, 103554.0, 3513267.0, 62144.6667, 0.0272, 137200.0, 0.0267, -0.1906, 0.0]","[2.0, 271701.0, 3784968.0, 135711.6667, 0.0442, 153100.0, 0.0355, -0.0455, 0.0]"
2020-05-15,"[-0.8458, 138500.0, 138500.0, 46166.6667, 0.0939, 235800.0, 0.0305, 0.4515, 0.0]","[-0.8458, 222200.0, 360700.0, 120233.3333, 0.0827, 198140.0, 0.0186, 0.0257, 0.0]","[-0.8458, 255000.0, 615700.0, 205233.3333, 0.0608, 116400.0, 0.0317, 0.6994, 0.0]","[-0.8458, 273500.0, 889200.0, 250233.3333, 0.0874, 145700.0, 0.0485, -0.7311, 0.0]","[-0.8458, 118100.0, 1007300.0, 215533.3333, 0.0543, 98180.0, 0.0201, 0.1171, 0.0]","[-0.8458, 54114.0, 1061414.0, 148571.3333, 0.0683, 168760.0, 0.0257, 0.0041, 0.0]","[-0.8458, 45200.0, 1106614.0, 72471.3333, 0.0257, 50200.0, 0.0154, -0.3291, 0.0]","[-0.8458, 66600.0, 1173214.0, 55304.6667, 0.032, 61380.0, 0.0198, 0.1116, 0.0]","[-0.8458, 49400.0, 1222614.0, 53733.3333, 0.024, 99080.0, 0.0089, 0.2125, 0.0]","[-0.8458, 33800.0, 1256414.0, 49933.3333, 0.0253, 108200.0, 0.0124, -0.1732, -1.0]","[-0.8458, 21700.0, 1278114.0, 34966.6667, 0.0132, 37300.0, 0.0076, -0.3892, -1.0]","[-0.8458, 30340.0, 1308454.0, 28613.3333, 0.0117, 20000.0, 0.0083, -0.5535, 0.0]","[-0.8458, 28600.0, 1337054.0, 26880.0, 0.0333, 45600.0, 0.008, 0.604, 0.0]","[-0.8458, 65300.0, 1402354.0, 41413.3333, 0.0449, 204420.0, 0.0067, 0.6117, -1.0]","[-0.8458, 63040.0, 1465394.0, 52313.3333, 0.0383, 158500.0, 0.0155, 0.6829, 0.0]","[-0.8458, 78280.0, 1543674.0, 68873.3333, 0.0375, 140500.0, 0.0112, -0.0856, 0.0]","[-0.8458, 55820.0, 1599494.0, 65713.3333, 0.0201, 43800.0, 0.0262, -0.5017, 0.0]","[-0.8458, 42800.0, 1642294.0, 58966.6667, 0.0149, 15800.0, 0.0057, 0.2529, 0.0]","[-0.8458, 68000.0, 1710294.0, 55540.0, 0.0262, 65900.0, 0.0154, 0.3974, 0.0]","[-0.8458, 73200.0, 1783494.0, 61333.3333, 0.0234, 25400.0, 0.011, 0.8477, 0.0]","[-0.8458, 48340.0, 1831834.0, 63180.0, 0.0193, 59500.0, 0.0143, 0.7677, 0.0]","[-0.8458, 109260.0, 1941094.0, 76933.3333, 0.0362, 134300.0, 0.0166, 0.7079, 0.0]","[-0.8458, 246800.0, 2187894.0, 134800.0, 0.0626, 137200.0, 0.0312, 0.3957, -1.0]","[-0.8458, 137700.0, 2325594.0, 164586.6667, 0.0639, 153100.0, 0.0125, 0.6171, -1.0]"
2020-05-18,"[0.2162, 217800.0, 217800.0, 72600.0, 0.0971, 235800.0, 0.0778, 0.2109, 0.0]","[0.2162, 58300.0, 276100.0, 92033.3333, 0.0657, 198140.0, 0.0374, -0.4642, 0.0]","[0.2162, 201800.0, 477900.0, 159300.0, 0.0773, 116400.0, 0.0328, 0.2307, 0.0]","[0.2162, 75100.0, 553000.0, 111733.3333, 0.08, 145700.0, 0.0279, 0.3942, 0.0]","[0.2162, 70300.0, 623300.0, 115733.3333, 0.0524, 98180.0, 0.033, 0.1483, -1.0]","[0.2162, 27320.0, 650620.0, 57573.3333, 0.0503, 168760.0, 0.0199, 0.0692, -1.0]","[0.2162, 39900.0, 690520.0, 45840.0, 0.0254, 50200.0, 0.0132, 0.6973, 0.0]","[0.2162, 91000.0, 781520.0, 52740.0, 0.0383, 61380.0, 0.02, 0.2623, 0.0]","[0.2162, 21900.0, 803420.0, 50933.3333, 0.0144, 99080.0, 0.0124, 0.3508, 0.0]","[0.2162, 22613.0, 826033.0, 45171.0, 0.0145, 108200.0, 0.0152, -0.4337, 0.0]","[0.2162, 18100.0, 844133.0, 20871.0, 0.0111, 37300.0, 0.014, 0.56, 0.0]","[0.2162, 58740.0, 902873.0, 33151.0, 0.0183, 20000.0, 0.0443, 0.2932, 0.0]","[0.2162, 28700.0, 931573.0, 35180.0, 0.0318, 45600.0, 0.02, 0.3084, 0.0]","[0.2162, 18900.0, 950473.0, 35446.6667, 0.0209, 204420.0, 0.0147, -0.1351, 0.0]","[0.2162, 41800.0, 992273.0, 29800.0, 0.024, 158500.0, 0.0269, 0.0186, 0.0]","[0.2162, 83000.0, 1075273.0, 47900.0, 0.032, 140500.0, 0.0124, 0.0647, 0.0]","[0.2162, 223340.0, 1298613.0, 116046.6667, 0.0496, 43800.0, 0.0516, -0.0038, 0.0]","[0.2162, 126700.0, 1425313.0, 144346.6667, 0.0327, 15800.0, 0.0098, -0.587, 0.0]","[0.2162, 35500.0, 1460813.0, 128513.3333, 0.023, 65900.0, 0.0111, -0.2585, 0.0]","[0.2162, 155900.0, 1616713.0, 106033.3333, 0.0446, 25400.0, 0.0272, 0.3329, 0.0]","[0.2162, 83910.0, 1700623.0, 91770.0, 0.0246, 59500.0, 0.0259, 0.5297, -1.0]","[0.2162, 155500.0, 1856123.0, 131770.0, 0.043, 134300.0, 0.02, -0.1893, 0.0]","[0.2162, 122000.0, 1978123.0, 120470.0, 0.0637, 137200.0, 0.0297, -0.1086, 0.0]","[0.2162, 136400.0, 2114523.0, 137966.6667, 0.0652, 153100.0, 0.0167, -0.4616, 0.0]"
2020-05-19,"[-1.4222, 319000.0, 319000.0, 106333.3333, 0.109, 235800.0, 0.0487, 0.0337, 0.0]","[-1.4222, 154800.0, 473800.0, 157933.3333, 0.0676, 198140.0, 0.0315, -0.0668, 0.0]","[-1.4222, 84240.0, 558040.0, 186013.3333, 0.0828, 116400.0, 0.027, -0.038, -1.0]","[-1.4222, 44920.0, 602960.0, 94653.3333, 0.0588, 145700.0, 0.0133, 0.5353, -1.0]","[-1.4222, 123000.0, 725960.0, 84053.3333, 0.0491, 98180.0, 0.036, 0.6734, 0.0]","[-1.4222, 58800.0, 784760.0, 75573.3333, 0.0222, 168760.0, 0.022, 0.5301, 0.0]","[-1.4222, 108700.0, 893460.0, 96833.3333, 0.0314, 50200.0, 0.0146, 0.3505, 0.0]","[-1.4222, 37600.0, 931060.0, 68366.6667, 0.0304, 61380.0, 0.0263, 0.0092, 0.0]","[-1.4222, 50900.0, 981960.0, 65733.3333, 0.0193, 99080.0, 0.0162, 0.157, 0.0]","[-1.4222, 50700.0, 1032660.0, 46400.0, 0.0171, 108200.0, 0.015, 0.232, 0.0]","[-1.4222, 91400.0, 1124060.0, 64333.3333, 0.0217, 37300.0, 0.0226, 0.4058, -1.0]","[-1.4222, 64040.0, 1188100.0, 68713.3333, 0.0246, 20000.0, 0.021, 0.7608, 0.0]","[-1.4222, 52400.0, 1240500.0, 69280.0, 0.0176, 45600.0, 0.0102, -0.5253, 0.0]","[-1.4222, 43400.0, 1283900.0, 53280.0, 0.0198, 204420.0, 0.0083, -0.6751, 0.0]","[-1.4222, 75800.0, 1359700.0, 57200.0, 0.0286, 158500.0, 0.0086, -0.107, 0.0]","[-1.4222, 73000.0, 1432700.0, 64066.6667, 0.0368, 140500.0, 0.0148, 0.4178, 0.0]","[-1.4222, 70600.0, 1503300.0, 73133.3333, 0.0553, 43800.0, 0.0205, 0.4662, 0.0]","[-1.4222, 59369.0, 1562669.0, 67656.3333, 0.0363, 15800.0, 0.013, 0.2351, 0.0]","[-1.4222, 53500.0, 1616169.0, 61156.3333, 0.0245, 65900.0, 0.0246, 0.3278, 0.0]","[-1.4222, 33340.0, 1649509.0, 48736.3333, 0.0408, 25400.0, 0.0102, 0.5113, 0.0]","[-1.4222, 28100.0, 1677609.0, 38313.3333, 0.025, 59500.0, 0.0095, 0.5285, 0.0]","[-1.4222, 30000.0, 1707609.0, 30480.0, 0.0453, 134300.0, 0.0091, 0.7547, 0.0]","[-1.4222, 100400.0, 1808009.0, 52833.3333, 0.0719, 137200.0, 0.0085, 0.0861, 0.0]","[-1.4222, 132420.0, 1940429.0, 87606.6667, 0.064, 153100.0, 0.0222, 0.2809, 0.0]"
2020-05-20,"[-0.3462, 216240.0, 216240.0, 72080.0, 0.1253, 235800.0, 0.0468, -0.2235, 0.0]","[-0.3462, 150760.0, 367000.0, 122333.3333, 0.061, 198140.0, 0.0263, -0.0699, 0.0]","[-0.3462, 90680.0, 457680.0, 152560.0, 0.0615, 116400.0, 0.0121, -0.0299, 0.0]","[-0.3462, 134220.0, 591900.0, 125220.0, 0.042, 145700.0, 0.0131, 0.1916, -1.0]","[-0.3462, 63800.0, 655700.0, 96233.3333, 0.0429, 98180.0, 0.0207, 0.6036, 0.0]","[-0.3462, 108500.0, 764200.0, 102173.3333, 0.0326, 168760.0, 0.0157, 0.0291, 0.0]","[-0.3462, 61400.0, 825600.0, 77900.0, 0.0352, 50200.0, 0.0185, 0.19, -1.0]","[-0.3462, 38000.0, 863600.0, 69300.0, 0.0272, 61380.0, 0.0117, 0.0434, 0.0]","[-0.3462, 41600.0, 905200.0, 47000.0, 0.0192, 99080.0, 0.0106, 0.2999, -1.0]","[-0.3462, 42100.0, 947300.0, 40566.6667, 0.0193, 108200.0, 0.0078, 0.044, 0.0]","[-0.3462, 88100.0, 1035400.0, 57266.6667, 0.0333, 37300.0, 0.0118, -0.1827, 0.0]","[-0.3462, 39700.0, 1075100.0, 56633.3333, 0.0269, 20000.0, 0.005, 0.1588, 0.0]","[-0.3462, 55000.0, 1130100.0, 60933.3333, 0.0227, 45600.0, 0.0108, 0.9293, 0.0]","[-0.3462, 36200.0, 1166300.0, 43633.3333, 0.0165, 204420.0, 0.0075, 0.5056, 0.0]","[-0.3462, 68911.0, 1235211.0, 53370.3333, 0.0311, 158500.0, 0.0089, 0.5132, 0.0]","[-0.3462, 62100.0, 1297311.0, 55737.0, 0.036, 140500.0, 0.0295, 0.5447, 0.0]","[-0.3462, 54940.0, 1352251.0, 61983.6667, 0.0565, 43800.0, 0.0085, 0.9143, 0.0]","[-0.3462, 129140.0, 1481391.0, 82060.0, 0.0518, 15800.0, 0.0164, 0.2542, 0.0]","[-0.3462, 118540.0, 1599931.0, 100873.3333, 0.0346, 65900.0, 0.0163, 0.8317, 0.0]","[-0.3462, 45600.0, 1645531.0, 97760.0, 0.0379, 25400.0, 0.0063, -0.2448, 0.0]","[-0.3462, 67600.0, 1713131.0, 77246.6667, 0.0294, 59500.0, 0.0147, -0.1984, 0.0]","[-0.3462, 26000.0, 1739131.0, 46400.0, 0.034, 134300.0, 0.0121, 0.7091, 0.0]","[-0.3462, 129380.0, 1868511.0, 74326.6667, 0.0581, 137200.0, 0.0071, -0.1296, 0.0]","[-0.3462, 122080.0, 1990591.0, 92486.6667, 0.0647, 153100.0, 0.0215, 0.1356, 0.0]"
2020-05-21,"[0.0294, 102000.0, 102000.0, 34000.0, 0.1046, 487000.0, 0.0368, 0.6716, 0.0]","[0.0294, 147600.0, 249600.0, 83200.0, 0.0715, 280200.0, 0.0124, 0.7462, 0.0]","[0.0294, 67780.0, 317380.0, 105793.3333, 0.0387, 101000.0, 0.0107, 0.0659, 0.0]","[0.0294, 167000.0, 484380.0, 127460.0, 0.0525, 329060.0, 0.0168, 0.1846, 0.0]","[0.0294, 176440.0, 660820.0, 137073.3333, 0.0553, 277500.0, 0.0329, -0.2267, 0.0]","[0.0294, 220160.0, 880980.0, 187866.6667, 0.0576, 434481.0, 0.0369, 0.5804, 0.0]","[0.0294, 33100.0, 914080.0, 143233.3333, 0.0334, 142999.0, 0.0329, -0.0234, -1.0]","[0.0294, 67340.0, 981420.0, 106866.6667, 0.0218, 163400.0, 0.0081, -0.4654, 0.0]","[0.0294, 49524.0, 1030944.0, 49988.0, 0.0223, 44000.0, 0.026, -0.0974, 0.0]","[0.0294, 38500.0, 1069444.0, 51788.0, 0.0209, 69600.0, 0.0219, 0.7398, 0.0]","[0.0294, 96400.0, 1165844.0, 61474.6667, 0.0433, 58480.0, 0.0213, -0.0217, 0.0]","[0.0294, 36100.0, 1201944.0, 57000.0, 0.0225, 53000.0, 0.0149, -0.2967, 0.0]","[0.0294, 14600.0, 1216544.0, 49033.3333, 0.0202, 263020.0, 0.0279, -0.2379, 0.0]","[0.0294, 18700.0, 1235244.0, 23133.3333, 0.016, 96700.0, 0.0156, -0.2713, 0.0]","[0.0294, 117100.0, 1352344.0, 50133.3333, 0.0402, 94900.0, 0.0191, 0.5886, 0.0]","[0.0294, 112900.0, 1465244.0, 82900.0, 0.038, 87693.0, 0.0359, -0.1695, 0.0]","[0.0294, 95700.0, 1560944.0, 108566.6667, 0.0341, 72100.0, 0.0173, -0.4437, 0.0]","[0.0294, 110525.0, 1671469.0, 106375.0, 0.0466, 75400.0, 0.012, 0.1787, 0.0]","[0.0294, 129900.0, 1801369.0, 112041.6667, 0.0464, 87500.0, 0.0374, -0.1544, 0.0]","[0.0294, 47900.0, 1849269.0, 96108.3333, 0.0198, 108800.0, 0.0235, 0.1352, 0.0]","[0.0294, 183700.0, 2032969.0, 120500.0, 0.0406, 51000.0, 0.0447, 0.0135, 0.0]","[0.0294, 144800.0, 2177769.0, 125466.6667, 0.0288, 31880.0, 0.0451, 0.1794, 0.0]","[0.0294, 201900.0, 2379669.0, 176800.0, 0.0658, 103554.0, 0.0349, 0.0288, 0.0]","[0.0294, 119400.0, 2499069.0, 155366.6667, 0.0591, 271701.0, 0.0214, 0.0295, 0.0]"
2020-05-22,"[4.1429, 199300.0, 199300.0, 66433.3333, 0.0706, 138500.0, 0.0309, 0.1566, -1.0]","[4.1429, 141180.0, 340480.0, 113493.3333, 0.0597, 222200.0, 0.0192, 0.1052, 0.0]","[4.1429, 122200.0, 462680.0, 154226.6667, 0.037, 255000.0, 0.073, 0.2684, 0.0]","[4.1429, 43600.0, 506280.0, 102326.6667, 0.0493, 273500.0, 0.0219, -0.1261, 0.0]","[4.1429, 65400.0, 571680.0, 77066.6667, 0.041, 118100.0, 0.0359, -0.2651, 0.0]","[4.1429, 31800.0, 603480.0, 46933.3333, 0.0509, 54114.0, 0.0134, 0.4234, 0.0]","[4.1429, 138026.2, 741506.2, 78408.7333, 0.0291, 45200.0, 0.0219, -0.553, 0.0]","[4.1429, 57600.0, 799106.2, 75808.7333, 0.0214, 66600.0, 0.01, 0.1935, 0.0]","[4.1429, 44500.0, 843606.2, 80042.0667, 0.0182, 49400.0, 0.0089, -0.0568, 0.0]","[4.1429, 118100.0, 961706.2, 73400.0, 0.0245, 33800.0, 0.0212, -0.3766, -1.0]","[4.1429, 125873.331, 1087579.531, 96157.777, 0.0407, 21700.0, 0.0102, 0.1349, 0.0]","[4.1429, 222513.769, 1310093.3, 155495.7, 0.0347, 30340.0, 0.0471, -0.1528, 0.0]","[4.1429, 80800.0, 1390893.3, 143062.3667, 0.0196, 28600.0, 0.0166, -0.5107, 0.0]","[4.1429, 67000.0, 1457893.3, 123437.923, 0.0155, 65300.0, 0.0179, 0.0778, 0.0]","[4.1429, 216700.0, 1674593.3, 121500.0, 0.0498, 63040.0, 0.0194, -0.0708, 0.0]","[4.1429, 99173.331, 1773766.631, 127624.4437, 0.0358, 78280.0, 0.0163, 0.1024, 0.0]","[4.1429, 75800.0, 1849566.631, 130557.777, 0.0299, 55820.0, 0.0235, 0.2972, 0.0]","[4.1429, 48000.0, 1897566.631, 74324.4437, 0.0414, 42800.0, 0.0169, 0.604, 0.0]","[4.1429, 156260.0, 2053826.631, 93353.3333, 0.0535, 68000.0, 0.017, -0.3913, -1.0]","[4.1429, 326818.131, 2380644.762, 177026.0437, 0.0481, 73200.0, 0.0263, 0.078, 0.0]","[4.1429, 193576.54, 2574221.302, 225551.557, 0.056, 48340.0, 0.0367, 0.181, 0.0]","[4.1429, 227652.4, 2801873.702, 249349.0237, 0.0474, 109260.0, 0.0256, -0.4433, 0.0]","[4.1429, 116800.0, 2918673.702, 179342.98, 0.0608, 246800.0, 0.0245, 0.1787, 0.0]","[4.1429, 275412.4, 3194086.102, 206621.6, 0.0651, 137700.0, 0.0419, -0.281, -1.0]"
2020-05-25,"[-1.3889, 332900.0, 332900.0, 110966.6667, 0.0713, 217800.0, 0.0521, 0.0134, 0.0]","[-1.3889, 232100.0, 565000.0, 188333.3333, 0.0601, 58300.0, 0.0828, -0.0709, 0.0]","[-1.3889, 201200.0, 766200.0, 255400.0, 0.0441, 201800.0, 0.0359, 0.0429, 0.0]","[-1.3889, 149100.0, 915300.0, 194133.3333, 0.0433, 75100.0, 0.0285, 0.1475, 0.0]","[-1.3889, 200800.0, 1116100.0, 183700.0, 0.0526, 70300.0, 0.0321, -0.0335, 0.0]","[-1.3889, 90200.0, 1206300.0, 146700.0, 0.0427, 27320.0, 0.0359, -0.4923, 1.0]","[-1.3889, 88400.0, 1294700.0, 126466.6667, 0.0286, 39900.0, 0.0349, -0.161, 0.0]","[-1.3889, 138900.0, 1433600.0, 105833.3333, 0.0304, 91000.0, 0.038, -0.4275, 0.0]","[-1.3889, 130800.0, 1564400.0, 119366.6667, 0.0257, 21900.0, 0.0414, 0.101, 0.0]","[-1.3889, 178055.86, 1742455.86, 149251.9533, 0.0372, 22613.0, 0.0214, 0.2317, -1.0]","[-1.3889, 221900.0, 1964355.86, 176918.62, 0.0506, 18100.0, 0.0308, 0.3552, 0.0]","[-1.3889, 61800.0, 2026155.86, 153918.62, 0.0349, 58740.0, 0.0256, 0.0964, 0.0]","[-1.3889, 85400.0, 2111555.86, 123033.3333, 0.0198, 28700.0, 0.033, -0.2422, 0.0]","[-1.3889, 78680.0, 2190235.86, 75293.3333, 0.0182, 18900.0, 0.032, -0.1419, 0.0]","[-1.3889, 72300.0, 2262535.86, 78793.3333, 0.0462, 41800.0, 0.048, -0.2075, 0.0]","[-1.3889, 57500.0, 2320035.86, 69493.3333, 0.0318, 83000.0, 0.0209, 0.8056, 0.0]","[-1.3889, 106855.86, 2426891.72, 78885.2867, 0.0325, 223340.0, 0.0425, -0.012, 0.0]","[-1.3889, 36300.0, 2463191.72, 66885.2867, 0.0238, 126700.0, 0.018, 0.1839, -1.0]","[-1.3889, 86100.0, 2549291.72, 76418.62, 0.0432, 35500.0, 0.0215, -0.1619, 0.0]","[-1.3889, 118965.5, 2668257.22, 80455.1667, 0.0537, 155900.0, 0.0207, -0.4924, -1.0]","[-1.3889, 68049.0, 2736306.22, 91038.1667, 0.0522, 83910.0, 0.0265, -0.2176, 0.0]","[-1.3889, 31500.0, 2767806.22, 72838.1667, 0.0466, 155500.0, 0.025, 0.0051, 0.0]","[-1.3889, 49500.0, 2817306.22, 49683.0, 0.0446, 122000.0, 0.0114, -0.3093, 0.0]","[-1.3889, 193275.86, 3010582.08, 91425.2867, 0.0661, 136400.0, 0.0201, 0.0581, 0.0]"
2020-05-26,"[-0.3727, 131600.0, 131600.0, 43866.6667, 0.0781, 319000.0, 0.0409, -0.028, 0.0]","[-0.3727, 117800.0, 249400.0, 83133.3333, 0.0587, 154800.0, 0.0345, -0.1939, 0.0]","[-0.3727, 59500.0, 308900.0, 102966.6667, 0.0443, 84240.0, 0.0249, 0.0171, -1.0]","[-0.3727, 73730.0, 382630.0, 83676.6667, 0.0325, 44920.0, 0.0222, 0.0146, 0.0]","[-0.3727, 72270.0, 454900.0, 68500.0, 0.0403, 123000.0, 0.0236, 0.2749, 0.0]","[-0.3727, 43200.0, 498100.0, 63066.6667, 0.02, 58800.0, 0.0098, -0.2755, 0.0]","[-0.3727, 40000.0, 538100.0, 51823.3333, 0.0304, 108700.0, 0.0132, -0.2518, 0.0]","[-0.3727, 142600.0, 680700.0, 75266.6667, 0.0435, 37600.0, 0.0425, 0.2257, -1.0]","[-0.3727, 36720.0, 717420.0, 73106.6667, 0.0248, 50900.0, 0.0172, -0.3882, -1.0]","[-0.3727, 45100.0, 762520.0, 74806.6667, 0.039, 50700.0, 0.0238, 0.0676, -1.0]","[-0.3727, 28700.0, 791220.0, 36840.0, 0.0422, 91400.0, 0.0158, 0.165, 0.0]","[-0.3727, 38300.0, 829520.0, 37366.6667, 0.036, 64040.0, 0.0157, -0.2429, 0.0]","[-0.3727, 30100.0, 859620.0, 32366.6667, 0.0226, 52400.0, 0.0207, -0.5209, 0.0]","[-0.3727, 43800.0, 903420.0, 37400.0, 0.0225, 43400.0, 0.0175, -0.556, 0.0]","[-0.3727, 237255.86, 1140675.86, 103718.62, 0.0674, 75800.0, 0.0451, -0.7095, 0.0]","[-0.3727, 145231.64, 1285907.5, 142095.8333, 0.0392, 73000.0, 0.0136, -0.8306, 0.0]","[-0.3727, 76200.0, 1362107.5, 152895.8333, 0.0316, 70600.0, 0.0258, -0.8846, -1.0]","[-0.3727, 101200.0, 1463307.5, 107543.88, 0.0247, 59369.0, 0.02, -0.0626, 0.0]","[-0.3727, 251924.1, 1715231.6, 143108.0333, 0.0649, 53500.0, 0.0587, 0.4415, 0.0]","[-0.3727, 90700.0, 1805931.6, 147941.3667, 0.0613, 33340.0, 0.0163, 0.2129, -1.0]","[-0.3727, 92080.0, 1898011.6, 144901.3667, 0.042, 28100.0, 0.0255, -0.0608, 0.0]","[-0.3727, 61800.0, 1959811.6, 81526.6667, 0.0368, 30000.0, 0.0143, 0.2779, 0.0]","[-0.3727, 71300.0, 2031111.6, 75060.0, 0.0287, 100400.0, 0.0062, -0.1821, 0.0]","[-0.3727, 118500.0, 2149611.6, 83866.6667, 0.0685, 132420.0, 0.019, 0.2039, 0.0]"
