date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-07-09,"[2.0351, 2.0351, 2.0351, 0.1008, -0.0709, -0.1661, 0.5195]","[0.5616, 2.5966, 1.2983, 0.0588, 0.2698, -0.1984, -0.8219]","[0.3922, 2.9888, 0.9963, 0.0214, 0.2711, -0.1922, -0.0508]","[0.4875, 3.4763, 0.4804, 0.0657, -0.1801, -0.1906, 1.0707]","[0.2744, 3.7507, 0.3847, 0.0088, -0.158, -0.2003, 0.077]","[0.7776, 4.5283, 0.5132, 0.0169, -0.1854, -0.1926, -0.3361]","[0.5297, 5.0579, 0.5272, 0.0061, -0.1257, -0.2023, -0.0252]","[0.0744, 5.1323, 0.4605, -0.0068, -0.3102, -0.1984, -0.9597]","[-0.104, 5.0283, 0.1667, 0.0044, -0.3466, -0.2012, -1.6403]","[-0.0876, 4.9406, -0.0391, 0.0407, -0.2435, -0.2042, 0.3668]","[0.1672, 5.1079, -0.0081, 0.049, -0.0349, -0.1965, -1.1625]","[0.229, 5.3368, 0.1029, -0.0014, -0.3004, -0.1979, 0.2757]","[2.7605, 8.0974, 1.0522, 0.0662, 0.0064, -0.1103, 0.7996]","[6.5316, 14.629, 3.1737, 0.1279, -0.3163, -0.1475, 0.8806]","[2.7125, 17.3415, 4.0015, 0.068, -0.1367, -0.1677, 0.9061]","[0.6925, 18.0339, 3.3122, 0.0237, -0.2406, -0.1995, -0.7664]","[0.6229, 18.6568, 1.3426, 0.012, -0.0938, -0.1771, -0.9579]","[1.3719, 20.0287, 0.8958, 0.037, -0.3057, -0.1702, 0.0928]","[0.4065, 20.4353, 0.8004, 0.0498, -0.1007, -0.1846, -1.0498]","[0.5255, 20.9608, 0.768, 0.0128, -0.203, -0.1758, -1.1015]","[0.1185, 21.0793, 0.3502, 0.0585, 0.0024, -0.1827, 0.9718]","[0.355, 21.4344, 0.333, 0.062, 0.0928, -0.1855, -0.1728]","[0.6082, 22.0426, 0.3606, 0.0298, 0.0228, -0.1752, 1.6282]","[0.6769, 22.7195, 0.5467, 0.0877, 0.0981, -0.2007, -0.0229]"
2020-07-10,"[1.8395, 1.8395, 1.8395, 0.1042, 0.1443, -0.165, 0.3134]","[0.6589, 2.4984, 1.2492, 0.0386, -0.0386, -0.1934, -1.2736]","[0.8999, 3.3983, 1.1328, 0.0486, -0.0574, -0.1928, 1.1409]","[0.6131, 4.0114, 0.724, 0.075, 0.3276, -0.1909, -1.5087]","[0.802, 4.8135, 0.7717, 0.0231, 0.0441, -0.1896, -0.4254]","[0.1407, 4.9541, 0.5186, 0.0163, -0.1081, -0.2014, -0.4716]","[0.9277, 5.8818, 0.6235, 0.0282, -0.2128, -0.1987, 1.7414]","[3.1052, 8.987, 1.3912, 0.0966, -0.1416, -0.1431, 1.4382]","[-0.0533, 8.9337, 1.3265, -0.0, -0.0557, -0.1819, 0.3311]","[0.0997, 9.0334, 1.0505, 0.0361, -0.1838, -0.1931, 0.5882]","[-0.158, 8.8754, -0.0372, 0.0232, -0.2259, -0.175, -0.8991]","[-0.151, 8.7244, -0.0698, -0.0022, -0.203, -0.1774, 0.9462]","[-0.1551, 8.5692, -0.1547, 0.037, -0.0648, -0.19, -0.1777]","[-0.3527, 8.2165, -0.2196, 0.093, -0.338, -0.2001, -0.6542]","[-0.1697, 8.0468, -0.2258, 0.0463, -0.2844, -0.202, -0.7046]","[0.1329, 8.1797, -0.1299, 0.0214, -0.1183, -0.2004, -0.8511]","[0.3487, 8.5284, 0.1039, 0.0207, -0.2959, -0.1833, -1.3218]","[0.2707, 8.7991, 0.2507, 0.0398, 0.2715, -0.1939, 0.1503]","[0.1999, 8.999, 0.2731, 0.0244, -0.3347, -0.1733, 0.6258]","[-0.2938, 8.7052, 0.0589, 0.0013, -0.0792, -0.1948, 0.458]","[0.0768, 8.782, -0.0057, 0.0535, -0.0034, -0.1908, 1.9972]","[0.5186, 9.3005, 0.1005, 0.0597, -0.178, -0.1748, -0.5466]","[0.5055, 9.8061, 0.367, 0.0353, 0.1263, -0.1786, -1.0786]","[0.877, 10.683, 0.6337, 0.08, 0.4118, -0.2004, -0.0872]"
2020-07-13,"[5.4113, 5.4113, 5.4113, 0.1727, 0.8046, -0.0869, 0.2543]","[2.0461, 7.4574, 3.7287, 0.0611, 0.7982, -0.184, 0.2022]","[0.3709, 7.8283, 2.6094, 0.0397, 0.1991, -0.2017, -0.8326]","[0.5022, 8.3305, 0.9731, 0.0342, 0.3464, -0.1915, -0.1235]","[0.6487, 8.9792, 0.5073, 0.0393, 0.6197, -0.1858, -0.676]","[0.245, 9.2243, 0.4653, 0.0197, -0.041, -0.1962, -0.0802]","[-0.0484, 9.1759, 0.2818, 0.036, 0.0465, -0.1988, -1.8805]","[-0.1257, 9.0502, 0.0237, 0.096, -0.1314, -0.2005, -0.2145]","[0.4049, 9.4551, 0.0769, 0.0032, -0.0778, -0.1968, 1.1473]","[-0.1609, 9.2942, 0.0394, -0.0007, -0.059, -0.1984, -0.7545]","[1.1593, 10.4535, 0.4678, 0.0158, 0.7628, -0.1934, -0.6964]","[1.0708, 11.5244, 0.6898, 0.0156, 0.0179, -0.1678, -0.9044]","[2.465, 13.9894, 1.5651, 0.0746, 0.3403, -0.1636, 0.2522]","[0.4102, 14.3996, 1.3154, 0.0913, 0.2012, -0.1915, 0.9872]","[0.2023, 14.6019, 1.0258, 0.0377, 0.087, -0.188, 0.718]","[0.2768, 14.8787, 0.2965, 0.0187, -0.0815, -0.1944, -1.3259]","[-0.2206, 14.6582, 0.0862, 0.0165, -0.1866, -0.1998, -0.9757]","[0.411, 15.0692, 0.1558, 0.0351, -0.2529, -0.1894, -2.1966]","[1.9714, 17.0406, 0.7206, 0.0433, 0.1349, -0.1482, -0.4845]","[0.0363, 17.0769, 0.8063, -0.0009, 0.3149, -0.177, -0.8729]","[0.3595, 17.4364, 0.7891, 0.0098, 0.285, -0.1904, 0.344]","[0.0723, 17.5087, 0.156, 0.0225, -0.0979, -0.1944, 0.0796]","[0.4675, 17.9762, 0.2998, 0.0321, 0.3317, -0.2005, 0.9512]","[3.1396, 21.1158, 1.2265, 0.0869, 0.6479, -0.1881, 0.2853]"
2020-07-14,"[3.4896, 3.4896, 3.4896, 0.2224, 1.484, -0.17, -1.2486]","[3.5057, 6.9953, 3.4976, 0.1328, 1.1212, -0.1195, -0.7008]","[0.4298, 7.4251, 2.475, 0.0437, 0.0249, -0.1935, -0.4329]","[0.5689, 7.9941, 1.5015, 0.04, 0.2711, -0.1866, 1.403]","[1.6877, 9.6818, 0.8955, 0.0737, 0.2953, -0.1834, -1.6352]","[0.2654, 9.9472, 0.8407, 0.0143, 0.1369, -0.2011, 0.7849]","[1.1077, 11.0548, 1.0203, 0.0534, 0.1873, -0.1541, -0.4219]","[0.5043, 11.5591, 0.6258, 0.1064, -0.1793, -0.1826, 1.5402]","[0.8606, 12.4197, 0.8242, 0.0243, 0.076, -0.1671, 1.2434]","[-0.0966, 12.3231, 0.4227, -0.0016, 0.213, -0.189, 0.5437]","[-0.0058, 12.3173, 0.2527, 0.0132, 0.5726, -0.1752, -1.7138]","[0.0735, 12.3908, -0.0096, 0.0139, -0.1085, -0.1665, 1.1471]","[-0.1799, 12.2109, -0.0374, 0.03, 0.6682, -0.1892, 0.519]","[0.3523, 12.5632, 0.082, 0.0035, 0.6581, -0.1848, -1.4284]","[0.2989, 12.8622, 0.1571, 0.0047, 0.4517, -0.1887, -1.7564]","[0.1856, 13.0478, 0.279, 0.0127, 0.1783, -0.192, 0.5838]","[0.4266, 13.4743, 0.3037, 0.0171, 0.0617, -0.1914, 1.3489]","[0.1672, 13.6416, 0.2598, 0.0187, 0.1549, -0.1901, -0.3561]","[0.0883, 13.7298, 0.2273, 0.0394, 0.8708, -0.191, -0.22]","[0.0363, 13.7661, 0.0973, -0.0078, 0.0649, -0.1943, 0.8524]","[-0.1208, 13.6454, 0.0013, 0.0053, 0.2028, -0.1975, 0.0905]","[0.5252, 14.1705, 0.1469, 0.0293, 0.5092, -0.1935, -0.279]","[0.3096, 14.4801, 0.238, 0.0302, 0.2838, -0.1972, -0.2509]","[0.1435, 14.6236, 0.3261, 0.0802, 0.9657, -0.197, 0.1926]"
2020-07-15,"[2.6724, 2.6724, 2.6724, 0.2526, 0.4331, -0.153, 0.9438]","[3.5137, 6.1861, 3.093, 0.2274, 0.249, -0.147, -1.2177]","[1.7597, 7.9458, 2.6486, 0.0733, 0.3767, -0.1581, 0.1837]","[0.4065, 8.3523, 1.8933, 0.0342, 1.2422, -0.1945, -0.2221]","[0.2204, 8.5727, 0.7956, 0.0559, -0.1519, -0.1974, 0.6845]","[0.438, 9.0107, 0.355, 0.0243, 0.013, -0.179, -1.6809]","[1.2909, 10.3016, 0.6498, 0.0668, -0.2169, -0.1589, 1.0597]","[0.4266, 10.7282, 0.7185, 0.0235, -0.0345, -0.1814, -0.0823]","[-0.2713, 10.4569, 0.482, 0.0171, 0.0813, -0.1961, 1.0986]","[-0.0533, 10.4036, 0.034, -0.0065, 0.8741, -0.194, -0.2489]","[0.0666, 10.4702, -0.086, 0.0204, 0.6548, -0.1832, 0.7977]","[0.0064, 10.4766, 0.0066, 0.0188, -0.0206, -0.1943, -0.303]","[-0.1277, 10.3489, -0.0182, 0.0306, 0.0351, -0.1945, 0.5921]","[-0.1249, 10.224, -0.0821, 0.0104, 0.2085, -0.1953, -1.1403]","[0.3137, 10.5377, 0.0204, 0.0203, 0.3002, -0.1972, -0.1874]","[-0.2451, 10.2925, -0.0188, 0.0006, 0.1803, -0.1965, 0.1753]","[-0.2979, 9.9946, -0.0765, -0.0035, 0.0167, -0.2017, -0.4858]","[-0.1285, 9.8661, -0.2239, 0.0061, 0.2854, -0.2036, 0.2521]","[-0.1993, 9.6668, -0.2086, 0.0266, 0.3108, -0.2022, -0.9428]","[-0.228, 9.4388, -0.1853, -0.0061, 0.0707, -0.2001, 1.2663]","[0.1864, 9.6252, -0.0803, 0.009, 1.2582, -0.1943, -1.1125]","[-0.0999, 9.5253, -0.0471, 0.0098, 0.977, -0.195, -1.0451]","[0.0858, 9.6111, 0.0574, 0.0172, 0.2695, -0.1967, 0.6052]","[0.559, 10.1701, 0.1816, 0.0712, 1.0885, -0.1938, -0.0437]"
2020-07-16,"[0.6511, 0.6511, 0.6511, 0.2219, 2.0351, -0.1685, 1.9823]","[0.8531, 1.5043, 0.7521, 0.2669, 0.5616, -0.1742, 0.5431]","[0.4278, 1.9321, 0.644, 0.1035, 0.3922, -0.1742, 0.2442]","[0.4077, 2.3398, 0.5629, 0.0606, 0.4875, -0.165, 0.5873]","[0.3243, 2.6641, 0.3866, 0.073, 0.2744, -0.1916, -0.6053]","[0.447, 3.1111, 0.393, 0.058, 0.7776, -0.1787, 0.4773]","[0.182, 3.2931, 0.3178, 0.0829, 0.5297, -0.1929, 1.6094]","[-0.3122, 2.9809, 0.1056, -0.0008, 0.0744, -0.2, -0.3622]","[-0.0774, 2.9035, -0.0692, 0.0042, -0.104, -0.1748, -0.2687]","[-0.023, 2.8805, -0.1375, -0.0059, -0.0876, -0.1918, 0.4002]","[-0.2599, 2.6206, -0.1201, -0.0198, 0.1672, -0.1816, -0.1047]","[-0.147, 2.4736, -0.1433, -0.0105, 0.229, -0.1877, -1.5115]","[-0.2893, 2.1843, -0.232, -0.0326, 2.7605, -0.196, -0.7293]","[-0.2742, 1.9101, -0.2368, -0.0191, 6.5316, -0.2026, 0.9194]","[0.0997, 2.0098, -0.1546, 0.0255, 2.7125, -0.1794, 1.4206]","[0.5955, 2.6054, 0.1403, 0.0463, 0.6925, -0.1644, 0.7326]","[-0.1658, 2.4396, 0.1765, -0.014, 0.6229, -0.1935, 1.7579]","[-0.2292, 2.2104, 0.0669, -0.0197, 1.3719, -0.1873, -0.3044]","[-0.2296, 1.9808, -0.2082, -0.0238, 0.4065, -0.1956, 0.8076]","[-0.0271, 1.9537, -0.162, -0.0089, 0.5255, -0.1891, -0.2064]","[0.9747, 2.9284, 0.2393, 0.0854, 0.1185, -0.186, -0.4284]","[0.6037, 3.5321, 0.5171, 0.0595, 0.355, -0.1541, -1.738]","[0.3251, 3.8573, 0.6345, 0.0372, 0.6082, -0.1466, 1.0498]","[0.1042, 3.9615, 0.3443, 0.0304, 0.6769, -0.18, -1.1917]"
2020-07-17,"[1.2614, 1.2614, 1.2614, 0.3939, 1.8395, -0.0927, -1.0262]","[1.841, 3.1024, 1.5512, 0.5541, 0.6589, -0.1687, 1.6929]","[0.0056, 3.108, 1.036, 0.0948, 0.8999, -0.2003, -0.1786]","[0.0449, 3.1529, 0.6305, 0.0566, 0.6131, -0.1824, -0.1311]","[-0.1547, 2.9982, -0.0347, 0.0037, 0.802, -0.203, -0.5736]","[-0.1056, 2.8925, -0.0718, 0.0309, 0.1407, -0.1794, 0.0903]","[0.6179, 3.5105, 0.1192, 0.1808, 0.9277, -0.1686, 0.2279]","[-0.075, 3.4355, 0.1458, -0.0272, 3.1052, -0.1705, 0.0801]","[-0.3625, 3.073, 0.0601, -0.0877, -0.0533, -0.1868, -0.4768]","[-0.185, 2.888, -0.2075, -0.0406, 0.0997, -0.1776, 0.2894]","[-0.3245, 2.5635, -0.2907, -0.0844, -0.158, -0.1951, 0.1087]","[-0.1384, 2.4251, -0.216, -0.0397, -0.151, -0.1847, 0.0721]","[-0.1596, 2.2655, -0.2075, -0.0604, -0.1551, -0.1764, -1.4015]","[-0.2975, 1.968, -0.1985, -0.0865, -0.3527, -0.1963, -1.2741]","[0.1937, 2.1617, -0.0878, 0.0573, -0.1697, -0.1897, -1.9607]","[-0.3118, 1.8499, -0.1385, -0.0201, 0.1329, -0.192, 0.6082]","[-0.1539, 1.6959, -0.0907, -0.0544, 0.3487, -0.1889, -1.8596]","[-0.1523, 1.5437, -0.206, -0.0539, 0.2707, -0.1996, -1.2494]","[0.1484, 1.6921, -0.0526, 0.0037, 0.1999, -0.2027, -1.7167]","[-0.0418, 1.6502, -0.0152, -0.0181, -0.2938, -0.1961, 0.593]","[-0.3061, 1.3442, -0.0665, 0.0271, 0.0768, -0.1952, 0.2712]","[0.0392, 1.3833, -0.1029, 0.0553, 0.5186, -0.1862, -1.7578]","[0.0007, 1.384, -0.0887, 0.0303, 0.5055, -0.1948, -0.767]","[0.2875, 1.6715, 0.1091, 0.0844, 0.877, -0.1954, 0.0399]"
2020-07-20,"[0.2744, 0.2744, 0.2744, -0.1071, 5.4113, -0.181, -1.2148]","[0.7669, 1.0413, 0.5207, -0.7166, 2.0461, -0.1754, -1.2855]","[0.1398, 1.1811, 0.3937, -0.1735, 0.3709, -0.1907, -1.2052]","[-0.1952, 0.9859, 0.2372, 0.3374, 0.5022, -0.1971, -0.6211]","[-0.1245, 0.8614, -0.06, 0.184, 0.6487, -0.1899, 0.4635]","[0.2515, 1.1129, -0.0227, -0.3624, 0.245, -0.1841, 0.5282]","[-0.1224, 0.9905, 0.0015, 0.323, -0.0484, -0.1942, 2.3664]","[0.0163, 1.0068, 0.0484, -0.0657, -0.1257, -0.1871, 0.3754]","[-0.3613, 0.6454, -0.1558, 0.4656, 0.4049, -0.2008, -1.3392]","[-0.1445, 0.5009, -0.1632, 0.1789, -0.1609, -0.1969, 1.1566]","[-0.2623, 0.2386, -0.256, 0.3087, 1.1593, -0.198, 0.2531]","[-0.1384, 0.1003, -0.1817, 0.1685, 1.0708, -0.1991, 0.5704]","[-0.0422, 0.058, -0.1476, 0.0075, 2.465, -0.1972, 0.9332]","[-0.1866, -0.1286, -0.1224, 0.1988, 0.4102, -0.2, 0.2127]","[0.4458, 0.3172, 0.0723, -0.6247, 0.2023, -0.1916, -1.7825]","[-0.0418, 0.2754, 0.0724, 0.0509, 0.2768, -0.1992, 0.1366]","[-0.0206, 0.2548, 0.1278, -0.0137, -0.2206, -0.2016, -1.1732]","[-0.0365, 0.2183, -0.033, 0.0054, 0.411, -0.1992, 1.3982]","[-0.1682, 0.0501, -0.0751, 0.2637, 1.9714, -0.2034, -1.7928]","[-0.1142, -0.0642, -0.1063, 0.1615, 0.0363, -0.1996, 0.6823]","[-0.2255, -0.2897, -0.1693, 0.3607, 0.3595, -0.1968, 0.8504]","[-0.1416, -0.4313, -0.1605, 0.272, 0.0723, -0.2007, 0.7113]","[-0.0782, -0.5095, -0.1485, 0.1454, 0.4675, -0.1967, -1.3079]","[0.2883, -0.2212, 0.0228, -0.3683, 3.1396, -0.1911, 1.689]"
2020-07-21,"[0.4953, 0.4953, 0.4953, -0.401, 3.4896, -0.1857, -1.2903]","[0.1619, 0.6572, 0.3286, -0.8666, 3.5057, -0.1996, -0.6299]","[0.5861, 1.2433, 0.4144, -0.4925, 0.4298, -0.1705, 0.7782]","[0.7211, 1.9644, 0.4897, -0.045, 0.5689, -0.1821, -0.4645]","[-0.3638, 1.6006, 0.3145, 0.3323, 1.6877, -0.1907, 0.7671]","[-0.0713, 1.5293, 0.0954, -0.3656, 0.2654, -0.1954, 0.9221]","[0.265, 1.7943, -0.0567, 0.1797, 1.1077, -0.1775, 1.1218]","[-0.2447, 1.5496, -0.017, 0.0787, 0.5043, -0.1971, -1.1965]","[-0.1621, 1.3875, -0.0473, 0.5504, 0.8606, -0.1926, -0.4274]","[-0.0324, 1.3551, -0.1464, 0.1965, -0.0966, -0.1962, -1.7578]","[-0.1437, 1.2114, -0.1127, 0.3999, -0.0058, -0.2018, -1.3839]","[-0.3732, 0.8382, -0.1831, 0.361, 0.0735, -0.191, 1.0959]","[-0.1445, 0.6937, -0.2205, 0.1016, -0.1799, -0.1937, 1.1383]","[-0.3114, 0.3823, -0.2764, 0.3722, 0.3523, -0.2001, 0.0923]","[-0.0238, 0.3585, -0.1599, -0.6216, 0.2989, -0.1774, -0.5467]","[-0.2521, 0.1064, -0.1958, 0.1225, 0.1856, -0.2042, -1.764]","[-0.3499, -0.2434, -0.2086, 0.1692, 0.4266, -0.203, -2.1133]","[-0.1363, -0.3798, -0.2461, 0.0905, 0.1672, -0.182, -0.6038]","[-0.3257, -0.7055, -0.2706, 0.4403, 0.0883, -0.1876, 0.3484]","[0.0854, -0.6201, -0.1255, 0.1225, 0.0363, -0.1968, 0.1001]","[-0.1973, -0.8174, -0.1459, 0.374, -0.1208, -0.1924, 1.3277]","[-0.201, -1.0183, -0.1043, 0.3182, 0.5252, -0.182, 1.4362]","[-0.0639, -1.0822, -0.154, 0.1489, 0.3096, -0.192, -0.5777]","[0.3918, -0.6904, 0.0423, -0.5662, 0.1435, -0.1923, 0.1367]"
2020-07-22,"[-0.095, -0.095, -0.095, -0.6402, 2.6724, -0.1836, -0.6918]","[0.0858, -0.0092, -0.0046, -1.2448, 3.5137, -0.1884, 0.0376]","[-0.194, -0.2032, -0.0677, -0.4684, 1.7597, -0.2021, -0.9028]","[0.0134, -0.1898, -0.0316, -0.0557, 0.4065, -0.2008, 0.8292]","[-0.2844, -0.4742, -0.155, 0.4, 0.2204, -0.1993, -0.7109]","[0.3423, -0.1319, 0.0238, -0.3889, 0.438, -0.1656, 0.5167]","[-0.1703, -0.3022, -0.0375, 0.0786, 1.2909, -0.1831, -1.6005]","[-0.2672, -0.5694, -0.0317, 0.1283, 0.4266, -0.2022, -0.8664]","[-0.1253, -0.6947, -0.1876, 0.6389, -0.2713, -0.1977, -0.6288]","[-0.2181, -0.9128, -0.2035, 0.2617, -0.0533, -0.2012, 0.6972]","[-0.2971, -1.2099, -0.2135, 0.5031, 0.0666, -0.2051, 0.858]","[-0.2038, -1.4137, -0.2397, 0.4151, 0.0064, -0.2, -0.7535]","[-0.2488, -1.6625, -0.2499, 0.1657, -0.1277, -0.2037, -0.0275]","[-0.3376, -2.0001, -0.2634, 0.4753, -0.1249, -0.202, -0.2474]","[-0.1609, -2.161, -0.2491, -0.6393, 0.3137, -0.1966, -1.0301]","[-0.0459, -2.2069, -0.1815, 0.1907, -0.2451, -0.1935, 0.6086]","[-0.3511, -2.558, -0.186, 0.2454, -0.2979, -0.1932, 0.7495]","[-0.2247, -2.7827, -0.2072, 0.15, -0.1285, -0.1984, -1.3741]","[0.384, -2.3987, -0.0639, 0.3609, -0.1993, -0.1636, 0.132]","[0.0457, -2.3529, 0.0684, 0.125, -0.228, -0.1909, 0.7361]","[-0.313, -2.666, 0.0389, 0.4756, 0.1864, -0.1955, 1.2374]","[-0.2161, -2.8821, -0.1611, 0.3385, -0.0999, -0.1956, -1.2748]","[0.1648, -2.7173, -0.1215, 0.1274, 0.0858, -0.1939, 0.3098]","[0.1472, -2.5701, 0.0319, -0.6426, 0.559, -0.2001, -0.7542]"
2020-07-23,"[0.1648, 0.1648, 0.1648, -0.2831, 0.6511, -0.172, -0.0992]","[-0.1584, 0.0063, 0.0032, -0.0352, 0.8531, -0.1803, 1.4798]","[-0.183, -0.1766, -0.0589, -0.1953, 0.4278, -0.1916, 0.0359]","[0.0085, -0.1681, -0.111, -0.3528, 0.4077, -0.1705, 0.1224]","[1.142, 0.9739, 0.3225, -0.1777, 0.3243, -0.17, -1.3831]","[0.0797, 1.0536, 0.4101, -0.0372, 0.447, -0.1808, 0.4956]","[-0.1674, 0.8862, 0.3514, -0.0486, 0.182, -0.1968, 0.1978]","[0.1709, 1.0571, 0.0277, 0.0944, -0.3122, -0.1885, 1.5919]","[0.4217, 1.4787, 0.1417, -0.0496, -0.0774, -0.1832, 0.8677]","[0.1423, 1.621, 0.2449, -0.0047, -0.023, -0.1797, -0.6057]","[-0.2979, 1.3231, 0.0887, 0.2097, -0.2599, -0.1952, -0.8834]","[-0.2173, 1.1058, -0.1243, 0.2809, -0.147, -0.1983, -0.2756]","[-0.1789, 0.9269, -0.2314, 0.1631, -0.2893, -0.1908, 0.9761]","[-0.2983, 0.6286, -0.2315, 0.2961, -0.2742, -0.1933, 0.7731]","[-0.2897, 0.3389, -0.2556, 0.1314, 0.0997, -0.1991, -0.7396]","[-0.3519, -0.013, -0.3133, 0.2479, 0.5955, -0.1999, -1.7047]","[-0.2963, -0.3093, -0.3126, 0.3157, -0.1658, -0.2011, 1.1424]","[-0.3151, -0.6244, -0.3211, 0.2026, -0.2292, -0.1979, 0.934]","[-0.2149, -0.8393, -0.2754, 0.1809, -0.2296, -0.1847, 0.3124]","[-0.1437, -0.9829, -0.2245, 0.0019, -0.0271, -0.1945, -0.3422]","[-0.1355, -1.1184, -0.1647, 0.1821, 0.9747, -0.1983, -0.983]","[0.1983, -0.9201, -0.027, 0.0573, 0.6037, -0.2002, 1.7456]","[-0.2198, -1.1399, -0.0523, 0.0846, 0.3251, -0.2006, -0.6705]","[0.1643, -0.9756, 0.0476, -0.2644, 0.1042, -0.194, -0.9751]"
2020-07-24,"[0.7326, 0.7326, 0.7326, 0.3076, 1.2614, -0.1929, -1.3163]","[0.1811, 0.9137, 0.4568, 0.1299, 1.841, -0.1716, -1.0161]","[0.2633, 1.177, 0.3923, 0.2141, 0.0056, -0.1933, 0.7388]","[0.3992, 1.5762, 0.2812, 0.187, 0.0449, -0.1757, -1.8075]","[0.0891, 1.6653, 0.2505, -0.3106, -0.1547, -0.1929, -0.165]","[-0.0291, 1.6361, 0.153, -0.0856, -0.1056, -0.1879, -0.4822]","[-0.0271, 1.609, 0.0109, 0.0663, 0.6179, -0.197, 0.3635]","[-0.3458, 1.2633, -0.134, -0.1897, -0.075, -0.2017, -1.6724]","[-0.3519, 0.9113, -0.2416, -0.2967, -0.3625, -0.2018, -1.1276]","[-0.2124, 0.6989, -0.3034, -0.1223, -0.185, -0.1977, -1.3432]","[-0.2721, 0.4268, -0.2788, 0.0097, -0.3245, -0.1955, 1.4846]","[-0.1408, 0.286, -0.2085, 0.0331, -0.1384, -0.1872, -1.5591]","[0.285, 0.571, -0.0426, 0.2302, -0.1596, -0.1844, -0.4076]","[0.0265, 0.5975, 0.0569, 0.1584, -0.2975, -0.1907, 1.0799]","[-0.1907, 0.4068, 0.0403, 0.0283, 0.1937, -0.1802, -0.1213]","[-0.0688, 0.3379, -0.0777, 0.0932, -0.3118, -0.1939, 0.9262]","[-0.259, 0.0789, -0.1729, 0.0224, -0.1539, -0.2022, 1.1137]","[0.5581, 0.637, 0.0767, 0.4047, -0.1523, -0.1703, 1.1148]","[0.0379, 0.6749, 0.1123, 0.0418, 0.1484, -0.1957, 1.7947]","[0.4147, 1.0896, 0.3369, 0.2422, -0.0418, -0.1711, -0.3582]","[-0.1674, 0.9222, 0.0951, 0.0065, -0.3061, -0.1959, 0.3432]","[-0.1895, 0.7327, 0.0193, -0.1307, 0.0392, -0.1978, -0.9435]","[-0.3171, 0.4156, -0.2247, -0.0985, 0.0007, -0.1996, -0.4407]","[0.2789, 0.6945, -0.0759, 0.0586, 0.2875, -0.1885, -0.4523]"
2020-07-27,"[0.2809, 0.2809, 0.2809, 0.2784, 0.2744, -0.1499, 0.5409]","[0.1431, 0.424, 0.212, 0.1325, 0.7669, -0.1727, -1.0953]","[-0.2705, 0.1535, 0.0512, 0.2052, 0.1398, -0.1987, 0.8766]","[-0.1915, -0.038, -0.1063, 0.2002, -0.1952, -0.2022, -0.1891]","[-0.115, -0.1531, -0.1924, -0.3405, -0.1245, -0.1919, 0.7625]","[-0.1396, -0.2927, -0.1487, -0.0328, 0.2515, -0.1977, 0.8289]","[-0.2885, -0.5812, -0.181, 0.0615, -0.1224, -0.1993, 0.2607]","[-0.2979, -0.8791, -0.242, -0.2065, 0.0163, -0.2011, 1.0723]","[-0.3229, -1.2019, -0.3031, -0.2936, -0.3613, -0.2005, -0.6317]","[-0.3085, -1.5105, -0.3098, -0.132, -0.1445, -0.1954, 0.3041]","[-0.3061, -1.8166, -0.3125, -0.0104, -0.2623, -0.2031, 0.7108]","[-0.3233, -2.1398, -0.3126, 0.0261, -0.1384, -0.1988, 1.4999]","[-0.4047, -2.5445, -0.3447, 0.2222, -0.0422, -0.203, 2.2427]","[-0.0844, -2.6289, -0.2708, 0.1197, -0.1866, -0.1945, 1.1491]","[-0.2664, -2.8953, -0.2518, 0.0234, 0.4458, -0.1958, -0.583]","[-0.0643, -2.9596, -0.1384, 0.0911, -0.0418, -0.1619, 1.2139]","[-0.3069, -3.2665, -0.2125, -0.0047, -0.0206, -0.1916, 0.6275]","[-0.3875, -3.654, -0.2529, 0.3988, -0.0365, -0.1963, -0.3568]","[-0.3715, -4.0256, -0.3553, 0.1139, -0.1682, -0.1946, 0.0482]","[-0.1629, -4.1885, -0.3073, 0.2579, -0.1142, -0.1885, 0.6284]","[-0.3245, -4.513, -0.2863, -0.0146, -0.2255, -0.1911, 0.5275]","[-0.3674, -4.8804, -0.285, -0.1366, -0.1416, -0.1976, 1.447]","[-0.3523, -5.2327, -0.3481, -0.056, -0.0782, -0.1923, 0.0244]","[-0.3171, -5.5499, -0.3456, 0.0968, 0.2883, -0.1954, 0.0166]"
