date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[0.0, 94500.0, 94500.0, 31500.0, 0.029, 94500.0, 0.1695, 0.1788, 0.0]","[0.0, 40515.0, 135015.0, 45005.0, 0.0125, 40515.0, 0.037, -0.5647, 0.0]","[0.0, 43650.0, 178665.0, 59555.0, 0.0134, 43650.0, 0.0559, -0.5204, 0.0]","[0.0, 32200.0, 210865.0, 38788.3333, 0.0099, 32200.0, 0.0359, 0.7254, 0.0]","[0.0, 72335.0, 283200.0, 49395.0, 0.0222, 72335.0, 0.1645, 0.5366, 0.0]","[0.0, 36100.0, 319300.0, 46878.3333, 0.0111, 36100.0, 0.028, 0.673, 0.0]","[0.0, 48034.0, 367334.0, 52156.3333, 0.0148, 48034.0, 0.0613, -0.4123, 0.0]","[0.0, 24800.0, 392134.0, 36311.3333, 0.0076, 24800.0, 0.0184, -0.6401, 0.0]","[0.0, 35400.0, 427534.0, 36078.0, 0.0109, 35400.0, 0.0387, -0.2931, 0.0]","[0.0, 36300.0, 463834.0, 32166.6667, 0.0112, 36300.0, 0.0283, -0.6394, -1.0]","[0.0, 24900.0, 488734.0, 32200.0, 0.0077, 24900.0, 0.03, 0.3021, 0.0]","[0.0, 14350.0, 503084.0, 25183.3333, 0.0044, 14350.0, 0.068, -0.2421, 0.0]","[0.0, 27700.0, 530784.0, 22316.6667, 0.0085, 27700.0, 0.0468, -0.1778, 0.0]","[0.0, 50620.0, 581404.0, 30890.0, 0.0156, 50620.0, 0.1328, -0.2191, -1.0]","[0.0, 36376.0, 617780.0, 38232.0, 0.0112, 36376.0, 0.0674, -0.0665, 0.0]","[0.0, 36799.0, 654579.0, 41265.0, 0.0113, 36799.0, 0.0674, -0.0722, 0.0]","[0.0, 23608.0, 678187.0, 32261.0, 0.0073, 23608.0, 0.0333, -0.5329, 0.0]","[0.0, 32900.0, 711087.0, 31102.3333, 0.0101, 32900.0, 0.0371, -0.3128, 1.0]","[0.0, 33500.0, 744587.0, 30002.6667, 0.0103, 33500.0, 0.0611, -0.246, 0.0]","[0.0, 39203.0, 783790.0, 35201.0, 0.0121, 39203.0, 0.0466, 0.1536, -1.0]","[0.0, 100100.0, 883890.0, 57601.0, 0.0308, 100100.0, 0.0835, 0.1877, 0.0]","[0.0, 68900.0, 952790.0, 69401.0, 0.0212, 68900.0, 0.0601, 0.1397, 0.0]","[0.0, 63399.0, 1016189.0, 77466.3333, 0.0195, 63399.0, 0.0305, -0.3298, 0.0]","[0.0, 68234.0, 1084423.0, 66844.3333, 0.021, 68234.0, 0.0137, -0.1519, -1.0]"
2020-05-14,"[1.0567, 534150.0, 534150.0, 178050.0, 0.0693, 94500.0, 0.8749, 0.1352, 0.0]","[1.0567, 522198.0, 1056348.0, 352116.0, 0.0518, 40515.0, 0.1857, -0.0728, 0.0]","[1.0567, 504110.0, 1560458.0, 520152.6667, 0.0514, 43650.0, 0.2362, 0.2549, 0.0]","[1.0567, 185200.0, 1745658.0, 403836.0, 0.0238, 32200.0, 0.0849, 0.0679, 0.0]","[1.0567, 234205.0, 1979863.0, 307838.3333, 0.0399, 72335.0, 0.2199, 0.3788, 0.0]","[1.0567, 309276.0, 2289139.0, 242893.6667, 0.0344, 36100.0, 0.082, -0.1108, 1.0]","[1.0567, 197000.0, 2486139.0, 246827.0, 0.0296, 48034.0, 0.1039, -0.0748, -1.0]","[1.0567, 116411.0, 2602550.0, 207562.3333, 0.0164, 24800.0, 0.0703, -0.0601, 0.0]","[1.0567, 120975.0, 2723525.0, 144795.3333, 0.02, 35400.0, 0.0981, 0.1921, 1.0]","[1.0567, 70300.0, 2793825.0, 102562.0, 0.0164, 36300.0, 0.0388, 0.0861, 0.0]","[1.0567, 176242.0, 2970067.0, 122505.6667, 0.0209, 24900.0, 0.1774, -0.5466, -1.0]","[1.0567, 115260.0, 3085327.0, 120600.6667, 0.0131, 14350.0, 0.0704, 0.14, 0.0]","[1.0567, 115099.0, 3200426.0, 135533.6667, 0.0172, 27700.0, 0.3232, -0.0885, 0.0]","[1.0567, 107825.0, 3308251.0, 112728.0, 0.0237, 50620.0, 0.0374, -0.5659, 1.0]","[1.0567, 121275.0, 3429526.0, 114733.0, 0.0203, 36376.0, 0.0748, 0.3415, 0.0]","[1.0567, 78931.0, 3508457.0, 102677.0, 0.0173, 36799.0, 0.0454, 0.1953, 0.0]","[1.0567, 49600.0, 3558057.0, 83268.6667, 0.011, 23608.0, 0.0315, -0.0186, 1.0]","[1.0567, 73400.0, 3631457.0, 67310.3333, 0.0156, 32900.0, 0.072, -0.0035, 0.0]","[1.0567, 72800.0, 3704257.0, 65266.6667, 0.0158, 33500.0, 0.1099, -0.0805, 0.0]","[1.0567, 62300.0, 3766557.0, 69500.0, 0.0167, 39203.0, 0.0708, 0.3138, 0.0]","[1.0567, 52200.0, 3818757.0, 62433.3333, 0.0347, 100100.0, 0.034, 0.2547, 0.0]","[1.0567, 133700.0, 3952457.0, 82733.3333, 0.0312, 68900.0, 0.0972, 0.053, 0.0]","[1.0567, 169350.0, 4121807.0, 118416.6667, 0.0322, 63399.0, 0.0771, -0.404, 0.0]","[1.0567, 306300.0, 4428107.0, 203116.6667, 0.044, 68234.0, 0.1109, 0.2899, 0.0]"
2020-05-15,"[0.1724, 297448.0, 297448.0, 99149.3333, 0.1061, 94500.0, 0.3055, -0.3763, 0.0]","[0.1724, 137222.0, 434670.0, 144890.0, 0.0688, 40515.0, 0.1335, -0.1599, 0.0]","[0.1724, 162494.0, 597164.0, 199054.6667, 0.0715, 43650.0, 0.2133, 0.3225, -1.0]","[0.1724, 161663.0, 758827.0, 153793.0, 0.0439, 32200.0, 0.0766, 0.1327, -1.0]","[0.1724, 80850.0, 839677.0, 135002.3333, 0.0499, 72335.0, 0.176, -0.2725, 0.0]","[0.1724, 105683.0, 945360.0, 116065.3333, 0.0475, 36100.0, 0.1172, -0.2418, 0.0]","[0.1724, 67888.0, 1013248.0, 84807.0, 0.038, 48034.0, 0.0846, -0.1485, 0.0]","[0.1724, 30489.0, 1043737.0, 68020.0, 0.0202, 24800.0, 0.0661, 0.5779, 0.0]","[0.1724, 103164.0, 1146901.0, 67180.3333, 0.0328, 35400.0, 0.0926, 0.2546, 0.0]","[0.1724, 48615.0, 1195516.0, 60756.0, 0.0225, 36300.0, 0.0551, -0.1827, 0.0]","[0.1724, 86587.0, 1282103.0, 79455.3333, 0.0317, 24900.0, 0.09, 0.4297, -1.0]","[0.1724, 68495.0, 1350598.0, 67899.0, 0.0216, 14350.0, 0.0471, 0.3796, 0.0]","[0.1724, 134992.0, 1485590.0, 96691.3333, 0.0339, 27700.0, 0.1417, 0.2277, 0.0]","[0.1724, 64669.0, 1550259.0, 89385.3333, 0.0317, 50620.0, 0.1043, 0.3635, -1.0]","[0.1724, 85986.0, 1636245.0, 95215.6667, 0.031, 36376.0, 0.0805, 0.4008, 0.0]","[0.1724, 109598.0, 1745843.0, 86751.0, 0.0308, 36799.0, 0.047, 0.3411, 0.0]","[0.1724, 207639.0, 1953482.0, 134407.6667, 0.0367, 23608.0, 0.1293, 0.1735, 0.0]","[0.1724, 76422.0, 2029904.0, 131219.6667, 0.0251, 32900.0, 0.0568, 0.1077, -1.0]","[0.1724, 96437.0, 2126341.0, 126832.6667, 0.0277, 33500.0, 0.043, -0.0191, 0.0]","[0.1724, 105123.0, 2231464.0, 92660.6667, 0.0298, 39203.0, 0.0383, 0.3542, 0.0]","[0.1724, 79245.0, 2310709.0, 93601.6667, 0.0445, 100100.0, 0.0454, 0.0904, 1.0]","[0.1724, 97931.0, 2408640.0, 94099.6667, 0.0434, 68900.0, 0.0574, 0.5338, 1.0]","[0.1724, 117249.0, 2525889.0, 98141.6667, 0.0468, 63399.0, 0.0494, 0.6592, 0.0]","[0.1724, 163294.0, 2689183.0, 126158.0, 0.0643, 68234.0, 0.0505, -0.0093, -1.0]"
2020-05-18,"[-0.1706, 184373.0, 184373.0, 61457.6667, 0.1068, 94500.0, 0.2168, -0.1056, 0.0]","[-0.1706, 204390.0, 388763.0, 129587.6667, 0.0893, 40515.0, 0.2065, 0.5904, 0.0]","[-0.1706, 124169.0, 512932.0, 170977.3333, 0.0781, 43650.0, 0.3165, -0.0453, -1.0]","[-0.1706, 48400.0, 561332.0, 125653.0, 0.0418, 32200.0, 0.1039, 0.6254, 0.0]","[-0.1706, 34900.0, 596232.0, 69156.3333, 0.0333, 72335.0, 0.0902, 0.3427, 0.0]","[-0.1706, 40300.0, 636532.0, 41200.0, 0.0429, 36100.0, 0.0952, 0.624, 0.0]","[-0.1706, 41171.0, 677703.0, 38790.3333, 0.0299, 48034.0, 0.1223, 0.2516, 0.0]","[-0.1706, 104776.0, 782479.0, 62082.3333, 0.0294, 24800.0, 0.4146, 0.4943, 0.0]","[-0.1706, 90200.0, 872679.0, 78715.6667, 0.0364, 35400.0, 0.1719, 0.3498, 0.0]","[-0.1706, 96000.0, 968679.0, 96992.0, 0.0268, 36300.0, 0.0381, 0.2787, 0.0]","[-0.1706, 64151.0, 1032830.0, 83450.3333, 0.0343, 24900.0, 0.0741, 0.3631, 0.0]","[-0.1706, 53817.0, 1086647.0, 71322.6667, 0.0258, 14350.0, 0.0714, -0.2684, 0.0]","[-0.1706, 116700.0, 1203347.0, 78222.6667, 0.0442, 27700.0, 0.0987, -0.2911, 0.0]","[-0.1706, 135200.0, 1338547.0, 101905.6667, 0.0379, 50620.0, 0.2387, 0.119, 0.0]","[-0.1706, 58100.0, 1396647.0, 103333.3333, 0.0292, 36376.0, 0.0822, -0.0721, -1.0]","[-0.1706, 61100.0, 1457747.0, 84800.0, 0.0294, 36799.0, 0.0774, 0.0151, 0.0]","[-0.1706, 46500.0, 1504247.0, 55233.3333, 0.037, 23608.0, 0.0516, -0.0763, 0.0]","[-0.1706, 116100.0, 1620347.0, 74566.6667, 0.0337, 32900.0, 0.1718, 0.1343, 0.0]","[-0.1706, 98700.0, 1719047.0, 87100.0, 0.0334, 33500.0, 0.0923, 0.1537, 0.0]","[-0.1706, 40700.0, 1759747.0, 85166.6667, 0.0243, 39203.0, 0.065, 0.1491, 0.0]","[-0.1706, 72300.0, 1832047.0, 70566.6667, 0.0254, 100100.0, 0.0383, 0.5945, 0.0]","[-0.1706, 84400.0, 1916447.0, 65800.0, 0.0358, 68900.0, 0.1348, 0.2447, -1.0]","[-0.1706, 72200.0, 1988647.0, 76300.0, 0.0389, 63399.0, 0.0895, 0.0865, 0.0]","[-0.1706, 77807.0, 2066454.0, 78135.6667, 0.0558, 68234.0, 0.062, 0.02, 0.0]"
2020-05-19,"[-0.3759, 106200.0, 106200.0, 35400.0, 0.0953, 94500.0, 0.285, -0.0632, 0.0]","[-0.3759, 65447.0, 171647.0, 57215.6667, 0.0677, 40515.0, 0.1619, -0.2764, 0.0]","[-0.3759, 45122.0, 216769.0, 72256.3333, 0.0524, 43650.0, 0.1565, -0.4131, 0.0]","[-0.3759, 86807.0, 303576.0, 65792.0, 0.0513, 32200.0, 0.2019, 0.43, 0.0]","[-0.3759, 52774.0, 356350.0, 61567.6667, 0.0299, 72335.0, 0.0892, 0.055, 0.0]","[-0.3759, 34329.0, 390679.0, 57970.0, 0.0289, 36100.0, 0.0534, -0.5862, 0.0]","[-0.3759, 26981.0, 417660.0, 38028.0, 0.0224, 48034.0, 0.0987, 0.5194, 0.0]","[-0.3759, 87643.0, 505303.0, 49651.0, 0.0444, 24800.0, 0.1932, 0.0451, 0.0]","[-0.3759, 49737.0, 555040.0, 54787.0, 0.0408, 35400.0, 0.1873, 0.6893, 0.0]","[-0.3759, 37009.0, 592049.0, 58129.6667, 0.0315, 36300.0, 0.1127, -0.5537, -1.0]","[-0.3759, 22562.0, 614611.0, 36436.0, 0.0272, 24900.0, 0.0541, -0.1784, 0.0]","[-0.3759, 23009.0, 637620.0, 27526.6667, 0.0234, 14350.0, 0.0468, 0.0079, 0.0]","[-0.3759, 42946.0, 680566.0, 29505.6667, 0.0472, 27700.0, 0.1346, 0.3077, 0.0]","[-0.3759, 23978.0, 704544.0, 29977.6667, 0.0363, 50620.0, 0.0942, -0.3378, 0.0]","[-0.3759, 38227.0, 742771.0, 35050.3333, 0.0304, 36376.0, 0.0531, 0.6634, 0.0]","[-0.3759, 40687.0, 783458.0, 34297.3333, 0.0344, 36799.0, 0.1061, 0.0302, 0.0]","[-0.3759, 58495.0, 841953.0, 45803.0, 0.0491, 23608.0, 0.1598, 0.5015, 0.0]","[-0.3759, 27200.0, 869153.0, 42127.3333, 0.0356, 32900.0, 0.0577, 0.118, 0.0]","[-0.3759, 45919.0, 915072.0, 43871.3333, 0.0403, 33500.0, 0.0963, 0.0258, 0.0]","[-0.3759, 31965.0, 947037.0, 35028.0, 0.0282, 39203.0, 0.0408, 0.246, 0.0]","[-0.3759, 62231.0, 1009268.0, 46705.0, 0.0383, 100100.0, 0.057, 0.058, 0.0]","[-0.3759, 103723.0, 1112991.0, 65973.0, 0.0538, 68900.0, 0.0169, -0.2088, 0.0]","[-0.3759, 47450.0, 1160441.0, 71134.6667, 0.039, 63399.0, 0.0108, -0.1175, 0.0]","[-0.3759, 71624.0, 1232065.0, 74265.6667, 0.0522, 68234.0, 0.0945, 0.1004, 0.0]"
2020-05-20,"[-1.6591, 70270.0, 70270.0, 23423.3333, 0.0802, 94500.0, 0.1784, 0.1263, 0.0]","[-1.6591, 88441.0, 158711.0, 52903.6667, 0.078, 40515.0, 0.3556, 0.015, 0.0]","[-1.6591, 40132.0, 198843.0, 66281.0, 0.0446, 43650.0, 0.1855, 0.2871, 0.0]","[-1.6591, 76094.0, 274937.0, 68222.3333, 0.0548, 32200.0, 0.2558, -0.4636, 0.0]","[-1.6591, 43141.0, 318078.0, 53122.3333, 0.0332, 72335.0, 0.1118, 0.4713, 0.0]","[-1.6591, 53891.0, 371969.0, 57708.6667, 0.0325, 36100.0, 0.1422, -0.5349, 0.0]","[-1.6591, 52582.0, 424551.0, 49871.3333, 0.0302, 48034.0, 0.0998, -0.1466, 0.0]","[-1.6591, 57300.0, 481851.0, 54591.0, 0.0583, 24800.0, 0.0472, -0.1197, 0.0]","[-1.6591, 38909.0, 520760.0, 49597.0, 0.04, 35400.0, 0.0496, -0.1675, -1.0]","[-1.6591, 35791.0, 556551.0, 44000.0, 0.0366, 36300.0, 0.0965, 0.12, 0.0]","[-1.6591, 34220.0, 590771.0, 36306.6667, 0.027, 24900.0, 0.0495, 0.4639, 0.0]","[-1.6591, 42880.0, 633651.0, 37630.3333, 0.0282, 14350.0, 0.0395, 0.3617, 0.0]","[-1.6591, 44853.0, 678504.0, 40651.0, 0.0443, 27700.0, 0.1024, 0.0889, 0.0]","[-1.6591, 31954.0, 710458.0, 39895.6667, 0.0382, 50620.0, 0.0358, 0.3063, 0.0]","[-1.6591, 40000.0, 750458.0, 38935.6667, 0.0321, 36376.0, 0.0931, 0.3147, 0.0]","[-1.6591, 21400.0, 771858.0, 31118.0, 0.0275, 36799.0, 0.0714, 0.0525, 0.0]","[-1.6591, 23200.0, 795058.0, 28200.0, 0.0305, 23608.0, 0.0377, 0.4089, 0.0]","[-1.6591, 50274.0, 845332.0, 31624.6667, 0.0416, 32900.0, 0.1253, -0.0183, 0.0]","[-1.6591, 29400.0, 874732.0, 34291.3333, 0.0374, 33500.0, 0.028, 0.5524, 0.0]","[-1.6591, 45497.0, 920229.0, 41723.6667, 0.0293, 39203.0, 0.1188, -0.1335, 0.0]","[-1.6591, 31600.0, 951829.0, 35499.0, 0.0383, 100100.0, 0.054, -0.0985, 0.0]","[-1.6591, 48945.0, 1000774.0, 42014.0, 0.0568, 68900.0, 0.0657, -0.1549, 0.0]","[-1.6591, 34100.0, 1034874.0, 38215.0, 0.035, 63399.0, 0.0737, 0.2436, 0.0]","[-1.6591, 43227.0, 1078101.0, 42090.6667, 0.0453, 68234.0, 0.062, -0.1703, 0.0]"
2020-05-21,"[0.309, 81065.0, 81065.0, 27021.6667, 0.0722, 534150.0, 0.1666, -0.1891, 0.0]","[0.309, 93490.0, 174555.0, 58185.0, 0.0701, 522198.0, 0.1442, -0.4324, 0.0]","[0.309, 54200.0, 228755.0, 76251.6667, 0.0392, 504110.0, 0.1132, -0.1191, 0.0]","[0.309, 44100.0, 272855.0, 63930.0, 0.0589, 185200.0, 0.0961, -0.3568, 0.0]","[0.309, 25521.0, 298376.0, 41273.6667, 0.0345, 234205.0, 0.0875, 0.0978, 0.0]","[0.309, 66949.0, 365325.0, 45523.3333, 0.0439, 309276.0, 0.043, -0.1084, 0.0]","[0.309, 51850.0, 417175.0, 48106.6667, 0.0375, 197000.0, 0.1498, -0.4076, 0.0]","[0.309, 54000.0, 471175.0, 57599.6667, 0.0559, 116411.0, 0.0755, 0.1358, 0.0]","[0.309, 27900.0, 499075.0, 44583.3333, 0.033, 120975.0, 0.065, 0.4673, -1.0]","[0.309, 40674.0, 539749.0, 40858.0, 0.032, 70300.0, 0.0595, -0.3275, 0.0]","[0.309, 31978.0, 571727.0, 33517.3333, 0.0253, 176242.0, 0.0783, -0.1904, 0.0]","[0.309, 33578.0, 605305.0, 35410.0, 0.0285, 115260.0, 0.0304, -0.3861, -1.0]","[0.309, 114147.0, 719452.0, 59901.0, 0.0561, 115099.0, 0.1861, -0.2659, -1.0]","[0.309, 54057.0, 773509.0, 67260.6667, 0.0309, 107825.0, 0.1356, -0.2817, 0.0]","[0.309, 50955.0, 824464.0, 73053.0, 0.0364, 121275.0, 0.0637, 0.1762, -1.0]","[0.309, 33100.0, 857564.0, 46037.3333, 0.0265, 78931.0, 0.0559, 0.4144, 0.0]","[0.309, 28926.0, 886490.0, 37660.3333, 0.0308, 49600.0, 0.0353, -0.7061, 0.0]","[0.309, 29800.0, 916290.0, 30608.6667, 0.0309, 73400.0, 0.0945, -0.201, 0.0]","[0.309, 68100.0, 984390.0, 42275.3333, 0.0398, 72800.0, 0.0506, 0.0131, 0.0]","[0.309, 40144.0, 1024534.0, 46014.6667, 0.0335, 62300.0, 0.0929, -0.311, 0.0]","[0.309, 41400.0, 1065934.0, 49881.3333, 0.0377, 52200.0, 0.0771, 0.6303, 0.0]","[0.309, 58400.0, 1124334.0, 46648.0, 0.0589, 133700.0, 0.0569, -0.0034, 0.0]","[0.309, 46600.0, 1170934.0, 48800.0, 0.0359, 169350.0, 0.0913, -0.2786, 0.0]","[0.309, 70723.0, 1241657.0, 58574.3333, 0.0517, 306300.0, 0.1504, 0.1373, 0.0]"
2020-05-22,"[0.7061, 208271.4, 208271.4, 69423.8, 0.075, 297448.0, 0.4579, -0.2186, 0.0]","[0.7061, 100400.0, 308671.4, 102890.4667, 0.0676, 137222.0, 0.2081, -0.0512, 0.0]","[0.7061, 74700.0, 383371.4, 127790.4667, 0.0383, 162494.0, 0.1124, 0.5649, 0.0]","[0.7061, 83000.0, 466371.4, 86033.3333, 0.0479, 161663.0, 0.1413, -0.1082, -1.0]","[0.7061, 86800.0, 553171.4, 81500.0, 0.0333, 80850.0, 0.132, 0.4395, 0.0]","[0.7061, 80150.0, 633321.4, 83316.6667, 0.0468, 105683.0, 0.1214, -0.1303, 0.0]","[0.7061, 56125.0, 689446.4, 74358.3333, 0.0387, 67888.0, 0.1234, -0.0761, 0.0]","[0.7061, 72800.0, 762246.4, 69691.6667, 0.0432, 30489.0, 0.1277, 0.5091, -1.0]","[0.7061, 44500.0, 806746.4, 57808.3333, 0.0263, 103164.0, 0.0901, -0.1368, 1.0]","[0.7061, 65200.0, 871946.4, 60833.3333, 0.0319, 48615.0, 0.1497, -0.0752, 0.0]","[0.7061, 22900.0, 894846.4, 44200.0, 0.0226, 86587.0, 0.0519, -0.4173, 1.0]","[0.7061, 77300.0, 972146.4, 55133.3333, 0.034, 68495.0, 0.11, 0.0904, -1.0]","[0.7061, 81000.0, 1053146.4, 60400.0, 0.0568, 134992.0, 0.0649, 0.3851, 0.0]","[0.7061, 59503.341, 1112649.741, 72601.1137, 0.0334, 64669.0, 0.0736, 0.6567, 0.0]","[0.7061, 77700.0, 1190349.741, 72734.447, 0.0378, 85986.0, 0.0867, -0.7522, -1.0]","[0.7061, 159305.0, 1349654.741, 98836.1137, 0.0396, 109598.0, 0.0849, -0.1554, 0.0]","[0.7061, 72899.0, 1422553.741, 103301.3333, 0.026, 207639.0, 0.0565, -0.3714, -1.0]","[0.7061, 87003.341, 1509557.082, 106402.447, 0.0367, 76422.0, 0.0351, -0.0697, -1.0]","[0.7061, 111135.0, 1620692.082, 90345.7803, 0.0442, 96437.0, 0.0632, -0.0834, -1.0]","[0.7061, 137355.3, 1758047.382, 111831.2137, 0.0456, 105123.0, 0.0541, -0.4961, 0.0]","[0.7061, 85579.3, 1843626.682, 111356.5333, 0.0338, 79245.0, 0.0533, -0.35, 0.0]","[0.7061, 111850.0, 1955476.682, 111594.8667, 0.0477, 97931.0, 0.0368, 0.337, 0.0]","[0.7061, 87466.0, 2042942.682, 94965.1, 0.0363, 117249.0, 0.0249, 0.29, 0.0]","[0.7061, 158201.055, 2201143.737, 119172.3517, 0.0563, 163294.0, 0.1465, -0.3454, 0.0]"
2020-05-25,"[1.2975, 158400.0, 158400.0, 52800.0, 0.0928, 184373.0, 0.2923, -0.2899, 0.0]","[1.2975, 58200.0, 216600.0, 72200.0, 0.0548, 204390.0, 0.2678, 0.0819, 0.0]","[1.2975, 106600.0, 323200.0, 107733.3333, 0.0525, 124169.0, 0.1757, 0.4646, 0.0]","[1.2975, 90700.0, 413900.0, 85166.6667, 0.047, 48400.0, 0.2065, 0.4137, 0.0]","[1.2975, 59900.0, 473800.0, 85733.3333, 0.0349, 34900.0, 0.1018, 0.0196, 0.0]","[1.2975, 40800.0, 514600.0, 63800.0, 0.0403, 40300.0, 0.1473, -0.2057, 0.0]","[1.2975, 27300.0, 541900.0, 42666.6667, 0.0292, 41171.0, 0.0595, -0.0338, 0.0]","[1.2975, 48800.0, 590700.0, 38966.6667, 0.0377, 104776.0, 0.1125, -0.0638, 0.0]","[1.2975, 28557.0, 619257.0, 34885.6667, 0.0214, 90200.0, 0.0284, 0.2649, 0.0]","[1.2975, 9000.0, 628257.0, 28785.6667, 0.023, 96000.0, 0.0448, -0.7865, 0.0]","[1.2975, 30000.0, 658257.0, 22519.0, 0.0195, 64151.0, 0.0442, 0.032, 0.0]","[1.2975, 39500.0, 697757.0, 26166.6667, 0.0306, 53817.0, 0.0774, -0.3785, 0.0]","[1.2975, 25200.0, 722957.0, 31566.6667, 0.0492, 116700.0, 0.0245, -0.3248, 0.0]","[1.2975, 16600.0, 739557.0, 27100.0, 0.0277, 135200.0, 0.0257, -0.5485, -1.0]","[1.2975, 42600.0, 782157.0, 28133.3333, 0.0361, 58100.0, 0.0811, 0.1593, 0.0]","[1.2975, 47305.0, 829462.0, 35501.6667, 0.0448, 61100.0, 0.0492, 0.0206, -1.0]","[1.2975, 12700.0, 842162.0, 34201.6667, 0.022, 46500.0, 0.0378, -0.4515, 0.0]","[1.2975, 16800.0, 858962.0, 25601.6667, 0.0254, 116100.0, 0.0431, 0.01, 0.0]","[1.2975, 29500.0, 888462.0, 19666.6667, 0.0425, 98700.0, 0.0292, 0.0879, 1.0]","[1.2975, 20300.0, 908762.0, 22200.0, 0.0366, 40700.0, 0.04, 0.1291, -1.0]","[1.2975, 28500.0, 937262.0, 26100.0, 0.0312, 72300.0, 0.055, 0.5622, -1.0]","[1.2975, 183992.2, 1121254.2, 77597.4, 0.0785, 84400.0, 0.2354, -0.3211, 0.0]","[1.2975, 105375.741, 1226629.941, 105955.9803, 0.052, 72200.0, 0.1327, 0.3519, 0.0]","[1.2975, 109669.0, 1336298.941, 133012.3137, 0.0703, 77807.0, 0.0975, -0.1187, 0.0]"
2020-05-26,"[-0.5258, 105293.0, 105293.0, 35097.6667, 0.0855, 106200.0, 0.2191, -0.0876, 0.0]","[-0.5258, 46972.0, 152265.0, 50755.0, 0.0362, 65447.0, 0.0856, -0.3171, 0.0]","[-0.5258, 158923.441, 311188.441, 103729.4803, 0.0597, 45122.0, 0.3436, 0.1882, 0.0]","[-0.5258, 73619.0, 384807.441, 93171.4803, 0.0453, 86807.0, 0.0936, -0.1818, -1.0]","[-0.5258, 183792.818, 568600.259, 138778.4197, 0.0533, 52774.0, 0.2783, -0.0162, 0.0]","[-0.5258, 62068.0, 630668.259, 106493.2727, 0.0308, 34329.0, 0.0649, -0.3622, 0.0]","[-0.5258, 79721.0, 710389.259, 108527.2727, 0.0262, 26981.0, 0.1142, 0.2364, 0.0]","[-0.5258, 75797.1, 786186.359, 72528.7, 0.0336, 87643.0, 0.0697, -0.163, 0.0]","[-0.5258, 35571.0, 821757.359, 63696.3667, 0.0187, 49737.0, 0.059, -0.1312, 0.0]","[-0.5258, 28886.0, 850643.359, 46751.3667, 0.0161, 37009.0, 0.0726, 0.3527, 1.0]","[-0.5258, 33186.0, 883829.359, 32547.6667, 0.0155, 22562.0, 0.0604, 0.3954, 0.0]","[-0.5258, 39859.0, 923688.359, 33977.0, 0.027, 23009.0, 0.0789, 0.0886, 0.0]","[-0.5258, 88779.1, 1012467.459, 53941.3667, 0.0307, 42946.0, 0.1501, -0.0292, 0.0]","[-0.5258, 85100.0, 1097567.459, 71246.0333, 0.0248, 23978.0, 0.1258, 0.4155, 0.0]","[-0.5258, 161972.4, 1259539.859, 111950.5, 0.0446, 38227.0, 0.2243, -0.1026, 0.0]","[-0.5258, 93900.0, 1353439.859, 113657.4667, 0.0488, 40687.0, 0.0624, 0.1849, 0.0]","[-0.5258, 55675.741, 1409115.6, 103849.3803, 0.0218, 58495.0, 0.1584, -0.1195, 0.0]","[-0.5258, 179640.559, 1588756.159, 109738.7667, 0.042, 27200.0, 0.2077, -0.3514, 0.0]","[-0.5258, 54258.0, 1643014.159, 96524.7667, 0.0316, 45919.0, 0.1321, 0.6262, 0.0]","[-0.5258, 33256.0, 1676270.159, 89051.5197, 0.0304, 31965.0, 0.0461, 0.218, 0.0]","[-0.5258, 69184.0, 1745454.159, 52232.6667, 0.0295, 62231.0, 0.1301, -0.0672, 0.0]","[-0.5258, 149786.7, 1895240.859, 84075.5667, 0.0834, 103723.0, 0.1157, 0.4279, 0.0]","[-0.5258, 149048.2, 2044289.059, 122672.9667, 0.0599, 47450.0, 0.0623, 0.5794, -1.0]","[-0.5258, 389151.0, 2433440.059, 229328.6333, 0.1046, 71624.0, 0.1757, 0.3861, 0.0]"
