date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[0.0, 7167537.0, 7167537.0, 2389179.0, 0.0395, 7167537.0, 0.06, -0.2427, 0.0]","[0.0, 5006600.0, 12174137.0, 4058045.6667, 0.0276, 5006600.0, 0.0219, 0.2035, -1.0]","[0.0, 2488900.0, 14663037.0, 4887679.0, 0.0137, 2488900.0, 0.0237, 0.4439, 0.0]","[0.0, 1966593.0, 16629630.0, 3154031.0, 0.0109, 1966593.0, 0.0158, 0.2988, -1.0]","[0.0, 3480300.0, 20109930.0, 2645264.3333, 0.0192, 3480300.0, 0.0259, 0.25, 1.0]","[0.0, 3083476.0, 23193406.0, 2843456.3333, 0.017, 3083476.0, 0.0364, -0.2894, -1.0]","[0.0, 1254663.0, 24448069.0, 2606146.3333, 0.0069, 1254663.0, 0.0135, 0.3816, 0.0]","[0.0, 1326521.0, 25774590.0, 1888220.0, 0.0073, 1326521.0, 0.0303, 0.2765, 0.0]","[0.0, 627204.0, 26401794.0, 1069462.6667, 0.0035, 627204.0, 0.0169, 0.6444, 1.0]","[0.0, 733126.0, 27134920.0, 895617.0, 0.004, 733126.0, 0.0143, 0.2687, 0.0]","[0.0, 823949.0, 27958869.0, 728093.0, 0.0045, 823949.0, 0.0217, -0.1548, 0.0]","[0.0, 632758.0, 28591627.0, 729944.3333, 0.0035, 632758.0, 0.012, 0.0468, 0.0]","[0.0, 1412268.0, 30003895.0, 956325.0, 0.0078, 1412268.0, 0.0338, 0.0589, -1.0]","[0.0, 1015299.0, 31019194.0, 1020108.3333, 0.0056, 1015299.0, 0.0398, -0.3852, 0.0]","[0.0, 1280309.0, 32299503.0, 1235958.6667, 0.0071, 1280309.0, 0.0211, 0.4227, 0.0]","[0.0, 706627.0, 33006130.0, 1000745.0, 0.0039, 706627.0, 0.0118, -0.0079, -1.0]","[0.0, 941211.0, 33947341.0, 976049.0, 0.0052, 941211.0, 0.0219, 0.0549, -1.0]","[0.0, 1453210.0, 35400551.0, 1033682.6667, 0.008, 1453210.0, 0.0237, 0.0633, -1.0]","[0.0, 3509950.0, 38910501.0, 1968123.6667, 0.0194, 3509950.0, 0.0468, -0.172, 0.0]","[0.0, 5257393.0, 44167894.0, 3406851.0, 0.029, 5257393.0, 0.0388, 0.2668, -1.0]","[0.0, 3411437.0, 47579331.0, 4059593.3333, 0.0188, 3411437.0, 0.0252, 0.1713, 0.0]","[0.0, 3608120.0, 51187451.0, 4092316.6667, 0.0199, 3608120.0, 0.0278, 0.3516, -1.0]","[0.0, 3586418.0, 54773869.0, 3535325.0, 0.0198, 3586418.0, 0.0297, 0.0633, 0.0]","[0.0, 5640631.0, 60414500.0, 4278389.6667, 0.0311, 5640631.0, 0.0419, -0.1644, -1.0]"
2020-05-14,"[-0.408, 9545970.0, 9545970.0, 3181990.0, 0.0845, 7167537.0, 0.1121, -0.1633, 1.0]","[-0.408, 8988387.0, 18534357.0, 6178119.0, 0.07, 5006600.0, 0.0682, -0.1912, 0.0]","[-0.408, 6972455.0, 25506812.0, 8502270.6667, 0.0466, 2488900.0, 0.0438, -0.3413, 0.0]","[-0.408, 6352783.0, 31859595.0, 7437875.0, 0.0408, 1966593.0, 0.0775, 0.204, 0.0]","[-0.408, 3754733.0, 35614328.0, 5693323.6667, 0.0369, 3480300.0, 0.0337, 0.2691, -1.0]","[-0.408, 3957598.0, 39571926.0, 4688371.3333, 0.0357, 3083476.0, 0.039, -0.0055, -1.0]","[-0.408, 3238299.0, 42810225.0, 3650210.0, 0.0222, 1254663.0, 0.0288, 0.1608, -1.0]","[-0.408, 1497900.0, 44308125.0, 2897932.3333, 0.0144, 1326521.0, 0.0297, -0.1193, 0.0]","[-0.408, 1182400.0, 45490525.0, 1972866.3333, 0.009, 627204.0, 0.0121, 0.1657, 0.0]","[-0.408, 1099600.0, 46590125.0, 1259966.6667, 0.0092, 733126.0, 0.0153, -0.2866, -1.0]","[-0.408, 1447615.0, 48037740.0, 1243205.0, 0.0114, 823949.0, 0.0251, 0.4124, 0.0]","[-0.408, 1615400.0, 49653140.0, 1387538.3333, 0.0111, 632758.0, 0.0244, -0.0935, 0.0]","[-0.408, 1588798.0, 51241938.0, 1550604.3333, 0.0153, 1412268.0, 0.0462, 0.1703, -1.0]","[-0.408, 1003700.0, 52245638.0, 1402632.6667, 0.0103, 1015299.0, 0.018, -0.1146, 0.0]","[-0.408, 1332300.0, 53577938.0, 1308266.0, 0.0133, 1280309.0, 0.0274, 0.3648, 0.0]","[-0.408, 1454670.0, 55032608.0, 1263556.6667, 0.0108, 706627.0, 0.0278, -0.1428, 0.0]","[-0.408, 1080500.0, 56113108.0, 1289156.6667, 0.0103, 941211.0, 0.0331, -0.0851, 0.0]","[-0.408, 2198000.0, 58311108.0, 1577723.3333, 0.0184, 1453210.0, 0.0506, -0.1341, -1.0]","[-0.408, 1459900.0, 59771008.0, 1579466.6667, 0.0262, 3509950.0, 0.0384, 0.2195, 0.0]","[-0.408, 1947711.0, 61718719.0, 1868537.0, 0.0382, 5257393.0, 0.0368, -0.2229, 0.0]","[-0.408, 2584502.0, 64303221.0, 1997371.0, 0.031, 3411437.0, 0.0413, 0.3403, 0.0]","[-0.408, 1896352.0, 66199573.0, 2142855.0, 0.0288, 3608120.0, 0.0354, -0.1464, 0.0]","[-0.408, 1997584.0, 68197157.0, 2159479.3333, 0.0292, 3586418.0, 0.0269, -0.0904, 0.0]","[-0.408, 2572505.0, 70769662.0, 2155480.3333, 0.0432, 5640631.0, 0.0135, 0.0759, -1.0]"
2020-05-15,"[-1.6746, 5300029.0, 5300029.0, 1766676.3333, 0.1075, 7167537.0, 0.0866, 0.3916, 0.0]","[-1.6746, 3734524.0, 9034553.0, 3011517.6667, 0.0862, 5006600.0, 0.0343, 0.0422, -1.0]","[-1.6746, 3892146.0, 12926699.0, 4308899.6667, 0.0635, 2488900.0, 0.0426, 0.0484, -1.0]","[-1.6746, 3815185.0, 16741884.0, 3813951.6667, 0.0573, 1966593.0, 0.0351, 0.0567, -1.0]","[-1.6746, 2222500.0, 18964384.0, 3309943.6667, 0.0465, 3480300.0, 0.0431, -0.0658, -1.0]","[-1.6746, 2122042.0, 21086426.0, 2719909.0, 0.0449, 3083476.0, 0.0409, -0.2019, -1.0]","[-1.6746, 2776161.0, 23862587.0, 2373567.6667, 0.0342, 1254663.0, 0.0401, -0.1571, 1.0]","[-1.6746, 3391100.0, 27253687.0, 2763101.0, 0.0291, 1326521.0, 0.0326, 0.2955, -1.0]","[-1.6746, 1613750.0, 28867437.0, 2593670.3333, 0.016, 627204.0, 0.0312, 0.0999, 0.0]","[-1.6746, 3161541.0, 32028978.0, 2722130.3333, 0.023, 733126.0, 0.0485, -0.1787, 0.0]","[-1.6746, 6270204.0, 38299182.0, 3681831.6667, 0.0386, 823949.0, 0.041, 0.0793, 0.0]","[-1.6746, 4977256.0, 43276438.0, 4803000.3333, 0.0327, 632758.0, 0.0268, -0.3068, 0.0]","[-1.6746, 7703068.0, 50979506.0, 6316842.6667, 0.0487, 1412268.0, 0.0655, -0.2141, -1.0]","[-1.6746, 3397004.0, 54376510.0, 5359109.3333, 0.0251, 1015299.0, 0.0191, -0.2267, 1.0]","[-1.6746, 3283091.0, 57659601.0, 4794387.6667, 0.0276, 1280309.0, 0.0293, -0.4361, 0.0]","[-1.6746, 2851400.0, 60511001.0, 3177165.0, 0.0231, 706627.0, 0.0326, -0.4528, 1.0]","[-1.6746, 2670914.0, 63181915.0, 2935135.0, 0.0219, 941211.0, 0.0485, -0.0256, 0.0]","[-1.6746, 1705883.0, 64887798.0, 2409399.0, 0.0258, 1453210.0, 0.0214, 0.3457, -1.0]","[-1.6746, 1169424.0, 66057222.0, 1848740.3333, 0.0313, 3509950.0, 0.0221, 0.1881, -1.0]","[-1.6746, 1620684.0, 67677906.0, 1498663.6667, 0.0452, 5257393.0, 0.0246, -0.0381, -1.0]","[-1.6746, 1456800.0, 69134706.0, 1415636.0, 0.0373, 3411437.0, 0.0171, 0.0002, 1.0]","[-1.6746, 2146500.0, 71281206.0, 1741328.0, 0.0382, 3608120.0, 0.0338, -0.1359, -1.0]","[-1.6746, 2445600.0, 73726806.0, 2016300.0, 0.0398, 3586418.0, 0.0119, -0.0688, -1.0]","[-1.6746, 3023875.0, 76750681.0, 2538658.3333, 0.0564, 5640631.0, 0.0128, 0.0497, -1.0]"
2020-05-18,"[17.643, 23267037.0, 23267037.0, 7755679.0, 0.1227, 7167537.0, 0.1712, -0.1814, -1.0]","[17.643, 16889572.0, 40156609.0, 13385536.3333, 0.0983, 5006600.0, 0.1521, -0.3486, -1.0]","[17.643, 8831667.0, 48988276.0, 16329425.3333, 0.0705, 2488900.0, 0.1209, -0.015, 0.0]","[17.643, 6940284.0, 55928560.0, 10887174.3333, 0.0628, 1966593.0, 0.051, 0.0472, 0.0]","[17.643, 3709708.0, 59638268.0, 6493886.3333, 0.0361, 3480300.0, 0.0524, -0.31, -1.0]","[17.643, 3500733.0, 63139001.0, 4716908.3333, 0.0361, 3083476.0, 0.032, -0.318, -1.0]","[17.643, 4310902.0, 67449903.0, 3840447.6667, 0.0375, 1254663.0, 0.0474, -0.1534, 0.0]","[17.643, 2886120.0, 70336023.0, 3565918.3333, 0.0286, 1326521.0, 0.0301, 0.4074, -1.0]","[17.643, 2719202.0, 73055225.0, 3305408.0, 0.019, 627204.0, 0.0241, 0.3576, 0.0]","[17.643, 3784913.0, 76840138.0, 3130078.3333, 0.0278, 733126.0, 0.0329, -0.0013, -1.0]","[17.643, 2905019.0, 79745157.0, 3136378.0, 0.0409, 823949.0, 0.0427, -0.131, -1.0]","[17.643, 3183230.0, 82928387.0, 3291054.0, 0.0367, 632758.0, 0.0146, 0.0963, -1.0]","[17.643, 8161388.0, 91089775.0, 4749879.0, 0.0601, 1412268.0, 0.0773, 0.0742, -1.0]","[17.643, 7290050.0, 98379825.0, 6211556.0, 0.0366, 1015299.0, 0.0708, 0.1943, -1.0]","[17.643, 5166068.0, 103545893.0, 6872502.0, 0.0327, 1280309.0, 0.0645, 0.0255, -1.0]","[17.643, 3953300.0, 107499193.0, 5469806.0, 0.0285, 706627.0, 0.1125, 0.2164, -1.0]","[17.643, 2186400.0, 109685593.0, 3768589.3333, 0.0218, 941211.0, 0.0601, 0.1664, 0.0]","[17.643, 2564605.0, 112250198.0, 2901435.0, 0.0238, 1453210.0, 0.0402, 0.1474, -1.0]","[17.643, 2247031.0, 114497229.0, 2332678.6667, 0.0172, 3509950.0, 0.0208, -0.0017, -1.0]","[17.643, 2286620.0, 116783849.0, 2366085.3333, 0.0216, 5257393.0, 0.0065, -0.327, -1.0]","[17.643, 4877823.0, 121661672.0, 3137158.0, 0.03, 3411437.0, 0.0281, -0.1359, -1.0]","[17.643, 6584293.0, 128245965.0, 4582912.0, 0.0338, 3608120.0, 0.0346, 0.356, -1.0]","[17.643, 9546190.0, 137792155.0, 7002768.6667, 0.0425, 3586418.0, 0.0257, -0.2759, -1.0]","[17.643, 3842043.0, 141634198.0, 6657508.6667, 0.0343, 5640631.0, 0.0336, -0.2708, 0.0]"
2020-05-19,"[-1.6746, 17090841.0, 17090841.0, 5696947.0, 0.1457, 7167537.0, 0.094, -0.3772, 0.0]","[-1.6746, 6683178.0, 23774019.0, 7924673.0, 0.0825, 5006600.0, 0.033, -0.1883, 0.0]","[-1.6746, 3968019.0, 27742038.0, 9247346.0, 0.0535, 2488900.0, 0.0397, 0.2548, -1.0]","[-1.6746, 3893402.0, 31635440.0, 4848199.6667, 0.0484, 1966593.0, 0.028, -0.1259, -1.0]","[-1.6746, 2283468.0, 33918908.0, 3381629.6667, 0.0275, 3480300.0, 0.0436, 0.136, -1.0]","[-1.6746, 2204798.0, 36123706.0, 2793889.3333, 0.0262, 3083476.0, 0.0349, -0.3186, -1.0]","[-1.6746, 2248770.0, 38372476.0, 2245678.6667, 0.0311, 1254663.0, 0.0357, -0.3455, 0.0]","[-1.6746, 1566937.0, 39939413.0, 2006835.0, 0.0277, 1326521.0, 0.0216, -0.5216, 0.0]","[-1.6746, 2970732.0, 42910145.0, 2262146.3333, 0.0252, 627204.0, 0.0285, 0.5052, -1.0]","[-1.6746, 2477510.0, 45387655.0, 2338393.0, 0.0325, 733126.0, 0.0257, 0.2084, -1.0]","[-1.6746, 930588.0, 46318243.0, 2126276.6667, 0.0378, 823949.0, 0.0172, -0.0169, -1.0]","[-1.6746, 1131615.0, 47449858.0, 1513237.6667, 0.0336, 632758.0, 0.037, 0.2437, -1.0]","[-1.6746, 2416260.0, 49866118.0, 1492821.0, 0.0623, 1412268.0, 0.0483, -0.3552, -1.0]","[-1.6746, 3208836.0, 53074954.0, 2252237.0, 0.0447, 1015299.0, 0.0252, -0.0288, 0.0]","[-1.6746, 2101680.0, 55176634.0, 2575592.0, 0.0348, 1280309.0, 0.0234, -0.6953, 0.0]","[-1.6746, 4840292.0, 60016926.0, 3383602.6667, 0.0409, 706627.0, 0.0432, -0.2681, 0.0]","[-1.6746, 5930543.0, 65947469.0, 4290838.3333, 0.0403, 941211.0, 0.0378, -0.1582, -1.0]","[-1.6746, 1594891.0, 67542360.0, 4121908.6667, 0.0198, 1453210.0, 0.0207, -0.1688, -1.0]","[-1.6746, 3140788.0, 70683148.0, 3555407.3333, 0.0229, 3509950.0, 0.0373, -0.5154, -1.0]","[-1.6746, 1984852.0, 72668000.0, 2240177.0, 0.0203, 5257393.0, 0.0165, -0.5168, 0.0]","[-1.6746, 1858109.0, 74526109.0, 2327916.3333, 0.0252, 3411437.0, 0.0187, -0.207, 0.0]","[-1.6746, 1789650.0, 76315759.0, 1877537.0, 0.0319, 3608120.0, 0.0137, -0.2224, 0.0]","[-1.6746, 3161539.0, 79477298.0, 2269766.0, 0.0457, 3586418.0, 0.014, -0.4752, -1.0]","[-1.6746, 4364900.0, 83842198.0, 3105363.0, 0.0395, 5640631.0, 0.0087, -0.4828, 0.0]"
2020-05-20,"[-0.2436, 8533389.0, 8533389.0, 2844463.0, 0.1698, 7167537.0, 0.0985, -0.4185, 0.0]","[-0.2436, 4400858.0, 12934247.0, 4311415.6667, 0.0906, 5006600.0, 0.074, 0.3062, 0.0]","[-0.2436, 2642891.0, 15577138.0, 5192379.3333, 0.0511, 2488900.0, 0.0379, -0.3934, 0.0]","[-0.2436, 3217478.0, 18794616.0, 3420409.0, 0.0496, 1966593.0, 0.0502, -0.0015, 0.0]","[-0.2436, 2311297.0, 21105913.0, 2723888.6667, 0.0306, 3480300.0, 0.0513, 0.5607, 0.0]","[-0.2436, 2771497.0, 23877410.0, 2766757.3333, 0.0323, 3083476.0, 0.0465, -0.2638, -1.0]","[-0.2436, 2293360.0, 26170770.0, 2458718.0, 0.0317, 1254663.0, 0.0324, -0.0929, -1.0]","[-0.2436, 1258300.0, 27429070.0, 2107719.0, 0.02, 1326521.0, 0.0208, 0.3396, -1.0]","[-0.2436, 1058500.0, 28487570.0, 1536720.0, 0.0241, 627204.0, 0.0231, 0.3105, 0.0]","[-0.2436, 2194200.0, 30681770.0, 1503666.6667, 0.0309, 733126.0, 0.059, 0.0423, -1.0]","[-0.2436, 3522574.0, 34204344.0, 2258424.6667, 0.03, 823949.0, 0.0302, -0.1888, -1.0]","[-0.2436, 1174527.0, 35378871.0, 2297100.3333, 0.0185, 632758.0, 0.0123, -0.365, -1.0]","[-0.2436, 2466700.0, 37845571.0, 2387933.6667, 0.0424, 1412268.0, 0.025, -0.5033, 0.0]","[-0.2436, 1659126.0, 39504697.0, 1766784.3333, 0.0391, 1015299.0, 0.0171, -0.0348, 1.0]","[-0.2436, 2405046.0, 41909743.0, 2176957.3333, 0.0338, 1280309.0, 0.0474, 0.0784, 1.0]","[-0.2436, 1529721.0, 43439464.0, 1864631.0, 0.037, 706627.0, 0.0225, 0.2655, -1.0]","[-0.2436, 1491576.0, 44931040.0, 1808781.0, 0.037, 941211.0, 0.0404, -0.3216, -1.0]","[-0.2436, 2677879.1, 47608919.1, 1899725.3667, 0.0272, 1453210.0, 0.0288, 0.0422, 0.0]","[-0.2436, 1983353.0, 49592272.1, 2050936.0333, 0.0287, 3509950.0, 0.0227, 0.516, -1.0]","[-0.2436, 3396283.0, 52988555.1, 2685838.3667, 0.032, 5257393.0, 0.0278, -0.0666, -1.0]","[-0.2436, 1674792.0, 54663347.1, 2351476.0, 0.0281, 3411437.0, 0.0222, -0.042, 0.0]","[-0.2436, 1965641.0, 56628988.1, 2345572.0, 0.0335, 3608120.0, 0.0256, -0.3123, -1.0]","[-0.2436, 2019339.0, 58648327.1, 1886590.6667, 0.0462, 3586418.0, 0.0226, -0.3976, 0.0]","[-0.2436, 1747600.0, 60395927.1, 1910860.0, 0.036, 5640631.0, 0.0109, -0.05, 1.0]"
2020-05-21,"[-1.5823, 5187526.0, 5187526.0, 1729175.3333, 0.1458, 9545970.0, 0.091, -0.1401, -1.0]","[-1.5823, 3630200.0, 8817726.0, 2939242.0, 0.0724, 8988387.0, 0.0686, -0.4587, -1.0]","[-1.5823, 2556031.0, 11373757.0, 3791252.3333, 0.0455, 6972455.0, 0.0377, 0.4589, 1.0]","[-1.5823, 2412988.0, 13786745.0, 2866406.3333, 0.0475, 6352783.0, 0.0574, -0.2491, -1.0]","[-1.5823, 3544993.0, 17331738.0, 2838004.0, 0.0429, 3754733.0, 0.0785, -0.3667, -1.0]","[-1.5823, 1556412.0, 18888150.0, 2504797.6667, 0.0333, 3957598.0, 0.0283, -0.0514, 1.0]","[-1.5823, 1785600.0, 20673750.0, 2295668.3333, 0.0322, 3238299.0, 0.0442, -0.5932, -1.0]","[-1.5823, 1563800.0, 22237550.0, 1635270.6667, 0.0224, 1497900.0, 0.026, -0.4033, -1.0]","[-1.5823, 968500.0, 23206050.0, 1439300.0, 0.0234, 1182400.0, 0.0221, -0.0225, 1.0]","[-1.5823, 2138202.0, 25344252.0, 1556834.0, 0.0346, 1099600.0, 0.0295, 0.0649, -1.0]","[-1.5823, 2072268.0, 27416520.0, 1726323.3333, 0.0354, 1447615.0, 0.0202, 0.1248, -1.0]","[-1.5823, 3069330.0, 30485850.0, 2426600.0, 0.0292, 1615400.0, 0.0401, -0.1645, 0.0]","[-1.5823, 2223202.0, 32709052.0, 2454933.3333, 0.0364, 1588798.0, 0.0258, 0.551, -1.0]","[-1.5823, 2337366.0, 35046418.0, 2543299.3333, 0.0358, 1003700.0, 0.0291, -0.0106, -1.0]","[-1.5823, 1065902.0, 36112320.0, 1875490.0, 0.0279, 1332300.0, 0.0203, 0.1677, -1.0]","[-1.5823, 1452600.0, 37564920.0, 1618622.6667, 0.0363, 1454670.0, 0.0271, -0.1482, 0.0]","[-1.5823, 2958349.0, 40523269.0, 1825617.0, 0.0493, 1080500.0, 0.0196, 0.4996, -1.0]","[-1.5823, 1182099.0, 41705368.0, 1864349.3333, 0.0281, 2198000.0, 0.0267, -0.1148, -1.0]","[-1.5823, 1002999.0, 42708367.0, 1714482.3333, 0.0294, 1459900.0, 0.021, 0.092, -1.0]","[-1.5823, 2853435.0, 45561802.0, 1679511.0, 0.0436, 1947711.0, 0.0238, -0.1128, -1.0]","[-1.5823, 2176200.0, 47738002.0, 2010878.0, 0.0295, 2584502.0, 0.0255, -0.1443, -1.0]","[-1.5823, 2061783.0, 49799785.0, 2363806.0, 0.0302, 1896352.0, 0.0176, 0.2148, -1.0]","[-1.5823, 3824529.0, 53624314.0, 2687504.0, 0.0464, 1997584.0, 0.0191, 0.2705, -1.0]","[-1.5823, 2598630.0, 56222944.0, 2828314.0, 0.0424, 2572505.0, 0.0128, 0.1084, 0.0]"
2020-05-22,"[0.2214, 5865209.0, 5865209.0, 1955069.6667, 0.1137, 5300029.0, 0.0795, 0.3805, -1.0]","[0.2214, 6391900.0, 12257109.0, 4085703.0, 0.0848, 3734524.0, 0.0424, 0.0326, -1.0]","[0.2214, 3591100.0, 15848209.0, 5282736.3333, 0.0517, 3892146.0, 0.0673, -0.3441, -1.0]","[0.2214, 1714600.0, 17562809.0, 3899200.0, 0.0425, 3815185.0, 0.026, -0.0243, 0.0]","[0.2214, 2535276.0, 20098085.0, 2613658.6667, 0.0493, 2222500.0, 0.0551, -0.1971, -1.0]","[0.2214, 3961849.0, 24059934.0, 2737241.6667, 0.0487, 2122042.0, 0.0444, -0.3571, -1.0]","[0.2214, 2695467.0, 26755401.0, 3064197.3333, 0.0397, 2776161.0, 0.061, -0.2361, -1.0]","[0.2214, 2306205.0, 29061606.0, 2987840.3333, 0.0303, 3391100.0, 0.0289, -0.0664, 0.0]","[0.2214, 1552118.0, 30613724.0, 2184596.6667, 0.0211, 1613750.0, 0.0409, -0.1879, 0.0]","[0.2214, 1467171.0, 32080895.0, 1775164.6667, 0.0337, 3161541.0, 0.0207, 0.1532, -1.0]","[0.2214, 1008999.0, 33089894.0, 1342762.6667, 0.0379, 6270204.0, 0.0376, 0.354, -1.0]","[0.2214, 951700.0, 34041594.0, 1142623.3333, 0.0305, 4977256.0, 0.0178, -0.7288, 0.0]","[0.2214, 1795800.0, 35837394.0, 1252166.3333, 0.0378, 7703068.0, 0.0247, -0.0145, -1.0]","[0.2214, 2398060.0, 38235454.0, 1715186.6667, 0.0377, 3397004.0, 0.0221, 0.2233, -1.0]","[0.2214, 2253200.0, 40488654.0, 2149020.0, 0.0333, 3283091.0, 0.0319, -0.5213, 1.0]","[0.2214, 1394987.0, 41883641.0, 2015415.6667, 0.0256, 2851400.0, 0.0192, 0.4748, 1.0]","[0.2214, 1179567.0, 43063208.0, 1609251.3333, 0.033, 2670914.0, 0.0294, 0.0245, -1.0]","[0.2214, 985500.0, 44048708.0, 1186684.6667, 0.0278, 1705883.0, 0.0155, -0.0933, -1.0]","[0.2214, 1343580.0, 45392288.0, 1169549.0, 0.0251, 1169424.0, 0.0413, 0.075, -1.0]","[0.2214, 2030154.0, 47422442.0, 1453078.0, 0.0481, 1620684.0, 0.0253, -0.1149, -1.0]","[0.2214, 2112846.0, 49535288.0, 1828860.0, 0.035, 1456800.0, 0.0239, 0.2594, -1.0]","[0.2214, 1351800.0, 50887088.0, 1831600.0, 0.0313, 2146500.0, 0.0139, 0.592, -1.0]","[0.2214, 1995954.0, 52883042.0, 1820200.0, 0.046, 2445600.0, 0.022, 0.2476, 0.0]","[0.2214, 1713950.0, 54596992.0, 1687234.6667, 0.0355, 3023875.0, 0.01, 0.304, 0.0]"
2020-05-25,"[-0.549, 4504755.0, 4504755.0, 1501585.0, 0.1002, 23267037.0, 0.068, -0.1663, 0.0]","[-0.549, 3661107.0, 8165862.0, 2721954.0, 0.0879, 16889572.0, 0.073, -0.0539, -1.0]","[-0.549, 2322995.0, 10488857.0, 3496285.6667, 0.0544, 8831667.0, 0.0573, -0.2832, -1.0]","[-0.549, 1794900.0, 12283757.0, 2593000.6667, 0.0382, 6940284.0, 0.0522, -0.0083, -1.0]","[-0.549, 1727100.0, 14010857.0, 1948331.6667, 0.0494, 3709708.0, 0.0232, -0.3341, -1.0]","[-0.549, 2385900.0, 16396757.0, 1969300.0, 0.0512, 3500733.0, 0.039, 0.0413, -1.0]","[-0.549, 3026669.075, 19423426.075, 2379889.6917, 0.0497, 4310902.0, 0.0371, -0.3647, -1.0]","[-0.549, 2575900.0, 21999326.075, 2662823.025, 0.0426, 2886120.0, 0.0224, -0.0348, 0.0]","[-0.549, 1287028.0, 23286354.075, 2296532.3583, 0.0248, 2719202.0, 0.0209, 0.0035, -1.0]","[-0.549, 1267399.0, 24553753.075, 1710109.0, 0.0311, 3784913.0, 0.0346, -0.0642, -1.0]","[-0.549, 935300.0, 25489053.075, 1163242.3333, 0.0254, 2905019.0, 0.0164, 0.3236, 0.0]","[-0.549, 880100.0, 26369153.075, 1027599.6667, 0.0306, 3183230.0, 0.0229, 0.1694, 0.0]","[-0.549, 1643831.0, 28012984.075, 1153077.0, 0.0364, 8161388.0, 0.0325, 0.2052, 1.0]","[-0.549, 1303400.0, 29316384.075, 1275777.0, 0.0382, 7290050.0, 0.0237, 0.2212, -1.0]","[-0.549, 1181000.0, 30497384.075, 1376077.0, 0.0289, 5166068.0, 0.0221, 0.2569, -1.0]","[-0.549, 1139894.0, 31637278.075, 1208098.0, 0.0256, 3953300.0, 0.0129, 0.7466, -1.0]","[-0.549, 2204286.1, 33841564.175, 1508393.3667, 0.0412, 2186400.0, 0.0183, 0.4417, -1.0]","[-0.549, 1691421.0, 35532985.175, 1678533.7, 0.0257, 2564605.0, 0.0208, 0.4759, -1.0]","[-0.549, 1107102.0, 36640087.175, 1667603.0333, 0.0224, 2247031.0, 0.0282, 0.0556, -1.0]","[-0.549, 1888000.0, 38528087.175, 1562174.3333, 0.0434, 2286620.0, 0.0311, 0.0283, 1.0]","[-0.549, 1533900.0, 40061987.175, 1509667.3333, 0.0373, 4877823.0, 0.0152, -0.0415, -1.0]","[-0.549, 1410090.0, 41472077.175, 1610663.3333, 0.031, 6584293.0, 0.024, -0.3158, -1.0]","[-0.549, 1104400.0, 42576477.175, 1349463.3333, 0.0431, 9546190.0, 0.0171, 0.2052, 0.0]","[-0.549, 2036116.0, 44612593.175, 1516868.6667, 0.0411, 3842043.0, 0.0231, 0.4261, 1.0]"
