date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[-1.0, 781080.0, 781080.0, 260360.0, 0.0127, 781080.0, 0.0073, 0.3087, 0.0]","[-1.0, 1324100.0, 2105180.0, 701726.6667, 0.0216, 1324100.0, 0.0085, 0.3066, 0.0]","[-1.0, 702462.0, 2807642.0, 935880.6667, 0.0115, 702462.0, 0.0047, -0.207, -1.0]","[-1.0, 1222546.0, 4030188.0, 1083036.0, 0.0199, 1222546.0, 0.01, -0.3472, -1.0]","[-1.0, 748077.0, 4778265.0, 891028.3333, 0.0122, 748077.0, 0.0044, 0.3967, 0.0]","[-1.0, 252200.0, 5030465.0, 740941.0, 0.0041, 252200.0, 0.0049, -0.1173, 0.0]","[-1.0, 1126857.0, 6157322.0, 709044.6667, 0.0184, 1126857.0, 0.0063, -0.3565, -1.0]","[-1.0, 146585.0, 6303907.0, 508547.3333, 0.0024, 146585.0, 0.0048, -0.122, 0.0]","[-1.0, 315401.0, 6619308.0, 529614.3333, 0.0051, 315401.0, 0.0031, -0.6258, 0.0]","[-1.0, 844054.0, 7463362.0, 435346.6667, 0.0138, 844054.0, 0.0025, 0.4503, 0.0]","[-1.0, 50800.0, 7514162.0, 403418.3333, 0.0008, 50800.0, 0.0044, -0.4153, 0.0]","[-1.0, 705946.0, 8220108.0, 533600.0, 0.0115, 705946.0, 0.0047, -0.2496, 0.0]","[-1.0, 235800.0, 8455908.0, 330848.6667, 0.0038, 235800.0, 0.0047, -0.7915, 0.0]","[-1.0, 1018884.0, 9474792.0, 653543.3333, 0.0166, 1018884.0, 0.0054, -0.7822, 0.0]","[-1.0, 2138021.0, 11612813.0, 1130901.6667, 0.0349, 2138021.0, 0.0086, 0.253, 0.0]","[-1.0, 396886.0, 12009699.0, 1184597.0, 0.0065, 396886.0, 0.005, -0.4797, 0.0]","[-1.0, 515000.0, 12524699.0, 1016635.6667, 0.0084, 515000.0, 0.0069, 0.6081, 0.0]","[-1.0, 115200.0, 12639899.0, 342362.0, 0.0019, 115200.0, 0.0045, -0.0365, 0.0]","[-1.0, 909402.0, 13549301.0, 513200.6667, 0.0148, 909402.0, 0.0049, -0.3807, 0.0]","[-1.0, 1456800.0, 15006101.0, 827134.0, 0.0238, 1456800.0, 0.0045, -0.3607, 0.0]","[-1.0, 218067.0, 15224168.0, 861423.0, 0.0036, 218067.0, 0.0049, -0.291, 0.0]","[-1.0, 531780.0, 15755948.0, 735549.0, 0.0087, 531780.0, 0.0048, -0.2869, 0.0]","[-1.0, 557300.0, 16313248.0, 435715.6667, 0.0091, 557300.0, 0.0049, -0.5821, 0.0]","[-1.0, 4128011.0, 20441259.0, 1739030.3333, 0.0673, 4128011.0, 0.01, -0.5362, -1.0]"
2020-05-14,"[18.3621, 1070100.0, 1070100.0, 356700.0, 0.04, 781080.0, 0.0034, 0.0307, 0.0]","[18.3621, 2068023.0, 3138123.0, 1046041.0, 0.0743, 1324100.0, 0.0057, 0.2195, 0.0]","[18.3621, 1081222.0, 4219345.0, 1406448.3333, 0.039, 702462.0, 0.005, 0.6335, -1.0]","[18.3621, 432361.0, 4651706.0, 1193868.6667, 0.031, 1222546.0, 0.0051, -0.0162, 0.0]","[18.3621, 493600.0, 5145306.0, 669061.0, 0.0248, 748077.0, 0.0046, 0.4836, 0.0]","[18.3621, 319400.0, 5464706.0, 415120.3333, 0.0123, 252200.0, 0.0049, 0.6129, 0.0]","[18.3621, 213200.0, 5677906.0, 342066.6667, 0.0238, 1126857.0, 0.005, 0.4725, 0.0]","[18.3621, 288669.0, 5966575.0, 273756.3333, 0.0098, 146585.0, 0.0067, -0.2765, 1.0]","[18.3621, 241131.0, 6207706.0, 247666.6667, 0.0113, 315401.0, 0.0068, 0.6452, 0.0]","[18.3621, 322049.0, 6529755.0, 283949.6667, 0.022, 844054.0, 0.0076, -0.0568, -1.0]","[18.3621, 713042.0, 7242797.0, 425407.3333, 0.019, 50800.0, 0.0055, -0.4262, 0.0]","[18.3621, 274486.0, 7517283.0, 436525.6667, 0.0185, 705946.0, 0.005, -0.4621, 0.0]","[18.3621, 418707.0, 7935990.0, 468745.0, 0.0145, 235800.0, 0.0049, 0.4286, 0.0]","[18.3621, 397565.0, 8333555.0, 363586.0, 0.0268, 1018884.0, 0.0057, 0.3983, 0.0]","[18.3621, 353610.0, 8687165.0, 389960.6667, 0.0439, 2138021.0, 0.005, -0.1077, 0.0]","[18.3621, 218280.0, 8905445.0, 323151.6667, 0.012, 396886.0, 0.004, -0.2033, 0.0]","[18.3621, 114880.0, 9020325.0, 228923.3333, 0.0113, 515000.0, 0.0049, -0.1302, 0.0]","[18.3621, 684600.0, 9704925.0, 339253.3333, 0.0193, 115200.0, 0.0059, 0.8512, 0.0]","[18.3621, 319500.0, 10024425.0, 372993.3333, 0.023, 909402.0, 0.0039, 0.7206, 0.0]","[18.3621, 1013403.0, 11037828.0, 672501.0, 0.0496, 1456800.0, 0.0025, -0.7044, 0.0]","[18.3621, 201600.0, 11239428.0, 511501.0, 0.0087, 218067.0, 0.0009, -0.0974, 0.0]","[18.3621, 174800.0, 11414228.0, 463267.6667, 0.0131, 531780.0, 0.0047, -0.0395, 0.0]","[18.3621, 743699.0, 12157927.0, 373366.3333, 0.0281, 557300.0, 0.0038, 0.8109, 0.0]","[18.3621, 914434.0, 13072361.0, 610977.6667, 0.0906, 4128011.0, 0.0039, -0.5398, 0.0]"
2020-05-15,"[-0.8005, 945354.0, 945354.0, 315118.0, 0.0654, 781080.0, 0.0064, 0.3255, 0.0]","[-0.8005, 1114449.0, 2059803.0, 686601.0, 0.1042, 1324100.0, 0.0048, -0.0577, -1.0]","[-0.8005, 843877.0, 2903680.0, 967893.3333, 0.0617, 702462.0, 0.0053, 0.5431, 0.0]","[-0.8005, 426242.0, 3329922.0, 794856.0, 0.0424, 1222546.0, 0.0041, 0.1258, 0.0]","[-0.8005, 408585.0, 3738507.0, 559568.0, 0.0357, 748077.0, 0.005, 0.3798, 0.0]","[-0.8005, 946635.0, 4685142.0, 593820.6667, 0.0376, 252200.0, 0.0052, 0.8215, -1.0]","[-0.8005, 543209.0, 5228351.0, 632809.6667, 0.0384, 1126857.0, 0.0058, -0.5518, 0.0]","[-0.8005, 974780.0, 6203131.0, 821541.3333, 0.0359, 146585.0, 0.005, 0.6714, 0.0]","[-0.8005, 274700.0, 6477831.0, 597563.0, 0.0187, 315401.0, 0.005, 0.5393, -1.0]","[-0.8005, 109900.0, 6587731.0, 453126.6667, 0.0249, 844054.0, 0.0046, 0.5476, 0.0]","[-0.8005, 448100.0, 7035831.0, 277566.6667, 0.031, 50800.0, 0.004, -0.8882, 0.0]","[-0.8005, 74100.0, 7109931.0, 210700.0, 0.0205, 705946.0, 0.0023, -0.3417, 0.0]","[-0.8005, 672400.0, 7782331.0, 398200.0, 0.0326, 235800.0, 0.0049, 0.187, -1.0]","[-0.8005, 400197.0, 8182528.0, 382232.3333, 0.0375, 1018884.0, 0.0039, -0.1622, 0.0]","[-0.8005, 706244.0, 8888772.0, 592947.0, 0.0628, 2138021.0, 0.0059, -0.238, 0.0]","[-0.8005, 97525.0, 8986297.0, 401322.0, 0.0147, 396886.0, 0.0044, 0.6069, 0.0]","[-0.8005, 293601.0, 9279898.0, 365790.0, 0.0192, 515000.0, 0.0037, -0.8116, -1.0]","[-0.8005, 66599.0, 9346497.0, 152575.0, 0.0211, 115200.0, 0.0038, 0.3154, -1.0]","[-0.8005, 382705.0, 9729202.0, 247635.0, 0.0332, 909402.0, 0.004, -0.3032, 0.0]","[-0.8005, 234512.0, 9963714.0, 227938.6667, 0.0559, 1456800.0, 0.0026, 0.899, 0.0]","[-0.8005, 266001.0, 10229715.0, 294406.0, 0.0158, 218067.0, 0.0046, 0.8836, 0.0]","[-0.8005, 526701.0, 10756416.0, 342404.6667, 0.0273, 531780.0, 0.0048, 0.177, 0.0]","[-0.8005, 833632.0, 11590048.0, 542111.3333, 0.0504, 557300.0, 0.0042, -0.3399, 0.0]","[-0.8005, 840766.0, 12430814.0, 733699.6667, 0.1132, 4128011.0, 0.0049, 0.8176, -1.0]"
2020-05-18,"[2.5179, 1036747.0, 1036747.0, 345582.3333, 0.0634, 781080.0, 0.0056, 0.0328, -1.0]","[2.5179, 1309294.0, 2346041.0, 782013.6667, 0.0962, 1324100.0, 0.0076, 0.1463, 0.0]","[2.5179, 1991164.0, 4337205.0, 1445735.0, 0.0709, 702462.0, 0.0049, 0.5594, 0.0]","[2.5179, 915300.0, 5252505.0, 1405252.6667, 0.032, 1222546.0, 0.0035, -0.0415, 0.0]","[2.5179, 271380.0, 5523885.0, 1059281.3333, 0.0264, 748077.0, 0.005, 0.2014, 0.0]","[2.5179, 511181.0, 6035066.0, 565953.6667, 0.0388, 252200.0, 0.005, 0.2889, 0.0]","[2.5179, 702400.0, 6737466.0, 494987.0, 0.0273, 1126857.0, 0.0036, 0.5713, 0.0]","[2.5179, 269720.0, 7007186.0, 494433.6667, 0.0363, 146585.0, 0.0049, 0.1406, 0.0]","[2.5179, 1202720.0, 8209906.0, 724946.6667, 0.026, 315401.0, 0.0055, 0.0929, -1.0]","[2.5179, 2041158.0, 10251064.0, 1171199.3333, 0.0324, 844054.0, 0.0064, -0.3269, -1.0]","[2.5179, 913473.0, 11164537.0, 1385783.6667, 0.0397, 50800.0, 0.0046, -0.1644, 0.0]","[2.5179, 416740.0, 11581277.0, 1123790.3333, 0.0133, 705946.0, 0.0036, -0.4882, 0.0]","[2.5179, 756678.0, 12337955.0, 695630.3333, 0.0366, 235800.0, 0.0047, 0.6808, 0.0]","[2.5179, 503878.0, 12841833.0, 559098.6667, 0.0261, 1018884.0, 0.0029, 0.0543, -1.0]","[2.5179, 250600.0, 13092433.0, 503718.6667, 0.0306, 2138021.0, 0.0049, -0.1256, -1.0]","[2.5179, 448300.0, 13540733.0, 400926.0, 0.0128, 396886.0, 0.0037, 0.708, -1.0]","[2.5179, 614002.0, 14154735.0, 437634.0, 0.0172, 515000.0, 0.0049, 0.0859, -1.0]","[2.5179, 865820.0, 15020555.0, 642707.3333, 0.0283, 115200.0, 0.0059, 0.7809, 0.0]","[2.5179, 3585882.0, 18606437.0, 1688568.0, 0.0557, 909402.0, 0.0112, -0.1695, -1.0]","[2.5179, 2379875.0, 20986312.0, 2277192.3333, 0.0569, 1456800.0, 0.0057, 0.2032, -1.0]","[2.5179, 1691508.0, 22677820.0, 2552421.6667, 0.0299, 218067.0, 0.0064, -0.0452, -1.0]","[2.5179, 2479119.0, 25156939.0, 2183500.6667, 0.0444, 531780.0, 0.0051, -0.3994, -1.0]","[2.5179, 4534603.0, 29691542.0, 2901743.3333, 0.0885, 557300.0, 0.0066, 0.0304, -1.0]","[2.5179, 2329232.0, 32020774.0, 3114318.0, 0.0701, 4128011.0, 0.0064, -0.752, -1.0]"
2020-05-19,"[-1.1957, 3162406.0, 3162406.0, 1054135.3333, 0.0798, 781080.0, 0.0073, 0.2673, 0.0]","[-1.1957, 885683.0, 4048089.0, 1349363.0, 0.0557, 1324100.0, 0.0057, -0.6779, 1.0]","[-1.1957, 2723018.0, 6771107.0, 2257035.6667, 0.081, 702462.0, 0.0075, 0.1667, 0.0]","[-1.1957, 1141300.0, 7912407.0, 1583333.6667, 0.0367, 1222546.0, 0.0067, 0.6401, 0.0]","[-1.1957, 1455163.0, 9367570.0, 1773160.3333, 0.0339, 748077.0, 0.0051, 0.0617, -1.0]","[-1.1957, 1045075.0, 10412645.0, 1213846.0, 0.0451, 252200.0, 0.0057, -0.4782, -1.0]","[-1.1957, 1438000.0, 11850645.0, 1312746.0, 0.0417, 1126857.0, 0.0071, 0.2316, 0.0]","[-1.1957, 69044.0, 11919689.0, 850706.3333, 0.0299, 146585.0, 0.0045, 0.0911, 1.0]","[-1.1957, 243542.0, 12163231.0, 583528.6667, 0.0232, 315401.0, 0.0045, 0.2296, 0.0]","[-1.1957, 680700.0, 12843931.0, 331095.3333, 0.0336, 844054.0, 0.0047, 0.6598, -1.0]","[-1.1957, 99404.0, 12943335.0, 341215.3333, 0.0229, 50800.0, 0.005, 0.5597, -1.0]","[-1.1957, 1005880.0, 13949215.0, 595328.0, 0.0202, 705946.0, 0.0042, 0.314, -1.0]","[-1.1957, 533734.0, 14482949.0, 546339.3333, 0.0333, 235800.0, 0.0025, -0.3974, 0.0]","[-1.1957, 225547.0, 14708496.0, 588387.0, 0.0191, 1018884.0, 0.0049, -0.0089, -1.0]","[-1.1957, 236607.0, 14945103.0, 331962.6667, 0.0248, 2138021.0, 0.0045, 0.2332, 0.0]","[-1.1957, 162900.0, 15108003.0, 208351.3333, 0.0095, 396886.0, 0.0044, 0.0391, 0.0]","[-1.1957, 398200.0, 15506203.0, 265902.3333, 0.0198, 515000.0, 0.0049, -0.1743, -1.0]","[-1.1957, 2625046.0, 18131249.0, 1062048.6667, 0.0471, 115200.0, 0.0053, -0.4362, -1.0]","[-1.1957, 1257146.0, 19388395.0, 1426797.3333, 0.065, 909402.0, 0.0056, 0.3662, -1.0]","[-1.1957, 690600.0, 20078995.0, 1524264.0, 0.0406, 1456800.0, 0.0049, -0.5827, 0.0]","[-1.1957, 564991.0, 20643986.0, 837579.0, 0.0325, 218067.0, 0.0033, -0.796, 0.0]","[-1.1957, 771800.0, 21415786.0, 675797.0, 0.0506, 531780.0, 0.006, 0.7194, 0.0]","[-1.1957, 1645849.0, 23061635.0, 994213.3333, 0.0923, 557300.0, 0.006, -0.8169, 0.0]","[-1.1957, 1076000.0, 24137635.0, 1164549.6667, 0.0617, 4128011.0, 0.0049, 0.8265, 0.0]"
2020-05-20,"[0.328, 5386832.0, 5386832.0, 1795610.6667, 0.1086, 781080.0, 0.0181, 0.0094, -1.0]","[0.328, 5742960.0, 11129792.0, 3709930.6667, 0.0836, 1324100.0, 0.0092, -0.0065, -1.0]","[0.328, 1111262.0, 12241054.0, 4080351.3333, 0.0695, 702462.0, 0.0042, -0.1013, -1.0]","[0.328, 2016651.0, 14257705.0, 2956957.6667, 0.0456, 1222546.0, 0.0132, -0.4276, -1.0]","[0.328, 1223800.0, 15481505.0, 1450571.0, 0.0352, 748077.0, 0.0053, 0.2266, -1.0]","[0.328, 3272976.0, 18754481.0, 2171142.3333, 0.0527, 252200.0, 0.0168, -0.3178, -1.0]","[0.328, 844501.0, 19598982.0, 1780425.6667, 0.0357, 1126857.0, 0.0059, 0.2278, -1.0]","[0.328, 257120.0, 19856102.0, 1458199.0, 0.0063, 146585.0, 0.005, -0.108, -1.0]","[0.328, 1158844.0, 21014946.0, 753488.3333, 0.0275, 315401.0, 0.0059, -0.0305, 0.0]","[0.328, 661521.0, 21676467.0, 692495.0, 0.0373, 844054.0, 0.0041, -0.2613, -1.0]","[0.328, 678235.0, 22354702.0, 832866.6667, 0.0177, 50800.0, 0.0041, 0.0555, -1.0]","[0.328, 93400.0, 22448102.0, 477718.6667, 0.0192, 705946.0, 0.005, -0.1284, 0.0]","[0.328, 244651.0, 22692753.0, 338762.0, 0.0177, 235800.0, 0.0048, 0.2956, 0.0]","[0.328, 1041982.0, 23734735.0, 460011.0, 0.0188, 1018884.0, 0.0045, 0.0568, 0.0]","[0.328, 316281.0, 24051016.0, 534304.6667, 0.0091, 2138021.0, 0.005, -0.2621, 0.0]","[0.328, 1213095.0, 25264111.0, 857119.3333, 0.0191, 396886.0, 0.0049, -0.2797, 0.0]","[0.328, 471514.0, 25735625.0, 666963.3333, 0.0166, 515000.0, 0.0037, 0.0405, 0.0]","[0.328, 302100.0, 26037725.0, 662236.3333, 0.0483, 115200.0, 0.0046, -0.1839, 0.0]","[0.328, 756400.0, 26794125.0, 510004.6667, 0.0623, 909402.0, 0.0039, 0.1565, 0.0]","[0.328, 1579303.0, 28373428.0, 879267.6667, 0.0502, 1456800.0, 0.0045, 0.0345, 0.0]","[0.328, 1269063.0, 29642491.0, 1201588.6667, 0.0382, 218067.0, 0.005, -0.4637, -1.0]","[0.328, 1044240.0, 30686731.0, 1297535.3333, 0.047, 531780.0, 0.0049, 0.0562, -1.0]","[0.328, 614900.0, 31301631.0, 976067.6667, 0.0761, 557300.0, 0.0048, -0.2857, -1.0]","[0.328, 1843860.0, 33145491.0, 1167666.6667, 0.0576, 4128011.0, 0.0052, -0.2632, 0.0]"
2020-05-21,"[-1.0348, 1813127.0, 1813127.0, 604375.6667, 0.1312, 1070100.0, 0.0069, -0.2685, 0.0]","[-1.0348, 1138767.0, 2951894.0, 983964.6667, 0.091, 2068023.0, 0.0057, 0.3736, -1.0]","[-1.0348, 1847474.0, 4799368.0, 1599789.3333, 0.0828, 1081222.0, 0.0081, -0.4923, 0.0]","[-1.0348, 532760.0, 5332128.0, 1173000.3333, 0.0459, 432361.0, 0.0049, -0.1199, 0.0]","[-1.0348, 611384.0, 5943512.0, 997206.0, 0.0437, 493600.0, 0.0046, 0.006, 0.0]","[-1.0348, 470000.0, 6413512.0, 538048.0, 0.056, 319400.0, 0.0042, 0.3259, 0.0]","[-1.0348, 588132.0, 7001644.0, 556505.3333, 0.0392, 213200.0, 0.0067, -0.4572, 0.0]","[-1.0348, 192141.0, 7193785.0, 416757.6667, 0.0071, 288669.0, 0.0049, -0.3978, 0.0]","[-1.0348, 233903.0, 7427688.0, 338058.6667, 0.0193, 241131.0, 0.0048, -0.2085, -1.0]","[-1.0348, 53700.0, 7481388.0, 159914.6667, 0.017, 322049.0, 0.0045, -0.2729, 0.0]","[-1.0348, 528882.0, 8010270.0, 272161.6667, 0.0179, 713042.0, 0.0042, -0.4199, 0.0]","[-1.0348, 683098.0, 8693368.0, 421893.3333, 0.0274, 274486.0, 0.006, 0.0154, 0.0]","[-1.0348, 892380.0, 9585748.0, 701453.3333, 0.0263, 418707.0, 0.0052, 0.3361, 0.0]","[-1.0348, 739695.0, 10325443.0, 771724.3333, 0.0272, 397565.0, 0.0034, -0.4462, 0.0]","[-1.0348, 509600.0, 10835043.0, 713891.6667, 0.0158, 353610.0, 0.0047, 0.0833, 0.0]","[-1.0348, 525814.0, 11360857.0, 591703.0, 0.0241, 218280.0, 0.0046, -0.0661, -1.0]","[-1.0348, 805745.0, 12166602.0, 613719.6667, 0.0251, 114880.0, 0.0059, 0.3442, 0.0]","[-1.0348, 316322.0, 12482924.0, 549293.6667, 0.0451, 684600.0, 0.0034, -0.6296, 0.0]","[-1.0348, 586601.0, 13069525.0, 569556.0, 0.0358, 319500.0, 0.0053, 0.392, 0.0]","[-1.0348, 547320.0, 13616845.0, 483414.3333, 0.0355, 1013403.0, 0.004, -0.5006, 0.0]","[-1.0348, 1306201.0, 14923046.0, 813374.0, 0.0446, 201600.0, 0.0079, -0.3041, 0.0]","[-1.0348, 961341.0, 15884387.0, 938287.3333, 0.0389, 174800.0, 0.0022, -0.3584, 0.0]","[-1.0348, 1194000.3, 17078387.3, 1153847.4333, 0.0509, 743699.0, 0.0055, -0.0219, 0.0]","[-1.0348, 1023044.0, 18101431.3, 1059461.7667, 0.0522, 914434.0, 0.0068, -0.1517, 1.0]"
2020-05-22,"[-1.5998, 1545094.0, 1545094.0, 515031.3333, 0.1128, 945354.0, 0.0106, 0.2647, 0.0]","[-1.5998, 1039716.0, 2584810.0, 861603.3333, 0.0957, 1114449.0, 0.0057, -0.5774, -1.0]","[-1.5998, 2878602.0, 5463412.0, 1821137.3333, 0.0923, 843877.0, 0.0172, -0.1687, -1.0]","[-1.5998, 1214000.0, 6677412.0, 1710772.6667, 0.0499, 426242.0, 0.0056, 0.2865, 0.0]","[-1.5998, 849661.0, 7527073.0, 1647421.0, 0.0375, 408585.0, 0.005, -0.0474, -1.0]","[-1.5998, 795100.0, 8322173.0, 952920.3333, 0.0546, 946635.0, 0.0043, -0.081, 0.0]","[-1.5998, 746111.0, 9068284.0, 796957.3333, 0.0315, 543209.0, 0.0059, -0.0609, 0.0]","[-1.5998, 816844.0, 9885128.0, 786018.3333, 0.0195, 974780.0, 0.0039, -0.3645, 0.0]","[-1.5998, 410836.0, 10295964.0, 657930.3333, 0.0227, 274700.0, 0.0047, 0.5378, -1.0]","[-1.5998, 408247.0, 10704211.0, 545309.0, 0.0143, 109900.0, 0.0054, -0.3118, 1.0]","[-1.5998, 856959.0, 11561170.0, 558680.6667, 0.0306, 448100.0, 0.0059, 0.403, -1.0]","[-1.5998, 247653.0, 11808823.0, 504286.3333, 0.0176, 74100.0, 0.005, -0.1276, 0.0]","[-1.5998, 983397.0, 12792220.0, 696003.0, 0.035, 672400.0, 0.0064, -0.5959, 0.0]","[-1.5998, 483379.0, 13275599.0, 571476.3333, 0.032, 400197.0, 0.0075, 0.4033, -1.0]","[-1.5998, 1334717.0, 14610316.0, 933831.0, 0.0344, 706244.0, 0.0048, -0.1901, 0.0]","[-1.5998, 1061760.0, 15672076.0, 959952.0, 0.0392, 97525.0, 0.0033, 0.695, 0.0]","[-1.5998, 584404.0, 16256480.0, 993627.0, 0.0291, 293601.0, 0.0009, -0.2611, 1.0]","[-1.5998, 578803.0, 16835283.0, 741655.6667, 0.0183, 66599.0, 0.005, -0.2543, 0.0]","[-1.5998, 501200.0, 17336483.0, 554802.3333, 0.0266, 382705.0, 0.0049, 0.1139, 0.0]","[-1.5998, 281920.0, 17618403.0, 453974.3333, 0.0306, 234512.0, 0.005, 0.2158, -1.0]","[-1.5998, 897933.0, 18516336.0, 560351.0, 0.0515, 266001.0, 0.0069, -0.0682, 0.0]","[-1.5998, 334277.0, 18850613.0, 504710.0, 0.0337, 526701.0, 0.0046, 0.6374, 1.0]","[-1.5998, 726261.0, 19576874.0, 652823.6667, 0.04, 833632.0, 0.0079, 0.3274, 0.0]","[-1.5998, 815030.0, 20391904.0, 625189.3333, 0.0507, 840766.0, 0.0044, 0.708, -1.0]"
2020-05-25,"[-0.1721, 1518625.0, 1518625.0, 506208.3333, 0.0905, 1036747.0, 0.0065, 0.2303, 0.0]","[-0.1721, 1252978.0, 2771603.0, 923867.6667, 0.0643, 1309294.0, 0.0066, -0.1915, -1.0]","[-0.1721, 1931200.0, 4702803.0, 1567601.0, 0.1216, 1991164.0, 0.0078, 0.5503, 0.0]","[-0.1721, 317865.0, 5020668.0, 1167347.6667, 0.0363, 915300.0, 0.0049, 0.2456, 0.0]","[-0.1721, 693435.0, 5714103.0, 980833.3333, 0.0397, 271380.0, 0.0066, 0.3216, -1.0]","[-0.1721, 585402.0, 6299505.0, 532234.0, 0.0339, 511181.0, 0.0049, -0.0559, 0.0]","[-0.1721, 424327.0, 6723832.0, 567721.3333, 0.0319, 702400.0, 0.0049, 0.4637, -1.0]","[-0.1721, 649397.0, 7373229.0, 553042.0, 0.0305, 269720.0, 0.0034, 0.459, 0.0]","[-0.1721, 292604.0, 7665833.0, 455442.6667, 0.0172, 1202720.0, 0.003, -0.6688, 0.0]","[-0.1721, 266000.0, 7931833.0, 402667.0, 0.0132, 2041158.0, 0.0043, 0.4941, -1.0]","[-0.1721, 736342.0, 8668175.0, 431648.6667, 0.0392, 913473.0, 0.0055, 0.3128, -1.0]","[-0.1721, 825200.0, 9493375.0, 609180.6667, 0.034, 416740.0, 0.0051, 0.3923, 0.0]","[-0.1721, 395230.0, 9888605.0, 652257.3333, 0.0408, 756678.0, 0.0035, -0.5344, 0.0]","[-0.1721, 589294.0, 10477899.0, 603241.3333, 0.0339, 503878.0, 0.0038, -0.1625, 0.0]","[-0.1721, 363293.0, 10841192.0, 449272.3333, 0.0388, 250600.0, 0.0042, 0.4656, -1.0]","[-0.1721, 350587.0, 11191779.0, 434391.3333, 0.0344, 448300.0, 0.0048, 0.0671, 0.0]","[-0.1721, 320500.0, 11512279.0, 344793.3333, 0.0311, 614002.0, 0.0047, -0.1223, 0.0]","[-0.1721, 259060.0, 11771339.0, 310049.0, 0.0207, 865820.0, 0.0047, -0.0004, -1.0]","[-0.1721, 683665.0, 12455004.0, 421075.0, 0.0333, 3585882.0, 0.0035, 0.8407, 0.0]","[-0.1721, 998790.6, 13453794.6, 647171.8667, 0.0357, 2379875.0, 0.0044, -0.2929, 0.0]","[-0.1721, 359099.0, 13812893.6, 680518.2, 0.0463, 1691508.0, 0.0048, 0.7921, -1.0]","[-0.1721, 651600.0, 14464493.6, 669829.8667, 0.0368, 2479119.0, 0.0051, 0.3544, 0.0]","[-0.1721, 234400.0, 14698893.6, 415033.0, 0.0388, 4534603.0, 0.004, -0.1162, -1.0]","[-0.1721, 1178801.0, 15877694.6, 688267.0, 0.0569, 2329232.0, 0.0043, 0.2518, 0.0]"
2020-05-26,"[-1.4769, 2174335.0, 2174335.0, 724778.3333, 0.0943, 3162406.0, 0.0126, -0.0999, 0.0]","[-1.4769, 1820307.0, 3994642.0, 1331547.3333, 0.0744, 885683.0, 0.0065, 0.675, 0.0]","[-1.4769, 1456943.6, 5451585.6, 1817195.2, 0.1125, 2723018.0, 0.0051, -0.3642, 0.0]","[-1.4769, 439063.0, 5890648.6, 1238771.2, 0.034, 1141300.0, 0.0048, -0.537, 0.0]","[-1.4769, 707527.3, 6598175.9, 867844.6333, 0.0406, 1455163.0, 0.0057, -0.7616, -1.0]","[-1.4769, 1721642.7, 8319818.6, 956077.6667, 0.0547, 1045075.0, 0.0071, -0.3782, 0.0]","[-1.4769, 641880.0, 8961698.6, 1023683.3333, 0.0321, 1438000.0, 0.0043, 0.1235, -1.0]","[-1.4769, 570607.0, 9532305.6, 978043.2333, 0.0367, 69044.0, 0.0048, -0.5956, 0.0]","[-1.4769, 269700.0, 9802005.6, 494062.3333, 0.0175, 243542.0, 0.0031, -0.9276, 0.0]","[-1.4769, 410600.0, 10212605.6, 416969.0, 0.0193, 680700.0, 0.005, -0.5927, 0.0]","[-1.4769, 28600.0, 10241205.6, 236300.0, 0.03, 99404.0, 0.005, -0.1497, 0.0]","[-1.4769, 412000.0, 10653205.6, 283733.3333, 0.0284, 1005880.0, 0.0041, -0.8667, 0.0]","[-1.4769, 375670.0, 11028875.6, 272090.0, 0.0308, 533734.0, 0.0045, -0.893, 0.0]","[-1.4769, 727155.0, 11756030.6, 504941.6667, 0.0327, 225547.0, 0.005, -0.4911, 0.0]","[-1.4769, 763600.0, 12519630.6, 622141.6667, 0.0425, 236607.0, 0.0026, 0.743, 0.0]","[-1.4769, 650200.0, 13169830.6, 713651.6667, 0.0358, 162900.0, 0.0045, -0.3545, 0.0]","[-1.4769, 617682.0, 13787512.6, 677160.6667, 0.0268, 398200.0, 0.0032, 0.6968, 0.0]","[-1.4769, 457863.0, 14245375.6, 575248.3333, 0.0227, 2625046.0, 0.0018, -0.0649, 0.0]","[-1.4769, 302200.0, 14547575.6, 459248.3333, 0.0277, 1257146.0, 0.0048, -0.7338, -1.0]","[-1.4769, 406700.0, 14954275.6, 388921.0, 0.0325, 690600.0, 0.0036, -0.4088, 0.0]","[-1.4769, 593101.0, 15547376.6, 434000.3333, 0.0324, 564991.0, 0.0022, 0.3631, 0.0]","[-1.4769, 692500.0, 16239876.6, 564100.3333, 0.031, 771800.0, 0.0037, 0.7811, 0.0]","[-1.4769, 590502.0, 16830378.6, 625367.6667, 0.0269, 1645849.0, 0.0052, -0.4763, 0.0]","[-1.4769, 2655306.5, 19485685.1, 1312769.5, 0.0835, 1076000.0, 0.0062, -0.5426, 0.0]"
