date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[-1.0, 1.4574, 1.4574, 1.4574, -0.5834, 1.4574, -0.1742, -0.4758, 0.0]","[-1.0, 0.3858, 1.8432, 0.9216, -0.1544, 0.3858, -0.1795, 0.955, -1.0]","[-1.0, 0.2977, 2.1409, 0.7136, -0.1192, 0.2977, -0.2028, 0.3655, 0.0]","[-1.0, 0.0815, 2.2224, 0.255, -0.0326, 0.0815, -0.2161, 1.418, -1.0]","[-1.0, 0.1568, 2.3793, 0.1787, -0.0628, 0.1568, -0.2088, -0.1612, 0.0]","[-1.0, 0.0084, 2.3876, 0.0822, -0.0034, 0.0084, -0.1603, -0.0472, -1.0]","[-1.0, 0.0237, 2.4114, 0.063, -0.0095, 0.0237, -0.2039, 1.2225, -1.0]","[-1.0, -0.4757, 1.9357, -0.1479, 0.1904, -0.4757, -0.222, 0.3845, -1.0]","[-1.0, -0.5269, 1.4087, -0.3263, 0.2109, -0.5269, -0.2189, 1.0424, 0.0]","[-1.0, -0.4904, 0.9183, -0.4977, 0.1963, -0.4904, -0.2138, 0.3042, 0.0]","[-1.0, -0.4414, 0.477, -0.4862, 0.1767, -0.4414, -0.22, 2.3405, -1.0]","[-1.0, -0.5607, -0.0837, -0.4975, 0.2244, -0.5607, -0.2182, -0.7347, 0.0]","[-1.0, -0.4124, -0.496, -0.4715, 0.1651, -0.4124, -0.2211, -0.3586, -1.0]","[-1.0, -0.3927, -0.8888, -0.4552, 0.1572, -0.3927, -0.2245, -0.2711, -1.0]","[-1.0, -0.423, -1.3118, -0.4094, 0.1693, -0.423, -0.2214, 1.7158, -1.0]","[-1.0, -0.4989, -1.8107, -0.4382, 0.1997, -0.4989, -0.2226, 0.6354, 0.0]","[-1.0, 0.0036, -1.8071, -0.3061, -0.0014, 0.0036, -0.1787, -0.0771, -1.0]","[-1.0, -0.3115, -2.1187, -0.269, 0.1247, -0.3115, -0.1955, 1.4667, -1.0]","[-1.0, -0.0871, -2.2058, -0.1317, 0.0349, -0.0871, -0.218, 0.6839, 0.0]","[-1.0, -0.3241, -2.5299, -0.2409, 0.1297, -0.3241, -0.2059, 0.4899, -1.0]","[-1.0, -0.3371, -2.867, -0.2494, 0.1349, -0.3371, -0.2194, 1.3368, 0.0]","[-1.0, -0.3353, -3.2022, -0.3322, 0.1342, -0.3353, -0.2211, 0.3997, 0.0]","[-1.0, 0.2484, -2.9538, -0.1413, -0.0994, 0.2484, -0.21, 1.253, 0.0]","[-1.0, 0.4556, -2.4982, 0.1229, -0.1824, 0.4556, -0.2141, 0.6038, 0.0]"
2020-05-14,"[-0.7606, 0.7056, 0.7056, 0.7056, -0.6684, 1.4574, -0.179, -0.8313, 0.0]","[-0.7606, 1.4945, 2.2002, 1.1001, -0.875, 0.3858, -0.114, 0.1793, -1.0]","[-0.7606, 0.9986, 3.1988, 1.0663, -0.5927, 0.2977, -0.2001, -0.0118, -1.0]","[-0.7606, 0.1025, 3.3012, 0.8652, -0.071, 0.0815, -0.1919, 1.1687, -1.0]","[-0.7606, -0.2127, 3.0886, 0.2961, 0.0821, 0.1568, -0.1942, -0.4773, 0.0]","[-0.7606, -0.4822, 2.6063, -0.1975, 0.2558, 0.0084, -0.2171, -0.0479, 0.0]","[-0.7606, -0.3958, 2.2105, -0.3636, 0.2066, 0.0237, -0.2112, -1.0857, -1.0]","[-0.7606, -0.5016, 1.7089, -0.4599, 0.363, -0.4757, -0.215, 2.4272, 0.0]","[-0.7606, -0.1756, 1.5333, -0.3577, 0.1992, -0.5269, -0.21, 0.4952, -1.0]","[-0.7606, -0.3973, 1.136, -0.3582, 0.3103, -0.4904, -0.2124, 1.8248, -1.0]","[-0.7606, -0.3992, 0.7367, -0.324, 0.3015, -0.4414, -0.2174, 1.4553, -1.0]","[-0.7606, -0.5081, 0.2286, -0.4349, 0.3835, -0.5607, -0.2257, -0.5353, 0.0]","[-0.7606, -0.273, -0.0444, -0.3935, 0.2283, -0.4124, -0.2003, -0.6951, 0.0]","[-0.7606, -0.5565, -0.6009, -0.4459, 0.3757, -0.3927, -0.2124, 0.7472, -1.0]","[-0.7606, -0.2949, -0.8958, -0.3748, 0.2421, -0.423, -0.2116, 0.7455, 0.0]","[-0.7606, -0.3632, -1.259, -0.4049, 0.2937, -0.4989, -0.2221, -0.0877, -1.0]","[-0.7606, 0.3543, -0.9047, -0.1013, -0.1899, 0.0036, -0.2145, 1.1598, -1.0]","[-0.7606, -0.0021, -0.9068, -0.0036, 0.0635, -0.3115, -0.2186, 1.0822, -1.0]","[-0.7606, 0.4725, -0.4343, 0.2749, -0.2348, -0.0871, -0.2023, -0.0073, -1.0]","[-0.7606, 0.2222, -0.2121, 0.2309, -0.0537, -0.3241, -0.1831, 0.6023, 1.0]","[-0.7606, -0.2336, -0.4457, 0.1537, 0.1922, -0.3371, -0.1961, 0.3037, -1.0]","[-0.7606, -0.4529, -0.8985, -0.1547, 0.3088, -0.3353, -0.2236, 0.0317, 1.0]","[-0.7606, -0.1855, -1.0841, -0.2906, 0.0493, 0.2484, -0.2062, 0.736, 1.0]","[-0.7606, 0.1474, -0.9366, -0.1636, -0.1699, 0.4556, -0.2157, 0.3007, -1.0]"
2020-05-15,"[0.1145, 0.6723, 0.6723, 0.6723, -0.42, 1.4574, -0.1923, -0.4071, -1.0]","[0.1145, 2.1202, 2.7926, 1.3963, -0.5028, 0.3858, -0.1441, 0.4876, 0.0]","[0.1145, 0.9976, 3.7902, 1.2634, -0.3572, 0.2977, -0.1881, -0.4411, -1.0]","[0.1145, 0.3686, 4.1588, 1.1621, -0.0333, 0.0815, -0.2112, -2.0527, -1.0]","[0.1145, 0.08, 4.2388, 0.4821, 0.0578, 0.1568, -0.2066, -0.4418, -1.0]","[0.1145, -0.0432, 4.1956, 0.1351, 0.1689, 0.0084, -0.2031, 0.1548, 0.0]","[0.1145, -0.3175, 3.8781, -0.0936, 0.1256, 0.0237, -0.2189, -2.0013, 0.0]","[0.1145, -0.0696, 3.8085, -0.1434, 0.2394, -0.4757, -0.2139, -0.3417, -1.0]","[0.1145, -0.3047, 3.5038, -0.2306, 0.1212, -0.5269, -0.2182, 0.084, -1.0]","[0.1145, -0.4391, 3.0647, -0.2711, 0.1902, -0.4904, -0.2188, -0.0929, -1.0]","[0.1145, -0.2064, 2.8583, -0.3167, 0.1931, -0.4414, -0.2205, -0.8923, -1.0]","[0.1145, -0.4169, 2.4415, -0.3541, 0.2398, -0.5607, -0.2118, -0.3991, 0.0]","[0.1145, -0.1621, 2.2794, -0.2618, 0.146, -0.4124, -0.1944, 0.9216, 0.0]","[0.1145, -0.3247, 1.9547, -0.3012, 0.2381, -0.3927, -0.2157, 1.2334, 0.0]","[0.1145, 0.6821, 2.6368, 0.0651, 0.1873, -0.423, -0.1837, -0.3653, 0.0]","[0.1145, -0.0039, 2.6329, 0.1179, 0.1957, -0.4989, -0.2171, 0.7933, 0.0]","[0.1145, -0.2167, 2.4162, 0.1539, -0.1348, 0.0036, -0.2241, -0.694, 0.0]","[0.1145, -0.3273, 2.0889, -0.1826, 0.0299, -0.3115, -0.2118, -0.2392, -1.0]","[0.1145, -0.3257, 1.7632, -0.2899, -0.1689, -0.0871, -0.2166, -1.1374, 0.0]","[0.1145, 1.4268, 3.1901, 0.258, 0.0184, -0.3241, -0.1555, -1.2622, -1.0]","[0.1145, 2.0949, 5.285, 1.0654, 0.2077, -0.3371, -0.1987, -0.9614, -1.0]","[0.1145, 1.3486, 6.6336, 1.6234, 0.2571, -0.3353, -0.2073, 0.3253, 0.0]","[0.1145, 1.4078, 8.0413, 1.6171, 0.0863, 0.2484, -0.1771, 0.649, 0.0]","[0.1145, 0.734, 8.7754, 1.1635, -0.0854, 0.4556, -0.2201, -0.1134, 0.0]"
2020-05-18,"[-1.1094, 2.4927, 2.4927, 2.4927, -0.1544, 1.4574, -0.0997, 0.1909, 0.0]","[-1.1094, 4.9632, 7.456, 3.728, -0.3096, 0.3858, -0.1459, 0.226, 0.0]","[-1.1094, 1.7943, 9.2503, 3.0834, -0.2663, 0.2977, -0.1759, 0.3163, -1.0]","[-1.1094, 1.2907, 10.541, 2.6827, 0.0144, 0.0815, -0.1989, -0.179, -1.0]","[-1.1094, 0.5889, 11.1299, 1.2246, 0.0955, 0.1568, -0.1871, 0.0742, -1.0]","[-1.1094, 0.1434, 11.2733, 0.6743, 0.1741, 0.0084, -0.2098, 0.1395, -1.0]","[-1.1094, -0.0905, 11.1828, 0.214, 0.1262, 0.0237, -0.2063, 0.27, 0.0]","[-1.1094, -0.2484, 10.9344, -0.0651, 0.1688, -0.4757, -0.217, -1.1906, -1.0]","[-1.1094, -0.3266, 10.6078, -0.2218, 0.0416, -0.5269, -0.2107, 1.0917, -1.0]","[-1.1094, -0.4452, 10.1627, -0.3401, 0.112, -0.4904, -0.2191, 0.1301, -1.0]","[-1.1094, -0.3389, 9.8238, -0.3702, 0.1246, -0.4414, -0.2173, -0.4368, 0.0]","[-1.1094, -0.0241, 9.7996, -0.2694, 0.1643, -0.5607, -0.1838, -0.8444, -1.0]","[-1.1094, 0.1607, 9.9603, -0.0674, 0.0956, -0.4124, -0.1942, -0.2603, 0.0]","[-1.1094, -0.2627, 9.6977, -0.042, 0.1782, -0.3927, -0.2066, -2.0154, 1.0]","[-1.1094, 0.7038, 10.4015, 0.2006, 0.151, -0.423, -0.1677, -0.7142, 0.0]","[-1.1094, -0.062, 10.3395, 0.1264, 0.1273, -0.4989, -0.2098, 0.198, -1.0]","[-1.1094, -0.2624, 10.0771, 0.1265, -0.1418, 0.0036, -0.2221, -0.1239, -1.0]","[-1.1094, -0.3006, 9.7765, -0.2083, -0.0203, -0.3115, -0.214, -0.4351, 0.0]","[-1.1094, -0.3613, 9.4153, -0.3081, -0.1908, -0.0871, -0.2188, -0.8964, 0.0]","[-1.1094, 0.2288, 9.6441, -0.1443, -0.0183, -0.3241, -0.1598, -0.8204, -1.0]","[-1.1094, 0.8016, 10.4457, 0.2231, 0.1856, -0.3371, -0.2087, -1.1772, 0.0]","[-1.1094, 0.2467, 10.6924, 0.4257, 0.2194, -0.3353, -0.1827, -1.0746, 0.0]","[-1.1094, 0.1542, 10.8466, 0.4008, 0.1239, 0.2484, -0.2136, 0.6355, -1.0]","[-1.1094, 0.8256, 11.6722, 0.4088, -0.001, 0.4556, -0.1859, 0.1104, 0.0]"
2020-05-19,"[0.9591, 2.8583, 2.8583, 2.8583, 0.3682, 1.4574, -0.1421, 0.7104, 1.0]","[0.9591, 2.2274, 5.0857, 2.5428, 0.4338, 0.3858, -0.181, -0.2213, -1.0]","[0.9591, 0.5088, 5.5945, 1.8648, 0.1375, 0.2977, -0.1671, 0.5706, -1.0]","[0.9591, 0.0313, 5.6258, 0.9225, 0.0538, 0.0815, -0.2013, 0.3689, -1.0]","[0.9591, -0.0714, 5.5544, 0.1562, 0.0131, 0.1568, -0.2046, 0.5316, 0.0]","[0.9591, -0.3079, 5.2465, -0.116, -0.0268, 0.0084, -0.2144, -1.1031, -1.0]","[0.9591, -0.2074, 5.0391, -0.1956, -0.0343, 0.0237, -0.2143, 0.0118, 1.0]","[0.9591, -0.3045, 4.7345, -0.2733, -0.0387, -0.4757, -0.2047, 0.0478, 0.0]","[0.9591, -0.2779, 4.4566, -0.2633, -0.0473, -0.5269, -0.2086, -1.025, -1.0]","[0.9591, 0.3437, 4.8003, -0.0796, 0.0032, -0.4904, -0.2024, 0.658, 0.0]","[0.9591, -0.1505, 4.6499, -0.0282, -0.0318, -0.4414, -0.1909, 0.8601, -1.0]","[0.9591, -0.3459, 4.3039, -0.0509, -0.0494, -0.5607, -0.2057, -1.4601, 0.0]","[0.9591, -0.2354, 4.0685, -0.2439, -0.0239, -0.4124, -0.2169, 0.7728, -1.0]","[0.9591, -0.269, 3.7995, -0.2835, -0.0454, -0.3927, -0.2073, 1.8085, -1.0]","[0.9591, 0.1575, 3.957, -0.1156, 0.061, -0.423, -0.208, -0.2329, 0.0]","[0.9591, -0.1913, 3.7657, -0.1009, -0.0201, -0.4989, -0.2163, -0.0316, -1.0]","[0.9591, -0.3127, 3.453, -0.1155, -0.0454, 0.0036, -0.2218, 0.0818, 1.0]","[0.9591, -0.3251, 3.1278, -0.2764, -0.0519, -0.3115, -0.2095, 1.1521, 0.0]","[0.9591, -0.0273, 3.1005, -0.2217, -0.0253, -0.0871, -0.2151, -0.4203, -1.0]","[0.9591, 0.1527, 3.2532, -0.0666, 0.0752, -0.3241, -0.21, 1.301, -1.0]","[0.9591, -0.1114, 3.1418, 0.0047, 0.0919, -0.3371, -0.2212, -2.1157, -1.0]","[0.9591, -0.2559, 2.8859, -0.0715, 0.034, -0.3353, -0.2262, -1.2621, -1.0]","[0.9591, 0.0803, 2.9662, -0.0957, 0.0655, 0.2484, -0.223, 0.5408, -1.0]","[0.9591, 0.5439, 3.5101, 0.1228, 0.1031, 0.4556, -0.2252, 0.132, 0.0]"
2020-05-20,"[-0.8266, 1.2471, 1.2471, 1.2471, 0.1734, 1.4574, -0.1737, -0.7519, -1.0]","[-0.8266, 1.203, 2.4501, 1.225, 0.19, 0.3858, -0.1847, 0.0043, -1.0]","[-0.8266, 0.77, 3.22, 1.0733, -0.005, 0.2977, -0.191, 0.0777, 0.0]","[-0.8266, -0.0276, 3.1924, 0.6484, 0.0436, 0.0815, -0.1819, 0.2431, 0.0]","[-0.8266, -0.1723, 3.0202, 0.19, 0.0334, 0.1568, -0.2045, 0.3593, -1.0]","[-0.8266, -0.4585, 2.5617, -0.2194, 0.0371, 0.0084, -0.217, 0.2289, -1.0]","[-0.8266, -0.4176, 2.1441, -0.3494, 0.0344, 0.0237, -0.2154, -0.9404, -1.0]","[-0.8266, -0.3637, 1.7804, -0.4133, 0.0134, -0.4757, -0.2059, -0.8582, 0.0]","[-0.8266, -0.5616, 1.2188, -0.4476, 0.0405, -0.5269, -0.2174, 0.6532, -1.0]","[-0.8266, -0.4341, 0.7847, -0.4532, 0.0788, -0.4904, -0.2047, -0.4092, -1.0]","[-0.8266, -0.1864, 0.5983, -0.394, 0.0013, -0.4414, -0.2182, 0.9649, -1.0]","[-0.8266, -0.4072, 0.191, -0.3426, 0.0217, -0.5607, -0.2138, -0.2989, -1.0]","[-0.8266, -0.3439, -0.1529, -0.3125, 0.0289, -0.4124, -0.1912, 0.4154, -1.0]","[-0.8266, -0.5542, -0.7071, -0.4351, 0.0422, -0.3927, -0.2214, 0.6845, 0.0]","[-0.8266, -0.571, -1.2782, -0.4897, 0.1126, -0.423, -0.2227, 1.1902, -1.0]","[-0.8266, -0.6204, -1.8985, -0.5819, 0.0643, -0.4989, -0.2186, -0.0547, 0.0]","[-0.8266, -0.4792, -2.3778, -0.5569, 0.0279, 0.0036, -0.2111, 0.7672, -1.0]","[-0.8266, -0.2834, -2.6611, -0.461, -0.001, -0.3115, -0.2083, -0.4284, -1.0]","[-0.8266, -0.1579, -2.8191, -0.3068, 0.0085, -0.0871, -0.2147, 1.598, -1.0]","[-0.8266, -0.0951, -2.9141, -0.1788, 0.0339, -0.3241, -0.2033, -0.6273, -1.0]","[-0.8266, -0.2064, -3.1205, -0.1531, 0.0403, -0.3371, -0.2109, -0.0812, -1.0]","[-0.8266, 0.8317, -2.2888, 0.1768, -0.1302, -0.3353, -0.2014, 0.7546, -1.0]","[-0.8266, -0.1356, -2.4244, 0.1632, 0.0304, 0.2484, -0.2084, 0.6939, -1.0]","[-0.8266, -0.0314, -2.4558, 0.2216, 0.0795, 0.4556, -0.2214, 0.0909, 0.0]"
2020-05-21,"[0.0197, 1.4289, 1.4289, 1.4289, 0.1511, 0.7056, -0.1536, 0.3342, -1.0]","[0.0197, 0.0542, 1.4831, 0.7415, 0.0501, 1.4945, -0.205, -0.0489, -1.0]","[0.0197, 0.7483, 2.2313, 0.7438, -0.0305, 0.9986, -0.1759, -0.7642, 0.0]","[0.0197, 0.7508, 2.9822, 0.5178, 0.0325, 0.1025, -0.1826, -0.6929, -1.0]","[0.0197, 0.1204, 3.1026, 0.5398, 0.0207, -0.2127, -0.2179, -1.98, -1.0]","[0.0197, 0.5972, 3.6998, 0.4895, 0.0535, -0.4822, -0.1973, -0.5811, 0.0]","[0.0197, 1.1396, 4.8395, 0.6191, 0.0761, -0.3958, -0.2038, 0.0215, -1.0]","[0.0197, 0.0972, 4.9367, 0.6114, 0.0238, -0.5016, -0.2209, 1.6701, -1.0]","[0.0197, -0.0421, 4.8946, 0.3983, 0.0484, -0.1756, -0.225, -1.2282, -1.0]","[0.0197, 0.4485, 5.3431, 0.1679, 0.1069, -0.3973, -0.206, -1.6756, -1.0]","[0.0197, 1.1752, 6.5183, 0.5272, 0.0513, -0.3992, -0.1921, -0.527, -1.0]","[0.0197, 1.8843, 8.4026, 1.1693, 0.087, -0.5081, -0.1741, -0.4081, 0.0]","[0.0197, 0.4037, 8.8063, 1.1544, 0.0382, -0.273, -0.197, -0.2036, -1.0]","[0.0197, -0.0253, 8.781, 0.7542, 0.0488, -0.5565, -0.2108, 0.254, -1.0]","[0.0197, 0.661, 9.442, 0.3465, 0.1151, -0.2949, -0.1811, -1.2519, -1.0]","[0.0197, 0.5236, 9.9657, 0.3865, 0.084, -0.3632, -0.1876, -0.6883, -1.0]","[0.0197, -0.1086, 9.8571, 0.3587, 0.0316, 0.3543, -0.2038, 0.1664, -1.0]","[0.0197, 0.0086, 9.8657, 0.1412, 0.0079, -0.0021, -0.207, 1.013, -1.0]","[0.0197, -0.1965, 9.6692, -0.0988, 0.0121, 0.4725, -0.2119, 1.4317, -1.0]","[0.0197, 0.0029, 9.6721, -0.0617, 0.0275, 0.2222, -0.2151, -0.8841, -1.0]","[0.0197, 0.023, 9.6951, -0.0569, 0.0182, -0.2336, -0.2074, 0.006, -1.0]","[0.0197, -0.1744, 9.5207, -0.0495, -0.1432, -0.4529, -0.2146, -0.0593, 0.0]","[0.0197, -0.1154, 9.4053, -0.0889, 0.0221, -0.1855, -0.212, 0.1837, 1.0]","[0.0197, 0.3197, 9.725, 0.01, 0.0669, 0.1474, -0.2113, -0.6161, -1.0]"
2020-05-22,"[-0.1369, 1.527, 1.527, 1.527, -0.538, 0.6723, -0.1343, -0.1515, -1.0]","[-0.1369, 1.9246, 3.4517, 1.7258, -0.6879, 2.1202, -0.1862, -0.8959, -1.0]","[-0.1369, 0.2282, 3.6798, 1.2266, -0.1413, 0.9976, -0.206, 1.6652, 0.0]","[-0.1369, 0.1341, 3.814, 0.7623, -0.0072, 0.3686, -0.2124, 0.2028, -1.0]","[-0.1369, -0.0246, 3.7893, 0.1126, 0.0342, 0.08, -0.2084, -0.6228, -1.0]","[-0.1369, -0.2775, 3.5118, -0.056, 0.1586, -0.0432, -0.203, 1.4035, -1.0]","[-0.1369, -0.2538, 3.2579, -0.1853, 0.1652, -0.3175, -0.2166, -0.6263, -1.0]","[-0.1369, -0.503, 2.7549, -0.3448, 0.1903, -0.0696, -0.2195, -0.2136, -1.0]","[-0.1369, -0.4604, 2.2945, -0.4058, 0.2007, -0.3047, -0.2148, -0.3157, -1.0]","[-0.1369, -0.1495, 2.145, -0.371, 0.1152, -0.4391, -0.2036, -1.7896, -1.0]","[-0.1369, -0.5196, 1.6255, -0.3765, 0.2077, -0.2064, -0.2054, -1.2094, 0.0]","[-0.1369, -0.5631, 1.0624, -0.4107, 0.2739, -0.4169, -0.2234, -0.7831, -1.0]","[-0.1369, 0.0342, 1.0966, -0.3495, 0.0512, -0.1621, -0.169, 0.5462, 0.0]","[-0.1369, -0.2338, 0.8629, -0.2542, 0.1383, -0.3247, -0.2105, -0.5558, -1.0]","[-0.1369, 0.1033, 0.9662, -0.0321, 0.0719, 0.6821, -0.2013, -0.0082, 0.0]","[-0.1369, -0.1703, 0.7959, -0.1002, 0.1487, -0.0039, -0.2009, 1.9863, -1.0]","[-0.1369, -0.3814, 0.4145, -0.1495, 0.1656, -0.2167, -0.1996, 0.5804, 0.0]","[-0.1369, -0.4741, -0.0596, -0.3419, 0.1684, -0.3273, -0.2115, 1.7414, 0.0]","[-0.1369, -0.4963, -0.5558, -0.4506, 0.1504, -0.3257, -0.2177, -0.7144, 1.0]","[-0.1369, -0.5193, -1.0752, -0.4966, 0.1551, 1.4268, -0.2257, 0.8625, 0.0]","[-0.1369, -0.3046, -1.3798, -0.4401, 0.1121, 2.0949, -0.2128, -0.5515, 0.0]","[-0.1369, -0.1496, -1.5294, -0.3245, -0.078, 1.3486, -0.2067, -0.5536, 0.0]","[-0.1369, 0.0402, -1.4892, -0.138, 0.0035, 1.4078, -0.2034, 0.6567, 0.0]","[-0.1369, 0.2705, -1.2187, 0.0537, -0.0588, 0.734, -0.2199, -0.5076, 0.0]"
2020-05-25,"[0.161, 0.5985, 0.5985, 0.5985, -0.3968, 2.4927, -0.1542, -0.5724, 0.0]","[0.161, 0.0769, 0.6754, 0.3377, -0.5282, 4.9632, -0.2005, -1.9898, 0.0]","[0.161, 0.3208, 0.9963, 0.3321, -0.0518, 1.7943, -0.1789, -1.116, 1.0]","[0.161, -0.0439, 0.9524, 0.118, -0.0089, 1.2907, -0.1963, 1.5169, 1.0]","[0.161, -0.1986, 0.7538, 0.0261, 0.0202, 0.5889, -0.2079, 0.6319, 0.0]","[0.161, -0.3308, 0.423, -0.1911, 0.1119, 0.1434, -0.2081, -0.056, 0.0]","[0.161, -0.5115, -0.0884, -0.3469, 0.1325, -0.0905, -0.2144, 1.5825, 0.0]","[0.161, -0.3299, -0.4183, -0.3907, 0.1564, -0.2484, -0.2125, 0.211, -1.0]","[0.161, -0.5944, -1.0127, -0.4786, 0.1524, -0.3266, -0.2203, -1.5378, -1.0]","[0.161, -0.5796, -1.5924, -0.5013, 0.0835, -0.4452, -0.2168, -0.1189, 1.0]","[0.161, -0.5942, -2.1866, -0.5894, 0.2103, -0.3389, -0.2241, 0.5885, 0.0]","[0.161, -0.6377, -2.8243, -0.6039, 0.2485, -0.0241, -0.2245, 0.6573, 0.0]","[0.161, -0.6189, -3.4432, -0.6169, 0.0335, 0.1607, -0.2242, 0.3859, 0.0]","[0.161, -0.4978, -3.941, -0.5848, 0.0864, -0.2627, -0.2185, -1.9707, 1.0]","[0.161, -0.0558, -3.9968, -0.3908, -0.003, 0.7038, -0.2007, -1.3907, 0.0]","[0.161, -0.3624, -4.3593, -0.3054, 0.0815, -0.062, -0.2181, -0.3184, -1.0]","[0.161, -0.459, -4.8183, -0.2924, 0.1221, -0.2624, -0.2113, 1.8389, 0.0]","[0.161, -0.5286, -5.3469, -0.45, 0.1548, -0.3006, -0.2154, -0.0002, 0.0]","[0.161, -0.1754, -5.5223, -0.3877, 0.1372, -0.3613, -0.216, -0.2677, 1.0]","[0.161, -0.5543, -6.0767, -0.4195, 0.1682, 0.2288, -0.2186, -0.8807, 0.0]","[0.161, -0.5193, -6.5959, -0.4163, 0.1085, 0.8016, -0.2207, -0.882, 0.0]","[0.161, -0.3881, -6.9841, -0.4872, 0.0532, 0.2467, -0.218, -0.8767, 0.0]","[0.161, -0.0006, -6.9847, -0.3027, -0.0149, 0.1542, -0.2231, -0.3505, 0.0]","[0.161, -0.1145, -7.0992, -0.1678, -0.0576, 0.8256, -0.2254, -1.0045, 0.0]"
2020-05-26,"[-0.9671, 0.2102, 0.2102, 0.2102, -0.4538, 2.8583, -0.1773, -1.4324, -1.0]","[-0.9671, -0.202, 0.0082, 0.0041, -0.5223, 2.2274, -0.2118, -0.9128, 0.0]","[-0.9671, 0.0701, 0.0783, 0.0261, -0.0802, 0.5088, -0.2132, 1.4098, 0.0]","[-0.9671, -0.4527, -0.3744, -0.1949, -0.0173, 0.0313, -0.2198, 1.165, 0.0]","[-0.9671, -0.3409, -0.7153, -0.2412, 0.0291, -0.0714, -0.2099, 0.5803, -1.0]","[-0.9671, -0.4158, -1.1311, -0.4031, 0.1073, -0.3079, -0.2121, 0.1776, 0.0]","[-0.9671, -0.4989, -1.6301, -0.4186, 0.1125, -0.2074, -0.2101, -0.189, -1.0]","[-0.9671, -0.5072, -2.1373, -0.474, 0.1724, -0.3045, -0.219, 1.584, 1.0]","[-0.9671, -0.5717, -2.709, -0.526, 0.1757, -0.2779, -0.2184, -0.1603, 1.0]","[-0.9671, -0.5662, -3.2752, -0.5484, 0.0897, 0.3437, -0.2235, -0.3843, -1.0]","[-0.9671, -0.586, -3.8612, -0.5747, 0.1924, -0.1505, -0.2261, -1.5519, 0.0]","[-0.9671, -0.4963, -4.3575, -0.5495, 0.2029, -0.3459, -0.2259, -0.2799, 0.0]","[-0.9671, -0.4145, -4.772, -0.4989, 0.0355, -0.2354, -0.2181, -0.1365, 0.0]","[-0.9671, -0.5687, -5.3406, -0.4931, 0.109, -0.269, -0.2267, 1.9429, -1.0]","[-0.9671, -0.2025, -5.5432, -0.3952, -0.0179, 0.1575, -0.2042, -0.693, 0.0]","[-0.9671, -0.4205, -5.9636, -0.3972, 0.0796, -0.1913, -0.211, -2.4963, 0.0]","[-0.9671, -0.4752, -6.4388, -0.3661, 0.144, -0.3127, -0.2239, -1.1662, 1.0]","[-0.9671, -0.5325, -6.9714, -0.4761, 0.1748, -0.3251, -0.2269, 0.592, -1.0]","[-0.9671, -0.4878, -7.4592, -0.4985, 0.1626, -0.0273, -0.22, 0.2989, -1.0]","[-0.9671, -0.4546, -7.9138, -0.4917, 0.1854, 0.1527, -0.2293, -0.2176, -1.0]","[-0.9671, -0.485, -8.3988, -0.4758, 0.1262, -0.1114, -0.2181, -1.3778, 0.0]","[-0.9671, -0.478, -8.8768, -0.4725, 0.0774, -0.2559, -0.2258, -0.7209, -1.0]","[-0.9671, -0.0759, -8.9527, -0.3463, -0.0081, 0.0803, -0.2148, -0.1771, 0.0]","[-0.9671, 0.2198, -8.7329, -0.1114, -0.077, 0.5439, -0.2248, -1.5125, 0.0]"
