date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-13,"[1.0, -0.3619, -0.3619, -0.3619, 0.084, -0.3619, -0.189, -1.5382, 0.0]","[1.0, -0.2824, -0.6443, -0.3221, 0.0655, -0.2824, -0.1868, 0.4384, 0.0]","[1.0, -0.5506, -1.1949, -0.3983, 0.1278, -0.5506, -0.1996, 0.5399, 0.0]","[1.0, -0.1732, -1.3681, -0.3354, 0.0402, -0.1732, -0.1991, 0.712, 0.0]","[1.0, -0.3172, -1.6853, -0.347, 0.0736, -0.3172, -0.2048, -0.1724, 0.0]","[1.0, -0.4599, -2.1452, -0.3168, 0.1067, -0.4599, -0.1976, 1.5949, 0.0]","[1.0, -0.4638, -2.609, -0.4136, 0.1076, -0.4638, -0.1993, 0.5254, 0.0]","[1.0, -0.544, -3.153, -0.4892, 0.1263, -0.544, -0.1835, 1.2653, 0.0]","[1.0, -0.5249, -3.6779, -0.5109, 0.1218, -0.5249, -0.197, -0.8601, 0.0]","[1.0, -0.523, -4.2009, -0.5306, 0.1214, -0.523, -0.1906, 1.028, -1.0]","[1.0, -0.6407, -4.8415, -0.5629, 0.1487, -0.6407, -0.1995, 0.3159, -1.0]","[1.0, -0.6965, -5.5381, -0.6201, 0.1617, -0.6965, -0.198, 1.0939, 0.0]","[1.0, -0.6827, -6.2208, -0.6733, 0.1585, -0.6827, -0.2007, -2.0284, 0.0]","[1.0, -0.5348, -6.7556, -0.638, 0.1241, -0.5348, -0.1947, 1.7494, 0.0]","[1.0, 0.1397, -6.6159, -0.3593, -0.0324, 0.1397, -0.1933, 1.7874, 0.0]","[1.0, -0.0082, -6.6241, -0.1344, 0.0019, -0.0082, -0.1891, 1.7991, 0.0]","[1.0, -0.565, -7.1892, -0.1445, 0.1311, -0.565, -0.2054, -1.1168, 0.0]","[1.0, -0.5414, -7.7306, -0.3716, 0.1257, -0.5414, -0.2005, 0.4348, 0.0]","[1.0, -0.1522, -7.8828, -0.4195, 0.0353, -0.1522, -0.176, -1.324, 0.0]","[1.0, 0.7833, -7.0995, 0.0299, -0.1818, 0.7833, -0.1779, 0.1238, 0.0]","[1.0, 1.0233, -6.0762, 0.5515, -0.2375, 1.0233, -0.1945, -0.8627, 0.0]","[1.0, 0.0766, -5.9996, 0.6277, -0.0178, 0.0766, -0.1983, -1.0594, 0.0]","[1.0, -0.2521, -6.2517, 0.2826, 0.0585, -0.2521, -0.197, -0.2737, -1.0]","[1.0, 1.9432, -4.3085, 0.5892, -0.451, 1.9432, -0.1998, -0.0273, 0.0]"
2020-05-14,"[0.0251, 0.5164, 0.5164, 0.5164, 0.0143, -0.3619, -0.1622, -0.0683, 0.0]","[0.0251, 0.5309, 1.0472, 0.5236, 0.0043, -0.2824, -0.1313, 0.174, 0.0]","[0.0251, -0.3238, 0.7235, 0.2412, 0.0813, -0.5506, -0.1907, -0.4554, 0.0]","[0.0251, -0.5683, 0.1551, -0.1204, 0.0506, -0.1732, -0.1973, -1.2203, 0.0]","[0.0251, -0.6071, -0.452, -0.4997, 0.0694, -0.3172, -0.1995, -0.9442, 0.0]","[0.0251, -0.5821, -1.0341, -0.5859, 0.0846, -0.4599, -0.1992, -0.4056, 0.0]","[0.0251, -0.5578, -1.5919, -0.5824, 0.0838, -0.4638, -0.2044, 0.2467, 0.0]","[0.0251, -0.3645, -1.9565, -0.5015, 0.0827, -0.544, -0.1744, 1.0891, 0.0]","[0.0251, -0.6854, -2.6418, -0.5359, 0.0977, -0.5249, -0.1891, -1.8684, 0.0]","[0.0251, -0.7038, -3.3456, -0.5846, 0.0985, -0.523, -0.2043, -0.7487, 0.0]","[0.0251, -0.6669, -4.0125, -0.6854, 0.1101, -0.6407, -0.2042, 0.3823, 0.0]","[0.0251, -0.6005, -4.6131, -0.6571, 0.1131, -0.6965, -0.2044, 0.0856, 0.0]","[0.0251, -0.4862, -5.0993, -0.5846, 0.1053, -0.6827, -0.1849, -1.5168, 0.0]","[0.0251, -0.5762, -5.6755, -0.5543, 0.093, -0.5348, -0.1956, 0.9365, 0.0]","[0.0251, -0.4553, -6.1307, -0.5059, 0.0082, 0.1397, -0.1954, 1.2353, 0.0]","[0.0251, -0.5749, -6.7056, -0.5355, 0.0318, -0.0082, -0.2066, 1.1331, 0.0]","[0.0251, -0.6222, -7.3279, -0.5508, 0.099, -0.565, -0.2028, 2.0104, 0.0]","[0.0251, -0.5453, -7.8732, -0.5808, 0.0921, -0.5414, -0.2013, -1.2458, 0.0]","[0.0251, -0.4428, -8.316, -0.5368, 0.0414, -0.1522, -0.1961, 1.7913, 0.0]","[0.0251, -0.2679, -8.5839, -0.4187, -0.0765, 0.7833, -0.1963, 0.5328, 0.0]","[0.0251, -0.3027, -8.8866, -0.3378, -0.1025, 1.0233, -0.1625, -0.7602, 0.0]","[0.0251, -0.1068, -8.9935, -0.2258, -0.0032, 0.0766, -0.1911, -0.9196, 0.0]","[0.0251, -0.3652, -9.3587, -0.2583, 0.0489, -0.2521, -0.2012, -0.3749, 0.0]","[0.0251, 0.0431, -9.3156, -0.143, -0.2278, 1.9432, -0.1872, -1.2958, 0.0]"
2020-05-15,"[-1.0317, 0.2376, 0.2376, 0.2376, -0.0017, -0.3619, -0.1916, 2.0641, 0.0]","[-1.0317, -0.3389, -0.1013, -0.0506, 0.0189, -0.2824, -0.2047, -0.1687, 0.0]","[-1.0317, -0.3889, -0.4901, -0.1634, 0.0726, -0.5506, -0.1986, 0.5444, 0.0]","[-1.0317, -0.5696, -1.0598, -0.4325, 0.0606, -0.1732, -0.2016, -0.722, 0.0]","[-1.0317, 0.5184, -0.5414, -0.1467, 0.0218, -0.3172, -0.1985, -1.9435, 0.0]","[-1.0317, -0.5841, -1.1255, -0.2118, 0.084, -0.4599, -0.1927, 1.4049, -1.0]","[-1.0317, -0.663, -1.7885, -0.2429, 0.0872, -0.4638, -0.1978, -0.5884, 0.0]","[-1.0317, -0.2153, -2.0038, -0.4875, 0.0653, -0.544, -0.2019, 0.0839, 0.0]","[-1.0317, -0.5302, -2.534, -0.4695, 0.0902, -0.5249, -0.2018, 1.0452, 0.0]","[-1.0317, 0.0411, -2.4929, -0.2348, 0.0637, -0.523, -0.2082, -0.8273, 0.0]","[-1.0317, -0.5057, -2.9986, -0.3316, 0.0973, -0.6407, -0.1989, 0.393, 0.0]","[-1.0317, -0.5374, -3.5361, -0.334, 0.1008, -0.6965, -0.1911, -0.5942, 0.0]","[-1.0317, -0.4664, -4.0025, -0.5032, 0.0923, -0.6827, -0.1886, -1.165, 0.0]","[-1.0317, -0.2653, -4.2678, -0.423, 0.0745, -0.5348, -0.2024, -0.7983, 0.0]","[-1.0317, -0.3902, -4.6579, -0.374, 0.0239, 0.1397, -0.1956, -0.1072, 0.0]","[-1.0317, -0.4309, -5.0889, -0.3621, 0.0416, -0.0082, -0.1978, 0.5665, 0.0]","[-1.0317, -0.5723, -5.6612, -0.4645, 0.093, -0.565, -0.2041, -1.8603, 0.0]","[-1.0317, -0.168, -5.8291, -0.3904, 0.0693, -0.5414, -0.2006, -2.291, 0.0]","[-1.0317, -0.5933, -6.4224, -0.4445, 0.0556, -0.1522, -0.206, -0.2798, 0.0]","[-1.0317, -0.3632, -6.7857, -0.3748, -0.0339, 0.7833, -0.2054, -1.1851, -1.0]","[-1.0317, 0.2337, -6.552, -0.2409, -0.0794, 1.0233, -0.1967, 0.9152, 0.0]","[-1.0317, -0.2455, -6.7975, -0.125, 0.0095, 0.0766, -0.2005, 1.7467, 0.0]","[-1.0317, -0.423, -7.2206, -0.145, 0.0526, -0.2521, -0.1942, 0.5834, 0.0]","[-1.0317, 0.1647, -7.0559, -0.168, -0.1597, 1.9432, -0.1959, -0.0947, -1.0]"
2020-05-18,"[0.0374, 0.0325, 0.0325, 0.0325, -0.0336, -0.3619, -0.1877, -0.5988, 1.0]","[0.0374, 0.9089, 0.9414, 0.4707, -0.1113, -0.2824, -0.1844, -0.1166, 0.0]","[0.0374, 2.7989, 3.7403, 1.2468, -0.3037, -0.5506, -0.1817, -0.1229, 0.0]","[0.0374, 0.5611, 4.3014, 1.423, -0.0196, -0.1732, -0.1943, 0.2422, 0.0]","[0.0374, 0.262, 4.5634, 1.2073, -0.034, -0.3172, -0.1903, 0.7424, 0.0]","[0.0374, 0.044, 4.6074, 0.289, 0.0432, -0.4599, -0.1958, 0.1436, -1.0]","[0.0374, -0.2107, 4.3967, 0.0317, 0.0764, -0.4638, -0.1958, 0.9726, 0.0]","[0.0374, -0.1298, 4.2668, -0.0989, 0.0387, -0.544, -0.1775, -1.5012, -1.0]","[0.0374, -0.5269, 3.7399, -0.2891, 0.1124, -0.5249, -0.2042, 0.1161, 0.0]","[0.0374, -0.4184, 3.3215, -0.3584, 0.0731, -0.523, -0.201, 2.6874, -1.0]","[0.0374, -0.6203, 2.7012, -0.5219, 0.1217, -0.6407, -0.2081, 0.4537, 1.0]","[0.0374, -0.5391, 2.1622, -0.5259, 0.1111, -0.6965, -0.2057, -1.0444, 0.0]","[0.0374, -0.4379, 1.7243, -0.5324, 0.0916, -0.6827, -0.1955, -0.9578, 0.0]","[0.0374, -0.6229, 1.1014, -0.5333, 0.1074, -0.5348, -0.1994, 0.395, 0.0]","[0.0374, -0.4612, 0.6402, -0.5073, 0.0897, 0.1397, -0.199, 0.2828, 0.0]","[0.0374, -0.6078, 0.0325, -0.564, 0.1134, -0.0082, -0.2032, 1.3688, 0.0]","[0.0374, -0.6604, -0.6279, -0.5764, 0.128, -0.565, -0.202, 0.6096, 0.0]","[0.0374, -0.6282, -1.2561, -0.6321, 0.1023, -0.5414, -0.2039, 1.2093, 0.0]","[0.0374, -0.59, -1.8461, -0.6262, 0.1142, -0.1522, -0.2027, 0.4364, 0.0]","[0.0374, -0.5072, -2.3533, -0.5751, 0.0872, 0.7833, -0.2049, -1.0542, 0.0]","[0.0374, -0.6051, -2.9584, -0.5674, 0.0719, 1.0233, -0.2011, 0.3132, 0.0]","[0.0374, -0.4665, -3.4249, -0.5263, 0.071, 0.0766, -0.1992, 0.556, 0.0]","[0.0374, 0.2192, -3.2056, -0.2841, 0.0069, -0.2521, -0.1887, -0.1264, 0.0]","[0.0374, 0.4092, -2.7964, 0.054, -0.0581, 1.9432, -0.1911, 1.1162, 0.0]"
2020-05-19,"[-0.0487, 0.0003, 0.0003, 0.0003, -0.0151, -0.3619, -0.1693, -0.4168, -1.0]","[-0.0487, 0.446, 0.4464, 0.2232, -0.1165, -0.2824, -0.1889, 0.8191, -1.0]","[-0.0487, 0.523, 0.9693, 0.3231, -0.3436, -0.5506, -0.1943, -1.1269, 0.0]","[-0.0487, -0.3119, 0.6574, 0.219, -0.023, -0.1732, -0.1999, -0.8709, 0.0]","[-0.0487, -0.072, 0.5854, 0.0463, -0.0518, -0.3172, -0.2024, 0.427, 0.0]","[-0.0487, -0.3159, 0.2695, -0.2333, 0.0395, -0.4599, -0.1919, -0.0984, 0.0]","[-0.0487, -0.4296, -0.1601, -0.2725, 0.0798, -0.4638, -0.1822, 1.1393, 0.0]","[-0.0487, -0.6571, -0.8172, -0.4675, 0.0613, -0.544, -0.2046, 1.2058, 0.0]","[-0.0487, -0.6939, -1.5111, -0.5935, 0.1255, -0.5249, -0.2115, 0.3485, 0.0]","[-0.0487, -0.594, -2.1051, -0.6483, 0.0802, -0.523, -0.195, 1.3069, 0.0]","[-0.0487, -0.6466, -2.7516, -0.6448, 0.1329, -0.6407, -0.2071, -0.5245, -1.0]","[-0.0487, -0.709, -3.4607, -0.6499, 0.1281, -0.6965, -0.201, -0.0169, 0.0]","[-0.0487, 0.0437, -3.4169, -0.4373, 0.0719, -0.6827, -0.1606, -1.2205, 0.0]","[-0.0487, -0.6479, -4.0648, -0.4377, 0.1219, -0.5348, -0.1939, -1.3487, 0.0]","[-0.0487, -0.6282, -4.693, -0.4108, 0.1075, 0.1397, -0.2074, 0.9247, -1.0]","[-0.0487, -0.663, -5.356, -0.6463, 0.1288, -0.0082, -0.2007, -1.8545, 0.0]","[-0.0487, 1.169, -4.187, -0.0407, 0.0423, -0.565, -0.1716, 1.0033, -1.0]","[-0.0487, -0.5973, -4.7843, -0.0304, 0.1152, -0.5414, -0.1926, -0.6707, 0.0]","[-0.0487, -0.2824, -5.0666, 0.0965, 0.1137, -0.1522, -0.2006, -0.1272, 0.0]","[-0.0487, -0.4862, -5.5528, -0.4553, 0.104, 0.7833, -0.2063, -0.4415, -1.0]","[-0.0487, -0.4796, -6.0324, -0.416, 0.0871, 1.0233, -0.2066, -1.9713, -1.0]","[-0.0487, -0.1621, -6.1944, -0.3759, 0.076, 0.0766, -0.2007, -0.6064, 0.0]","[-0.0487, -0.1923, -6.3867, -0.278, 0.0043, -0.2521, -0.1984, -0.1522, 0.0]","[-0.0487, 0.2455, -6.1412, -0.0363, -0.0699, 1.9432, -0.2053, -0.4114, 0.0]"
2020-05-20,"[-0.2276, -0.045, -0.045, -0.045, -0.0024, -0.3619, -0.1845, 1.2264, -1.0]","[-0.2276, -0.2527, -0.2978, -0.1489, -0.124, -0.2824, -0.2024, 1.351, -1.0]","[-0.2276, -0.4312, -0.729, -0.243, -0.3474, -0.5506, -0.2037, 1.2524, 0.0]","[-0.2276, -0.2, -0.9289, -0.2946, -0.0432, -0.1732, -0.1993, -0.833, 0.0]","[-0.2276, -0.6111, -1.54, -0.4141, -0.0066, -0.3172, -0.1979, -0.183, -1.0]","[-0.2276, -0.5211, -2.0612, -0.4441, 0.0296, -0.4599, -0.1929, -0.6939, 0.0]","[-0.2276, -0.6354, -2.6965, -0.5892, 0.07, -0.4638, -0.2008, -1.6034, 0.0]","[-0.2276, -0.661, -3.3576, -0.6059, 0.0736, -0.544, -0.2049, -1.551, 0.0]","[-0.2276, -0.6689, -4.0265, -0.6551, 0.1232, -0.5249, -0.2057, -1.0368, 0.0]","[-0.2276, -0.5881, -4.6145, -0.6393, 0.1021, -0.523, -0.2059, 0.0655, -1.0]","[-0.2276, -0.2889, -4.9035, -0.5153, 0.1188, -0.6407, -0.191, 0.0106, 0.0]","[-0.2276, -0.5466, -5.4501, -0.4745, 0.1213, -0.6965, -0.1944, -0.9675, 0.0]","[-0.2276, -0.4, -5.8502, -0.4119, 0.0634, -0.6827, -0.1968, -1.9087, 0.0]","[-0.2276, -0.5802, -6.4303, -0.5089, 0.1291, -0.5348, -0.2001, 1.0915, 0.0]","[-0.2276, -0.59, -7.0204, -0.5234, 0.1091, 0.1397, -0.2004, -0.7916, 0.0]","[-0.2276, -0.6834, -7.7037, -0.6179, 0.1316, -0.0082, -0.191, -1.1916, 0.0]","[-0.2276, -0.4954, -8.1991, -0.5896, 0.0321, -0.565, -0.1835, -1.5561, 0.0]","[-0.2276, -0.6091, -8.8082, -0.5959, 0.128, -0.5414, -0.1977, -0.9609, 0.0]","[-0.2276, -0.6196, -9.4278, -0.5747, 0.1067, -0.1522, -0.2053, -0.0697, 0.0]","[-0.2276, -0.1423, -9.5701, -0.457, 0.0917, 0.7833, -0.1905, 0.6436, 0.0]","[-0.2276, -0.6032, -10.1733, -0.455, 0.1186, 1.0233, -0.2046, 1.7172, 0.0]","[-0.2276, -0.3843, -10.5576, -0.3766, 0.0774, 0.0766, -0.1944, 1.2513, -1.0]","[-0.2276, 0.5019, -10.0557, -0.1618, -0.0327, -0.2521, -0.1999, -0.0741, 0.0]","[-0.2276, 0.2291, -9.8266, 0.1156, -0.0699, 1.9432, -0.1799, -1.2146, -1.0]"
2020-05-21,"[-0.7066, -0.3685, -0.3685, -0.3685, 0.026, 0.5164, -0.1884, 1.4513, 0.0]","[-0.7066, 0.3376, -0.0309, -0.0155, -0.038, 0.5309, -0.1728, -0.5289, 0.0]","[-0.7066, -0.3613, -0.3922, -0.1307, 0.0102, -0.3238, -0.1933, 1.0041, 0.0]","[-0.7066, -0.3497, -0.7418, -0.1245, 0.0469, -0.5683, -0.1946, -0.8239, -1.0]","[-0.7066, -0.306, -1.0479, -0.339, 0.045, -0.6071, -0.2043, 0.7612, 0.0]","[-0.7066, 0.187, -0.8608, -0.1562, 0.0224, -0.5821, -0.1907, 1.3825, -1.0]","[-0.7066, -0.5835, -1.4443, -0.2342, 0.0836, -0.5578, -0.2012, 2.5783, 0.0]","[-0.7066, -0.5604, -2.0047, -0.319, 0.0953, -0.3645, -0.1999, -0.6773, 0.0]","[-0.7066, -0.6084, -2.6132, -0.5841, 0.1007, -0.6854, -0.1999, -0.1724, 0.0]","[-0.7066, -0.3869, -3.0001, -0.5186, 0.0779, -0.7038, -0.2078, -1.0261, 0.0]","[-0.7066, -0.4559, -3.456, -0.4837, 0.0752, -0.6669, -0.1905, 0.7533, 0.0]","[-0.7066, -0.5867, -4.0427, -0.4765, 0.096, -0.6005, -0.1997, -1.0254, 0.0]","[-0.7066, 0.1397, -3.903, -0.301, 0.0019, -0.4862, -0.1859, -1.335, 0.0]","[-0.7066, 0.0687, -3.8343, -0.1261, 0.0503, -0.5762, -0.2015, 0.8452, 0.0]","[-0.7066, -0.4106, -4.2449, -0.0674, 0.0814, -0.4553, -0.153, -1.135, 0.0]","[-0.7066, -0.6538, -4.8987, -0.3319, 0.1026, -0.5749, -0.1918, -0.8111, 0.0]","[-0.7066, -0.6854, -5.5841, -0.5832, -0.0011, -0.6222, -0.2024, -1.5399, 0.0]","[-0.7066, 1.9272, -3.6569, 0.196, -0.0749, -0.5453, -0.1591, -0.8405, -1.0]","[-0.7066, -0.1726, -3.8294, 0.3564, 0.0478, -0.4428, -0.1824, -0.4822, -1.0]","[-0.7066, -0.5322, -4.3616, 0.4075, 0.0665, -0.2679, -0.1897, -0.8035, 0.0]","[-0.7066, -0.6236, -4.9852, -0.4428, 0.0879, -0.3027, -0.1958, -0.4495, 0.0]","[-0.7066, -0.5992, -5.5844, -0.585, 0.0616, -0.1068, -0.1901, -0.6298, 0.0]","[-0.7066, -0.5887, -6.1731, -0.6038, 0.0325, -0.3652, -0.1731, -0.5832, 0.0]","[-0.7066, 1.1521, -5.021, -0.0119, -0.0976, 0.0431, -0.1548, -0.9797, 0.0]"
2020-05-22,"[-0.0019, -0.3087, -0.3087, -0.3087, 0.0356, 0.2376, -0.1928, -0.363, 0.0]","[-0.0019, -0.3047, -0.6134, -0.3067, -0.0043, -0.3389, -0.1802, -0.8614, 0.0]","[-0.0019, -0.5085, -1.1219, -0.374, 0.0545, -0.3889, -0.205, -1.8841, 0.0]","[-0.0019, -0.5309, -1.6527, -0.448, 0.0466, -0.5696, -0.2029, 0.9265, 0.0]","[-0.0019, -0.3921, -2.0449, -0.4772, 0.0533, 0.5184, -0.182, 0.1638, 0.0]","[-0.0019, -0.6873, -2.7322, -0.5368, 0.0267, -0.5841, -0.1981, 1.3656, 0.0]","[-0.0019, -0.4388, -3.171, -0.5061, 0.074, -0.663, -0.1719, -0.6674, 0.0]","[-0.0019, -0.5946, -3.7657, -0.5736, 0.0782, -0.2153, -0.1875, -0.9371, 0.0]","[-0.0019, -0.6893, -4.455, -0.5743, 0.0846, -0.5302, -0.1939, -0.8213, 0.0]","[-0.0019, -0.6755, -5.1305, -0.6531, 0.0667, 0.0411, -0.1913, 1.2687, 0.0]","[-0.0019, -0.6216, -5.7521, -0.6621, 0.0595, -0.5057, -0.2092, 1.2107, 0.0]","[-0.0019, -0.1496, -5.9016, -0.4822, 0.0622, -0.5374, -0.201, -0.3197, 0.0]","[-0.0019, -0.4592, -6.3608, -0.4101, 0.0186, -0.4664, -0.1966, 1.686, 1.0]","[-0.0019, -0.2975, -6.6583, -0.3021, 0.0244, -0.2653, -0.197, 2.3192, 0.0]","[-0.0019, -0.448, -7.1063, -0.4016, 0.0613, -0.3902, -0.1968, 1.3882, 0.0]","[-0.0019, -0.4822, -7.5886, -0.4092, 0.0816, -0.4309, -0.1792, 0.2197, 0.0]","[-0.0019, -0.5197, -8.1082, -0.4833, 0.0785, -0.5723, -0.1821, -0.6475, 0.0]","[-0.0019, -0.7195, -8.8278, -0.5738, -0.0848, -0.168, -0.2045, 1.1159, 0.0]","[-0.0019, -0.6453, -9.473, -0.6282, 0.0526, -0.5933, -0.1916, 0.8903, 0.0]","[-0.0019, 0.2107, -9.2623, -0.3847, 0.0336, -0.3632, -0.1733, -1.0241, 0.0]","[-0.0019, -0.5499, -9.8123, -0.3282, 0.079, 0.2337, -0.2012, 1.7641, 0.0]","[-0.0019, -0.4198, -10.232, -0.253, 0.0659, -0.2455, -0.197, 0.0044, 0.0]","[-0.0019, -0.5105, -10.7425, -0.4934, 0.038, -0.423, -0.1862, 0.8761, 0.0]","[-0.0019, 0.07, -10.6725, -0.2867, -0.0864, 0.1647, -0.1886, -1.9084, 0.0]"
2020-05-25,"[-0.9572, -0.2488, -0.2488, -0.2488, 0.0404, 0.0325, -0.1742, -0.7204, 0.0]","[-0.9572, -0.2968, -0.5457, -0.2728, -0.0054, 0.9089, -0.1764, -1.9127, 0.0]","[-0.9572, -0.6111, -1.1567, -0.3856, 0.0554, 2.7989, -0.2037, -1.4131, 1.0]","[-0.9572, -0.6525, -1.8092, -0.5201, 0.0564, 0.5611, -0.1973, -0.1166, 0.0]","[-0.9572, -0.6591, -2.4683, -0.6409, 0.0493, 0.262, -0.2013, -1.3946, 0.0]","[-0.9572, -0.4237, -2.892, -0.5784, 0.0198, 0.044, -0.1911, -0.8964, 0.0]","[-0.9572, -0.6098, -3.5017, -0.5642, 0.0679, -0.2107, -0.1877, 0.9133, 0.0]","[-0.9572, -0.5802, -4.0819, -0.5379, 0.0705, -0.1298, -0.1948, -0.4631, 0.0]","[-0.9572, -0.5578, -4.6397, -0.5826, 0.0761, -0.5269, -0.1975, -1.2327, -1.0]","[-0.9572, -0.7156, -5.3553, -0.6179, 0.065, -0.4184, -0.2115, -1.6896, -1.0]","[-0.9572, -0.6637, -6.019, -0.6457, 0.0665, -0.6203, -0.207, -1.0864, 0.0]","[-0.9572, -0.6288, -6.6478, -0.6694, 0.0596, -0.5391, -0.1922, 1.2652, 0.0]","[-0.9572, -0.6558, -7.3036, -0.6494, 0.0217, -0.4379, -0.1944, -0.2253, 0.0]","[-0.9572, -0.5361, -7.8397, -0.6069, 0.0183, -0.6229, -0.2002, -0.4229, 0.0]","[-0.9572, -0.7051, -8.5447, -0.6323, 0.0592, -0.4612, -0.1998, -1.4247, 0.0]","[-0.9572, -0.6479, -9.1926, -0.6297, 0.0749, -0.6078, -0.1994, 0.0997, -1.0]","[-0.9572, -0.6558, -9.8484, -0.6696, 0.0784, -0.6604, -0.2052, 0.4434, 0.0]","[-0.9572, -0.4198, -10.2682, -0.5745, -0.0948, -0.6282, -0.2048, -1.1227, 0.0]","[-0.9572, -0.6577, -10.9259, -0.5778, 0.0483, -0.59, -0.1893, 0.2269, 0.0]","[-0.9572, -0.2022, -11.1281, -0.4266, 0.0339, -0.5072, -0.1938, -1.2473, 0.0]","[-0.9572, -0.519, -11.6471, -0.4596, 0.0718, -0.6051, -0.1972, -1.592, 0.0]","[-0.9572, -0.6571, -12.3042, -0.4594, 0.0696, -0.4665, -0.1967, -2.2074, -1.0]","[-0.9572, -0.5729, -12.8771, -0.583, 0.0696, 0.2192, -0.1934, -0.8484, 0.0]","[-0.9572, -0.2469, -13.124, -0.4923, -0.0724, 0.4092, -0.1946, 0.173, 0.0]"
2020-05-26,"[0.0109, -0.4881, -0.4881, -0.4881, 0.0294, 0.0003, 1.7971, 0.1512, 0.0]","[0.0109, 0.475, -0.0132, -0.0066, 0.0039, 0.446, -0.1641, 1.0677, 0.0]","[0.0109, -0.5999, -0.613, -0.2043, 0.048, 0.523, -0.1873, -0.1547, 0.0]","[0.0109, -0.6328, -1.2458, -0.2526, 0.0506, -0.3119, -0.1971, 0.5662, 0.0]","[0.0109, -0.6591, -1.9049, -0.6306, 0.0472, -0.072, -0.2059, 2.0243, 0.0]","[0.0109, -0.6597, -2.5646, -0.6505, 0.0505, -0.3159, -0.2055, -0.6838, 0.0]","[0.0109, -0.6071, -3.1717, -0.642, 0.046, -0.4296, -0.2024, 0.5596, 0.0]","[0.0109, -0.6163, -3.788, -0.6277, 0.0503, -0.6571, -0.2025, -1.0366, 0.0]","[0.0109, -0.3659, -4.1539, -0.5298, 0.0458, -0.6939, -0.1913, -0.4622, -1.0]","[0.0109, -0.548, -4.7018, -0.51, 0.0544, -0.594, -0.2004, -0.3754, 0.0]","[0.0109, -0.6748, -5.3767, -0.5295, 0.0549, -0.6466, -0.208, 0.8968, 0.0]","[0.0109, -0.6407, -6.0173, -0.6211, 0.0383, -0.709, -0.1989, -1.3576, 0.0]","[0.0109, -0.5466, -6.564, -0.6207, 0.0461, 0.0437, -0.2048, -1.1217, 0.0]","[0.0109, -0.6808, -7.2447, -0.6227, 0.0417, -0.6479, -0.2101, -0.3101, 0.0]","[0.0109, -0.5756, -7.8203, -0.601, 0.0478, -0.6282, -0.2035, -0.0779, 0.0]","[0.0109, -0.6748, -8.4951, -0.6437, 0.0502, -0.663, -0.2081, -0.6122, 0.0]","[0.0109, -0.4447, -8.9399, -0.565, 0.0452, 1.169, -0.1822, 0.2791, 0.0]","[0.0109, 0.0378, -8.9021, -0.3606, 0.0321, -0.5973, -0.1716, 0.7088, 0.0]","[0.0109, -0.6453, -9.5473, -0.3507, 0.0547, -0.2824, -0.2018, -0.4527, 0.0]","[0.0109, -0.6052, -10.1525, -0.4042, 0.0153, -0.4862, -0.1943, -1.4458, 0.0]","[0.0109, -0.4329, -10.5854, -0.5611, 0.0423, -0.4796, -0.1966, -2.0409, 0.0]","[0.0109, -0.5072, -11.0926, -0.5151, 0.0438, -0.1621, -0.2056, -0.1947, 0.0]","[0.0109, -0.6295, -11.722, -0.5232, 0.0479, -0.1923, -0.2032, 0.7914, 0.0]","[0.0109, -0.3428, -12.0649, -0.4932, 0.0136, 0.2455, -0.206, 0.23, 0.0]"
