000046-pred,000046-true
-0.3600897,-0.3943
-0.415901,0.1757
-0.39639467,-0.6302
-0.35299677,-0.1868
-0.38723478,-0.0752
-0.4005,-0.6919
-0.38800207,-0.654
-0.40110612,-0.5799
-0.39695224,-0.6458
-0.38880196,-0.7334
-0.3779636,-0.1931
-0.35461724,-0.4292
-0.3610325,-0.7631
-0.37041503,-0.6576
-0.3365907,-0.7166
-0.34618634,-0.5142
-0.2968981,-0.697
-0.27719513,-0.7258
-0.33821318,-0.1226
-0.30862287,-0.2006
-0.40991482,-0.5959
-0.39814904,-0.7775
-0.39053968,-0.5738
-0.38990134,-0.5705
-0.3858792,-0.6933
-0.38837323,-0.721
-0.40600857,-0.544
-0.40449077,-0.7203
-0.41155654,-0.4199
-0.39619765,-0.5432
-0.37378317,-0.7866
-0.36676696,-0.7538
-0.38637742,-0.513
-0.37591186,-0.703
-0.36793,-0.3906
-0.30207092,-0.6924
-0.33549458,0.2596
-0.29432797,-0.6461
-0.28098458,-0.5068
-0.21356285,-0.236
-0.39816552,-0.6927
-0.4015939,-0.1445
-0.38588822,0.0697
-0.37939227,-0.5208
-0.3870668,-0.0914
-0.39158702,-0.2383
-0.39572096,-0.0846
-0.37254417,-0.6012
-0.37502843,0.4926
-0.38174582,0.2206
-0.376611,0.5566
-0.38757947,-0.1265
-0.4023263,-0.3256
-0.3951294,-0.399
-0.35688764,-0.195
-0.3381661,-0.3156
-0.32919782,-0.3651
-0.32529473,-0.1304
-0.33897352,0.0698
-0.31453472,0.4465
-0.40051854,-0.5849
-0.40217078,-0.7084
-0.4018913,-0.403
-0.41182745,-0.5354
-0.35365278,-0.6784
-0.3721668,-0.6354
-0.3555927,-0.1341
-0.3562408,-0.5722
-0.3669523,-0.6082
-0.36229444,-0.6416
-0.39137343,-0.781
-0.39182928,-0.6304
-0.39771152,-0.5949
-0.39014488,-0.737
-0.37867454,-0.4009
-0.39851156,-0.6954
-0.37648624,-0.6787
-0.35537374,-0.5233
-0.34457427,-0.5676
-0.30336022,-0.2777
-0.34524265,-0.5093
-0.38328266,-0.5575
-0.37898907,-0.2708
-0.35949278,-0.6075
-0.35204977,-0.692
-0.3383407,-0.6256
-0.35071892,-0.6394
-0.36444992,-0.6094
-0.32008427,-0.6309
-0.36279374,-0.6951
-0.30927515,-0.678
-0.3811777,-0.7078
-0.3869015,-0.2063
-0.39530852,-0.5911
-0.38155985,-0.3262
-0.35164404,-0.195
-0.3722195,-0.0022
-0.32549715,-0.154
-0.3145175,-0.5152
-0.2888627,0.2542
-0.3778315,-0.5182
-0.3859533,-0.7113
-0.4102587,-0.7534
-0.39632058,-0.2869
-0.39568815,-0.7413
-0.40995184,-0.663
-0.38444993,-0.5744
-0.38263994,-0.2711
-0.33637142,-0.4129
-0.29265684,-0.7596
-0.3856507,-0.7517
-0.38557008,-0.6382
-0.38412407,-0.5897
-0.38796973,-0.562
-0.3750462,-0.6428
-0.32693994,-0.7736
-0.35463232,-0.422
-0.28229272,-0.0885
-0.26672757,-0.3733
-0.27051923,-0.3234
-0.3519422,-0.3396
-0.39116016,-0.4629
-0.4130822,-0.2388
-0.40010613,-0.4328
-0.40697828,-0.2405
-0.39887547,-0.3571
-0.412761,-0.09
-0.4014024,0.0379
-0.32677656,-0.4779
-0.40855503,-0.3518
-0.38309926,-0.672
-0.3990219,-0.7139
-0.3930521,-0.361
-0.3952423,-0.5973
-0.37421566,-0.7081
-0.37501898,-0.3058
-0.28275028,-0.6843
-0.3404465,-0.4646
-0.381064,-0.6068
-0.34678808,0.6185
-0.36866003,-0.4863
-0.38034284,-0.4345
-0.41653708,-0.709
-0.39382133,-0.5576
-0.40498233,-0.6293
-0.4167465,-0.5279
-0.40325004,-0.214
-0.36757034,-0.7352
-0.40850478,-0.6345
-0.38642317,-0.717
-0.39164767,-0.5665
-0.39115077,-0.4617
-0.40430805,-0.7533
-0.3863033,-0.3193
-0.36944073,-0.6699
-0.34054053,-0.2932
-0.33164412,-0.6435
-0.37705338,-0.4046
-0.38377255,-0.1321
-0.3418575,0.8249
-0.38534856,-0.1114
-0.36475506,1.5744
-0.3604705,3.8197
-0.38167328,1.0887
-0.35818946,0.2433
-0.3862268,0.4287
-0.33099625,-0.5432
-0.38614535,-0.3698
-0.35482776,0.6074
-0.39693028,-0.3522
-0.3598886,-0.4154
-0.3750257,-0.4664
-0.33615047,-0.3971
-0.3260931,-0.4226
-0.32356468,-0.5352
-0.3911751,-0.1716
-0.3700564,-0.1361
-0.34441897,-0.0572
-0.3641286,-0.3466
-0.33345765,0.0671
-0.37487823,0.2024
-0.3853042,-0.7273
-0.35963067,-0.1272
-0.35629818,0.2705
-0.3355704,0.9277
-0.32353914,0.5681
-0.31974646,-0.3224
-0.35262355,-0.5644
-0.3878101,-0.4299
-0.3844887,-0.1764
-0.36381552,-0.6658
-0.3503744,-0.2852
-0.37121803,-0.0886
-0.34809294,-0.4958
-0.37345508,-0.391
-0.34048778,-0.4378
-0.3697961,1.0847
-0.3815486,-0.4238
-0.32263672,0.0584
-0.3284896,0.3609
-0.37085965,-0.5532
-0.4079764,-0.4419
-0.36462837,-0.2878
-0.3400393,-0.2615
-0.30961138,-0.1251
-0.31813028,-0.5123
-0.3525311,-0.1734
-0.3916086,-0.1923
-0.35025728,-0.287
-0.3761308,0.5309
-0.33296037,-0.2958
-0.36397833,-0.3002
-0.32155466,-0.4832
-0.36632398,0.4138
-0.31877282,-0.5029
-0.35556266,0.0028
-0.4036461,-0.1505
-0.38224533,-0.2751
-0.38212487,-0.1487
-0.37797964,0.7355
-0.4025581,-0.4233
-0.39126378,-0.434
-0.40105045,-0.3191
-0.40083444,-0.4946
-0.35713044,-0.6132
-0.38123223,-0.1561
-0.40114185,0.9841
-0.38738537,-0.35
-0.4154698,-0.4261
-0.402167,-0.4867
-0.40653646,-0.5663
-0.37530398,-0.3068
-0.3691215,-0.5882
-0.36980143,-0.5262
-0.32871062,-0.6426
-0.3878225,-0.5389
-0.40528727,-0.3479
-0.39985517,0.3761
-0.41687173,-0.4294
-0.3830815,-0.3181
-0.38202634,0.4378
-0.38505688,-0.1299
-0.40006727,-0.3274
-0.38296175,-0.2497
-0.38333958,-0.4341
-0.39299014,-0.5632
-0.414157,-0.294
-0.41002256,-0.3294
-0.40431413,-0.3501
-0.4136031,-0.1774
-0.3832085,-0.4356
-0.37771696,-0.3645
-0.38690653,-0.3788
-0.33298296,-0.3011
-0.35803962,0.0838
-0.33457297,-0.2129
-0.37060124,-0.3242
-0.34902167,-0.1033
-0.39997828,-0.3983
-0.4007525,-0.0167
-0.3709985,-0.1142
-0.35833392,0.0771
-0.3254292,-0.2832
-0.36524257,0.4275
-0.37190413,-0.5326
-0.4082845,1.1014
-0.3917246,0.3771
-0.3999863,-0.0375
-0.38079727,-0.0579
-0.38952267,-0.1726
-0.38086212,0.3246
-0.37093437,0.2564
-0.35773897,0.8766
-0.38338062,-0.236
-0.34261838,-0.2823
-0.3414411,-0.4375
-0.35919276,-0.047
-0.33714288,0.3318
-0.39110866,0.0658
-0.40437794,0.1401
-0.37375706,-0.2244
-0.39481586,-0.0838
-0.3842417,-0.193
-0.3635918,-0.5948
-0.3771754,0.0012
-0.40671372,-0.1572
-0.38486677,-0.2103
-0.40155128,-0.3273
-0.38842446,-0.1353
-0.35640186,-0.3791
-0.38568288,-0.2345
-0.36109373,-0.3528
-0.3787906,-0.4679
-0.41171968,-0.2015
-0.3911638,0.3078
-0.38788766,-0.4167
-0.36563396,-0.0922
-0.39703864,-0.356
-0.41476497,-0.4591
-0.40069023,-0.0671
-0.4228826,0.962
-0.39448082,-0.076
-0.32035208,-0.2213
-0.38236657,-0.0764
-0.40513027,-0.2586
-0.38701034,-0.4146
-0.38708535,-0.2669
-0.3541411,-0.2785
-0.31223837,-0.2722
-0.35615373,-0.4418
-0.38296843,-0.331
-0.37392902,0.0007
-0.3932287,-0.2986
-0.3930832,-0.4098
-0.39581224,0.256
-0.38771972,-0.4854
-0.41291675,-0.4327
-0.41722462,-0.2348
-0.4135233,-0.5058
-0.40255675,-0.3694
-0.34008288,0.0011
-0.30265775,-0.5327
-0.33660036,-0.1562
-0.38944042,-0.3897
-0.40380764,-0.3133
-0.3906298,-0.4678
-0.32579523,-0.2979
-0.33013818,-0.1362
-0.3734042,-0.1738
-0.38390273,-0.2967
-0.40955326,-0.4717
-0.38534594,0.1022
-0.36333454,-0.5533
-0.38760376,-0.4857
-0.3694358,0.4713
-0.38483074,-0.0212
-0.39999244,-0.2893
-0.38481343,-0.2856
-0.3808168,-0.0559
-0.39852417,0.0761
-0.3086794,-0.207
-0.22449964,-0.1634
-0.3651689,0.1457
-0.3245497,-0.2465
-0.39142722,-0.3031
-0.33117262,-0.4361
-0.3523597,-0.4045
-0.36286473,-0.4514
-0.33755755,-0.3951
-0.3875259,-0.2089
-0.38053343,-0.3484
-0.37677085,-0.3589
-0.3771429,-0.2918
-0.38806048,-0.2351
-0.40305287,-0.1134
-0.38765877,0.0322
-0.39233127,0.2339
-0.355377,0.0197
-0.3791934,0.5982
-0.31118777,0.9859
-0.34519175,-0.2948
-0.33655018,-0.0421
-0.3145585,0.0822
-0.35514903,-0.2033
-0.35856462,-0.437
-0.34779993,0.2267
-0.38776344,-0.5205
-0.36059952,-0.5358
-0.3764171,-0.0791
-0.37936223,-0.1734
-0.39983734,-0.281
-0.3930959,-0.4137
-0.39334738,0.0627
-0.38606572,-0.2651
-0.3948385,0.2566
-0.3739462,0.0705
-0.38781992,-0.4678
-0.37161314,-0.4796
-0.3940523,-0.0757
-0.35278815,0.4056
-0.33953303,-0.5247
-0.35324228,-0.6904
-0.38615385,-0.0409
-0.35018587,-0.2115
-0.37062436,-0.6563
-0.35691172,-0.6869
-0.37576902,-0.5619
-0.3883253,-0.6568
-0.37010604,-0.1247
-0.39762753,-0.4788
-0.40535167,-0.2786
-0.41215476,-0.0042
-0.41002333,0.1662
-0.39473495,-0.6988
-0.3744933,-0.0229
-0.32811445,-0.3671
-0.3436267,-0.1939
-0.34588248,-0.325
-0.33369833,-0.0856
-0.35839373,0.0779
-0.3673144,-0.0141
-0.3968628,-0.2201
-0.39085364,0.3109
-0.3781193,-0.4896
-0.3745273,-0.6832
-0.35124084,-0.6988
-0.37320614,-0.758
-0.35348263,-0.7049
-0.38458702,-0.4832
-0.37702462,-0.727
-0.40944722,-0.3522
-0.40160245,-0.52
-0.38853917,-0.4009
-0.3458091,-0.6711
-0.38054138,-0.5137
-0.3387531,-0.5882
-0.35873753,-0.4387
-0.2883887,-0.4036
-0.3500709,-0.3446
-0.36256483,-0.3049
-0.37867084,0.3143
-0.3922748,0.0114
-0.3696781,-0.0452
-0.34501654,-0.3106
-0.35716206,-0.2241
-0.36567745,-0.6716
-0.36566365,-0.1424
-0.36609662,-0.5325
-0.3776665,-0.2414
-0.37714145,-0.48
-0.40852588,-0.4563
-0.39848194,-0.4103
-0.38776597,0.0307
-0.40320337,-0.5323
-0.38970736,-0.4515
-0.41203144,-0.4831
-0.34429312,-0.5918
-0.3880643,-0.5722
-0.3786829,-0.2632
-0.39138988,0.7959
-0.16741458,-0.4277
-0.33653766,-0.0812
-0.37758997,-0.2241
-0.34671336,-0.2972
-0.3198377,-0.4906
-0.37684333,-0.0325
-0.3836806,0.1079
-0.35812083,-0.6012
-0.4098823,-0.5659
-0.3820873,-0.6205
-0.40610376,-0.5498
-0.41201448,0.2496
-0.40008426,-0.2646
-0.4110734,-0.0536
-0.3975192,0.521
-0.40252396,-0.3994
-0.40847722,0.923
-0.37770152,1.1105
-0.37376872,1.0071
-0.35203403,0.7126
-0.16725627,1.6735
-0.28924578,1.8361
-0.29193,0.4933
-0.31192076,-0.0316
-0.3455829,-0.3908
-0.36107302,0.0431
-0.33617586,-0.4721
-0.31226814,-0.3146
-0.36905712,-0.2741
-0.32396132,-0.5793
-0.33970344,-0.4621
-0.38033038,-0.391
-0.36400256,-0.5227
-0.37952262,-0.2623
-0.39469534,1.2473
-0.387598,-0.5758
-0.36904985,-0.5246
-0.38548332,-0.4941
-0.35187075,-0.5321
-0.34305987,-0.1101
-0.2246056,-0.2465
-0.27307236,-0.4783
-0.30057976,-0.3215
-0.34400544,-0.5865
-0.36857805,-0.5295
-0.36657366,-0.3984
-0.38771924,-0.4242
-0.35548735,-0.7017
-0.391963,0.7373
-0.3820295,-0.4531
-0.38912797,-0.2893
-0.40312427,-0.5125
-0.38449013,-0.1326
-0.39818186,-0.2678
-0.40916905,-0.4567
-0.3998527,-0.6752
-0.37827098,-0.5638
-0.38876003,-0.6287
-0.35124466,0.0183
-0.28786677,0.6979
-0.30549657,-0.4323
-0.35771134,-0.5512
-0.34777725,-0.6157
-0.35725406,-0.6633
-0.33851108,-0.5309
-0.358028,-0.688
-0.360749,-0.479
-0.36957756,-0.4563
-0.36212334,0.2252
-0.34877604,-0.3283
-0.3328002,-0.3972
-0.37141776,0.4291
-0.3662463,-0.2037
-0.38903803,-0.442
-0.38954124,-0.1919
-0.40533173,-0.6115
-0.4024856,-0.0868
