300263-pred,300263-true
-0.4953173,1.1331
-0.48761824,1.1363
-0.4950734,0.0588
-0.48362416,-0.1584
-0.44694954,-0.3393
-0.47632223,0.4844
-0.46575695,0.4816
-0.46877405,-0.5136
-0.49095714,0.0044
-0.47382838,-0.3661
-0.47030303,-0.3517
-0.4516177,-0.4088
-0.478723,0.0661
-0.4813919,0.4743
-0.4709323,0.4918
-0.45778885,0.6343
-0.47762102,-0.1162
-0.4627753,-0.1523
-0.47180057,0.1364
-0.49032623,0.3076
-0.48749167,-0.271
-0.51130754,-0.339
-0.503662,0.0337
-0.4925535,-0.4118
-0.4589849,-0.6088
-0.48654768,0.1258
-0.47461832,-0.055
-0.4928039,0.3613
-0.45491138,0.0551
-0.440843,0.5128
-0.46706682,0.663
-0.49722624,0.339
-0.4887589,1.2097
-0.46847323,-0.0753
-0.49470776,0.8496
-0.4480593,0.7527
-0.45645344,0.9093
-0.4627286,0.1694
-0.4714728,0.8202
-0.44511738,0.5805
-0.48903182,-0.2866
-0.48442993,-0.0269
-0.47693184,0.1066
-0.48607588,1.2583
-0.48202074,0.8918
-0.46061224,0.1207
-0.45490968,0.1845
-0.4735593,0.5994
-0.44452232,0.3759
-0.46594322,0.1773
-0.47658664,0.0303
-0.4741339,0.0026
-0.50207657,-0.1895
-0.46647397,-0.3252
-0.46172538,-0.2979
-0.47196904,0.2576
-0.4541079,-0.1135
-0.46977374,0.6515
-0.45212343,-0.1897
-0.4638848,0.2603
-0.47777015,-0.1555
-0.48008642,-0.5859
-0.45143902,-0.2953
-0.4606602,0.288
-0.47586074,-0.6603
-0.45932788,-0.5596
-0.45326412,-0.5446
-0.47071064,-0.6112
-0.45109358,-0.4598
-0.4616295,-0.2842
-0.4548293,-0.6082
-0.47029912,-0.2873
-0.45874295,-0.5095
-0.4461592,-0.6655
-0.4681412,-0.7715
-0.4587739,-0.5422
-0.46443105,-0.7007
-0.44531068,-0.6243
-0.4584527,-0.474
-0.45811412,-0.1262
-0.48376873,-0.105
-0.49397156,-0.1541
-0.4547728,-0.1882
-0.46110427,-0.3257
-0.46105233,-0.3775
-0.47726563,-0.4536
-0.4646718,-0.2238
-0.4911329,-0.3994
-0.46393803,-0.1937
-0.46821368,-0.3547
-0.48007736,-0.3919
-0.48107222,-0.5196
-0.5006186,-0.6322
-0.47736436,-0.5696
-0.5037236,-0.4705
-0.49339592,-0.6344
-0.49365586,-0.546
-0.49190822,-0.2947
-0.5097745,-0.1277
-0.5025063,0.2464
-0.488197,-0.1015
-0.4753129,-0.3771
-0.47652963,-0.4591
-0.46999952,-0.2858
-0.47284734,-0.6605
-0.47609228,-0.481
-0.47802162,-0.4348
-0.47584274,-0.6937
-0.4726707,-0.5776
-0.4780622,-0.5283
-0.47112602,-0.525
-0.4794237,-0.3376
-0.4775479,-0.5446
-0.46440157,-0.1853
-0.4657716,-0.4628
-0.48454228,-0.6866
-0.48709232,-0.4812
-0.4519986,-0.4247
-0.4778317,-0.1552
-0.47408345,-0.2414
-0.45891556,-0.4731
-0.47608024,1.8861
-0.470923,-0.0637
-0.48190066,-0.4904
-0.47969484,-0.5974
-0.46812484,-0.3264
-0.47105792,-0.4114
-0.47750404,-0.3455
-0.46972275,-0.1816
-0.47268683,-0.4404
-0.4723001,-0.6149
-0.47039276,-0.3482
-0.45896438,-0.0611
