002841-pred,002841-true
-0.48048553,-0.3664
-0.47880906,-0.1476
-0.48085684,-0.1742
-0.48119774,-0.0782
-0.48042053,-0.4525
-0.47902393,-0.516
-0.47911325,-0.5479
-0.4801407,-0.3717
-0.48009816,-0.3315
-0.47901863,-0.5941
-0.47775805,-0.4303
-0.48101234,-0.8089
-0.47981367,-0.7722
-0.4806779,-0.2212
-0.47860926,-0.646
-0.48105803,-0.3184
-0.48009726,-0.6013
-0.47999793,-0.2482
-0.47908014,-0.5504
-0.47960368,-0.3646
-0.48566127,-0.725
-0.4812122,0.1182
-0.4906631,-0.1891
-0.48174235,-0.1454
-0.4803936,-0.6766
-0.48083356,-0.4166
-0.4803579,-0.5936
-0.4837321,-0.561
-0.48561218,1.0788
-0.48408347,-0.1442
-0.48015174,-0.2073
-0.47781286,-0.5707
-0.48604274,-0.6557
-0.48111233,-0.6379
-0.4857286,0.1416
-0.48210824,-0.4274
-0.48204398,-0.4018
-0.47846365,-0.0558
-0.48256674,-0.296
-0.4808012,0.195
-0.49012297,0.5222
-0.47913384,0.3869
-0.47726277,-0.1021
-0.4829711,0.2373
-0.47841373,-0.3387
-0.47944552,0.0826
-0.4770054,-0.7783
-0.4796674,0.3289
-0.47873834,0.4042
-0.47963357,-0.0333
-0.4789735,0.337
-0.47849956,1.9979
-0.4758199,0.2393
-0.48143262,0.5264
-0.48045325,1.0175
-0.4794455,1.5512
-0.47782204,0.4974
-0.477497,1.0321
-0.47937658,0.5358
-0.4781905,1.9754
-0.49201912,-0.0253
-0.47911587,-0.414
-0.48464897,-0.6888
-0.48422697,-0.2512
-0.4809054,-0.6632
-0.48110405,-1.0612
-0.47913173,-0.6338
-0.48415172,-0.4405
-0.48326936,-0.7315
-0.48025155,-0.9066
-0.48199332,-0.3774
-0.47521514,-0.2816
-0.4789677,-0.9859
-0.48266914,-0.9025
-0.4780058,-0.644
-0.4805708,-0.8313
-0.479879,-0.6644
-0.47887844,2.5004
-0.47898737,0.9003
-0.4716124,0.9877
-0.47670406,2.4963
-0.4803713,0.0189
-0.47996163,0.3781
-0.48007345,0.2983
-0.4792274,-0.5204
-0.4825853,-0.6565
-0.48346162,-0.569
-0.4805233,-0.4332
-0.4814775,0.5625
-0.48422137,0.4876
-0.47988886,2.0522
-0.47958127,0.6667
-0.47860998,-0.1113
-0.47963747,2.4118
-0.47899443,-0.1401
-0.48087296,-0.5676
-0.4772439,0.1637
-0.47886944,1.8042
-0.47326094,1.7892
-0.47488979,6.676
-0.47876593,0.8011
-0.47940174,1.5416
-0.4780605,0.3394
-0.48038602,-0.0561
-0.47719252,-0.1278
-0.47770488,-0.5661
