000998-pred,000998-true
0.3866226,0.4797
-0.115935236,0.1731
0.2574315,1.2842
0.21594787,1.0037
0.2978912,2.9585
-0.095249325,0.9986
-0.1775304,0.9006
-0.11548591,3.0051
-0.15964584,1.2699
0.0380342,1.9099
0.034254014,4.5865
0.07569176,1.2267
0.16484499,0.6976
0.11119646,-0.0746
0.048370898,0.4239
0.09120864,0.3436
0.16020343,-0.0004
0.12535113,0.2838
0.074104816,0.2545
0.12946382,0.42
0.1948871,0.4033
0.29296684,0.1746
0.1277135,0.6128
0.20812058,0.6666
0.17142653,1.244
-0.24038164,0.5409
-0.25153202,6.7697
-0.18273681,4.009
-0.20635289,1.1
-0.22985703,1.1095
-0.20558813,1.7423
-0.24070086,4.0994
-0.19314606,1.452
-0.24270853,3.1199
-0.112597495,1.445
-0.08192435,0.6977
-0.13911748,0.4418
-0.12484707,0.6191
-0.090076014,0.1361
-0.037082434,-0.0857
-0.16231227,1.8985
-0.027402043,1.1879
-0.06644565,1.4196
0.005427003,1.142
-0.15671638,2.8454
0.22844875,2.5293
0.041437536,1.2673
0.004801631,0.5229
-0.09989503,1.0487
-0.014742017,0.7058
-0.07890147,1.1867
-0.073352605,1.7691
-0.012881279,1.729
-0.028761506,0.4169
-0.03512454,0.4421
0.034290224,-0.0793
0.008030742,0.3099
-0.16025563,0.2929
-0.06652272,-0.21
-0.011757255,-0.2694
0.00017783046,0.2054
