testTargets,new_predictions,MAPE
146500.0,2593.3232820756034,0.8343696438506789
150300.0,64451.97602946377,0.8343696438506789
83400.0,31764.886915647738,0.8343696438506789
111500.0,6115.829849421617,0.8343696438506789
47800.0,4289.461739493804,0.8343696438506789
50900.0,2320.9335616661074,0.8343696438506789
53500.0,1203.626542127001,0.8343696438506789
89500.0,682.769326427719,0.8343696438506789
191000.0,15005.633926264902,0.8343696438506789
136000.0,23479.347707792946,0.8343696438506789
108000.0,1915.1661080666659,0.8343696438506789
22800.0,563.1083767795543,0.8343696438506789
29600.0,7592.508034334952,0.8343696438506789
17180.0,1070.877098863442,0.8343696438506789
68700.0,225.29633513951,0.8343696438506789
19000.0,4654.320478674657,0.8343696438506789
34600.0,476.32326624122936,0.8343696438506789
16100.0,377.83228184011426,0.8343696438506789
44800.0,7163.636444260938,0.8343696438506789
15300.0,15347.851949481912,0.8343696438506789
35400.0,572.3437615955756,0.8343696438506789
172655.0,873.4450149760222,0.8343696438506789
65500.0,17012.053428326013,0.8343696438506789
84600.0,301.9593135079691,0.8343696438506789
79600.0,1722.4717919429033,0.8343696438506789
27800.0,733.0822894893635,0.8343696438506789
17400.0,646.1865390708252,0.8343696438506789
54500.0,479.36991601128057,0.8343696438506789
151700.0,683.5454515398316,0.8343696438506789
183186.0,13394.062827694843,0.8343696438506789
170441.3,34766.13147196037,0.8343696438506789
35500.0,1580.4333293187105,0.8343696438506789
40300.0,1029.2399975531553,0.8343696438506789
7200.0,453.56114191650545,0.8343696438506789
9900.0,8868.309338352234,0.8343696438506789
7000.0,707.8930525398389,0.8343696438506789
5900.0,326.8914865477703,0.8343696438506789
5100.0,5857.985250720556,0.8343696438506789
6400.0,38.27964812153578,0.8343696438506789
2100.0,37.32225267380628,0.8343696438506789
84700.0,4620.991501804326,0.8343696438506789
168400.0,10045.456361686955,0.8343696438506789
47600.0,26243.865515604306,0.8343696438506789
26400.0,104.11170415645972,0.8343696438506789
150800.0,10158.120080768107,0.8343696438506789
159160.0,7827.501278331755,0.8343696438506789
133300.0,6222.694021670362,0.8343696438506789
159300.0,4782.846776089435,0.8343696438506789
