002882-pred,002882-true
-0.22002012,-0.1558
-0.21100199,-0.25
-0.22415508,-0.0177
-0.21907063,0.4217
-0.2236,0.1386
-0.22458158,-0.2079
-0.22143118,-0.349
-0.22568372,-0.2836
-0.22414283,-0.246
-0.22133116,-0.34
-0.21692608,-0.2881
-0.22439797,-0.3364
-0.23082475,-0.3417
-0.22026692,-0.3437
-0.215036,-0.2529
-0.21850555,-0.1825
-0.21255355,-0.345
-0.2144524,-0.1895
-0.207805,-0.2112
-0.20788161,-0.039
-0.22722054,0.1361
-0.22527063,-0.2222
-0.22821756,-0.3155
-0.22496007,-0.3065
-0.23011892,-0.1449
-0.22444907,-0.2693
-0.22730905,-0.2611
-0.22287616,-0.2685
-0.22075869,-0.1592
-0.2194626,-0.2615
-0.21976428,-0.2038
-0.22541603,-0.0717
-0.22118974,-0.2202
-0.21852192,-0.2795
-0.21906963,-0.2885
-0.23047581,-0.2157
-0.21193686,-0.2316
-0.21381377,-0.167
-0.20568526,0.1026
-0.20753044,-0.1641
-0.22699822,0.7759
-0.23291779,0.0793
-0.2291269,0.1772
-0.22365116,-0.1576
-0.22743088,-0.3654
-0.22680464,-0.3315
-0.22995083,-0.3139
-0.22595702,-0.2905
-0.22626162,-0.2505
-0.22149849,0.2081
-0.22372746,0.1639
-0.22682036,-0.2083
-0.21893036,-0.266
-0.22359079,-0.1036
-0.22356263,-0.1347
-0.20850219,-0.3147
-0.22298262,-0.0786
-0.22451416,-0.2365
-0.20970222,-0.1535
-0.22314984,-0.0431
-0.22927319,-0.1347
-0.22945243,-0.2595
-0.22564878,-0.3875
-0.22397852,-0.2652
-0.22772443,-0.3756
-0.22221811,-0.3572
-0.22293352,-0.2881
-0.21485879,-0.3045
-0.22472136,-0.3204
-0.22435321,-0.201
-0.22377717,-0.3793
-0.22217348,0.1083
-0.2258911,-0.2721
-0.22487092,-0.237
-0.22468767,-0.3584
-0.23026043,-0.2717
-0.2289933,-0.2693
-0.22347844,-0.2967
-0.20869668,-0.2202
-0.22154157,0.2707
-0.21687154,0.3947
-0.22551747,-0.1564
-0.22387592,0.0543
-0.22112414,0.3427
-0.22345105,-0.3384
-0.22002953,-0.0811
-0.22045632,-0.077
-0.21568477,-0.3094
-0.2207043,-0.349
-0.22017804,-0.2296
-0.22429606,-0.2963
-0.22684366,-0.3781
-0.22129634,-0.3012
-0.2234008,-0.3225
-0.22312142,-0.1122
-0.22035143,-0.3274
-0.22567028,-0.2975
-0.21099398,-0.1126
-0.20902322,-0.1789
-0.20558767,-0.1482
-0.22696193,-0.2374
-0.23236181,0.0081
-0.23023002,-0.3085
-0.22864512,0.3922
-0.22821993,-0.3171
-0.22753768,-0.3482
-0.22379702,-0.3744
-0.22372086,-0.2226
-0.21846317,-0.25
-0.23012252,-0.3953
-0.22145274,-0.349
-0.22114249,-0.1924
-0.21474497,-0.3376
-0.2213508,-0.4006
-0.22214353,-0.2136
-0.21777572,-0.4067
-0.21913597,-0.2365
-0.21801451,-0.1645
-0.21911621,-0.0275
-0.20703563,-0.113
-0.23370366,-0.0185
-0.23452173,-0.1875
-0.23438586,0.0735
-0.23366444,-0.1294
-0.23087819,-0.2766
-0.23262636,-0.0893
-0.23133299,-0.2431
-0.22604714,-0.1191
-0.22981173,-0.138
-0.22589244,-0.3098
-0.23034188,-0.2578
-0.22733791,-0.3744
-0.22408138,-0.3388
-0.2256286,-0.1809
-0.22653015,-0.2889
-0.22741447,-0.3098
-0.22480813,-0.2484
-0.22830689,-0.2807
-0.22060317,-0.1149
-0.2113488,0.4994
-0.23088913,-0.1298
-0.23115705,-0.2971
-0.23236531,-0.2779
-0.22545317,-0.3204
-0.23111919,-0.3433
-0.2283316,-0.2443
-0.22921263,-0.223
-0.22368431,-0.318
-0.22541368,-0.3278
-0.23057036,-0.3122
-0.22373304,-0.2435
-0.22643003,-0.3135
-0.22251165,-0.3944
-0.22525124,-0.3057
-0.224834,-0.3703
-0.22213848,-0.3458
-0.21629006,0.1246
-0.20943132,-0.21
-0.21443564,-0.2353
-0.21147451,-0.1482
-0.22337362,-0.0881
-0.2247469,-0.1314
-0.21933943,-0.3004
-0.22848636,0.0523
-0.2208505,-0.0496
-0.22808157,-0.1576
-0.22943793,0.0584
-0.22606957,-0.176
-0.2269011,-0.0647
-0.22600172,-0.0537
-0.22042184,-0.1073
-0.21604393,-0.1985
-0.21541038,-0.2991
-0.2165647,-0.2914
-0.22469896,-0.3057
-0.21903205,0.0465
-0.22217332,-0.1032
-0.21558513,-0.142
-0.20343107,0.2025
-0.20276213,-0.0259
-0.23199286,-0.03
-0.22738919,-0.0729
-0.2251731,-0.2627
-0.23051716,0.0146
-0.22797571,-0.2901
-0.23156351,-0.2709
-0.2303111,-0.2791
-0.22832689,-0.2991
-0.23150204,-0.1891
-0.22662081,-0.1363
-0.22459775,-0.2198
-0.22698374,-0.1899
-0.21727222,-0.2214
-0.22213139,-0.2709
-0.22140963,-0.1813
-0.23157528,-0.367
-0.22539096,-0.264
-0.2208108,0.0321
-0.22484155,-0.12
-0.22237188,0.1901
-0.23117082,-0.0885
-0.22806916,-0.0829
