date,daily_volume,bin_num,bin_volume,spread,quote_imbalance
2020-09-01,36083097.0,0,269600.0,0.00011619800766959898,-0.10209304451147061
2020-09-01,36083097.0,1,4074940.0,0.0009166009711139012,-0.06079315325157389
2020-09-01,36083097.0,2,1383700.0,0.0008195420522625341,0.06818140008518163
2020-09-01,36083097.0,3,2900043.0,0.0008485251939811533,0.27232605853727
2020-09-01,36083097.0,4,1601400.0,0.000859287390860608,0.025657217792544828
2020-09-01,36083097.0,5,1496274.0,0.0008501912574785386,0.26912322275026385
2020-09-01,36083097.0,6,2038218.0,0.0009242013964645412,0.6997520623964255
2020-09-01,36083097.0,7,1867770.0,0.0008399452284224562,0.49160624343641307
2020-09-01,36083097.0,8,2878029.0,0.0008422244753758523,-0.46466052789622814
2020-09-01,36083097.0,9,1580069.0,0.0008275406287305831,-0.3578131639302676
2020-09-01,36083097.0,10,754900.0,0.0008509738493127639,0.3639336618724137
2020-09-01,36083097.0,11,634771.0,0.0008221874603540069,0.3351393799706161
2020-09-01,36083097.0,12,889129.0,0.0008484792340395231,0.35609937473168785
2020-09-01,36083097.0,13,1229082.0,0.0008748215265594883,0.45372460496614
2020-09-01,36083097.0,14,919100.0,0.0008273815289450148,0.12079209933771469
2020-09-01,36083097.0,15,927100.0,0.0008179373210219776,-0.20847965508913477
2020-09-01,36083097.0,16,1319407.0,0.0008379049480953249,-0.4097103478391145
2020-09-01,36083097.0,17,791247.0,0.0008172059252877784,0.06567562463322524
2020-09-01,36083097.0,18,685107.0,0.0008175119983686585,-0.10008237410158068
2020-09-01,36083097.0,19,722193.0,0.00081785253410116,0.20869616541206826
2020-09-01,36083097.0,20,949479.0,0.000827413189000259,0.5011620530693082
2020-09-01,36083097.0,21,1181200.0,0.0008212043290820592,0.4537553960212177
2020-09-01,36083097.0,22,1491400.0,0.000825841955924167,0.34895566652469123
2020-09-01,36083097.0,23,1509449.0,0.0008206773231553832,0.22277828472260455
2020-09-01,36083097.0,24,1989490.0,0.0008176964798656261,-0.2954820172847979
2020-09-02,69724211.0,0,170400.0,9.26834217300776e-05,-0.05678092790264628
2020-09-02,69724211.0,1,5348195.0,0.0008554119178445507,0.3152103362233676
2020-09-02,69724211.0,2,3184626.0,0.0008383738579251787,0.4707755450450021
2020-09-02,69724211.0,3,3433153.0,0.0008489362700156988,0.6573706537661319
2020-09-02,69724211.0,4,2099244.0,0.0008429069826356717,0.5122330153897366
2020-09-02,69724211.0,5,3265756.0,0.000837263977903957,0.11510046555989589
2020-09-02,69724211.0,6,3321118.0,0.0008393888780435788,0.2734515465245377
2020-09-02,69724211.0,7,1779180.0,0.0008518685449960817,0.3471465059410731
2020-09-02,69724211.0,8,4058615.0,0.0008457150523852874,0.45104479933284947
2020-09-02,69724211.0,9,4551400.0,0.0008619808460264,0.6440509062867144
2020-09-02,69724211.0,10,3278500.0,0.0008454540617985895,0.6566104084650604
2020-09-02,69724211.0,11,2657619.0,0.0008625793688523675,0.5360465198178396
2020-09-02,69724211.0,12,1564454.0,0.0008544034736446271,0.27702661815960633
2020-09-02,69724211.0,13,1658110.0,0.0009276337045482919,0.7294545204504271
2020-09-02,69724211.0,14,1530394.0,0.0008494139151216107,0.24489514493725903
2020-09-02,69724211.0,15,3285606.0,0.0008950359022128485,0.191386648984846
2020-09-02,69724211.0,16,3729000.0,0.0011490605524757669,0.8413178314593319
2020-09-02,69724211.0,17,5041000.0,0.0011936115338233577,0.5212494084240417
2020-09-02,69724211.0,18,1977949.0,0.0010402365508646039,0.5687917956789404
2020-09-02,69724211.0,19,1845500.0,0.0008656306781282819,0.48458419824332394
2020-09-02,69724211.0,20,2160169.0,0.0008522138099675836,0.09079549940217937
2020-09-02,69724211.0,21,2584115.0,0.0008548995782697855,0.04441178721407885
2020-09-02,69724211.0,22,1794800.0,0.0008981513389572093,0.5238958937436256
2020-09-02,69724211.0,23,2627808.0,0.0009641556016277697,0.6933694862575107
2020-09-02,69724211.0,24,2777500.0,0.0008806779997212466,0.11393529935640846
2020-09-03,44863022.0,0,403600.0,0.00012696532471689892,-0.0369009649158222
2020-09-03,44863022.0,1,4712905.0,0.0008816529178850008,0.35331796149044303
2020-09-03,44863022.0,2,3327800.0,0.0008585313548925555,0.4213395221873353
2020-09-03,44863022.0,3,3364633.0,0.0009036651913685301,-0.16096581209337354
2020-09-03,44863022.0,4,5748699.0,0.0008646502520321953,0.3536392870610352
2020-09-03,44863022.0,5,2795731.0,0.0008641738815606814,0.0789645232840518
2020-09-03,44863022.0,6,1357487.0,0.0008497348304321584,0.13365510447713733
2020-09-03,44863022.0,7,917144.0,0.0008568941487425707,0.197103347715085
2020-09-03,44863022.0,8,1193200.0,0.0008484463613704918,0.12830379455451765
2020-09-03,44863022.0,9,796600.0,0.0008834913054502902,-0.11825034555053983
2020-09-03,44863022.0,10,959300.0,0.0008716019220276205,0.3955382116002257
2020-09-03,44863022.0,11,2064334.0,0.0008567076383767525,0.7166687544287241
2020-09-03,44863022.0,12,2883263.0,0.0008636042155509838,0.08090142307228673
2020-09-03,44863022.0,13,975069.0,0.0008746405505657417,-0.3916965120444792
2020-09-03,44863022.0,14,797531.0,0.0008839953203287898,0.27778965898148905
2020-09-03,44863022.0,15,866669.0,0.0008559923126192359,-0.07319212754786424
2020-09-03,44863022.0,16,972520.0,0.0008602003900111121,0.40855387619870087
2020-09-03,44863022.0,17,997900.0,0.0008503106407884431,0.05397767229596863
2020-09-03,44863022.0,18,1196350.0,0.00085053553480674,-0.10966952986930159
2020-09-03,44863022.0,19,1224054.0,0.000854708492323164,-0.29560424994887086
2020-09-03,44863022.0,20,1658234.0,0.0008513525539397548,0.04392808068671185
2020-09-03,44863022.0,21,1579934.0,0.0008501679453767341,-0.0430443194798254
2020-09-03,44863022.0,22,768622.0,0.0008668037848906796,-0.2094442908169558
2020-09-03,44863022.0,23,1148519.0,0.0008599672882123599,0.49732711141263297
