date,daily_volume,bin_num,bin_volume,spread,quote_imbalance
2020-09-01,84352268.0,0,1481713.0,8.063216134601703e-05,-0.0429933119313959
2020-09-01,84352268.0,1,7773910.0,0.000904289060368324,-0.27497655069480287
2020-09-01,84352268.0,2,3745520.0,0.0008937042044061538,0.1980001933848405
2020-09-01,84352268.0,3,6799907.0,0.000888250126915624,0.08543692326518433
2020-09-01,84352268.0,4,3266740.0,0.000884402732512557,0.14515725441718091
2020-09-01,84352268.0,5,4798900.0,0.0008888904810697706,0.4377896115840406
2020-09-01,84352268.0,6,2273110.0,0.0008870732864987296,0.23095491162042409
2020-09-01,84352268.0,7,4927045.0,0.0008872804095489961,0.02399778981862927
2020-09-01,84352268.0,8,2950620.0,0.0008893410981389849,-0.10067047695828615
2020-09-01,84352268.0,9,2062522.0,0.0008970853412311186,0.0900044635998241
2020-09-01,84352268.0,10,3480400.0,0.000891442840863732,0.16494378081409292
2020-09-01,84352268.0,11,1863250.0,0.0008826125330980705,0.2473508990135065
2020-09-01,84352268.0,12,1266300.0,0.0008826125330980705,-0.40356959557273153
2020-09-01,84352268.0,13,2344970.0,0.0008834840258715726,0.5565069320648072
2020-09-01,84352268.0,14,2613449.0,0.0008820246947016663,0.49171395846006666
2020-09-01,84352268.0,15,3101738.0,0.0008818312042699894,0.27884700570435794
2020-09-01,84352268.0,16,1779384.0,0.0008821490954808997,0.5141308051138713
2020-09-01,84352268.0,17,2541479.0,0.0008823831185822417,0.11418186398308645
2020-09-01,84352268.0,18,1814137.0,0.0008822669185835075,-0.33714428283463893
2020-09-01,84352268.0,19,5273049.0,0.0009017821781462931,0.11356594611603485
2020-09-01,84352268.0,20,3250352.0,0.0008891905871091232,0.12434649035697258
2020-09-01,84352268.0,21,4211452.0,0.0008952148949123995,0.38508431085509187
2020-09-01,84352268.0,22,2464913.0,0.0008902200617335598,0.43002159893083036
2020-09-01,84352268.0,23,3022971.0,0.0008940766716074577,0.36488304571333013
2020-09-01,84352268.0,24,5244437.0,0.0008777523960616929,-0.12708482669025567
2020-09-02,99056659.0,0,303900.0,9.952807739121994e-05,-0.03948063594497609
2020-09-02,99056659.0,1,6100427.0,0.0008866253216934794,0.05144496017459685
2020-09-02,99056659.0,2,3442675.0,0.0008783230617075422,0.6186710077836297
2020-09-02,99056659.0,3,3588413.0,0.0008808212594952902,0.6327273419921592
2020-09-02,99056659.0,4,3891741.0,0.0008998698297966179,0.5034126745884899
2020-09-02,99056659.0,5,4058124.0,0.0008997837435702483,0.49469846247672805
2020-09-02,99056659.0,6,2753332.0,0.0009001761753160142,0.7114863559065909
2020-09-02,99056659.0,7,4314802.0,0.0009481648158209399,0.34107575702632575
2020-09-02,99056659.0,8,2746298.0,0.0008907717814901073,0.5972226797614765
2020-09-02,99056659.0,9,6244828.0,0.0008894717462666346,0.6953138908074267
2020-09-02,99056659.0,10,4179400.0,0.0009129340465996449,0.544044743184286
2020-09-02,99056659.0,11,2779596.0,0.0009124058980423122,0.30403701228827995
2020-09-02,99056659.0,12,2023608.0,0.0008817441110675617,-0.05274612063268707
2020-09-02,99056659.0,13,2411538.0,0.0008928139070047969,0.2380438502863196
2020-09-02,99056659.0,14,3208747.0,0.000901023494953801,-0.3965290710799632
2020-09-02,99056659.0,15,2804250.0,0.0008825256908611134,-0.1342693804274988
2020-09-02,99056659.0,16,2504082.0,0.0008826540182180764,0.2681923928608116
2020-09-02,99056659.0,17,9649369.0,0.0009159884184533063,-0.09834326609710559
2020-09-02,99056659.0,18,5577457.0,0.0008889625630825737,-0.19203238930754238
2020-09-02,99056659.0,19,3056602.0,0.0008771194717998032,0.3097563095483512
2020-09-02,99056659.0,20,9172850.0,0.000884832417825665,-0.07411951308013047
2020-09-02,99056659.0,21,5298380.0,0.0008760354549048888,0.010660236367982131
2020-09-02,99056659.0,22,3215371.0,0.0008787746563161392,0.3456229112559906
2020-09-02,99056659.0,23,3338197.0,0.0008811444162111215,0.1662765076957465
2020-09-02,99056659.0,24,2392672.0,0.0008793899684544915,0.05058250810940731
2020-09-03,90453970.0,0,304700.0,0.00011028398829338038,0.03451691075755979
2020-09-03,90453970.0,1,6804270.0,0.0008914376593842643,0.32671374284257804
2020-09-03,90453970.0,2,7784499.0,0.0008854368354773712,-0.27623991510552376
2020-09-03,90453970.0,3,6801176.0,0.0009045856434106714,-0.25286587583485814
2020-09-03,90453970.0,4,8173500.0,0.000887563522500967,-0.020563080643198745
2020-09-03,90453970.0,5,3293860.0,0.0009125321779310802,0.16423720953067128
2020-09-03,90453970.0,6,2216000.0,0.0009131498141832228,0.11553838672171492
2020-09-03,90453970.0,7,2304650.0,0.0008766194856537624,0.04594634504365249
2020-09-03,90453970.0,8,3071150.0,0.000876875015898948,0.40101972988754847
2020-09-03,90453970.0,9,3382600.0,0.0009425277102619312,0.6674690084906556
2020-09-03,90453970.0,10,2338905.0,0.0008991837602827513,0.39665933664329867
2020-09-03,90453970.0,11,8929067.0,0.0008978067149043589,0.4810790453939999
2020-09-03,90453970.0,12,2193125.0,0.0008863511226520071,-0.04725804994839919
2020-09-03,90453970.0,13,2659938.0,0.0009021307232564002,-0.23155827073600682
2020-09-03,90453970.0,14,1577804.0,0.0008883057273669781,-0.40853406463653263
2020-09-03,90453970.0,15,1917105.0,0.0008882481386895957,-0.31404964982056816
2020-09-03,90453970.0,16,1467407.0,0.0008831671193207935,-0.05056543759249818
2020-09-03,90453970.0,17,1496465.0,0.0008834444125471741,0.14133178205601366
2020-09-03,90453970.0,18,3619317.0,0.0008900055067702084,0.3877983991991635
2020-09-03,90453970.0,19,3395018.0,0.0008865700803326604,0.5302926343563705
2020-09-03,90453970.0,20,1693476.0,0.0008873114463177068,0.4802802196261636
2020-09-03,90453970.0,21,3274145.0,0.0009002036052028206,0.29721527292132643
2020-09-03,90453970.0,22,3257655.0,0.0008951986984471194,0.28547517384426974
2020-09-03,90453970.0,23,4257674.0,0.0008985038063342721,0.47090551803262404
2020-09-03,90453970.0,24,4240464.0,0.0008884244639142391,0.3812252371762056
2020-09-04,91772427.0,0,2128788.0,7.656076228923503e-05,0.021011480498402093
2020-09-04,91772427.0,1,15230112.0,0.000920206205329066,0.14845213094341345
2020-09-04,91772427.0,2,6420225.0,0.0009045547128576636,0.40996694209722434
2020-09-04,91772427.0,3,3687800.0,0.0009031306977622666,0.16014457826948061
2020-09-04,91772427.0,4,4880785.0,0.0008998368953925251,-0.14045699195601857
2020-09-04,91772427.0,5,2558120.0,0.000909135065892297,0.48646805445253705
2020-09-04,91772427.0,6,2992815.0,0.000911892769639433,0.021802152549548814
2020-09-04,91772427.0,7,3079800.0,0.0008986368007726231,0.44940849092176227
2020-09-04,91772427.0,8,1241500.0,0.0009045685353081812,0.8168503326887665
2020-09-04,91772427.0,9,2139585.0,0.0009000900090008201,0.7808542991317194
2020-09-04,91772427.0,10,2372018.0,0.0009090307439960643,0.6624083464847256
2020-09-04,91772427.0,11,3646807.0,0.0009007526176472158,0.5084790926990069
2020-09-04,91772427.0,12,1319206.0,0.0009000900090008201,-0.24146610149739234
2020-09-04,91772427.0,13,4784700.0,0.0009195367407737187,0.060185645643952505
2020-09-04,91772427.0,14,1363800.0,0.0009017132551849549,0.5168864057391451
2020-09-04,91772427.0,15,2495250.0,0.0009029766476018608,0.6343769922415757
2020-09-04,91772427.0,16,2048270.0,0.0009194141798809508,-0.011617390104114207
