date,daily_volume,bin_num,bin_volume,spread,quote_imbalance
2020-09-01,52006532.0,0,352986.0,1.599213191583182e-05,0.024874337839944333
2020-09-01,52006532.0,1,9846066.0,0.00022180657805948023,-0.3892414124352339
2020-09-01,52006532.0,2,3773063.0,0.00021008766634844633,-0.2664589062506332
2020-09-01,52006532.0,3,2469654.0,0.00020616898501102376,-0.15840715447936005
2020-09-01,52006532.0,4,2588878.0,0.0002714566974360011,-0.29659831418279536
2020-09-01,52006532.0,5,2491200.0,0.00018959644800697895,0.41141027136485736
2020-09-01,52006532.0,6,1140588.0,0.00019522328506105247,0.03001928530809333
2020-09-01,52006532.0,7,1568338.0,0.0002017570446120054,0.5475695349898134
2020-09-01,52006532.0,8,1615561.0,0.00019163933827770485,0.017478356293037275
2020-09-01,52006532.0,9,1877400.0,0.0002448358569615561,-0.11222345214874403
2020-09-01,52006532.0,10,1357577.0,0.00021100109606786432,-0.23218751682224595
2020-09-01,52006532.0,11,1223300.0,0.0002215830333474056,-0.1293078084082788
2020-09-01,52006532.0,12,1263983.0,0.00023758534400353248,-0.31474884785374657
2020-09-01,52006532.0,13,1430879.0,0.00027863220123824917,-0.16973463273849304
2020-09-01,52006532.0,14,1250948.0,0.00020384638877013472,-0.30390640514599015
2020-09-01,52006532.0,15,1168227.0,0.00019268510270187278,-0.44642202858221824
2020-09-01,52006532.0,16,1445200.0,0.0001923399192531594,-0.2596537949400799
2020-09-01,52006532.0,17,1596500.0,0.0001904932289311656,0.07803942624837003
2020-09-01,52006532.0,18,2002314.0,0.0001990477719855388,0.09111849508201061
2020-09-01,52006532.0,19,1797100.0,0.0002037461143038488,0.08612437122711603
2020-09-01,52006532.0,20,1271100.0,0.00021400270745530747,0.04660665735673073
2020-09-01,52006532.0,21,1766288.0,0.00023105926065492,0.37720879258584816
2020-09-01,52006532.0,22,1771821.0,0.00020687191931556548,-0.021818552002913112
2020-09-01,52006532.0,23,2746100.0,0.0002302419769510955,0.049742982746224344
2020-09-01,52006532.0,24,2191461.0,0.00020263557477551153,-0.07725439764489951
2020-09-02,72550775.0,0,474900.0,1.851015974718706e-05,0.0024718990328581984
2020-09-02,72550775.0,1,3521855.0,0.00025965081148626723,0.0703016603134129
2020-09-02,72550775.0,2,2837816.0,0.00019445457364208885,0.19593857298781608
2020-09-02,72550775.0,3,3447302.0,0.00020576214108780633,0.2486781278818662
2020-09-02,72550775.0,4,3433329.0,0.00020311096288927466,0.4872830725295234
2020-09-02,72550775.0,5,3149825.0,0.00020166894773376853,0.28024304197457717
2020-09-02,72550775.0,6,1548171.0,0.00019494798573882477,0.31193077683124115
2020-09-02,72550775.0,7,1971407.0,0.00020201776892148082,-0.020908232948794712
2020-09-02,72550775.0,8,3995047.0,0.0001940494690724215,0.19273859638225307
2020-09-02,72550775.0,9,2054707.0,0.0002189403514667454,0.22873545784966764
2020-09-02,72550775.0,10,3755637.0,0.0002287001782641518,0.005984997957720118
