,date,daily_volume,bin_num,bin_volume,spread,quote_imbalance,volatility
780,2020-10-22,442862365.0370002,5,15419800.0,0.0010304062811516,-0.0528112031145213,0.8660254037844386
781,2020-10-22,442862365.0370002,6,12657500.0,0.0010305432515909,-0.1917438639018812,0.8660254037844387
782,2020-10-22,442862365.0370002,7,46857666.57800006,0.0010256415795093,-0.2188386964459824,0.8660254037844386
783,2020-10-22,442862365.0370002,8,39218300.0,0.0010233405338806,-0.0858723612119414,0.8660254037844386
784,2020-10-22,442862365.0370002,9,10871993.0,0.001019367991845,-0.1928970518796486,0.8660254037844386
785,2020-10-22,442862365.0370002,10,12659713.0,0.0010195888594375,0.3137188606441663,0.8660254037844386
786,2020-10-22,442862365.0370002,11,10742600.0,0.0010226286332735,0.279514586073999,0.8660254037844385
787,2020-10-22,442862365.0370002,12,10262912.0,0.001024527615586,0.144377757336102,0.8660254037844388
788,2020-10-22,442862365.0370002,13,9101332.0,0.0010239337973965,-0.0407048607862513,0.8660254037844386
789,2020-10-22,442862365.0370002,14,2691548.0,0.0010235414534287,-0.1097160969680572,0.8660254037844386
790,2020-10-22,442862365.0370002,15,10023866.0,0.0010251614275396,-0.0201657128164036,0.8660254037844386
791,2020-10-22,442862365.0370002,16,14725161.0,0.0010244745960905,-0.3099871057722758,0.8660254037844387
792,2020-10-22,442862365.0370002,17,7631106.0,0.0010258550562556,-0.3024313462694437,0.8660254037844386
793,2020-10-22,442862365.0370002,18,15410579.64400006,0.0010286050219669,0.1815528277695413,0.8660254037844386
794,2020-10-22,442862365.0370002,19,11881934.57800006,0.0010310533272521,0.0553320540786375,0.8660254037844387
795,2020-10-22,442862365.0370002,20,17242600.0,0.0010314235616701,-0.0458441015320061,0.8660254037844386
796,2020-10-22,442862365.0370002,21,18017281.500000007,0.0010303192963143,-0.3579421737517639,0.8660254037844386
797,2020-10-22,442862365.0370002,22,29586315.73700001,0.0010296324932017,-0.3163272734437743,0.8660254037844387
798,2020-10-22,442862365.0370002,23,17286167.0,0.0010238398695152,-0.3999954161825466,0.8660254037844385
799,2020-10-22,442862365.0370002,24,15757108.0,0.0010208523332235,-0.2728912704054228,0.8660254037844386
800,2020-10-23,376780709.9000001,0,980700.0,8.542993353266581e-05,0.0486072316079443,0.8660254037844385
801,2020-10-23,376780709.9000001,1,24393100.0,0.0010263716655922,-0.031320192068539,0.8660254037844386
802,2020-10-23,376780709.9000001,2,37231388.0,0.0010241023914214,-0.1799245839658271,0.8660254037844387
803,2020-10-23,376780709.9000001,3,26359782.0,0.0010312200643285,0.345247524831954,0.8660254037844386
804,2020-10-23,376780709.9000001,4,24423151.0,0.0010370529644727,-0.0147064224573741,0.8660254037844388
805,2020-10-23,376780709.9000001,5,14074337.0,0.0010344309245069,0.4611486357464567,0.8660254037844387
806,2020-10-23,376780709.9000001,6,10620063.0,0.0010338892287664,0.0807641776964497,0.8660254037844386
807,2020-10-23,376780709.9000001,7,10310300.0,0.0010361715142161,0.7215730544373696,0.8660254037844386
808,2020-10-23,376780709.9000001,8,5130100.0,0.0010341261633919,0.5586301370910588,0.8660254037844386
809,2020-10-23,376780709.9000001,9,5180000.0,0.0010341261633919,-0.0647494043856785,0.8660254037844387
810,2020-10-23,376780709.9000001,10,6727000.0,0.0010400932174787,0.252367748650495,0.8660254037844387
811,2020-10-23,376780709.9000001,11,6161940.0,0.0010341261633919,-0.2924838164050406,0.8660254037844387
812,2020-10-23,376780709.9000001,12,5817460.0,0.0010342019353672,-0.3717563877056564,0.8660254037844387
813,2020-10-23,376780709.9000001,13,7410900.0,0.001035511708991,0.5170139202562751,0.8660254037844386
814,2020-10-23,376780709.9000001,14,14040218.000000022,0.0010362694300518,0.3974504554116361,0.8660254037844385
815,2020-10-23,376780709.9000001,15,7182400.0,0.0010350182839822,-0.0680707399924239,0.8660254037844387
816,2020-10-23,376780709.9000001,16,6390800.0,0.0010346349181937,0.1496745722414638,0.8660254037844388
817,2020-10-23,376780709.9000001,17,25907539.600000024,0.0010390484446973,0.5215456928001185,0.8660254037844386
818,2020-10-23,376780709.9000001,18,24715795.200000025,0.0010413175215444,0.4212093818721219,0.8660254037844386
819,2020-10-23,376780709.9000001,19,20855316.0,0.0010424113729512,-0.1428672941869238,0.8660254037844385
820,2020-10-23,376780709.9000001,20,16703400.0,0.001044018570842,0.4098632108876426,0.8660254037844386
821,2020-10-23,376780709.9000001,21,9989300.0,0.0010427528675704,-0.2502027730366691,0.8660254037844386
822,2020-10-23,376780709.9000001,22,10194800.0,0.0010427528675704,-0.3732452090566363,0.8660254037844386
823,2020-10-23,376780709.9000001,23,32972920.10000005,0.0010440932663418,-0.0580548965247914,0.8660254037844386
824,2020-10-23,376780709.9000001,24,23008000.0,0.0010386845661403,0.0336456213420611,0.8660254037844386
825,2020-10-26,289315742.2000001,0,2088600.0,8.743175549419391e-05,-0.0665411732623298,0.8660254037844386
826,2020-10-26,289315742.2000001,1,31534560.0,0.0010556179574454,0.2798561226367287,0.8660254037844386
827,2020-10-26,289315742.2000001,2,30109065.0,0.0010529594880321,0.011921217624206,0.8660254037844386
828,2020-10-26,289315742.2000001,3,22785959.0,0.0010510112113166,0.0133130260558684,0.8660254037844388
829,2020-10-26,289315742.2000001,4,17678889.0,0.0010465079689254,-0.0367293936687773,0.8660254037844387
830,2020-10-26,289315742.2000001,5,16739500.0,0.0010417944797407,0.1273676171741368,0.8660254037844386
831,2020-10-26,289315742.2000001,6,15373324.10000005,0.0010436663749884,-0.2749051798244813,0.8660254037844385
832,2020-10-26,289315742.2000001,7,7966400.0,0.0010434718963348,-0.7239840087592958,0.8660254037844387
833,2020-10-26,289315742.2000001,8,6848200.0,0.0010429950019856,-0.7078488110111314,0.8660254037844386
834,2020-10-26,289315742.2000001,9,5635060.0,0.0010449320794148,0.4024303352102933,0.8660254037844386
835,2020-10-26,289315742.2000001,10,15227724.10000005,0.0010447378183606,-0.046073169764794,0.8660254037844386
836,2020-10-26,289315742.2000001,11,6764800.0,0.0010421917398999,-0.3047767222742933,0.8660254037844386
837,2020-10-26,289315742.2000001,12,3771800.0,0.0010427528675704,-0.4173616076530029,0.8660254037844386
838,2020-10-26,289315742.2000001,13,3738700.0,0.0010438644851407,-0.3345386338488966,0.8660254037844386
839,2020-10-26,289315742.2000001,14,4736900.0,0.0010449320794148,0.0360089571968841,0.8660254037844386
840,2020-10-26,289315742.2000001,15,6408400.0,0.0010466316522654,0.0832132957962323,0.8660254037844387
841,2020-10-26,289315742.2000001,16,3962900.0,0.0010471204188482,0.0889940473736806,0.8660254037844387
842,2020-10-26,289315742.2000001,17,7549711.0,0.0010481466733389,0.1126647085982683,0.8660254037844386
843,2020-10-26,289315742.2000001,18,11379600.0,0.0010509117193722,0.4127613423034971,0.8660254037844386
844,2020-10-26,289315742.2000001,19,9543815.0,0.0010506845703484,0.3312979864922826,0.8660254037844385
845,2020-10-26,289315742.2000001,20,8338446.0,0.0010471759118315,0.1052276806612872,0.8660254037844386
846,2020-10-26,289315742.2000001,21,5782854.0,0.001047153883652,-0.4306351674504922,0.8660254037844388
847,2020-10-26,289315742.2000001,22,14037635.0,0.0010462257874759,-0.2680336795887124,0.8660254037844387
848,2020-10-26,289315742.2000001,23,13845200.0,0.001043018355054,-0.188117668145753,0.8660254037844386
849,2020-10-26,289315742.2000001,24,17467700.0,0.0010385733075699,-0.2813673396460222,0.8660254037844386
850,2020-10-27,367447684.8000001,0,2177220.0,9.005589798838365e-05,0.0461286141938349,0.8660254037844386
851,2020-10-27,367447684.8000001,1,28064929.0,0.0010490416913651,0.0454381896265659,0.8660254037844387
852,2020-10-27,367447684.8000001,2,9183469.0,0.0010509005740764,0.279992025042897,0.8660254037844385
853,2020-10-27,367447684.8000001,3,17447600.0,0.0010482693777507,0.0821993389093736,0.8660254037844386
854,2020-10-27,367447684.8000001,4,24310270.20000007,0.0010520962672344,0.4137302068206852,0.8660254037844386
855,2020-10-27,367447684.8000001,5,35698486.0,0.0010567664038225,0.4190537946673611,0.8660254037844386
856,2020-10-27,367447684.8000001,6,10234801.0,0.0010582010582009,0.3036454427176185,0.8660254037844386
