post_id,publishDate,newsTitle,posterId,posterName
931723162,2010-11-19 00:00:00,福建元力活性炭股份有限公司创业板首发招股说明书(申报稿),9637113638746062,元力股份资讯
1158078581,2010-12-23 00:00:00,关于核准福建元力活性炭股份有限公司首次公开发行股票并在创业板上市的批复,9637113638746062,元力股份资讯
1017979029,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的补充法律意见书（三）,9637113638746062,元力股份资讯
1017117580,2011-01-14 00:00:00,元力股份:首次公开发行股票并在创业板上市招股意向书,9637113638746062,元力股份资讯
1017979365,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的补充律师工作报告,9637113638746062,元力股份资讯
1018001381,2011-01-14 00:00:00,元力股份：国金证券股份有限公司关于公司首次公开发行股票并在创业板上市之发行保荐工作报告,9637113638746062,元力股份资讯
1017991810,2011-01-14 00:00:00,元力股份：中国证监会关于核准公司首次公开发行股票并在创业板上市的批复,9637113638746062,元力股份资讯
1017991860,2011-01-14 00:00:00,元力股份：审计报告,9637113638746062,元力股份资讯
1017992419,2011-01-14 00:00:00,元力股份：关于公司设立以来股本演变情况的说明及其董事、监事、高级管理人员的确认意见,9637113638746062,元力股份资讯
1018002672,2011-01-14 00:00:00,元力股份：关于公司2007年度、2008年度、2009年度及2010年1-6月非经常性损益的专项审核意见,9637113638746062,元力股份资讯
1018002182,2011-01-14 00:00:00,元力股份：国金证券股份有限公司关于公司首次公开发行股票并在创业板上市之发行保荐书,9637113638746062,元力股份资讯
1018002459,2011-01-14 00:00:00,元力股份：控股股东、实际控制人对招股说明书的确认意见,9637113638746062,元力股份资讯
1018002477,2011-01-14 00:00:00,元力股份：首次公开发行股票并在创业板上市初步询价及推介公告,9637113638746062,元力股份资讯
1018002644,2011-01-14 00:00:00,元力股份：首次公开发行股票并在创业板上市提示公告,9637113638746062,元力股份资讯
1018002715,2011-01-14 00:00:00,元力股份：关于公司内部控制鉴证报告,9637113638746062,元力股份资讯
1023992681,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的补充法律意见书（五）,9637113638746062,元力股份资讯
1023992753,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的法律意见书,9637113638746062,元力股份资讯
1023992809,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的补充法律意见书（四）,9637113638746062,元力股份资讯
967279700,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的补充法律意见书（一）,9637113638746062,元力股份资讯
1020159898,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的律师工作报告,9637113638746062,元力股份资讯
1017978715,2011-01-14 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行股票（A股）并在创业板上市的补充法律意见书（二）,9637113638746062,元力股份资讯
1017978001,2011-01-14 00:00:00,元力股份：公司章程（草案）,9637113638746062,元力股份资讯
33367828,2011-01-14 13:10:15,报道,7370112183939718,善捂能割
834666537,2011-01-20 00:00:00,元力股份：首次公开发行股票并在创业板上市网上路演公告,9637113638746062,元力股份资讯
1017562196,2011-01-21 00:00:00,元力股份：首次公开发行股票并在创业板上市投资风险特别公告,9637113638746062,元力股份资讯
1017562205,2011-01-21 00:00:00,元力股份：首次公开发行股票并在创业板上市发行公告,9637113638746062,元力股份资讯
834666532,2011-01-21 00:00:00,元力股份：首次公开发行股票并在创业板上市招股说明书,9637113638746062,元力股份资讯
1017580703,2011-01-26 00:00:00,元力股份：首次公开发行股票并在创业板上市网上定价发行申购情况及中签率公告,9637113638746062,元力股份资讯
1017580785,2011-01-26 00:00:00,元力股份：首次公开发行股票并在创业板上市网下摇号中签及配售结果公告,9637113638746062,元力股份资讯
1017580680,2011-01-27 00:00:00,元力股份：首次公开发行股票并在创业板上市网上定价发行摇号中签结果公告,9637113638746062,元力股份资讯
33815841,2011-01-28 20:14:39,下周二机构炒作松德还是元力，待定中......,9970112774750822,芳龄16
33816263,2011-01-28 20:46:54,碳14概念，股吧冷清，很有希望机构悖逆炒作入选,9970112774750822,芳龄16
33816421,2011-01-28 20:58:38,近水楼台，潜伏内线提供机构新股炒作绝密内参周末即将揭晓。,9970112774750822,芳龄16
33816595,2011-01-28 21:10:09,看似300174========实则300084,9970112774750822,芳龄16
33835945,2011-01-30 23:15:07,内线主力机构绝密内参快报：本期新股上市入选龙头元力落马,9970112774750822,芳龄16
1017577021,2011-01-31 00:00:00,元力股份：首次公开发行股票并在创业板上市上市公告书,9637113638746062,元力股份资讯
1017576989,2011-01-31 00:00:00,元力股份：首次公开发行股票并在创业板上市上市公告书提示性公告,9637113638746062,元力股份资讯
1017563765,2011-01-31 00:00:00,元力股份：国金证券股份有限公司关于公司股票上市保荐书,9637113638746062,元力股份资讯
1017563644,2011-01-31 00:00:00,关于福建元力活性炭股份有限公司股票在创业板上市交易的公告,9637113638746062,元力股份资讯
1017563740,2011-01-31 00:00:00,元力股份：北京市尚公律师事务所关于公司首次公开发行A股股票并在深圳证券交易所创业板上市的法律意见书,9637113638746062,元力股份资讯
33885490,2011-02-01 14:17:11,今日新股评述（2/1）,1431112595222636,专饮头啖汤
33900487,2011-02-04 12:17:23,小盘新股元力股份300174估值,1860112241940862,天煞孤星潜番红尘
33929112,2011-02-09 13:09:26,注意：第一天有机构买的股票，机构会持续买入，屡试不爽,7178112568519360,十年期龄老夫
33953575,2011-02-10 11:23:38,太阳能组件及硅片资源市场就是现在最好的去处。那些愿意将这些市场纳入自己投资组合的人，即使对资源只有基,6006112880073614,qftt9981
1291714043,2011-02-15 00:00:00,元力股份：第一届董事会第九次会议决议公告,9637113638746062,元力股份资讯
1291714024,2011-02-15 00:00:00,元力股份：关于以部分超募资金归还银行贷款的公告,9637113638746062,元力股份资讯
1291714059,2011-02-15 00:00:00,元力股份：国金证券股份有限公司关于公司使用部分超募资金偿还银行贷款的保荐意见,9637113638746062,元力股份资讯
1017563717,2011-02-15 00:00:00,元力股份：独立董事关于以部分超募资金归还银行贷款的独立意见,9637113638746062,元力股份资讯
1291714004,2011-02-15 00:00:00,元力股份：第一届监事会第四次会议决议公告,9637113638746062,元力股份资讯
34170939,2011-02-17 11:27:40,关于元力想说两句,7178112568519360,十年期龄老夫
34173236,2011-02-17 12:02:47,洗的越狠，弹的越高，下午鹞子翻身。牛股风骨，坚决买进！！！,9957112628946500,强势追击之2016
34207197,2011-02-18 09:58:41,卖了，不浪费时间了,7178112568519360,十年期龄老夫
