000998-pred,000998-true
-0.29966202,-0.1723
-0.28595257,-0.4585
-0.27837172,-0.4176
-0.24374649,-0.3637
-0.24506286,-0.5616
-0.26371315,-0.4341
-0.21537818,-0.1864
-0.26619658,-0.4072
-0.28515464,-0.3439
-0.23142393,-0.5542
-0.2613505,-0.571
-0.26134217,-0.6204
-0.29117832,-0.4792
-0.24808992,-0.2834
-0.2851919,-0.1579
-0.27042723,-0.0951
-0.20506942,-0.2064
-0.23989019,0.8317
-0.22639394,-0.1356
-0.29112643,-0.0314
-0.31378567,0.1204
-0.30330864,0.5972
-0.28225997,1.1396
-0.27046302,0.0972
-0.2745756,-0.0421
-0.26974386,0.4485
-0.2787762,1.1752
-0.25457245,1.8843
-0.2486015,0.4037
-0.26018405,-0.0253
-0.27710935,0.661
-0.29239947,0.5236
-0.28462017,-0.1086
-0.27949947,0.0086
-0.28993478,-0.1965
-0.2784866,0.0029
-0.28122526,0.023
-0.2658396,-0.1744
-0.26725826,-0.1154
-0.31321788,0.3197
-0.3076041,-0.0246
-0.29118404,-0.2775
-0.24830233,-0.2538
-0.25686428,-0.503
-0.25355443,-0.4604
-0.27134746,-0.1495
-0.18269911,-0.5196
-0.25755948,-0.5631
-0.24388835,0.0342
-0.2661047,-0.2338
-0.2911288,0.1033
-0.30744067,-0.1703
-0.25559428,-0.3814
-0.27991942,-0.4741
-0.27623028,-0.4963
-0.27580312,-0.5193
-0.25567597,-0.3046
-0.24851911,-0.1496
-0.2942856,0.0402
-0.30862188,0.2705
-0.27749965,-0.1986
-0.31695306,-0.3308
-0.29692578,-0.5115
-0.28817853,-0.3299
-0.28896368,-0.5944
-0.22693479,-0.5796
-0.23323902,-0.5942
-0.1998539,-0.6377
-0.29216164,-0.6189
-0.29725027,-0.4978
-0.30287558,-0.0558
-0.29811287,-0.3624
-0.29254162,-0.459
-0.31099337,-0.5286
-0.29917866,-0.1754
-0.27005786,-0.5543
-0.30745992,-0.5193
-0.3096199,-0.3881
-0.3090824,-0.0006
-0.31496564,-0.1145
-0.29523668,-0.3409
-0.29009873,-0.4158
-0.2826826,-0.4989
-0.27797937,-0.5072
-0.26470685,-0.5717
-0.28547633,-0.5662
-0.25140762,-0.586
-0.26159972,-0.4963
-0.29627195,-0.4145
-0.30630764,-0.5687
-0.29187316,-0.2025
-0.28654194,-0.4205
-0.30183014,-0.4752
-0.30150405,-0.5325
-0.31055924,-0.4878
-0.30191574,-0.4546
-0.2873305,-0.485
-0.28458592,-0.478
-0.28582683,-0.0759
-0.262877,0.2198
-0.26227042,1.1304
-0.2940224,-0.2338
-0.2695839,-0.2204
