000951-pred,000951-true
-0.2991353,0.5632
-0.2952056,0.2528
-0.29565957,-0.6137
-0.29852375,-0.6527
-0.298728,-0.3543
-0.29935393,-0.1911
-0.30096692,-0.5805
-0.3015633,-0.6556
-0.30367854,-0.3704
-0.30047455,-0.313
-0.3032633,-0.6124
-0.30266055,0.0628
-0.30488473,-0.2177
-0.30400354,-0.1384
-0.30821154,0.866
-0.3016415,0.1221
-0.31250954,1.9363
-0.31336716,-0.0303
-0.30990466,-0.435
-0.3074681,0.4019
-0.3012748,-0.6071
-0.29815367,-0.6167
-0.29603377,-0.2639
-0.29625785,-0.5643
-0.29758468,-0.7652
-0.30030784,-0.4931
-0.30025485,-0.5747
-0.29879773,-0.81
-0.30267313,-0.6586
-0.30523482,-0.6658
-0.30191287,-0.4624
-0.29953194,-0.3254
-0.30426514,-0.6332
-0.3061667,-0.6299
-0.30603668,-0.4147
-0.29520994,-0.3582
-0.29758996,-0.5217
-0.30884778,-0.4716
-0.30019978,-0.0936
-0.2957488,-0.444
-0.30167452,-0.4898
-0.29999754,-0.4554
-0.2970135,-0.4505
-0.29824853,-0.6455
-0.29559422,-0.7379
-0.300718,-0.7583
-0.30255914,-0.6865
-0.29523298,-0.6849
-0.3005951,-0.2522
-0.30128902,-0.4606
-0.31014723,-0.2613
-0.29549217,-0.6043
-0.30329725,-0.6972
-0.29614392,-0.4554
-0.29198572,-0.3399
-0.31043315,-0.4573
-0.3003009,-0.1934
-0.30789596,-0.0991
-0.31983334,1.0614
-0.29330626,1.903
-0.2990691,0.4782
-0.29965028,0.1359
-0.29900682,-0.2919
-0.30227986,-0.0611
-0.29956383,0.2361
-0.30102873,-0.1049
-0.29499805,-0.077
-0.29496694,-0.1157
-0.30316022,-0.0155
-0.30158767,0.0699
-0.30310637,-0.0617
-0.3048338,0.2318
-0.28937602,0.4412
-0.30095798,0.4464
-0.2992453,0.0469
-0.32011387,0.1103
-0.29686955,-0.1417
-0.296513,-0.1465
-0.31553084,0.0426
-0.3025654,-0.0315
-0.30143255,-0.4404
-0.3001375,-0.4655
-0.2967062,-0.4466
-0.30021635,-0.2187
-0.30043375,-0.5949
-0.30062875,-0.4867
-0.30631706,-0.1424
-0.30795044,-0.3789
-0.3068234,-0.5867
-0.30317202,-0.4137
-0.3020952,-0.6147
-0.2997291,-0.1989
-0.3005043,-0.4489
-0.30362928,-0.4027
-0.30096698,-0.3699
-0.29820842,0.0538
-0.29646462,-0.2774
-0.29973555,0.436
-0.29988343,1.4741
-0.29949498,1.4658
-0.30214268,-0.5181
-0.3004965,0.4773
-0.29993537,0.0846
-0.302159,-0.3753
-0.30202767,-0.2808
-0.2995075,-0.5744
-0.30361256,-0.6039
-0.30283883,-0.708
-0.30335563,-0.4414
-0.30465835,-0.4407
-0.30163857,-0.7252
-0.29988557,-0.5162
-0.30151865,-0.6108
-0.30320618,-0.7581
-0.29963797,-0.3615
-0.2978097,-0.5412
-0.29904407,0.4957
-0.29957694,-0.6204
-0.3004553,-0.5035
-0.2989645,-0.168
-0.29780918,1.5757
-0.30121607,1.213
-0.30049294,1.5518
-0.29801223,1.0692
-0.3048696,0.17
-0.30012843,0.174
-0.29939437,0.7042
-0.3046038,0.0552
-0.30433625,0.4912
-0.30538964,-0.2882
-0.3056441,-0.2226
-0.3005029,0.5449
-0.29414803,-0.1992
-0.30025724,-0.2551
-0.30157703,-0.3722
-0.30070904,-0.3761
-0.29291195,-0.4361
-0.30140588,-0.3039
-0.29857463,-0.4602
-0.29736558,0.5931
-0.29688507,0.5415
-0.2929013,0.4917
-0.30345464,0.1275
-0.29561642,-0.4628
-0.29982287,0.1579
-0.32032406,-0.2571
-0.31589687,-0.3914
-0.3106408,-0.5545
-0.301062,-0.2954
-0.30944633,-0.5415
-0.29069948,-0.2837
-0.31264418,-0.2857
-0.3109954,-0.47
-0.3037092,-0.1453
-0.3069318,0.1869
-0.30228454,-0.3832
-0.30171382,-0.2722
-0.3026812,-0.5156
-0.30110866,-0.0084
-0.29701197,-0.0437
-0.2883415,0.81
-0.295472,0.5481
-0.2795421,0.4696
-0.30428347,0.1561
-0.30236655,0.1826
-0.3222987,-0.2277
-0.31397188,-0.1924
-0.29982683,-0.3683
-0.30916816,0.8521
-0.3285996,0.4019
-0.32675734,0.1423
-0.29746455,0.4099
-0.3144009,-0.1046
-0.30469188,0.1996
-0.31340677,0.2002
-0.31492922,1.0216
-0.29231793,0.4955
-0.30278805,-0.3572
-0.30758694,0.6654
-0.3156042,1.116
-0.29986262,0.2796
-0.29898402,0.3343
-0.28774732,0.2696
-0.28950655,0.1556
-0.31074882,0.2915
-0.32758492,-0.1505
-0.27287376,0.3704
-0.31756186,-0.1395
-0.32286978,0.1833
-0.2944911,0.5696
-0.3066603,0.4549
-0.29792517,1.0591
-0.303522,0.6818
-0.33127218,0.2413
-0.3123104,0.4777
-0.33962077,-0.2111
-0.319116,0.0628
-0.2765382,-0.2135
-0.31326866,-0.3413
-0.33339706,0.3082
-0.30440837,-0.1441
-0.28010327,0.0304
-0.32031724,0.0244
-0.3137857,-0.5116
-0.27043372,-0.6524
-0.3004406,-0.6186
-0.307312,-0.6819
-0.30209804,-0.6605
-0.28600878,-0.3897
