300263-pred,300263-true
-0.50123775,1.1331
-0.47686228,1.1363
-0.4727549,0.0588
-0.4497046,-0.1584
-0.44265217,-0.3393
-0.43108577,0.4844
-0.44005716,0.4816
-0.46821204,-0.5136
-0.46593344,0.0044
-0.46451455,-0.3661
-0.45806044,-0.3517
-0.45883888,-0.4088
-0.45978394,0.0661
-0.46938166,0.4743
-0.4653039,0.4918
-0.45974964,0.6343
-0.44350263,-0.1162
-0.46514842,-0.1523
-0.47335848,0.1364
-0.48049566,0.3076
-0.49596277,-0.271
-0.46679583,-0.339
-0.47810262,0.0337
-0.45631,-0.4118
-0.44002402,-0.6088
-0.45224515,0.1258
-0.41069916,-0.055
-0.42605475,0.3613
-0.45520827,0.0551
-0.44510722,0.5128
-0.4618679,0.663
-0.42966384,0.339
-0.45841613,1.2097
-0.4559363,-0.0753
-0.48221576,0.8496
-0.4676147,0.7527
-0.49056983,0.9093
-0.4446197,0.1694
-0.47420242,0.8202
-0.47167584,0.5805
-0.5204381,-0.2866
-0.45497847,-0.0269
-0.47007465,0.1066
-0.46943995,1.2583
-0.4843799,0.8918
-0.42876142,0.1207
-0.4264388,0.1845
-0.46410608,0.5994
-0.46026608,0.3759
-0.46309584,0.1773
-0.48729137,0.0303
-0.4508075,0.0026
-0.4544468,-0.1895
-0.46978557,-0.3252
-0.484789,-0.2979
-0.4645252,0.2576
-0.47207636,-0.1135
-0.44774663,0.6515
-0.47468895,-0.1897
-0.4850919,0.2603
-0.4877219,-0.1555
-0.49685827,-0.5859
-0.47406355,-0.2953
-0.46232182,0.288
-0.47847292,-0.6603
-0.4459585,-0.5596
-0.4585543,-0.5446
-0.47012517,-0.6112
-0.48075572,-0.4598
-0.47554454,-0.2842
-0.47944584,-0.6082
-0.48454288,-0.2873
-0.4752921,-0.5095
-0.49624062,-0.6655
-0.4768581,-0.7715
-0.47890064,-0.5422
-0.47382474,-0.7007
-0.5048944,-0.6243
-0.4976671,-0.474
-0.49407813,-0.1262
-0.49960068,-0.105
-0.48262018,-0.1541
-0.47551474,-0.1882
-0.47803065,-0.3257
-0.4763635,-0.3775
-0.45332396,-0.4536
-0.47369197,-0.2238
-0.49218383,-0.3994
-0.45439556,-0.1937
-0.4718391,-0.3547
-0.46950713,-0.3919
-0.46961042,-0.5196
-0.48478386,-0.6322
-0.4812732,-0.5696
-0.5305599,-0.4705
-0.46099615,-0.6344
-0.46984342,-0.546
-0.455205,-0.2947
-0.48240134,-0.1277
-0.49271828,0.2464
-0.48561826,-0.1015
-0.47220537,-0.3771
-0.46159962,-0.4591
-0.44479012,-0.2858
-0.46225154,-0.6605
-0.47760096,-0.481
-0.46472836,-0.4348
-0.4650114,-0.6937
-0.47010314,-0.5776
-0.46479133,-0.5283
-0.45941707,-0.525
-0.463822,-0.3376
-0.4671736,-0.5446
-0.47183666,-0.1853
-0.47636998,-0.4628
-0.46978658,-0.6866
-0.37629205,-0.4812
-0.45050213,-0.4247
-0.47132713,-0.1552
-0.4846757,-0.2414
-0.49213892,-0.4731
-0.47170487,1.8861
-0.47368,-0.0637
-0.46755746,-0.4904
-0.45146936,-0.5974
-0.44971895,-0.3264
-0.44695565,-0.4114
-0.47577626,-0.3455
-0.46174642,-0.1816
-0.47377703,-0.4404
-0.47469142,-0.6149
-0.46655402,-0.3482
-0.47623628,-0.0611
-0.4680264,-0.457
-0.47159457,-0.1724
-0.45712352,-0.0919
-0.48719263,-0.2549
-0.48668063,-0.3077
-0.48662704,-0.4183
