000753-pred,000753-true
-0.4787918,-0.3213
-0.53146803,0.6906
-0.43729016,0.6725
-0.42781183,-0.2182
-0.40620616,0.0204
-0.5970872,0.133
-0.498357,0.4202
-0.49697304,2.4027
-0.71825147,7.5969
-0.7955934,2.0981
-0.7916908,0.761
-0.781286,0.9424
-0.51415807,1.8335
-0.49421293,0.6637
-0.6043631,0.1802
-0.9901619,0.8917
-0.7310721,-0.0768
-0.86339724,0.2801
-0.56043077,-0.4417
-0.64771724,-0.1314
-0.6540237,0.1016
-0.560344,-0.0659
-0.62027925,0.3612
-0.7130203,-0.0821
-0.5293648,0.2151
-0.74911356,0.9419
-0.78327656,1.2119
-0.5646318,0.683
-1.6234909,0.1368
-1.9791012,0.7249
-1.248405,0.9703
-0.7626246,0.5147
-0.7030661,-0.2428
-0.617082,-0.384
-0.62025213,-0.4361
-0.5248174,-0.4206
-0.74074423,0.1338
-0.62291896,-0.2917
-0.8002416,-0.3075
-0.64819896,0.1266
-0.5375018,-0.1872
-0.7177205,0.077
-0.7677089,0.1823
-0.627669,0.19
-0.6241667,0.0101
-0.6567578,-0.1485
-0.66560173,1.4056
-0.65786654,1.1718
-1.7397803,-0.4021
-0.83898413,-0.1811
-0.5402441,0.1687
-0.6168556,-0.3532
-0.39389884,-0.4882
-0.4090777,-0.3955
-0.3781972,-0.3733
-0.45390522,-0.3441
-0.54521114,-0.3971
-0.37611696,-0.3423
-0.46764866,0.7546
-0.34840316,-0.2092
-0.4456245,-0.0058
-0.4840651,-0.1572
-0.40346372,-0.273
-0.41657728,-0.3493
-0.4271243,-0.3254
-0.37788007,0.1701
-0.3489694,0.1652
-0.42520085,0.4463
-0.41633445,-0.0645
-0.30648553,0.7496
-0.3171903,0.1593
-0.31216967,-0.3648
-0.32869476,-0.1938
-0.3991388,-0.4068
-0.61394656,0.1368
-0.6424508,-0.1811
-0.4731999,-0.0129
-0.97719836,0.0319
-0.4596244,-0.2292
-0.373175,0.0427
-0.38397387,-0.5337
-0.4013795,-0.3695
-0.39429295,-0.6106
-0.3684342,-0.1079
-0.34567904,-0.0786
-0.40562198,-0.1919
-0.33446637,-0.4145
-0.3488155,0.5506
-0.3488745,-0.1717
-0.42552096,0.0685
-0.35005498,-0.3411
-0.4389666,-0.5456
-0.44510588,-0.5421
-0.46011424,-0.2655
-0.65528274,0.2611
-0.533473,-0.5445
-1.6836594,-0.2796
-0.6585288,-0.2402
-0.45078823,-0.3521
-0.4076283,-0.5576
-0.41360736,-0.3301
-0.32738858,-0.5508
-0.3600657,-0.4244
-0.35023984,-0.3493
-0.3592901,-0.0026
-0.32922378,-0.186
-0.32959,-0.1145
-0.34466606,-0.3455
-0.9000914,-0.1159
-0.4474007,1.0959
-0.47749436,2.5191
-1.0235116,0.944
-0.7969167,0.1185
-0.46017605,-0.3641
-0.6738545,-0.2233
-1.2922807,-0.3481
-0.64947295,0.3472
-0.59392536,-0.2587
-0.4032775,-0.4035
-0.4571916,0.3432
-0.3833206,-0.3101
-0.41937992,-0.4211
-0.4002911,-0.5829
-0.3801256,-0.3514
-0.39577687,-0.297
-0.3542718,-0.2665
-0.42145926,0.0076
-0.39016068,0.5501
-0.5943651,-0.4004
-0.7874887,-0.3179
-1.2807478,-0.323
-0.6138366,-0.5041
-0.41479546,-0.3268
-0.44701824,-0.5339
-0.43526763,-0.4842
-0.38126242,-0.1133
-0.44515055,-0.2278
-0.46289515,-0.5609
-0.39117572,-0.5649
-0.32977837,-0.2203
-0.34189484,-0.6203
-0.3809235,-0.6062
-0.40223068,-0.6005
-0.38249886,-0.6228
-0.37988746,-0.3738
-0.34633443,-0.4072
-0.37647095,-0.4645
-0.393511,-0.2619
-0.5347227,1.3167
-0.90391123,-0.472
-0.42095196,-0.5801
-0.3593993,-0.2949
-0.32359207,-0.3125
-0.37294728,-0.5109
-0.33184463,-0.6554
-0.34396648,-0.2221
-0.3758523,-0.4727
-0.35312945,-0.5161
-0.29633546,-0.4201
-0.30122453,-0.659
-0.30932027,-0.5973
-0.3261875,-0.4907
-0.3257795,-0.4853
-0.33730215,-0.5358
-0.3452371,-0.4288
-0.36277857,-0.5449
-0.38505018,-0.4204
-0.41783392,-0.038
-0.35935277,-0.471
-0.31919813,-0.5679
-0.29387724,0.0216
-0.3151566,-0.2986
-0.31184348,-0.5372
-0.30039543,-0.3713
-0.6287445,-0.457
-0.35148707,-0.1933
-0.3634307,-0.4401
-0.2989313,-0.5844
-0.32693464,-0.3425
-0.2900997,0.0103
-0.32885298,-0.3967
-0.30278003,-0.0896
-0.32408583,-0.6292
-0.3184933,-0.2078
-0.32531202,-0.422
-0.32499588,-0.3035
-0.3404817,-0.4797
-0.40754056,-0.1637
-0.2944591,-0.4851
-0.317045,-0.2191
-0.35065693,1.1711
-0.33263305,-0.5046
-0.3030247,-0.449
-0.30349752,-0.5944
-0.34179986,-0.4532
-0.34163642,-0.3622
-0.3593557,-0.5243
-0.32497674,-0.2714
-0.3048622,-0.1382
-0.3377276,-0.5743
-0.2885531,-0.0833
-0.3054844,0.2044
-0.3202318,-0.2482
-0.30798507,-0.4495
-0.32780743,2.17
-0.35979027,-0.0945
-0.32815212,-0.3229
-0.3639786,-0.0087
-0.38138026,0.1204
-0.42149767,0.2621
-0.31515974,-0.2017
-0.3329385,-0.1907
-0.374972,-0.3078
-0.3361948,0.3341
-0.35050413,0.1454
-0.40299314,-0.2552
-0.4623937,0.0526
-0.37807924,-0.3204
-0.39917195,0.3209
-0.2994538,0.53
-0.2947911,-0.3296
-0.31404725,-0.3641
-0.30273327,0.5959
-0.33567512,-0.4075
-0.34382772,0.547
-0.4484218,-0.2449
-0.4539017,-0.0912
-0.37570778,0.4873
-0.47864997,0.6447
-0.33827657,0.8336
-0.30266163,0.5874
-0.31068122,0.1004
-0.39556628,-0.3481
-0.34498507,0.1882
-0.32700858,-0.1163
-0.32711098,0.1286
-0.3672309,-0.1766
-0.37151474,0.7262
-0.3001281,-0.5722
-0.3191291,-0.0302
-0.31770164,0.7071
-0.30639645,-0.259
-0.2842654,0.1488
-0.29608563,1.154
-0.35655254,0.3604
-0.42022628,0.3294
-0.33680654,2.024
-0.31833515,0.6594
-0.6242094,1.0432
-0.43307477,0.2736
-0.40273818,0.1192
-0.36769444,-0.2125
-0.3435863,0.2931
-0.32086903,-0.1389
-0.36631256,0.4621
-0.32920688,4.1615
-0.3882475,1.2044
-0.31957906,1.433
-0.40294427,2.5704
-0.32845014,0.7684
-0.31248775,1.0418
-0.33618623,0.2261
-0.3220997,0.2992
-0.40371647,0.6632
-0.42282358,0.9429
-0.40335077,0.1513
-0.4251654,0.9349
-0.35082576,1.4418
-0.7792951,0.7125
-0.6006067,0.1046
-0.44394183,2.8386
-0.33931735,1.1256
-0.31055167,0.2048
-0.38009816,-0.4394
-0.44690505,-0.1597
-0.51180154,-0.4319
-0.46338928,0.2287
-0.41801733,0.1797
-0.4755711,-0.1037
-0.40185404,0.6792
-0.44345897,0.1051
-0.42874497,1.3374
-0.4518863,0.3397
-0.4515231,0.7423
-0.49656373,1.8218
-0.5453013,1.4364
-0.5303111,0.3648
-0.42090395,2.4577
-1.3259315,10.9437
-2.694913,2.2654
-1.595141,0.7924
-1.072717,0.4457
-0.6287055,0.015
-0.4706672,-0.2184
-0.5555283,0.427
-0.5653205,0.0235
-0.56014645,0.1105
-0.52064794,-0.0933
-0.5981506,0.0866
-0.5317861,0.9627
-0.59511256,1.5655
-0.6711829,0.3456
-0.56087685,-0.1534
-0.7481034,0.2154
-0.7732667,-0.3391
-0.7766173,0.122
-0.7018281,1.7361
-0.5945145,2.4981
-3.122052,1.4444
-2.0362003,1.5108
-2.4169822,0.5569
-0.6528472,0.9486
-0.55526114,0.4425
-0.741187,0.1309
-0.664971,-0.011
-0.98950994,1.1136
-0.8695899,2.9094
-0.8934679,0.1753
-0.74922657,0.4918
-0.9055643,0.3337
-0.78232765,0.1072
-0.8529377,0.0075
-0.73450637,0.3353
-0.8880539,1.218
-0.6090466,0.3367
-0.64832664,-0.2085
-0.7652286,0.2137
-0.7410016,2.1211
-1.643447,1.2976
-1.7851516,0.568
-1.1700925,0.5863
-0.87197196,1.2915
-0.5987731,0.3217
-0.4569187,0.3521
-0.58586276,0.1518
-0.51658726,0.179
-0.66881,-0.1198
-0.6478808,-0.4373
-0.5971478,0.1631
-0.6588037,0.5659
-0.44550884,1.8316
-0.7058602,0.2471
-0.59927225,0.0612
-0.5267824,0.1774
-0.6295527,0.7395
-0.6015297,1.4297
-0.6947874,1.6947
-0.6653513,1.245
-1.2965109,1.1618
-1.222328,0.1237
-0.8720112,0.6876
-0.84545684,3.4619
-0.6920762,-0.1445
-0.83312607,-0.1442
-0.9885942,0.9644
-1.0079226,-0.2918
-1.2404014,1.2866
-1.1968257,0.4185
-1.2372618,0.5638
-1.1204221,0.5727
-1.2789613,0.178
-1.1746194,0.0284
-1.1991885,0.7855
-1.1779438,0.3181
-1.1500988,0.5274
-0.8719562,0.5938
-1.1587093,0.2337
-1.1353014,1.9169
-2.1659138,2.0016
-1.4165423,0.2642
-1.3675886,2.0194
-0.82095087,0.5776
-1.0515085,0.4344
-1.3414558,0.1731
-1.0224762,0.8005
-1.0329174,0.0505
-1.1635308,-0.216
-1.2401111,0.4676
-0.96744716,0.5506
-1.3778714,0.3385
-1.2751515,1.2668
-1.074312,0.8732
-1.341719,0.6822
-1.0693902,-0.2494
-0.9741918,0.3041
-1.1172166,0.2033
-1.301813,-0.0475
-1.5684178,1.2151
-1.962809,0.2787
-2.0241659,0.1828
-1.1546438,3.4335
-1.8692836,2.936
-1.3371462,2.0211
-1.3411853,0.7371
-1.1438923,3.4221
-1.1440043,3.246
-1.4268787,0.8736
-1.0095458,-0.0936
-1.0930674,0.0562
-1.0615168,-0.0401
-1.3966792,0.1598
-1.187694,0.2464
-1.3656131,-0.0129
-1.2965988,0.4223
-1.2682768,0.099
-1.4420204,0.0057
-1.2659113,0.3355
-1.3157573,0.7536
-2.0306964,-0.0471
-1.0668954,0.7921
-1.6721855,0.445
-0.9014931,0.3254
-0.5837796,0.6067
-0.5351957,-0.3113
-0.596383,-0.1668
-0.6580615,-0.057
-0.47231537,-0.041
-0.55591226,-0.1898
-0.46615,0.3768
-0.5247264,1.9858
-0.58756024,0.1249
-0.57875514,0.209
-0.6306908,0.096
-0.5421708,0.6045
-0.51983434,1.8902
-0.71470886,1.6548
-0.57671547,0.4558
-0.76541877,0.6259
-0.88553786,0.5162
-1.58807,0.1584
-0.7945436,1.0449
-0.5210087,-0.0429
-0.4354354,-0.3849
-0.5269688,-0.1696
-0.51837534,-0.2228
-0.4301927,-0.3577
-0.4136418,1.0843
-0.37608466,-0.2191
-0.47569394,0.2208
-0.46263328,0.2123
-0.49277836,-0.093
-0.4739793,-0.3035
-0.43641692,0.3647
-0.47710252,0.614
-0.47309256,0.3893
-0.44276732,0.1563
-0.48903853,-0.2273
-0.48198658,-0.1173
-0.8493923,-0.1701
-0.6224824,0.1093
-0.4781517,-0.487
-0.4361971,1.0624
-0.45660138,-0.3334
-0.50366974,-0.4574
-0.61328864,-0.4973
-0.44690448,0.4972
-0.4351015,-0.1736
-0.49860632,-0.4825
-0.4871437,-0.0082
-0.46624136,-0.423
-0.39834505,0.2299
-0.4191085,-0.289
-0.44449475,-0.2289
-0.42486036,-0.5276
-0.4020641,-0.3824
-0.39370453,0.001
-0.3084235,0.1818
-0.47543195,0.0035
-0.61132103,0.3341
-0.46454993,-0.0073
-0.5460293,0.7791
-0.41604877,0.4661
-0.42075384,0.8455
-0.6273613,0.1056
-0.36556244,-0.3254
-0.39049166,-0.1677
-0.36958736,-0.1683
-0.44987792,-0.4673
-0.40430236,-0.4542
-0.35641205,-0.5182
-0.39163244,-0.0966
-0.44934452,-0.5257
-0.39410233,-0.2325
-0.35759398,-0.4469
-0.4037603,-0.5079
-0.41012073,-0.3122
-0.40971982,-0.2913
-0.48563102,0.4317
-0.92523134,0.1549
-0.4388546,-0.4978
-0.5039116,-0.0225
-0.41443235,-0.1696
-0.5937376,0.8992
-0.4850204,1.0522
-0.5193038,0.1252
-0.4503553,0.1995
-0.42004943,-0.1832
-0.51306164,-0.3666
-0.46424186,-0.1471
-0.44051862,-0.0597
-0.42746234,0.2309
-0.4160499,-0.1959
-0.38289037,0.1565
-0.3875599,-0.0652
-0.37258458,-0.2843
-0.42075843,0.1511
-0.39755237,0.5267
-0.36923024,0.8063
-0.42224926,0.8122
-0.47002125,1.2895
-0.35465863,0.6951
-0.36774597,0.3953
-0.6139816,1.593
-0.4493445,0.3845
-0.46249145,-0.319
-0.41257325,0.3761
-0.5237143,-0.0701
-0.47507036,-0.3347
-0.3442752,0.339
-0.36950386,1.2364
-0.42706755,-0.2585
-0.33955735,-0.3957
-0.38815144,-0.0021
-0.35053617,-0.3624
-0.38430655,-0.4558
-0.40126255,0.411
-0.33419415,-0.0443
-0.3902753,0.2353
-0.4366153,-0.0471
-0.35845187,0.3742
-0.3019392,-0.2325
-0.4385411,-0.1525
-0.3368673,-0.0223
-0.37018657,-0.4072
-0.3548949,1.3222
-0.38461125,-0.3277
-0.3795961,2.292
-0.3509345,1.0829
-0.3518198,-0.2132
-0.3420724,-0.0619
-0.3456998,-0.2496
-0.36298448,-0.0232
-0.37048423,1.097
-0.37765798,2.1209
-0.44180995,-0.1719
-0.40965378,0.1143
-0.46314222,0.034
-0.3982998,0.4967
-0.54885626,0.2468
-0.36781853,-0.0823
-0.32548028,-0.296
-0.34081635,-0.4326
-0.3463403,0.036
-0.34169596,-0.4675
-0.36870432,-0.5095
-0.37514043,-0.1609
-0.40181768,-0.4105
-0.3888681,-0.0577
-0.38099116,0.2531
-0.31738436,-0.3108
-0.41593003,-0.1825
-0.37487367,-0.4455
-0.3912037,-0.453
-0.4847429,-0.095
-0.37964368,-0.3788
-0.3851096,-0.4298
-0.42738232,-0.3061
-0.4334353,0.046
-0.41761705,-0.5215
-0.31715572,0.7371
-0.32497683,-0.2411
-0.3604663,-0.0962
-0.3472343,-0.1195
-0.36364555,-0.2723
-0.31986725,-0.1175
-0.33586994,-0.196
-0.34278166,-0.2967
-0.31132835,-0.3662
-0.3186779,-0.1804
-0.31261206,-0.4344
-0.31249997,-0.1696
-0.3377713,-0.3908
-0.3575281,-0.3885
-0.32974744,-0.4739
-0.32734978,-0.6017
-0.30173656,-0.0377
-0.31446967,-0.5075
-0.36156517,1.4807
-0.30596706,0.4143
-0.3292407,-0.0999
-0.3302081,-0.442
-0.33391458,0.0946
-0.39998156,-0.1339
-0.34998697,0.083
-0.40733096,0.1469
-0.40114537,-0.337
-0.3263889,-0.4257
-0.34800813,-0.4812
-0.32429436,-0.1975
-0.32068664,-0.4361
-0.337139,-0.1766
-0.35537714,-0.5818
-0.3500053,0.1455
-0.36257008,0.0315
-0.34399152,0.0415
-0.32113042,0.2731
-0.3086768,-0.5578
-0.3213953,0.4251
-0.33257377,-0.4092
-0.3109603,-0.0263
-0.32140228,0.0967
-0.3121839,-0.2254
-0.3452227,-0.2637
-0.32691047,-0.2551
-0.35760182,-0.4793
-0.3854135,-0.3984
-0.31963417,-0.3387
-0.32369903,0.1912
-0.3177635,-0.2611
-0.33616015,-0.3209
-0.30503574,-0.4732
-0.32306176,0.0821
-0.33665398,-0.2622
-0.3120966,-0.1025
-0.3228722,-0.2295
-0.30555728,-0.4916
-0.32652012,-0.4091
-0.33019364,0.292
-0.31828368,0.8523
-0.36986077,-0.1086
-0.32459763,0.2662
-0.3788587,0.5771
-0.3568548,-0.3216
-0.35536766,0.7515
-0.40724066,0.1872
-0.33705896,-0.3211
-0.32584018,-0.5642
-0.317138,-0.1529
-0.3378932,-0.5266
-0.32236826,-0.5841
-0.3133729,-0.4039
-0.32936946,-0.62
-0.30290753,-0.3226
-0.31515843,-0.5295
-0.28728706,-0.1109
-0.3164313,-0.254
-0.32345325,0.066
-0.32140663,-0.1426
-0.358884,0.4687
-0.34584078,-0.2973
-0.34571752,-0.5069
-0.33320612,0.7513
-0.3272406,-0.3268
-0.35082087,-0.5095
-0.35707352,0.1424
-0.3457197,0.1075
-0.34892812,0.4401
-0.32181036,-0.3786
-0.31219035,2.941
-0.35429782,0.279
-0.32627082,0.1396
-0.3809443,-0.1513
-0.33967468,-0.0443
-0.33247963,-0.3
-0.29814363,-0.4443
-0.33230585,-0.5353
-0.30716068,0.1133
-0.31100768,2.0456
-0.3507817,-0.0579
-0.35156822,0.9638
-0.37853807,-0.4335
-0.30088732,-0.4122
-0.29882282,-0.2221
-0.31978476,-0.2409
-0.28793147,0.0308
-0.2883474,-0.1905
-0.30141008,0.8128
-0.31697613,-0.2111
-0.31580058,-0.4839
-0.2992639,0.4413
-0.30640754,-0.536
-0.3382976,-0.1683
-0.34581318,0.4967
-0.3260072,-0.3322
-0.33617198,-0.0827
-0.28954417,0.0634
-0.28624097,-0.2228
-0.30141133,0.9449
-0.31390804,-0.1161
-0.32023177,-0.2301
-0.31220588,-0.3338
-0.33848014,-0.1396
-0.34366316,-0.4943
-0.35788518,-0.3898
-0.31332663,-0.3549
-0.358976,1.0869
-0.3719478,0.4293
-0.31441903,-0.3204
-0.3234823,-0.0211
-0.34195268,-0.157
-0.3016754,-0.391
-0.2933517,0.0812
-0.31068158,-0.3523
-0.32815957,-0.123
-0.33641735,-0.373
-0.32778853,-0.1335
-0.35090485,0.0565
-0.32174855,-0.0915
-0.3099224,-0.3263
-0.29424152,-0.1956
-0.29950675,0.6107
-0.2916034,1.2065
-0.30654448,0.1898
-0.31576422,0.1154
-0.29857624,-0.4764
-0.31084,0.0002
-0.2793701,-0.3469
-0.30946973,-0.3038
-0.29575607,-0.1271
-0.3123585,-0.2472
-0.3071611,-0.3781
-0.33912012,-0.4872
-0.30732477,-0.3026
-0.33116895,-0.49
-0.31162602,-0.2876
-0.32217047,0.3969
-0.29070497,-0.5032
-0.29316378,0.4446
-0.30212498,4.0622
-0.35694462,0.0638
-0.34235454,0.5131
-0.39960456,1.8502
-0.31785822,-0.2395
-0.3136534,0.2652
-0.324527,-0.2147
-0.3220328,-0.3045
-0.3280167,1.1884
-0.34065983,-0.209
-0.30796704,-0.1356
-0.3329642,-0.0331
-0.31970727,-0.2341
-0.33254915,-0.4753
-0.3356931,-0.0708
-0.3442256,-0.216
-0.30416033,0.4148
-0.3250032,0.7246
