002841-pred,002841-true
-0.4807562,-0.3664
-0.48090056,-0.1476
-0.48060343,-0.1742
-0.47909102,-0.0782
-0.47811282,-0.4525
-0.47634888,-0.516
-0.47823012,-0.5479
-0.4815243,-0.3717
-0.47987992,-0.3315
-0.47899482,-0.5941
-0.47896084,-0.4303
-0.48050004,-0.8089
-0.47929356,-0.7722
-0.48144782,-0.2212
-0.47876257,-0.646
-0.47994,-0.3184
-0.47929606,-0.6013
-0.4794902,-0.2482
-0.47804898,-0.5504
-0.47818175,-0.3646
-0.4868127,-0.725
-0.48418358,0.1182
-0.4801245,-0.1891
-0.47951502,-0.1454
-0.47851458,-0.6766
-0.47602695,-0.4166
-0.48707193,-0.5936
-0.47789752,-0.561
-0.48336482,1.0788
-0.47921267,-0.1442
-0.4850326,-0.2073
-0.47881362,-0.5707
-0.47369984,-0.6557
-0.48028353,-0.6379
-0.4771668,0.1416
-0.47928336,-0.4274
-0.47964263,-0.4018
-0.4778974,-0.0558
-0.47764212,-0.296
-0.4713281,0.195
-0.48995784,0.5222
-0.49082813,0.3869
-0.4822497,-0.1021
-0.48203537,0.2373
-0.47909862,-0.3387
-0.4813505,0.0826
-0.48269883,-0.7783
-0.4804138,0.3289
-0.48528892,0.4042
-0.47920707,-0.0333
-0.4803467,0.337
-0.47613478,1.9979
-0.478763,0.2393
-0.48712206,0.5264
-0.48056558,1.0175
-0.48137105,1.5512
-0.48152888,0.4974
-0.48003098,1.0321
-0.48227963,0.5358
-0.48281738,1.9754
-0.49736065,-0.0253
-0.4814189,-0.414
-0.4965924,-0.6888
-0.48163122,-0.2512
-0.48020414,-0.6632
-0.47979793,-1.0612
-0.47938,-0.6338
-0.4853199,-0.4405
-0.48381233,-0.7315
-0.482004,-0.9066
-0.49173194,-0.3774
-0.47821283,-0.2816
-0.48218614,-0.9859
-0.48316193,-0.9025
-0.48599753,-0.644
-0.4848762,-0.8313
-0.47950596,-0.6644
-0.47666058,2.5004
-0.47982392,0.9003
-0.47603297,0.9877
-0.4783205,2.4963
-0.47669297,0.0189
