date,daily_volume,bin_num,bin_volume,quote_imbalance,volatility
2020-09-04,32612944,19,443876,0.010533178013387946,0.004626392434592328
2020-09-04,32612944,20,425987,0.3488502805846752,0.003895255886973268
2020-09-04,32612944,21,666580,-0.019183949226078707,0.002408304577647386
2020-09-04,32612944,22,677860,-0.038495064338838654,0.002717577918367601
2020-09-04,32612944,23,1096689,0.27277846593524097,0.0031498466607402455
2020-09-04,32612944,24,1293210,0.01373103173415561,0.003149229541434307
2020-09-07,26594559,0,182950,0.4074251468721963,0.003149181263618112
2020-09-07,26594559,1,2131152,0.020514962199945523,0.002265980240585219
2020-09-07,26594559,2,1586503,0.06313529853417695,0.004215788820810032
2020-09-07,26594559,3,1117130,-0.13211367947662075,0.005979891524521019
2020-09-07,26594559,4,1058700,-0.16587589330651417,0.007466463496062271
2020-09-07,26594559,5,1328950,-0.35403176687511984,0.007556707577328613
2020-09-07,26594559,6,1007190,-0.14951077306157984,0.0066274320643794965
2020-09-07,26594559,7,962650,-0.07251671633215062,0.006095614086942392
2020-09-07,26594559,8,1346760,-0.06620322501870148,0.005774153698680778
2020-09-07,26594559,9,1424362,-0.29871347181301255,0.005938259805372937
2020-09-07,26594559,10,1540853,-0.019443563635134234,0.0068386704930285735
2020-09-07,26594559,11,1069542,0.006690769747864891,0.010999656014021367
2020-09-07,26594559,12,626830,-0.6991521495185534,0.01189303416904066
2020-09-07,26594559,13,577610,-0.5715723551122321,0.011849800169137158
2020-09-07,26594559,14,544700,0.016892047079213,0.01155743804877911
2020-09-07,26594559,15,445800,-0.34784621041663316,0.006856501113414188
2020-09-07,26594559,16,558038,-0.46146421636765234,0.0037490919557661368
2020-09-07,26594559,17,830385,-0.23211419797661673,0.0033928493228080254
2020-09-07,26594559,18,891600,-0.12689590420012514,0.0029831578519174725
2020-09-07,26594559,19,1114901,-0.0685530908341628,0.002865865296767277
2020-09-07,26594559,20,1023900,-0.1738528030340304,0.0022607200332180463
2020-09-07,26594559,21,926330,-0.21863070161810658,0.0028907022840389054
2020-09-07,26594559,22,1296131,0.17752596922892583,0.003034772397388256
2020-09-07,26594559,23,1824469,-0.06605902639784697,0.005157343982928038
2020-09-07,26594559,24,1177123,0.12983486903071678,0.007979848725212868
2020-09-08,17573678,0,69300,0.3715266321101227,0.009718186636983324
2020-09-08,17573678,1,1694180,0.16038877381501357,0.00949099406302924
2020-09-08,17573678,2,1496759,0.13390564671437966,0.00871193150572253
2020-09-08,17573678,3,1073120,-0.08403334632037031,0.0061941138679630515
2020-09-08,17573678,4,1146255,-0.006999560065160301,0.00604815383790986
2020-09-08,17573678,5,710719,0.3020686724834766,0.009633876033218677
2020-09-08,17573678,6,495071,0.31776294686753864,0.00945404218752441
2020-09-08,17573678,7,469730,0.26440567249815894,0.010183656684049731
2020-09-08,17573678,8,344900,0.18737402278066242,0.008573163268414811
2020-09-08,17573678,9,376416,-0.15272418349028422,0.004099850733590658
2020-09-08,17573678,10,335176,-0.19736528542841664,0.00435664007391196
2020-09-08,17573678,11,735273,0.04150845185801967,0.0022306879914023355
2020-09-08,17573678,12,500798,0.18630977448126135,0.001679555742088877
2020-09-08,17573678,13,846700,-0.3838466017311147,0.0018581672634510153
2020-09-08,17573678,14,545970,-0.3898633296032584,0.0020228703763366424
2020-09-08,17573678,15,738100,-0.35409687706853793,0.004644090219252762
2020-09-08,17573678,16,334079,-0.2206818224896553,0.004708824587290805
2020-09-08,17573678,17,423691,-0.4358981011034356,0.004661815398043132
2020-09-08,17573678,18,571480,-0.03488407172293282,0.004480372917151495
2020-09-08,17573678,19,511928,0.4384056521678577,0.0014861372835130227
2020-09-08,17573678,20,521452,-0.037123598625913475,0.002331335895674119
2020-09-08,17573678,21,726161,-0.07138453021763516,0.0025016871660473988
2020-09-08,17573678,22,1278832,0.5880057079100237,0.0022598017207764863
2020-09-08,17573678,23,699714,0.3550673749187897,0.002533546712770997
2020-09-08,17573678,24,927874,-0.5032147017466481,0.0017111420541577034
2020-09-09,24701291,0,179794,0.36070829742863003,0.001543451758994072
2020-09-09,24701291,1,4091602,0.014474177601856675,0.002428325435347843
2020-09-09,24701291,2,1974307,-0.2254217720326521,0.002534643117373103
2020-09-09,24701291,3,1280060,-0.09983390123774448,0.006665019613067154
2020-09-09,24701291,4,1221633,0.4824697087934493,0.007751849171339368
2020-09-09,24701291,5,1187420,0.21586513961774317,0.007817495323141407
2020-09-09,24701291,6,1027167,0.20282219049031786,0.007931603857537264
2020-09-09,24701291,7,2209425,-0.10996306984176873,0.005395499870143983
2020-09-09,24701291,8,860178,-0.2541291407137953,0.00412078289518854
2020-09-09,24701291,9,800821,-0.35784752141508425,0.00367111524087987
2020-09-09,24701291,10,830462,0.17874811433540105,0.005451286970635228
2020-09-09,24701291,11,571020,-0.11610272038464986,0.005066222508721785
2020-09-09,24701291,12,631300,0.3191033250186212,0.004793337807540207
2020-09-09,24701291,13,656800,0.21903269283649243,0.005023879979819394
2020-09-09,24701291,14,784656,0.3382020750601287,0.00420034918034141
2020-09-09,24701291,15,440505,0.16037204932156962,0.004841427213199317
2020-09-09,24701291,16,434944,0.28727953748121016,0.0047940539612468525
2020-09-09,24701291,17,496230,0.17754013915426664,0.004437040112927456
2020-09-09,24701291,18,388462,0.18059815899043347,0.003438272763313284
2020-09-09,24701291,19,498955,-0.24535937954684792,0.0024552140990460594
2020-09-09,24701291,20,425620,0.05896934972101673,0.0027633470698854965
2020-09-09,24701291,21,684110,-0.06909993776576531,0.0032013265231861363
2020-09-09,24701291,22,594510,-0.06471415567493462,0.002565548564574755
2020-09-09,24701291,23,930479,-0.02475461052340925,0.002595814716296441
2020-09-09,24701291,24,1500831,0.09747400272285608,0.0023157216626692482
2020-09-10,18651184,0,123721,0.38905292346969556,0.0018018834069675
2020-09-10,18651184,1,1847003,0.09554727720189213,0.005295746976818273
2020-09-10,18651184,2,1870591,-0.15124316213925432,0.006595101271893465
2020-09-10,18651184,3,1035843,0.1780830803143893,0.006648358108419176
2020-09-10,18651184,4,1367615,0.3436586523505218,0.006848390464057553
2020-09-10,18651184,5,806464,0.04439581464056068,0.00664887935313782
2020-09-10,18651184,6,635585,0.10845855133862098,0.0058662026764844935
2020-09-10,18651184,7,603550,-0.16850431941928853,0.006009298236281826
2020-09-10,18651184,8,543087,0.2552488282978159,0.005985578778693933
2020-09-10,18651184,9,625739,0.04940815249261359,0.0036404181767186725
2020-09-10,18651184,10,540737,0.1629190211944323,0.0031421979588290615
2020-09-10,18651184,11,361687,-0.044517979649431674,0.002512678093602396
2020-09-10,18651184,12,335196,-0.04933293068655498,0.0019384191539409588
2020-09-10,18651184,13,453010,-0.04310960246680228,0.0019725379164033646
2020-09-10,18651184,14,494650,0.5369704793682618,0.001057792836071015
2020-09-10,18651184,15,391397,0.3316771682498913,0.0010910160465140383
2020-09-10,18651184,16,460763,-0.24481574144861523,0.0030558035483839565
