date,daily_volume,bin_num,bin_volume,quote_imbalance,volatility
2020-09-01,36083097,0,269600,-0.46787406967199424,0.0
2020-09-01,36083097,1,4074940,0.1494431568379878,0.0034577417614256112
2020-09-01,36083097,2,1383700,0.5920678744263724,0.005764780614412958
2020-09-01,36083097,3,2900043,0.3361697942666088,0.005770425929638002
2020-09-01,36083097,4,1601400,0.27306066104808896,0.004619735300313964
2020-09-01,36083097,5,1496274,0.8387965870593207,0.0034709387721207166
2020-09-01,36083097,6,2038218,0.05678017962106653,0.002314590548457408
2020-09-01,36083097,7,1867770,-0.032747138042209904,0.002322191844688029
2020-09-01,36083097,8,2878029,-0.6323999630203472,0.008113434545190196
2020-09-01,36083097,9,1580069,0.4994915916730924,0.008102051231522205
2020-09-01,36083097,10,754900,0.20013115311670915,0.003467156754683347
2020-09-01,36083097,11,634771,-0.2600591889904845,0.0023126964473266167
2020-09-01,36083097,12,889129,0.5760004898398263,1.894101130791412e-06
2020-09-01,36083097,13,1229082,0.4031440044236726,0.0011582423247940997
2020-09-01,36083097,14,919100,0.3810952425694345,0.0011582423247940997
2020-09-01,36083097,15,927100,-0.4169764486293295,1.894101130791412e-06
2020-09-01,36083097,16,1319407,-0.1889362417077221,0.0011563482236633083
2020-09-01,36083097,17,791247,0.16146574923199566,0.002314590548457408
2020-09-01,36083097,18,685107,-0.5098562579917412,0.004629181096914816
2020-09-01,36083097,19,722193,0.5399555030567754,0.004629181096914816
2020-09-01,36083097,20,949479,0.5036540196219592,0.001154447907266252
2020-09-01,36083097,21,1181200,0.41574856060230164,0.0011601426411911562
2020-09-01,36083097,22,1491400,0.8150357800366842,0.0011620492034968728
2020-09-01,36083097,23,1509449,-0.06146420825569447,0.004642483372979002
2020-09-01,36083097,24,1989490,-0.05687516804026706,0.0011696256384620901
2020-09-02,69724211,0,170400,-0.16352636197403406,0.0034652688383767687
2020-09-02,69724211,1,5348195,0.5300776068172756,0.009321387315176592
2020-09-02,69724211,2,3184626,0.2890099670109936,0.008126653497706028
2020-09-02,69724211,3,3433153,0.2742188546827532,0.0011716638257493746
2020-09-02,69724211,4,2099244,-0.20133478431211402,0.00117753029907792
2020-09-02,69724211,5,3265756,0.12959796310795832,0.0035444023144093357
2020-09-02,69724211,6,3321118,-0.2239610889152919,0.0023589757481139676
2020-09-02,69724211,7,1779180,0.5639189974846485,0.0011854265662953685
2020-09-02,69724211,8,4058615,0.3463213432987355,0.004761679820156818
2020-09-02,69724211,9,4551400,0.25937562915498935,0.004761679820156818
2020-09-02,69724211,10,3278500,0.7700651128440066,0.0011954470830208498
2020-09-02,69724211,11,2657619,-0.13609391454820083,0.004775742231690132
2020-09-02,69724211,12,1564454,-0.449636549012967,0.0023908806021404405
2020-09-02,69724211,13,1658110,0.5570292968847547,0.0023788290930576825
2020-09-02,69724211,14,1530394,-0.11704374072286032,0.0011894145465288412
2020-09-02,69724211,15,3285606,0.3361834566819532,0.0047777666985046536
2020-09-02,69724211,16,3729000,0.6396225778667027,0.008364114781215324
2020-09-02,69724211,17,5041000,0.41184367556045687,1.8097712408304152e-05
2020-09-02,69724211,18,1977949,0.07627064019900154,0.003568250370302367
2020-09-02,69724211,19,1845500,-0.2710876517340572,0.0011874172079795443
2020-09-02,69724211,20,2160169,0.32235068856307364,0.0023748344159590885
2020-09-02,69724211,21,2584115,0.15805518020438997,1.990641684175894e-06
2020-09-02,69724211,22,1794800,0.565988064242226,0.0035582703405702813
2020-09-02,69724211,23,2627808,0.7158533508173172,0.0023728437742749128
2020-09-02,69724211,24,2777500,0.32702446336080204,0.0011874172079795443
2020-09-03,44863022,0,403600,-0.20300851282940668,0.007144544111157212
2020-09-03,44863022,1,4712905,0.047337372304435216,0.004759655353342296
2020-09-03,44863022,2,3327800,0.652896872053137,0.003590390182691592
2020-09-03,44863022,3,3364633,0.12276796632295742,0.002392918632856221
2020-09-03,44863022,4,5748699,-0.04673026179712276,0.004793962641683599
2020-09-03,44863022,5,2795731,-0.571174492493252,0.004793962641683599
2020-09-03,44863022,6,1357487,0.20909364731778068,0.001201541123752601
2020-09-03,44863022,7,917144,0.20382346618710576,2.0382386778237385e-06
2020-09-03,44863022,8,1193200,0.8739362436942225,0.002399005770149555
2020-09-03,44863022,9,796600,-0.32643087392631176,0.0011995028850747774
2020-09-03,44863022,10,959300,0.8164896314249722,0.002405127424872531
2020-09-03,44863022,11,2064334,0.7517886091632802,0.0011994889722028842
2020-09-03,44863022,12,2883263,-0.33399778240663314,0.001205638452669647
2020-09-03,44863022,13,975069,-0.6527333211966831,0.0
2020-09-03,44863022,14,797531,0.12181726747347135,0.0012076976141356427
2020-09-03,44863022,15,866669,-0.3024376692930006,0.0036210336809409326
2020-09-03,44863022,16,972520,0.33245605901443154,0.00241333606680529
2020-09-03,44863022,17,997900,0.1912613533611851,0.0
2020-09-03,44863022,18,1196350,-0.34222069520487086,0.0012035863011199302
2020-09-03,44863022,19,1224054,-0.38498849214176367,0.0024071726022398604
2020-09-03,44863022,20,1658234,-0.37440142667886406,0.0012035863011199302
2020-09-03,44863022,21,1579934,-0.7766009826977532,0.002405127424872531
2020-09-03,44863022,22,768622,0.6282679341981512,0.0036066685486251322
2020-09-03,44863022,23,1148519,0.257319653029738,2.0451773673292164e-06
2020-09-03,44863022,24,2152924,-0.160100373469324,0.004808216611067239
2020-09-04,58185460,0,951700,-0.16970125125707047,0.023045216450320937
2020-09-04,58185460,1,6413042,0.2807594009665717,0.02190009046763258
2020-09-04,58185460,2,3886306,0.5095013191041798,8.52516208264132e-06
